vintage_date,quarter,horizon_q,spec_id,object,scenario,target,point,street,n_train,knowable_from,street_as_of,src,note,actual,print_date,err,rel_err,sd_pit,n_pit,sd_full,n_full,sigma_kind
2026-09-11,2027Q1,2,rw_hl4_med,street_plus_bias,base,adj_ebitda_musd,548.6521454516017,526.042852708612,26,2026-08-06,2026-09-11,fyalloc,b_pct=+0.0430 b_pt=+0.615 n_pool=18,,,,,0.1178804464036476,12.0,0.3713695588537927,19.0,relative_borrowed_h1
2026-09-11,2027Q1,2,rw_hl4_med,street_plus_bias,base,adj_ebitda_margin_pct,18.37000447007321,17.755039818817664,26,2026-08-06,2026-09-11,fyalloc,b_pct=+0.0430 b_pt=+0.615 n_pool=18,,,,,2.4830789551187427,12.0,10.095755219235308,21.0,additive_borrowed_h1
2026-09-11,2027Q1,2,rw_hl4_med,street_plus_flowthrough,base,adj_ebitda_musd,566.07331829743,526.042852708612,26,2026-08-06,2026-09-11,fyalloc,a=-7.4 m=0.524 rev=3053 leg=WS06_v2b_base,,,,,0.087829173273805,12.0,0.7218660162396997,19.0,relative_borrowed_h1
2026-09-11,2027Q1,2,rw_hl4_med,street_plus_flowthrough,base,adj_ebitda_margin_pct,18.540758109963765,17.755039818817664,26,2026-08-06,2026-09-11,fyalloc,a=-7.4 m=0.524 rev=3053 leg=WS06_v2b_base,,,,,2.0001322868881357,12.0,11.750614977883718,21.0,additive_borrowed_h1
2026-09-11,2027Q1,2,rw_hl4_med,dispersion_conditioned,base,adj_ebitda_musd,540.6271426072814,526.042852708612,26,2026-08-06,2026-09-11,fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.615,,,,,0.1068564119786923,12.0,0.3578362582308331,19.0,relative_borrowed_h1
2026-09-11,2027Q1,2,rw_hl4_med,dispersion_conditioned,base,adj_ebitda_margin_pct,18.1517272717733,17.755039818817664,26,2026-08-06,2026-09-11,fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.615,,,,,2.0941292036021,12.0,9.761955651586398,21.0,additive_borrowed_h1
2026-09-11,2027Q1,2,rw_hl4_med,street_plus_flowthrough,bear,adj_ebitda_musd,535.6716054249606,526.042852708612,26,2026-08-06,2026-09-11,fyalloc,scen=bear rev=2995 leg=WS06_v2b_bear,,,,,,0.0,,0.0,relative
2026-09-11,2027Q1,2,rw_hl4_med,street_plus_flowthrough,bear,adj_ebitda_margin_pct,17.884556643812616,17.755039818817664,26,2026-08-06,2026-09-11,fyalloc,scen=bear rev=2995 leg=WS06_v2b_bear,,,,,,0.0,,0.0,additive
2026-09-11,2027Q1,2,rw_hl4_med,street_plus_flowthrough,bull,adj_ebitda_musd,601.1123539128519,526.042852708612,26,2026-08-06,2026-09-11,fyalloc,scen=bull rev=3120 leg=WS06_v2b_bull,,,,,,0.0,,0.0,relative
2026-09-11,2027Q1,2,rw_hl4_med,street_plus_flowthrough,bull,adj_ebitda_margin_pct,19.26680693590961,17.755039818817664,26,2026-08-06,2026-09-11,fyalloc,scen=bull rev=3120 leg=WS06_v2b_bull,,,,,,0.0,,0.0,additive
2026-09-11,2027Q2,3,rw_hl4_med,street_plus_bias,base,adj_ebitda_musd,1379.5126689605686,1322.664616813575,26,2026-08-06,2026-09-11,fyalloc,b_pct=+0.0430 b_pt=+0.615 n_pool=18,,,,,0.1178804464036476,12.0,0.3713695588537927,19.0,relative_borrowed_h1
2026-09-11,2027Q2,3,rw_hl4_med,street_plus_bias,base,adj_ebitda_margin_pct,34.01812499582939,33.40316034457384,26,2026-08-06,2026-09-11,fyalloc,b_pct=+0.0430 b_pt=+0.615 n_pool=18,,,,,2.4830789551187427,12.0,10.095755219235308,21.0,additive_borrowed_h1
2026-09-11,2027Q2,3,rw_hl4_med,street_plus_flowthrough,base,adj_ebitda_musd,1351.645962203558,1322.664616813575,26,2026-08-06,2026-09-11,fyalloc,a=-7.4 m=0.524 rev=4029 leg=WS06_v2b_base,,,,,0.087829173273805,12.0,0.7218660162396997,19.0,relative_borrowed_h1
2026-09-11,2027Q2,3,rw_hl4_med,street_plus_flowthrough,base,adj_ebitda_margin_pct,33.548087291744984,33.40316034457384,26,2026-08-06,2026-09-11,fyalloc,a=-7.4 m=0.524 rev=4029 leg=WS06_v2b_base,,,,,2.0001322868881357,12.0,11.750614977883718,21.0,additive_borrowed_h1
2026-09-11,2027Q2,3,rw_hl4_med,dispersion_conditioned,base,adj_ebitda_musd,1359.3348692673364,1322.664616813575,26,2026-08-06,2026-09-11,fyalloc,disp=0.0290 ref=0.0450 ratio=0.645 b_pt=+0.615,,,,,0.1068564119786923,12.0,0.3578362582308331,19.0,relative_borrowed_h1
