vintage_date,spec_id,prior_basis,fy,guide_level_pct,guide_type,guide_date,bucket,cushion_pp,cushion_n,cushion_label,fy_margin_pct,fy_actual_margin_pct,err_pp
2022-05-03,rw_hl4_prorata,full_sample,2022,26.592122830440587,floor,2022-05-03,MAY,3.0614505170827844,4.0,rw_hl4,29.65357334752337,34.56177032459491,-4.90819697707154
2022-05-03,rw_hl4_pin,PIT,2022,26.592122830440587,floor,2022-05-03,MAY,0.0,0.0,empty->0,26.592122830440587,34.56177032459491,-7.969647494154323
2022-05-03,rw_hl4_pin,full_sample,2022,26.592122830440587,floor,2022-05-03,MAY,3.0614505170827844,4.0,rw_hl4,29.65357334752337,34.56177032459491,-4.90819697707154
2022-05-03,oracle_rw_hl4_revknown,PIT,2022,26.592122830440587,floor,2022-05-03,MAY,0.0,0.0,empty->0,26.592122830440587,34.56177032459491,-7.969647494154323
2022-05-03,oracle_rw_hl4_revknown,full_sample,2022,26.592122830440587,floor,2022-05-03,MAY,3.0614505170827844,4.0,rw_hl4,29.65357334752337,34.56177032459491,-4.90819697707154
2022-05-03,nocushion_pin,PIT,2022,26.592122830440587,floor,2022-05-03,MAY,0.0,0.0,zero,26.592122830440587,34.56177032459491,-7.969647494154323
2022-05-03,nocushion_pin,full_sample,2022,26.592122830440587,floor,2022-05-03,MAY,0.0,0.0,zero,26.592122830440587,34.56177032459491,-7.969647494154323
2022-05-03,last_pin,PIT,2022,26.592122830440587,floor,2022-05-03,MAY,0.0,0.0,empty->0,26.592122830440587,34.56177032459491,-7.969647494154323
2022-05-03,last_pin,full_sample,2022,26.592122830440587,floor,2022-05-03,MAY,0.6033412302916403,4.0,last FY2025,27.195464060732228,34.56177032459491,-7.366306263862683
2022-05-03,nov_sentence_pin,PIT,2022,26.592122830440587,floor,2022-05-03,MAY,0.0,0.0,nov_sentence rule (no numeric floor -> literal guide),26.592122830440587,34.56177032459491,-7.969647494154323
2022-05-03,nov_sentence_pin,full_sample,2022,26.592122830440587,floor,2022-05-03,MAY,0.0,0.0,nov_sentence rule (no numeric floor -> literal guide),26.592122830440587,34.56177032459491,-7.969647494154323
2022-08-02,rw_hl4,PIT,2022,26.592122830440587,floor,2022-08-02,AUG,0.0,0.0,empty->0,26.592122830440587,34.56177032459491,-7.969647494154323
2022-08-02,rw_hl4,full_sample,2022,26.592122830440587,floor,2022-08-02,AUG,3.0614505170827844,4.0,rw_hl4,29.65357334752337,34.56177032459491,-4.90819697707154
2022-08-02,equal,PIT,2022,26.592122830440587,floor,2022-08-02,AUG,0.0,0.0,empty->0,26.592122830440587,34.56177032459491,-7.969647494154323
2022-08-02,equal,full_sample,2022,26.592122830440587,floor,2022-08-02,AUG,3.0614505170827844,4.0,equal,29.65357334752337,34.56177032459491,-4.90819697707154
2022-08-02,last,PIT,2022,26.592122830440587,floor,2022-08-02,AUG,0.0,0.0,empty->0,26.592122830440587,34.56177032459491,-7.969647494154323
2022-08-02,last,full_sample,2022,26.592122830440587,floor,2022-08-02,AUG,0.6033412302916403,4.0,last FY2025,27.195464060732228,34.56177032459491,-7.366306263862683
2022-08-02,nocushion,PIT,2022,26.592122830440587,floor,2022-08-02,AUG,0.0,0.0,zero,26.592122830440587,34.56177032459491,-7.969647494154323
2022-08-02,nocushion,full_sample,2022,26.592122830440587,floor,2022-08-02,AUG,0.0,0.0,zero,26.592122830440587,34.56177032459491,-7.969647494154323
2022-08-02,rw_hl4_prorata,PIT,2022,26.592122830440587,floor,2022-08-02,AUG,0.0,0.0,empty->0,26.592122830440587,34.56177032459491,-7.969647494154323
2022-08-02,rw_hl4_prorata,full_sample,2022,26.592122830440587,floor,2022-08-02,AUG,3.0614505170827844,4.0,rw_hl4,29.65357334752337,34.56177032459491,-4.90819697707154
2022-08-02,rw_hl4_pin,PIT,2022,26.592122830440587,floor,2022-08-02,AUG,0.0,0.0,empty->0,26.592122830440587,34.56177032459491,-7.969647494154323
2022-08-02,rw_hl4_pin,full_sample,2022,26.592122830440587,floor,2022-08-02,AUG,3.0614505170827844,4.0,rw_hl4,29.65357334752337,34.56177032459491,-4.90819697707154
2022-08-02,oracle_rw_hl4_revknown,PIT,2022,26.592122830440587,floor,2022-08-02,AUG,0.0,0.0,empty->0,26.592122830440587,34.56177032459491,-7.969647494154323
2022-08-02,oracle_rw_hl4_revknown,full_sample,2022,26.592122830440587,floor,2022-08-02,AUG,3.0614505170827844,4.0,rw_hl4,29.65357334752337,34.56177032459491,-4.90819697707154
2022-08-02,nocushion_pin,PIT,2022,26.592122830440587,floor,2022-08-02,AUG,0.0,0.0,zero,26.592122830440587,34.56177032459491,-7.969647494154323
2022-08-02,nocushion_pin,full_sample,2022,26.592122830440587,floor,2022-08-02,AUG,0.0,0.0,zero,26.592122830440587,34.56177032459491,-7.969647494154323
2022-08-02,last_pin,PIT,2022,26.592122830440587,floor,2022-08-02,AUG,0.0,0.0,empty->0,26.592122830440587,34.56177032459491,-7.969647494154323
2022-08-02,last_pin,full_sample,2022,26.592122830440587,floor,2022-08-02,AUG,0.6033412302916403,4.0,last FY2025,27.195464060732228,34.56177032459491,-7.366306263862683
2022-08-02,nov_sentence_pin,PIT,2022,26.592122830440587,floor,2022-08-02,AUG,0.0,0.0,nov_sentence rule (no numeric floor -> literal guide),26.592122830440587,34.56177032459491,-7.969647494154323
2022-08-02,nov_sentence_pin,full_sample,2022,26.592122830440587,floor,2022-08-02,AUG,0.0,0.0,nov_sentence rule (no numeric floor -> literal guide),26.592122830440587,34.56177032459491,-7.969647494154323
2022-11-01,rw_hl4,PIT,2022,26.592122830440587,floor,2022-08-02,AUG,0.0,0.0,empty->0,26.592122830440587,34.56177032459491,-7.969647494154323
2022-11-01,rw_hl4,full_sample,2022,26.592122830440587,floor,2022-08-02,AUG,2.8587993175215822,4.0,rw_hl4,29.45092214796217,34.56177032459491,-5.110848176632739
2022-11-01,equal,PIT,2022,26.592122830440587,floor,2022-08-02,AUG,0.0,0.0,empty->0,26.592122830440587,34.56177032459491,-7.969647494154323
2022-11-01,equal,full_sample,2022,26.592122830440587,floor,2022-08-02,AUG,3.0614505170827844,4.0,equal,29.65357334752337,34.56177032459491,-4.90819697707154
2022-11-01,last,PIT,2022,26.592122830440587,floor,2022-08-02,AUG,0.0,0.0,empty->0,26.592122830440587,34.56177032459491,-7.969647494154323
2022-11-01,last,full_sample,2022,26.592122830440587,floor,2022-08-02,AUG,0.6033412302916403,4.0,last FY2025,27.195464060732228,34.56177032459491,-7.366306263862683
2022-11-01,nocushion,PIT,2022,26.592122830440587,floor,2022-08-02,AUG,0.0,0.0,zero,26.592122830440587,34.56177032459491,-7.969647494154323
2022-11-01,nocushion,full_sample,2022,26.592122830440587,floor,2022-08-02,AUG,0.0,0.0,zero,26.592122830440587,34.56177032459491,-7.969647494154323
2022-11-01,rw_hl4_prorata,PIT,2022,26.592122830440587,floor,2022-08-02,AUG,0.0,0.0,empty->0,26.592122830440587,34.56177032459491,-7.969647494154323
2022-11-01,rw_hl4_prorata,full_sample,2022,26.592122830440587,floor,2022-08-02,AUG,2.8587993175215822,4.0,rw_hl4,29.45092214796217,34.56177032459491,-5.110848176632739
2022-11-01,rw_hl4_pin,PIT,2022,26.592122830440587,floor,2022-08-02,AUG,0.0,0.0,empty->0,26.592122830440587,34.56177032459491,-7.969647494154323
2022-11-01,rw_hl4_pin,full_sample,2022,26.592122830440587,floor,2022-08-02,AUG,2.8587993175215822,4.0,rw_hl4,29.45092214796217,34.56177032459491,-5.110848176632739
2022-11-01,oracle_rw_hl4_revknown,PIT,2022,26.592122830440587,floor,2022-08-02,AUG,0.0,0.0,empty->0,26.592122830440587,34.56177032459491,-7.969647494154323
2022-11-01,oracle_rw_hl4_revknown,full_sample,2022,26.592122830440587,floor,2022-08-02,AUG,2.8587993175215822,4.0,rw_hl4,29.45092214796217,34.56177032459491,-5.110848176632739
2022-11-01,nocushion_pin,PIT,2022,26.592122830440587,floor,2022-08-02,AUG,0.0,0.0,zero,26.592122830440587,34.56177032459491,-7.969647494154323
2022-11-01,nocushion_pin,full_sample,2022,26.592122830440587,floor,2022-08-02,AUG,0.0,0.0,zero,26.592122830440587,34.56177032459491,-7.969647494154323
2022-11-01,last_pin,PIT,2022,26.592122830440587,floor,2022-08-02,AUG,0.0,0.0,empty->0,26.592122830440587,34.56177032459491,-7.969647494154323
2022-11-01,last_pin,full_sample,2022,26.592122830440587,floor,2022-08-02,AUG,0.6033412302916403,4.0,last FY2025,27.195464060732228,34.56177032459491,-7.366306263862683
2022-11-01,nov_sentence_pin,PIT,2022,26.592122830440587,floor,2022-08-02,AUG,0.0,0.0,nov_sentence rule (no numeric floor -> literal guide),26.592122830440587,34.56177032459491,-7.969647494154323
2022-11-01,nov_sentence_pin,full_sample,2022,26.592122830440587,floor,2022-08-02,AUG,0.0,0.0,nov_sentence rule (no numeric floor -> literal guide),26.592122830440587,34.56177032459491,-7.969647494154323
2023-02-14,rw_hl4,PIT,2023,34.56177032459491,point,2023-02-14,FEB,7.969647494154323,1.0,rw_hl4,42.53141781874923,36.83573661389533,5.695681204853905
2023-02-14,rw_hl4,full_sample,2023,34.56177032459491,point,2023-02-14,FEB,2.3621820394671795,4.0,rw_hl4,36.92395236406209,36.83573661389533,0.08821575016676064
2023-02-14,equal,PIT,2023,34.56177032459491,point,2023-02-14,FEB,7.969647494154323,1.0,equal,42.53141781874923,36.83573661389533,5.695681204853905
2023-02-14,equal,full_sample,2023,34.56177032459491,point,2023-02-14,FEB,3.0614505170827844,4.0,equal,37.62322084167769,36.83573661389533,0.7874842277823646
2023-02-14,last,PIT,2023,34.56177032459491,point,2023-02-14,FEB,7.969647494154323,1.0,last FY2022,42.53141781874923,36.83573661389533,5.695681204853905
2023-02-14,last,full_sample,2023,34.56177032459491,point,2023-02-14,FEB,0.6033412302916403,4.0,last FY2025,35.16511155488655,36.83573661389533,-1.6706250590087777
2023-02-14,nocushion,PIT,2023,34.56177032459491,point,2023-02-14,FEB,0.0,0.0,zero,34.56177032459491,36.83573661389533,-2.273966289300418
2023-02-14,nocushion,full_sample,2023,34.56177032459491,point,2023-02-14,FEB,0.0,0.0,zero,34.56177032459491,36.83573661389533,-2.273966289300418
2023-02-14,rw_hl4_prorata,PIT,2023,34.56177032459491,point,2023-02-14,FEB,7.969647494154323,1.0,rw_hl4,42.53141781874923,36.83573661389533,5.695681204853905
2023-02-14,rw_hl4_prorata,full_sample,2023,34.56177032459491,point,2023-02-14,FEB,2.3621820394671795,4.0,rw_hl4,36.92395236406209,36.83573661389533,0.08821575016676064
2023-02-14,rw_hl4_pin,PIT,2023,34.56177032459491,point,2023-02-14,FEB,7.969647494154323,1.0,rw_hl4,42.53141781874923,36.83573661389533,5.695681204853905
2023-02-14,rw_hl4_pin,full_sample,2023,34.56177032459491,point,2023-02-14,FEB,2.3621820394671795,4.0,rw_hl4,36.92395236406209,36.83573661389533,0.08821575016676064
2023-02-14,oracle_rw_hl4_revknown,PIT,2023,34.56177032459491,point,2023-02-14,FEB,7.969647494154323,1.0,rw_hl4,42.53141781874923,36.83573661389533,5.695681204853905
2023-02-14,oracle_rw_hl4_revknown,full_sample,2023,34.56177032459491,point,2023-02-14,FEB,2.3621820394671795,4.0,rw_hl4,36.92395236406209,36.83573661389533,0.08821575016676064
2023-02-14,nocushion_pin,PIT,2023,34.56177032459491,point,2023-02-14,FEB,0.0,0.0,zero,34.56177032459491,36.83573661389533,-2.273966289300418
2023-02-14,nocushion_pin,full_sample,2023,34.56177032459491,point,2023-02-14,FEB,0.0,0.0,zero,34.56177032459491,36.83573661389533,-2.273966289300418
2023-02-14,last_pin,PIT,2023,34.56177032459491,point,2023-02-14,FEB,7.969647494154323,1.0,last FY2022,42.53141781874923,36.83573661389533,5.695681204853905
2023-02-14,last_pin,full_sample,2023,34.56177032459491,point,2023-02-14,FEB,0.6033412302916403,4.0,last FY2025,35.16511155488655,36.83573661389533,-1.6706250590087777
2023-02-14,nov_sentence_pin,PIT,2023,34.56177032459491,point,2023-02-14,FEB,0.0,0.0,nov_sentence rule (no numeric floor -> literal guide),34.56177032459491,36.83573661389533,-2.273966289300418
2023-02-14,nov_sentence_pin,full_sample,2023,34.56177032459491,point,2023-02-14,FEB,0.0,0.0,nov_sentence rule (no numeric floor -> literal guide),34.56177032459491,36.83573661389533,-2.273966289300418
2023-05-09,rw_hl4,PIT,2023,34.56177032459491,point,2023-05-09,MAY,7.969647494154323,1.0,rw_hl4,42.53141781874923,36.83573661389533,5.695681204853905
2023-05-09,rw_hl4,full_sample,2023,34.56177032459491,point,2023-05-09,MAY,2.351569373733384,4.0,rw_hl4,36.91333969832829,36.83573661389533,0.07760308443296537
2023-05-09,equal,PIT,2023,34.56177032459491,point,2023-05-09,MAY,7.969647494154323,1.0,equal,42.53141781874923,36.83573661389533,5.695681204853905
2023-05-09,equal,full_sample,2023,34.56177032459491,point,2023-05-09,MAY,3.0614505170827844,4.0,equal,37.62322084167769,36.83573661389533,0.7874842277823646
2023-05-09,last,PIT,2023,34.56177032459491,point,2023-05-09,MAY,7.969647494154323,1.0,last FY2022,42.53141781874923,36.83573661389533,5.695681204853905
2023-05-09,last,full_sample,2023,34.56177032459491,point,2023-05-09,MAY,0.6033412302916403,4.0,last FY2025,35.16511155488655,36.83573661389533,-1.6706250590087777
2023-05-09,nocushion,PIT,2023,34.56177032459491,point,2023-05-09,MAY,0.0,0.0,zero,34.56177032459491,36.83573661389533,-2.273966289300418
2023-05-09,nocushion,full_sample,2023,34.56177032459491,point,2023-05-09,MAY,0.0,0.0,zero,34.56177032459491,36.83573661389533,-2.273966289300418
2023-05-09,rw_hl4_prorata,PIT,2023,34.56177032459491,point,2023-05-09,MAY,7.969647494154323,1.0,rw_hl4,42.53141781874923,36.83573661389533,5.695681204853905
2023-05-09,rw_hl4_prorata,full_sample,2023,34.56177032459491,point,2023-05-09,MAY,2.351569373733384,4.0,rw_hl4,36.91333969832829,36.83573661389533,0.07760308443296537
2023-05-09,rw_hl4_pin,PIT,2023,34.56177032459491,point,2023-05-09,MAY,7.969647494154323,1.0,rw_hl4,42.53141781874923,36.83573661389533,5.695681204853905
2023-05-09,rw_hl4_pin,full_sample,2023,34.56177032459491,point,2023-05-09,MAY,2.351569373733384,4.0,rw_hl4,36.91333969832829,36.83573661389533,0.07760308443296537
2023-05-09,oracle_rw_hl4_revknown,PIT,2023,34.56177032459491,point,2023-05-09,MAY,7.969647494154323,1.0,rw_hl4,42.53141781874923,36.83573661389533,5.695681204853905
2023-05-09,oracle_rw_hl4_revknown,full_sample,2023,34.56177032459491,point,2023-05-09,MAY,2.351569373733384,4.0,rw_hl4,36.91333969832829,36.83573661389533,0.07760308443296537
2023-05-09,nocushion_pin,PIT,2023,34.56177032459491,point,2023-05-09,MAY,0.0,0.0,zero,34.56177032459491,36.83573661389533,-2.273966289300418
2023-05-09,nocushion_pin,full_sample,2023,34.56177032459491,point,2023-05-09,MAY,0.0,0.0,zero,34.56177032459491,36.83573661389533,-2.273966289300418
2023-05-09,last_pin,PIT,2023,34.56177032459491,point,2023-05-09,MAY,7.969647494154323,1.0,last FY2022,42.53141781874923,36.83573661389533,5.695681204853905
2023-05-09,last_pin,full_sample,2023,34.56177032459491,point,2023-05-09,MAY,0.6033412302916403,4.0,last FY2025,35.16511155488655,36.83573661389533,-1.6706250590087777
2023-05-09,nov_sentence_pin,PIT,2023,34.56177032459491,point,2023-05-09,MAY,0.0,0.0,nov_sentence rule (no numeric floor -> literal guide),34.56177032459491,36.83573661389533,-2.273966289300418
2023-05-09,nov_sentence_pin,full_sample,2023,34.56177032459491,point,2023-05-09,MAY,0.0,0.0,nov_sentence rule (no numeric floor -> literal guide),34.56177032459491,36.83573661389533,-2.273966289300418
2023-08-03,rw_hl4,PIT,2023,34.56177032459491,floor,2023-08-03,AUG,7.969647494154323,1.0,rw_hl4,42.53141781874923,36.83573661389533,5.695681204853905
2023-08-03,rw_hl4,full_sample,2023,34.56177032459491,floor,2023-08-03,AUG,2.359139555110266,4.0,rw_hl4,36.92090987970518,36.83573661389533,0.08517326580984985
2023-08-03,equal,PIT,2023,34.56177032459491,floor,2023-08-03,AUG,7.969647494154323,1.0,equal,42.53141781874923,36.83573661389533,5.695681204853905
2023-08-03,equal,full_sample,2023,34.56177032459491,floor,2023-08-03,AUG,3.0614505170827844,4.0,equal,37.62322084167769,36.83573661389533,0.7874842277823646
2023-08-03,last,PIT,2023,34.56177032459491,floor,2023-08-03,AUG,7.969647494154323,1.0,last FY2022,42.53141781874923,36.83573661389533,5.695681204853905
2023-08-03,last,full_sample,2023,34.56177032459491,floor,2023-08-03,AUG,0.6033412302916403,4.0,last FY2025,35.16511155488655,36.83573661389533,-1.6706250590087777
2023-08-03,nocushion,PIT,2023,34.56177032459491,floor,2023-08-03,AUG,0.0,0.0,zero,34.56177032459491,36.83573661389533,-2.273966289300418
2023-08-03,nocushion,full_sample,2023,34.56177032459491,floor,2023-08-03,AUG,0.0,0.0,zero,34.56177032459491,36.83573661389533,-2.273966289300418
2023-08-03,rw_hl4_prorata,PIT,2023,34.56177032459491,floor,2023-08-03,AUG,7.969647494154323,1.0,rw_hl4,42.53141781874923,36.83573661389533,5.695681204853905
2023-08-03,rw_hl4_prorata,full_sample,2023,34.56177032459491,floor,2023-08-03,AUG,2.359139555110266,4.0,rw_hl4,36.92090987970518,36.83573661389533,0.08517326580984985
2023-08-03,rw_hl4_pin,PIT,2023,34.56177032459491,floor,2023-08-03,AUG,7.969647494154323,1.0,rw_hl4,42.53141781874923,36.83573661389533,5.695681204853905
2023-08-03,rw_hl4_pin,full_sample,2023,34.56177032459491,floor,2023-08-03,AUG,2.359139555110266,4.0,rw_hl4,36.92090987970518,36.83573661389533,0.08517326580984985
2023-08-03,oracle_rw_hl4_revknown,PIT,2023,34.56177032459491,floor,2023-08-03,AUG,7.969647494154323,1.0,rw_hl4,42.53141781874923,36.83573661389533,5.695681204853905
2023-08-03,oracle_rw_hl4_revknown,full_sample,2023,34.56177032459491,floor,2023-08-03,AUG,2.359139555110266,4.0,rw_hl4,36.92090987970518,36.83573661389533,0.08517326580984985
2023-08-03,nocushion_pin,PIT,2023,34.56177032459491,floor,2023-08-03,AUG,0.0,0.0,zero,34.56177032459491,36.83573661389533,-2.273966289300418
2023-08-03,nocushion_pin,full_sample,2023,34.56177032459491,floor,2023-08-03,AUG,0.0,0.0,zero,34.56177032459491,36.83573661389533,-2.273966289300418
2023-08-03,last_pin,PIT,2023,34.56177032459491,floor,2023-08-03,AUG,7.969647494154323,1.0,last FY2022,42.53141781874923,36.83573661389533,5.695681204853905
2023-08-03,last_pin,full_sample,2023,34.56177032459491,floor,2023-08-03,AUG,0.6033412302916403,4.0,last FY2025,35.16511155488655,36.83573661389533,-1.6706250590087777
2023-08-03,nov_sentence_pin,PIT,2023,34.56177032459491,floor,2023-08-03,AUG,0.0,0.0,nov_sentence rule (no numeric floor -> literal guide),34.56177032459491,36.83573661389533,-2.273966289300418
2023-08-03,nov_sentence_pin,full_sample,2023,34.56177032459491,floor,2023-08-03,AUG,0.0,0.0,nov_sentence rule (no numeric floor -> literal guide),34.56177032459491,36.83573661389533,-2.273966289300418
2023-11-01,rw_hl4,PIT,2023,36.06177032459491,point,2023-11-01,NOV,0.0,0.0,empty->0,36.06177032459491,36.83573661389533,-0.773966289300418
2023-11-01,rw_hl4,full_sample,2023,36.06177032459491,point,2023-11-01,NOV,0.5920515247256048,3.0,rw_hl4,36.653821849320515,36.83573661389533,-0.18191476457481315
2023-11-01,equal,PIT,2023,36.06177032459491,point,2023-11-01,NOV,0.0,0.0,empty->0,36.06177032459491,36.83573661389533,-0.773966289300418
2023-11-01,equal,full_sample,2023,36.06177032459491,point,2023-11-01,NOV,0.5920515247256048,3.0,equal,36.653821849320515,36.83573661389533,-0.18191476457481315
2023-11-01,last,PIT,2023,36.06177032459491,point,2023-11-01,NOV,0.0,0.0,empty->0,36.06177032459491,36.83573661389533,-0.773966289300418
2023-11-01,last,full_sample,2023,36.06177032459491,point,2023-11-01,NOV,0.10334123029164033,3.0,last FY2025,36.16511155488655,36.83573661389533,-0.6706250590087777
2023-11-01,nocushion,PIT,2023,36.06177032459491,point,2023-11-01,NOV,0.0,0.0,zero,36.06177032459491,36.83573661389533,-0.773966289300418
2023-11-01,nocushion,full_sample,2023,36.06177032459491,point,2023-11-01,NOV,0.0,0.0,zero,36.06177032459491,36.83573661389533,-0.773966289300418
2023-11-01,rw_hl4_prorata,PIT,2023,36.06177032459491,point,2023-11-01,NOV,0.0,0.0,empty->0,36.06177032459491,36.83573661389533,-0.773966289300418
2023-11-01,rw_hl4_prorata,full_sample,2023,36.06177032459491,point,2023-11-01,NOV,0.5920515247256048,3.0,rw_hl4,36.653821849320515,36.83573661389533,-0.18191476457481315
2023-11-01,rw_hl4_pin,PIT,2023,36.06177032459491,point,2023-11-01,NOV,0.0,0.0,empty->0,36.06177032459491,36.83573661389533,-0.773966289300418
2023-11-01,rw_hl4_pin,full_sample,2023,36.06177032459491,point,2023-11-01,NOV,0.5920515247256048,3.0,rw_hl4,36.653821849320515,36.83573661389533,-0.18191476457481315
2023-11-01,oracle_rw_hl4_revknown,PIT,2023,36.06177032459491,point,2023-11-01,NOV,0.0,0.0,empty->0,36.06177032459491,36.83573661389533,-0.773966289300418
2023-11-01,oracle_rw_hl4_revknown,full_sample,2023,36.06177032459491,point,2023-11-01,NOV,0.5920515247256048,3.0,rw_hl4,36.653821849320515,36.83573661389533,-0.18191476457481315
2023-11-01,nocushion_pin,PIT,2023,36.06177032459491,point,2023-11-01,NOV,0.0,0.0,zero,36.06177032459491,36.83573661389533,-0.773966289300418
2023-11-01,nocushion_pin,full_sample,2023,36.06177032459491,point,2023-11-01,NOV,0.0,0.0,zero,36.06177032459491,36.83573661389533,-0.773966289300418
2023-11-01,last_pin,PIT,2023,36.06177032459491,point,2023-11-01,NOV,0.0,0.0,empty->0,36.06177032459491,36.83573661389533,-0.773966289300418
2023-11-01,last_pin,full_sample,2023,36.06177032459491,point,2023-11-01,NOV,0.10334123029164033,3.0,last FY2025,36.16511155488655,36.83573661389533,-0.6706250590087777
2023-11-01,nov_sentence_pin,PIT,2023,36.06177032459491,point,2023-11-01,NOV,0.0,0.0,nov_sentence rule (no numeric floor -> literal guide),36.06177032459491,36.83573661389533,-0.773966289300418
2023-11-01,nov_sentence_pin,full_sample,2023,36.06177032459491,point,2023-11-01,NOV,0.0,0.0,nov_sentence rule (no numeric floor -> literal guide),36.06177032459491,36.83573661389533,-0.773966289300418
2024-02-13,rw_hl4,PIT,2024,35.0,floor,2024-02-13,FEB,4.175530345186644,2.0,rw_hl4,39.175530345186644,36.398847054584756,2.7766832906018877
