listing_id,name,address,address_normalized,city,location_text,page_type,price_match_text_present,credit_15_text_present,booking_dates_supplied,actual_booking_observations,offered_room_allocation,airbnb_activation_date,physical_property_key,source_url,observed_on,raw_path,query_groups
1544240785619626206,Millennium Hotel Broadway Times Square,"145 West 44th Street, New York, NY, 10036, United States",145 W 44TH ST NEW YORK NY 10036 UNITED STATES,New York City,"Hotel in New York, United States",hotel_property_page,True,False,False,0,,,MILLENNIUM HOTEL BROADWAY TIMES SQUARE|145 W 44TH ST NEW YORK NY 10036 UNITED STATES,https://www.airbnb.com/rooms/1544240785619626206,2026-09-07,data\raw\hotel_rollout_economics\pages\1544240785619626206.html.gz,nyc
1544312392844615828,Royalton Park Avenue,"420 Park Avenue South, New York, NY, 10016, United States",420 PARK AVE S NEW YORK NY 10016 UNITED STATES,New York City,"Hotel in New York, United States",hotel_property_page,True,False,False,0,,,ROYALTON PARK AVENUE|420 PARK AVE S NEW YORK NY 10016 UNITED STATES,https://www.airbnb.com/rooms/1544312392844615828,2026-09-07,data\raw\hotel_rollout_economics\pages\1544312392844615828.html.gz,nyc
1269496732669058195,Hôtel Baudelaire Opéra,"61 Rue Sainte-Anne, 75002, Paris, France",61 RUE SAINTE ANNE 75002 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,HOTEL BAUDELAIRE OPERA|61 RUE SAINTE ANNE 75002 PARIS FRANCE,https://www.airbnb.com/rooms/1269496732669058195,2026-09-07,data\raw\hotel_rollout_economics\pages\1269496732669058195.html.gz,paris
1085986635249498929,Hotel Esté,"76 Boulevard de Strasbourg, 75010, Paris, France",76 BLVD DE STRASBOURG 75010 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,HOTEL ESTE|76 BLVD DE STRASBOURG 75010 PARIS FRANCE,https://www.airbnb.com/rooms/1085986635249498929,2026-09-07,data\raw\hotel_rollout_economics\pages\1085986635249498929.html.gz,paris
1268083527239400116,D'win Hotel,"20 Rue du Temple, 75004, Paris, France",20 RUE DU TEMPLE 75004 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,D WIN HOTEL|20 RUE DU TEMPLE 75004 PARIS FRANCE,https://www.airbnb.com/rooms/1268083527239400116,2026-09-07,data\raw\hotel_rollout_economics\pages\1268083527239400116.html.gz,paris
1289640515857256317,Hotel de Castiglione,"40 Rue du Faubourg Saint-Honoré, 75008, Paris, France",40 RUE DU FAUBOURG SAINT HONORE 75008 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,HOTEL DE CASTIGLIONE|40 RUE DU FAUBOURG SAINT HONORE 75008 PARIS FRANCE,https://www.airbnb.com/rooms/1289640515857256317,2026-09-07,data\raw\hotel_rollout_economics\pages\1289640515857256317.html.gz,paris
1085986635156567442,Hotel Esté,"76 Boulevard de Strasbourg, 75010, Paris, France",76 BLVD DE STRASBOURG 75010 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,HOTEL ESTE|76 BLVD DE STRASBOURG 75010 PARIS FRANCE,https://www.airbnb.com/rooms/1085986635156567442,2026-09-07,data\raw\hotel_rollout_economics\pages\1085986635156567442.html.gz,paris
1294757690786596113,Platine Hotel & Spa,"20 Rue de l'Ingénieur Robert Keller, 75015, Paris, France",20 RUE DE L INGENIEUR ROBERT KELLER 75015 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,PLATINE HOTEL SPA|20 RUE DE L INGENIEUR ROBERT KELLER 75015 PARIS FRANCE,https://www.airbnb.com/rooms/1294757690786596113,2026-09-07,data\raw\hotel_rollout_economics\pages\1294757690786596113.html.gz,paris|paris3
1269501889782218196,Hôtel Atelier Vavin,"49 Rue Vavin, 75006, Paris, France",49 RUE VAVIN 75006 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,HOTEL ATELIER VAVIN|49 RUE VAVIN 75006 PARIS FRANCE,https://www.airbnb.com/rooms/1269501889782218196,2026-09-07,data\raw\hotel_rollout_economics\pages\1269501889782218196.html.gz,paris
1644218441498749746,Hotel La Maison Montparnasse,"53 Rue de Gergovie, 75014, Paris, France",53 RUE DE GERGOVIE 75014 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,HOTEL LA MAISON MONTPARNASSE|53 RUE DE GERGOVIE 75014 PARIS FRANCE,https://www.airbnb.com/rooms/1644218441498749746,2026-09-07,data\raw\hotel_rollout_economics\pages\1644218441498749746.html.gz,paris
1615141356630692611,Madison Hôtel,"143 Boulevard Saint-Germain, 75006, Paris, France",143 BLVD SAINT GERMAIN 75006 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,MADISON HOTEL|143 BLVD SAINT GERMAIN 75006 PARIS FRANCE,https://www.airbnb.com/rooms/1615141356630692611,2026-09-07,data\raw\hotel_rollout_economics\pages\1615141356630692611.html.gz,paris
1386081895022018380,Hôtel Midnight Paris,"133 Rue du Faubourg Saint-Denis, 75010, Paris, France",133 RUE DU FAUBOURG SAINT DENIS 75010 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,HOTEL MIDNIGHT PARIS|133 RUE DU FAUBOURG SAINT DENIS 75010 PARIS FRANCE,https://www.airbnb.com/rooms/1386081895022018380,2026-09-07,data\raw\hotel_rollout_economics\pages\1386081895022018380.html.gz,paris
1640476799082789858,Relais De Lyon By Malone,"64 Rue Crozatier, 75012, Paris, France",64 RUE CROZATIER 75012 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,RELAIS DE LYON BY MALONE|64 RUE CROZATIER 75012 PARIS FRANCE,https://www.airbnb.com/rooms/1640476799082789858,2026-09-07,data\raw\hotel_rollout_economics\pages\1640476799082789858.html.gz,paris
1167189981227082997,Le Tourville Eiffel,"16 Avenue de Tourville, 75007, Paris, France",16 AVE DE TOURVILLE 75007 PARIS FRANCE,Paris,"Hotel in Paris, France",hotel_property_page,True,False,False,0,,,LE TOURVILLE EIFFEL|16 AVE DE TOURVILLE 75007 PARIS FRANCE,https://www.airbnb.com/rooms/1167189981227082997,2026-09-07,data\raw\hotel_rollout_economics\pages\1167189981227082997.html.gz,paris|paris3
1730847265741064657,Link Hotel,"51 Tiong Bahru Road, 168734, Singapore",51 TIONG BAHRU RD 168734 SINGAPORE,Singapore,"Hotel in Singapore, Singapore",hotel_property_page,True,False,False,0,,,LINK HOTEL|51 TIONG BAHRU RD 168734 SINGAPORE,https://www.airbnb.com/rooms/1730847265741064657,2026-09-07,data\raw\hotel_rollout_economics\pages\1730847265741064657.html.gz,singapore
1368585784658369321,Venue Hotel,"305 Joo Chiat Road, 427556, Singapore",305 JOO CHIAT RD 427556 SINGAPORE,Singapore,"Hotel in Singapore, Singapore",hotel_property_page,True,False,False,0,,,VENUE HOTEL|305 JOO CHIAT RD 427556 SINGAPORE,https://www.airbnb.com/rooms/1368585784658369321,2026-09-07,data\raw\hotel_rollout_economics\pages\1368585784658369321.html.gz,singapore
1424428701695755446,One Farrer Hotel,"1 Farrer Park Station Road, 217562, Singapore",1 FARRER PARK STATION RD 217562 SINGAPORE,Singapore,"Hotel in Singapore, Singapore",hotel_property_page,True,False,False,0,,,ONE FARRER HOTEL|1 FARRER PARK STATION RD 217562 SINGAPORE,https://www.airbnb.com/rooms/1424428701695755446,2026-09-07,data\raw\hotel_rollout_economics\pages\1424428701695755446.html.gz,singapore
1394962519754001306,Hotel 81 Princess,"21 Lorong 12 Geylang, 399001, Singapore",21 LORONG 12 GEYLANG 399001 SINGAPORE,Singapore,"Hotel in Singapore, Singapore",hotel_property_page,True,False,False,0,,,HOTEL 81 PRINCESS|21 LORONG 12 GEYLANG 399001 SINGAPORE,https://www.airbnb.com/rooms/1394962519754001306,2026-09-07,data\raw\hotel_rollout_economics\pages\1394962519754001306.html.gz,singapore|singapore2
1371343684203608067,Hotel NuVe Bugis,"9 Jalan Pinang, 199141, Singapore",9 JALAN PINANG 199141 SINGAPORE,Singapore,"Hotel in Singapore, Singapore",hotel_property_page,True,False,False,0,,,HOTEL NUVE BUGIS|9 JALAN PINANG 199141 SINGAPORE,https://www.airbnb.com/rooms/1371343684203608067,2026-09-07,data\raw\hotel_rollout_economics\pages\1371343684203608067.html.gz,singapore|singapore2
1482348552454729497,Hotel 81 Selegie,"161 Selegie Road, 188318, Singapore",161 SELEGIE RD 188318 SINGAPORE,Singapore,"Hotel in Singapore, Singapore",hotel_property_page,True,False,False,0,,,HOTEL 81 SELEGIE|161 SELEGIE RD 188318 SINGAPORE,https://www.airbnb.com/rooms/1482348552454729497,2026-09-07,data\raw\hotel_rollout_economics\pages\1482348552454729497.html.gz,singapore|singapore2
1652862360877034516,Mett Singapore,"11 Canning Walk, 178881, Singapore",11 CANNING WALK 178881 SINGAPORE,Singapore,"Hotel in Singapore, Singapore",hotel_property_page,True,False,False,0,,,METT SINGAPORE|11 CANNING WALK 178881 SINGAPORE,https://www.airbnb.com/rooms/1652862360877034516,2026-09-07,data\raw\hotel_rollout_economics\pages\1652862360877034516.html.gz,singapore
1482344889095034161,Hotel 81 Balestier,"226 Balestier Road, 329688, Singapore",226 BALESTIER RD 329688 SINGAPORE,Singapore,"Hotel in Singapore, Singapore",hotel_property_page,True,False,False,0,,,HOTEL 81 BALESTIER|226 BALESTIER RD 329688 SINGAPORE,https://www.airbnb.com/rooms/1482344889095034161,2026-09-07,data\raw\hotel_rollout_economics\pages\1482344889095034161.html.gz,singapore
1395277576310652984,Hotel 81 Chinatown,"181 New Bridge Road, 059418, Singapore",181 NEW BRIDGE RD 059418 SINGAPORE,Singapore,"Hotel in Singapore, Singapore",hotel_property_page,True,False,False,0,,,HOTEL 81 CHINATOWN|181 NEW BRIDGE RD 059418 SINGAPORE,https://www.airbnb.com/rooms/1395277576310652984,2026-09-07,data\raw\hotel_rollout_economics\pages\1395277576310652984.html.gz,singapore
1395266256881762103,Hotel 81 Hollywood,"61 Lorong 8 Geylang, 399121, Singapore",61 LORONG 8 GEYLANG 399121 SINGAPORE,Singapore,"Hotel in Singapore, Singapore",hotel_property_page,True,False,False,0,,,HOTEL 81 HOLLYWOOD|61 LORONG 8 GEYLANG 399121 SINGAPORE,https://www.airbnb.com/rooms/1395266256881762103,2026-09-07,data\raw\hotel_rollout_economics\pages\1395266256881762103.html.gz,singapore|singapore2
1566465129273341933,Sofitel Singapore City Centre,"9 Wallich Street, 078885, Singapore",9 WALLICH ST 078885 SINGAPORE,Singapore,"Hotel in Singapore, Singapore",hotel_property_page,True,False,False,0,,,SOFITEL SINGAPORE CITY CENTRE|9 WALLICH ST 078885 SINGAPORE,https://www.airbnb.com/rooms/1566465129273341933,2026-09-07,data\raw\hotel_rollout_economics\pages\1566465129273341933.html.gz,singapore
1399039929126626824,Value Hotel Thomson,"592 Balestier Road, 329901, Singapore",592 BALESTIER RD 329901 SINGAPORE,Singapore,"Hotel in Singapore, Singapore",hotel_property_page,True,False,False,0,,,VALUE HOTEL THOMSON|592 BALESTIER RD 329901 SINGAPORE,https://www.airbnb.com/rooms/1399039929126626824,2026-09-07,data\raw\hotel_rollout_economics\pages\1399039929126626824.html.gz,singapore
1674648547081595282,Hatton Garden Hotel,"84 Hatton Garden, Greater London, EC1N 8JR, United Kingdom",84 HATTON GARDEN GREATER LONDON EC1N 8JR UNITED KINGDOM,London,"Hotel in Greater London, United Kingdom",hotel_property_page,True,False,False,0,,,HATTON GARDEN HOTEL|84 HATTON GARDEN GREATER LONDON EC1N 8JR UNITED KINGDOM,https://www.airbnb.com/rooms/1674648547081595282,2026-09-07,data\raw\hotel_rollout_economics\pages\1674648547081595282.html.gz,london
1615124202356610559,Point A Kensington,"42, 48 West Cromwell Road, Greater London, SW5 9QL, United Kingdom",42 48 W CROMWELL RD GREATER LONDON SW5 9QL UNITED KINGDOM,London,"Hotel in Greater London, United Kingdom",hotel_property_page,True,False,False,0,,,POINT A KENSINGTON|42 48 W CROMWELL RD GREATER LONDON SW5 9QL UNITED KINGDOM,https://www.airbnb.com/rooms/1615124202356610559,2026-09-07,data\raw\hotel_rollout_economics\pages\1615124202356610559.html.gz,london|london2
1223060375234634534,Grange Buckingham,"39-40 Bedford Place, Greater London, WC1B 5JT, United Kingdom",39 40 BEDFORD PLACE GREATER LONDON WC1B 5JT UNITED KINGDOM,London,"Hotel in Greater London, United Kingdom",hotel_property_page,True,False,False,0,,,GRANGE BUCKINGHAM|39 40 BEDFORD PLACE GREATER LONDON WC1B 5JT UNITED KINGDOM,https://www.airbnb.com/rooms/1223060375234634534,2026-09-07,data\raw\hotel_rollout_economics\pages\1223060375234634534.html.gz,london
1731188355476757136,Europa House Hotel,"151 Sussex Gardens, Greater London, W2 2RY, United Kingdom",151 SUSSEX GARDENS GREATER LONDON W2 2RY UNITED KINGDOM,London,"Hotel in Greater London, United Kingdom",hotel_property_page,True,False,False,0,,,EUROPA HOUSE HOTEL|151 SUSSEX GARDENS GREATER LONDON W2 2RY UNITED KINGDOM,https://www.airbnb.com/rooms/1731188355476757136,2026-09-07,data\raw\hotel_rollout_economics\pages\1731188355476757136.html.gz,london|london2
1455203183208872863,Regency House Hotel,"71 Gower Street, Greater London, WC1E 6HJ, United Kingdom",71 GOWER ST GREATER LONDON WC1E 6HJ UNITED KINGDOM,London,"Hotel in Greater London, United Kingdom",hotel_property_page,True,False,False,0,,,REGENCY HOUSE HOTEL|71 GOWER ST GREATER LONDON WC1E 6HJ UNITED KINGDOM,https://www.airbnb.com/rooms/1455203183208872863,2026-09-07,data\raw\hotel_rollout_economics\pages\1455203183208872863.html.gz,london
1444940941578044234,London House Hotel,"81 Kensington Gardens Square, Greater London, W2 4DJ, United Kingdom",81 KENSINGTON GARDENS SQUARE GREATER LONDON W2 4DJ UNITED KINGDOM,London,"Hotel in Greater London, United Kingdom",hotel_property_page,True,False,False,0,,,LONDON HOUSE HOTEL|81 KENSINGTON GARDENS SQUARE GREATER LONDON W2 4DJ UNITED KINGDOM,https://www.airbnb.com/rooms/1444940941578044234,2026-09-07,data\raw\hotel_rollout_economics\pages\1444940941578044234.html.gz,london|london2
1615124227033317138,Point A Hotel London Paddington,"Seymour House, Praed Street, Greater London, W2 1NR, United Kingdom",SEYMOUR HOUSE PRAED ST GREATER LONDON W2 1NR UNITED KINGDOM,London,"Hotel in Greater London, United Kingdom",hotel_property_page,True,False,False,0,,,POINT A HOTEL LONDON PADDINGTON|SEYMOUR HOUSE PRAED ST GREATER LONDON W2 1NR UNITED KINGDOM,https://www.airbnb.com/rooms/1615124227033317138,2026-09-07,data\raw\hotel_rollout_economics\pages\1615124227033317138.html.gz,london
1659276603822669293,Otherwander Soho - Adults Only,"West End House, 91-92 Dean Street, Greater London, W1D 3SY, United Kingdom",W END HOUSE 91 92 DEAN ST GREATER LONDON W1D 3SY UNITED KINGDOM,London,"Hotel in Greater London, United Kingdom",hotel_property_page,True,False,False,0,,,OTHERWANDER SOHO ADULTS ONLY|W END HOUSE 91 92 DEAN ST GREATER LONDON W1D 3SY UNITED KINGDOM,https://www.airbnb.com/rooms/1659276603822669293,2026-09-07,data\raw\hotel_rollout_economics\pages\1659276603822669293.html.gz,london
1462945750769063606,Studios2Let Bloomsbury,"36-37 Cartwright Gardens, Greater London, WC1H 9EH, United Kingdom",36 37 CARTWRIGHT GARDENS GREATER LONDON WC1H 9EH UNITED KINGDOM,London,"Hotel in Greater London, United Kingdom",hotel_property_page,True,False,False,0,,,STUDIOS2LET BLOOMSBURY|36 37 CARTWRIGHT GARDENS GREATER LONDON WC1H 9EH UNITED KINGDOM,https://www.airbnb.com/rooms/1462945750769063606,2026-09-07,data\raw\hotel_rollout_economics\pages\1462945750769063606.html.gz,london
1644921498032564606,Aptel East,"169-171 Commercial Road, Greater London, E1 2DA, United Kingdom",169 171 COMMERCIAL RD GREATER LONDON E1 2DA UNITED KINGDOM,London,"Hotel in Greater London, United Kingdom",hotel_property_page,True,False,False,0,,,APTEL EAST|169 171 COMMERCIAL RD GREATER LONDON E1 2DA UNITED KINGDOM,https://www.airbnb.com/rooms/1644921498032564606,2026-09-07,data\raw\hotel_rollout_economics\pages\1644921498032564606.html.gz,london
1615124218735268158,Point A Hotel Liverpool Street,"13, 15 Folgate Street, Greater London, E1 6BX, United Kingdom",13 15 FOLGATE ST GREATER LONDON E1 6BX UNITED KINGDOM,London,"Hotel in Greater London, United Kingdom",hotel_property_page,True,False,False,0,,,POINT A HOTEL LIVERPOOL STREET|13 15 FOLGATE ST GREATER LONDON E1 6BX UNITED KINGDOM,https://www.airbnb.com/rooms/1615124218735268158,2026-09-07,data\raw\hotel_rollout_economics\pages\1615124218735268158.html.gz,london
1237716908582199687,Walker Hotel Tribeca,"77 Walker Street, New York, NY, 10013, United States",77 WALKER ST NEW YORK NY 10013 UNITED STATES,New York City,"Hotel in New York, United States",hotel_property_page,True,False,False,0,,,WALKER HOTEL TRIBECA|77 WALKER ST NEW YORK NY 10013 UNITED STATES,https://www.airbnb.com/rooms/1237716908582199687,2026-09-07,data\raw\hotel_rollout_economics\pages\1237716908582199687.html.gz,nyc2
1517566511154539655,Smyth Tribeca,"85 West Broadway, New York, NY, 10007, United States",85 W BROADWAY NEW YORK NY 10007 UNITED STATES,New York City,"Hotel in New York, United States",hotel_property_page,True,False,False,0,,,SMYTH TRIBECA|85 W BROADWAY NEW YORK NY 10007 UNITED STATES,https://www.airbnb.com/rooms/1517566511154539655,2026-09-07,data\raw\hotel_rollout_economics\pages\1517566511154539655.html.gz,nyc2
1639160543057936106,AMTD Idea Tribeca Hotel,"6 York Street, New York, NY, 10013, United States",6 YORK ST NEW YORK NY 10013 UNITED STATES,New York City,"Hotel in New York, United States",hotel_property_page,True,False,False,0,,,AMTD IDEA TRIBECA HOTEL|6 YORK ST NEW YORK NY 10013 UNITED STATES,https://www.airbnb.com/rooms/1639160543057936106,2026-09-07,data\raw\hotel_rollout_economics\pages\1639160543057936106.html.gz,nyc2
1132610235914173752,World Center Hotel,"144 Washington Street, New York, NY, 10006, United States",144 WASHINGTON ST NEW YORK NY 10006 UNITED STATES,New York City,"Hotel in New York, United States",hotel_property_page,True,False,False,0,,,WORLD CENTER HOTEL|144 WASHINGTON ST NEW YORK NY 10006 UNITED STATES,https://www.airbnb.com/rooms/1132610235914173752,2026-09-07,data\raw\hotel_rollout_economics\pages\1132610235914173752.html.gz,nyc2
1091287898399382473,The Roxy Hotel New York,"2 Avenue of the Americas, New York, NY, 10013, United States",2 AVE OF THE AMERICAS NEW YORK NY 10013 UNITED STATES,New York City,"Hotel in New York, United States",hotel_property_page,True,False,False,0,,,THE ROXY HOTEL NEW YORK|2 AVE OF THE AMERICAS NEW YORK NY 10013 UNITED STATES,https://www.airbnb.com/rooms/1091287898399382473,2026-09-07,data\raw\hotel_rollout_economics\pages\1091287898399382473.html.gz,nyc2
1065261714964080001,Hotel on Rivington,"107 Rivington Street, New York, NY, 10002, United States",107 RIVINGTON ST NEW YORK NY 10002 UNITED STATES,New York City,"Hotel in New York, United States",hotel_property_page,True,False,False,0,,,HOTEL ON RIVINGTON|107 RIVINGTON ST NEW YORK NY 10002 UNITED STATES,https://www.airbnb.com/rooms/1065261714964080001,2026-09-07,data\raw\hotel_rollout_economics\pages\1065261714964080001.html.gz,nyc2
1532659699922936847,Soho Grand Hotel,"310 West Broadway, New York, NY, 10013, United States",310 W BROADWAY NEW YORK NY 10013 UNITED STATES,New York City,"Hotel in New York, United States",hotel_property_page,True,False,False,0,,,SOHO GRAND HOTEL|310 W BROADWAY NEW YORK NY 10013 UNITED STATES,https://www.airbnb.com/rooms/1532659699922936847,2026-09-07,data\raw\hotel_rollout_economics\pages\1532659699922936847.html.gz,nyc2
1488416280925739704,Soho 54 Hotel,"54 Watts Street, New York, NY, 10013, United States",54 WATTS ST NEW YORK NY 10013 UNITED STATES,New York City,"Hotel in New York, United States",hotel_property_page,True,False,False,0,,,SOHO 54 HOTEL|54 WATTS ST NEW YORK NY 10013 UNITED STATES,https://www.airbnb.com/rooms/1488416280925739704,2026-09-07,data\raw\hotel_rollout_economics\pages\1488416280925739704.html.gz,nyc2
1402152279369382835,Arlo SoHo,"231 Hudson Street, New York, NY, 10013, United States",231 HUDSON ST NEW YORK NY 10013 UNITED STATES,New York City,"Hotel in New York, United States",hotel_property_page,True,False,False,0,,,ARLO SOHO|231 HUDSON ST NEW YORK NY 10013 UNITED STATES,https://www.airbnb.com/rooms/1402152279369382835,2026-09-07,data\raw\hotel_rollout_economics\pages\1402152279369382835.html.gz,nyc2
1618523976063361840,Hotel Mimosa,"79 Division Street, New York, NY, 10002, United States",79 DIVISION ST NEW YORK NY 10002 UNITED STATES,New York City,"Hotel in New York, United States",hotel_property_page,True,False,False,0,,,HOTEL MIMOSA|79 DIVISION ST NEW YORK NY 10002 UNITED STATES,https://www.airbnb.com/rooms/1618523976063361840,2026-09-07,data\raw\hotel_rollout_economics\pages\1618523976063361840.html.gz,nyc2
1559522031691665594,ModernHaus SoHo,"27 Grand Street, New York, NY, 10013, United States",27 GRAND ST NEW YORK NY 10013 UNITED STATES,New York City,"Hotel in New York, United States",hotel_property_page,True,False,False,0,,,MODERNHAUS SOHO|27 GRAND ST NEW YORK NY 10013 UNITED STATES,https://www.airbnb.com/rooms/1559522031691665594,2026-09-07,data\raw\hotel_rollout_economics\pages\1559522031691665594.html.gz,nyc2
1213312688643568568,Ace Hotel Brooklyn,"252 Schermerhorn Street, Brooklyn, NY, 11217, United States",252 SCHERMERHORN ST BROOKLYN NY 11217 UNITED STATES,New York City,"Hotel in Brooklyn, New York",hotel_property_page,True,False,False,0,,,ACE HOTEL BROOKLYN|252 SCHERMERHORN ST BROOKLYN NY 11217 UNITED STATES,https://www.airbnb.com/rooms/1213312688643568568,2026-09-07,data\raw\hotel_rollout_economics\pages\1213312688643568568.html.gz,nyc3
1097125455525075775,The Tillary Hotel Brooklyn,"85 Flatbush Avenue Extension, Brooklyn, NY, 11201, United States",85 FLATBUSH AVE EXTENSION BROOKLYN NY 11201 UNITED STATES,New York City,"Hotel in Brooklyn, New York",hotel_property_page,True,False,False,0,,,THE TILLARY HOTEL BROOKLYN|85 FLATBUSH AVE EXTENSION BROOKLYN NY 11201 UNITED STATES,https://www.airbnb.com/rooms/1097125455525075775,2026-09-07,data\raw\hotel_rollout_economics\pages\1097125455525075775.html.gz,nyc3
1542712522226003194,Hotel 1200,"1200 Broadway, Brooklyn, NY, 11221, United States",1200 BROADWAY BROOKLYN NY 11221 UNITED STATES,New York City,"Hotel in Brooklyn, New York",hotel_property_page,True,False,False,0,,,HOTEL 1200|1200 BROADWAY BROOKLYN NY 11221 UNITED STATES,https://www.airbnb.com/rooms/1542712522226003194,2026-09-07,data\raw\hotel_rollout_economics\pages\1542712522226003194.html.gz,nyc3
