label,q,season,metric,actual,norm,dev_abs,dev_pct_of_norm,rnpl_era,single_fee_era
3Q21,2021Q3,Q3,prepay_share_stock,0.4810827203905946,0.5192647213094755,-0.038182000918880965,-7.353089734768437,False,False
3Q21,2021Q3,Q3,unpaid_share_stock_u,0.5189172796094055,0.4807352786905244,0.038182000918881076,7.942417087192988,False,False
4Q21,2021Q4,Q4,cov_uf,0.5990722332670643,0.6758774784646966,-0.07680524519763232,-11.363782289668956,False,False
4Q21,2021Q4,Q4,cov_fp,2.4618952948972828,2.6604503650497215,-0.19855507015243878,-7.463212723712209,False,False
4Q21,2021Q4,Q4,cov_total,3.060967528164347,3.336327843514418,-0.275360315350071,-8.253394997897212,False,False
4Q21,2021Q4,Q4,ledger_share_next,0.25603948567343965,0.3030749474211168,-0.04703546174767714,-15.519415955658744,False,False
4Q21,2021Q4,Q4,booked_share_next,0.5238906611589992,0.5768857884389519,-0.0529951272799527,-9.186415810893367,False,False
4Q21,2021Q4,Q4,implied_unpaid_share_u,0.5112730486414752,0.474760527703403,0.03651252093807217,7.690723808631916,False,False
4Q21,2021Q4,Q4,prepay_share_stock,0.48872695135852495,0.5252394722965971,-0.03651252093807211,-6.951595008353428,False,False
4Q21,2021Q4,Q4,unpaid_share_stock_u,0.511273048641475,0.4747605277034029,0.03651252093807217,7.690723808631916,False,False
1Q22,2022Q1,Q1,cov_uf,0.8306558935361217,0.8675772681710838,-0.036921374634962145,-4.2556871865482515,False,False
1Q22,2022Q1,Q1,cov_fp,2.9014733840304183,3.042092859281304,-0.1406194752508858,-4.622458345472968,False,False
1Q22,2022Q1,Q1,cov_total,3.7321292775665396,3.9096701274523884,-0.17754084988584884,-4.541069811471221,False,False
1Q22,2022Q1,Q1,ledger_share_next,0.3457974755405209,0.3650562370045849,-0.019258761464063967,-5.275560177272654,False,False
1Q22,2022Q1,Q1,booked_share_next,0.5651025693912974,0.5790107959337943,-0.013908226542496904,-2.4020668768475306,False,False
1Q22,2022Q1,Q1,implied_unpaid_share_u,0.388080157000528,0.3696522246073189,0.018427932393209112,4.9852080324378045,False,False
1Q22,2022Q1,Q1,prepay_share_stock,0.6119198429994719,0.630347775392681,-0.018427932393209168,-2.9234548153563855,False,False
1Q22,2022Q1,Q1,unpaid_share_stock_u,0.3880801570005281,0.369652224607319,0.018427932393209112,4.9852080324378045,False,False
2Q22,2022Q2,Q2,cov_uf,0.6868585298196949,0.6944366901298125,-0.007578160310117599,-1.0912672699797898,False,False
2Q22,2022Q2,Q2,cov_fp,2.5885922330097086,2.6885278701814608,-0.09993563717175213,-3.717113676973227,False,False
2Q22,2022Q2,Q2,cov_total,3.2754507628294034,3.3829645603112737,-0.10751379748187029,-3.1780941113961236,False,False
2Q22,2022Q2,Q2,ledger_share_next,0.4053987070135432,0.4148946963222946,-0.009495989308751396,-2.288770956323527,False,False
2Q22,2022Q2,Q2,booked_share_next,0.6440964034364898,0.6498651450389171,-0.005768741602427352,-0.8876828748958232,False,False
2Q22,2022Q2,Q2,implied_unpaid_share_u,0.3705931210753656,0.3615912776042457,0.009001843471119875,2.4895079136760145,False,False
2Q22,2022Q2,Q2,prepay_share_stock,0.6294068789246344,0.6384087223957543,-0.009001843471119875,-1.4100439350732352,False,False
2Q22,2022Q2,Q2,unpaid_share_stock_u,0.3705931210753656,0.36159127760424564,0.00900184347111993,2.4895079136760145,False,False
3Q22,2022Q3,Q3,cov_uf,0.6415878023133543,0.657046545427255,-0.01545874311390072,-2.352762254285723,False,False
3Q22,2022Q3,Q3,cov_fp,2.5264984227129337,2.6252431404292147,-0.09874471771628102,-3.7613551368097964,False,False
3Q22,2022Q3,Q3,cov_total,3.168086225026288,3.2822896858564703,-0.11420346083018229,-3.4793839593832976,False,False
3Q22,2022Q3,Q3,ledger_share_next,0.3442013281486791,0.3498521585517329,-0.005650830403053808,-1.615205241678741,False,False
3Q22,2022Q3,Q3,booked_share_next,0.6872762666048655,0.6739984795494242,0.013277787055441359,1.9700025234949736,False,False
3Q22,2022Q3,Q3,implied_unpaid_share_u,0.49918054081944585,0.4807352786905244,0.018445262128921447,3.836885484910635,False,False
3Q22,2022Q3,Q3,prepay_share_stock,0.5008194591805541,0.5192647213094755,-0.01844526212892139,-3.552188579729887,False,False
3Q22,2022Q3,Q3,unpaid_share_stock_u,0.49918054081944585,0.4807352786905244,0.018445262128921447,3.836885484910635,False,False
4Q22,2022Q4,Q4,cov_uf,0.6501650165016502,0.6758774784646966,-0.02571246196304644,-3.8043081449398386,False,False
4Q22,2022Q4,Q4,cov_fp,2.630913091309131,2.6604503650497215,-0.029537273740590564,-1.1102358506146603,False,False
4Q22,2022Q4,Q4,cov_total,3.281078107810781,3.336327843514418,-0.055249735703637004,-1.6560043945033298,False,False
4Q22,2022Q4,Q4,ledger_share_next,0.29065728096920307,0.3030749474211168,-0.012417666451913723,-4.097226299163426,False,False
4Q22,2022Q4,Q4,booked_share_next,0.5714021642384511,0.5768857884389519,-0.005483624200500747,-0.9505562990794747,False,False
4Q22,2022Q4,Q4,implied_unpaid_share_u,0.49132625117620443,0.474760527703403,0.01656572347280144,3.4892798592452756,False,False
4Q22,2022Q4,Q4,prepay_share_stock,0.5086737488237956,0.5252394722965971,-0.016565723472801497,-3.153937269864404,False,False
4Q22,2022Q4,Q4,unpaid_share_stock_u,0.49132625117620443,0.4747605277034029,0.016565723472801552,3.489279859245298,False,False
1Q23,2023Q1,Q1,cov_uf,0.8743961352657005,0.8675772681710838,0.006818867094616654,0.7859665467020882,False,False
1Q23,2023Q1,Q1,cov_fp,3.1239935587761676,3.042092859281304,0.08190069949486345,2.6922485040187905,False,False
1Q23,2023Q1,Q1,cov_total,3.998389694041868,3.9096701274523884,0.08871956658947955,2.269234070836834,False,False
1Q23,2023Q1,Q1,ledger_share_next,0.36486909139597706,0.3650562370045849,-0.00018714560860783047,-0.051264870898637405,False,False
1Q23,2023Q1,Q1,booked_share_next,0.5738684597835932,0.5790107959337943,-0.005142336150201099,-0.8881243987701182,False,False
1Q23,2023Q1,Q1,implied_unpaid_share_u,0.3641938580601384,0.3696522246073189,-0.005458366547180515,-1.4766221285368752,False,False
1Q23,2023Q1,Q1,prepay_share_stock,0.6358061419398616,0.630347775392681,0.005458366547180571,0.8659293742696583,False,False
1Q23,2023Q1,Q1,unpaid_share_stock_u,0.3641938580601384,0.369652224607319,-0.005458366547180626,-1.4766221285369086,False,False
2Q23,2023Q2,Q2,cov_uf,0.690903738592876,0.6944366901298125,-0.003532951536936446,-0.5087507021375837,False,False
2Q23,2023Q2,Q2,cov_fp,2.691786870768325,2.6885278701814608,0.0032590005868642358,0.1212187763798056,False,False
2Q23,2023Q2,Q2,cov_total,3.3826906093612013,3.3829645603112737,-0.0002739509500724324,-0.008097955068353535,False,False
2Q23,2023Q2,Q2,ledger_share_next,0.4148391468882122,0.4148946963222946,-5.554943408236923e-05,-0.013388803128788762,False,False
2Q23,2023Q2,Q2,booked_share_next,0.6457876524048528,0.6498651450389171,-0.004077492634064317,-0.6274367328655717,False,False
2Q23,2023Q2,Q2,implied_unpaid_share_u,0.35762298126421277,0.3615912776042457,-0.0039682963400329285,-1.0974535575982935,False,False
2Q23,2023Q2,Q2,prepay_share_stock,0.6423770187357873,0.6384087223957543,0.0039682963400330395,0.621591811142741,False,False
2Q23,2023Q2,Q2,unpaid_share_stock_u,0.35762298126421266,0.36159127760424564,-0.003968296340032984,-1.0974535575983158,False,False
3Q23,2023Q3,Q3,cov_uf,0.6614066726780884,0.657046545427255,0.0043601272508333455,0.6635948824596838,False,False
3Q23,2023Q3,Q3,cov_fp,2.6988277727682597,2.6252431404292147,0.073584632339045,2.802964464731983,False,False
3Q23,2023Q3,Q3,cov_total,3.360234445446348,3.2822896858564703,0.07794475958987768,2.37470689822854,False,False
3Q23,2023Q3,Q3,ledger_share_next,0.3502603009254054,0.3498521585517329,0.00040814237367248207,0.11666138501533752,False,False
3Q23,2023Q3,Q3,booked_share_next,0.6697961398551479,0.6739984795494242,-0.0042023396942763025,-0.6234939427586905,False,False
3Q23,2023Q3,Q3,implied_unpaid_share_u,0.4770643184041733,0.4807352786905244,-0.0036709602863511104,-0.7636136662053317,False,False
3Q23,2023Q3,Q3,prepay_share_stock,0.5229356815958266,0.5192647213094755,0.003670960286351055,0.7069535317349551,False,False
3Q23,2023Q3,Q3,unpaid_share_stock_u,0.4770643184041734,0.4807352786905244,-0.0036709602863509994,-0.7636136662053095,False,False
4Q23,2023Q4,Q4,cov_uf,0.6661998132586368,0.6758774784646966,-0.009677665206059838,-1.431866797521253,False,False
4Q23,2023Q4,Q4,cov_fp,2.7399626517273576,2.6604503650497215,0.0795122866776361,2.9886776961595363,False,False
4Q23,2023Q4,Q4,cov_total,3.4061624649859943,3.336327843514418,0.06983462147157615,2.0931582490410827,False,False
4Q23,2023Q4,Q4,ledger_share_next,0.30087207312152736,0.3030749474211168,-0.00220287429958943,-0.7268414358672093,False,False
4Q23,2023Q4,Q4,booked_share_next,0.5673603712392902,0.5768857884389519,-0.009525417199661712,-1.6511790358776923,False,False
4Q23,2023Q4,Q4,implied_unpaid_share_u,0.4696984696616546,0.474760527703403,-0.005062058041748363,-1.06623397404908,False,False
4Q23,2023Q4,Q4,prepay_share_stock,0.5303015303383455,0.5252394722965971,0.0050620580417484184,0.9637619236068984,False,False
4Q23,2023Q4,Q4,unpaid_share_stock_u,0.4696984696616545,0.4747605277034029,-0.005062058041748363,-1.06623397404908,False,False
1Q24,2024Q1,Q1,cov_uf,0.8857350800582242,0.8675772681710838,0.018157811887140385,2.0929331084732494,False,False
1Q24,2024Q1,Q1,cov_fp,3.1794032023289667,3.042092859281304,0.13731034304766254,4.513680199758996,False,False
1Q24,2024Q1,Q1,cov_total,4.065138282387191,3.9096701274523884,0.1554681549348027,3.9765031285672325,False,False
1Q24,2024Q1,Q1,ledger_share_next,0.3719779088988612,0.3650562370045849,0.006921671894276282,1.8960563312302448,False,False
1Q24,2024Q1,Q1,booked_share_next,0.5911413829869197,0.5790107959337943,0.012130587053125308,2.0950536912808015,False,False
1Q24,2024Q1,Q1,implied_unpaid_share_u,0.3707462891206653,0.3696522246073189,0.0010940645133464266,0.29597130505805147,False,False
1Q24,2024Q1,Q1,prepay_share_stock,0.6292537108793346,0.630347775392681,-0.0010940645133464821,-0.17356522162149668,False,False
1Q24,2024Q1,Q1,unpaid_share_stock_u,0.37074628912066543,0.369652224607319,0.0010940645133464266,0.29597130505805147,False,False
2Q24,2024Q2,Q2,cov_uf,0.7023043944265809,0.6944366901298125,0.007867704296768419,1.1329620696305165,False,False
2Q24,2024Q2,Q2,cov_fp,2.7711682743837085,2.6885278701814608,0.08264040420224772,3.073816162324916,False,False
2Q24,2024Q2,Q2,cov_total,3.4734726688102895,3.3829645603112737,0.0905081084990158,2.675408118691247,False,False
2Q24,2024Q2,Q2,ledger_share_next,0.4232338862125298,0.4148946963222946,0.008339189890235188,2.009953360251493,False,False
2Q24,2024Q2,Q2,booked_share_next,0.6603528363756009,0.6498651450389171,0.010487691336683813,1.6138257939738887,False,False
2Q24,2024Q2,Q2,implied_unpaid_share_u,0.3590791726806496,0.3615912776042457,-0.0025121049235961035,-0.6947360401612257,False,False
2Q24,2024Q2,Q2,prepay_share_stock,0.6409208273193504,0.6384087223957543,0.0025121049235961035,0.39349476839365405,False,False
2Q24,2024Q2,Q2,unpaid_share_stock_u,0.3590791726806496,0.36159127760424564,-0.002512104923596048,-0.6947360401612035,False,False
3Q24,2024Q3,Q3,cov_uf,0.6681451612903225,0.657046545427255,0.011098615863067485,1.6891673718260503,False,False
3Q24,2024Q3,Q3,cov_fp,2.6504032258064516,2.6252431404292147,0.025160085377236907,0.9583906720778357,False,False
3Q24,2024Q3,Q3,cov_total,3.318548387096774,3.2822896858564703,0.036258701240303726,1.104677061154713,False,False
3Q24,2024Q3,Q3,ledger_share_next,0.3550948465811142,0.3498521585517329,0.0052426880293812705,1.4985438566633924,False,False
3Q24,2024Q3,Q3,booked_share_next,0.664923032188259,0.6739984795494242,-0.009075447361165168,-1.3465085807362942,False,False
3Q24,2024Q3,Q3,implied_unpaid_share_u,0.4659609768479541,0.4807352786905244,-0.014774301842570281,-3.073271818705303,False,False
3Q24,2024Q3,Q3,prepay_share_stock,0.5340390231520459,0.5192647213094755,0.014774301842570337,2.8452350479949207,False,False
3Q24,2024Q3,Q3,unpaid_share_stock_u,0.4659609768479541,0.4807352786905244,-0.014774301842570281,-3.073271818705303,False,False
4Q24,2024Q4,Q4,cov_uf,0.7112676056338029,0.6758774784646966,0.03539012716910628,5.2361749424610915,False,False
4Q24,2024Q4,Q4,cov_fp,2.610475352112676,2.6604503650497215,-0.04997501293704554,-1.878441845544887,False,False
4Q24,2024Q4,Q4,cov_total,3.321742957746479,3.336327843514418,-0.014584885767939149,-0.4371538545377418,False,False
4Q24,2024Q4,Q4,ledger_share_next,0.31769548817261994,0.3030749474211168,0.014620540751503153,4.824067735030635,False,False
4Q24,2024Q4,Q4,booked_share_next,0.5918948298391146,0.5768857884389519,0.015009041400162682,2.6017353349572003,False,False
4Q24,2024Q4,Q4,implied_unpaid_share_u,0.46325686227234986,0.474760527703403,-0.011503665431053134,-2.4230458851962178,False,False
4Q24,2024Q4,Q4,prepay_share_stock,0.5367431377276501,0.5252394722965971,0.011503665431053078,2.1901753462574947,False,False
4Q24,2024Q4,Q4,unpaid_share_stock_u,0.46325686227234986,0.4747605277034029,-0.011503665431053023,-2.4230458851961956,False,False
1Q25,2025Q1,Q1,cov_uf,0.8795219638242894,0.8675772681710838,0.01194469565320555,1.3767875313729583,False,False
1Q25,2025Q1,Q1,cov_fp,2.963501291989664,3.042092859281304,-0.07859156729164019,-2.583470358304829,False,False
1Q25,2025Q1,Q1,cov_total,3.8430232558139537,3.9096701274523884,-0.06664687163843475,-1.7046673879328789,False,False
1Q25,2025Q1,Q1,ledger_share_next,0.3775804721829802,0.3650562370045849,0.012524235178395293,3.4307687169409906,False,False
1Q25,2025Q1,Q1,booked_share_next,0.5859307715733669,0.5790107959337943,0.006919975639572584,1.195137584336825,False,False
1Q25,2025Q1,Q1,implied_unpaid_share_u,0.355588594247944,0.3696522246073189,-0.014063630359374912,-3.8045572089589585,False,False
1Q25,2025Q1,Q1,prepay_share_stock,0.644411405752056,0.630347775392681,0.014063630359374968,2.2310906627081906,False,False
1Q25,2025Q1,Q1,unpaid_share_stock_u,0.355588594247944,0.369652224607319,-0.014063630359375023,-3.804557208958992,False,False
2Q25,2025Q2,Q2,cov_uf,0.6976800976800976,0.6944366901298125,0.0032434075502851822,0.4670559024867904,False,False
2Q25,2025Q2,Q2,cov_fp,2.7025641025641027,2.6885278701814608,0.014036232382641955,0.5220787382685499,False,False
2Q25,2025Q2,Q2,cov_total,3.4002442002442,3.3829645603112737,0.01727963993292647,0.510783947773219,False,False
2Q25,2025Q2,Q2,ledger_share_next,0.41610704517489305,0.4148946963222946,0.001212348852598466,0.2922063992008006,False,False
2Q25,2025Q2,Q2,booked_share_next,0.6492236879387251,0.6498651450389171,-0.0006414571001920333,-0.09870618621247162,False,False
2Q25,2025Q2,Q2,implied_unpaid_share_u,0.35906983539675463,0.3615912776042457,-0.0025214422074910647,-0.6973183159165508,False,False
2Q25,2025Q2,Q2,prepay_share_stock,0.6409301646032453,0.6384087223957543,0.0025214422074909537,0.3949573555368735,False,False
2Q25,2025Q2,Q2,unpaid_share_stock_u,0.35906983539675474,0.36159127760424564,-0.002521442207490898,-0.6973183159165064,False,False
3Q25,2025Q3,Q3,cov_uf,0.6551475881929446,0.657046545427255,-0.0018989572343104388,-0.2890141113329525,True,False
3Q25,2025Q3,Q3,cov_fp,2.5950323974082075,2.6252431404292147,-0.030210743021007236,-1.1507788576134659,True,False
3Q25,2025Q3,Q3,cov_total,3.250179985601152,3.2822896858564703,-0.03210970025531834,-0.9782713693334388,True,False
3Q25,2025Q3,Q3,ledger_share_next,0.3460614785693993,0.3498521585517329,-0.0037906799823336224,-1.0835091022521448,True,False
3Q25,2025Q3,Q3,booked_share_next,0.6622038764361488,0.6739984795494242,-0.011794603113275404,-1.74994506236279,True,False
3Q25,2025Q3,Q3,implied_unpaid_share_u,0.477409464239572,0.4807352786905244,-0.0033258144509524246,-0.691818262227728,True,False
3Q25,2025Q3,Q3,prepay_share_stock,0.522590535760428,0.5192647213094755,0.00332581445095248,0.6404853467737004,True,False
3Q25,2025Q3,Q3,unpaid_share_stock_u,0.477409464239572,0.4807352786905244,-0.0033258144509524246,-0.691818262227728,True,False
4Q25,2025Q4,Q4,cov_uf,0.6508588498879762,0.6758774784646966,-0.025018628576720436,-3.701651464042277,True,True
4Q25,2025Q4,Q4,cov_fp,2.5985810306198656,2.6604503650497215,-0.06186933442985598,-2.325521093820504,True,True
4Q25,2025Q4,Q4,cov_total,3.2494398805078415,3.336327843514418,-0.08688796300657664,-2.604299309957825,True,True
4Q25,2025Q4,Q4,ledger_share_next,0.28847122052143764,0.3030749474211168,-0.014603726899679148,-4.818519981259806,True,True
4Q25,2025Q4,Q4,booked_share_next,0.5706105650037395,0.5768857884389519,-0.006275223435212363,-1.0877757020489431,True,True
4Q25,2025Q4,Q4,implied_unpaid_share_u,0.4944516659632001,0.474760527703403,0.019691138259797125,4.147593810094241,True,True
4Q25,2025Q4,Q4,prepay_share_stock,0.5055483340367998,0.5252394722965971,-0.01969113825979729,-3.748982949377022,True,True
4Q25,2025Q4,Q4,unpaid_share_stock_u,0.4944516659632002,0.4747605277034029,0.019691138259797347,4.1475938100942855,True,True
1Q26,2026Q1,Q1,cov_uf,0.7574833702882483,0.8675772681710838,-0.11009389788283552,-12.689808956719384,True,True
1Q26,2026Q1,Q1,cov_fp,2.9240576496674056,3.042092859281304,-0.11803520961389857,-3.880065963594037,True,True
1Q26,2026Q1,Q1,cov_total,3.681541019955654,3.9096701274523884,-0.2281291074967342,-5.834996305567786,True,True
1Q26,2026Q1,Q1,ledger_share_next,0.32141106694275745,0.3650562370045849,-0.04364517006182744,-11.95573877053887,True,True
1Q26,2026Q1,Q1,booked_share_next,0.5845219866875845,0.5790107959337943,0.0055111907537901406,0.951828669256849,True,True
1Q26,2026Q1,Q1,implied_unpaid_share_u,0.4501300648002051,0.3696522246073189,0.08047784019288623,21.771231129036963,True,True
1Q26,2026Q1,Q1,prepay_share_stock,0.5498699351997949,0.630347775392681,-0.08047784019288617,-12.76721253481885,True,True
1Q26,2026Q1,Q1,unpaid_share_stock_u,0.4501300648002051,0.369652224607319,0.08047784019288612,21.771231129036916,True,True
2Q26,2026Q2,Q2,prepay_share_stock,0.5413497343585582,0.6384087223957543,-0.09705898803719615,-15.203267848998559,True,True
2Q26,2026Q2,Q2,unpaid_share_stock_u,0.45865026564144185,0.36159127760424564,0.0970589880371962,26.84218178056421,True,True
