price,cdf_decomp,cdf_anchor,cdf_final
70.5,0.0002375,0.000396,0.000292975
70.75,0.0002425,0.000423,0.00030567500000000004
71.0,0.0002525,0.000454,0.000323025
71.25,0.00027,0.000493,0.00034805
71.5,0.00028,0.000529,0.00036714999999999995
71.75,0.0003025,0.000557,0.000391575
72.0,0.00031,0.000589,0.00040765
72.25,0.0003375,0.000626,0.000438475
72.5,0.0003575,0.000669,0.00046652499999999997
72.75,0.0003775,0.000718,0.000496675
73.0,0.0003925,0.000753,0.000518675
73.25,0.0004075,0.000784,0.0005392749999999999
73.5,0.0004225,0.000835,0.000566875
73.75,0.00045,0.000887,0.00060295
74.0,0.00047,0.000934,0.0006324
74.25,0.0004875,0.000981,0.000660225
74.5,0.0005125,0.001027,0.000692575
74.75,0.0005325,0.00108,0.0007241249999999999
75.0,0.0005675,0.001146,0.000769975
75.25,0.0005925,0.001205,0.000806875
75.5,0.000615,0.001276,0.0008463499999999999
75.75,0.000645,0.001336,0.0008868499999999999
76.0,0.000685,0.00139,0.00093175
76.25,0.000725,0.001463,0.0009832999999999999
76.5,0.0007625,0.001542,0.0010353250000000001
76.75,0.000785,0.001602,0.00107095
77.0,0.0008325,0.001694,0.0011340249999999999
77.25,0.00088,0.001757,0.00118695
77.5,0.000945,0.001835,0.0012565
77.75,0.0009825,0.001905,0.0013053750000000001
78.0,0.00104,0.001985,0.0013707499999999998
78.25,0.0010925,0.002073,0.001435675
78.5,0.0011525,0.002142,0.001498825
78.75,0.00119,0.002225,0.00155225
79.0,0.0012325,0.002306,0.001608225
79.25,0.0012975,0.002386,0.001678475
79.5,0.00136,0.002477,0.00175095
79.75,0.0014,0.002561,0.00180635
80.0,0.0014525,0.002647,0.0018705750000000002
80.25,0.0015025,0.002744,0.001937025
80.5,0.00156,0.00284,0.002008
80.75,0.0016175,0.00295,0.002083875
81.0,0.0016925,0.003042,0.002164825
81.25,0.0017425,0.00315,0.002235125
81.5,0.001805,0.003258,0.00231355
81.75,0.0018775,0.003384,0.002404775
82.0,0.0019325,0.003506,0.002483225
82.25,0.002025,0.003634,0.00258815
82.5,0.0021125,0.003767,0.002691575
82.75,0.002175,0.003892,0.00277595
83.0,0.0022575,0.004027,0.002876825
83.25,0.00233,0.004144,0.0029649
83.5,0.0024125,0.004299,0.003072775
83.75,0.00251,0.004435,0.00318375
84.0,0.00261,0.004569,0.00329565
84.25,0.0027,0.004717,0.0034059499999999996
84.5,0.0028,0.004851,0.0035178500000000003
84.75,0.00289,0.005025,0.00363725
85.0,0.002985,0.005199,0.0037598999999999996
85.25,0.003105,0.005352,0.00389145
85.5,0.0032375,0.005516,0.004034975
85.75,0.0033575,0.005702,0.004178075
86.0,0.00345,0.00588,0.0043005000000000005
86.25,0.00357,0.006045,0.00443625
86.5,0.00372,0.006274,0.0046139
86.75,0.00384,0.006485,0.00476575
87.0,0.0040225,0.006695,0.0049578750000000005
87.25,0.004115,0.006898,0.0050890499999999995
87.5,0.0042625,0.007097,0.005254575
87.75,0.0044175,0.007308,0.005429175
88.0,0.0045625,0.007517,0.0055965749999999995
88.25,0.0047075,0.007748,0.005771675
88.5,0.0048875,0.007968,0.005965675
88.75,0.005065,0.008196,0.00616085
89.0,0.0052425,0.008411,0.0063514750000000005
89.25,0.00541,0.008657,0.00654645
89.5,0.00552,0.008907,0.00670545
89.75,0.00569,0.009159,0.0069041499999999995
90.0,0.0059075,0.009446,0.007145975000000001
90.25,0.0060925,0.009684,0.007349525
90.5,0.00627,0.009957,0.00756045
90.75,0.00647,0.010225,0.0077842499999999995
91.0,0.0066625,0.010494,0.008003525000000001
91.25,0.0068725,0.010766,0.008235225
91.5,0.007105,0.011073,0.0084938
91.75,0.0073175,0.011381,0.008739725
92.0,0.0075625,0.011695,0.009008875
92.25,0.00777,0.01201,0.009254
92.5,0.0080225,0.012316,0.009525225
92.75,0.008245,0.012657,0.0097892
93.0,0.0084925,0.012993,0.010067674999999998
93.25,0.008775,0.013315,0.010364
93.5,0.00905,0.013649,0.01065965
93.75,0.0093225,0.014016,0.010965224999999999
94.0,0.00958,0.014342,0.0112467
94.25,0.009845,0.014711,0.011548099999999999
94.5,0.010115,0.015076,0.01185135
94.75,0.0103525,0.01549,0.012150625000000002
95.0,0.0107,0.015923,0.012528049999999999
95.25,0.01102,0.016334,0.0128799
95.5,0.01134,0.016747,0.01323245
95.75,0.0116525,0.017165,0.013581875
96.0,0.0119975,0.017547,0.013939825
96.25,0.0123475,0.017944,0.014306275
96.5,0.012705,0.018369,0.0146874
96.75,0.013065,0.018765,0.01506
97.0,0.01348,0.019188,0.0154778
97.25,0.0138775,0.019673,0.015905925
97.5,0.01426,0.020155,0.01632325
97.75,0.0146375,0.020622,0.016732075
98.0,0.0149725,0.021121,0.017124475
98.25,0.0153075,0.021604,0.017511275
98.5,0.0158,0.022152,0.018023200000000003
98.75,0.01625,0.022668,0.0184963
99.0,0.016655,0.023171,0.0189356
99.25,0.0171325,0.023692,0.019428325
99.5,0.017565,0.024211,0.019891100000000002
99.75,0.018025,0.024728,0.020371049999999998
100.0,0.01851,0.025303,0.020887549999999998
100.25,0.0189475,0.025837,0.021358824999999998
100.5,0.0194675,0.026339,0.021872525
100.75,0.0199525,0.02693,0.022394625
101.0,0.020435,0.027547,0.0229242
101.25,0.0209375,0.02812,0.023451375
101.5,0.02147,0.028753,0.02401905
101.75,0.021965,0.029375,0.024558499999999997
102.0,0.0224725,0.029957,0.025092075
102.25,0.023025,0.030552,0.02565945
102.5,0.023585,0.03121,0.02625375
102.75,0.0241525,0.031865,0.026851874999999997
103.0,0.0247375,0.032564,0.027476775000000002
103.25,0.0252325,0.033242,0.028035825
103.5,0.025825,0.033929,0.028661400000000004
103.75,0.02641,0.034636,0.0292891
104.0,0.0271025,0.035336,0.029984225
104.25,0.0278,0.036054,0.030688899999999998
104.5,0.0284775,0.036786,0.031385474999999996
104.75,0.029065,0.037543,0.0320323
105.0,0.029695,0.038233,0.0326833
105.25,0.0303225,0.038956,0.033344225
105.5,0.0310225,0.039699,0.034059275
105.75,0.0317425,0.040411,0.034776475
106.0,0.032425,0.041135,0.0354735
106.25,0.03314,0.041902,0.0362067
106.5,0.03387,0.042666,0.0369486
106.75,0.03466,0.043447,0.037735450000000004
107.0,0.0354125,0.0443,0.038523125
107.25,0.036145,0.045076,0.039270849999999996
107.5,0.036905,0.045921,0.0400606
107.75,0.0376875,0.046821,0.040884224999999996
108.0,0.0384175,0.047675,0.041657625000000004
108.25,0.0391675,0.048526,0.042442975
108.5,0.039955,0.049419,0.0432674
108.75,0.040715,0.050268,0.04405855
109.0,0.041595,0.051196,0.044955350000000005
109.25,0.042485,0.052117,0.0458562
109.5,0.0433025,0.053067,0.046720075
109.75,0.04415,0.054032,0.0476087
110.0,0.04504,0.055,0.048526
110.25,0.04595,0.055992,0.0494647
110.5,0.0467625,0.056946,0.050326724999999996
110.75,0.0476,0.057888,0.051200800000000005
111.0,0.0485325,0.058845,0.052141875000000004
111.25,0.0495025,0.059894,0.053139525
111.5,0.0504875,0.060934,0.054143775000000005
111.75,0.0514775,0.061925,0.055134125
112.0,0.05241,0.062961,0.056102849999999996
112.25,0.0533825,0.064012,0.057102825
112.5,0.054445,0.065038,0.05815255
112.75,0.0554825,0.066068,0.059187425
113.0,0.0565375,0.06717,0.060258874999999996
113.25,0.057525,0.068273,0.0612868
113.5,0.058585,0.069339,0.0623489
113.75,0.0597725,0.070432,0.063503325
114.0,0.0608425,0.071554,0.06459152500000001
114.25,0.0618825,0.072747,0.065685075
114.5,0.063,0.073893,0.06681255
114.75,0.06418,0.075035,0.06797925
115.0,0.065295,0.076225,0.0691205
115.25,0.0665425,0.077345,0.070323375
115.5,0.06772,0.078541,0.07150735
115.75,0.068905,0.079808,0.07272105
116.0,0.0701175,0.08103,0.073936875
116.25,0.0713,0.082262,0.0751367
116.5,0.07254,0.083439,0.07635465
116.75,0.073845,0.084675,0.0776355
117.0,0.075055,0.085906,0.07885285
117.25,0.07636,0.087166,0.0801421
117.5,0.0775875,0.088446,0.081387975
117.75,0.0788525,0.089718,0.082655425
118.0,0.080115,0.090958,0.08391005
118.25,0.081475,0.092217,0.0852347
118.5,0.0827425,0.093473,0.086498175
118.75,0.0841825,0.094788,0.087894425
119.0,0.0855925,0.096124,0.089278525
119.25,0.0870675,0.097509,0.09072202500000001
119.5,0.0887,0.098853,0.09225355
119.75,0.090035,0.100194,0.09359065
120.0,0.091455,0.101605,0.0950075
120.25,0.09281,0.102977,0.09636845
120.5,0.0942625,0.104401,0.097810975
120.75,0.0957825,0.105858,0.09930892499999999
121.0,0.09719,0.107289,0.10072465
121.25,0.0986025,0.108701,0.10213697499999999
121.5,0.1001625,0.110117,0.10364657499999999
121.75,0.1015625,0.111582,0.105069325
122.0,0.10316,0.11311,0.1066425
122.25,0.10467,0.114569,0.10813465
122.5,0.10616,0.116062,0.1096257
122.75,0.1078,0.117516,0.11120060000000001
123.0,0.10935,0.119055,0.11274675
123.25,0.110925,0.120534,0.11428815
123.5,0.112575,0.12197,0.11586325
123.75,0.114265,0.123523,0.11750530000000001
124.0,0.1158675,0.125025,0.119072625
124.25,0.1175125,0.126579,0.12068577500000001
124.5,0.1191275,0.128105,0.12226962499999999
124.75,0.1207025,0.129645,0.123832375
125.0,0.122375,0.131226,0.12547285
125.25,0.1240975,0.132766,0.127131475
125.5,0.12587,0.134324,0.12882890000000002
125.75,0.1276875,0.13589,0.130558375
126.0,0.1294025,0.137513,0.132241175
126.25,0.13113,0.139075,0.13391075
126.5,0.13288,0.140636,0.1355946
126.75,0.134635,0.142242,0.13729745
127.0,0.1363725,0.143889,0.13900327499999998
127.25,0.1382325,0.145574,0.140802025
127.5,0.14001,0.14718,0.1425195
127.75,0.1418375,0.148879,0.144302025
128.0,0.1436875,0.150524,0.14608027499999998
128.25,0.1454525,0.152195,0.147812375
128.5,0.147285,0.153908,0.14960305000000002
128.75,0.149115,0.155683,0.1514138
129.0,0.151025,0.157427,0.1532657
129.25,0.1527875,0.159101,0.154997225
129.5,0.1547625,0.160846,0.156891725
129.75,0.1567925,0.162602,0.158825825
130.0,0.158715,0.164322,0.16067745
130.25,0.160705,0.166026,0.16256735
130.5,0.16264,0.167825,0.16445475
130.75,0.16467,0.169643,0.16641055
131.0,0.1667375,0.171376,0.16836097500000002
131.25,0.168775,0.173163,0.1703108
131.5,0.1708475,0.174862,0.172252575
131.75,0.172905,0.176708,0.17423605
132.0,0.1748875,0.178537,0.176164825
132.25,0.177035,0.180341,0.1781921
132.5,0.1790325,0.182145,0.180121875
132.75,0.1811275,0.183972,0.182123075
133.0,0.183135,0.185726,0.18404185
133.25,0.18519,0.187572,0.1860237
133.5,0.1873025,0.189432,0.188047825
133.75,0.1893225,0.191348,0.190031425
134.0,0.1914725,0.193217,0.192083075
134.25,0.193705,0.195185,0.19422299999999998
134.5,0.1958875,0.197064,0.196299275
134.75,0.1981125,0.198996,0.198421725
135.0,0.2003975,0.200896,0.200571975
135.25,0.2024675,0.202774,0.202574775
135.5,0.204715,0.204712,0.20471395
135.75,0.207035,0.206616,0.20688835
136.0,0.209385,0.208506,0.20907735
136.25,0.2116475,0.210416,0.21121647500000001
136.5,0.21405,0.212364,0.21345989999999998
136.75,0.21622,0.214336,0.2155606
137.0,0.2185225,0.216229,0.217719775
137.25,0.22083,0.218205,0.21991125
137.5,0.2229975,0.220085,0.22197812499999997
137.75,0.2253275,0.222074,0.22418877499999998
138.0,0.2275875,0.223971,0.22632172499999997
138.25,0.22989,0.225931,0.22850435000000002
138.5,0.2321175,0.227887,0.230636825
138.75,0.2344275,0.229879,0.23283552500000002
139.0,0.2368175,0.23196,0.23511737500000002
139.25,0.2391925,0.234026,0.237384225
139.5,0.241475,0.235975,0.23954999999999999
139.75,0.243845,0.237949,0.2417814
140.0,0.2462275,0.23993,0.244023375
140.25,0.2485675,0.241932,0.24624507499999998
140.5,0.2508375,0.244046,0.248460475
140.75,0.2533475,0.246133,0.25082242499999996
141.0,0.2556925,0.24824,0.253084125
141.25,0.2581825,0.250314,0.255428525
141.5,0.2606025,0.252359,0.257717275
141.75,0.26301,0.254492,0.2600287
142.0,0.2654025,0.2566,0.262321625
142.25,0.267825,0.258758,0.26465154999999996
142.5,0.2702225,0.260732,0.266900825
142.75,0.27254,0.262703,0.26909705
143.0,0.2748325,0.264741,0.271300475
143.25,0.27732,0.266812,0.2736422
143.5,0.279825,0.26886,0.27598725
143.75,0.2822225,0.270959,0.27828027499999997
144.0,0.28484,0.273035,0.28070825
144.25,0.2875225,0.275127,0.283184075
144.5,0.2901125,0.277186,0.28558822500000003
144.75,0.29257,0.279232,0.2879017
145.0,0.2951575,0.281354,0.290326275
145.25,0.297735,0.283437,0.2927307
145.5,0.300375,0.285572,0.29519395000000004
145.75,0.3028325,0.287721,0.297543475
146.0,0.305455,0.289845,0.29999149999999997
146.25,0.3079525,0.291971,0.30235897500000003
146.5,0.310605,0.294079,0.3048209
146.75,0.3129975,0.296247,0.307134825
147.0,0.31552,0.298341,0.30950735
147.25,0.31795,0.30045,0.311825
147.5,0.3204075,0.30264,0.31418887500000003
147.75,0.3228925,0.304804,0.316561525
148.0,0.325465,0.307003,0.3190033
148.25,0.3279475,0.309153,0.321369425
148.5,0.3305975,0.31131,0.323846875
148.75,0.33314,0.313383,0.32622505
149.0,0.3357525,0.315558,0.328684425
149.25,0.3381925,0.317697,0.331019075
149.5,0.340705,0.319822,0.33339595
149.75,0.3433575,0.321938,0.335860675
150.0,0.345965,0.324064,0.33829965
150.25,0.348485,0.326298,0.34071955
150.5,0.351135,0.328482,0.34320645
150.75,0.3537575,0.33065,0.345669875
151.0,0.356455,0.332845,0.34819150000000004
151.25,0.3590475,0.335074,0.35065677500000003
151.5,0.3617725,0.337249,0.353189275
151.75,0.3642875,0.339467,0.355600325
152.0,0.366855,0.341666,0.35803885
152.25,0.36953,0.343899,0.36055915000000005
152.5,0.3722925,0.346113,0.36312967500000004
152.75,0.3748975,0.348218,0.36555967500000003
153.0,0.37745,0.350363,0.36796955
153.25,0.3800525,0.352551,0.370426975
153.5,0.38262,0.35481,0.3728865
153.75,0.385335,0.357004,0.37541915
154.0,0.3880675,0.359185,0.377958625
154.25,0.3908025,0.361344,0.380492025
154.5,0.393465,0.363469,0.38296640000000004
154.75,0.3961125,0.365637,0.38544607499999994
155.0,0.39881,0.367847,0.38797295
155.25,0.401545,0.369988,0.39050005
155.5,0.4040775,0.372205,0.392922125
155.75,0.4067825,0.374439,0.395462275
156.0,0.40938,0.376673,0.39793255000000005
156.25,0.4119375,0.378891,0.400371225
156.5,0.41463,0.381109,0.40289765
156.75,0.4172325,0.383321,0.405363475
157.0,0.419705,0.385483,0.4077273
157.25,0.422235,0.387688,0.41014355
157.5,0.42491,0.389903,0.41265755000000004
157.75,0.42762,0.392175,0.41521425
158.0,0.43007,0.394345,0.41756625
158.25,0.4328275,0.396486,0.42010797499999997
158.5,0.43526,0.39878,0.422492
158.75,0.437845,0.400931,0.4249251
159.0,0.4403975,0.403158,0.427363675
159.25,0.44308,0.405278,0.4298493
159.5,0.4457725,0.407488,0.432372925
159.75,0.4483875,0.409631,0.434822725
160.0,0.4509875,0.411814,0.43727677499999995
160.25,0.453605,0.413976,0.43973485
160.5,0.456185,0.416193,0.4421878
160.75,0.4588375,0.418333,0.444660925
161.0,0.461465,0.420588,0.44715805000000003
161.25,0.46414,0.422747,0.44965245
161.5,0.4667,0.424978,0.4520973
161.75,0.46933,0.427241,0.45459885
162.0,0.4719075,0.429571,0.457089725
162.25,0.47444,0.431836,0.45952859999999995
162.5,0.477095,0.434033,0.4620233
162.75,0.4796025,0.43619,0.46440812500000006
163.0,0.4822175,0.438418,0.466887675
163.25,0.484775,0.440632,0.46932495
163.5,0.4873225,0.442882,0.471768325
163.75,0.4899425,0.445079,0.474240275
164.0,0.4925725,0.447253,0.47671067500000003
164.25,0.495135,0.449478,0.47915504999999997
164.5,0.4977725,0.451728,0.481656925
164.75,0.5001525,0.454044,0.484014525
165.0,0.5027525,0.45628,0.4864871250000001
165.25,0.505185,0.458485,0.48884000000000005
165.5,0.5077375,0.460738,0.4912876749999999
165.75,0.5105375,0.462909,0.493867525
166.0,0.512925,0.465173,0.4962118
166.25,0.515295,0.467458,0.49855204999999997
166.5,0.517965,0.469634,0.50104915
166.75,0.52051,0.47176,0.5034475
167.0,0.5230275,0.47404,0.505881875
167.25,0.5254475,0.476349,0.508263025
167.5,0.528015,0.478552,0.51070295
167.75,0.530425,0.480799,0.5130559
168.0,0.5327975,0.483059,0.515389025
168.25,0.535325,0.485319,0.5178229000000001
168.5,0.5378325,0.487497,0.5202150750000001
168.75,0.5402525,0.489765,0.522581875
169.0,0.5428275,0.491966,0.525025975
169.25,0.5451875,0.494217,0.5273478250000001
169.5,0.54769,0.496426,0.5297476
169.75,0.5501125,0.498704,0.5321195249999999
170.0,0.552615,0.500904,0.53451615
170.25,0.555105,0.503132,0.53691445
170.5,0.55752,0.505305,0.53924475
170.75,0.560005,0.507654,0.54168215
171.0,0.5623625,0.509897,0.5439995750000001
171.25,0.5647025,0.512107,0.546294075
171.5,0.567105,0.514341,0.5486376
171.75,0.5696125,0.516594,0.551056025
172.0,0.5720025,0.518847,0.5533980749999999
172.25,0.57438,0.521108,0.5557348
172.5,0.576825,0.523348,0.55810805
172.75,0.5791325,0.525607,0.560398575
173.0,0.58158,0.527807,0.5627594499999999
173.25,0.5840125,0.530051,0.5651259750000001
173.5,0.5863775,0.532321,0.567457725
173.75,0.588765,0.534544,0.56978765
174.0,0.59119,0.53681,0.572157
174.25,0.59359,0.538987,0.57447895
174.5,0.59601,0.54125,0.576844
174.75,0.59821,0.54354,0.5790755000000001
175.0,0.6004975,0.545824,0.581361775
175.25,0.6028325,0.548097,0.5836750749999999
175.5,0.6051475,0.550318,0.5859571749999999
175.75,0.607525,0.552603,0.5883023000000001
176.0,0.60988,0.554774,0.5905929
176.25,0.6121675,0.557095,0.592892125
176.5,0.6144975,0.559356,0.595197975
176.75,0.61671,0.561623,0.59742955
177.0,0.6189825,0.563845,0.599684375
177.25,0.62133,0.566027,0.6019739500000001
177.5,0.623645,0.568307,0.6042767
177.75,0.625925,0.570573,0.6065518
178.0,0.6281675,0.572852,0.608807075
178.25,0.630305,0.575136,0.61099585
178.5,0.6324975,0.577365,0.613201125
178.75,0.6348025,0.579613,0.615486175
179.0,0.6371525,0.581861,0.617800475
179.25,0.6394075,0.584073,0.620040425
179.5,0.6416425,0.586265,0.622260375
179.75,0.643975,0.588444,0.6245391499999999
180.0,0.6462075,0.590639,0.6267585250000001
180.25,0.6484275,0.59285,0.628975375
180.5,0.65058,0.595139,0.6311756500000001
180.75,0.6529425,0.597356,0.633487225
181.0,0.65507,0.599538,0.6356338
181.25,0.65721,0.601765,0.63780425
181.5,0.659305,0.603983,0.6399423
181.75,0.6614925,0.606244,0.6421555250000001
182.0,0.6635575,0.608542,0.644302075
182.25,0.66561,0.610785,0.6464212500000001
182.5,0.66769,0.612934,0.6485254
182.75,0.66979,0.615139,0.65066215
183.0,0.6719825,0.617346,0.652859725
183.25,0.673995,0.619633,0.6549683000000001
183.5,0.676095,0.621858,0.6571120500000001
183.75,0.678155,0.624044,0.65921615
184.0,0.6801375,0.626235,0.6612716249999999
184.25,0.682085,0.628519,0.6633369
184.5,0.68438,0.630749,0.66560915
184.75,0.686395,0.632908,0.66767455
185.0,0.688565,0.635103,0.6698533
185.25,0.69063,0.637305,0.67196625
185.5,0.692495,0.639404,0.67391315
185.75,0.694535,0.641617,0.6760137
186.0,0.696535,0.643758,0.67806305
186.25,0.698485,0.645846,0.68006135
186.5,0.70043,0.648075,0.68210575
186.75,0.70238,0.650209,0.68412015
187.0,0.70433,0.652404,0.6861558999999999
187.25,0.706245,0.654592,0.68816645
187.5,0.7082025,0.656774,0.6902025249999999
187.75,0.7101725,0.658943,0.692242175
188.0,0.7119475,0.661143,0.694165925
188.25,0.71389,0.663325,0.69619225
188.5,0.7157625,0.66553,0.698181125
188.75,0.717625,0.66772,0.7001582499999999
189.0,0.71967,0.66987,0.70224
189.25,0.721515,0.672016,0.70419035
189.5,0.72331,0.674172,0.7061117
189.75,0.725255,0.676292,0.70811795
190.0,0.72696,0.678455,0.7099832500000001
190.25,0.728905,0.680648,0.71201505
190.5,0.73082,0.682797,0.71401195
190.75,0.732675,0.684958,0.7159740499999999
191.0,0.734495,0.687109,0.7179099
191.25,0.73645,0.68921,0.719916
191.5,0.7383675,0.691316,0.721899475
191.75,0.74012,0.693449,0.72378515
192.0,0.7418575,0.69548,0.7256253749999999
192.25,0.74363,0.697588,0.7275153
192.5,0.7454325,0.69966,0.7294121250000001
192.75,0.7472625,0.701802,0.7313513250000001
193.0,0.749115,0.703916,0.73329535
193.25,0.7508975,0.705921,0.735155725
193.5,0.7527025,0.707964,0.7370440250000001
193.75,0.7544125,0.709977,0.7388600750000001
194.0,0.756255,0.71205,0.74078325
194.25,0.7579175,0.714034,0.7425582749999999
194.5,0.75954,0.716072,0.7443261999999999
194.75,0.7612375,0.718071,0.746129225
195.0,0.76288,0.720084,0.7479013999999999
195.25,0.7645325,0.722038,0.7496594249999999
195.5,0.7661375,0.724085,0.751419125
195.75,0.7678675,0.726157,0.753268825
196.0,0.769545,0.728141,0.7550536
196.25,0.771365,0.730087,0.7569177
196.5,0.77292,0.732004,0.7585994
196.75,0.77452,0.73406,0.760359
197.0,0.77608,0.736012,0.7620562
197.25,0.77769,0.737944,0.7637788999999999
197.5,0.7793175,0.73989,0.765517875
197.75,0.78093,0.741777,0.76722645
198.0,0.782605,0.743723,0.7689963
198.25,0.7842375,0.745596,0.7707129750000001
198.5,0.7858225,0.747603,0.7724456749999999
198.75,0.7874025,0.749493,0.7741341749999999
199.0,0.7890225,0.751371,0.775844475
199.25,0.79061,0.753264,0.7775389000000001
199.5,0.7921425,0.755222,0.7792203249999999
199.75,0.793675,0.757054,0.78085765
200.0,0.79524,0.758911,0.7825248499999999
200.25,0.7967925,0.760746,0.784176225
200.5,0.7983425,0.762563,0.7858196749999999
200.75,0.799815,0.764342,0.7873994500000001
201.0,0.80135,0.766178,0.7890398
201.25,0.8028025,0.767926,0.790595725
201.5,0.8042425,0.769712,0.792156825
201.75,0.80578,0.771438,0.7937603
202.0,0.80724,0.773203,0.79532705
202.25,0.8087275,0.774986,0.796917975
202.5,0.8102,0.776718,0.7984813
202.75,0.81163,0.778471,0.8000243499999999
203.0,0.8129825,0.780153,0.801492175
203.25,0.8144625,0.781915,0.803070875
203.5,0.8158675,0.783673,0.804599425
203.75,0.81731,0.785349,0.80612365
204.0,0.8186725,0.787063,0.807609175
204.25,0.8201125,0.788701,0.809118475
204.5,0.82158,0.790345,0.81064775
204.75,0.82299,0.792034,0.8121554
205.0,0.8243175,0.793674,0.813592275
205.25,0.8255875,0.795218,0.8149581750000001
205.5,0.8269025,0.796829,0.8163767749999999
205.75,0.8281925,0.798502,0.8178008250000001
206.0,0.8295475,0.800201,0.8192762250000001
206.25,0.830785,0.8018,0.8206402500000001
206.5,0.83211,0.80342,0.8220685000000001
206.75,0.8333375,0.804986,0.823414475
207.0,0.834565,0.8065,0.8247422500000001
207.25,0.835825,0.808049,0.8261034
207.5,0.8370675,0.809623,0.8274619249999999
207.75,0.838265,0.8112,0.82879225
208.0,0.8394875,0.812724,0.8301202750000001
208.25,0.840755,0.814311,0.8314996
208.5,0.842085,0.815822,0.83289295
208.75,0.8434875,0.817319,0.8343285249999999
209.0,0.8447425,0.818845,0.8356783749999999
209.25,0.84603,0.820318,0.8370308
209.5,0.847155,0.821818,0.8382870499999999
209.75,0.8483725,0.82322,0.8395691249999999
210.0,0.8495775,0.824631,0.840846225
210.25,0.850855,0.825982,0.84214945
210.5,0.8520225,0.827446,0.843420725
210.75,0.85318,0.828824,0.8446554
211.0,0.854315,0.830185,0.8458695
211.25,0.855435,0.831523,0.8470658
211.5,0.85666,0.832898,0.8483433
211.75,0.8578175,0.834328,0.8495961750000001
212.0,0.858925,0.835703,0.8507973
212.25,0.860015,0.837012,0.85196395
212.5,0.8611275,0.838329,0.853148025
212.75,0.8622725,0.839591,0.854333975
213.0,0.86341,0.840903,0.85553255
213.25,0.8645425,0.842185,0.8567173749999999
213.5,0.865625,0.843449,0.8578633999999999
213.75,0.86675,0.844718,0.8590388
214.0,0.8677625,0.846037,0.860158575
214.25,0.86874,0.847324,0.8612443999999999
214.5,0.8697575,0.848589,0.8623485249999999
214.75,0.87087,0.84982,0.8635025000000001
215.0,0.87194,0.851041,0.8646253500000001
215.25,0.8729425,0.852247,0.865699075
215.5,0.8740025,0.853464,0.866814025
215.75,0.8751475,0.85464,0.8679698749999999
216.0,0.8761975,0.855791,0.8690552249999999
216.25,0.877255,0.856968,0.87015455
216.5,0.8783025,0.858127,0.871241075
216.75,0.87939,0.859269,0.87234765
217.0,0.8803225,0.860452,0.8733678250000001
217.25,0.88121,0.861587,0.87434195
217.5,0.882265,0.862716,0.8754228500000001
217.75,0.8832,0.863863,0.87643205
218.0,0.8841925,0.864925,0.877448875
218.25,0.8851025,0.865995,0.878414875
218.5,0.88605,0.867024,0.8793909
218.75,0.886985,0.868096,0.88037385
219.0,0.88788,0.86916,0.881328
219.25,0.888815,0.870188,0.88229555
219.5,0.88968,0.87127,0.8832365
219.75,0.8906825,0.872279,0.884241275
220.0,0.8915625,0.873327,0.8851800750000001
220.25,0.8924625,0.874385,0.8861353750000001
220.5,0.89332,0.875317,0.88701895
220.75,0.8942575,0.876327,0.887981825
221.0,0.8951575,0.877355,0.8889266250000001
221.25,0.8960625,0.878319,0.889852275
221.5,0.8968625,0.87927,0.890705125
