method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
gbv-decision-0915-v1,fixed-p4-revenue,revenue_musd,2024Q4,2024-02-13,3,2558.956020496163,2558.956020496163,W1,PIT,4,3,,,,,,,,,,,,,,,2024-02-13,frozen_fixed_p_plus_4_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p4-revenue,revenue_musd,2024Q4,2024-02-13,3,2558.956020496163,2558.956020496163,W2,PIT,4,3,,,,,,,,,,,,,,,2024-02-13,frozen_fixed_p_plus_4_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p4-revenue,revenue_musd,2025Q1,2024-05-08,3,2405.452840285796,2405.452840285796,W1,PIT,4,4,,,,,,,,,,,,,,,2024-05-08,frozen_fixed_p_plus_4_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p4-revenue,revenue_musd,2025Q1,2024-05-08,3,2405.452840285796,2405.452840285796,W2,PIT,4,4,,,,,,,,,,,,,,,2024-05-08,frozen_fixed_p_plus_4_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p4-revenue,revenue_musd,2025Q2,2024-08-06,3,3135.4766890751416,3135.4766890751416,W1,PIT,4,4,,,,,,,,,,,,,,,2024-08-06,frozen_fixed_p_plus_4_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p4-revenue,revenue_musd,2025Q2,2024-08-06,3,3135.4766890751416,3135.4766890751416,W2,PIT,4,4,,,,,,,,,,,,,,,2024-08-06,frozen_fixed_p_plus_4_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p4-revenue,revenue_musd,2025Q3,2024-11-07,3,4134.8873676192015,4134.8873676192015,W1,PIT,4,4,,,,,,,,,,,,,,,2024-11-07,frozen_fixed_p_plus_4_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p4-revenue,revenue_musd,2025Q3,2024-11-07,3,4134.8873676192015,4134.8873676192015,W2,PIT,4,4,,,,,,,,,,,,,,,2024-11-07,frozen_fixed_p_plus_4_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p4-revenue,revenue_musd,2025Q4,2025-02-13,3,2799.97680015132,2799.97680015132,W1,PIT,4,4,,,,,,,,,,,,,,,2025-02-13,frozen_fixed_p_plus_4_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p4-revenue,revenue_musd,2025Q4,2025-02-13,3,2799.97680015132,2799.97680015132,W2,PIT,4,4,,,,,,,,,,,,,,,2025-02-13,frozen_fixed_p_plus_4_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p4-revenue,revenue_musd,2026Q1,2025-05-01,3,2521.472784244439,2521.472784244439,W1,PIT,4,5,,,,,,,,,,,,,,,2025-05-01,frozen_fixed_p_plus_4_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p4-revenue,revenue_musd,2026Q1,2025-05-01,3,2521.472784244439,2521.472784244439,W2,PIT,4,5,,,,,,,,,,,,,,,2025-05-01,frozen_fixed_p_plus_4_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p4-revenue,revenue_musd,2026Q2,2025-08-06,3,3412.6965996980507,3412.6965996980507,W1,PIT,4,5,,,,,,,,,,,,,,,2025-08-06,frozen_fixed_p_plus_4_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p4-revenue,revenue_musd,2026Q2,2025-08-06,3,3412.6965996980507,3412.6965996980507,W2,PIT,4,5,,,,,,,,,,,,,,,2025-08-06,frozen_fixed_p_plus_4_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p4-revenue,revenue_musd,2027Q2,2026-09-15,3,4202.750322420718,4202.750322420718,LIVE,PIT,4,6,,,,,,,,,,,,,,,2026-08-06,frozen_fixed_p_plus_4_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
