method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
gbv-decision-0915-v1,revenue_growth-p3-guide,guide_mid,2024Q4,2024-05-08,2,2546.9584139906974,2546.9584139906974,W1,PIT,1,0,,,,,,,,,,,,,,,2024-05-08,frozen_revenue_growth_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,revenue_growth-p3-guide,guide_mid,2024Q4,2024-05-08,2,2546.9584139906974,2546.9584139906974,W2,PIT,1,0,,,,,,,,,,,,,,,2024-05-08,frozen_revenue_growth_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,revenue_growth-p3-guide,guide_mid,2025Q1,2024-08-06,2,2308.8086402672075,2308.8086402672075,W1,PIT,1,0,,,,,,,,,,,,,,,2024-08-06,frozen_revenue_growth_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,revenue_growth-p3-guide,guide_mid,2025Q1,2024-08-06,2,2308.8086402672075,2308.8086402672075,W2,PIT,1,0,,,,,,,,,,,,,,,2024-08-06,frozen_revenue_growth_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,revenue_growth-p3-guide,guide_mid,2025Q2,2024-11-07,2,2945.223893957185,2945.223893957185,W1,PIT,1,0,,,,,,,,,,,,,,,2024-11-07,frozen_revenue_growth_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,revenue_growth-p3-guide,guide_mid,2025Q2,2024-11-07,2,2945.223893957185,2945.223893957185,W2,PIT,1,0,,,,,,,,,,,,,,,2024-11-07,frozen_revenue_growth_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,revenue_growth-p3-guide,guide_mid,2025Q3,2025-02-13,2,4074.239172198968,4074.239172198968,W1,PIT,1,0,,,,,,,,,,,,,,,2025-02-13,frozen_revenue_growth_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,revenue_growth-p3-guide,guide_mid,2025Q3,2025-02-13,2,4074.239172198968,4074.239172198968,W2,PIT,1,0,,,,,,,,,,,,,,,2025-02-13,frozen_revenue_growth_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,revenue_growth-p3-guide,guide_mid,2025Q4,2025-05-01,2,2571.089399858334,2571.089399858334,W1,PIT,1,0,,,,,,,,,,,,,,,2025-05-01,frozen_revenue_growth_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,revenue_growth-p3-guide,guide_mid,2025Q4,2025-05-01,2,2571.089399858334,2571.089399858334,W2,PIT,1,0,,,,,,,,,,,,,,,2025-05-01,frozen_revenue_growth_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,revenue_growth-p3-guide,guide_mid,2026Q1,2025-08-06,2,2504.905351462355,2504.905351462355,W1,PIT,1,0,,,,,,,,,,,,,,,2025-08-06,frozen_revenue_growth_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,revenue_growth-p3-guide,guide_mid,2026Q1,2025-08-06,2,2504.905351462355,2504.905351462355,W2,PIT,1,0,,,,,,,,,,,,,,,2025-08-06,frozen_revenue_growth_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,revenue_growth-p3-guide,guide_mid,2026Q2,2025-11-06,2,3326.5912884323934,3326.5912884323934,W1,PIT,1,0,,,,,,,,,,,,,,,2025-11-06,frozen_revenue_growth_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,revenue_growth-p3-guide,guide_mid,2026Q2,2025-11-06,2,3326.5912884323934,3326.5912884323934,W2,PIT,1,0,,,,,,,,,,,,,,,2025-11-06,frozen_revenue_growth_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,revenue_growth-p3-guide,guide_mid,2027Q1,2026-09-15,2,3063.983091500867,3063.983091500867,LIVE,PIT,1,0,,,,,,,,,,,,,,,2026-08-06,frozen_revenue_growth_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
