quarter,region,adr_sign_statement,adr_usd,adr_usd_anchored,adr_yoy_exfx_exmix_pct,adr_yoy_exfx_pct,adr_yoy_reported_pct,fx_contribution_pp,nights_m,nights_share_pct,raw_gbv_musd,gbv_musd,nights_band_fraction,gbv_sensitivity_lo,gbv_sensitivity_hi,print_date,basis,interval_basis
2021Q1,apac,,112.49191762940684,112.49136562351428,,,,9.370474,6.362874251497007,9.880239520958083,715.7684138415946,716.2999018026154,0.05,612.4364160412362,827.3263865820209,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2022Q4,latam,,88.30157108242209,88.09249580224811,,-9.50571931139786,-6.06577331139786,3.439946,12.294958833412164,13.939862622916287,1083.0936094211743,1087.9698912182998,0.0,979.1729020964699,1196.76688034013,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2022Q4,na,,228.4205459726042,227.9883932556127,,4.9462970721828645,4.480097072182865,-0.4662,30.418443964674665,34.48803170598034,6935.052164842066,6966.275014224039,0.01864309197886116,6152.761897545436,7805.7627120706875,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2023Q1,apac,,122.33486394688424,122.42911754610635,,4.437247284328485,-1.3461667156715151,-5.7834140000000005,14.180777804461064,11.709973414088411,1736.1401127175795,1735.947405131738,0.0,1562.3526646185642,1909.542145644912,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2023Q1,emea,,145.9926477192872,144.7715410614981,,13.59052,8.0,-5.59052,52.41860518609495,43.28538826267131,7588.722253085203,7587.879922253548,0.0,6829.091930028193,8346.667914478903,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2023Q1,latam,,98.1013614295636,98.23268137912652,,-2.461479662402814,-0.005783662402814,2.455696,16.637788508667814,13.738883987339236,1634.374577425258,1634.1931655813232,0.0,1470.773849023191,1797.6124821394558,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2023Q1,na,,248.19616472462957,249.40100978813976,,-1.890404220865395,-2.202404220865395,-0.3119999999999999,37.862828500776175,31.26575433590105,9443.027661528737,9441.979507033393,0.0192735060918031,8333.999511737315,10586.355512238968,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2023Q2,apac,,120.01457391909466,120.1070398375257,,4.092347232337125,-0.6579487676628748,-4.750296,11.49451400666974,9.986545618305598,1380.5720517120797,1379.8405746052522,0.0,1241.856517144727,1517.8246320657775,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2023Q2,emea,,142.23142819989343,141.04178100440117,,6.43116,8.0,1.56884,50.71262047119051,44.059618133093416,7152.598310656964,7148.808604851975,0.01786667866760941,6318.9748247875605,8004.187478156217,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2023Q2,latam,,96.24070124412025,96.36953048613186,,-2.2173790825559845,0.691784917444016,2.9091640000000005,16.262298094622828,14.128842827647986,1567.1900320043187,1566.35967792824,0.0,1409.723710135416,1722.9956457210642,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2023Q2,na,,244.7747797377896,245.96301600794345,,-0.8710000000000001,-1.0,-0.1289999999999999,36.630567427516894,31.824993420953,9009.76484255439,9004.991142614532,0.01981174418706684,7943.9279055212255,10101.735295892695,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2023Q3,apac,,115.77537428483356,115.86457408753552,,4.56896413156886,1.8174801315688605,-2.751484,14.712311578566146,12.996741677178573,1704.6357148936838,1710.447667986865,0.0,1539.4029011881787,1881.4924347855517,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2023Q3,emea,,141.18479064239736,140.00389769658628,,6.0,13.89984,7.89984,43.63809429285994,38.54955326224376,6109.503289051549,6130.333631997178,0.018092354381067887,5417.479317107615,6865.370380595595,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2023Q3,latam,,92.84125122574048,92.96552991311708,,-3.727777197806721,3.20084680219328,6.928624000000001,16.41644557009108,14.50216039760696,1526.1635617133609,1531.3670142491148,0.0,1378.2303128242033,1684.5037156740264,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2023Q3,na,,230.38789307975415,231.5062895544847,,-1.1632,-1.0,0.1632,38.433148558482856,33.95154466297072,8897.515618670659,8927.85168576684,0.018583227308727513,7885.749049660466,10003.135981324256,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2023Q4,apac,,112.49624328814556,112.58291666551963,,1.8479916539629664,0.7937176539629665,-1.0542740000000002,10.63516446748084,10.764336505547409,1197.3378349664908,1193.6183722319167,0.0,1074.256535008725,1312.9802094551085,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2023Q4,emea,,135.4704303130342,134.337333222372,,6.0,11.34456,5.34456,40.31416219265265,40.80380788730026,5415.69704005513,5398.873481378567,0.017810353477044946,4772.445872667634,6044.53225910574,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2023Q4,latam,,90.21168836277243,90.3324470779743,,-2.799367260371164,2.163174739628837,4.962542000000001,14.71203925519236,14.890727991085386,1328.9745074287443,1324.8461227646796,0.0,1192.3615104882117,1457.3307350411478,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2023Q4,na,,228.4205459726042,229.5293921448436,-2.0,-0.2236,0.0,0.2236,33.138634084674145,33.54112761606695,7606.290537965652,7582.662023624837,0.019294918537096955,6692.719659826192,8501.86575663152,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2024Q1,apac,,122.28165294029904,121.63128127411244,,4.031183808588615,-0.0434961914113851,-4.074680000000001,17.041486540211565,12.851799804081118,2072.777842701474,2078.8827500988564,0.0,1870.9944750889708,2286.7710251087424,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2024Q1,emea,,156.2121330596373,154.48730641223074,4.0,5.01724,7.0,1.98276,55.8196263499212,42.09624913267058,8623.423719736506,8648.822101643544,0.01818133654856647,7642.417460638394,9686.676171724426,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2024Q1,latam,,97.67883074916288,98.45332343469344,,-4.400258273813396,-0.430708273813396,3.96955,19.85046363259489,14.970183734988607,1954.3441163484847,1960.1002034732758,0.0,1764.0901831259482,2156.1102238206036,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2024Q1,na,,255.6420496663684,255.26718353836412,0.0,2.7792,3.0,0.2208,39.88842347727234,30.08176732825968,10182.205516828872,10212.194944784324,0.02001342621544386,9007.032541283239,11458.233550290444,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2024Q2,apac,,119.0519302611017,118.41873631593609,,2.319522366860894,-0.8021056331391052,-3.121628,13.568235231941022,10.845911456387707,1606.733270203818,1612.7849533645672,0.0,1451.5064580281105,1774.063448701024,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2024Q2,emea,,147.92068532788915,146.2874092515758,3.0,4.60996,4.0,-0.6099600000000001,53.93631265102779,43.114558474043,7890.203442301849,7919.921511997764,0.01891059144216543,6993.136000827322,8876.661103161689,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2024Q2,latam,,95.09892176557996,95.85295842576916,,-0.1754070098994742,-1.1863790098994742,-1.010972,19.052835110964534,15.230084021554385,1826.2706117843184,1833.1491717253248,0.0,1649.8342545527923,2016.4640888978574,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2024Q2,na,,254.5657709273012,254.1924830233962,1.0,4.0906,4.0,-0.0905999999999999,38.54261700606665,30.80944604801491,9797.243518991858,9834.144362912344,0.019208450838318528,8680.721115942373,11025.347345588703,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2024Q3,apac,,114.29671121549946,113.6888085520544,,-1.5166067156406011,-1.2771827156406013,0.2394239999999999,17.32105500081517,14.105093648872288,1969.2101059072804,1967.98240535591,0.0,1771.184164820319,2164.780645891501,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2024Q3,emea,,149.65587808094122,148.00344275854223,3.0,4.61368,6.0,1.38632,46.29047668189443,37.69582791685215,6851.149915854397,6846.87857857861,0.018765818074072006,6046.55217071797,7672.902441995426,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2024Q3,latam,,91.30044321085064,92.024361842044,,4.723966263948133,-1.659615736051867,-6.383582,18.855127671527335,15.3543384947291,1735.131091422568,1734.0493270180234,0.0,1560.644394316221,1907.4542597198258,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2024Q3,na,,237.2995298721468,236.95156068610524,1.0,3.3314,3.0,-0.3314,40.33334064576305,32.84473993954646,9557.048013697879,9551.089689047454,0.019352325045006412,8429.628507165899,10709.518029368302,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2024Q4,apac,,113.62120572102702,113.0168958257806,,2.0,1.0,-1.00405,13.007231357113346,11.718226447849862,1470.0369112687058,1467.1072803277677,0.012345679012345678,1304.0953602913492,1633.741687476107,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2024Q4,emea,,143.59865613181626,142.0131020280683,,6.0,6.0,0.19604,44.74931602447398,40.31469912114773,6354.989182269894,6342.324348621848,0.009009009009009009,5656.6676622843515,7039.408646398304,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2024Q4,latam,,85.70110394463383,86.380625573199,,4.0,-5.0,-8.13781,18.164337812555505,16.36426829959956,1569.0468633714577,1565.9199158754604,0.012345679012345678,1391.9288141115203,1743.7774865674883,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2024Q4,na,,235.27316235178236,234.92816457262495,,3.4676,3.0,-0.4676,35.07911480585716,31.60280613140285,8241.072056172416,8224.648455174924,0.009523809523809525,7331.686622898789,9133.276284508536,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2025Q1,apac,,121.05883641089603,120.4803295074804,,3.0,-1.0,-3.534514,19.55631914940849,13.666190880089797,2356.151775074184,2365.269776361452,0.008695652173913044,2110.2319917798695,2624.421073597576,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2025Q1,emea,,159.33637572083003,156.86881313928205,,4.0,2.0,-2.32804,59.31793003605086,41.4520824850111,9305.13328263427,9341.142939629557,0.009523809523809525,8326.961706184062,10373.116826293395,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2025Q1,latam,,90.84131259672148,92.87777373237226,,2.0,-7.0,-9.153618,23.887655118920588,16.692980516366593,2218.6322271320505,2227.218045633631,0.012345679012345678,1979.7493738965609,2480.1860211870803,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2025Q1,na,,260.7548906596958,260.9353815886506,,3.0,2.0,-0.8171999999999999,40.338095695620034,28.188746118532528,10525.636392896118,10566.36923837536,0.00980392156862745,9416.499644787455,11736.957203018907,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2025Q2,apac,,121.43296886632372,120.85267408674248,,1.0,2.0,-0.288272,15.612300590408614,11.616295082149264,1886.7882749969094,1898.015220999091,0.008695652173913044,1693.3596667348413,2105.971671299861,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2025Q2,emea,,161.2335470073992,158.73660388511564,,3.0,9.0,5.408,57.47039933150608,42.76071378832296,9122.656013804695,9176.938504225425,0.009523809523809525,8180.585180909522,10190.771710406521,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2025Q2,latam,,92.24595411261254,94.31390420163558,,2.0,-3.0,-5.576776000000001,22.23558454130137,16.544333736087328,2097.1247902956666,2109.603300519886,0.00847457627118644,1882.5527758029152,2340.2294240512974,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2025Q2,na,,262.20274405512026,262.3842371681709,,3.3308,3.0,-0.3308,39.08171553678395,29.078657393440437,10254.42611834251,10315.442974255599,0.00980392156862745,9192.880062351314,11458.232244932935,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2025Q3,apac,,116.58264543980944,116.02552902266108,,3.0,2.0,-1.387438,19.85540377215609,14.861829170775517,2303.7337266229506,2301.163958128897,0.008695652173913044,2053.0384530784772,2553.2914874543235,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2025Q3,emea,,164.62146588903536,162.07205576526624,,4.0,10.0,5.58688,49.13777162715504,36.77976918200227,7963.859663337189,7954.97613855418,0.009523809523809525,7091.293014939726,8833.811597670641,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2025Q3,latam,,94.95246093928468,97.08108492004638,,3.0,4.0,0.946492,22.665071066301472,16.96487355262086,2200.3496889064995,2197.895243220738,0.012345679012345678,1953.684660640656,2447.532727635933,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2025Q3,na,,249.16450636575416,249.33697459100105,,5.0474,5.0,-0.0474,41.9417535343874,31.393528094601336,10457.62993530558,10445.964660096186,0.009523809523809525,9311.831354142885,11599.995041592529,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2025Q4,apac,,115.89362983544756,115.33980603448074,,2.0,2.0,-0.4851260000000001,14.975976488026475,12.285460613639438,1727.326223305918,1712.1453596872534,0.008695652173913044,1527.5314252514104,1899.7369382269005,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2025Q4,emea,,160.83049486763423,158.33979361180457,,4.0,12.0,7.637240000000001,49.073899005288645,40.25750533657805,7770.351040223945,7702.060153523329,0.009259259259259259,6867.670303558301,8550.713077846734,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2025Q4,latam,,93.41420329965088,95.50834294932812,,3.0,9.0,5.061804,21.211689273476544,17.40089357955418,2025.8932936657825,2008.0884289088256,0.00847457627118644,1791.9636573228756,2227.6167402047904,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2025Q4,na,,247.03682046937143,247.20781593986771,,4.777,5.0,0.2229999999999999,36.63843523320835,30.05614047022834,9057.307553455734,8977.706057880592,0.009523809523809525,8002.983685882129,9969.528822370257,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2026Q1,apac,,128.3223665955498,127.7091492779292,,2.0,6.0,4.221052,22.94237741724494,14.687821649964752,2929.9515023695258,2944.4293804874405,0.00847457627118644,2627.52893021464,3266.3203890322543,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2026Q1,emea,,183.2368320789545,180.39913511017437,,4.0,15.0,9.88988,61.921944101705606,39.64272989865916,11170.665160288254,11225.863182697803,0.009523809523809525,10007.0551800049,12466.05378192918,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2026Q1,latam,,99.92544385639364,102.1655511056095,,3.0,10.0,7.662394,28.023657988207635,17.940882194755208,2863.0524623603487,2877.199769768586,0.00847457627118644,2567.535048785018,3191.7411005314234,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
2026Q1,na,,279.0077330058745,279.2008582998562,,6.3048,7.0,0.6952,43.3120204928418,27.72856625662087,12092.753296302391,12152.50766704617,0.009259259259259259,10835.986003116168,13491.533974804037,2026-09-12,retrospective reconstructed quarterly GBV; not disclosed; current research vintage,letter nights band and assumed +/-10% ADR; not confidence interval
