vintage_date,spec_id,line,family,weighting,n_obs,first_obs,last_obs,c,t_c,k_r,t_r,p_r,resid_sd,r2,flags,other_net_share,n_train,k_r_l1,t_r_l1,p_r_l1,k_r_l2,t_r_l2,p_r_l2
2023-05-09,l0_rw,cor,l0,rw,5,2022Q1,2023Q1,0.07501766461980258,4.604801263823564,0.5036149985209191,13.082569285141144,4.1419937121463484e-39,0.027877311876504888,0.8460586738616354,,0.006255955420428474,5,,,,,,
2023-05-09,l0_rw,ops,l0,rw,5,2022Q1,2023Q1,0.13437855241792088,8.608410823129853,0.19758569584636174,6.363298318070655,1.9746662997700365e-10,0.029835780147879187,0.42481142651958337,,0.006255955420428474,5,,,,,,
2023-05-09,l0_rw,pd,l0,rw,5,2022Q1,2023Q1,0.0458310392760606,2.151174827660728,0.12516567005629903,2.5447746534727305,0.010934828018006555,0.026377675282161485,0.27493227726160296,,0.006255955420428474,5,,,,,,
2023-05-09,l0_rw,sm,l0,rw,5,2022Q1,2023Q1,0.13978305521033849,3.3967859484018335,0.38526139856476344,2.348557404940108,0.018846293873493163,0.08855345238373506,0.24170596714468773,,0.006255955420428474,5,,,,,,
2023-05-09,l0_rw,ga,l0,rw,5,2022Q1,2023Q1,0.1717031160754984,5.027764857326176,-0.06710183226400775,-0.7097423091785955,0.47786395017654915,0.05284935590180008,0.02643054007881329,,0.006255955420428474,5,,,,,,
2023-08-03,l0_rw,cor,l0,rw,6,2022Q1,2023Q2,0.03805873435431062,1.5597879613372077,0.5904662084641747,10.230892077075605,1.4418501713608795e-24,0.032563082538493576,0.8394843746889661,,0.005140472218056749,6,,,,,,
2023-08-03,l0_rw,ops,l0,rw,6,2022Q1,2023Q2,0.1625695873700989,8.740165381891213,0.1313384999031575,3.145735023589905,0.0016567002715471442,0.030775688540857483,0.2246163681724137,,0.005140472218056749,6,,,,,,
2023-08-03,l0_rw,pd,l0,rw,6,2022Q1,2023Q2,0.08205920830557803,3.000373559823753,0.040031704012368996,0.6235775816667626,0.5329050372359243,0.031311962400551445,0.025339450515335815,,0.005140472218056749,6,,,,,,
2023-08-03,l0_rw,sm,l0,rw,6,2022Q1,2023Q2,0.17107474144903834,4.650416315645737,0.3117278630572895,1.910346761271553,0.05608858074097726,0.07906853953973024,0.19822284800199463,,0.005140472218056749,6,,,,,,
2023-08-03,l0_rw,ga,l0,rw,6,2022Q1,2023Q2,0.17408087760847876,8.036893649294225,-0.07268942542789053,-1.0385866561792105,0.29899701433577475,0.045908508197222385,0.038346943377248977,,0.005140472218056749,6,,,,,,
2023-11-01,l0_rw,cor,l0,rw,7,2022Q1,2023Q3,0.03809840947034926,2.3367166684984753,0.5903721341611647,14.432705749507553,3.221893165318674e-47,0.02864038749762036,0.8570618023302852,,0.004814335852215713,7,,,,,,
2023-11-01,l0_rw,ops,l0,rw,7,2022Q1,2023Q3,0.11666724432115536,4.937180602213162,0.2401782806021071,4.157986216407449,3.2106539109716335e-05,0.04325523311162157,0.30317033155905027,,0.004814335852215713,7,,,,,,
2023-11-01,l0_rw,pd,l0,rw,7,2022Q1,2023Q3,0.0657246795567286,3.9024145447195493,0.07876276671541727,1.8651380289744741,0.06216205926537464,0.03004326780683705,0.08841290735696361,,0.004814335852215713,7,,,,,,
2023-11-01,l0_rw,sm,l0,rw,7,2022Q1,2023Q3,0.0726871334124766,1.1900402339726093,0.5450162960851119,2.8517059300184915,0.0043485309140280475,0.1003294637742012,0.2939948769668551,,0.004814335852215713,7,,,,,,
2023-11-01,l0_rw,ga,l0,rw,7,2022Q1,2023Q3,0.14512680950306636,5.4843303632900335,-0.004035970862937166,-0.05583647472735867,0.9554720776256547,0.04564326221793536,0.0001103226517841227,,0.004814335852215713,7,,,,,,
2024-02-13,l0_rw,cor,l0,rw,8,2022Q1,2023Q4,0.027708781570179787,2.0785528954696835,0.6162365902942488,16.270142309558555,1.6078365157143924e-59,0.02677582377357987,0.8680971062834777,,0.0048337734144988775,8,,,,,,
2024-02-13,l0_rw,ops,l0,rw,8,2022Q1,2023Q4,0.06442870196925737,1.395383310000219,0.3702235045600197,3.2430729104582863,0.0011824794690594184,0.05710525483282786,0.3430787616162073,,0.0048337734144988775,8,,,,,,
2024-02-13,l0_rw,pd,l0,rw,8,2022Q1,2023Q4,0.03614592301895872,1.3791824946087121,0.15239759351511828,2.4299229935772644,0.015102031132102884,0.035833282652373066,0.1835027088384389,,0.0048337734144988775,8,,,,,,
2024-02-13,l0_rw,sm,l0,rw,8,2022Q1,2023Q4,0.021723332716786684,0.31541670867014776,0.6718881148003332,3.367492396888632,0.0007585511801821907,0.09813960451640265,0.3680424541842724,,0.0048337734144988775,8,,,,,,
2024-02-13,l0_rw,ga,l0,rw,8,2022Q1,2023Q4,0.10645780407354502,2.9671615996923717,0.0922285733779135,1.0064704145150736,0.3141893364262479,0.05119083650323723,0.03876851965432371,,0.0048337734144988775,8,,,,,,
2024-05-08,l0_rw,cor,l0,rw,9,2022Q1,2024Q1,0.02214941013279859,2.0390494042870797,0.6290866205187469,17.954266623348925,4.444129915060489e-72,0.02455222141786706,0.873198121168296,,0.004005224173020108,9,,,,,,
2024-05-08,l0_rw,ops,l0,rw,9,2022Q1,2024Q1,0.01364411325177002,0.2221944609645197,0.4876079080503932,3.324324229058378,0.0008863308530995697,0.0716406157967394,0.327019237189234,,0.004005224173020108,9,,,,,,
2024-05-08,l0_rw,pd,l0,rw,9,2022Q1,2024Q1,0.03875511675546957,2.0498516716850315,0.14636665660914147,3.1539189120172697,0.0016109383995710706,0.032125163412209626,0.17880771908465853,,0.004005224173020108,9,,,,,,
2024-05-08,l0_rw,sm,l0,rw,9,2022Q1,2024Q1,0.019666833391549246,0.36152862098781985,0.6766415439934739,3.894481550835719,9.840898101523603e-05,0.0877225548425766,0.384268038023144,,0.004005224173020108,9,,,,,,
2024-05-08,l0_rw,ga,l0,rw,9,2022Q1,2024Q1,0.11958342845573704,4.710781846038316,0.061889771244191025,0.8408772598345344,0.4004166990378323,0.04755504182229125,0.017455987537708606,,0.004005224173020108,9,,,,,,
2024-08-06,l0_rw,cor,l0,rw,10,2022Q1,2024Q2,0.05901531952356342,2.5952064461562157,0.5087739807802821,6.323182161486377,2.562309384454723e-10,0.033971618023005294,0.6991893859467303,,0.005973717728280323,10,,,,,,
2024-08-06,l0_rw,ops,l0,rw,10,2022Q1,2024Q2,0.008251010677961555,0.21086641881890078,0.5052084072041656,5.799578807933764,6.648168944990617e-09,0.06445726222462085,0.3889854347992714,,0.005973717728280323,10,,,,,,
2024-08-06,l0_rw,pd,l0,rw,10,2022Q1,2024Q2,0.049225815303879955,3.831949573634039,0.11219532045920397,3.4819951678685825,0.00049769267307761,0.029773051986137267,0.1282813346569237,,0.005973717728280323,10,,,,,,
2024-08-06,l0_rw,sm,l0,rw,10,2022Q1,2024Q2,0.055270956718732854,1.338963608623481,0.5604467685530394,3.873457554997432,0.00010730210164613056,0.0826488335296657,0.3227310729467725,,0.005973717728280323,10,,,,,,
2024-08-06,l0_rw,ga,l0,rw,10,2022Q1,2024Q2,0.10636432970923032,6.120537643457436,0.10503056693968704,1.5961855276071173,0.11044737779480389,0.043706575612414165,0.056465109040594874,,0.005973717728280323,10,,,,,,
2024-11-07,l0_rw,cor,l0,rw,11,2022Q1,2024Q3,0.017476288070395432,0.7809714966628776,0.6481687014683979,7.968517264864743,1.605894354771129e-15,0.04568028732233907,0.6642751632693514,,0.006035026631760823,11,,,,,,
2024-11-07,l0_rw,ops,l0,rw,11,2022Q1,2024Q3,0.049451732248626715,1.4280081937207498,0.36694897084810485,4.18987555551768,2.7910748231105166e-05,0.06714127875696553,0.22693206951683376,,0.006035026631760823,11,,,,,,
2024-11-07,l0_rw,pd,l0,rw,11,2022Q1,2024Q3,0.10525782482080738,2.6338390867961774,-0.07583425180012382,-0.5138389783596563,0.6073645736742805,0.05301069649874053,0.019715242645386932,,0.006035026631760823,11,,,,,,
2024-11-07,l0_rw,sm,l0,rw,11,2022Q1,2024Q3,0.11428507950492141,2.081242304626257,0.36240996137063375,1.7491776219927317,0.08026032101188993,0.08872391232660827,0.14087148801247362,,0.006035026631760823,11,,,,,,
2024-11-07,l0_rw,ga,l0,rw,11,2022Q1,2024Q3,0.07211564262753811,2.8542355286331156,0.21996069416399588,1.8552922854599263,0.06355449926106375,0.04831011258250862,0.1692505897574772,,0.006035026631760823,11,,,,,,
2025-02-13,l0_rw,cor,l0,rw,12,2022Q1,2024Q4,0.023191407844348755,1.4441655737339838,0.6310894695858695,9.993452600032612,1.6281008169493647e-23,0.0417643460815848,0.6621847860064517,,0.005577807108214473,12,,,,,,
2025-02-13,l0_rw,ops,l0,rw,12,2022Q1,2024Q4,0.03260771508325067,1.493177459024717,0.4172861267397202,5.618673633923545,1.9242895019744962e-08,0.06332185216202588,0.2715682705913518,,0.005577807108214473,12,,,,,,
2025-02-13,l0_rw,pd,l0,rw,12,2022Q1,2024Q4,0.1380167581296835,3.052646508445386,-0.17373201078611775,-1.023760785910066,0.3059482765156126,0.059285911432467774,0.06865862269079748,,0.005577807108214473,12,,,,,,
2025-02-13,l0_rw,sm,l0,rw,12,2022Q1,2024Q4,0.1469544166022113,2.6951719536962004,0.2647799543363053,1.223290270348327,0.22122008073248645,0.08746186029908112,0.0729406799757849,,0.005577807108214473,12,,,,,,
2025-02-13,l0_rw,ga,l0,rw,12,2022Q1,2024Q4,0.06229620091873648,2.6256350360070475,0.2493054023302051,2.074087146675841,0.03807121807508009,0.04493016492393768,0.209055981482152,,0.005577807108214473,12,,,,,,
2025-05-01,l0_rw,cor,l0,rw,13,2022Q1,2025Q1,0.019938644101474057,1.7348741595864292,0.6443593839033774,13.243858295739463,4.896716952391114e-40,0.037962255214389236,0.7121158624551163,,0.00599442034975522,13,,,,,,
2025-05-01,l0_rw,ops,l0,rw,13,2022Q1,2025Q1,0.03312659295045224,2.4430944276055784,0.4151693222671852,5.944371440264973,2.7751967140261706e-09,0.05741908499446231,0.30980597448994784,,0.00599442034975522,13,,,,,,
2025-05-01,l0_rw,pd,l0,rw,13,2022Q1,2025Q1,0.14884566879240446,4.473569144518667,-0.21790943282023695,-1.4771938836109306,0.13962367287045238,0.054473421966802084,0.12079611350968944,,0.00599442034975522,13,,,,,,
2025-05-01,l0_rw,sm,l0,rw,13,2022Q1,2025Q1,0.11182352127408718,3.0700331925045163,0.4080992998998269,2.6997056554398355,0.006940084735299938,0.08428864622717759,0.16754610939678583,,0.00599442034975522,13,,,,,,
2025-05-01,l0_rw,ga,l0,rw,13,2022Q1,2025Q1,0.051814081958715494,2.662306578904376,0.2920680593999361,2.4226468709164792,0.015407896043617413,0.041621719839153845,0.2971478933720154,,0.00599442034975522,13,,,,,,
2025-08-06,l0_rw,cor,l0,rw,14,2022Q1,2025Q2,0.014075089603741688,1.4340731107843958,0.6559739909961492,14.975923344207317,1.0549246946680364e-50,0.035694851096631106,0.7076832462022249,,0.005760282484866873,14,,,,,,
2025-08-06,l0_rw,ops,l0,rw,14,2022Q1,2025Q2,0.009371371814103786,0.3841260983146463,0.4622239816904578,4.39181750414611,1.1240703361899818e-05,0.06409860707603612,0.2715412645631814,,0.005760282484866873,14,,,,,,
2025-08-06,l0_rw,pd,l0,rw,14,2022Q1,2025Q2,0.1595497590094207,5.676814198159868,-0.23911223774075097,-1.7339497582196515,0.08292699804272206,0.05225990314144825,0.13048657040166833,,0.005760282484866873,14,,,,,,
2025-08-06,l0_rw,sm,l0,rw,14,2022Q1,2025Q2,0.11957957916920728,4.237780958055514,0.3927359967915427,2.6956524370972574,0.0070250925613229145,0.07754018998773844,0.15533076727413486,,0.005760282484866873,14,,,,,,
2025-08-06,l0_rw,ga,l0,rw,14,2022Q1,2025Q2,0.03293907757256771,1.626774610623596,0.3294559202792429,2.8584748911848874,0.004256827961027892,0.04801804336506412,0.25230823547630443,,0.005760282484866873,14,,,,,,
2025-11-06,l0_rw,cor,l0,rw,15,2022Q1,2025Q3,0.042251330061973666,1.9078061942093238,0.5603504064193341,6.546554019153349,5.88798578281e-11,0.04668286873406837,0.4733239207072082,,0.006293587158042928,15,,,,,,
2025-11-06,l0_rw,ops,l0,rw,15,2022Q1,2025Q3,-0.010383752087648282,-0.34886726875478224,0.5292682619252528,4.063368962758606,4.8369480993541414e-05,0.06288927183789156,0.3064144084418674,,0.006293587158042928,15,,,,,,
2025-11-06,l0_rw,pd,l0,rw,15,2022Q1,2025Q3,0.15559317783362592,6.819714752614057,-0.22568452458436056,-1.7522610218550747,0.07972893510519219,0.04778961444835782,0.12211886826191942,,0.006293587158042928,15,,,,,,
2025-11-06,l0_rw,sm,l0,rw,15,2022Q1,2025Q3,0.13836010015875896,5.703201878601416,0.3289992913959726,2.0927453604801576,0.036371891691368174,0.0740168809704611,0.10971544145584922,,0.006293587158042928,15,,,,,,
2025-11-06,l0_rw,ga,l0,rw,15,2022Q1,2025Q3,0.07576120198067034,2.309286227536907,0.18412762351207151,1.395638458614779,0.16282339509288912,0.06712668650856649,0.04482703818505496,,0.006293587158042928,15,,,,,,
2026-02-12,l0_rw,cor,l0,rw,16,2022Q1,2025Q4,0.04814796413206009,2.1459498802136587,0.5482796206434455,6.319449725174272,2.6249632732346963e-10,0.04360443771817741,0.4522313163400078,,0.007535342656312744,16,,,,,,
2026-02-12,l0_rw,ops,l0,rw,16,2022Q1,2025Q4,0.009006848722338217,0.3881441653990528,0.48957446616632827,4.508160326112938,6.539215566806229e-06,0.06540397438523317,0.22635559557072737,,0.007535342656312744,16,,,,,,
2026-02-12,l0_rw,pd,l0,rw,16,2022Q1,2025Q4,0.14652466911187037,6.090038236003564,-0.20712070923037673,-1.5531754812164522,0.12038121725699198,0.04597419145473807,0.09582761819027619,,0.007535342656312744,16,,,,,,
2026-02-12,l0_rw,sm,l0,rw,16,2022Q1,2025Q4,0.15173607635051733,5.470294051091491,0.30161781558536055,1.7409223555241335,0.08169718949299344,0.07086363240157918,0.0864236522066083,,0.007535342656312744,16,,,,,,
2026-02-12,l0_rw,ga,l0,rw,16,2022Q1,2025Q4,0.08487562625449653,2.5092499277362834,0.16546981609647504,1.2344513609345398,0.21703476046175985,0.06293533626768225,0.03483924357961199,,0.007535342656312744,16,,,,,,
2026-05-07,l0_rw,cor,l0,rw,17,2022Q1,2026Q1,0.048146651172374634,2.1602912250723634,0.5481937362409584,5.759705027560307,8.42610542178532e-09,0.0397750668024831,0.46253919624508133,,0.006651527348483694,17,,,,,,
2026-05-07,l0_rw,ops,l0,rw,17,2022Q1,2026Q1,0.008589285232534861,0.3824182847733113,0.46226045857072734,4.068670887445763,4.728207720858772e-05,0.06031934292494667,0.21016183215806306,,0.006651527348483694,17,,,,,,
2026-05-07,l0_rw,pd,l0,rw,17,2022Q1,2026Q1,0.14637699543806332,5.88999072921803,-0.21678046145137658,-1.5738784787484426,0.11551554623155404,0.042054472159098265,0.10744944270905255,,0.006651527348483694,17,,,,,,
2026-05-07,l0_rw,sm,l0,rw,17,2022Q1,2026Q1,0.15331941121988218,5.599002153770342,0.4051882227312874,2.218634007740055,0.026511633962826037,0.07290779685203684,0.12275570178107886,,0.006651527348483694,17,,,,,,
2026-05-07,l0_rw,ga,l0,rw,17,2022Q1,2026Q1,0.08227804797648607,2.143504033497935,-0.004445117915488267,-0.01625897453673619,0.9870277867884582,0.07972704239397632,1.4083305177048366e-05,,0.006651527348483694,17,,,,,,
2026-08-06,l0_rw,cor,l0,rw,18,2022Q1,2026Q2,0.049550609746106304,2.2967787339158634,0.5615888550440228,5.605985514861958,2.07073281059679e-08,0.037022406423345575,0.4682046541724538,,0.006768264773786066,18,,,,,,
2026-08-06,l0_rw,ops,l0,rw,18,2022Q1,2026Q2,0.006064733398836965,0.27934997158001973,0.4381737993418917,3.4252551348612035,0.0006142223256651083,0.05657519059419554,0.1866757840162906,,0.006768264773786066,18,,,,,,
2026-08-06,l0_rw,pd,l0,rw,18,2022Q1,2026Q2,0.14702118953547222,6.255759828539157,-0.21063422848661703,-1.5924022973436347,0.11129434037790302,0.038537234839930316,0.10258283289655568,,0.006768264773786066,18,,,,,,
2026-08-06,l0_rw,sm,l0,rw,18,2022Q1,2026Q2,0.15471252960338308,5.5941019304539825,0.4184799156650245,2.251566057846838,0.024349708029477158,0.06694679118157841,0.13006489264741128,,0.006768264773786066,18,,,,,,
2026-08-06,l0_rw,ga,l0,rw,18,2022Q1,2026Q2,0.07119083470069672,1.3513031304390177,-0.11022782532783167,-0.294961240813828,0.7680234884490316,0.09240270382268108,0.005415497122653878,,0.006768264773786066,18,,,,,,
full_sample,l0_eq,cor,l0,eq,18,2022Q1,2026Q2,0.04122003555224284,3.089826738830881,0.5805721626909379,14.393101225800525,5.717360895423996e-47,0.03777349449590542,0.7710977880870975,,0.006768264773786066,18,,,,,,
full_sample,l0_eq,ops,l0,eq,18,2022Q1,2026Q2,0.018432988132876887,0.8574221122830724,0.4647536083749273,8.011391635699985,1.1341764497287284e-15,0.06185491825445584,0.44599621743047646,,0.006768264773786066,18,,,,,,
full_sample,l0_eq,pd,l0,eq,18,2022Q1,2026Q2,0.11934429533459096,4.628760720070861,-0.07325229323105836,-0.8559771949897936,0.3920103937400088,0.04639962395948002,0.03432159235554355,,0.006768264773786066,18,,,,,,
full_sample,l0_eq,sm,l0,eq,18,2022Q1,2026Q2,0.1306599758104438,3.9131481434008504,0.40983466573119376,3.062278507000342,0.0021965897189042405,0.08547147476719621,0.24691195499971874,,0.006768264773786066,18,,,,,,
full_sample,l0_eq,ga,l0,eq,18,2022Q1,2026Q2,0.06370791431705256,2.571899745679742,0.17825097756748637,3.0315355249773863,0.002433132873132455,0.07539125472817894,0.07383017608510678,,0.006768264773786066,18,,,,,,
2022-02-15,l0_eq,cor,l0,eq,4,2021Q1,2021Q4,-0.01454275079874523,-0.21496747987135956,0.48755656799152436,9.340854845269492,9.555943330966806e-21,0.07928888311427947,0.8966965096858055,fit_incl_2021_obs,0.028970897022076718,4,,,,,,
2022-02-15,l0_eq,ops,l0,eq,4,2021Q1,2021Q4,-0.07901604766776597,-0.6785645039331839,0.2663415554471974,2.870585229247948,0.0040971272994634765,0.14901513380535036,0.42308858235081803,fit_incl_2021_obs,0.028970897022076718,4,,,,,,
2022-02-15,l0_eq,pd,l0,eq,4,2021Q1,2021Q4,-0.03399286149054459,-1.0915976293582694,0.07092440871387173,2.879297207967123,0.00398562532043493,0.05665802371685245,0.26455853554164066,fit_incl_2021_obs,0.028970897022076718,4,,,,,,
2022-02-15,l0_eq,sm,l0,eq,4,2021Q1,2021Q4,-0.11631450341324978,-0.48412759506434994,0.9228882316838221,4.7885610622019765,1.6798145196835224e-06,0.32797465498121514,0.645100879249922,fit_incl_2021_obs,0.028970897022076718,4,,,,,,
2022-02-15,l0_eq,ga,l0,eq,4,2021Q1,2021Q4,-0.250102124474997,-3.695048273574061,0.3040337174696471,7.045071080774687,1.853668556501448e-12,0.10444664253583001,0.6604620744947699,fit_incl_2021_obs,0.028970897022076718,4,,,,,,
2022-05-03,l0_eq,cor,l0,eq,5,2021Q1,2022Q1,0.01312218342049602,0.18485500489651663,0.47811427054711825,7.852419741648213,4.08086035103805e-15,0.08324710871050423,0.8593631625339714,fit_incl_2021_obs,0.022540810006141526,5,,,,,,
2022-05-03,l0_eq,ops,l0,eq,5,2021Q1,2022Q1,-0.03405863296922068,-0.28642853826235876,0.250997174775584,2.361045411974549,0.018223498899783582,0.15094325506649298,0.3387237840848787,fit_incl_2021_obs,0.022540810006141526,5,,,,,,
2022-05-03,l0_eq,pd,l0,eq,5,2021Q1,2022Q1,-0.006920474913187348,-0.1809038529481658,0.06168435324988421,1.7836107679923991,0.0744869346621247,0.06624391055709235,0.1383945781453617,fit_incl_2021_obs,0.022540810006141526,5,,,,,,
2022-05-03,l0_eq,sm,l0,eq,5,2021Q1,2022Q1,-0.09343958598570755,-0.4412791076763267,0.9150808111905949,4.7792049924484585,1.7598969050764648e-06,0.29555606976407006,0.6397422374393245,fit_incl_2021_obs,0.022540810006141526,5,,,,,,
