quarter,horizon_q,revenue,rev_leg,cor,g_cor,ops,g_ops,pd,g_pd,sm,g_sm,ga,g_ga,other_net,sum_lines,adj_ebitda_musd,adj_ebitda_margin_pct,total_cash_costs_musd,knowable_from,vintage_date,spec_id,prior_basis,scenario,n_train,flags
2022Q3,1,3805.6741826381062,naive,441.20196117145866,0.3478466053700873,275.7454879351768,0.23880704756172416,220.75559272869378,0.035139790297271156,389.4695699850458,0.37699415426659444,166.14615611450282,0.01264174027635255,25.757810510856572,1493.3187679348778,2338.1132252140847,61.43755647503425,1467.5609574240216,2022-05-03,2022-05-03,l0_rw,full_sample,backtest,18,
2022Q4,2,2606.2998872604285,naive,418.3797980430355,0.3477952437590486,271.26261560345154,0.238766973204751,250.1274417091453,0.03515905441410293,472.92766614839144,0.3769558810664359,157.75228118122138,0.012651821456987261,17.640127716867354,1570.4498026852452,1053.4902122920505,40.42091308991347,1552.809674968378,2022-05-03,2022-05-03,l0_rw,full_sample,backtest,18,
2022Q3,0,2955.342560553633,guide_cushion,373.2588992667028,0.18061615169433,242.2718219474015,0.10938907943651272,223.997406688655,0.04971809051504232,311.8596954918143,0.15476181057882618,156.42344836151074,-0.047659376766450295,48.275705832432685,1307.8112717560844,1695.8069946299815,57.38106361220951,1259.5355659236516,2022-08-02,2022-08-02,l0_rw,PIT,backtest,6,fit_incl_2021_obs
2022Q4,1,2414.4779026217225,naive,383.23434879239596,0.2600522948129405,246.42083574004948,0.1427203490120832,255.0729219912408,0.0547379724725524,444.4728510341547,0.31490240550952386,154.80783020156852,-0.006189598022687551,39.44064776843997,1484.0087877594094,969.909762630753,40.17057938602759,1444.5681399909695,2022-08-02,2022-08-02,l0_rw,PIT,backtest,6,fit_incl_2021_obs
2023Q1,2,2378.229213483146,naive,470.3904122252439,0.2601992871156509,255.28436728210673,0.1427820267304973,258.84090683501046,0.054747261493636505,443.2422734073,0.31519873705184365,166.4384688650387,-0.006112860431571984,38.84852316095034,1594.1964286146997,822.8813080293966,34.60058868018897,1555.3479054537493,2022-08-02,2022-08-02,l0_rw,PIT,backtest,6,fit_incl_2021_obs
2022Q3,0,2955.342560553633,guide_cushion,382.7909183934295,0.20583280805799894,246.82350411325942,0.12800227540802966,232.83290742853276,0.08840467681098532,350.3599749448599,0.2711695436308048,170.84250632241483,0.04051599722369148,20.002540947065867,1383.6498112024965,1591.6952902982025,53.85823327364208,1363.6472702554306,2022-08-02,2022-08-02,l0_rw,full_sample,backtest,18,
2022Q4,1,2414.4779026217225,naive,400.7977825048494,0.30486263309281286,262.3264432656009,0.20526925514584105,254.18776343126024,0.05126171963506779,458.03715276174347,0.34496373035062927,159.087236823631,0.021078570433361907,16.341825735399468,1534.436378787085,896.3833495700369,37.12534907015357,1518.0945530516856,2022-08-02,2022-08-02,l0_rw,full_sample,backtest,18,
2023Q1,2,2378.229213483146,naive,491.96600055181443,0.3050458824481741,271.7841802642508,0.20541223352859278,257.9225486291945,0.05119298859412831,456.69604426230563,0.3451002825170202,171.02010927800924,0.021042602522402185,16.09648500960692,1649.3888829855746,744.9368155071783,31.323171512814213,1633.2923979759676,2022-08-02,2022-08-02,l0_rw,full_sample,backtest,18,
2022Q4,0,1898.302175162312,guide_cushion,354.8523785136731,0.18310748382923706,246.15001870810272,0.14162074250151116,256.0633595770124,0.05861341180685359,378.9788874796227,0.15549392763161513,155.05275813323541,-0.004608706538592709,25.390370765816165,1391.0974024116463,532.595143516482,28.056394313036233,1365.70703164583,2022-11-01,2022-11-01,l0_rw,PIT,backtest,7,fit_incl_2021_obs
2023Q1,1,1945.4430040232455,naive,442.6253413168654,0.1993599544646684,256.28489008058455,0.14669361469160924,259.98331161522407,0.05915109071315324,390.495491792253,0.1884986484376399,167.71669109626924,0.0015376481880254034,26.02089373452353,1517.1057259011964,454.3581718565727,23.354997854830177,1491.0848321666729,2022-11-01,2022-11-01,l0_rw,PIT,backtest,7,fit_incl_2021_obs
2023Q2,2,2712.532856504247,naive,476.15497197301084,0.1993223121479225,279.6187609047217,0.14668186542184747,244.1400573714518,0.05914984539604715,422.427637967825,0.18842220626570444,186.1193206613635,0.0015234126273748622,36.280954550985754,1608.460748878373,1140.3530621768598,42.040156654414865,1572.179794327387,2022-11-01,2022-11-01,l0_rw,PIT,backtest,7,fit_incl_2021_obs
2022Q4,0,1898.302175162312,guide_cushion,350.15708917119775,0.16978749600452353,236.0866123974366,0.09987829967546763,267.39731792463147,0.10192413402020645,414.1781438563651,0.2443096104024728,163.36142183455632,0.04759091747047276,12.848211742152543,1431.1805851841873,479.96980172027736,25.284162237196938,1418.3323734420346,2022-11-01,2022-11-01,l0_rw,full_sample,backtest,18,
2023Q1,1,1945.4430040232455,naive,439.48572689402124,0.19224151372953993,248.8857295893387,0.11739781091343436,269.06922644121585,0.09350234171173391,419.87601981750913,0.2610417007199867,174.84890857862132,0.04318367626283319,13.167273353539077,1552.1656113207061,406.44466605607846,20.892139487794626,1538.9983379671671,2022-11-01,2022-11-01,l0_rw,full_sample,backtest,18,
2023Q2,2,2712.532856504247,naive,472.77073571940105,0.1921895080212152,271.5381040078802,0.11735723400632617,252.67752430863453,0.09352184740909861,454.22783089771747,0.26100294755699505,194.0388599849549,0.04319388386592535,18.359140580414987,1645.253054918588,1085.6389421660738,40.02307067222705,1626.893914338173,2022-11-01,2022-11-01,l0_rw,full_sample,backtest,18,
2023Q1,0,1845.146739130435,guide_cushion,433.69469276746537,0.17897708657440448,259.7216426954084,0.1600143895863433,256.0750347777633,0.044004153986371614,383.5456863869481,0.17054096772587063,200.87067875874286,0.18192276655224585,17.91157385900192,1533.9077353863279,329.150577603109,17.83872093328622,1515.996161527326,2023-02-14,2023-02-14,l0_rw,PIT,backtest,4,
2023Q2,1,2612.1462140992166,naive,470.05728200360664,0.18643350341266265,284.46490462622313,0.1638646461033403,241.32346894934716,0.04754600752329405,418.5590715693835,0.17922207589124572,222.36595914886877,0.1794599249413611,25.357143067331354,1636.7706862974292,1000.7326708691188,38.310744837620646,1611.4135432300977,2023-02-14,2023-02-14,l0_rw,PIT,backtest,4,
2023Q3,2,3580.527415143603,naive,483.34052762375813,0.18638850201109072,319.43864236628116,0.16384140881075934,241.48504932674217,0.04752463152235668,426.51834725761,0.17916968316118334,217.02410251056804,0.17947478882662174,34.75760485084773,1687.8066690849596,1927.478350909491,53.83224668961755,1653.049064234112,2023-02-14,2023-02-14,l0_rw,PIT,backtest,4,
2023Q1,0,1845.146739130435,guide_cushion,426.61408921647165,0.16251610516659526,243.17976325594384,0.09420487342895657,272.0858808913103,0.1046514028849912,410.67779549135014,0.23889117839960633,175.87203916919918,0.049018135250837584,12.48844167692275,1528.429568024275,329.20561278308264,17.841703632645924,1515.9411263473523,2023-02-14,2023-02-14,l0_rw,full_sample,backtest,18,
2023Q2,1,2612.1462140992166,naive,462.86372996750293,0.1710116305725576,267.08812485346016,0.10083341780105648,254.69257272293322,0.10146499983692311,447.11585978170723,0.2452218003902057,194.847112093463,0.047350646157872656,17.679697204866365,1626.6073994190665,1003.2185118850165,38.405909534086724,1608.9277022142,2023-02-14,2023-02-14,l0_rw,full_sample,backtest,18,
2023Q3,2,3580.527415143603,naive,475.94070980773915,0.1709603578823833,299.9204331712373,0.1007934128236529,254.8734538850045,0.10148423060234928,455.6246317288049,0.24518359345132623,190.16542284274223,0.04736070988525231,24.233957575491726,1676.524651435528,1928.2367212835666,53.85342709926525,1652.2906938600363,2023-02-14,2023-02-14,l0_rw,full_sample,backtest,18,
2023Q2,0,2463.332309110463,guide_cushion,455.2380531599313,0.15439941542239616,284.9369758602846,0.16552277670809842,245.7100933967267,0.06556013800947742,427.5646080887628,0.20050945220912922,218.3263210587908,0.161126264824398,15.41049711149619,1631.7760515644961,846.9667546574631,34.38296780036601,1616.365554453,2023-05-09,2023-05-09,l0_rw,PIT,backtest,5,
2023Q3,1,3474.5606361829027,naive,474.89671995235483,0.16876441935024047,321.7846302850684,0.17115866782582678,246.75927549743423,0.0691303361713086,440.53251874678665,0.2114985639708587,212.6708992438337,0.15921226685597178,21.736696445535838,1696.6440437254778,1799.6532889029609,51.79513260358672,1674.9073472799419,2023-05-09,2023-05-09,l0_rw,PIT,backtest,5,
2023Q4,2,2291.475149105368,naive,408.45445999497935,0.16883601001378254,288.3711018255791,0.1711867553353601,266.8271379655536,0.06914812891655714,459.6416593644645,0.21155333024914946,232.16997604838585,0.1592027280918151,14.335366379822872,1655.4643351989623,650.3461802862286,28.381114259089177,1641.1289688191396,2023-05-09,2023-05-09,l0_rw,PIT,backtest,5,
2023Q2,0,2463.332309110463,guide_cushion,447.86483768710616,0.1380704248341129,260.3108854936143,0.07513138838278077,257.85887154027256,0.1138202048838472,436.2741861376501,0.22067495820216415,196.11100704302797,0.05381629703326407,16.672485293881437,1598.419787901671,881.5850065026734,35.78831013753982,1581.7473026077896,2023-05-09,2023-05-09,l0_rw,full_sample,backtest,18,
2023Q3,1,3474.5606361829027,naive,467.97833013383786,0.15408906234934544,295.9982569927957,0.08762976187664184,256.4913786084225,0.10781212027867232,449.9323727554974,0.23261158767091958,190.79619428240298,0.05067218268313066,23.516746358260445,1661.1965327729565,1836.8808497682066,52.866564786337264,1637.679786414696,2023-05-09,2023-05-09,l0_rw,full_sample,backtest,18,
2023Q4,2,2291.475149105368,naive,402.5073313529321,0.15416889420282182,265.27141070015654,0.08769204984092759,277.3374717836325,0.10778217787380685,469.4514710934402,0.23267107607958387,208.28837631639553,0.05065651340564846,15.509310531696036,1622.856061246557,684.1283983905072,29.85537061825012,1607.3467507148607,2023-05-09,2023-05-09,l0_rw,full_sample,backtest,18,
2023Q3,0,3462.880434782609,guide_cushion,464.20083518606043,0.14598436366970802,326.7840287835948,0.18657568636813932,251.80605039481887,0.08937621779091384,447.8857489321438,0.22805247415132088,213.00769842446283,0.16079467787101195,17.800840669452278,1703.6843617210807,1776.9969137309806,51.31557231610095,1685.8835210516283,2023-08-03,2023-08-03,l0_rw,PIT,backtest,6,
2023Q4,1,2245.5171102661598,naive,395.29731530499765,0.13609376171013915,292.1996041725135,0.18437570132938866,272.09698448531424,0.08870566688643539,464.85462953318506,0.22283087777711666,232.8231825983289,0.1620122618127705,11.543018320494268,1657.2717160943394,599.7884124923147,26.710480617144892,1645.728697773845,2023-08-03,2023-08-03,l0_rw,PIT,backtest,6,
2024Q1,2,2146.3460076045626,naive,490.397828842142,0.13609376171013915,321.0588243377,0.18437570132938866,296.1376819097195,0.08870566688643539,527.3350904919465,0.22283087777711666,224.5920599812163,0.1620122618127705,11.033232022428274,1859.5214855627244,297.8577540642665,13.87743416061289,1848.4882535402962,2023-08-03,2023-08-03,l0_rw,PIT,backtest,6,
2023Q3,0,3462.880434782609,guide_cushion,467.0942022544584,0.15219802585275896,295.56184504059536,0.0861543005334168,256.6733642705413,0.10852138829551589,449.29879877215177,0.23120244148416175,190.8670252180037,0.051043352514515486,23.43769166257211,1659.4952355557505,1826.8228908894307,52.75443161537034,1636.0575438931783,2023-08-03,2023-08-03,l0_rw,full_sample,backtest,18,
2023Q4,1,2245.5171102661598,naive,397.9536538624974,0.142791133890867,262.9269180246364,0.07881467198858431,278.52352121749965,0.11204961613168751,465.48810793883683,0.22419269526230348,208.7540477525433,0.052889723279782766,15.19825435634833,1613.6462487960137,647.0691158264945,28.816040317314606,1598.4479944396653,2023-08-03,2023-08-03,l0_rw,full_sample,backtest,18,
2024Q1,2,2146.3460076045626,naive,493.69322855985183,0.142791133890867,288.89500869373626,0.07881467198858431,303.13202510017027,0.11204961613168751,528.0537138445944,0.22419269526230348,201.37385414513014,0.052889723279782766,14.52703807562632,1815.1478303434828,345.72521533670607,16.107617975470507,1800.6207922678566,2023-08-03,2023-08-03,l0_rw,full_sample,backtest,18,
2023Q4,0,2206.735193578123,guide_cushion,391.2618189853521,0.12583253263601316,282.99271144379696,0.15235969935547491,269.0459994724619,0.07742947027436174,433.7962104743529,0.1536810084299106,228.7875999350188,0.14452703125424188,10.62396435878934,1605.8843403109827,611.4748176259296,27.7094786635659,1595.2603759521935,2023-11-01,2023-11-01,l0_rw,PIT,backtest,7,
2024Q1,1,2141.3821081830793,naive,489.7397198294391,0.13475087037311145,312.07282142448435,0.15598790417677566,293.1657371879834,0.07861928414603853,496.170442302256,0.16191418733429042,220.6856941284872,0.14446606267329096,10.309332656719066,1811.83441487265,339.8570259671482,15.87091928471889,1801.525082215931,2023-11-01,2023-11-01,l0_rw,PIT,backtest,7,
2024Q2,2,2925.848821081831,naive,494.31672655681706,0.13475087037311145,348.3059954475518,0.15598790417677566,281.2660209183604,0.07861928414603853,529.0917038768133,0.16191418733429042,253.03752363423402,0.14446606267329096,14.086018877497336,1906.0179704337766,1033.9168695255516,35.337330557744316,1891.9319515562793,2023-11-01,2023-11-01,l0_rw,PIT,backtest,7,
2023Q4,0,2206.735193578123,guide_cushion,394.0791271536135,0.13300730244198172,260.9274459241819,0.07118094037234224,279.5474703766207,0.1157192220548989,462.10674714243845,0.216902064540493,209.15531498175528,0.05481007916700943,14.935768075768785,1605.81610557861,615.8548560752819,27.90796366811464,1590.880337502841,2023-11-01,2023-11-01,l0_rw,full_sample,backtest,18,
2024Q1,1,2141.3821081830793,naive,493.0516951945224,0.14149083137037402,288.60205965303413,0.07780012461895465,303.27989936503957,0.11253731850637544,527.5423049732751,0.22322374709991114,201.42525563027982,0.05314494472482196,14.493441090031277,1813.901214816151,341.9743344569596,15.969795075345898,1799.4077737261196,2023-11-01,2023-11-01,l0_rw,full_sample,backtest,18,
2024Q2,2,2925.848821081831,naive,497.6596549626955,0.14149083137037402,322.110163957319,0.07780012461895465,290.96964514727046,0.11253731850637544,562.5451119383265,0.22322374709991114,230.95356535618473,0.05314494472482196,19.802919509151646,1904.2381413617961,1041.4135992291865,35.593554654137066,1884.4352218526444,2023-11-01,2023-11-01,l0_rw,full_sample,backtest,18,
2024Q1,0,2101.9769085380885,guide_cushion,481.19536483024615,0.1171501559499859,300.48927951313135,0.11816341944156002,287.25890795117,0.05826510651252353,475.44316843611193,0.11924204121883131,215.31830170249583,0.11984397829612813,10.160480098381951,1759.7050224331551,352.4323662033153,16.766709699414815,1749.5445423347733,2024-02-13,2024-02-13,l0_rw,PIT,backtest,8,
2024Q2,1,2896.6940063091483,naive,488.2608967131339,0.12242429916048111,336.4419130679883,0.12133202678116739,275.95865470388435,0.05956942168269182,509.9129720935186,0.12499248543895551,247.0782427375619,0.12063332886660061,14.001962477635406,1857.652679316087,1053.043289470697,36.35328022832631,1843.6507168384514,2024-02-13,2024-02-13,l0_rw,PIT,backtest,8,
2024Q3,2,3961.380651945321,naive,518.7772027577048,0.12242429916048111,337.5709127762701,0.12133202678116739,258.9765836451838,0.05956942168269182,419.26177705467086,0.12499248543895551,227.8986531186644,0.12063332886660061,19.148416480083522,1762.485129352494,2218.0439390729107,55.991689109293056,1743.3367128724103,2024-02-13,2024-02-13,l0_rw,PIT,backtest,8,
2024Q1,0,2101.9769085380885,guide_cushion,487.93565217131265,0.131060341272329,286.26286663205644,0.06966184439097524,304.4686988197193,0.1164494656489087,523.4578749254217,0.2154512448905634,201.8380521572999,0.055192225810057984,14.22673626537008,1803.96314470581,312.24050009764863,14.854611334184916,1789.7364084404398,2024-02-13,2024-02-13,l0_rw,full_sample,backtest,18,
2024Q2,1,2896.6940063091483,naive,494.8686445371142,0.13586677453768561,320.6998054042673,0.07341201340919672,291.5840660515528,0.11464672445572488,560.1924827892935,0.21903286117349038,231.2086514935452,0.05424882623639288,19.605592003339442,1898.553650275773,1017.7459480367148,35.13474139208394,1878.9480582724336,2024-02-13,2024-02-13,l0_rw,full_sample,backtest,18,
2024Q3,2,3961.380651945321,naive,525.7979348206838,0.13586677453768561,321.7759792479058,0.07341201340919672,273.640431217611,0.11464672445572488,460.6027080711969,0.21903286117349038,213.26094795295037,0.05424882623639288,26.811673122119196,1795.0780013103479,2193.1143237570927,55.36237277980637,1768.2663281882283,2024-02-13,2024-02-13,l0_rw,full_sample,backtest,18,
2024Q2,0,2778.7109376284,guide_cushion,473.95210900457386,0.09268069249117089,319.0687887711335,0.06831323181372273,274.74597212414756,0.05516530201205243,495.10873850217087,0.09552982942134083,248.53757753855908,0.12652232174696548,11.129360217224637,1811.4131859405848,978.4271119050401,35.21154714783385,1800.2838257233602,2024-05-08,2024-05-08,l0_rw,PIT,backtest,9,
2024Q3,1,4002.4059405940593,naive,520.2823777342954,0.12532148822967892,328.34235681632146,0.0936132614249546,259.8041062033529,0.06275968406609733,421.6354449321013,0.1306380604745897,229.9820431332631,0.12973353514047054,16.030533023506607,1760.0463288193341,2258.3901447982316,56.42581433064306,1744.0157957958277,2024-05-08,2024-05-08,l0_rw,PIT,backtest,9,
2024Q4,2,2613.287128712871,naive,435.2689173201949,0.12532148822967892,278.92628304797876,0.0936132614249546,269.3870445469192,0.06275968406609733,445.56610532013946,0.1306380604745897,240.22876782731936,0.12973353514047054,10.466800778963101,1669.3771180625517,954.3768114292824,36.520166534449814,1658.9103172835885,2024-05-08,2024-05-08,l0_rw,PIT,backtest,9,
2024Q2,0,2778.7109376284,guide_cushion,483.4461028465637,0.11251424752267003,314.9093867242809,0.05519144974505238,294.1492084149748,0.12340551919825071,550.5285464179507,0.2016312274907086,232.27085179146013,0.05883242551129804,18.80705135568435,1875.3040961952302,922.2138927888544,33.1885508600601,1856.4970448395457,2024-05-08,2024-05-08,l0_rw,full_sample,backtest,18,
2024Q3,1,4002.4059405940593,naive,528.8490616622894,0.1416528534135392,323.23192965130124,0.07792654061455923,273.04722742459705,0.11247654915927496,462.5929394468479,0.22334448128177864,213.01888860626528,0.053113143279132885,27.089343138114856,1800.7400467913008,2228.7552369408736,55.6853869902579,1773.6507036531857,2024-05-08,2024-05-08,l0_rw,full_sample,backtest,18,
2024Q4,2,2613.287128712871,naive,442.43581629263423,0.1416528534135392,274.58498371715893,0.07792654061455923,283.11864155091416,0.11247654915927496,488.8482143884258,0.22334448128177864,222.50982918773255,0.053113143279132885,17.687419217055858,1711.4974851368656,919.4770627930612,35.18469335766918,1693.8100659198099,2024-05-08,2024-05-08,l0_rw,full_sample,backtest,18,
2024Q3,0,3793.8119812638674,guide_cushion,515.0552513231509,0.11522396897128406,318.78258345527274,0.06406574046235228,259.5084397628607,0.061620999954821294,416.00253346745114,0.11718834467043704,227.29202845398,0.11796796224828847,22.66316189023826,1736.6408364627155,2079.8343066913903,54.821754925201006,1713.977674572477,2024-08-06,2024-08-06,l0_rw,PIT,backtest,10,
2024Q4,1,2453.7294685990337,naive,428.82361369063074,0.11040312489382006,269.51200874017115,0.05927868167050926,268.79456570602605,0.06055790284964816,437.2851237902997,0.11187787953861349,237.18273733105153,0.11697275414859883,14.657887226973903,1641.5980492581791,826.7893065678285,33.69521037866848,1626.940162031205,2024-08-06,2024-08-06,l0_rw,PIT,backtest,10,
2025Q1,2,2369.6521739130435,naive,536.0295171132884,0.11040312489382006,282.24485954679346,0.05927868167050926,308.10444290414057,0.06055790284964816,535.7022360500091,0.11187787953861349,250.6718029612535,0.11697275414859883,14.155633201162356,1912.752858575485,471.05494853872074,19.87865365746317,1898.5972253743228,2024-08-06,2024-08-06,l0_rw,PIT,backtest,10,
2024Q3,0,3793.8119812638674,guide_cushion,513.1890952117677,0.11159417384210193,315.7393859548054,0.054473571929871366,276.1429965657006,0.1237506097535861,452.3465640195799,0.20094561495977692,214.2793877158145,0.059013016205076055,25.677523991155756,1771.6974294676681,2047.792075787355,53.97716296697327,1746.0199054765123,2024-08-06,2024-08-06,l0_rw,full_sample,backtest,18,
2024Q4,1,2453.7294685990337,naive,427.0561227295957,0.1062728869680038,267.10877189486274,0.05032169379683945,286.90063749302624,0.1257464562616044,476.1285612919393,0.1969803445269664,224.06038780896588,0.060057470479424835,16.607490726719643,1681.2544812183899,789.0824781073635,32.15849539264381,1664.6469904916703,2024-08-06,2024-08-06,l0_rw,full_sample,backtest,18,
2025Q1,2,2369.6521739130435,naive,533.8201534119946,0.1062728869680038,279.72808395288774,0.05032169379683945,328.8584382331131,0.1257464562616044,583.2879305852658,0.1969803445269664,236.80315867961798,0.060057470479424835,16.038433334821224,1962.4977648628792,423.1928423849855,17.858859078299265,1946.459331528058,2024-08-06,2024-08-06,l0_rw,full_sample,backtest,18,
2024Q4,0,2475.5142270861834,guide_cushion,419.6055703519237,0.08867259923219824,277.85308460047173,0.08975823432103316,278.7506092432162,0.09692801967030774,456.14035879649657,0.1540930065452532,232.32441944505027,0.09627662107279174,14.939794287767926,1664.6740424371585,825.7799789367928,33.357916908794394,1649.7342481493906,2024-11-07,2024-11-07,l0_rw,PIT,backtest,11,
2025Q1,1,2353.2363850456286,naive,519.166007017825,0.07843758749908539,289.29883256177516,0.08396386780260115,319.89935015545404,0.09812549257387088,555.6123903037122,0.1483703139832362,244.68583166843803,0.09280329648847915,14.201844254578935,1928.6624117072045,438.77581759300307,18.645632898647168,1914.4605674526256,2024-11-07,2024-11-07,l0_rw,PIT,backtest,11,
2025Q2,2,3018.9979393582576,naive,547.2874990646238,0.07843758749908539,341.5031331744263,0.08396386780260115,308.868338081128,0.09812549257387088,611.2896235700549,0.1483703139832362,265.5335034249417,0.09280329648847915,18.21973296525813,2074.4820973151745,962.7355750083411,31.889242534991194,2056.2623643499164,2024-11-07,2024-11-07,l0_rw,PIT,backtest,11,
2024Q4,0,2475.5142270861834,guide_cushion,429.1812603586001,0.11123679542297554,268.14530011328196,0.05419473117599079,286.3669813419927,0.12388465110236706,477.89300417255333,0.2006793068068404,223.84219016617055,0.059083161909723826,16.754935740193655,1685.4287361525987,806.8404266737783,32.59284143252426,1668.673800412405,2024-11-07,2024-11-07,l0_rw,full_sample,backtest,18,
2025Q1,1,2353.2363850456286,naive,531.7402086842104,0.10236893662704874,278.8773240480338,0.0472756775912574,329.34032137893485,0.12721070463607168,581.5935465087746,0.1940712326477514,236.98468137719232,0.060823732046773056,15.92732692929599,1958.536081997146,410.6276299777785,17.44948499807496,1942.60875506785,2024-11-07,2024-11-07,l0_rw,full_sample,backtest,18,
2025Q2,2,3018.9979393582576,naive,560.5428033212718,0.10236893662704874,329.2010516957993,0.0472756775912574,317.9837585727647,0.12721070463607168,639.874319436585,0.1940712326477514,257.1762013151594,0.060823732046773056,20.433377405091218,2104.77813434158,934.6531824217687,30.959053341402615,2084.344756936489,2024-11-07,2024-11-07,l0_rw,full_sample,backtest,18,
2025Q1,0,2301.0778224333208,guide_cushion,513.9815060396509,0.06840118043831067,283.1558422389396,0.06250111658287907,328.8007441670887,0.1255710034808438,565.4507667118073,0.1659226328376039,241.6106697420942,0.08015585646518536,12.834968234523258,1932.9995288995806,380.91326176826345,16.553688799862453,1920.1645606650573,2025-02-13,2025-02-13,l0_rw,PIT,backtest,12,
2025Q2,1,3072.6059513074842,naive,555.6790626865724,0.09365423292054612,339.8797272741719,0.07919882580877051,315.2634751348167,0.1186191150440028,628.740338025446,0.17651780579697274,264.8250822863749,0.09013181504563963,17.138403315944977,2104.387685407382,985.3566692160473,32.06908678923664,2087.2492820914367,2025-02-13,2025-02-13,l0_rw,PIT,backtest,12,
2025Q3,2,4172.8403967538325,naive,510.653684089439,0.09365423292054612,375.59957122336834,0.07919882580877051,331.02664889155756,0.1186191150440028,561.9292205123057,0.17651780579697274,229.80688958735013,0.09013181504563963,23.275298826458027,2009.0160143040207,2187.0996812762696,52.412732655140005,1985.7407154775628,2025-02-13,2025-02-13,l0_rw,PIT,backtest,12,
2025Q1,0,2301.0778224333208,guide_cushion,525.0889227291932,0.08978152097412054,276.1518201969458,0.03745447887799806,330.89885986278057,0.13193184637683336,576.1638308187702,0.1846914513476665,237.5709089070321,0.0632943712723521,15.574303967315792,1945.8743425147218,370.7777838859148,16.11322225920323,1930.300038547406,2025-02-13,2025-02-13,l0_rw,full_sample,backtest,18,
