listing_id,date
32471,2017-06-28
32471,2017-07-10
32471,2017-07-27
32471,2017-07-30
32471,2017-08-06
32471,2017-09-04
32471,2017-09-07
32471,2017-09-11
32471,2017-10-15
32471,2017-10-26
32471,2017-11-20
32471,2018-01-01
32471,2018-02-01
32471,2018-02-07
32471,2018-02-11
32471,2018-02-18
32471,2018-04-02
32471,2018-04-09
32471,2018-04-28
32471,2018-05-22
32471,2018-06-19
32471,2018-06-27
32471,2018-07-23
32471,2018-07-30
32471,2018-08-04
32471,2019-01-17
32711,2011-07-17
32711,2012-08-16
32711,2013-02-01
32711,2013-02-28
32711,2013-06-07
32711,2013-09-24
32711,2014-02-25
32711,2014-10-17
32711,2015-05-16
32711,2015-08-08
32711,2015-09-24
32711,2015-12-22
32711,2016-01-13
32711,2016-04-28
32711,2016-09-17
32711,2016-12-25
32711,2016-12-28
32711,2017-01-05
32711,2017-02-16
32711,2017-02-23
32711,2017-02-26
32711,2017-03-27
32711,2017-04-07
32711,2017-06-16
32711,2017-07-24
32711,2017-07-26
32711,2017-08-22
32711,2017-09-08
32711,2017-09-20
32711,2017-10-22
32711,2017-11-01
32711,2017-11-03
32711,2017-11-12
32711,2017-11-25
32711,2017-12-07
32711,2017-12-24
32711,2018-01-17
32711,2018-01-27
32711,2018-02-05
32711,2018-02-21
32711,2018-03-25
32711,2018-05-04
32711,2018-07-13
32711,2018-08-15
32711,2018-08-22
32711,2018-10-20
32711,2018-10-27
34981,2010-10-03
34981,2010-10-26
34981,2011-01-04
34981,2011-01-10
34981,2011-06-21
34981,2011-07-09
34981,2011-09-06
34981,2011-12-27
34981,2012-03-19
34981,2012-04-09
34981,2012-04-22
34981,2012-05-29
34981,2012-06-18
34981,2012-09-15
34981,2012-10-08
34981,2012-10-16
34981,2012-10-25
34981,2012-11-03
34981,2013-03-11
34981,2013-03-29
34981,2013-04-23
34981,2013-04-26
34981,2013-05-05
34981,2013-06-02
34981,2013-07-01
34981,2013-07-07
34981,2013-08-24
34981,2013-10-07
34981,2014-04-17
34981,2014-06-23
34981,2014-07-20
34981,2014-08-19
34981,2014-08-25
34981,2014-09-07
34981,2014-10-04
34981,2014-11-17
34981,2015-06-15
34981,2015-08-02
34981,2015-09-30
34981,2016-01-18
34981,2016-02-28
34981,2016-03-13
34981,2016-04-25
34981,2016-04-26
34981,2016-05-02
34981,2016-05-22
34981,2016-06-05
34981,2016-07-09
34981,2016-07-27
34981,2016-08-16
34981,2016-08-21
34981,2016-09-11
34981,2016-09-17
34981,2016-09-18
34981,2016-10-07
34981,2016-10-12
34981,2016-10-22
34981,2016-10-29
34981,2016-11-14
34981,2016-12-28
34981,2017-01-05
34981,2017-02-12
34981,2017-03-05
34981,2017-03-25
34981,2017-03-29
34981,2017-04-09
34981,2017-04-14
34981,2017-04-26
34981,2017-05-05
34981,2017-05-10
34981,2017-05-25
34981,2017-05-30
34981,2017-06-05
34981,2017-06-26
34981,2017-07-03
34981,2017-07-12
34981,2017-07-16
34981,2017-07-18
34981,2017-07-23
34981,2017-07-29
34981,2017-07-30
34981,2017-08-03
34981,2017-08-13
34981,2017-08-15
34981,2017-09-02
34981,2017-09-06
34981,2017-09-21
34981,2017-09-27
34981,2017-10-08
34981,2017-10-15
34981,2017-11-12
34981,2017-11-20
34981,2017-11-27
34981,2017-12-20
34981,2018-01-10
34981,2018-02-14
34981,2018-02-17
34981,2018-02-19
34981,2018-02-23
34981,2018-03-04
34981,2018-03-08
34981,2018-03-27
34981,2018-04-12
34981,2018-04-17
34981,2018-04-24
34981,2018-05-01
34981,2018-05-08
34981,2018-05-24
34981,2018-05-29
34981,2018-06-05
34981,2018-06-15
34981,2018-06-20
34981,2018-06-25
34981,2018-07-05
34981,2018-07-10
34981,2018-07-12
34981,2018-07-23
34981,2018-08-01
34981,2018-08-04
34981,2018-08-09
34981,2018-08-11
34981,2018-09-08
34981,2018-09-23
34981,2018-10-21
34981,2018-10-30
34981,2018-11-07
34981,2018-11-12
34981,2018-12-16
34981,2019-01-04
34981,2019-02-03
35379,2012-03-13
35379,2014-06-15
35379,2014-10-06
35379,2015-01-02
35379,2015-04-05
35379,2015-04-09
35379,2015-04-19
35379,2015-04-28
35379,2015-05-12
35379,2015-05-19
35379,2015-05-28
35379,2015-06-03
35379,2015-06-12
35379,2015-06-15
35379,2015-06-21
35379,2015-06-23
35379,2015-06-28
35379,2015-07-06
35379,2015-07-15
35379,2015-07-19
35379,2015-07-26
35379,2015-08-01
35379,2015-08-07
35379,2015-08-12
35379,2015-08-28
35379,2015-08-31
35379,2015-09-22
35379,2015-10-04
35379,2015-10-12
35379,2016-02-26
35379,2016-03-30
35379,2016-04-27
35379,2016-05-04
35379,2016-05-17
35379,2016-05-23
35379,2016-05-27
35379,2016-06-04
35379,2016-06-11
35379,2016-06-15
35379,2016-06-18
35379,2016-07-03
35379,2016-07-14
35379,2016-07-16
35379,2016-07-19
35379,2016-07-26
35379,2016-07-30
35379,2016-08-03
35379,2016-08-08
35379,2016-08-20
35379,2016-08-24
35379,2016-09-18
35379,2016-09-22
35379,2016-09-27
35379,2016-10-01
35379,2016-10-07
35379,2016-10-16
35379,2016-10-19
35379,2016-10-22
35379,2016-10-24
35379,2016-10-29
35379,2016-11-17
35379,2016-11-25
35379,2016-11-30
35379,2016-12-07
35379,2016-12-09
35379,2016-12-11
35379,2016-12-14
35379,2016-12-17
35379,2016-12-19
35379,2016-12-22
35379,2016-12-30
35379,2017-01-06
35379,2017-01-15
35379,2017-01-17
35379,2017-01-21
35379,2017-01-30
35379,2017-02-02
35379,2017-02-06
35379,2017-02-14
35379,2017-02-16
35379,2017-02-18
35379,2017-02-21
35379,2017-02-23
35379,2017-02-27
35379,2017-03-04
35379,2017-03-06
35379,2017-03-24
35379,2017-03-27
35379,2017-03-30
35379,2017-04-02
35379,2017-04-06
35379,2017-04-09
35379,2017-04-14
35379,2017-04-18
35379,2017-04-21
35379,2017-04-24
35379,2017-04-28
35379,2017-05-02
35379,2017-05-04
35379,2017-05-07
35379,2017-05-09
35379,2017-05-13
35379,2017-05-16
35379,2017-05-22
35379,2017-05-27
35379,2017-06-01
35379,2017-06-06
35379,2017-06-12
35379,2017-06-16
35379,2017-06-21
35379,2017-06-23
35379,2017-06-28
35379,2017-07-02
35379,2017-07-05
35379,2017-07-11
35379,2017-07-20
35379,2017-07-22
35379,2017-07-26
35379,2017-07-29
35379,2017-08-06
35379,2017-08-23
35379,2017-08-31
35379,2017-09-03
35379,2017-09-10
35379,2017-09-14
35379,2017-09-18
35379,2017-09-24
35379,2017-09-25
35379,2017-09-28
35379,2017-09-30
35379,2017-10-12
35379,2017-10-20
35379,2017-10-24
35379,2017-10-29
35379,2017-11-06
35379,2017-11-09
35379,2017-11-16
35379,2017-11-18
35379,2017-11-28
35379,2017-11-30
35379,2017-12-08
35379,2017-12-10
35379,2017-12-14
35379,2017-12-19
35379,2017-12-26
35379,2017-12-29
35379,2018-01-04
35379,2018-01-08
35379,2018-01-24
35379,2018-01-27
35379,2018-02-04
35379,2018-02-08
35379,2018-02-15
35379,2018-02-23
35379,2018-03-01
35379,2018-03-15
35379,2018-03-17
35379,2018-03-20
35379,2018-03-22
35379,2018-03-24
35379,2018-04-12
35379,2018-04-15
35379,2018-04-17
35379,2018-04-19
35379,2018-04-21
35379,2018-04-23
35379,2018-04-26
35379,2018-05-04
35379,2018-05-05
35379,2018-05-08
35379,2018-05-13
35379,2018-05-18
35379,2018-05-20
35379,2018-05-26
35379,2018-06-04
35379,2018-06-13
35379,2018-06-15
35379,2018-06-19
35379,2018-06-21
35379,2018-06-24
35379,2018-07-05
35379,2018-07-11
35379,2018-07-14
35379,2018-07-22
35379,2018-07-25
35379,2018-07-28
35379,2018-07-30
35379,2018-08-01
35379,2018-08-03
35379,2018-08-09
35379,2018-08-12
35379,2018-08-20
35379,2018-08-23
35379,2018-08-31
35379,2018-09-10
35379,2018-09-13
35379,2018-09-15
35379,2018-09-19
35379,2018-09-22
35379,2018-09-26
35379,2018-10-04
35379,2018-10-09
35379,2018-10-16
35379,2018-10-21
35379,2018-10-23
35379,2018-10-26
35379,2018-11-14
35379,2018-11-17
35379,2018-11-20
35379,2018-11-23
35379,2018-11-27
35379,2018-11-30
35379,2018-12-11
35379,2018-12-29
35379,2018-12-31
35379,2019-01-03
35379,2019-01-10
35379,2019-01-12
35379,2019-01-23
35379,2019-01-26
35379,2019-01-28
35379,2019-01-31
35379,2019-02-08
35379,2019-02-18
35379,2019-02-21
35379,2019-02-26
35379,2019-02-28
35379,2019-03-05
35379,2019-03-07
35388,2011-05-30
35388,2014-06-03
35388,2014-06-07
35388,2014-07-11
35388,2014-07-17
35388,2014-07-22
35388,2014-07-28
35388,2014-07-30
35388,2014-08-12
35388,2014-08-14
35388,2014-08-16
35388,2014-08-20
35388,2014-08-26
35388,2014-09-07
35388,2014-10-31
35388,2015-01-03
35388,2015-03-06
35388,2015-03-28
35388,2015-04-03
35388,2015-04-05
35388,2015-05-23
35388,2015-05-25
35388,2015-05-27
35388,2015-06-02
35388,2015-06-12
35388,2015-06-20
35388,2015-07-06
35388,2015-07-15
35388,2015-07-23
35388,2015-08-07
35388,2015-08-27
35388,2015-09-01
35388,2015-09-03
35388,2015-10-11
35388,2016-01-11
35388,2016-01-29
35388,2016-03-13
35388,2016-05-04
35388,2016-05-06
35388,2016-05-08
35388,2016-05-17
35388,2016-05-22
35388,2016-06-01
35388,2016-06-05
35388,2016-06-22
35388,2016-06-25
35388,2016-07-02
35388,2016-07-15
35388,2016-07-19
35388,2016-08-05
35388,2016-08-20
35388,2016-08-26
35388,2016-09-02
35388,2016-09-10
35388,2016-09-18
35388,2016-09-20
35388,2016-10-14
35388,2016-10-31
35388,2016-11-18
35388,2016-11-20
35388,2016-11-23
35388,2016-11-26
35388,2016-11-28
35388,2016-12-02
35388,2016-12-11
35388,2016-12-13
35388,2016-12-17
35388,2016-12-30
35388,2017-01-07
35388,2017-01-13
35388,2017-01-16
35388,2017-01-19
35388,2017-01-26
35388,2017-02-04
35388,2017-02-06
35388,2017-02-11
35388,2017-02-15
35388,2017-02-17
35388,2017-02-19
35388,2017-02-23
35388,2017-03-06
35388,2017-03-11
35388,2017-03-20
35388,2017-03-27
35388,2017-03-30
35388,2017-04-01
35388,2017-04-07
35388,2017-04-10
35388,2017-04-13
35388,2017-04-20
35388,2017-04-22
35388,2017-05-01
35388,2017-05-06
35388,2017-05-08
35388,2017-05-15
35388,2017-05-17
35388,2017-05-19
35388,2017-06-03
35388,2017-06-06
35388,2017-06-12
35388,2017-06-14
35388,2017-06-17
35388,2017-06-19
35388,2017-07-01
35388,2017-07-03
35388,2017-07-16
35388,2017-07-19
35388,2017-07-21
35388,2017-08-09
35388,2017-08-12
35388,2017-08-15
35388,2017-08-18
35388,2017-08-24
35388,2017-08-31
35388,2017-09-03
35388,2017-09-06
35388,2017-09-09
35388,2017-09-12
35388,2017-09-17
35388,2017-09-20
35388,2017-09-26
35388,2017-10-01
35388,2017-10-04
35388,2017-10-06
35388,2017-10-09
35388,2017-11-06
35388,2017-11-09
35388,2017-11-12
35388,2017-11-16
35388,2017-11-27
35388,2017-12-19
35388,2017-12-22
35388,2018-01-05
35388,2018-01-20
35388,2018-01-22
35388,2018-01-25
35388,2018-02-15
35388,2018-02-17
35388,2018-02-19
35388,2018-02-22
35388,2018-03-01
35388,2018-03-24
35388,2018-03-28
35388,2018-03-30
35388,2018-04-02
35388,2018-04-04
35388,2018-04-12
35388,2018-04-19
35388,2018-04-22
35388,2018-04-25
35388,2018-05-04
35388,2018-05-07
35388,2018-05-11
35388,2018-05-23
35388,2018-05-27
35388,2018-05-31
35388,2018-06-03
35388,2018-06-10
35388,2018-06-17
35388,2018-06-21
35388,2018-06-24
35388,2018-07-07
35388,2018-07-12
35388,2018-07-17
35388,2018-07-23
35388,2018-08-14
35388,2018-08-25
35388,2018-08-31
35388,2018-09-04
35388,2018-09-08
35388,2018-09-11
35388,2018-09-19
35388,2018-10-15
35388,2018-10-18
35388,2018-10-21
35388,2018-10-25
35388,2018-10-29
35388,2018-11-04
35388,2019-01-08
35388,2019-01-10
35388,2019-01-20
35388,2019-01-26
35388,2019-01-28
35388,2019-02-02
35388,2019-02-23
35388,2019-02-27
35388,2019-03-03
35388,2019-03-07
35390,2012-05-14
35390,2012-05-21
35390,2014-06-20
35390,2014-08-27
35390,2014-09-07
35390,2014-09-19
35390,2014-10-02
35390,2014-10-04
35390,2014-10-19
35390,2014-12-31
35390,2015-06-22
35390,2015-08-11
35390,2015-10-04
35390,2015-10-11
35390,2015-10-16
35390,2016-02-27
35390,2016-04-23
35390,2016-05-08
35390,2016-05-31
35390,2016-06-07
35390,2016-06-16
35390,2016-08-02
35390,2016-08-09
35390,2016-08-13
35390,2016-08-15
35390,2016-08-17
35390,2016-09-02
35390,2016-09-03
35390,2016-09-18
35390,2016-09-21
35390,2016-09-27
35390,2016-09-30
35390,2016-10-12
35390,2016-10-16
35390,2016-10-19
35390,2016-10-26
35390,2016-10-30
35390,2016-11-02
35390,2016-11-09
35390,2016-11-12
35390,2016-11-14
35390,2016-11-19
35390,2016-11-25
35390,2016-11-27
35390,2016-11-30
35390,2016-12-03
35390,2016-12-11
35390,2016-12-21
35390,2016-12-23
35390,2016-12-25
35390,2016-12-28
35390,2017-01-07
35390,2017-01-13
35390,2017-01-27
35390,2017-02-08
35390,2017-02-16
35390,2017-02-19
35390,2017-02-21
35390,2017-02-24
35390,2017-02-27
35390,2017-03-03
35390,2017-03-05
35390,2017-03-07
35390,2017-03-13
35390,2017-03-16
35390,2017-03-20
35390,2017-03-27
35390,2017-03-30
35390,2017-04-05
35390,2017-04-11
35390,2017-04-17
35390,2017-04-19
35390,2017-04-22
35390,2017-05-01
35390,2017-05-12
35390,2017-05-15
35390,2017-05-18
35390,2017-05-21
35390,2017-05-24
35390,2017-05-30
35390,2017-06-01
35390,2017-06-04
35390,2017-06-09
35390,2017-06-12
35390,2017-06-16
35390,2017-06-20
35390,2017-06-22
35390,2017-06-26
35390,2017-07-02
35390,2017-07-06
35390,2017-07-20
35390,2017-07-24
35390,2017-07-31
35390,2017-08-08
35390,2017-08-11
35390,2017-08-14
35390,2017-08-16
35390,2017-08-23
35390,2017-08-26
35390,2017-08-31
35390,2017-09-07
35390,2017-09-19
35390,2017-09-25
35390,2017-10-01
35390,2017-10-14
35390,2017-10-17
35390,2017-10-20
35390,2017-10-22
35390,2017-10-24
35390,2017-11-01
35390,2017-11-06
35390,2017-11-10
35390,2017-11-14
35390,2017-11-19
35390,2017-11-27
35390,2017-12-02
35390,2017-12-04
35390,2017-12-14
35390,2017-12-27
35390,2018-01-02
35390,2018-01-05
35390,2018-01-08
35390,2018-01-19
35390,2018-01-21
35390,2018-01-27
35390,2018-02-07
35390,2018-02-14
35390,2018-02-18
35390,2018-02-24
35390,2018-03-01
35390,2018-03-19
35390,2018-03-24
35390,2018-03-31
35390,2018-04-05
35390,2018-04-10
35390,2018-04-13
35390,2018-04-18
35390,2018-04-21
35390,2018-04-25
35390,2018-05-04
35390,2018-05-12
35390,2018-05-15
35390,2018-05-20
35390,2018-05-30
35390,2018-06-13
35390,2018-06-17
35390,2018-06-21
35390,2018-06-24
35390,2018-06-28
35390,2018-07-04
35390,2018-07-12
35390,2018-07-18
35390,2018-07-23
35390,2018-07-28
35390,2018-08-01
35390,2018-08-04
35390,2018-08-06
35390,2018-08-20
35390,2018-08-22
35390,2018-08-27
35390,2018-08-30
35390,2018-09-04
35390,2018-09-09
35390,2018-09-24
35390,2018-09-26
35390,2018-09-28
35390,2018-09-30
35390,2018-10-15
35390,2018-10-18
35390,2018-10-21
35390,2018-10-29
35390,2018-11-03
35390,2018-11-12
35390,2018-11-16
35390,2018-11-21
35390,2018-11-25
35390,2018-11-30
35390,2018-12-05
35390,2018-12-14
35390,2018-12-19
35390,2019-01-01
35390,2019-01-16
35390,2019-01-22
35390,2019-01-24
35390,2019-01-28
35390,2019-02-02
35390,2019-02-08
35390,2019-02-13
35390,2019-02-22
35390,2019-02-28
35390,2019-03-03
35392,2014-09-15
35392,2014-11-17
35392,2015-03-13
35392,2015-05-04
35392,2015-07-02
35392,2015-09-13
35392,2015-10-02
35392,2016-04-24
35392,2016-05-17
35392,2016-06-12
35392,2016-06-18
35392,2016-07-03
35392,2016-07-24
35392,2016-08-03
35392,2016-08-17
35392,2016-08-24
35392,2016-08-27
35392,2016-08-29
35392,2016-09-03
35392,2016-09-11
35392,2016-09-16
35392,2016-09-17
35392,2016-09-27
35392,2016-09-29
35392,2016-10-02
35392,2016-10-07
35392,2016-10-11
35392,2016-10-14
35392,2016-10-16
35392,2016-10-19
35392,2016-10-27
35392,2016-10-29
35392,2016-11-13
35392,2016-11-25
35392,2016-12-04
35392,2016-12-07
35392,2016-12-16
35392,2016-12-20
35392,2016-12-28
35392,2017-01-07
35392,2017-01-24
35392,2017-02-11
35392,2017-02-13
35392,2017-02-26
35392,2017-03-01
35392,2017-03-05
35392,2017-03-08
35392,2017-03-10
35392,2017-03-15
35392,2017-03-18
35392,2017-03-23
35392,2017-03-26
35392,2017-03-29
35392,2017-04-05
35392,2017-04-11
35392,2017-04-20
35392,2017-04-23
35392,2017-04-26
35392,2017-04-28
35392,2017-05-06
35392,2017-05-12
35392,2017-05-15
35392,2017-05-17
35392,2017-05-20
35392,2017-05-25
35392,2017-06-01
35392,2017-06-05
35392,2017-06-10
35392,2017-06-14
35392,2017-06-16
35392,2017-06-18
35392,2017-06-23
35392,2017-06-27
35392,2017-07-02
35392,2017-07-06
35392,2017-07-09
35392,2017-07-20
35392,2017-07-22
35392,2017-07-24
35392,2017-07-29
35392,2017-08-03
35392,2017-08-05
