observation_id,source_id,provider,region_family,geography,reference_period,metric,segment_1,segment_2,value,unit,observed_first_available_at_utc,source_loaded_at_utc,collection_timestamp_utc,pit_treatment,strict_pit_eligible,included_in_feature,raw_file
78cf7b2f1b860f17a768,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2018-11,Nights spent,Total,November,18365997.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
f159d75805e99265671d,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2018-12,Nights spent,Total,December,25240485.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
0c2ed172db1d3f764561,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2019-01,Nights spent,Total,January,18459351.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
ef9a8161873f20c71858,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2019-02,Nights spent,Total,February,22020746.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
dcc34f21a328d9299d10,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2019-03,Nights spent,Total,March,24009578.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
80d0a5f5e850db048b61,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2019-04,Nights spent,Total,April,38096664.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
d06448d1bcb7939e5749,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2019-05,Nights spent,Total,May,36750474.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
83f1bc8c2b1b0840fdf5,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2019-06,Nights spent,Total,June,53933269.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
e62974c0922d4d4ad73b,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2019-07,Nights spent,Total,July,85759459.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
29d22764e3434982090d,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2019-08,Nights spent,Total,August,96922990.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
c254bdc1c61aac4df66a,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2019-09,Nights spent,Total,September,47721484.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
1d7cf1a56f09a68e1ee5,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2019-10,Nights spent,Total,October,37510350.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
61f98ca8821bb0f8619b,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2019-11,Nights spent,Total,November,21390040.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
ddf50ccfa04a6ba967fc,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2019-12,Nights spent,Total,December,29364132.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
fe35216f3502ded07245,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2020-01,Nights spent,Total,January,22580670.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
662e5fea4d752a5ed1bb,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2020-02,Nights spent,Total,February,27865430.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
6235827ef5e2fb3851b2,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2020-03,Nights spent,Total,March,11912666.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
5efcbc6c6e59d3e979f5,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2020-04,Nights spent,Total,April,2613741.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
8dbc796f28014c5f6d48,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2020-05,Nights spent,Total,May,5299509.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
c9b49297130d5a9f278a,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2020-06,Nights spent,Total,June,15555793.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
21aa05f384e8dc090bcd,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2020-07,Nights spent,Total,July,53001306.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
0d1cf22d883ef2d0ccc6,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2020-08,Nights spent,Total,August,71996057.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
9d642461b1ac229487dc,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2020-09,Nights spent,Total,September,26808780.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
84860a6ac8934e0aa22a,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2020-10,Nights spent,Total,October,18445829.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
173fe255655812e4b017,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2020-11,Nights spent,Total,November,6039150.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
631461246e7bbd076ecb,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2020-12,Nights spent,Total,December,9579124.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
f7a3b7e16beb23af560e,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2021-01,Nights spent,Total,January,7443189.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
8a1209b50839bd299887,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2021-02,Nights spent,Total,February,10165287.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
ebd40af4647c6e21bdbe,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2021-03,Nights spent,Total,March,9481818.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
9d7656ec974ceb632c9b,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2021-04,Nights spent,Total,April,9260819.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
244847597025beb5a20b,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2021-05,Nights spent,Total,May,18223659.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
bc4df36be55664892919,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2021-06,Nights spent,Total,June,29205659.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
4d840cadddb4c857e12b,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2021-07,Nights spent,Total,July,73675646.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
bf53d91d9538468a59b2,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2021-08,Nights spent,Total,August,88391014.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
361e2f14ebd3edde9ff4,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2021-09,Nights spent,Total,September,40272082.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
e70843349fcd45a51f4d,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2021-10,Nights spent,Total,October,33472194.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
ae21e33e32b9ee479915,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2021-11,Nights spent,Total,November,19792501.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
9c68ca5f7c2ef7f7ec49,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2021-12,Nights spent,Total,December,24533784.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
d13fb86982e02eaa62de,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2022-01,Nights spent,Total,January,19549503.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
3800863c0e7b22031388,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2022-02,Nights spent,Total,February,26150855.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
2e1d9c5f2e7e3c953bfe,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2022-03,Nights spent,Total,March,26301281.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
db545e32cd521d9d411c,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2022-04,Nights spent,Total,April,42165464.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
54fdf350a474a0fa16ac,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2022-05,Nights spent,Total,May,42033383.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
62037b17a1de132570f8,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2022-06,Nights spent,Total,June,59608120.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
c7501282974c28180e8d,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2022-07,Nights spent,Total,July,104482845.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
52521756c8eaeff12198,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2022-08,Nights spent,Total,August,111567545.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
e76e592c9f3a91aef5c0,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2022-09,Nights spent,Total,September,56779129.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
391e909f8a2da6e12f9c,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2022-10,Nights spent,Total,October,45387903.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
84f671eb4a4b9d6a7dfe,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2022-11,Nights spent,Total,November,26503852.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
0543c25a45b57887d057,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2022-12,Nights spent,Total,December,36017016.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
1c868e4468d92048773e,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2023-01,Nights spent,Total,January,28542775.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
1f47d4f832ae23d9630d,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2023-02,Nights spent,Total,February,34604141.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
7b4e305c744ce30b1cb8,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2023-03,Nights spent,Total,March,33251102.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
9d4021575cd122502c99,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2023-04,Nights spent,Total,April,54479415.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
00d337789432b41d8e1c,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2023-05,Nights spent,Total,May,55461965.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
f6fbd3353731dae774f7,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2023-06,Nights spent,Total,June,69841055.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
f929a8f91f5f5f2dd4be,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2023-07,Nights spent,Total,July,116050361.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
d7a2c6b30736170a9275,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2023-08,Nights spent,Total,August,125102699.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
e5149669f37c88732b07,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2023-09,Nights spent,Total,September,69296539.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
d6b37bab9c65e872b47f,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2023-10,Nights spent,Total,October,55288067.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
8e7ec369dd5e58e76834,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2023-11,Nights spent,Total,November,31769933.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
fd674db4d780e96c21e3,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2023-12,Nights spent,Total,December,45296671.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
3260ef82f045c6171c7a,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2024-01,Nights spent,Total,January,33315803.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
c66ef746be73d0bc64e5,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2024-02,Nights spent,Total,February,41164689.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
287ff2b2b2c4312a662e,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2024-03,Nights spent,Total,March,49226805.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
e896ff6bb966492751fc,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2024-04,Nights spent,Total,April,53512230.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
0cf2cd3f10c37d83084e,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2024-05,Nights spent,Total,May,73033084.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
29e5fe981017b9fd4345,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2024-06,Nights spent,Total,June,82279391.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
7b81a2f76c33106c79a8,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,Eurostat,Europe,European Union - 27 countries (from 2020),2024-07,Nights spent,Total,July,135023789.0,Number,2026-09-03T20:50:17Z,2026-07-02T11:00:00+0200,2026-09-03T20:50:17Z,current_snapshot_diagnostic_only,false,true,eurostat_tour_ce_omr.json
