arm,horizon_quarters,model,window,comparison,dropped_dimension,dropped_value,n_retained,model_rmse_musd,street_rmse_musd,rmse_ratio
calendar_minus16,2,fixed,W1,guide_vs_raw_revenue_different_objects,target_quarter,2026Q2,13,85.19340720181553,81.21670915614499,1.0489640381516205
calendar_minus16,2,fixed,W1,guide_vs_raw_revenue_different_objects,target_year,2023,10,77.01234700842338,70.30291601349121,1.095436027058175
calendar_minus16,2,fixed,W1,guide_vs_raw_revenue_different_objects,target_year,2024,10,87.79137778769044,82.90054282090075,1.0589964166743262
calendar_minus16,2,fixed,W1,guide_vs_raw_revenue_different_objects,target_year,2025,10,83.70625978087502,93.62157870918435,0.8940915217942524
calendar_minus16,2,fixed,W1,guide_vs_raw_revenue_different_objects,target_year,2026,12,88.49589238730795,79.45124291035351,1.1138389928922785
calendar_minus16,2,fixed,W2,guide_common_cushion_proxy,target_quarter,2024Q1,9,78.8076300111179,92.05091983878971,0.8561308257335721
calendar_minus16,2,fixed,W2,guide_common_cushion_proxy,target_quarter,2024Q2,9,66.62552695491502,93.36723845594092,0.7135857079713774
calendar_minus16,2,fixed,W2,guide_common_cushion_proxy,target_quarter,2024Q3,9,80.98926095841801,91.96496704762852,0.8806534005114556
calendar_minus16,2,fixed,W2,guide_common_cushion_proxy,target_quarter,2024Q4,9,81.16300890582089,91.64353407852799,0.885638138270328
calendar_minus16,2,fixed,W2,guide_common_cushion_proxy,target_quarter,2025Q1,9,79.71004476306376,93.59414557375503,0.8516563111337966
calendar_minus16,2,fixed,W2,guide_common_cushion_proxy,target_quarter,2025Q2,9,72.1151050776308,92.98012781484407,0.7755969664962946
calendar_minus16,2,fixed,W2,guide_common_cushion_proxy,target_quarter,2025Q3,9,69.99356642986848,84.45969056221699,0.8287215589347668
calendar_minus16,2,fixed,W2,guide_common_cushion_proxy,target_quarter,2025Q4,9,81.02152571379729,90.86611414993341,0.8916583092802661
calendar_minus16,2,fixed,W2,guide_common_cushion_proxy,target_quarter,2026Q1,9,80.92134408181224,78.67629592094247,1.0285352549276812
calendar_minus16,2,fixed,W2,guide_common_cushion_proxy,target_quarter,2026Q2,9,77.11412067302183,76.2841150412085,1.0108804517344794
calendar_minus16,2,fixed,W2,guide_common_cushion_proxy,target_year,2024,6,77.717042751964,107.91044224929968,0.7201994647785661
calendar_minus16,2,fixed,W2,guide_common_cushion_proxy,target_year,2025,6,69.80180457443669,98.8291082107158,0.7062879129255185
calendar_minus16,2,fixed,W2,guide_common_cushion_proxy,target_year,2026,8,81.50509792274163,60.44795502375434,1.3483516173659211
calendar_minus16,2,fixed,W2,revenue_same_object,target_quarter,2024Q1,9,84.71528564393378,93.59783948123778,0.9050987299863417
calendar_minus16,2,fixed,W2,revenue_same_object,target_quarter,2024Q2,9,62.23766571555853,97.42518497116988,0.6388252250583454
calendar_minus16,2,fixed,W2,revenue_same_object,target_quarter,2024Q3,9,80.9012932181563,89.22194548179027,0.9067420888582599
calendar_minus16,2,fixed,W2,revenue_same_object,target_quarter,2024Q4,9,85.30445415398162,95.43409593361623,0.893857203963238
calendar_minus16,2,fixed,W2,revenue_same_object,target_quarter,2025Q1,9,80.87571471781744,96.6810334151545,0.8365209996311478
calendar_minus16,2,fixed,W2,revenue_same_object,target_quarter,2025Q2,9,76.79140991492022,96.7660408752299,0.7935780902097156
calendar_minus16,2,fixed,W2,revenue_same_object,target_quarter,2025Q3,9,82.32109483994266,95.06956517320474,0.8659037694131032
calendar_minus16,2,fixed,W2,revenue_same_object,target_quarter,2025Q4,9,84.02513398272527,91.87249618659305,0.9145842060508534
calendar_minus16,2,fixed,W2,revenue_same_object,target_quarter,2026Q1,9,85.29637818807878,79.82272024096063,1.068572681193961
calendar_minus16,2,fixed,W2,revenue_same_object,target_quarter,2026Q2,9,84.30632195573483,87.67680549736185,0.9615578655893383
calendar_minus16,2,fixed,W2,revenue_same_object,target_year,2024,6,67.40302618821674,100.97606977233104,0.6675148511938438
calendar_minus16,2,fixed,W2,revenue_same_object,target_year,2025,6,81.53058161377301,107.23805294763608,0.7602765937347266
calendar_minus16,2,fixed,W2,revenue_same_object,target_year,2026,8,89.38495466731776,71.55504873871584,1.2491774688562933
calendar_minus16,2,fixed,W2,guide_vs_raw_revenue_different_objects,target_quarter,2024Q1,9,78.8076300111179,74.03077438170936,1.0645252689750162
calendar_minus16,2,fixed,W2,guide_vs_raw_revenue_different_objects,target_quarter,2024Q2,9,66.62552695491502,72.2072634081149,0.9226984074766558
calendar_minus16,2,fixed,W2,guide_vs_raw_revenue_different_objects,target_quarter,2024Q3,9,80.98926095841801,54.69613027140647,1.48071281380498
calendar_minus16,2,fixed,W2,guide_vs_raw_revenue_different_objects,target_quarter,2024Q4,9,81.16300890582089,74.08703590297623,1.095508922939113
calendar_minus16,2,fixed,W2,guide_vs_raw_revenue_different_objects,target_quarter,2025Q1,9,79.71004476306376,71.35591542869216,1.1170768994298743
calendar_minus16,2,fixed,W2,guide_vs_raw_revenue_different_objects,target_quarter,2025Q2,9,72.1151050776308,72.8964257620968,0.9892817696300241
calendar_minus16,2,fixed,W2,guide_vs_raw_revenue_different_objects,target_quarter,2025Q3,9,69.99356642986848,73.42796923970229,0.9532275937167436
calendar_minus16,2,fixed,W2,guide_vs_raw_revenue_different_objects,target_quarter,2025Q4,9,81.02152571379729,74.03077438170936,1.0944303418473373
calendar_minus16,2,fixed,W2,guide_vs_raw_revenue_different_objects,target_quarter,2026Q1,9,80.92134408181224,66.18576550554927,1.2226396939539437
calendar_minus16,2,fixed,W2,guide_vs_raw_revenue_different_objects,target_quarter,2026Q2,9,77.11412067302183,67.76183783418708,1.1380169596597978
calendar_minus16,2,fixed,W2,guide_vs_raw_revenue_different_objects,target_year,2024,6,77.717042751964,63.63961030678928,1.2212055098595238
calendar_minus16,2,fixed,W2,guide_vs_raw_revenue_different_objects,target_year,2025,6,69.80180457443669,84.87736251007489,0.8223842319104963
calendar_minus16,2,fixed,W2,guide_vs_raw_revenue_different_objects,target_year,2026,8,81.50509792274163,62.57495505391913,1.3025194800781064
calendar_minus16,2,guide_growth,W1,guide_common_cushion_proxy,target_quarter,2023Q1,13,75.56572287248159,112.06430070422785,0.6743068256136516
calendar_minus16,2,guide_growth,W1,guide_common_cushion_proxy,target_quarter,2023Q2,13,62.09907621101247,119.93003140050739,0.5177942128909486
calendar_minus16,2,guide_growth,W1,guide_common_cushion_proxy,target_quarter,2023Q3,13,74.25135127936241,92.64041397582744,0.8015006420279678
calendar_minus16,2,guide_growth,W1,guide_common_cushion_proxy,target_quarter,2023Q4,13,77.4810305147808,119.71900102156603,0.6471907537954101
calendar_minus16,2,guide_growth,W1,guide_common_cushion_proxy,target_quarter,2024Q1,13,77.23853535897432,119.99038978539296,0.6437060125991603
calendar_minus16,2,guide_growth,W1,guide_common_cushion_proxy,target_quarter,2024Q2,13,76.80557923966319,120.69243864358063,0.6363744083958678
calendar_minus16,2,guide_growth,W1,guide_common_cushion_proxy,target_quarter,2024Q3,13,74.41645603751189,119.94475241645918,0.6204227741379725
calendar_minus16,2,guide_growth,W1,guide_common_cushion_proxy,target_quarter,2024Q4,13,77.06250934576543,119.77430917167385,0.6433976524574304
calendar_minus16,2,guide_growth,W1,guide_common_cushion_proxy,target_quarter,2025Q1,13,76.48910938408565,120.81404895180624,0.6331143608521705
calendar_minus16,2,guide_growth,W1,guide_common_cushion_proxy,target_quarter,2025Q2,13,76.83745812821977,120.48536721199928,0.6377326965607442
calendar_minus16,2,guide_growth,W1,guide_common_cushion_proxy,target_quarter,2025Q3,13,75.87032057132735,116.06053616418671,0.6537133385632159
calendar_minus16,2,guide_growth,W1,guide_common_cushion_proxy,target_quarter,2025Q4,13,77.07639646157953,119.36354521729305,0.6457281100462231
calendar_minus16,2,guide_growth,W1,guide_common_cushion_proxy,target_quarter,2026Q1,13,72.3559924427877,113.21161485707562,0.6391216354800147
calendar_minus16,2,guide_growth,W1,guide_common_cushion_proxy,target_quarter,2026Q2,13,75.63573864361905,112.07245822754214,0.6748824808505123
calendar_minus16,2,guide_growth,W1,guide_common_cushion_proxy,target_year,2023,10,61.305022225608276,88.79830493579804,0.6903850503670351
calendar_minus16,2,guide_growth,W1,guide_common_cushion_proxy,target_year,2024,10,81.81729991095204,134.45358010153095,0.6085170796431656
calendar_minus16,2,guide_growth,W1,guide_common_cushion_proxy,target_year,2025,10,82.68915584737118,130.19709156540463,0.6351075500471699
calendar_minus16,2,guide_growth,W1,guide_common_cushion_proxy,target_year,2026,12,72.799854252916,108.06684384945194,0.6736557824741655
calendar_minus16,2,guide_growth,W1,revenue_same_object,target_quarter,2023Q1,13,91.38365538683614,105.01941212498251,0.8701596546558593
calendar_minus16,2,guide_growth,W1,revenue_same_object,target_quarter,2023Q2,13,82.16691823199051,110.7686431608346,0.7417886135220166
calendar_minus16,2,guide_growth,W1,revenue_same_object,target_quarter,2023Q3,13,95.30167423179229,92.35924842283403,1.031858485849597
calendar_minus16,2,guide_growth,W1,revenue_same_object,target_quarter,2023Q4,13,95.1652926248167,110.6129773997191,0.8603447340624462
calendar_minus16,2,guide_growth,W1,revenue_same_object,target_quarter,2024Q1,13,95.54571915757604,109.4384266643542,0.8730545757077919
calendar_minus16,2,guide_growth,W1,revenue_same_object,target_quarter,2024Q2,13,92.96351969004482,111.72700245206204,0.832059552747171
calendar_minus16,2,guide_growth,W1,revenue_same_object,target_quarter,2024Q3,13,86.14096858011567,106.87807575421199,0.8059741717114598
calendar_minus16,2,guide_growth,W1,revenue_same_object,target_quarter,2024Q4,13,94.82709252980317,110.53088673794726,0.8579239281290169
calendar_minus16,2,guide_growth,W1,revenue_same_object,target_quarter,2025Q1,13,92.37190696314501,111.27858319067096,0.8300960015358014
calendar_minus16,2,guide_growth,W1,revenue_same_object,target_quarter,2025Q2,13,94.57068008284884,111.32972510658459,0.8494647767459138
calendar_minus16,2,guide_growth,W1,revenue_same_object,target_quarter,2025Q3,13,89.21289703517338,110.31319050775387,0.8087237493951609
calendar_minus16,2,guide_growth,W1,revenue_same_object,target_quarter,2025Q4,13,93.57206277996232,108.42154199803086,0.8630394020928218
calendar_minus16,2,guide_growth,W1,revenue_same_object,target_quarter,2026Q1,13,89.72366363587908,101.60178678016975,0.8830913951347065
calendar_minus16,2,guide_growth,W1,revenue_same_object,target_quarter,2026Q2,13,95.2033434138521,105.98911409995041,0.8982369955849705
calendar_minus16,2,guide_growth,W1,revenue_same_object,target_year,2023,10,87.14736667054012,92.50351344678752,0.9420979098342193
calendar_minus16,2,guide_growth,W1,revenue_same_object,target_year,2024,10,93.91389237035423,117.48616939878498,0.7993612597205461
calendar_minus16,2,guide_growth,W1,revenue_same_object,target_year,2025,10,93.9637830793947,120.76961538400293,0.7780415858792333
calendar_minus16,2,guide_growth,W1,revenue_same_object,target_year,2026,12,92.98406358079514,99.08498036197683,0.9384274310910307
calendar_minus16,2,guide_growth,W1,guide_vs_raw_revenue_different_objects,target_quarter,2023Q1,13,75.56572287248159,79.81950792979023,0.946707450751885
calendar_minus16,2,guide_growth,W1,guide_vs_raw_revenue_different_objects,target_quarter,2023Q2,13,62.09907621101247,84.55767262643882,0.7343990708608485
calendar_minus16,2,guide_growth,W1,guide_vs_raw_revenue_different_objects,target_quarter,2023Q3,13,74.25135127936241,68.75262232761072,1.079978461411259
calendar_minus16,2,guide_growth,W1,guide_vs_raw_revenue_different_objects,target_quarter,2023Q4,13,77.4810305147808,84.92077756084468,0.9123919109109264
calendar_minus16,2,guide_growth,W1,guide_vs_raw_revenue_different_objects,target_quarter,2024Q1,13,77.23853535897432,84.92077756084468,0.909536365274492
calendar_minus16,2,guide_growth,W1,guide_vs_raw_revenue_different_objects,target_quarter,2024Q2,13,76.80557923966319,83.8267444013131,0.9162419438832468
calendar_minus16,2,guide_growth,W1,guide_vs_raw_revenue_different_objects,target_quarter,2024Q3,13,74.41645603751189,74.08415173612732,1.0044854978237203
calendar_minus16,2,guide_growth,W1,guide_vs_raw_revenue_different_objects,target_quarter,2024Q4,13,77.06250934576543,84.95473908092292,0.9071007712984698
calendar_minus16,2,guide_growth,W1,guide_vs_raw_revenue_different_objects,target_quarter,2025Q1,13,76.48910938408565,83.32051183416777,0.9180105558679402
calendar_minus16,2,guide_growth,W1,guide_vs_raw_revenue_different_objects,target_quarter,2025Q2,13,76.83745812821977,84.2386719158953,0.9121399516475642
calendar_minus16,2,guide_growth,W1,guide_vs_raw_revenue_different_objects,target_quarter,2025Q3,13,75.87032057132735,84.55767262643882,0.8972612208298272
calendar_minus16,2,guide_growth,W1,guide_vs_raw_revenue_different_objects,target_quarter,2025Q4,13,77.07639646157953,84.92077756084468,0.907627069315931
calendar_minus16,2,guide_growth,W1,guide_vs_raw_revenue_different_objects,target_quarter,2026Q1,13,72.3559924427877,80.31189202104505,0.9009374654481732
calendar_minus16,2,guide_growth,W1,guide_vs_raw_revenue_different_objects,target_quarter,2026Q2,13,75.63573864361905,81.21670915614499,0.9312829764895285
calendar_minus16,2,guide_growth,W1,guide_vs_raw_revenue_different_objects,target_year,2023,10,61.305022225608276,70.30291601349121,0.8720125096069098
calendar_minus16,2,guide_growth,W1,guide_vs_raw_revenue_different_objects,target_year,2024,10,81.81729991095204,82.90054282090075,0.9869332229550178
calendar_minus16,2,guide_growth,W1,guide_vs_raw_revenue_different_objects,target_year,2025,10,82.68915584737118,93.62157870918435,0.8832275313817082
calendar_minus16,2,guide_growth,W1,guide_vs_raw_revenue_different_objects,target_year,2026,12,72.799854252916,79.45124291035351,0.9162833907464178
calendar_minus16,2,guide_growth,W2,guide_common_cushion_proxy,target_quarter,2024Q1,9,63.513918418512404,92.05091983878971,0.6899867869842623
calendar_minus16,2,guide_growth,W2,guide_common_cushion_proxy,target_quarter,2024Q2,9,62.75094868613503,93.36723845594092,0.672087444417097
calendar_minus16,2,guide_growth,W2,guide_common_cushion_proxy,target_quarter,2024Q3,9,58.4450255444716,91.96496704762852,0.635514016051384
calendar_minus16,2,guide_growth,W2,guide_common_cushion_proxy,target_quarter,2024Q4,9,63.204313781513015,91.64353407852799,0.689675648337112
calendar_minus16,2,guide_growth,W2,guide_common_cushion_proxy,target_quarter,2025Q1,9,62.19008774670451,93.59414557375503,0.6644655749081745
calendar_minus16,2,guide_growth,W2,guide_common_cushion_proxy,target_quarter,2025Q2,9,62.80729579837773,92.98012781484407,0.6754916052970911
calendar_minus16,2,guide_growth,W2,guide_common_cushion_proxy,target_quarter,2025Q3,9,61.08540931935196,84.45969056221699,0.7232492673455104
calendar_minus16,2,guide_growth,W2,guide_common_cushion_proxy,target_quarter,2025Q4,9,63.228768600131595,90.86611414993341,0.6958454115887592
calendar_minus16,2,guide_growth,W2,guide_common_cushion_proxy,target_quarter,2026Q1,9,54.580153464237014,78.67629592094247,0.69373059350788
calendar_minus16,2,guide_growth,W2,guide_common_cushion_proxy,target_quarter,2026Q2,9,60.66375222012567,76.2841150412085,0.7952343969298885
calendar_minus16,2,guide_growth,W2,guide_common_cushion_proxy,target_year,2024,6,65.43645602905403,107.91044224929968,0.6063959582139392
calendar_minus16,2,guide_growth,W2,guide_common_cushion_proxy,target_year,2025,6,67.23818107565523,98.8291082107158,0.6803479490303117
calendar_minus16,2,guide_growth,W2,guide_common_cushion_proxy,target_year,2026,8,52.854397132141415,60.44795502375434,0.8743785809027143
calendar_minus16,2,guide_growth,W2,revenue_same_object,target_quarter,2024Q1,9,91.82937354015756,93.59783948123778,0.9811056969810215
calendar_minus16,2,guide_growth,W2,revenue_same_object,target_quarter,2024Q2,9,87.91771068744943,97.42518497116988,0.9024125611202698
calendar_minus16,2,guide_growth,W2,revenue_same_object,target_quarter,2024Q3,9,77.23008254169063,89.22194548179027,0.865595141695861
calendar_minus16,2,guide_growth,W2,revenue_same_object,target_quarter,2024Q4,9,90.7470317672687,95.43409593361623,0.9508869013690049
calendar_minus16,2,guide_growth,W2,revenue_same_object,target_quarter,2025Q1,9,87.01232754916201,96.6810334151545,0.8999937679143907
calendar_minus16,2,guide_growth,W2,revenue_same_object,target_quarter,2025Q2,9,90.35970258972009,96.7660408752299,0.9337955937065757
calendar_minus16,2,guide_growth,W2,revenue_same_object,target_quarter,2025Q3,9,82.11316021734261,95.06956517320474,0.8637165855102293
calendar_minus16,2,guide_growth,W2,revenue_same_object,target_quarter,2025Q4,9,88.84531431980511,91.87249618659305,0.9670501837607662
calendar_minus16,2,guide_growth,W2,revenue_same_object,target_quarter,2026Q1,9,82.91312211705412,79.82272024096063,1.0387158175863274
calendar_minus16,2,guide_growth,W2,revenue_same_object,target_quarter,2026Q2,9,91.31429395523469,87.67680549736185,1.0414874656671003
calendar_minus16,2,guide_growth,W2,revenue_same_object,target_year,2024,6,87.00105225714779,100.97606977233104,0.8616006985943058
calendar_minus16,2,guide_growth,W2,revenue_same_object,target_year,2025,6,87.090787943307,107.23805294763608,0.8121257851057133
calendar_minus16,2,guide_growth,W2,revenue_same_object,target_year,2026,8,87.29929819417879,71.55504873871584,1.2200298893367159
calendar_minus16,2,guide_growth,W2,guide_vs_raw_revenue_different_objects,target_quarter,2024Q1,9,63.513918418512404,74.03077438170936,0.8579394035651836
calendar_minus16,2,guide_growth,W2,guide_vs_raw_revenue_different_objects,target_quarter,2024Q2,9,62.75094868613503,72.2072634081149,0.8690392866915223
calendar_minus16,2,guide_growth,W2,guide_vs_raw_revenue_different_objects,target_quarter,2024Q3,9,58.4450255444716,54.69613027140647,1.0685404114415924
calendar_minus16,2,guide_growth,W2,guide_vs_raw_revenue_different_objects,target_quarter,2024Q4,9,63.204313781513015,74.08703590297623,0.8531089550442383
calendar_minus16,2,guide_growth,W2,guide_vs_raw_revenue_different_objects,target_quarter,2025Q1,9,62.19008774670451,71.35591542869216,0.8715477528818575
calendar_minus16,2,guide_growth,W2,guide_vs_raw_revenue_different_objects,target_quarter,2025Q2,9,62.80729579837773,72.8964257620968,0.8615963696677567
calendar_minus16,2,guide_growth,W2,guide_vs_raw_revenue_different_objects,target_quarter,2025Q3,9,61.08540931935196,73.42796923970229,0.8319092840487171
calendar_minus16,2,guide_growth,W2,guide_vs_raw_revenue_different_objects,target_quarter,2025Q4,9,63.228768600131595,74.03077438170936,0.854087629478497
calendar_minus16,2,guide_growth,W2,guide_vs_raw_revenue_different_objects,target_quarter,2026Q1,9,54.580153464237014,66.18576550554927,0.8246509358520724
calendar_minus16,2,guide_growth,W2,guide_vs_raw_revenue_different_objects,target_quarter,2026Q2,9,60.66375222012567,67.76183783418708,0.8952495115107357
calendar_minus16,2,guide_growth,W2,guide_vs_raw_revenue_different_objects,target_year,2024,6,65.43645602905403,63.63961030678928,1.0282347065546542
calendar_minus16,2,guide_growth,W2,guide_vs_raw_revenue_different_objects,target_year,2025,6,67.23818107565523,84.87736251007489,0.7921803775143709
calendar_minus16,2,guide_growth,W2,guide_vs_raw_revenue_different_objects,target_year,2026,8,52.854397132141415,62.57495505391913,0.8446573726916499
calendar_minus16,2,joint,W1,guide_common_cushion_proxy,target_quarter,2023Q4,10,63.83111546800376,88.79830493579804,0.7188325893625359
calendar_minus16,2,joint,W1,guide_common_cushion_proxy,target_quarter,2024Q1,10,67.27659282068582,89.27323073180688,0.7536032052295387
calendar_minus16,2,joint,W1,guide_common_cushion_proxy,target_quarter,2024Q2,10,66.09255965716113,90.4951499343669,0.7303436670926104
calendar_minus16,2,joint,W1,guide_common_cushion_proxy,target_quarter,2024Q3,10,67.34797483584379,89.19346788923575,0.7550774336914378
calendar_minus16,2,joint,W1,guide_common_cushion_proxy,target_quarter,2024Q4,10,67.25718382345187,88.89521174397392,0.7565895001989367
calendar_minus16,2,joint,W1,guide_common_cushion_proxy,target_quarter,2025Q1,10,67.39277443964352,90.70585837506303,0.7429814969720988
calendar_minus16,2,joint,W1,guide_common_cushion_proxy,target_quarter,2025Q2,10,66.10873233680373,90.13572442745514,0.7334354137244516
calendar_minus16,2,joint,W1,guide_common_cushion_proxy,target_quarter,2025Q3,10,49.08993970479494,82.24214529864096,0.5968951749317529
calendar_minus16,2,joint,W1,guide_common_cushion_proxy,target_quarter,2025Q4,10,67.42510029217267,88.17403641141605,0.7646820201988963
calendar_minus16,2,joint,W1,guide_common_cushion_proxy,target_quarter,2026Q1,10,65.43375084027517,76.90668795559723,0.850820033727807
calendar_minus16,2,joint,W1,guide_common_cushion_proxy,target_quarter,2026Q2,10,57.30359984835949,74.70618885542326,0.7670529139059349
calendar_minus16,2,joint,W1,guide_common_cushion_proxy,target_year,2023,10,63.83111546800376,88.79830493579804,0.7188325893625359
calendar_minus16,2,joint,W1,guide_common_cushion_proxy,target_year,2024,7,78.51487092600362,102.33330134074868,0.7672465355589906
calendar_minus16,2,joint,W1,guide_common_cushion_proxy,target_year,2025,7,56.43810089828978,94.14267776912637,0.5994953854690374
calendar_minus16,2,joint,W1,guide_common_cushion_proxy,target_year,2026,9,57.91884331464237,60.24799931843684,0.9613405253262625
calendar_minus16,2,joint,W1,revenue_same_object,target_quarter,2023Q4,10,56.23120856368851,92.50351344678752,0.6078818681415319
