table,table_name,cod,name,year,month,value
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2019,9,144.24
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2019,8,170.34
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2019,7,165.99
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2019,6,150.46
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2019,5,137.64
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2019,4,131.8
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2019,3,126.93
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2019,2,135.53
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2019,1,133.53
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2018,12,137.36
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2018,11,134.56
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2018,10,132.01
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2018,9,143.26
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2018,8,166.89
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2018,7,164.72
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2018,6,148.93
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2018,5,138.14
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2018,4,127.82
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2018,3,127.07
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2018,2,132.55
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2018,1,131.52
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2017,12,132.83
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2017,11,131.49
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2017,10,130.15
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2017,9,139.62
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2017,8,163.19
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2017,7,160.33
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2017,6,145.27
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2017,5,133.05
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2017,4,127.05
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2017,3,118.24
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2017,2,124.73
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2017,1,121.51
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2016,12,122.47
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2016,11,120.92
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2016,10,121.61
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2016,9,132.92
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2016,8,155.08
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2016,7,150.37
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2016,6,136.5
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2016,5,125.4
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2016,4,118.21
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2016,3,114.91
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2016,2,119.34
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2016,1,116.85
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2015,12,119.64
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2015,11,115.71
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2015,10,116.93
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2015,9,124.31
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2015,8,146.93
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2015,7,141.9
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2015,6,129.61
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2015,5,119.49
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2015,4,114.15
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2015,3,108.43
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2015,2,113.37
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2015,1,111.07
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2014,12,114.18
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2014,11,110.85
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2014,10,111.05
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2014,9,119.98
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2014,8,143.32
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2014,7,137.65
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2014,6,123.78
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2014,5,112.48
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2014,4,110.64
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2014,3,104.48
1989,hdpi_holiday_dwellings,EOT8076,National. All modalities. Base Datum.,2014,2,108.51
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2026,7,6.21
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2026,6,3.96
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2026,5,3.41
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2026,4,6.28
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2026,3,1.5
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2026,2,0.5
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2026,1,-1.59
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2025,12,-0.45
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2025,11,1.05
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2025,10,2.0
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2025,9,1.93
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2025,8,3.03
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2025,7,1.31
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2025,6,6.25
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2025,5,5.56
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2025,4,7.01
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2025,3,4.21
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2025,2,6.49
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2025,1,7.67
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2024,12,7.0
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2024,11,8.61
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2024,10,6.42
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2024,9,4.94
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2024,8,5.25
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2024,7,5.78
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2024,6,5.55
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2024,5,7.68
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2024,4,4.73
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2024,3,13.18
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2024,2,9.31
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2024,1,9.7
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2023,12,11.85
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2023,11,9.18
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2023,10,8.84
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2023,9,8.16
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2023,8,4.63
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2023,7,5.69
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2023,6,8.65
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2023,5,9.66
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2023,4,9.36
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2023,3,8.81
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2023,2,8.77
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2023,1,8.62
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2022,12,6.53
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2022,11,7.09
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2022,10,9.03
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2022,9,9.41
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2022,8,12.44
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2022,7,11.41
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2022,6,12.16
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2022,5,12.6
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2022,4,13.4
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2022,3,11.8
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2022,2,14.93
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2022,1,7.64
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2021,12,10.9
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2021,11,13.24
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2021,10,14.56
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2021,9,11.6
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2021,8,8.11
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2021,7,8.29
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2021,6,3.6
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2021,5,
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2021,4,5.08
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2021,3,-10.68
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2021,2,-16.79
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2021,1,-13.48
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2020,12,-12.2
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2020,11,-12.34
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2020,10,-14.62
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2020,9,-11.26
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2020,8,-9.13
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2020,7,-7.53
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2020,6,-8.21
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2020,5,
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2020,4,0.0
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2020,3,1.94
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2020,2,1.55
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2020,1,1.38
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2019,12,0.6
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2019,11,0.95
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2019,10,2.11
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2019,9,0.68
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2019,8,2.07
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2019,7,0.78
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2019,6,1.03
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2019,5,-0.36
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2019,4,3.12
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2019,3,-0.1
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2019,2,2.25
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2019,1,1.53
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2018,12,3.41
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2018,11,2.34
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2018,10,1.43
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2018,9,2.6
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2018,8,2.26
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2018,7,2.74
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2018,6,2.52
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2018,5,3.82
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2018,4,0.6
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2018,3,7.46
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2018,2,6.27
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2018,1,8.23
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2017,12,8.46
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2017,11,8.74
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2017,10,7.03
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2017,9,5.04
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2017,8,5.23
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2017,7,6.62
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2017,6,6.43
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2017,5,6.1
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2017,4,7.48
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2017,3,2.9
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2017,2,4.51
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2017,1,3.99
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2016,12,2.36
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2016,11,4.51
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2016,10,4.0
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2016,9,6.92
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2016,8,5.54
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2016,7,5.97
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2016,6,5.32
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2016,5,4.95
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2016,4,3.56
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2016,3,5.98
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2016,2,5.27
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2016,1,5.2
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2015,12,4.78
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2015,11,4.38
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2015,10,5.29
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2015,9,3.61
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2015,8,2.52
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2015,7,3.09
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2015,6,4.71
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2015,5,6.23
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2015,4,3.17
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2015,3,3.78
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2015,2,4.47
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2015,1,6.36
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2014,12,3.91
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2014,11,3.87
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2014,10,3.84
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2014,9,4.39
1989,hdpi_holiday_dwellings,EOT8077,National. All modalities. Interannual variation rate.,2014,8,5.4
