event_date,engine_as_of,prior_basis,quarter,horizon_from_print,latest_printed_quarter,weight,revenue_musd,kernel_guide_musd,cushion_ratio,lambda_pct,lambda_variant,lambda_n,lambda_training_quarters,coefficient_cutoff,gbv_lag1_musd,gbv_lag2_musd,gbv_trailing4_growth,known_panel_n,knowable_from,unavailable_reason
2023-05-09,2023-05-10,full_sample,2023Q2,1,2023Q1,0.33,2180.981647738426,2142.6182599683507,1.0179049103084943,13.823804574623987,ewm,6,2021Q2|2022Q2|2023Q2|2024Q2|2025Q2|2026Q2,2026-09-13,20400.0,13500.0,0.24007946582011064,11,2023-05-09,
2023-05-09,2023-05-10,full_sample,2023Q2,1,2023Q1,0.5,2343.134875398766,2301.9192182584493,1.0179049103084943,13.823804574623987,ewm,6,2021Q2|2022Q2|2023Q2|2024Q2|2025Q2|2026Q2,2026-09-13,20400.0,13500.0,0.24007946582011064,11,2023-05-09,
2023-05-09,2023-05-10,full_sample,2023Q2,1,2023Q1,0.6666666666666666,2502.1086280069417,2458.0966283467806,1.0179049103084943,13.823804574623987,ewm,6,2021Q2|2022Q2|2023Q2|2024Q2|2025Q2|2026Q2,2026-09-13,20400.0,13500.0,0.24007946582011064,11,2023-05-09,
2023-05-09,2023-05-10,full_sample,2023Q3,2,2023Q1,0.33,3798.873871298711,3732.0518182267087,1.0179049103084943,17.254890895313103,ewm,5,2021Q3|2022Q3|2023Q3|2024Q3|2025Q3,2026-09-13,25297.621102730256,20400.0,0.24007946582011064,11,2023-05-09,
2023-05-09,2023-05-10,full_sample,2023Q3,2,2023Q1,0.5,3942.537331514841,3873.188243408694,1.0179049103084943,17.254890895313103,ewm,5,2021Q3|2022Q3|2023Q3|2024Q3|2025Q3,2026-09-13,25297.621102730256,20400.0,0.24007946582011064,11,2023-05-09,
2023-05-09,2023-05-10,full_sample,2023Q3,2,2023Q1,0.6666666666666666,4083.383861138497,4011.557287704757,1.0179049103084943,17.254890895313103,ewm,5,2021Q3|2022Q3|2023Q3|2024Q3|2025Q3,2026-09-13,25297.621102730256,20400.0,0.24007946582011064,11,2023-05-09,
2023-08-03,2023-08-04,PIT,2023Q3,1,2023Q2,0.33,,,1.0336956521739131,,,0,,2023-08-03,19100.0,20400.0,0.20379763965680947,12,2023-08-03,No admissible same-season lambda observations: season=3; variant=ex_covid
2023-08-03,2023-08-04,PIT,2023Q3,1,2023Q2,0.5,,,1.0336956521739131,,,0,,2023-08-03,19100.0,20400.0,0.20379763965680947,12,2023-08-03,No admissible same-season lambda observations: season=3; variant=ex_covid
2023-08-03,2023-08-04,PIT,2023Q3,1,2023Q2,0.6666666666666666,,,1.0336956521739131,,,0,,2023-08-03,19100.0,20400.0,0.20379763965680947,12,2023-08-03,No admissible same-season lambda observations: season=3; variant=ex_covid
2023-08-03,2023-08-04,PIT,2023Q4,2,2023Q2,0.33,2413.156958482379,2334.494639120703,1.0336956521739131,11.83817427385892,ex_covid,1,2022Q4,2023-08-03,22992.53491744506,19100.0,0.20379763965680947,12,2023-08-03,
2023-08-03,2023-08-04,PIT,2023Q4,2,2023Q2,0.5,2491.493819906032,2410.277933032123,1.0336956521739131,11.83817427385892,ex_covid,1,2022Q4,2023-08-03,22992.53491744506,19100.0,0.20379763965680947,12,2023-08-03,
2023-08-03,2023-08-04,PIT,2023Q4,2,2023Q2,0.6666666666666666,2568.294664439025,2484.5752800041037,1.0336956521739131,11.83817427385892,ex_covid,1,2022Q4,2023-08-03,22992.53491744506,19100.0,0.20379763965680947,12,2023-08-03,
2023-08-03,2023-08-04,full_sample,2023Q3,1,2023Q2,0.33,3445.9742607029802,3385.3596989316184,1.0179049103084943,17.254890895313103,ewm,5,2021Q3|2022Q3|2023Q3|2024Q3|2025Q3,2026-09-13,19100.0,20400.0,0.20379763965680947,12,2023-08-03,
2023-08-03,2023-08-04,full_sample,2023Q3,1,2023Q2,0.5,3407.840951824338,3347.897153567646,1.0179049103084943,17.254890895313103,ewm,5,2021Q3|2022Q3|2023Q3|2024Q3|2025Q3,2026-09-13,19100.0,20400.0,0.20379763965680947,12,2023-08-03,
2023-08-03,2023-08-04,full_sample,2023Q3,1,2023Q2,0.6666666666666666,3370.455354884493,3311.169167916693,1.0179049103084943,17.254890895313103,ewm,5,2021Q3|2022Q3|2023Q3|2024Q3|2025Q3,2026-09-13,19100.0,20400.0,0.20379763965680947,12,2023-08-03,
2023-08-03,2023-08-04,full_sample,2023Q4,2,2023Q2,0.33,2454.372996046479,2411.200664414358,1.0179049103084943,12.040366938470582,ewm,5,2021Q4|2022Q4|2023Q4|2024Q4|2025Q4,2026-09-13,22992.53491744506,19100.0,0.20379763965680947,12,2023-08-03,
2023-08-03,2023-08-04,full_sample,2023Q4,2,2023Q2,0.5,2534.04782888212,2489.4740198415307,1.0179049103084943,12.040366938470582,ewm,5,2021Q4|2022Q4|2023Q4|2024Q4|2025Q4,2026-09-13,22992.53491744506,19100.0,0.20379763965680947,12,2023-08-03,
2023-08-03,2023-08-04,full_sample,2023Q4,2,2023Q2,0.6666666666666666,2612.1604100935333,2566.2126035936612,1.0179049103084943,12.040366938470582,ewm,5,2021Q4|2022Q4|2023Q4|2024Q4|2025Q4,2026-09-13,22992.53491744506,19100.0,0.20379763965680947,12,2023-08-03,
2023-11-01,2023-11-02,PIT,2023Q4,1,2023Q3,0.33,2229.838506224066,2172.5093261453976,1.0263884621293595,11.83817427385892,ex_covid,1,2022Q4,2023-11-01,18300.0,19100.0,0.16933577798906546,13,2023-11-01,
2023-11-01,2023-11-02,PIT,2023Q4,1,2023Q3,0.5,2213.738589211618,2156.823338230991,1.0263884621293595,11.83817427385892,ex_covid,1,2022Q4,2023-11-01,18300.0,19100.0,0.16933577798906546,13,2023-11-01,
2023-11-01,2023-11-02,PIT,2023Q4,1,2023Q3,0.6666666666666666,2197.954356846473,2141.4449187070622,1.0263884621293595,11.83817427385892,ex_covid,1,2022Q4,2023-11-01,18300.0,19100.0,0.16933577798906546,13,2023-11-01,
2023-11-01,2023-11-02,PIT,2024Q1,2,2023Q3,0.33,2473.8395008194157,2410.237051658935,1.0263884621293595,12.80281690140845,ex_covid,1,2023Q1,2023-11-01,21398.844737199895,18300.0,0.16933577798906546,13,2023-11-01,
2023-11-01,2023-11-02,PIT,2024Q1,2,2023Q3,0.5,2541.2852018390636,2475.948722734937,1.0263884621293595,12.80281690140845,ex_covid,1,2023Q1,2023-11-01,21398.844737199895,18300.0,0.16933577798906546,13,2023-11-01,
2023-11-01,2023-11-02,PIT,2024Q1,2,2023Q3,0.6666666666666666,2607.4084381328357,2540.371929672193,1.0263884621293595,12.80281690140845,ex_covid,1,2023Q1,2023-11-01,21398.844737199895,18300.0,0.16933577798906546,13,2023-11-01,
2023-11-01,2023-11-02,full_sample,2023Q4,1,2023Q3,0.33,2267.923516530319,2228.030824453911,1.0179049103084943,12.040366938470582,ewm,5,2021Q4|2022Q4|2023Q4|2024Q4|2025Q4,2026-09-13,18300.0,19100.0,0.16933577798906546,13,2023-11-01,
2023-11-01,2023-11-02,full_sample,2023Q4,1,2023Q3,0.5,2251.548617493999,2211.943959295399,1.0179049103084943,12.040366938470582,ewm,5,2021Q4|2022Q4|2023Q4|2024Q4|2025Q4,2026-09-13,18300.0,19100.0,0.16933577798906546,13,2023-11-01,
2023-11-01,2023-11-02,full_sample,2023Q4,1,2023Q3,0.6666666666666666,2235.494794909371,2196.172522865485,1.0179049103084943,12.040366938470582,ewm,5,2021Q4|2022Q4|2023Q4|2024Q4|2025Q4,2026-09-13,18300.0,19100.0,0.16933577798906546,13,2023-11-01,
2023-11-01,2023-11-02,full_sample,2024Q1,2,2023Q3,0.33,2459.295261663169,2416.03634755808,1.0179049103084943,12.727546363111182,ewm,6,2021Q1|2022Q1|2023Q1|2024Q1|2025Q1|2026Q1,2026-09-13,21398.844737199895,18300.0,0.16933577798906546,13,2023-11-01,
2023-11-01,2023-11-02,full_sample,2024Q1,2,2023Q3,0.5,2526.34443477332,2481.906128154609,1.0179049103084943,12.727546363111182,ewm,6,2021Q1|2022Q1|2023Q1|2024Q1|2025Q1|2026Q1,2026-09-13,21398.844737199895,18300.0,0.16933577798906546,13,2023-11-01,
2023-11-01,2023-11-02,full_sample,2024Q1,2,2023Q3,0.6666666666666666,2592.0789182146445,2546.484344425717,1.0179049103084943,12.727546363111182,ewm,6,2021Q1|2022Q1|2023Q1|2024Q1|2025Q1|2026Q1,2026-09-13,21398.844737199895,18300.0,0.16933577798906546,13,2023-11-01,
2024-02-13,2024-02-14,PIT,2024Q1,1,2023Q4,0.33,2224.6174647887324,2169.6079458782806,1.025354589530775,12.80281690140845,ex_covid,1,2023Q1,2024-02-13,15500.0,18300.0,0.15770024865442106,14,2024-02-13,
2024-02-13,2024-02-14,PIT,2024Q1,1,2023Q4,0.5,2163.676056338028,2110.173474064396,1.025354589530775,12.80281690140845,ex_covid,1,2023Q1,2024-02-13,15500.0,18300.0,0.15770024865442106,14,2024-02-13,
2024-02-13,2024-02-14,PIT,2024Q1,1,2023Q4,0.6666666666666666,2103.9295774647885,2051.9043840507834,1.025354589530775,12.80281690140845,ex_covid,1,2023Q1,2024-02-13,15500.0,18300.0,0.15770024865442106,14,2024-02-13,
2024-02-13,2024-02-14,PIT,2024Q2,2,2023Q4,0.33,2245.0629441234214,2189.5478569524053,1.025354589530775,13.767786549318762,ex_covid,2,2022Q2|2023Q2,2024-02-13,17944.353854143526,15500.0,0.15770024865442106,14,2024-02-13,
2024-02-13,2024-02-14,PIT,2024Q2,2,2023Q4,0.5,2302.2736257186716,2245.343853946412,1.025354589530775,13.767786549318762,ex_covid,2,2022Q2|2023Q2,2024-02-13,17944.353854143526,15500.0,0.15770024865442106,14,2024-02-13,
2024-02-13,2024-02-14,PIT,2024Q2,2,2023Q4,0.6666666666666666,2358.3625292434263,2300.0458117836733,1.025354589530775,13.767786549318762,ex_covid,2,2022Q2|2023Q2,2024-02-13,17944.353854143526,15500.0,0.15770024865442106,14,2024-02-13,
2024-02-13,2024-02-14,full_sample,2024Q1,1,2023Q4,0.33,2211.538456054199,2172.63757513848,1.0179049103084943,12.727546363111182,ewm,6,2021Q1|2022Q1|2023Q1|2024Q1|2025Q1|2026Q1,2026-09-13,15500.0,18300.0,0.15770024865442106,14,2024-02-13,
2024-02-13,2024-02-14,full_sample,2024Q1,1,2023Q4,0.5,2150.95533536579,2113.1201093370346,1.0179049103084943,12.727546363111182,ewm,6,2021Q1|2022Q1|2023Q1|2024Q1|2025Q1|2026Q1,2026-09-13,15500.0,18300.0,0.15770024865442106,14,2024-02-13,
2024-02-13,2024-02-14,full_sample,2024Q1,1,2023Q4,0.6666666666666666,2091.560119004604,2054.7696526689506,1.0179049103084943,12.727546363111182,ewm,6,2021Q1|2022Q1|2023Q1|2024Q1|2025Q1|2026Q1,2026-09-13,15500.0,18300.0,0.15770024865442106,14,2024-02-13,
2024-02-13,2024-02-14,full_sample,2024Q2,2,2023Q4,0.33,2254.1976000367176,2214.546346331646,1.0179049103084943,13.823804574623987,ewm,6,2021Q2|2022Q2|2023Q2|2024Q2|2025Q2|2026Q2,2026-09-13,17944.353854143526,15500.0,0.15770024865442106,14,2024-02-13,
2024-02-13,2024-02-14,full_sample,2024Q2,2,2023Q4,0.5,2311.641059021263,2270.9793769642774,1.0179049103084943,13.823804574623987,ewm,6,2021Q2|2022Q2|2023Q2|2024Q2|2025Q2|2026Q2,2026-09-13,17944.353854143526,15500.0,0.15770024865442106,14,2024-02-13,
2024-02-13,2024-02-14,full_sample,2024Q2,2,2023Q4,0.6666666666666666,2367.9581756727785,2326.3058775845047,1.0179049103084943,13.823804574623987,ewm,6,2021Q2|2022Q2|2023Q2|2024Q2|2025Q2|2026Q2,2026-09-13,17944.353854143526,15500.0,0.15770024865442106,14,2024-02-13,
2024-05-08,2024-05-09,PIT,2024Q2,1,2024Q1,0.33,2470.216262678772,2409.1336674166523,1.025354589530775,13.767786549318762,ex_covid,2,2022Q2|2023Q2,2024-05-08,22900.0,15500.0,0.14182587564940508,15,2024-05-08,
2024-05-08,2024-05-09,PIT,2024Q2,1,2024Q1,0.5,2643.415017469202,2578.0496273770887,1.025354589530775,13.767786549318762,ex_covid,2,2022Q2|2023Q2,2024-05-08,22900.0,15500.0,0.14182587564940508,15,2024-05-08,
2024-05-08,2024-05-09,PIT,2024Q2,1,2024Q1,0.6666666666666666,2813.2177182441333,2743.6535096912417,1.025354589530775,13.767786549318762,ex_covid,2,2022Q2|2023Q2,2024-05-08,22900.0,15500.0,0.14182587564940508,15,2024-05-08,
2024-05-08,2024-05-09,PIT,2024Q3,2,2024Q1,0.33,4168.8803933106055,4065.7938589014148,1.025354589530775,17.390784982935156,ex_covid,1,2023Q3,2024-05-08,26147.812552371375,22900.0,0.14182587564940508,15,2024-05-08,
2024-05-08,2024-05-09,PIT,2024Q3,2,2024Q1,0.5,4264.899809907993,4159.438942834113,1.025354589530775,17.390784982935156,ex_covid,1,2023Q3,2024-05-08,26147.812552371375,22900.0,0.14182587564940508,15,2024-05-08,
2024-05-08,2024-05-09,PIT,2024Q3,2,2024Q1,0.6666666666666666,4359.036492846607,4251.247848650484,1.025354589530775,17.390784982935156,ex_covid,1,2023Q3,2024-05-08,26147.812552371375,22900.0,0.14182587564940508,15,2024-05-08,
2024-05-08,2024-05-09,full_sample,2024Q2,1,2024Q1,0.33,2480.2670167790357,2436.639210265079,1.0179049103084943,13.823804574623987,ewm,6,2021Q2|2022Q2|2023Q2|2024Q2|2025Q2|2026Q2,2026-09-13,22900.0,15500.0,0.14182587564940508,15,2024-05-08,
2024-05-08,2024-05-09,full_sample,2024Q2,1,2024Q1,0.5,2654.170478327805,2607.4837162573576,1.0179049103084943,13.823804574623987,ewm,6,2021Q2|2022Q2|2023Q2|2024Q2|2025Q2|2026Q2,2026-09-13,22900.0,15500.0,0.14182587564940508,15,2024-05-08,
2024-05-08,2024-05-09,full_sample,2024Q2,1,2024Q1,0.6666666666666666,2824.6640680815012,2774.9783299752785,1.0179049103084943,13.823804574623987,ewm,6,2021Q2|2022Q2|2023Q2|2024Q2|2025Q2|2026Q2,2026-09-13,22900.0,15500.0,0.14182587564940508,15,2024-05-08,
2024-05-08,2024-05-09,full_sample,2024Q3,2,2024Q1,0.33,4136.304164117368,4063.546724481157,1.0179049103084943,17.254890895313103,ewm,5,2021Q3|2022Q3|2023Q3|2024Q3|2025Q3,2026-09-13,26147.812552371375,22900.0,0.14182587564940508,15,2024-05-08,
2024-05-08,2024-05-09,full_sample,2024Q3,2,2024Q1,0.5,4231.573271224683,4157.1400514633815,1.0179049103084943,17.254890895313103,ewm,5,2021Q3|2022Q3|2023Q3|2024Q3|2025Q3,2026-09-13,26147.812552371375,22900.0,0.14182587564940508,15,2024-05-08,
2024-05-08,2024-05-09,full_sample,2024Q3,2,2024Q1,0.6666666666666666,4324.97435662401,4248.8982151714445,1.0179049103084943,17.254890895313103,ewm,5,2021Q3|2022Q3|2023Q3|2024Q3|2025Q3,2026-09-13,26147.812552371375,22900.0,0.14182587564940508,15,2024-05-08,
2024-08-06,2024-08-07,PIT,2024Q3,1,2024Q2,0.33,3884.9274573378843,3788.8624062391073,1.025354589530775,17.390784982935156,ex_covid,1,2023Q3,2024-08-06,21200.0,22900.0,0.13843043370299302,16,2024-08-06,
2024-08-06,2024-08-07,PIT,2024Q3,1,2024Q2,0.5,3834.6680887372017,3739.845832739707,1.025354589530775,17.390784982935156,ex_covid,1,2023Q3,2024-08-06,21200.0,22900.0,0.13843043370299302,16,2024-08-06,
2024-08-06,2024-08-07,PIT,2024Q3,1,2024Q2,0.6666666666666666,3785.3941979522183,3691.7903685246083,1.025354589530775,17.390784982935156,ex_covid,1,2023Q3,2024-08-06,21200.0,22900.0,0.13843043370299302,16,2024-08-06,
2024-08-06,2024-08-07,PIT,2024Q4,2,2024Q2,0.33,2636.3080204592657,2571.1183695639365,1.025354589530775,11.892157154882781,ex_covid,2,2022Q4|2023Q4,2024-08-06,24134.725194503455,21200.0,0.13843043370299302,16,2024-08-06,
2024-08-06,2024-08-07,PIT,2024Q4,2,2024Q2,0.5,2695.6383829322945,2628.9816327499725,1.025354589530775,11.892157154882781,ex_covid,2,2022Q4|2023Q4,2024-08-06,24134.725194503455,21200.0,0.13843043370299302,16,2024-08-06,
2024-08-06,2024-08-07,PIT,2024Q4,2,2024Q2,0.6666666666666666,2753.8054049646767,2685.7103221480475,1.025354589530775,11.892157154882781,ex_covid,2,2022Q4|2023Q4,2024-08-06,24134.725194503455,21200.0,0.13843043370299302,16,2024-08-06,
2024-08-06,2024-08-07,full_sample,2024Q3,1,2024Q2,0.33,3854.5700771039938,3786.76832979988,1.0179049103084943,17.254890895313103,ewm,5,2021Q3|2022Q3|2023Q3|2024Q3|2025Q3,2026-09-13,21200.0,22900.0,0.13843043370299302,16,2024-08-06,
2024-08-06,2024-08-07,full_sample,2024Q3,1,2024Q2,0.5,3804.703442416539,3737.77884740084,1.0179049103084943,17.254890895313103,ewm,5,2021Q3|2022Q3|2023Q3|2024Q3|2025Q3,2026-09-13,21200.0,22900.0,0.13843043370299302,16,2024-08-06,
2024-08-06,2024-08-07,full_sample,2024Q3,1,2024Q2,0.6666666666666666,3755.814584879818,3689.749943088055,1.0179049103084943,17.254890895313103,ewm,5,2021Q3|2022Q3|2023Q3|2024Q3|2025Q3,2026-09-13,21200.0,22900.0,0.13843043370299302,16,2024-08-06,
2024-08-06,2024-08-07,full_sample,2024Q4,2,2024Q2,0.33,2669.1638460335707,2622.213351171116,1.0179049103084943,12.040366938470582,ewm,5,2021Q4|2022Q4|2023Q4|2024Q4|2025Q4,2026-09-13,24134.725194503455,21200.0,0.13843043370299302,16,2024-08-06,
2024-08-06,2024-08-07,full_sample,2024Q4,2,2024Q2,0.5,2729.233631982743,2681.226511772696,1.0179049103084943,12.040366938470582,ewm,5,2021Q4|2022Q4|2023Q4|2024Q4|2025Q4,2026-09-13,24134.725194503455,21200.0,0.13843043370299302,16,2024-08-06,
2024-08-06,2024-08-07,full_sample,2024Q4,2,2024Q2,0.6666666666666666,2788.125578991737,2739.082551578168,1.0179049103084943,12.040366938470582,ewm,5,2021Q4|2022Q4|2023Q4|2024Q4|2025Q4,2026-09-13,24134.725194503455,21200.0,0.13843043370299302,16,2024-08-06,
2024-11-07,2024-11-08,PIT,2024Q4,1,2024Q3,0.33,2477.968786362925,2417.3945572958023,1.0250576509673637,11.892157154882781,ex_covid,2,2022Q4|2023Q4,2024-11-07,20100.0,21200.0,0.11975136686818849,17,2024-11-07,
2024-11-07,2024-11-08,PIT,2024Q4,1,2024Q3,0.5,2455.7304524832944,2395.699842019404,1.0250576509673637,11.892157154882781,ex_covid,2,2022Q4|2023Q4,2024-11-07,20100.0,21200.0,0.11975136686818849,17,2024-11-07,
2024-11-07,2024-11-08,PIT,2024Q4,1,2024Q3,0.6666666666666666,2433.9281643660092,2374.4305133170524,1.0250576509673637,11.892157154882781,ex_covid,2,2022Q4|2023Q4,2024-11-07,20100.0,21200.0,0.11975136686818849,17,2024-11-07,
2024-11-07,2024-11-08,PIT,2025Q1,2,2024Q3,0.33,2699.2628487703146,2633.2790611561954,1.0250576509673637,12.91864983001457,ex_covid,2,2023Q1|2024Q1,2024-11-07,22507.002474050587,20100.0,0.11975136686818849,17,2024-11-07,
2024-11-07,2024-11-08,PIT,2025Q1,2,2024Q3,0.5,2752.12472634412,2684.848724115073,1.0250576509673637,12.91864983001457,ex_covid,2,2023Q1|2024Q1,2024-11-07,22507.002474050587,20100.0,0.11975136686818849,17,2024-11-07,
2024-11-07,2024-11-08,PIT,2025Q1,2,2024Q3,0.6666666666666666,2803.9500965145166,2735.4072172120104,1.0250576509673637,12.91864983001457,ex_covid,2,2023Q1|2024Q1,2024-11-07,22507.002474050587,20100.0,0.11975136686818849,17,2024-11-07,
2024-11-07,2024-11-08,full_sample,2024Q4,1,2024Q3,0.33,2508.851258969115,2464.720656675841,1.0179049103084943,12.040366938470582,ewm,5,2021Q4|2022Q4|2023Q4|2024Q4|2025Q4,2026-09-13,20100.0,21200.0,0.11975136686818849,17,2024-11-07,
2024-11-07,2024-11-08,full_sample,2024Q4,1,2024Q3,0.5,2486.335772794175,2442.601217082887,1.0179049103084943,12.040366938470582,ewm,5,2021Q4|2022Q4|2023Q4|2024Q4|2025Q4,2026-09-13,20100.0,21200.0,0.11975136686818849,17,2024-11-07,
2024-11-07,2024-11-08,full_sample,2024Q4,1,2024Q3,0.6666666666666666,2464.2617667403124,2420.9154919917555,1.0179049103084943,12.040366938470582,ewm,5,2021Q4|2022Q4|2023Q4|2024Q4|2025Q4,2026-09-13,20100.0,21200.0,0.11975136686818849,17,2024-11-07,
2024-11-07,2024-11-08,full_sample,2025Q1,2,2024Q3,0.33,2659.333096414535,2612.5555240799226,1.0179049103084943,12.727546363111182,ewm,6,2021Q1|2022Q1|2023Q1|2024Q1|2025Q1|2026Q1,2026-09-13,22507.002474050587,20100.0,0.11975136686818849,17,2024-11-07,
2024-11-07,2024-11-08,full_sample,2025Q1,2,2024Q3,0.5,2711.4129969083588,2663.719341020387,1.0179049103084943,12.727546363111182,ewm,6,2021Q1|2022Q1|2023Q1|2024Q1|2025Q1|2026Q1,2026-09-13,22507.002474050587,20100.0,0.11975136686818849,17,2024-11-07,
2024-11-07,2024-11-08,full_sample,2025Q1,2,2024Q3,0.6666666666666666,2762.471722882695,2713.879945863979,1.0179049103084943,12.727546363111182,ewm,6,2021Q1|2022Q1|2023Q1|2024Q1|2025Q1|2026Q1,2026-09-13,22507.002474050587,20100.0,0.11975136686818849,17,2024-11-07,
2025-02-13,2025-02-14,PIT,2025Q1,1,2024Q4,0.33,2490.0697547353084,2434.7968128386906,1.0227012544148093,12.91864983001457,ex_covid,2,2023Q1|2024Q1,2025-02-13,17600.0,20100.0,0.11658529757308694,18,2025-02-13,
2025-02-13,2025-02-14,PIT,2025Q1,1,2024Q4,0.5,2435.165492957746,2381.111280000483,1.0227012544148093,12.91864983001457,ex_covid,2,2023Q1|2024Q1,2025-02-13,17600.0,20100.0,0.11658529757308694,18,2025-02-13,
2025-02-13,2025-02-14,PIT,2025Q1,1,2024Q4,0.6666666666666666,2381.3377853326856,2328.4784046689074,1.0227012544148093,12.91864983001457,ex_covid,2,2023Q1|2024Q1,2025-02-13,17600.0,20100.0,0.11658529757308694,18,2025-02-13,
2025-02-13,2025-02-14,PIT,2025Q2,2,2024Q4,0.33,2496.910659793084,2441.4858679544877,1.0227012544148093,13.661395491824253,ex_covid,3,2022Q2|2023Q2|2024Q2,2025-02-13,19651.901237286333,17600.0,0.11658529757308694,18,2025-02-13,
