month,visitors,yoy_pct_reported,yoy_pct,source,release_date
2006-05-01,586326.0,10.471,0.329,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2006-06-01,557600.0,1.173,5.058,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2006-07-01,701527.0,4.835,27.288,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2006-08-01,655488.0,5.954,-2.045,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2006-09-01,573627.0,6.136,-7.278,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2006-10-01,699605.0,16.69,29.446,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2006-11-01,595069.0,13.082,-0.746,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2006-12-01,585817.0,13.929,11.324,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2007-02-01,631278.0,22.839,22.77,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2007-03-01,684654.0,18.207,33.226,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2007-04-01,714014.0,6.202,23.277,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2007-05-01,664489.0,13.331,-1.165,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2007-06-01,631874.0,13.32,7.768,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2007-07-01,807737.0,15.14,44.86,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2007-08-01,757473.0,15.559,7.975,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2007-09-01,689183.0,20.145,5.14,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2007-10-01,785207.0,12.236,36.885,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2007-11-01,686747.0,15.406,-1.838,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2007-12-01,676428.0,15.467,13.672,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2008-02-01,696326.0,10.304,18.864,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2008-03-01,731619.0,6.86,15.895,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2008-04-01,779909.0,9.229,13.913,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2008-05-01,736122.0,10.78,3.096,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2008-06-01,681563.0,7.864,2.569,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2008-07-01,825012.0,2.139,30.566,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2008-08-01,742022.0,-2.04,-8.136,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2008-09-01,641235.0,-6.957,-15.345,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2008-10-01,738832.0,-5.906,7.204,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2008-11-01,553491.0,-19.404,-29.51,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2008-12-01,513354.0,-24.108,-25.248,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2009-02-01,408628.0,-41.317,-39.59,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2009-03-01,568586.0,-22.284,-18.345,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2009-04-01,626313.0,-19.694,-14.394,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2009-05-01,485713.0,-34.017,-37.722,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2009-06-01,424427.0,-37.727,-42.343,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2009-07-01,632722.0,-23.308,-7.166,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2009-08-01,679586.0,-8.414,-17.627,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2009-09-01,535544.0,-16.482,-27.826,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2009-10-01,655481.0,-11.281,2.222,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2009-11-01,565089.0,2.095,-23.516,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2009-12-01,626896.0,22.118,13.262,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2010-02-01,664982.0,62.735,29.537,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2010-03-01,709684.0,24.816,73.675,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2010-04-01,788212.0,25.85,38.627,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2010-05-01,721348.0,48.513,15.174,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2010-06-01,677064.0,59.524,39.396,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2010-07-01,878582.0,38.858,107.004,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2010-08-01,802725.0,18.12,26.869,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2010-09-01,717756.0,34.024,5.617,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2010-10-01,727278.0,10.953,35.802,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2010-11-01,634818.0,12.339,-3.152,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2010-12-01,648380.0,3.427,14.739,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2011-02-01,679393.0,2.168,8.374,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2011-03-01,352676.0,-50.307,-46.965,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2011-04-01,295826.0,-62.469,-58.316,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2011-05-01,357783.0,-50.401,-54.608,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2011-06-01,432883.0,-36.065,-39.99,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2011-07-01,561489.0,-36.067,-17.07,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2011-08-01,546503.0,-31.919,-37.797,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2011-09-01,538727.0,-24.943,-32.888,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2011-10-01,615701.0,-15.328,-14.219,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2011-11-01,551571.0,-13.062,-24.16,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2011-12-01,572101.0,-11.8,-9.88,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2012-02-01,546451.0,-19.568,-15.721,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2012-03-01,676662.0,91.865,-0.402,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2012-04-01,779481.0,163.493,121.019,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2012-05-01,667046.0,86.439,125.486,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2012-06-01,682932.0,57.764,90.879,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2012-07-01,847194.0,50.883,95.71,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2012-08-01,774239.0,41.672,37.89,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2012-09-01,658239.0,22.184,20.446,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2012-10-01,705848.0,14.641,31.021,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2012-11-01,648548.0,17.582,5.335,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2012-12-01,689679.0,20.552,25.039,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2013-02-01,729460.0,33.49,27.505,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2013-03-01,857024.0,26.655,56.835,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2013-04-01,923017.0,18.414,36.407,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2013-05-01,875408.0,31.237,12.307,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2013-06-01,901066.0,31.941,35.083,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2013-07-01,1003032.0,18.395,46.871,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2013-08-01,906379.0,17.067,6.986,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2013-09-01,866966.0,31.71,11.977,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2013-10-01,928560.0,31.552,41.067,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2013-11-01,839891.0,29.503,18.99,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2013-12-01,864491.0,25.347,33.296,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2014-02-01,880020.0,20.64,27.598,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2014-03-01,1050559.0,22.582,44.019,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2014-04-01,1231471.0,33.418,43.692,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2014-05-01,1097211.0,25.337,18.872,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2014-06-01,1055273.0,17.114,20.546,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2014-07-01,1270048.0,26.621,40.949,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2014-08-01,1109569.0,22.418,10.621,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2014-09-01,1099102.0,26.776,21.263,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2014-10-01,1271705.0,36.955,46.685,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2014-11-01,1168427.0,39.117,25.832,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2014-12-01,1236073.0,42.983,47.171,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2015-02-01,1386982.0,57.608,60.439,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2015-03-01,1525879.0,45.244,73.391,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2015-04-01,1764691.0,43.3,67.976,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2015-05-01,1641734.0,49.628,33.315,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2015-06-01,1602198.0,51.8,46.025,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2015-07-01,1918356.0,51.049,81.788,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2015-08-01,1817023.0,63.8,43.067,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2015-09-01,1612208.0,46.684,45.3,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2015-10-01,1829265.0,43.844,66.433,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2015-11-01,1647550.0,41.01,29.554,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2015-12-01,1773130.0,43.449,51.754,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2016-02-01,1891375.0,36.366,53.015,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2016-03-01,2009550.0,31.698,44.887,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2016-04-01,2081697.0,17.964,36.426,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2016-05-01,1893574.0,15.34,7.303,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2016-06-01,1985722.0,23.937,20.953,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2016-07-01,2296451.0,19.709,43.331,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2016-08-01,2049234.0,12.78,6.822,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2016-09-01,1918246.0,18.983,5.571,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2016-10-01,2135904.0,16.763,32.483,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2016-11-01,1875404.0,13.83,2.522,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2016-12-01,2050648.0,15.651,24.467,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2017-02-01,2035771.0,7.634,14.812,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2017-03-01,2205664.0,9.759,16.617,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2017-04-01,2578970.0,23.888,28.336,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2017-05-01,2294717.0,21.184,10.233,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2017-06-01,2346442.0,18.166,23.916,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2017-07-01,2681518.0,16.768,35.04,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2017-08-01,2477428.0,20.895,7.881,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2017-09-01,2280406.0,18.88,11.281,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2017-10-01,2595148.0,21.501,35.288,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2017-11-01,2378079.0,26.804,11.338,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2017-12-01,2521262.0,22.95,34.438,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2018-02-01,2509297.0,23.26,22.366,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2018-03-01,2607956.0,18.239,28.107,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2018-04-01,2900718.0,12.476,31.512,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2018-05-01,2675052.0,16.574,3.726,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2018-06-01,2704631.0,15.265,17.863,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2018-07-01,2832040.0,5.613,20.695,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2018-08-01,2578021.0,4.06,-3.86,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2018-09-01,2159595.0,-5.298,-12.829,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2018-10-01,2640610.0,1.752,15.796,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2018-11-01,2450751.0,3.056,-5.564,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2018-12-01,2631776.0,4.383,10.668,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2019-02-01,2604322.0,3.787,3.294,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2019-03-01,2760136.0,5.835,9.996,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2019-04-01,2926685.0,0.895,12.221,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2019-05-01,2773091.0,3.665,-4.4,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2019-06-01,2880041.0,6.486,7.663,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2019-07-01,2991189.0,5.62,10.595,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2019-08-01,2520134.0,-2.245,-11.013,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2019-09-01,2272883.0,5.246,-11.836,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2019-10-01,2496568.0,-5.455,15.604,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2019-11-01,2441274.0,-0.387,-7.549,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2019-12-01,2526387.0,-4.004,3.086,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2020-01-01,2661022.0,-1.053,1.111,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2020-02-01,1085147.0,-58.333,-58.333,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2020-03-01,193658.0,-92.984,-92.984,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2020-04-01,2917.0,-99.9,-99.9,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2020-05-01,1663.0,-99.94,-99.94,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2020-06-01,2565.0,-99.911,-99.911,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2020-07-01,3782.0,-99.874,-99.874,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2020-08-01,8658.0,-99.656,-99.656,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2020-09-01,13684.0,-99.398,-99.398,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2020-10-01,27386.0,-98.903,-98.903,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2020-11-01,56673.0,-97.679,-97.679,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2020-12-01,58673.0,-97.678,-97.678,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2021-01-01,46522.0,-98.252,-98.252,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2021-02-01,7355.0,-99.322,-99.322,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2021-03-01,12276.0,-93.661,-93.661,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2021-04-01,10853.0,272.06,272.06,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2021-05-01,10035.0,503.428,503.428,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2021-06-01,9251.0,260.663,260.663,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2021-07-01,51055.0,1249.947,1249.947,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2021-08-01,25916.0,199.33,199.33,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2021-09-01,17720.0,29.494,29.494,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2021-10-01,22113.0,-19.254,-19.254,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2021-11-01,20682.0,-63.506,-63.506,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2021-12-01,12084.0,-79.404,-79.404,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2022-01-01,17766.0,-61.812,-61.812,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2022-02-01,16719.0,127.315,127.315,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2022-03-01,66121.0,438.62,438.62,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2022-04-01,139548.0,1185.801,1185.801,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2022-05-01,147046.0,1365.331,1365.331,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2022-06-01,120430.0,1201.805,1201.805,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2022-07-01,144578.0,183.181,183.181,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2022-08-01,169902.0,555.587,555.587,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2022-09-01,206641.0,1066.146,1066.146,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2022-10-01,498646.0,2154.99,2154.99,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2022-11-01,934599.0,4418.9,4418.9,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2022-12-01,1370114.0,11238.249,11238.249,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2023-01-01,1497472.0,8328.864,8328.864,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2023-02-01,1475455.0,8725.019,8725.019,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2023-03-01,1817616.0,2648.924,2648.924,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2023-04-01,1949236.0,1296.821,1296.821,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2023-05-01,1899176.0,1191.552,1191.552,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
2023-06-01,2073441.0,1621.698,1621.698,https://www.jnto.go.jp/statistics/data/_files/20260819_1615-5.xlsx,20260819
