date,abnb_open,abnb_close,qqq_open,qqq_close
2021-03-10,184.57000732421875,183.7899932861328,316.1600036621094,310.8800048828125
2021-03-11,189.89999389648438,197.8699951171875,315.7699890136719,318.0400085449219
2021-03-12,196.27000427246094,206.74000549316406,313.8599853515625,315.4599914550781
2021-03-15,209.53799438476562,209.99000549316406,315.7900085449219,318.8299865722656
2021-03-16,209.11000061035156,200.00999450683594,321.0899963378906,320.5799865722656
2021-03-17,195.6300048828125,201.36000061035156,317.45001220703125,321.8999938964844
2021-03-18,196.8000030517578,191.4499969482422,316.8699951171875,312.0400085449219
2021-03-19,193.00999450683594,194.38999938964844,311.8699951171875,313.1400146484375
2021-03-22,196.85000610351562,195.0,315.2099914550781,318.6099853515625
2021-03-23,195.5,187.13999938964844,319.7300109863281,317.2200012207031
2021-03-24,189.0,178.85000610351562,318.6300048828125,311.8699951171875
2021-03-25,173.10000610351562,176.16000366210938,309.9700012207031,311.3299865722656
2021-03-26,178.41600036621094,174.39999389648438,311.1099853515625,316.0
2021-03-29,175.36000061035156,182.5,315.45001220703125,315.9100036621094
2021-03-30,182.35000610351562,183.10000610351562,313.8900146484375,314.32000732421875
2021-03-31,185.42999267578125,187.94000244140625,316.1600036621094,319.1300048828125
2021-04-01,192.5,188.24000549316406,323.07000732421875,324.57000732421875
2021-04-05,191.66000366210938,186.69000244140625,327.1300048828125,331.04998779296875
2021-04-06,188.6999969482422,190.02999877929688,330.7300109863281,330.82000732421875
2021-04-07,189.3800048828125,179.94000244140625,330.3299865722656,331.6199951171875
2021-04-08,181.6479949951172,180.17999267578125,334.55999755859375,335.0799865722656
2021-04-09,179.6199951171875,179.5,333.67999267578125,337.1099853515625
2021-04-12,179.67999267578125,176.49000549316406,336.0400085449219,336.6700134277344
2021-04-13,175.26499938964844,177.9499969482422,338.239990234375,340.6000061035156
2021-04-14,179.5,176.42999267578125,340.8500061035156,336.510009765625
2021-04-15,177.0,175.35000610351562,339.4700012207031,341.6099853515625
2021-04-16,176.01199340820312,178.69000244140625,342.1499938964844,342.010009765625
2021-04-19,177.32000732421875,174.5800018310547,340.3900146484375,338.8800048828125
2021-04-20,173.1840057373047,169.57000732421875,338.20001220703125,336.4100036621094
2021-04-21,168.08999633789062,167.07000732421875,335.0899963378906,339.2900085449219
2021-04-22,168.49000549316406,170.7100067138672,338.8900146484375,335.20001220703125
2021-04-23,172.91900634765625,174.25,335.8500061035156,339.4200134277344
2021-04-26,175.2100067138672,174.8800048828125,339.6700134277344,341.6300048828125
2021-04-27,176.1649932861328,177.94000244140625,341.92999267578125,340.1499938964844
2021-04-28,174.43699645996094,180.0,339.80999755859375,339.0
2021-04-29,182.75,177.67999267578125,342.3699951171875,340.2200012207031
2021-04-30,173.00399780273438,172.7100067138672,337.70001220703125,337.989990234375
2021-05-03,173.19000244140625,168.11000061035156,339.2300109863281,336.19000244140625
2021-05-04,167.01499938964844,168.89999389648438,333.55999755859375,330.1400146484375
2021-05-05,169.3000030517578,162.3300018310547,332.25,329.0299987792969
2021-05-06,161.91000366210938,153.63999938964844,328.760009765625,331.510009765625
2021-05-07,156.5,151.2100067138672,334.3699951171875,334.20001220703125
2021-05-10,150.28399658203125,146.72999572753906,332.7799987792969,325.760009765625
2021-05-11,139.10000610351562,142.72999572753906,319.70001220703125,325.30999755859375
2021-05-12,140.89999389648438,140.25,320.2300109863281,316.8900146484375
2021-05-13,142.25,135.75,319.9200134277344,319.3399963378906
2021-05-14,137.67999267578125,141.1999969482422,322.6000061035156,326.3900146484375
2021-05-17,137.156005859375,132.5,324.6300048828125,324.4100036621094
2021-05-18,134.0,135.02000427246094,325.3900146484375,322.2200012207031
2021-05-19,129.9499969482422,138.19000244140625,316.6600036621094,322.5899963378906
2021-05-20,138.83900451660156,136.1999969482422,324.1199951171875,328.8299865722656
2021-05-21,136.5500030517578,134.7100067138672,330.42999267578125,327.010009765625
2021-05-24,135.5,135.91000366210938,329.3699951171875,332.510009765625
2021-05-25,137.39999389648438,133.99000549316406,334.07000732421875,332.9700012207031
2021-05-26,134.94000244140625,134.75,333.6600036621094,334.1300048828125
2021-05-27,135.07000732421875,143.1699981689453,333.6700134277344,332.8800048828125
2021-05-28,144.75999450683594,140.39999389648438,334.1199951171875,333.92999267578125
2021-06-01,143.88999938964844,144.30999755859375,335.29998779296875,332.82000732421875
2021-06-02,145.35000610351562,151.0,333.25,333.4700012207031
2021-06-03,149.5500030517578,144.19000244140625,330.54998779296875,330.0
2021-06-04,145.8300018310547,150.72999572753906,331.8500061035156,335.6000061035156
2021-06-07,150.9600067138672,148.97000122070312,335.04998779296875,336.6000061035156
2021-06-08,150.60000610351562,147.00999450683594,338.3999938964844,336.760009765625
2021-06-09,148.57000732421875,144.85000610351562,338.1700134277344,336.8399963378906
2021-06-10,142.14999389648438,146.1199951171875,337.19000244140625,340.3500061035156
2021-06-11,145.8699951171875,148.44000244140625,340.3599853515625,341.239990234375
2021-06-14,149.25,149.2100067138672,341.67999267578125,344.510009765625
2021-06-15,149.1999969482422,151.77999877929688,344.1499938964844,342.260009765625
2021-06-16,150.9499969482422,149.14999389648438,342.739990234375,341.010009765625
2021-06-17,148.99000549316406,150.6999969482422,339.9700012207031,345.3399963378906
2021-06-18,150.3800048828125,152.52000427246094,343.6300048828125,342.6300048828125
2021-06-21,152.52000427246094,149.6999969482422,342.42999267578125,344.3599853515625
2021-06-22,149.75,149.67999267578125,344.1499938964844,347.57000732421875
2021-06-23,149.75999450683594,151.5800018310547,347.510009765625,347.739990234375
2021-06-24,152.6699981689453,150.72999572753906,349.7300109863281,349.8900146484375
2021-06-25,151.22999572753906,149.6699981689453,350.4700012207031,349.4599914550781
2021-06-28,148.61500549316406,149.94000244140625,350.7799987792969,353.7099914550781
2021-06-29,149.75,146.0800018310547,353.5299987792969,354.989990234375
2021-06-30,145.5449981689453,153.13999938964844,354.8299865722656,354.42999267578125
2021-07-01,154.5,153.0800018310547,354.07000732421875,354.57000732421875
2021-07-02,153.30999755859375,150.22999572753906,356.5199890136719,358.6400146484375
2021-07-06,150.0800018310547,148.3699951171875,359.260009765625,360.19000244140625
2021-07-07,148.14999389648438,143.72000122070312,362.45001220703125,360.95001220703125
2021-07-08,140.42999267578125,142.52999877929688,355.739990234375,358.7699890136719
2021-07-09,143.3000030517578,149.63999938964844,358.1700134277344,361.010009765625
2021-07-12,148.99000549316406,146.69000244140625,362.45001220703125,362.4200134277344
2021-07-13,147.69500732421875,143.41000366210938,362.0299987792969,362.4200134277344
2021-07-14,143.86000061035156,139.08999633789062,364.8299865722656,363.07000732421875
2021-07-15,139.17999267578125,137.5,362.9800109863281,360.5199890136719
2021-07-16,139.69000244140625,134.30999755859375,361.3999938964844,357.6000061035156
2021-07-19,131.36000061035156,131.8800048828125,354.04998779296875,354.6700134277344
2021-07-20,132.75,136.08999633789062,355.6300048828125,358.7900085449219
2021-07-21,136.7100067138672,139.25,358.3500061035156,361.55999755859375
2021-07-22,141.2899932861328,139.47000122070312,361.7699890136719,363.95001220703125
2021-07-23,139.8000030517578,138.72999572753906,365.30999755859375,368.20001220703125
2021-07-26,139.1300048828125,142.0,367.489990234375,368.489990234375
2021-07-27,141.2550048828125,141.5800018310547,368.2200012207031,364.42999267578125
2021-07-28,141.30999755859375,143.3000030517578,365.6000061035156,365.8299865722656
2021-07-29,143.64599609375,143.47000122070312,365.25,366.4800109863281
2021-07-30,141.75,144.00999450683594,362.44000244140625,364.57000732421875
2021-08-02,143.85000610351562,145.49000549316406,366.2799987792969,364.6000061035156
2021-08-03,147.72799682617188,145.64999389648438,365.2799987792969,366.80999755859375
2021-08-04,145.10000610351562,147.39999389648438,366.7699890136719,367.3399963378906
2021-08-05,146.6699981689453,150.32000732421875,368.17999267578125,369.6700134277344
2021-08-06,148.99000549316406,149.99000549316406,368.3699951171875,368.04998779296875
2021-08-09,148.74000549316406,149.44000244140625,368.5199890136719,368.7300109863281
2021-08-10,149.36500549316406,147.9499969482422,369.260009765625,366.8399963378906
2021-08-11,147.5399932861328,148.16000366210938,368.1400146484375,366.2099914550781
2021-08-12,148.86000061035156,151.14999389648438,365.69000244140625,367.5299987792969
2021-08-13,146.66000366210938,152.75999450683594,367.8900146484375,368.82000732421875
2021-08-16,151.99000549316406,148.57000732421875,367.6700134277344,368.9800109863281
2021-08-17,145.0,143.89999389648438,366.1499938964844,365.7300109863281
2021-08-18,144.02000427246094,146.74000549316406,365.17999267578125,362.2099914550781
2021-08-19,143.79100036621094,142.64999389648438,360.2200012207031,363.9599914550781
2021-08-20,142.0,143.6999969482422,365.05999755859375,367.7300109863281
2021-08-23,144.89999389648438,146.7899932861328,368.79998779296875,373.2300109863281
2021-08-24,147.0,161.4199981689453,373.8399963378906,374.3699951171875
2021-08-25,158.76400756835938,160.35000610351562,374.6300048828125,374.79998779296875
2021-08-26,159.33999633789062,152.72999572753906,373.9200134277344,372.4200134277344
2021-08-27,152.25100708007812,154.17999267578125,373.07000732421875,376.0400085449219
2021-08-30,154.41000366210938,156.02000427246094,376.8500061035156,380.260009765625
2021-08-31,155.94000244140625,154.99000549316406,380.510009765625,379.95001220703125
2021-09-01,154.83999633789062,156.58999633789062,381.0400085449219,380.5799865722656
2021-09-02,156.5,157.1999969482422,381.9700012207031,380.3999938964844
2021-09-03,158.0500030517578,158.0,379.2200012207031,381.57000732421875
2021-09-07,159.72000122070312,165.0,381.67999267578125,382.1099853515625
2021-09-08,163.22999572753906,163.92999267578125,381.92999267578125,380.7799987792969
2021-09-09,163.0,166.0,381.010009765625,379.4700012207031
2021-09-10,166.9499969482422,165.1999969482422,381.2300109863281,376.5899963378906
2021-09-13,160.25,160.32000732421875,378.989990234375,376.3299865722656
2021-09-14,160.66000366210938,163.3000030517578,377.8599853515625,375.260009765625
2021-09-15,162.32000732421875,166.3699951171875,375.7300109863281,378.04998779296875
2021-09-16,165.25999450683594,168.14999389648438,376.67999267578125,378.30999755859375
2021-09-17,169.3000030517578,166.58999633789062,377.82000732421875,373.8299865722656
2021-09-20,162.24000549316406,161.63999938964844,367.4599914550781,365.70001220703125
2021-09-21,164.0,169.2899932861328,367.5799865722656,366.1499938964844
2021-09-22,170.0290069580078,169.9600067138672,367.0899963378906,369.57000732421875
2021-09-23,171.5500030517578,175.1300048828125,370.760009765625,372.9800109863281
2021-09-24,174.52999877929688,175.8800048828125,370.6499938964844,373.3299865722656
2021-09-27,175.0,174.25999450683594,370.20001220703125,370.3500061035156
2021-09-28,172.51600646972656,168.5800018310547,365.6700134277344,359.8699951171875
2021-09-29,170.10000610351562,168.07000732421875,361.1700134277344,359.2799987792969
2021-09-30,168.10000610351562,167.75,360.9700012207031,357.9599914550781
2021-10-01,170.30999755859375,173.00999450683594,358.6000061035156,360.17999267578125
2021-10-04,171.99000549316406,164.5,358.5199890136719,352.6199951171875
2021-10-05,165.6699981689453,164.74000549316406,353.7099914550781,357.3800048828125
2021-10-06,161.38999938964844,167.25,354.0799865722656,359.6700134277344
2021-10-07,170.0,169.60000610351562,362.79998779296875,362.9700012207031
2021-10-08,170.10000610351562,169.97000122070312,364.0799865722656,361.1600036621094
2021-10-11,170.0,166.6699981689453,359.5799865722656,358.3900146484375
2021-10-12,172.69400024414062,172.75,359.8800048828125,357.1400146484375
2021-10-13,173.0,173.5800018310547,359.510009765625,360.0
2021-10-14,175.24000549316406,170.5,363.69000244140625,366.6300048828125
2021-10-15,171.89999389648438,169.17999267578125,367.8800048828125,368.94000244140625
2021-10-18,167.5,172.32000732421875,367.6099853515625,372.6499938964844
2021-10-19,172.57000732421875,170.74000549316406,373.75,375.4700012207031
2021-10-20,170.05999755859375,169.75999450683594,375.94000244140625,374.9800109863281
2021-10-21,169.07400512695312,170.5,374.1600036621094,377.2699890136719
2021-10-22,169.3000030517578,166.63999938964844,375.9800109863281,374.1000061035156
2021-10-25,166.69000244140625,169.24000549316406,375.55999755859375,377.92999267578125
2021-10-26,170.39999389648438,171.13999938964844,380.2300109863281,379.1199951171875
2021-10-27,170.74000549316406,169.10000610351562,379.5799865722656,380.0
2021-10-28,170.1999969482422,171.6999969482422,381.95001220703125,384.2200012207031
2021-10-29,171.38999938964844,170.66000366210938,381.05999755859375,386.1099853515625
2021-11-01,170.5,174.60000610351562,386.55999755859375,387.42999267578125
2021-11-02,174.9499969482422,172.8699951171875,386.79998779296875,389.04998779296875
2021-11-03,171.88999938964844,172.8699951171875,389.54998779296875,393.17999267578125
2021-11-04,175.9499969482422,178.4499969482422,394.4800109863281,398.2200012207031
2021-11-05,186.14999389648438,201.6199951171875,400.0400085449219,398.6000061035156
2021-11-08,203.35000610351562,200.32000732421875,398.57000732421875,398.05999755859375
2021-11-09,201.44000244140625,194.67999267578125,399.1600036621094,395.32000732421875
2021-11-10,190.22999572753906,192.22000122070312,392.4700012207031,389.510009765625
2021-11-11,195.1999969482422,191.61000061035156,392.57000732421875,390.5899963378906
2021-11-12,192.46499633789062,206.5399932861328,391.7699890136719,394.70001220703125
2021-11-15,206.1999969482422,207.2100067138672,395.9100036621094,394.6099853515625
2021-11-16,205.58999633789062,207.0399932861328,393.8599853515625,397.4200134277344
2021-11-17,207.0,199.11000061035156,397.75,397.6300048828125
2021-11-18,199.33999633789062,204.3300018310547,399.7300109863281,401.75
2021-11-19,196.60000610351562,196.4199981689453,403.42999267578125,403.989990234375
2021-11-22,190.44000244140625,181.72999572753906,405.57000732421875,399.29998779296875
2021-11-23,181.14300537109375,178.27000427246094,398.1099853515625,397.4800109863281
2021-11-24,175.6300048828125,179.88999938964844,394.92999267578125,398.760009765625
2021-11-26,167.75999450683594,173.86000061035156,396.1099853515625,391.20001220703125
2021-11-29,176.8800048828125,180.0800018310547,395.8900146484375,399.69000244140625
2021-11-30,176.40499877929688,172.5399932861328,398.7799987792969,393.82000732421875
2021-12-01,174.00999450683594,163.0800018310547,398.2799987792969,387.1199951171875
2021-12-02,161.36000061035156,169.60000610351562,385.79998779296875,389.9100036621094
2021-12-03,168.97999572753906,166.75,391.30999755859375,383.1300048828125
2021-12-06,167.27499389648438,180.85000610351562,383.6300048828125,386.20001220703125
2021-12-07,185.61000061035156,183.13999938964844,393.0299987792969,397.8299865722656
2021-12-08,186.0,186.49000549316406,398.1700134277344,399.6099853515625
2021-12-09,182.08999633789062,181.4600067138672,398.3500061035156,393.7300109863281
2021-12-10,178.14999389648438,180.4199981689453,396.6199951171875,398.010009765625
2021-12-13,178.25,171.0399932861328,398.0,392.260009765625
2021-12-14,168.29800415039062,167.9600067138672,387.29998779296875,388.20001220703125
2021-12-15,167.63999938964844,168.13999938964844,387.94000244140625,397.04998779296875
2021-12-16,166.25,156.3800048828125,398.0400085449219,386.8399963378906
2021-12-17,154.6199951171875,157.91000366210938,383.3299865722656,384.9100036621094
2021-12-20,151.16000366210938,157.22999572753906,379.57000732421875,380.69000244140625
2021-12-21,159.5,165.66000366210938,384.04998779296875,389.2099914550781
2021-12-22,165.67999267578125,169.2899932861328,388.9100036621094,393.95001220703125
2021-12-23,170.5,171.30999755859375,394.30999755859375,396.9200134277344
2021-12-27,169.80599975585938,171.67999267578125,398.25,403.4800109863281
2021-12-28,171.32000732421875,169.7100067138672,404.3999938964844,401.6099853515625
2021-12-29,169.52000427246094,167.44000244140625,401.75,401.54998779296875
2021-12-30,167.05999755859375,168.77999877929688,401.3299865722656,400.3500061035156
2021-12-31,168.77999877929688,166.49000549316406,399.6600036621094,397.8500061035156
2022-01-03,165.2969970703125,172.67999267578125,399.04998779296875,401.67999267578125
2022-01-04,174.1540069580078,170.8000030517578,402.239990234375,396.4700012207031
2022-01-05,169.88299560546875,162.25,394.739990234375,384.2900085449219
2022-01-06,160.2899932861328,159.75,382.4200134277344,384.0199890136719
2022-01-07,159.17999267578125,166.0500030517578,384.0299987792969,379.8599853515625
2022-01-10,159.75999450683594,160.7100067138672,374.82000732421875,380.1099853515625
2022-01-11,160.7100067138672,168.61000061035156,379.3599853515625,385.82000732421875
2022-01-12,170.24000549316406,169.5399932861328,388.4599914550781,387.3500061035156
2022-01-13,170.23300170898438,166.0,388.7699890136719,377.6600036621094
2022-01-14,165.75,163.99000549316406,375.07000732421875,380.010009765625
2022-01-18,156.91000366210938,154.69000244140625,374.0400085449219,370.54998779296875
2022-01-19,157.0,154.5800018310547,372.1499938964844,366.4800109863281
2022-01-20,157.80799865722656,158.0,369.7900085449219,361.7200012207031
2022-01-21,156.81500244140625,156.72999572753906,359.4700012207031,351.69000244140625
2022-01-24,150.0,147.89999389648438,345.9100036621094,353.29998779296875
2022-01-25,143.89999389648438,144.55999755859375,346.6700134277344,345.1099853515625
2022-01-26,149.28500366210938,142.13999938964844,352.9100036621094,344.57000732421875
2022-01-27,143.47999572753906,138.41000366210938,349.3999938964844,341.1000061035156
2022-01-28,138.5449981689453,142.77000427246094,343.0299987792969,351.79998779296875
2022-01-31,144.80299377441406,153.97000122070312,353.20001220703125,363.04998779296875
2022-02-01,155.35000610351562,156.94000244140625,364.42999267578125,365.5199890136719
2022-02-02,156.31300354003906,151.75999450683594,369.760009765625,368.489990234375
2022-02-03,147.97000122070312,149.57000732421875,358.5299987792969,353.54998779296875
2022-02-04,150.13999938964844,155.55999755859375,354.0799865722656,358.010009765625
2022-02-07,156.7899932861328,157.91000366210938,358.6199951171875,355.1300048828125
2022-02-08,154.0,162.25999450683594,353.9599914550781,359.1199951171875
2022-02-09,165.3699951171875,169.52999877929688,363.760009765625,366.7300109863281
2022-02-10,165.2449951171875,171.9499969482422,359.5199890136719,358.42999267578125
2022-02-11,175.3090057373047,166.52999877929688,358.42999267578125,347.05999755859375
2022-02-14,166.6300048828125,169.66000366210938,346.489990234375,347.489990234375
2022-02-15,172.9199981689453,180.07000732421875,352.9100036621094,356.1300048828125
2022-02-16,178.2949981689453,186.63999938964844,353.82000732421875,356.0400085449219
2022-02-17,184.89999389648438,183.60000610351562,352.739990234375,345.45001220703125
2022-02-18,180.25999450683594,174.89999389648438,346.4100036621094,341.510009765625
2022-02-22,172.1300048828125,165.24000549316406,338.489990234375,338.0799865722656
2022-02-23,165.92999267578125,150.0399932861328,341.32000732421875,329.4200134277344
2022-02-24,141.3000030517578,158.25999450683594,318.8399963378906,340.489990234375
2022-02-25,159.25999450683594,155.08999633789062,341.30999755859375,345.7699890136719
2022-02-28,155.02499389648438,151.49000549316406,342.510009765625,346.79998779296875
2022-03-01,150.52999877929688,151.00999450683594,345.75,341.489990234375
2022-03-02,152.47999572753906,157.52999877929688,343.0799865722656,347.2200012207031
2022-03-03,158.3300018310547,151.69000244140625,349.92999267578125,342.260009765625
2022-03-04,150.77000427246094,142.6999969482422,339.8399963378906,337.29998779296875
2022-03-07,145.0,131.58999633789062,337.2900085449219,324.8599853515625
2022-03-08,131.6300048828125,142.1300048828125,324.04998779296875,323.3500061035156
2022-03-09,145.42999267578125,148.30999755859375,331.75,334.989990234375
2022-03-10,145.22000122070312,151.8000030517578,330.82000732421875,331.2699890136719
2022-03-11,154.1300048828125,145.13999938964844,334.32000732421875,324.3999938964844
2022-03-14,143.41000366210938,138.5,323.1300048828125,318.1700134277344
2022-03-15,140.0,143.9499969482422,320.8800048828125,328.1499938964844
2022-03-16,148.14500427246094,155.75,332.1700134277344,340.32000732421875
2022-03-17,153.7899932861328,157.5500030517578,338.3699951171875,344.44000244140625
2022-03-18,156.07000732421875,167.0,342.739990234375,351.489990234375
2022-03-21,164.57000732421875,161.8000030517578,350.20001220703125,350.0799865722656
2022-03-22,163.61000061035156,166.44000244140625,350.5899963378906,356.9599914550781
2022-03-23,163.63999938964844,164.16000366210938,354.010009765625,351.8299865722656
2022-03-24,164.80999755859375,170.8300018310547,353.79998779296875,359.6499938964844
2022-03-25,169.94000244140625,167.22000122070312,359.5899963378906,359.3500061035156
2022-03-28,167.22000122070312,167.64999389648438,359.3399963378906,364.9100036621094
2022-03-29,172.11000061035156,175.52000427246094,368.8999938964844,371.19000244140625
2022-03-30,173.13099670410156,173.6300048828125,369.2799987792969,367.0899963378906
2022-03-31,173.5399932861328,171.75999450683594,367.239990234375,362.5400085449219
2022-04-01,173.05999755859375,173.07000732421875,362.80999755859375,361.8500061035156
2022-04-04,175.02000427246094,177.02000427246094,362.7099914550781,369.29998779296875
2022-04-05,177.19000244140625,171.2100067138672,367.80999755859375,361.1000061035156
2022-04-06,167.0500030517578,164.66000366210938,355.6499938964844,353.260009765625
2022-04-07,163.19000244140625,165.91000366210938,352.239990234375,354.1000061035156
2022-04-08,162.52000427246094,162.55999755859375,352.32000732421875,349.1499938964844
2022-04-11,159.83999633789062,160.25,344.80999755859375,340.8900146484375
2022-04-12,163.6999969482422,160.11000061035156,345.760009765625,339.45001220703125
2022-04-13,160.83999633789062,171.85000610351562,339.79998779296875,346.3500061035156
2022-04-14,171.66000366210938,170.6999969482422,346.44000244140625,338.42999267578125
2022-04-18,169.27000427246094,165.74000549316406,337.3500061035156,338.69000244140625
2022-04-19,165.74000549316406,170.1199951171875,338.0299987792969,346.260009765625
2022-04-20,172.61000061035156,164.5500030517578,347.0899963378906,341.2099914550781
2022-04-21,168.97999572753906,157.91000366210938,345.19000244140625,334.1499938964844
2022-04-22,157.83999633789062,156.08999633789062,334.30999755859375,325.3999938964844
2022-04-25,154.3300018310547,158.38999938964844,323.7300109863281,329.5799865722656
2022-04-26,158.39999389648438,153.0399932861328,327.4700012207031,317.1400146484375
2022-04-27,153.82000732421875,152.22999572753906,317.239990234375,316.760009765625
2022-04-28,154.00999450683594,159.74000549316406,321.8500061035156,328.010009765625
2022-04-29,158.8800048828125,153.2100067138672,323.70001220703125,313.25
2022-05-02,153.2100067138672,152.77999877929688,312.8299865722656,318.4800109863281
2022-05-03,154.08999633789062,145.0,318.5,318.82000732421875
2022-05-04,152.5500030517578,156.17999267578125,319.30999755859375,329.6000061035156
2022-05-05,152.19000244140625,143.08999633789062,325.1700134277344,313.0
2022-05-06,142.6999969482422,135.83999633789062,310.95001220703125,309.25
2022-05-09,131.75999450683594,119.37000274658203,303.4800109863281,297.1499938964844
2022-05-10,122.94999694824219,116.12999725341797,304.510009765625,300.760009765625
2022-05-11,114.52999877929688,116.1500015258789,298.44000244140625,291.8399963378906
2022-05-12,113.66000366210938,115.94000244140625,287.45001220703125,291.1499938964844
2022-05-13,119.95999908447266,121.44999694824219,295.7200012207031,301.94000244140625
2022-05-16,121.0,114.44000244140625,300.1499938964844,298.44000244140625
2022-05-17,119.97000122070312,117.5,304.45001220703125,306.1700134277344
2022-05-18,116.11000061035156,108.02999877929688,301.5400085449219,291.1400146484375
2022-05-19,108.18000030517578,114.16999816894531,289.2900085449219,289.5799865722656
2022-05-20,115.45999908447266,112.55000305175781,293.1300048828125,288.67999267578125
2022-05-23,113.54499816894531,113.27999877929688,289.75,293.4800109863281
2022-05-24,111.27999877929688,106.23999786376953,288.1300048828125,287.239990234375
2022-05-25,105.88999938964844,110.4000015258789,285.7099914550781,291.260009765625
