Date,n_firms,share_buy,share_hold,share_sell,mean_price_target,n_price_targets,close,pt_premium_pct
2021-02-18,20.0,0.4,0.6,0.0,162.86666666666667,15.0,198.04,-17.76072173971588
2021-02-19,20.0,0.4,0.6,0.0,162.86666666666667,15.0,201.07,-19.0000165779745
2021-02-22,20.0,0.45,0.55,0.0,168.86666666666667,15.0,195.34,-13.55243848332821
2021-02-23,20.0,0.45,0.55,0.0,168.86666666666667,15.0,187.59,-9.980986904063826
2021-02-24,20.0,0.45,0.55,0.0,168.86666666666667,15.0,200.2,-15.651015651015642
2021-02-25,20.0,0.45,0.55,0.0,168.86666666666667,15.0,182.06,-7.24669522867919
2021-02-26,22.0,0.45454545454545453,0.5454545454545454,0.0,177.7058823529412,17.0,206.35,-13.88132670077965
2021-03-01,22.0,0.45454545454545453,0.5454545454545454,0.0,178.88235294117646,17.0,196.42,-8.928646298148625
2021-03-02,22.0,0.45454545454545453,0.5454545454545454,0.0,178.88235294117646,17.0,189.9,-5.801815196852845
2021-03-03,22.0,0.45454545454545453,0.5454545454545454,0.0,180.41176470588235,17.0,180.4,0.0065214555888815084
2021-03-04,22.0,0.45454545454545453,0.5454545454545454,0.0,180.41176470588235,17.0,180.23,0.10085152631769123
2021-03-05,22.0,0.45454545454545453,0.5454545454545454,0.0,180.41176470588235,17.0,179.81,0.33466698508555215
2021-03-08,22.0,0.45454545454545453,0.5454545454545454,0.0,180.41176470588235,17.0,180.81,-0.22025070190678786
2021-03-09,22.0,0.45454545454545453,0.5454545454545454,0.0,180.41176470588235,17.0,183.11,-1.4735597696016955
2021-03-10,22.0,0.45454545454545453,0.5454545454545454,0.0,180.41176470588235,17.0,183.79,-1.8380952685769891
2021-03-11,22.0,0.45454545454545453,0.5454545454545454,0.0,180.41176470588235,17.0,197.87,-8.823083486186711
2021-03-12,22.0,0.45454545454545453,0.5454545454545454,0.0,180.41176470588235,17.0,206.74,-12.734949837533938
2021-03-15,22.0,0.45454545454545453,0.5454545454545454,0.0,180.41176470588235,17.0,209.99,-14.085544689803164
2021-03-16,22.0,0.45454545454545453,0.5454545454545454,0.0,180.41176470588235,17.0,200.01,-9.798627715673035
2021-03-17,22.0,0.45454545454545453,0.5454545454545454,0.0,180.41176470588235,17.0,201.36,-10.403374699104917
2021-03-18,22.0,0.45454545454545453,0.5454545454545454,0.0,180.41176470588235,17.0,191.45,-5.765596915182892
2021-03-19,22.0,0.45454545454545453,0.5454545454545454,0.0,180.41176470588235,17.0,194.39,-7.190820152331723
2021-03-22,22.0,0.45454545454545453,0.5454545454545454,0.0,180.41176470588235,17.0,195.0,-7.481146304675724
2021-03-23,22.0,0.45454545454545453,0.5454545454545454,0.0,180.41176470588235,17.0,187.14,-3.5952951234998642
2021-03-24,22.0,0.45454545454545453,0.5454545454545454,0.0,180.41176470588235,17.0,178.85,0.8732260027298544
2021-03-25,22.0,0.45454545454545453,0.5454545454545454,0.0,180.41176470588235,17.0,176.16,2.413581236309237
2021-03-26,22.0,0.45454545454545453,0.5454545454545454,0.0,180.41176470588235,17.0,174.4,3.4471127900701504
2021-03-29,22.0,0.45454545454545453,0.5454545454545454,0.0,180.41176470588235,17.0,182.5,-1.144238517324736
2021-03-30,22.0,0.45454545454545453,0.5454545454545454,0.0,180.41176470588235,17.0,183.1,-1.4681787515661626
2021-03-31,22.0,0.45454545454545453,0.5454545454545454,0.0,180.41176470588235,17.0,187.94,-4.005658877363871
2021-04-01,23.0,0.43478260869565216,0.5652173913043478,0.0,180.38888888888889,18.0,188.24,-4.170798507815087
2021-04-05,23.0,0.43478260869565216,0.5652173913043478,0.0,180.38888888888889,18.0,186.69,-3.375173341427562
2021-04-06,24.0,0.4583333333333333,0.5416666666666666,0.0,183.78947368421052,19.0,190.03,-3.283969013202903
2021-04-07,24.0,0.4583333333333333,0.5416666666666666,0.0,183.78947368421052,19.0,179.94,2.1393095944262086
2021-04-08,24.0,0.4583333333333333,0.5416666666666666,0.0,183.78947368421052,19.0,180.18,2.003259897996723
2021-04-09,24.0,0.4583333333333333,0.5416666666666666,0.0,183.78947368421052,19.0,179.5,2.389678932707806
2021-04-12,24.0,0.4583333333333333,0.5416666666666666,0.0,183.78947368421052,19.0,176.49,4.135913470570851
2021-04-13,24.0,0.4583333333333333,0.5416666666666666,0.0,183.78947368421052,19.0,177.95,3.2815249700536953
2021-04-14,24.0,0.4583333333333333,0.5416666666666666,0.0,183.78947368421052,19.0,176.43,4.171327826452709
2021-04-15,24.0,0.4583333333333333,0.5416666666666666,0.0,183.78947368421052,19.0,175.35,4.812930529917603
2021-04-16,24.0,0.4583333333333333,0.5416666666666666,0.0,183.78947368421052,19.0,178.69,2.853810333096707
2021-04-19,24.0,0.4583333333333333,0.5416666666666666,0.0,183.78947368421052,19.0,174.58,5.275216911565184
2021-04-20,24.0,0.4583333333333333,0.5416666666666666,0.0,183.78947368421052,19.0,169.57,8.385606937672074
2021-04-21,24.0,0.4583333333333333,0.5416666666666666,0.0,183.78947368421052,19.0,167.07,10.007466142461553
2021-04-22,24.0,0.4583333333333333,0.5416666666666666,0.0,183.78947368421052,19.0,170.71,7.661808730719066
2021-04-23,24.0,0.4583333333333333,0.5416666666666666,0.0,183.78947368421052,19.0,174.25,5.474590349618658
2021-04-26,24.0,0.4583333333333333,0.5416666666666666,0.0,183.78947368421052,19.0,174.88,5.094621274136846
2021-04-27,24.0,0.4583333333333333,0.5416666666666666,0.0,183.0,19.0,177.94,2.843655164662251
2021-04-28,24.0,0.4583333333333333,0.5416666666666666,0.0,183.0,19.0,180.0,1.6666666666666607
2021-04-29,24.0,0.4583333333333333,0.5416666666666666,0.0,183.0,19.0,177.68,2.994146780729401
2021-04-30,24.0,0.4583333333333333,0.5416666666666666,0.0,183.0,19.0,172.71,5.957964217474365
2021-05-03,24.0,0.4583333333333333,0.5416666666666666,0.0,183.0,19.0,168.11,8.857295818214261
2021-05-04,24.0,0.4583333333333333,0.5416666666666666,0.0,183.0,19.0,168.9,8.348134991118993
2021-05-05,24.0,0.4583333333333333,0.5416666666666666,0.0,183.0,19.0,162.33,12.733321012751798
2021-05-06,24.0,0.4583333333333333,0.5416666666666666,0.0,183.0,19.0,153.64,19.109606873210105
2021-05-07,24.0,0.4583333333333333,0.5416666666666666,0.0,183.0,19.0,151.21,21.02374181601745
2021-05-10,24.0,0.4583333333333333,0.5416666666666666,0.0,183.0,19.0,146.73,24.718871396442445
2021-05-11,24.0,0.4583333333333333,0.5416666666666666,0.0,183.0,19.0,142.73,28.214110558396975
2021-05-12,24.0,0.4583333333333333,0.5416666666666666,0.0,183.0,19.0,140.25,30.481283422459903
2021-05-13,24.0,0.4583333333333333,0.5416666666666666,0.0,183.0,19.0,135.75,34.80662983425415
2021-05-14,26.0,0.46153846153846156,0.5384615384615384,0.0,181.38095238095238,21.0,141.2,28.456765142317565
2021-05-17,26.0,0.46153846153846156,0.5384615384615384,0.0,181.38095238095238,21.0,132.5,36.89128481581312
2021-05-18,26.0,0.46153846153846156,0.5384615384615384,0.0,181.38095238095238,21.0,135.02,34.336359340062494
2021-05-19,26.0,0.46153846153846156,0.5384615384615384,0.0,181.38095238095238,21.0,138.19,31.254759664919597
2021-05-20,26.0,0.46153846153846156,0.5384615384615384,0.0,181.38095238095238,21.0,136.2,33.17250541920147
2021-05-21,26.0,0.46153846153846156,0.5384615384615384,0.0,179.71428571428572,21.0,134.71,33.4082738581291
2021-05-24,26.0,0.46153846153846156,0.5384615384615384,0.0,179.71428571428572,21.0,135.91,32.23036252982543
2021-05-25,26.0,0.46153846153846156,0.5384615384615384,0.0,179.71428571428572,21.0,133.99,34.12514793214845
2021-05-26,26.0,0.46153846153846156,0.5384615384615384,0.0,179.71428571428572,21.0,134.75,33.368672144182355
2021-05-27,27.0,0.48148148148148145,0.5185185185185185,0.0,179.27272727272728,22.0,143.17,25.216684551740798
2021-05-28,27.0,0.48148148148148145,0.5185185185185185,0.0,179.27272727272728,22.0,140.4,27.68712768712769
2021-06-01,27.0,0.48148148148148145,0.5185185185185185,0.0,179.27272727272728,22.0,144.31,24.227515260707698
2021-06-02,27.0,0.48148148148148145,0.5185185185185185,0.0,179.27272727272728,22.0,151.0,18.723660445514746
2021-06-03,27.0,0.48148148148148145,0.5185185185185185,0.0,179.27272727272728,22.0,144.19,24.33090177732664
2021-06-04,27.0,0.48148148148148145,0.5185185185185185,0.0,179.27272727272728,22.0,150.73,18.9363280519653
2021-06-07,27.0,0.48148148148148145,0.5185185185185185,0.0,179.27272727272728,22.0,148.97,20.34149645749297
2021-06-08,27.0,0.48148148148148145,0.5185185185185185,0.0,179.27272727272728,22.0,147.01,21.945940597733006
2021-06-09,27.0,0.48148148148148145,0.5185185185185185,0.0,177.22727272727272,22.0,144.85,22.352276649825843
2021-06-10,27.0,0.48148148148148145,0.5185185185185185,0.0,177.22727272727272,22.0,146.12,21.288853495259175
2021-06-11,27.0,0.48148148148148145,0.5185185185185185,0.0,177.22727272727272,22.0,148.44,19.393204478087256
2021-06-14,27.0,0.48148148148148145,0.5185185185185185,0.0,177.22727272727272,22.0,149.21,18.777074410074878
2021-06-15,27.0,0.48148148148148145,0.5185185185185185,0.0,177.22727272727272,22.0,151.78,16.765893218653783
2021-06-16,27.0,0.48148148148148145,0.5185185185185185,0.0,177.22727272727272,22.0,149.15,18.824856002194235
2021-06-17,27.0,0.48148148148148145,0.5185185185185185,0.0,177.22727272727272,22.0,150.7,17.602702539663383
2021-06-18,27.0,0.48148148148148145,0.5185185185185185,0.0,177.22727272727272,22.0,152.52,16.199365805974764
2021-06-21,27.0,0.48148148148148145,0.5185185185185185,0.0,177.22727272727272,22.0,149.7,18.38829173498513
2021-06-22,27.0,0.48148148148148145,0.5185185185185185,0.0,177.22727272727272,22.0,149.68,18.404110587435007
2021-06-23,27.0,0.48148148148148145,0.5185185185185185,0.0,177.22727272727272,22.0,151.58,16.91995825786561
2021-06-24,27.0,0.48148148148148145,0.5185185185185185,0.0,177.22727272727272,22.0,150.73,17.57929591141294
2021-06-25,27.0,0.48148148148148145,0.5185185185185185,0.0,177.22727272727272,22.0,149.67,18.412021599033036
2021-06-28,27.0,0.48148148148148145,0.5185185185185185,0.0,177.22727272727272,22.0,149.94,18.1987946693829
2021-06-29,27.0,0.48148148148148145,0.5185185185185185,0.0,177.22727272727272,22.0,146.08,21.322065119984046
2021-06-30,27.0,0.48148148148148145,0.5185185185185185,0.0,177.22727272727272,22.0,153.14,15.728923029432362
2021-07-01,27.0,0.48148148148148145,0.5185185185185185,0.0,177.22727272727272,22.0,153.08,15.774283203078587
2021-07-02,27.0,0.48148148148148145,0.5185185185185185,0.0,177.22727272727272,22.0,150.23,17.970626857001083
2021-07-06,27.0,0.48148148148148145,0.5185185185185185,0.0,177.22727272727272,22.0,148.37,19.449533414620678
2021-07-07,27.0,0.48148148148148145,0.5185185185185185,0.0,177.22727272727272,22.0,143.72,23.314272701970996
2021-07-08,27.0,0.48148148148148145,0.5185185185185185,0.0,177.22727272727272,22.0,142.53,24.34383829879514
2021-07-09,27.0,0.48148148148148145,0.5185185185185185,0.0,177.22727272727272,22.0,149.64,18.43576097786204
2021-07-12,27.0,0.48148148148148145,0.5185185185185185,0.0,177.22727272727272,22.0,146.69,20.817555884704287
2021-07-13,28.0,0.5,0.5,0.0,177.0,23.0,143.41,23.422355484275847
2021-07-14,28.0,0.5,0.5,0.0,177.0,23.0,139.09,27.255733697605855
2021-07-15,28.0,0.5,0.5,0.0,177.0,23.0,137.5,28.727272727272734
2021-07-16,28.0,0.5,0.5,0.0,177.0,23.0,134.31,31.78467723922269
2021-07-19,28.0,0.5,0.5,0.0,177.0,23.0,131.88,34.21292083712466
2021-07-20,28.0,0.5,0.5,0.0,177.0,23.0,136.09,30.060989051363073
2021-07-21,28.0,0.5,0.5,0.0,177.0,23.0,139.25,27.10951526032317
2021-07-22,28.0,0.5,0.5,0.0,177.0,23.0,139.47,26.909012690901267
2021-07-23,28.0,0.5,0.5,0.0,177.0,23.0,138.73,27.58595833633677
2021-07-26,28.0,0.5,0.5,0.0,177.0,23.0,142.0,24.64788732394365
2021-07-27,28.0,0.5,0.5,0.0,177.0,23.0,141.58,25.01765786127983
2021-07-28,28.0,0.5,0.5,0.0,177.0,23.0,143.3,23.517096999302154
2021-07-29,28.0,0.5,0.5,0.0,177.0,23.0,143.47,23.370739527427343
2021-07-30,28.0,0.5,0.5,0.0,177.0,23.0,144.01,22.908131379765308
2021-08-02,28.0,0.5,0.5,0.0,177.0,23.0,145.49,21.657845900061858
2021-08-03,28.0,0.5357142857142857,0.4642857142857143,0.0,177.125,24.0,145.65,21.610024030209395
2021-08-04,28.0,0.5357142857142857,0.4642857142857143,0.0,177.125,24.0,147.4,20.166214382632287
2021-08-05,28.0,0.5357142857142857,0.4642857142857143,0.0,177.125,24.0,150.32,17.831958488557742
2021-08-06,28.0,0.5357142857142857,0.4642857142857143,0.0,177.125,24.0,149.99,18.091206080405353
2021-08-09,28.0,0.5357142857142857,0.4642857142857143,0.0,177.125,24.0,149.44,18.52582976445396
2021-08-10,28.0,0.5357142857142857,0.4642857142857143,0.0,177.125,24.0,147.95,19.719499831024013
2021-08-11,28.0,0.5357142857142857,0.4642857142857143,0.0,177.125,24.0,148.16,19.54981101511879
2021-08-12,28.0,0.5357142857142857,0.4642857142857143,0.0,177.125,24.0,151.15,17.184915646708564
2021-08-13,28.0,0.5357142857142857,0.4642857142857143,0.0,177.91666666666666,24.0,152.76,16.468098105961417
2021-08-16,28.0,0.5357142857142857,0.4642857142857143,0.0,177.91666666666666,24.0,148.57,19.75275403289134
2021-08-17,29.0,0.5172413793103449,0.4827586206896552,0.0,177.48,25.0,143.9,23.335649756775535
2021-08-18,29.0,0.5172413793103449,0.4827586206896552,0.0,177.48,25.0,146.74,20.948616600790505
2021-08-19,29.0,0.5172413793103449,0.4827586206896552,0.0,177.48,25.0,142.65,24.41640378548895
2021-08-20,29.0,0.5172413793103449,0.4827586206896552,0.0,177.48,25.0,143.7,23.50730688935283
2021-08-23,29.0,0.5172413793103449,0.4827586206896552,0.0,177.48,25.0,146.79,20.90741876149602
2021-08-24,29.0,0.5172413793103449,0.4827586206896552,0.0,177.48,25.0,161.42,9.949200842522622
2021-08-25,29.0,0.5172413793103449,0.4827586206896552,0.0,177.48,25.0,160.35,10.682881197380723
2021-08-26,29.0,0.5172413793103449,0.4827586206896552,0.0,177.48,25.0,152.73,16.20506776664703
2021-08-27,29.0,0.5172413793103449,0.4827586206896552,0.0,177.48,25.0,154.18,15.112206511869243
2021-08-30,29.0,0.5172413793103449,0.4827586206896552,0.0,177.48,25.0,156.02,13.754646840148688
2021-08-31,29.0,0.5172413793103449,0.4827586206896552,0.0,177.48,25.0,154.99,14.51061358797341
2021-09-01,29.0,0.5172413793103449,0.4827586206896552,0.0,177.48,25.0,156.59,13.340570917683102
2021-09-02,29.0,0.5172413793103449,0.4827586206896552,0.0,177.48,25.0,157.2,12.900763358778633
2021-09-03,29.0,0.5172413793103449,0.4827586206896552,0.0,177.48,25.0,158.0,12.329113924050628
2021-09-07,29.0,0.5172413793103449,0.4827586206896552,0.0,177.48,25.0,165.0,7.56363636363635
2021-09-08,29.0,0.5172413793103449,0.4827586206896552,0.0,177.48,25.0,163.93,8.265723174525696
2021-09-09,29.0,0.5172413793103449,0.4827586206896552,0.0,177.48,25.0,166.0,6.915662650602394
2021-09-10,29.0,0.5172413793103449,0.4827586206896552,0.0,177.48,25.0,165.2,7.4334140435835305
2021-09-13,29.0,0.5172413793103449,0.4482758620689655,0.034482758620689655,177.04,25.0,160.32,10.429141716566859
2021-09-14,29.0,0.5172413793103449,0.4482758620689655,0.034482758620689655,177.04,25.0,163.3,8.413962033067968
2021-09-15,29.0,0.5172413793103449,0.4482758620689655,0.034482758620689655,177.04,25.0,166.37,6.413415880266871
2021-09-16,29.0,0.5172413793103449,0.4482758620689655,0.034482758620689655,177.04,25.0,168.15,5.286946179006824
2021-09-17,29.0,0.5172413793103449,0.4482758620689655,0.034482758620689655,177.04,25.0,166.59,6.272885527342575
2021-09-20,29.0,0.5172413793103449,0.4482758620689655,0.034482758620689655,177.04,25.0,161.64,9.527344716654307
2021-09-21,29.0,0.5172413793103449,0.4482758620689655,0.034482758620689655,177.04,25.0,169.29,4.577943174434407
2021-09-22,29.0,0.5172413793103449,0.4482758620689655,0.034482758620689655,177.04,25.0,169.96,4.165686043774985
2021-09-23,29.0,0.5172413793103449,0.4482758620689655,0.034482758620689655,177.04,25.0,175.13,1.0906183977616557
2021-09-24,29.0,0.5172413793103449,0.4482758620689655,0.034482758620689655,177.04,25.0,175.88,0.6595405958608191
2021-09-27,30.0,0.5,0.4666666666666667,0.03333333333333333,176.76923076923077,26.0,174.26,1.4399350219389317
2021-09-28,30.0,0.5,0.4666666666666667,0.03333333333333333,176.76923076923077,26.0,168.58,4.857771247615816
2021-09-29,30.0,0.5,0.4666666666666667,0.03333333333333333,176.76923076923077,26.0,168.07,5.1759569044034
2021-09-30,30.0,0.5,0.4666666666666667,0.03333333333333333,176.76923076923077,26.0,167.75,5.376590622492272
2021-10-01,30.0,0.5,0.4666666666666667,0.03333333333333333,177.15384615384616,26.0,173.01,2.395148346249454
2021-10-04,30.0,0.5,0.4666666666666667,0.03333333333333333,177.15384615384616,26.0,164.5,7.692307692307687
2021-10-05,30.0,0.5,0.4666666666666667,0.03333333333333333,177.15384615384616,26.0,164.74,7.535417114147225
2021-10-06,30.0,0.5,0.4666666666666667,0.03333333333333333,177.15384615384616,26.0,167.25,5.921582154766014
2021-10-07,30.0,0.5,0.4666666666666667,0.03333333333333333,177.15384615384616,26.0,169.6,4.453918722786665
2021-10-08,30.0,0.5,0.4666666666666667,0.03333333333333333,177.15384615384616,26.0,169.97,4.226537714800349
2021-10-11,30.0,0.5,0.4666666666666667,0.03333333333333333,177.15384615384616,26.0,166.67,6.290181888669921
2021-10-12,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,177.15384615384616,26.0,172.75,2.54925971279083
2021-10-13,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,177.15384615384616,26.0,173.58,2.05890434027316
2021-10-14,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,177.15384615384616,26.0,170.5,3.9025490638394
2021-10-15,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,177.15384615384616,26.0,169.18,4.71323215146362
2021-10-18,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,177.15384615384616,26.0,172.32,2.8051567745161154
2021-10-19,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,177.15384615384616,26.0,170.74,3.756498860165247
2021-10-20,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,177.15384615384616,26.0,169.76,4.355470166026265
2021-10-21,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,177.15384615384616,26.0,170.5,3.9025490638394
2021-10-22,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,177.15384615384616,26.0,166.64,6.309317183056984
2021-10-25,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,177.53846153846155,26.0,169.24,4.903368907150529
2021-10-26,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,177.53846153846155,26.0,171.14,3.7387294253018455
2021-10-27,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,177.53846153846155,26.0,169.1,4.990219715234501
2021-10-28,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,177.53846153846155,26.0,171.7,3.4003852873975227
2021-10-29,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,177.53846153846155,26.0,170.66,4.030505999332923
2021-11-01,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,177.53846153846155,26.0,174.6,1.6829676623491219
2021-11-02,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,177.53846153846155,26.0,172.87,2.7005620052418244
2021-11-03,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,177.53846153846155,26.0,172.87,2.7005620052418244
2021-11-04,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,177.53846153846155,26.0,178.45,-0.5108088885057094
2021-11-05,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,180.8846153846154,26.0,201.62,-10.284388758746466
2021-11-08,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,182.23076923076923,26.0,200.32,-9.030167117227816
2021-11-09,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,182.23076923076923,26.0,194.68,-6.394714798248813
2021-11-10,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,182.23076923076923,26.0,192.22,-5.196769726995509
2021-11-11,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,182.23076923076923,26.0,191.61,-4.894958910928859
2021-11-12,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,182.23076923076923,26.0,206.54,-11.769744731882813
2021-11-15,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,182.23076923076923,26.0,207.21,-12.055031499073776
2021-11-16,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,182.23076923076923,26.0,207.04,-11.982820116514093
2021-11-17,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,184.15384615384616,26.0,199.11,-7.511503111924989
2021-11-18,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,184.15384615384616,26.0,204.33,-9.874298363506995
2021-11-19,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,184.15384615384616,26.0,196.42,-6.244859915565537
2021-11-22,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,184.15384615384616,26.0,181.73,1.3337622593111664
2021-11-23,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,184.15384615384616,26.0,178.27,3.3005251325776364
2021-11-24,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,184.15384615384616,26.0,179.89,2.370251906079357
2021-11-26,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,184.15384615384616,26.0,173.86,5.9207673725101495
2021-11-29,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,184.15384615384616,26.0,180.08,2.2622424221713455
2021-11-30,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,184.15384615384616,26.0,172.54,6.73110360139455
2021-12-01,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,184.15384615384616,26.0,163.08,12.92239769060961
2021-12-02,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,184.15384615384616,26.0,169.6,8.581277213352688
2021-12-03,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,184.15384615384616,26.0,166.75,10.437089147733825
2021-12-06,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,184.15384615384616,26.0,180.85,1.8268433253227245
2021-12-07,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,184.15384615384616,26.0,183.14,0.5535907796473616
2021-12-08,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,184.15384615384616,26.0,186.49,-1.252696576842649
2021-12-09,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,184.15384615384616,26.0,181.46,1.4845399282740868
2021-12-10,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,184.15384615384616,26.0,180.42,2.0695300708603037
2021-12-13,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,184.15384615384616,26.0,171.04,7.6671224005181005
2021-12-14,31.0,0.5161290322580645,0.45161290322580644,0.03225806451612903,184.15384615384616,26.0,167.96,9.641489731987463
