rule,horizon,entry_date,excess_pct
R2b buy close of day-1 after an up print,20,2023-02-15,-11.781571764929044
R2b buy close of day-1 after an up print,20,2025-02-14,-11.169589891357392
R2b buy close of day-1 after an up print,20,2025-11-07,-1.5498308571017083
R2b buy close of day-1 after an up print,20,2026-02-13,5.899569083171164
R2b buy close of day-1 after an up print,20,2026-08-07,2.636211503413821
R2b buy close of day-1 after an up print,60,2021-02-26,-40.217555549572666
R2b buy close of day-1 after an up print,60,2021-05-14,-7.843069851274043
R2b buy close of day-1 after an up print,60,2021-08-13,22.98616261103058
R2b buy close of day-1 after an up print,60,2021-11-05,-17.393792741135343
R2b buy close of day-1 after an up print,60,2022-02-16,-19.938123823117415
R2b buy close of day-1 after an up print,60,2022-05-04,-24.736267779471646
R2b buy close of day-1 after an up print,60,2023-02-15,-28.578999495635383
R2b buy close of day-1 after an up print,60,2025-02-14,-10.528493472569822
R2b buy close of day-1 after an up print,60,2025-11-07,2.180953475846359
R2b buy close of day-1 after an up print,60,2026-02-13,-6.101478726705489
"R3 buy -20d, sell at the release close",20,2021-01-27,-7.569235378142357
"R3 buy -20d, sell at the release close",20,2021-04-15,-16.164290769707513
"R3 buy -20d, sell at the release close",20,2021-07-15,7.88283852441446
"R3 buy -20d, sell at the release close",20,2021-10-07,-4.593394171215303
"R3 buy -20d, sell at the release close",20,2022-01-18,20.198502439833675
"R3 buy -20d, sell at the release close",20,2022-04-04,-4.519239849085929
"R3 buy -20d, sell at the release close",20,2022-07-05,11.625361240324818
"R3 buy -20d, sell at the release close",20,2022-10-04,0.7999117463038053
"R3 buy -20d, sell at the release close",20,2023-01-17,10.299872516155883
"R3 buy -20d, sell at the release close",20,2023-04-11,9.281432495113163
"R3 buy -20d, sell at the release close",20,2023-07-06,8.102448522384053
"R3 buy -20d, sell at the release close",20,2023-10-04,-5.556308479054928
"R3 buy -20d, sell at the release close",20,2024-01-16,6.955036692248363
"R3 buy -20d, sell at the release close",20,2024-04-10,-1.970395913797307
"R3 buy -20d, sell at the release close",20,2024-07-09,-2.8176706418700417
"R3 buy -20d, sell at the release close",20,2024-10-10,6.610001137774846
"R3 buy -20d, sell at the release close",20,2025-01-15,2.6133523143460846
"R3 buy -20d, sell at the release close",20,2025-04-02,-0.2760523551098014
"R3 buy -20d, sell at the release close",20,2025-07-09,-6.730240182222135
"R3 buy -20d, sell at the release close",20,2025-10-09,0.05743223175779252
"R3 buy -20d, sell at the release close",20,2026-01-14,-9.721940393504392
"R3 buy -20d, sell at the release close",20,2026-04-09,-5.240266256056346
"R3 buy -20d, sell at the release close",20,2026-07-09,4.326887835402283
R4 buy a -7% non-earnings day,5,2021-11-22,-3.78457089879215
R4 buy a -7% non-earnings day,5,2022-02-23,-0.5114188053940149
R4 buy a -7% non-earnings day,5,2022-03-07,7.210484438731823
R4 buy a -7% non-earnings day,5,2022-05-18,2.0526463426687847
R4 buy a -7% non-earnings day,5,2022-06-13,1.0211909216142012
R4 buy a -7% non-earnings day,5,2022-06-16,2.126185788941736
R4 buy a -7% non-earnings day,5,2022-09-22,5.662391850525218
R4 buy a -7% non-earnings day,5,2025-04-03,0.8414688106644809
R4 buy a -7% non-earnings day,5,2026-02-03,-0.718511453221815
R4 buy a -7% non-earnings day,20,2021-11-22,-6.540366765979832
R4 buy a -7% non-earnings day,20,2022-02-23,2.375925455470307
R4 buy a -7% non-earnings day,20,2022-03-07,20.603604307681234
R4 buy a -7% non-earnings day,20,2022-05-18,-6.9884756549393074
R4 buy a -7% non-earnings day,20,2022-06-13,-7.343059789114303
R4 buy a -7% non-earnings day,20,2022-06-16,-2.2124562245911528
R4 buy a -7% non-earnings day,20,2022-09-22,16.617017605688897
R4 buy a -7% non-earnings day,20,2025-04-03,1.336323003091843
R4 buy a -7% non-earnings day,20,2026-02-03,11.866001419232886
R4 buy a -7% non-earnings day,60,2021-11-22,14.304597730339998
R4 buy a -7% non-earnings day,60,2022-02-23,-12.021660676902712
R4 buy a -7% non-earnings day,60,2022-03-07,-5.711126663118703
R4 buy a -7% non-earnings day,60,2022-05-18,1.9527965575137354
R4 buy a -7% non-earnings day,60,2022-06-13,10.435471423314725
R4 buy a -7% non-earnings day,60,2022-06-16,21.79516888341416
R4 buy a -7% non-earnings day,60,2022-09-22,-11.664459897234169
R4 buy a -7% non-earnings day,60,2025-04-03,-2.799658806992723
R4 buy a -7% non-earnings day,60,2026-02-03,6.434011771475033
R5 buy after 3 consecutive down days,5,2020-12-15,29.67472875918474
R5 buy after 3 consecutive down days,5,2020-12-28,-0.3075749291464368
R5 buy after 3 consecutive down days,5,2021-01-04,4.701405626326028
R5 buy after 3 consecutive down days,5,2021-02-01,7.517107277773339
R5 buy after 3 consecutive down days,5,2021-02-02,9.679701470093415
R5 buy after 3 consecutive down days,5,2021-02-17,1.9632593017308797
R5 buy after 3 consecutive down days,5,2021-02-18,-2.2617803431965844
R5 buy after 3 consecutive down days,5,2021-03-04,5.103510966507774
R5 buy after 3 consecutive down days,5,2021-03-05,12.680438348065303
R5 buy after 3 consecutive down days,5,2021-03-25,2.5046762316313864
R5 buy after 3 consecutive down days,5,2021-03-26,2.1843394176263797
R5 buy after 3 consecutive down days,5,2021-04-21,7.724738762882322
R5 buy after 3 consecutive down days,5,2021-05-03,-9.71547440542201
R5 buy after 3 consecutive down days,5,2021-05-07,-4.383020495590029
R5 buy after 3 consecutive down days,5,2021-05-10,-9.383619675575082
R5 buy after 3 consecutive down days,5,2021-06-09,1.6305966180372944
R5 buy after 3 consecutive down days,5,2021-07-06,-4.062085377570012
R5 buy after 3 consecutive down days,5,2021-07-07,-3.908870054832081
R5 buy after 3 consecutive down days,5,2021-07-08,-4.1168431838870525
R5 buy after 3 consecutive down days,5,2021-07-14,0.4309201097082661
R5 buy after 3 consecutive down days,5,2021-07-15,0.3812886823734708
R5 buy after 3 consecutive down days,5,2021-07-16,0.22668474132389047
R5 buy after 3 consecutive down days,5,2021-07-19,3.677081514217828
R5 buy after 3 consecutive down days,5,2021-09-29,-0.6964107314389011
R5 buy after 3 consecutive down days,5,2021-09-30,-0.3967540647518474
R5 buy after 3 consecutive down days,5,2021-11-11,3.681233146327234
R5 buy after 3 consecutive down days,5,2021-11-23,-6.014341178656624
R5 buy after 3 consecutive down days,5,2021-12-13,-5.348518118669376
R5 buy after 3 consecutive down days,5,2021-12-14,-1.8576157295773554
R5 buy after 3 consecutive down days,5,2022-01-06,5.468514275744974
R5 buy after 3 consecutive down days,5,2022-01-18,0.2168927759833906
R5 buy after 3 consecutive down days,5,2022-01-19,-2.1691379879298034
R5 buy after 3 consecutive down days,5,2022-01-25,2.549883071803427
R5 buy after 3 consecutive down days,5,2022-01-26,-0.2739719427020558
R5 buy after 3 consecutive down days,5,2022-01-27,4.313056468328947
R5 buy after 3 consecutive down days,5,2022-02-23,-0.5114188053940149
R5 buy after 3 consecutive down days,5,2022-03-01,-0.6683917951009869
R5 buy after 3 consecutive down days,5,2022-03-07,7.210484438731823
R5 buy after 3 consecutive down days,5,2022-04-12,2.1546245151686683
R5 buy after 3 consecutive down days,5,2022-04-22,1.7888055778829015
R5 buy after 3 consecutive down days,5,2022-05-10,-0.7190334398146424
R5 buy after 3 consecutive down days,5,2022-06-13,1.0211909216142012
R5 buy after 3 consecutive down days,5,2022-06-14,-1.3532065749774946
R5 buy after 3 consecutive down days,5,2022-06-29,-0.23870988903308402
R5 buy after 3 consecutive down days,5,2022-06-30,3.8070349527252856
R5 buy after 3 consecutive down days,5,2022-08-09,3.617265202042763
R5 buy after 3 consecutive down days,5,2022-08-18,-0.95419209473786
R5 buy after 3 consecutive down days,5,2022-08-19,2.985551540376363
R5 buy after 3 consecutive down days,5,2022-08-22,4.995310569023159
R5 buy after 3 consecutive down days,5,2022-09-22,5.662391850525218
R5 buy after 3 consecutive down days,5,2022-09-23,6.127866282280637
R5 buy after 3 consecutive down days,5,2022-10-03,8.207781584096264
R5 buy after 3 consecutive down days,5,2022-11-18,-1.8855577421901804
R5 buy after 3 consecutive down days,5,2022-11-21,0.02348416785128435
R5 buy after 3 consecutive down days,5,2022-11-22,4.5084608681806975
R5 buy after 3 consecutive down days,5,2022-12-05,-2.358154246843158
R5 buy after 3 consecutive down days,5,2022-12-06,-2.3382155465257015
R5 buy after 3 consecutive down days,5,2022-12-07,0.4240796919666391
R5 buy after 3 consecutive down days,5,2022-12-19,-0.6521982032400063
R5 buy after 3 consecutive down days,5,2023-02-22,-4.078838541317653
R5 buy after 3 consecutive down days,5,2023-02-23,-1.5201370961747007
R5 buy after 3 consecutive down days,5,2023-02-24,-0.3802112099665299
R5 buy after 3 consecutive down days,5,2023-03-10,-6.052481223170291
R5 buy after 3 consecutive down days,5,2023-03-13,-3.415227549205302
R5 buy after 3 consecutive down days,5,2023-03-24,3.06816026586888
R5 buy after 3 consecutive down days,5,2023-04-05,-2.3338574814287028
R5 buy after 3 consecutive down days,5,2023-04-06,4.258330303770086
R5 buy after 3 consecutive down days,5,2023-05-04,-8.738646178200737
R5 buy after 3 consecutive down days,5,2023-05-25,8.567861760667718
R5 buy after 3 consecutive down days,5,2023-08-10,-3.253191919709531
R5 buy after 3 consecutive down days,5,2023-08-11,-4.3338460652811985
R5 buy after 3 consecutive down days,5,2023-08-14,-5.29326167027846
R5 buy after 3 consecutive down days,5,2023-08-15,-1.4035346421495731
R5 buy after 3 consecutive down days,5,2023-08-16,-2.4555511299269583
R5 buy after 3 consecutive down days,5,2023-08-17,-3.3911259294279184
R5 buy after 3 consecutive down days,5,2023-08-18,-1.1608999282777366
R5 buy after 3 consecutive down days,5,2023-08-21,0.8519784619767213
R5 buy after 3 consecutive down days,5,2023-09-15,-4.151423629283846
R5 buy after 3 consecutive down days,5,2023-09-18,-3.018513002548518
R5 buy after 3 consecutive down days,5,2023-09-19,-2.612626566403986
R5 buy after 3 consecutive down days,5,2023-09-20,-0.37779352531051014
R5 buy after 3 consecutive down days,5,2023-09-21,2.660326797113244
R5 buy after 3 consecutive down days,5,2023-09-22,3.5891099345351063
R5 buy after 3 consecutive down days,5,2023-10-04,-1.2555515833336695
R5 buy after 3 consecutive down days,5,2023-10-05,-2.449562242691472
R5 buy after 3 consecutive down days,5,2023-10-13,-3.2932678311348607
R5 buy after 3 consecutive down days,5,2023-10-20,0.4595931869012305
R5 buy after 3 consecutive down days,5,2023-10-27,0.907176945927446
R5 buy after 3 consecutive down days,5,2023-11-30,10.173965880976555
R5 buy after 3 consecutive down days,5,2023-12-27,1.526167782547505
R5 buy after 3 consecutive down days,5,2024-01-03,2.098780071298656
R5 buy after 3 consecutive down days,5,2024-01-16,1.8829191527076516
R5 buy after 3 consecutive down days,5,2024-01-17,-0.07189322224104835
R5 buy after 3 consecutive down days,5,2024-03-28,-1.2365002591950947
R5 buy after 3 consecutive down days,5,2024-04-01,-1.0199002568248239
R5 buy after 3 consecutive down days,5,2024-04-02,1.2387540696588872
R5 buy after 3 consecutive down days,5,2024-04-03,1.333626973144364
R5 buy after 3 consecutive down days,5,2024-04-04,1.7385988863327984
R5 buy after 3 consecutive down days,5,2024-05-01,-3.384134889946855
R5 buy after 3 consecutive down days,5,2024-05-23,3.3083604664167043
R5 buy after 3 consecutive down days,5,2024-05-31,-1.6242484550522573
R5 buy after 3 consecutive down days,5,2024-07-08,-2.979979020749235
R5 buy after 3 consecutive down days,5,2024-07-25,-3.93115794633625
R5 buy after 3 consecutive down days,5,2024-09-27,1.030476073049258
R5 buy after 3 consecutive down days,5,2024-09-30,3.820124595097185
R5 buy after 3 consecutive down days,5,2024-10-01,3.834436602217728
R5 buy after 3 consecutive down days,5,2024-11-19,4.999457087052506
R5 buy after 3 consecutive down days,5,2024-11-29,-2.788931675199924
R5 buy after 3 consecutive down days,5,2024-12-31,-1.3544381017790763
R5 buy after 3 consecutive down days,5,2025-01-08,1.3647525460005139
R5 buy after 3 consecutive down days,5,2025-01-10,1.2663792421956033
R5 buy after 3 consecutive down days,5,2025-01-13,-0.6305507750643645
R5 buy after 3 consecutive down days,5,2025-01-14,-1.4927320573249525
R5 buy after 3 consecutive down days,5,2025-02-03,1.9569925344281924
R5 buy after 3 consecutive down days,5,2025-02-21,-1.624727218897482
R5 buy after 3 consecutive down days,5,2025-02-24,1.6379979929454946
R5 buy after 3 consecutive down days,5,2025-02-25,3.2699409571472215
R5 buy after 3 consecutive down days,5,2025-03-10,-6.1663004564984405
R5 buy after 3 consecutive down days,5,2025-03-11,-1.424924436412034
R5 buy after 3 consecutive down days,5,2025-03-28,-1.8578830269806574
R5 buy after 3 consecutive down days,5,2025-03-31,-1.4706737042844762
R5 buy after 3 consecutive down days,5,2025-04-07,-1.5652886232520369
R5 buy after 3 consecutive down days,5,2025-04-08,-1.709708073182814
R5 buy after 3 consecutive down days,5,2025-05-21,-0.7842780771176393
R5 buy after 3 consecutive down days,5,2025-06-11,-3.7238969465137717
R5 buy after 3 consecutive down days,5,2025-06-20,-2.134333617253248
R5 buy after 3 consecutive down days,5,2025-06-23,-2.473359970140032
R5 buy after 3 consecutive down days,5,2025-07-31,-10.198401901786546
R5 buy after 3 consecutive down days,5,2025-08-01,-9.299746071946757
R5 buy after 3 consecutive down days,5,2025-09-11,-0.05772666703650611
R5 buy after 3 consecutive down days,5,2025-09-12,1.4007309432585768
R5 buy after 3 consecutive down days,5,2025-09-15,2.2160442307955885
R5 buy after 3 consecutive down days,5,2025-09-24,-1.916951503883213
R5 buy after 3 consecutive down days,5,2025-09-25,-2.3690509588054742
R5 buy after 3 consecutive down days,5,2025-10-30,-2.401771068192815
R5 buy after 3 consecutive down days,5,2025-11-19,-0.490717556495046
R5 buy after 3 consecutive down days,5,2025-11-20,-0.9474667643863842
R5 buy after 3 consecutive down days,5,2026-01-16,1.3133478400460308
R5 buy after 3 consecutive down days,5,2026-03-03,-1.579946155132006
R5 buy after 3 consecutive down days,5,2026-03-20,-1.271360290454504
R5 buy after 3 consecutive down days,5,2026-07-20,3.227386993585024
R5 buy after 3 consecutive down days,5,2026-07-21,10.874946041151658
R5 buy after 3 consecutive down days,5,2026-07-22,15.338001805297585
R5 buy after 3 consecutive down days,5,2026-07-23,11.662745881529558
R5 buy after 3 consecutive down days,5,2026-07-31,12.329341998552234
R5 buy after 3 consecutive down days,5,2026-08-03,19.53906503667212
R5 buy after 3 consecutive down days,10,2020-12-15,16.801308855392804
R5 buy after 3 consecutive down days,10,2020-12-28,7.42285713042904
R5 buy after 3 consecutive down days,10,2021-01-04,22.42673950309327
R5 buy after 3 consecutive down days,10,2021-02-01,12.135305048288602
R5 buy after 3 consecutive down days,10,2021-02-02,10.712442479001817
R5 buy after 3 consecutive down days,10,2021-02-17,-3.3576815770178245
R5 buy after 3 consecutive down days,10,2021-02-18,-0.5600602525634656
R5 buy after 3 consecutive down days,10,2021-03-04,3.514412625352936
R5 buy after 3 consecutive down days,10,2021-03-05,6.563668169305126
R5 buy after 3 consecutive down days,10,2021-03-25,-6.4846251304960685
R5 buy after 3 consecutive down days,10,2021-03-26,-5.4427886886644234
R5 buy after 3 consecutive down days,10,2021-04-21,0.08683272584456567
R5 buy after 3 consecutive down days,10,2021-05-03,-17.778563221720926
R5 buy after 3 consecutive down days,10,2021-05-07,-8.860580429517661
R5 buy after 3 consecutive down days,10,2021-05-10,-9.54612966511784
R5 buy after 3 consecutive down days,10,2021-06-09,1.1904423692671418
R5 buy after 3 consecutive down days,10,2021-07-06,-7.987917812857314
R5 buy after 3 consecutive down days,10,2021-07-07,-3.3792131756997357
R5 buy after 3 consecutive down days,10,2021-07-08,-3.690757367996489
R5 buy after 3 consecutive down days,10,2021-07-14,2.1666759931772472
R5 buy after 3 consecutive down days,10,2021-07-15,2.5886261080627526
R5 buy after 3 consecutive down days,10,2021-07-16,5.172996136358366
R5 buy after 3 consecutive down days,10,2021-07-19,7.42024875993429
R5 buy after 3 consecutive down days,10,2021-09-29,2.9780028553365256
R5 buy after 3 consecutive down days,10,2021-09-30,-0.8827224663836896
R5 buy after 3 consecutive down days,10,2021-11-11,-9.51979430384331
R5 buy after 3 consecutive down days,10,2021-11-23,3.975116182314531
R5 buy after 3 consecutive down days,10,2021-12-13,-3.3919868857769986
R5 buy after 3 consecutive down days,10,2021-12-14,-3.9806662640460178
R5 buy after 3 consecutive down days,10,2022-01-06,6.428372806710581
R5 buy after 3 consecutive down days,10,2022-01-18,2.711987257310855
R5 buy after 3 consecutive down days,10,2022-01-19,-2.4727478083219956
R5 buy after 3 consecutive down days,10,2022-01-25,8.08444976920356
R5 buy after 3 consecutive down days,10,2022-01-26,12.738556728736262
R5 buy after 3 consecutive down days,10,2022-01-27,19.05171105463469
R5 buy after 3 consecutive down days,10,2022-02-23,-2.94386701462912
R5 buy after 3 consecutive down days,10,2022-03-01,-0.8687574022612775
R5 buy after 3 consecutive down days,10,2022-03-07,14.961101085709993
R5 buy after 3 consecutive down days,10,2022-04-12,1.6627378675552085
R5 buy after 3 consecutive down days,10,2022-04-22,-8.110176193203976
R5 buy after 3 consecutive down days,10,2022-05-10,-4.121006545005146
R5 buy after 3 consecutive down days,10,2022-06-13,-4.664981088723241
R5 buy after 3 consecutive down days,10,2022-06-14,-8.153778107606245
R5 buy after 3 consecutive down days,10,2022-06-29,-4.17743259136245
R5 buy after 3 consecutive down days,10,2022-06-30,2.0289051003051672
R5 buy after 3 consecutive down days,10,2022-08-09,-1.6418322229961646
R5 buy after 3 consecutive down days,10,2022-08-18,2.4847134498093513
R5 buy after 3 consecutive down days,10,2022-08-19,7.5005388149758545
R5 buy after 3 consecutive down days,10,2022-08-22,8.752670704939947
R5 buy after 3 consecutive down days,10,2022-09-22,7.58875708371426
R5 buy after 3 consecutive down days,10,2022-09-23,8.899835298093107
R5 buy after 3 consecutive down days,10,2022-10-03,12.380581765731137
R5 buy after 3 consecutive down days,10,2022-11-18,-0.3332458676922222
R5 buy after 3 consecutive down days,10,2022-11-21,-2.731595380688989
R5 buy after 3 consecutive down days,10,2022-11-22,-2.1718471764882175
R5 buy after 3 consecutive down days,10,2022-12-05,-6.875225087472581
R5 buy after 3 consecutive down days,10,2022-12-06,-1.9255992219701423
R5 buy after 3 consecutive down days,10,2022-12-07,-2.6510787974252987
R5 buy after 3 consecutive down days,10,2022-12-19,4.633389731485893
R5 buy after 3 consecutive down days,10,2023-02-22,-3.0505695548095013
R5 buy after 3 consecutive down days,10,2023-02-23,-3.223651667884531
R5 buy after 3 consecutive down days,10,2023-02-24,-2.618091401377376
R5 buy after 3 consecutive down days,10,2023-03-10,-9.175515324364925
R5 buy after 3 consecutive down days,10,2023-03-13,-4.799070673626204
R5 buy after 3 consecutive down days,10,2023-03-24,-6.039961907618174
R5 buy after 3 consecutive down days,10,2023-04-05,2.439084999460983
R5 buy after 3 consecutive down days,10,2023-04-06,5.6495206319471585
R5 buy after 3 consecutive down days,10,2023-05-04,-11.670305055154119
R5 buy after 3 consecutive down days,10,2023-05-25,8.420474411642052
R5 buy after 3 consecutive down days,10,2023-08-10,-6.374378611041363
R5 buy after 3 consecutive down days,10,2023-08-11,-5.395967345685715
R5 buy after 3 consecutive down days,10,2023-08-14,-4.448116658058087
R5 buy after 3 consecutive down days,10,2023-08-15,-0.5304897084287162
R5 buy after 3 consecutive down days,10,2023-08-16,-2.6682284908020937
R5 buy after 3 consecutive down days,10,2023-08-17,-2.731521055152386
R5 buy after 3 consecutive down days,10,2023-08-18,0.5673033126358696
R5 buy after 3 consecutive down days,10,2023-08-21,10.756080970186067
R5 buy after 3 consecutive down days,10,2023-09-15,-0.7390347857609724
R5 buy after 3 consecutive down days,10,2023-09-18,-1.7660062794458198
R5 buy after 3 consecutive down days,10,2023-09-19,-6.012219946648244
R5 buy after 3 consecutive down days,10,2023-09-20,-6.46659415705163
R5 buy after 3 consecutive down days,10,2023-09-21,-6.177526550723743
R5 buy after 3 consecutive down days,10,2023-09-22,-6.4146636837445925
R5 buy after 3 consecutive down days,10,2023-10-04,-5.218982000883709
R5 buy after 3 consecutive down days,10,2023-10-05,-4.473188196252065
R5 buy after 3 consecutive down days,10,2023-10-13,-2.6842460638073837
R5 buy after 3 consecutive down days,10,2023-10-20,1.4823199298336642
R5 buy after 3 consecutive down days,10,2023-10-27,-6.121210741976657
R5 buy after 3 consecutive down days,10,2023-11-30,12.71391219680217
R5 buy after 3 consecutive down days,10,2023-12-27,2.5462418090937633
R5 buy after 3 consecutive down days,10,2024-01-03,-1.0671285031476851
R5 buy after 3 consecutive down days,10,2024-01-16,6.726596452029344
R5 buy after 3 consecutive down days,10,2024-01-17,4.289403981853058
R5 buy after 3 consecutive down days,10,2024-03-28,-2.1959169465606165
R5 buy after 3 consecutive down days,10,2024-04-01,-1.734382610753149
R5 buy after 3 consecutive down days,10,2024-04-02,0.01450869650356798
R5 buy after 3 consecutive down days,10,2024-04-03,2.969137222406104
R5 buy after 3 consecutive down days,10,2024-04-04,3.4336267775031737
R5 buy after 3 consecutive down days,10,2024-05-01,-14.178723274579774
R5 buy after 3 consecutive down days,10,2024-05-23,1.8347087656885086
R5 buy after 3 consecutive down days,10,2024-05-31,-5.701332447036466
R5 buy after 3 consecutive down days,10,2024-07-08,1.7487031858336888
R5 buy after 3 consecutive down days,10,2024-07-25,-16.006075234272636
R5 buy after 3 consecutive down days,10,2024-09-27,3.337353814868871
R5 buy after 3 consecutive down days,10,2024-09-30,4.260767747528494
R5 buy after 3 consecutive down days,10,2024-10-01,4.126037067375832
R5 buy after 3 consecutive down days,10,2024-11-19,1.7721331487803638
R5 buy after 3 consecutive down days,10,2024-11-29,-7.969632632486833
R5 buy after 3 consecutive down days,10,2024-12-31,0.10884644782430683
R5 buy after 3 consecutive down days,10,2025-01-08,-5.723303158253256
R5 buy after 3 consecutive down days,10,2025-01-10,-2.000927714148082
R5 buy after 3 consecutive down days,10,2025-01-13,-1.6068426808958036
R5 buy after 3 consecutive down days,10,2025-01-14,0.6844852323615204
R5 buy after 3 consecutive down days,10,2025-02-03,19.54448389961517
R5 buy after 3 consecutive down days,10,2025-02-21,-1.5781650945035692
R5 buy after 3 consecutive down days,10,2025-02-24,0.21885061702791084
R5 buy after 3 consecutive down days,10,2025-02-25,-3.3536536071145933
R5 buy after 3 consecutive down days,10,2025-03-10,-5.81077181306393
R5 buy after 3 consecutive down days,10,2025-03-11,-1.3517818287500094
R5 buy after 3 consecutive down days,10,2025-03-28,-2.095084670395131
R5 buy after 3 consecutive down days,10,2025-03-31,-2.883856127564166
R5 buy after 3 consecutive down days,10,2025-04-07,3.0928381147700468
R5 buy after 3 consecutive down days,10,2025-04-08,2.5587435051154794
R5 buy after 3 consecutive down days,10,2025-05-21,5.271265936830483
R5 buy after 3 consecutive down days,10,2025-06-11,-5.952645108033371
R5 buy after 3 consecutive down days,10,2025-06-20,-1.0004012004450336
R5 buy after 3 consecutive down days,10,2025-06-23,0.9573823696198304
R5 buy after 3 consecutive down days,10,2025-07-31,-8.60174036805722
R5 buy after 3 consecutive down days,10,2025-08-01,-6.616476453828302
R5 buy after 3 consecutive down days,10,2025-09-11,-2.8922182813103325
R5 buy after 3 consecutive down days,10,2025-09-12,-0.8663146047566016
R5 buy after 3 consecutive down days,10,2025-09-15,0.7096496446168722
R5 buy after 3 consecutive down days,10,2025-09-24,-5.183977812345708
R5 buy after 3 consecutive down days,10,2025-09-25,-4.307027821633435
R5 buy after 3 consecutive down days,10,2025-10-30,-1.3570645488919397
R5 buy after 3 consecutive down days,10,2025-11-19,1.629147484026905
R5 buy after 3 consecutive down days,10,2025-11-20,4.560432289494511
R5 buy after 3 consecutive down days,10,2026-01-16,-0.3880253958382095
R5 buy after 3 consecutive down days,10,2026-03-03,-1.206874389646484
R5 buy after 3 consecutive down days,10,2026-03-20,-2.664446144064825
R5 buy after 3 consecutive down days,10,2026-07-20,3.2565620295711306
R5 buy after 3 consecutive down days,10,2026-07-21,1.8400424873777355
R5 buy after 3 consecutive down days,10,2026-07-22,7.088347577715272
R5 buy after 3 consecutive down days,10,2026-07-23,6.8484292580479496
R5 buy after 3 consecutive down days,10,2026-07-31,15.113993856857954
R5 buy after 3 consecutive down days,10,2026-08-03,14.662135708893265
R5 buy after 3 consecutive down days,20,2020-12-15,42.04853533158818
R5 buy after 3 consecutive down days,20,2020-12-28,32.80834353939187
R5 buy after 3 consecutive down days,20,2021-01-04,22.721329836834382
