window,quarter,season,group,n_nearfit,n_grid,share_low_pct,share_high_pct,share_width_pp,effective_low_pct,effective_high_pct,effective_width_pp,nearfit_minimum_rmse_pct,rmse_tolerance_pp
W1,2025Q4,4,same_quarter,219,1773,8.831168831168831,61.71747730975099,52.88630847858216,1.2025974025974027,8.404468233651386,7.201870831053983,0.7535915558466194,0.25
W1,2025Q4,4,one_earlier,219,1773,0.0,41.02104791759964,41.02104791759964,0.0,4.976265114196149,4.976265114196149,0.7535915558466194,0.25
W1,2025Q4,4,two_earlier,219,1773,26.909424023817703,82.16783216783216,55.25840814401445,3.1810374441772584,9.713286713286713,6.532249269109455,0.7535915558466194,0.25
W1,2025Q4,4,older_finite_tail,219,1773,0.0,19.33853927423059,19.33853927423059,0.0,2.552135966926964,2.552135966926964,0.7535915558466194,0.25
W1,2026Q1,1,same_quarter,219,1773,12.61066724249622,70.30931654010001,57.698649297603794,1.1565536601166055,6.448231153917392,5.291677493800787,0.7535915558466194,0.25
W1,2026Q1,1,one_earlier,219,1773,0.0,35.71897570584373,35.71897570584373,0.0,4.688991026482819,4.688991026482819,0.7535915558466194,0.25
W1,2026Q1,1,two_earlier,219,1773,22.74985098350884,77.23440134907251,54.48455036556368,2.660441088813829,9.03204047217538,6.371599383361551,0.7535915558466194,0.25
W1,2026Q1,1,older_finite_tail,219,1773,0.0,19.635917365514423,19.635917365514423,0.0,2.1910411127019844,2.1910411127019844,0.7535915558466194,0.25
W1,2026Q2,2,same_quarter,219,1773,11.258278145695364,71.23287671232876,59.9745985666334,1.4933774834437086,9.448831587429494,7.955454103985785,0.7535915558466194,0.25
W1,2026Q2,2,one_earlier,219,1773,0.0,46.832397754611065,46.832397754611065,0.0,5.786688051323176,5.786688051323176,0.7535915558466194,0.25
W1,2026Q2,2,two_earlier,219,1773,19.767441860465116,75.0,55.23255813953489,3.4961240310077515,13.264705882352942,9.768581851345191,0.7535915558466194,0.25
W1,2026Q2,2,older_finite_tail,219,1773,0.0,20.17391304347826,20.17391304347826,0.0,3.1373913043478265,3.1373913043478265,0.7535915558466194,0.25
W2,2024Q1,1,same_quarter,103,1773,23.739795257224312,74.48884758364312,50.749052326418806,2.2205520279901516,6.967472118959109,4.746920090968958,0.5779116644855878,0.25
W2,2024Q1,1,one_earlier,103,1773,0.0,16.41079936474325,16.41079936474325,0.0,2.2678665960825835,2.2678665960825835,0.5779116644855878,0.25
W2,2024Q1,1,two_earlier,103,1773,25.51115241635688,76.17065556711758,50.6595031507607,2.9860594795539037,8.915712799167535,5.929653319613632,0.5779116644855878,0.25
W2,2024Q1,1,older_finite_tail,103,1773,0.0,19.334312285854136,19.334312285854136,0.0,2.0969162995594717,2.0969162995594717,0.5779116644855878,0.25
W2,2024Q2,2,same_quarter,103,1773,23.887323943661972,76.14161108260647,52.254287138944505,3.096338028169014,9.869676757311444,6.77333872914243,0.5779116644855878,0.25
W2,2024Q2,2,one_earlier,103,1773,0.0,24.884542243955448,24.884542243955448,0.0,2.986145069274654,2.986145069274654,0.5779116644855878,0.25
W2,2024Q2,2,two_earlier,103,1773,23.754789272030653,74.51923076923077,50.764441497200124,4.211494252873563,13.21153846153846,9.000044208664896,0.5779116644855878,0.25
W2,2024Q2,2,older_finite_tail,103,1773,0.0,20.30401737242128,20.30401737242128,0.0,2.98371335504886,2.98371335504886,0.5779116644855878,0.25
W2,2024Q3,3,same_quarter,103,1773,17.994628469113696,67.1919770773639,49.19734860825021,3.3410922112802153,12.475644699140402,9.134552487860187,0.5779116644855878,0.25
W2,2024Q3,3,one_earlier,103,1773,0.0,19.776119402985074,19.776119402985074,0.0,3.4813432835820897,3.4813432835820897,0.5779116644855878,0.25
W2,2024Q3,3,two_earlier,103,1773,32.722076684924986,82.00537153088631,49.28329484596132,5.3326982614908305,13.364368845120861,8.031670583630032,0.5779116644855878,0.25
W2,2024Q3,3,older_finite_tail,103,1773,0.0,16.42371234207969,16.42371234207969,0.0,3.6268221574344026,3.6268221574344026,0.5779116644855878,0.25
W2,2024Q4,4,same_quarter,103,1773,17.1875,65.95289079229121,48.765390792291214,2.421875,9.293361884368307,6.8714868843683075,0.5779116644855878,0.25
W2,2024Q4,4,one_earlier,103,1773,0.0,20.573183213920164,20.573183213920164,0.0,2.5383828045035823,2.5383828045035823,0.5779116644855878,0.25
W2,2024Q4,4,two_earlier,103,1773,33.53546005800158,82.8125,49.27703994199842,3.923016082256789,9.6875,5.7644839177432114,0.5779116644855878,0.25
W2,2024Q4,4,older_finite_tail,103,1773,0.0,19.834710743801654,19.834710743801654,0.0,2.56198347107438,2.56198347107438,0.5779116644855878,0.25
W2,2025Q1,1,same_quarter,103,1773,23.24753884473965,73.98619499568593,50.738656150946284,2.1558533981734076,6.8610871440897325,4.705233745916325,0.5779116644855878,0.25
W2,2025Q1,1,one_earlier,103,1773,0.0,17.004830917874397,17.004830917874397,0.0,2.195169082125604,2.195169082125604,0.5779116644855878,0.25
W2,2025Q1,1,two_earlier,103,1773,26.01380500431406,76.64442326024785,50.63061825593378,2.9404659188955997,8.663489037178266,5.723023118282667,0.5779116644855878,0.25
W2,2025Q1,1,older_finite_tail,103,1773,0.0,19.820224719101123,19.820224719101123,0.0,2.0422471910112363,2.0422471910112363,0.5779116644855878,0.25
W2,2025Q2,2,same_quarter,103,1773,23.719404491546808,75.70179475379659,51.98239026224978,3.1249053747161244,9.973308789691671,6.848403414975547,0.5779116644855878,0.25
W2,2025Q2,2,one_earlier,103,1773,0.0,23.955023221706185,23.955023221706185,0.0,3.0271327303837694,3.0271327303837694,0.5779116644855878,0.25
W2,2025Q2,2,two_earlier,103,1773,24.242424242424242,74.97337593184238,50.73095168941814,4.264462809917355,13.188498402555911,8.924035592638557,0.5779116644855878,0.25
W2,2025Q2,2,older_finite_tail,103,1773,0.0,20.077783179387456,20.077783179387456,0.0,3.010209042294604,3.010209042294604,0.5779116644855878,0.25
W2,2025Q3,3,same_quarter,103,1773,18.941273779983458,68.562874251497,49.621600471513545,3.387096774193548,12.260479041916168,8.87338226772262,0.5779116644855878,0.25
W2,2025Q3,3,one_earlier,103,1773,0.0,19.864750633981405,19.864750633981405,0.0,3.4615384615384617,3.4615384615384617,0.5779116644855878,0.25
W2,2025Q3,3,two_earlier,103,1773,31.396838957710383,81.05872622001654,49.66188726230615,5.247757368645877,13.548387096774192,8.300629728128314,0.5779116644855878,0.25
W2,2025Q3,3,older_finite_tail,103,1773,0.0,16.58600967883854,16.58600967883854,0.0,3.603167619885614,3.603167619885614,0.5779116644855878,0.25
W2,2025Q4,4,same_quarter,103,1773,17.832167832167833,66.9479606188467,49.11579278667886,2.4283216783216783,9.116736990154712,6.688415311833033,0.5779116644855878,0.25
W2,2025Q4,4,one_earlier,103,1773,0.0,20.68654019873532,20.68654019873532,0.0,2.5094850948509486,2.5094850948509486,0.5779116644855878,0.25
W2,2025Q4,4,two_earlier,103,1773,32.760223048327134,82.16783216783216,49.407609119505025,3.8726765799256504,9.713286713286713,5.8406101333610625,0.5779116644855878,0.25
W2,2025Q4,4,older_finite_tail,103,1773,0.0,19.33853927423059,19.33853927423059,0.0,2.552135966926964,2.552135966926964,0.5779116644855878,0.25
W2,2026Q1,1,same_quarter,103,1773,24.117282676027255,74.8443793482241,50.727096672196836,2.2118521577534587,6.8641523251556205,4.652300167402162,0.5779116644855878,0.25
W2,2026Q1,1,one_earlier,103,1773,0.0,17.017726798748697,17.017726798748697,0.0,2.2339937434827943,2.2339937434827943,0.5779116644855878,0.25
W2,2026Q1,1,two_earlier,103,1773,25.155620651775905,75.82781456953643,50.672193917760524,2.941779567923837,8.867549668874172,5.925770100950335,0.5779116644855878,0.25
W2,2026Q1,1,older_finite_tail,103,1773,0.0,18.720748829953198,18.720748829953198,0.0,2.088923556942278,2.088923556942278,0.5779116644855878,0.25
W2,2026Q2,2,same_quarter,103,1773,23.570190641247834,75.67567567567568,52.10548503442784,3.1265164644714036,10.038155802861684,6.91163933839028,0.5779116644855878,0.25
W2,2026Q2,2,one_earlier,103,1773,0.0,24.476110645431685,24.476110645431685,0.0,3.02430846605197,3.02430846605197,0.5779116644855878,0.25
W2,2026Q2,2,two_earlier,103,1773,24.228028503562946,75.0,50.771971496437054,4.285035629453682,13.264705882352942,8.979670252899261,0.5779116644855878,0.25
W2,2026Q2,2,older_finite_tail,103,1773,0.0,19.594594594594593,19.594594594594593,0.0,3.0472972972972974,3.0472972972972974,0.5779116644855878,0.25
