window,quarter,season,group,max_lag,tolerance_pct,n_season,share_low_pct,share_high_pct,share_width_pp,effective_low_pct,effective_high_pct
W1,2023Q4,4,older_finite_tail,3,1.0,3,0.0,68.74001088076442,68.74001088076442,0.0,7.491790878754173
W1,2024Q4,4,same_quarter,3,1.0,3,0.0,66.95207492387708,66.95207492387708,0.0,9.448838231255156
W1,2024Q4,4,one_earlier,3,1.0,3,0.0,100.00000000000003,100.00000000000003,0.0,12.241420765027323
W1,2024Q4,4,two_earlier,3,1.0,3,0.0,100.0,100.0,0.0,11.728691099476439
W1,2024Q4,4,older_finite_tail,3,1.0,3,0.0,68.49329731853673,68.49329731853673,0.0,7.491790878754173
W1,2025Q4,4,same_quarter,3,1.0,3,0.0,68.69971983462894,68.69971983462894,0.0,9.448838231255156
W1,2025Q4,4,one_earlier,3,1.0,3,0.0,99.99999999999999,99.99999999999999,0.0,12.241420765027323
W1,2025Q4,4,two_earlier,3,1.0,3,0.0,100.00000000000003,100.00000000000003,0.0,11.728691099476439
W1,2025Q4,4,older_finite_tail,3,1.0,3,0.0,66.73970683417227,66.73970683417227,0.0,7.491790878754173
W1,2023Q1,1,same_quarter,3,2.0,4,0.0,81.26939559627608,81.26939559627608,0.0,7.387388059701521
W1,2023Q1,1,one_earlier,3,2.0,4,0.0,51.43043587669376,51.43043587669376,0.0,7.041459854014589
W1,2023Q1,1,two_earlier,3,2.0,4,0.0,100.0,100.0,0.0,11.529552238805971
W1,2023Q1,1,older_finite_tail,3,2.0,4,0.0,59.07590812111941,59.07590812111941,0.0,6.4440000578516825
W1,2024Q1,1,same_quarter,3,2.0,4,0.0,80.58994386667231,80.58994386667231,0.0,7.387388059701521
W1,2024Q1,1,one_earlier,3,2.0,4,0.0,51.9934772657759,51.9934772657759,0.0,7.041459854014589
W1,2024Q1,1,two_earlier,3,2.0,4,0.0,99.99999999999999,99.99999999999999,0.0,11.529552238805971
W1,2024Q1,1,older_finite_tail,3,2.0,4,0.0,58.63316807912086,58.63316807912086,0.0,6.4440000578516825
W1,2025Q1,1,same_quarter,3,2.0,4,0.0,80.17550958474526,80.17550958474526,0.0,7.387388059701521
W1,2025Q1,1,one_earlier,3,2.0,4,0.0,53.47698038812534,53.47698038812534,0.0,7.041459854014589
W1,2025Q1,1,two_earlier,3,2.0,4,0.0,100.0,100.0,0.0,11.529552238805971
W1,2025Q1,1,older_finite_tail,3,2.0,4,0.0,58.94987625416655,58.94987625416655,0.0,6.4440000578516825
W1,2026Q1,1,same_quarter,3,2.0,4,0.0,80.88227109457594,80.88227109457594,0.0,7.387388059701521
W1,2026Q1,1,one_earlier,3,2.0,4,0.0,52.78323147612911,52.78323147612911,0.0,7.041459854014589
W1,2026Q1,1,two_earlier,3,2.0,4,0.0,100.0,100.0,0.0,11.529552238805971
W1,2026Q1,1,older_finite_tail,3,2.0,4,0.0,57.70145301836377,57.70145301836377,0.0,6.4440000578516825
W1,2023Q2,2,same_quarter,3,2.0,4,0.0,100.0,100.0,0.0,13.221509433962265
W1,2023Q2,2,one_earlier,3,2.0,4,0.0,81.16445446132103,81.16445446132103,0.0,9.892039501932164
W1,2023Q2,2,two_earlier,3,2.0,4,0.0,93.7167434634881,93.7167434634881,0.0,16.899003181336177
W1,2023Q2,2,older_finite_tail,3,2.0,4,0.0,65.71727643973509,65.71727643973509,0.0,10.254928229665092
W1,2024Q2,2,same_quarter,3,2.0,4,0.0,99.99999999999999,99.99999999999999,0.0,13.221509433962265
W1,2024Q2,2,one_earlier,3,2.0,4,0.0,80.8173161922562,80.8173161922562,0.0,9.892039501932164
W1,2024Q2,2,two_earlier,3,2.0,4,0.0,93.84821691629564,93.84821691629564,0.0,16.899003181336177
W1,2024Q2,2,older_finite_tail,3,2.0,4,0.0,66.95250256973759,66.95250256973759,0.0,10.254928229665092
W1,2025Q2,2,same_quarter,3,2.0,4,0.0,100.0,100.0,0.0,13.221509433962265
W1,2025Q2,2,one_earlier,3,2.0,4,0.0,79.87757995746242,79.87757995746242,0.0,9.892039501932164
W1,2025Q2,2,two_earlier,3,2.0,4,0.0,94.18302426645282,94.18302426645282,0.0,16.899003181336177
W1,2025Q2,2,older_finite_tail,3,2.0,4,0.0,66.7490588181049,66.7490588181049,0.0,10.254928229665092
W1,2026Q2,2,same_quarter,3,2.0,4,0.0,99.99999999999999,99.99999999999999,0.0,13.221509433962265
W1,2026Q2,2,one_earlier,3,2.0,4,0.0,80.32165054803339,80.32165054803339,0.0,9.892039501932164
W1,2026Q2,2,two_earlier,3,2.0,4,0.0,94.0285005277105,94.0285005277105,0.0,16.899003181336177
W1,2026Q2,2,older_finite_tail,3,2.0,4,0.0,66.3974716935109,66.3974716935109,0.0,10.254928229665092
W1,2023Q3,3,same_quarter,3,2.0,3,0.0,100.0,100.0,0.0,18.239737991266377
W1,2023Q3,3,one_earlier,3,2.0,3,0.0,100.0,100.0,0.0,17.774042553191492
W1,2023Q3,3,two_earlier,3,2.0,3,0.0,100.0,100.0,0.0,16.622882096069873
W1,2023Q3,3,older_finite_tail,3,2.0,3,0.0,52.27450796587203,52.27450796587203,0.0,12.890738776953024
W1,2024Q3,3,same_quarter,3,2.0,3,0.0,100.0,100.0,0.0,18.239737991266377
W1,2024Q3,3,one_earlier,3,2.0,3,0.0,100.0,100.0,0.0,17.774042553191492
W1,2024Q3,3,two_earlier,3,2.0,3,0.0,100.0,100.0,0.0,16.622882096069873
W1,2024Q3,3,older_finite_tail,3,2.0,3,0.0,52.83673750505896,52.83673750505896,0.0,12.890738776953024
W1,2025Q3,3,same_quarter,3,2.0,3,0.0,100.0,100.0,0.0,18.239737991266377
W1,2025Q3,3,one_earlier,3,2.0,3,0.0,100.0,100.0,0.0,17.774042553191492
W1,2025Q3,3,two_earlier,3,2.0,3,0.0,100.0,100.0,0.0,16.622882096069873
W1,2025Q3,3,older_finite_tail,3,2.0,3,0.0,54.31707785064839,54.31707785064839,0.0,12.890738776953024
W1,2023Q4,4,same_quarter,3,2.0,3,0.0,89.12041000248566,89.12041000248566,0.0,12.49778632243891
W1,2023Q4,4,one_earlier,3,2.0,3,0.0,100.0,100.0,0.0,12.362622950819672
W1,2023Q4,4,two_earlier,3,2.0,3,0.0,100.0,100.0,0.0,11.8448167539267
W1,2023Q4,4,older_finite_tail,3,2.0,3,0.0,92.94229686152747,92.94229686152747,0.0,10.258331479421596
W1,2024Q4,4,same_quarter,3,2.0,3,0.0,89.23099819328432,89.23099819328432,0.0,12.49778632243891
W1,2024Q4,4,one_earlier,3,2.0,3,0.0,100.00000000000003,100.00000000000003,0.0,12.362622950819672
W1,2024Q4,4,two_earlier,3,2.0,3,0.0,100.0,100.0,0.0,11.8448167539267
W1,2024Q4,4,older_finite_tail,3,2.0,3,0.0,92.86677375029832,92.86677375029832,0.0,10.258331479421596
W1,2025Q4,4,same_quarter,3,2.0,3,0.0,89.97686337249027,89.97686337249027,0.0,12.49778632243891
W1,2025Q4,4,one_earlier,3,2.0,3,0.0,100.00000000000003,100.00000000000003,0.0,12.362622950819672
W1,2025Q4,4,two_earlier,3,2.0,3,0.0,100.00000000000003,100.00000000000003,0.0,11.8448167539267
W1,2025Q4,4,older_finite_tail,3,2.0,3,0.0,92.31759790696184,92.31759790696184,0.0,10.258331479421596
W1,2023Q4,4,same_quarter,4,0.5,3,0.0,55.089826348392855,55.089826348392855,0.0,7.84376055913107
W1,2023Q4,4,one_earlier,4,0.5,3,0.0,77.24665821084236,77.24665821084236,0.0,9.409276139410203
W1,2023Q4,4,two_earlier,4,0.5,3,0.0,88.74714461400518,88.74714461400518,0.0,10.35734935013783
W1,2023Q4,4,older_finite_tail,4,0.5,3,0.0,83.6139126237731,83.6139126237731,0.0,11.373156705041195
W1,2024Q4,4,same_quarter,4,0.5,3,0.0,55.388455240213005,55.388455240213005,0.0,7.84376055913107
W1,2024Q4,4,one_earlier,4,0.5,3,0.0,76.64388490928211,76.64388490928211,0.0,9.409276139410203
W1,2024Q4,4,two_earlier,4,0.5,3,0.0,88.51797952055118,88.51797952055118,0.0,10.35734935013783
W1,2024Q4,4,older_finite_tail,4,0.5,3,0.0,84.06371404395007,84.06371404395007,0.0,11.373156705041195
W1,2025Q4,4,same_quarter,4,0.5,3,0.0,57.31340253601491,57.31340253601491,0.0,7.84376055913107
W1,2025Q4,4,one_earlier,4,0.5,3,0.0,77.17797749642469,77.17797749642469,0.0,9.409276139410203
W1,2025Q4,4,two_earlier,4,0.5,3,0.0,88.056448451125,88.056448451125,0.0,10.35734935013783
W1,2025Q4,4,older_finite_tail,4,0.5,3,0.0,83.62848164479709,83.62848164479709,0.0,11.373156705041195
W1,2023Q2,2,same_quarter,4,1.0,4,21.513031607751074,88.45964075935652,66.94660915160544,2.769842241283638,11.53522058823529
W1,2023Q2,2,one_earlier,4,1.0,4,0.0,37.057330052184895,37.057330052184895,0.0,4.467152145643722
W1,2023Q2,2,two_earlier,4,1.0,4,11.540359240643545,48.904181965316496,37.36382272467295,2.1291176470588264,8.908385786802091
W1,2023Q2,2,older_finite_tail,4,1.0,4,0.0,19.46790960214288,19.46790960214288,0.0,2.81615909277676
W1,2024Q2,2,same_quarter,4,1.0,4,21.156937003766306,88.10968786321233,66.95275085944601,2.769842241283638,11.53522058823529
W1,2024Q2,2,one_earlier,4,1.0,4,0.0,36.85769097065737,36.85769097065737,0.0,4.467152145643722
W1,2024Q2,2,two_earlier,4,1.0,4,11.890312136787736,49.74994584555871,37.85963370877098,2.1291176470588264,8.908385786802091
W1,2024Q2,2,older_finite_tail,4,1.0,4,0.0,19.379941009135788,19.379941009135788,0.0,2.81615909277676
W1,2025Q2,2,same_quarter,4,1.0,4,21.23668619990806,87.85530648666362,66.61862028675556,2.769842241283638,11.53522058823529
W1,2025Q2,2,one_earlier,4,1.0,4,0.0,35.707601717520795,35.707601717520795,0.0,4.467152145643722
W1,2025Q2,2,two_earlier,4,1.0,4,12.144693513336076,50.35142893986643,38.20673542653035,2.1291176470588264,8.908385786802091
W1,2025Q2,2,older_finite_tail,4,1.0,4,0.0,19.200832443714052,19.200832443714052,0.0,2.81615909277676
W1,2026Q2,2,same_quarter,4,1.0,4,21.092216220664483,87.84015319492043,66.74793697425595,2.769842241283638,11.53522058823529
W1,2026Q2,2,one_earlier,4,1.0,4,0.0,36.362935600448196,36.362935600448196,0.0,4.467152145643722
W1,2026Q2,2,two_earlier,4,1.0,4,12.159846805079845,50.386913170207436,38.22706636512759,2.1291176470588264,8.908385786802091
W1,2026Q2,2,older_finite_tail,4,1.0,4,0.0,18.527777408299524,18.527777408299524,0.0,2.81615909277676
W1,2023Q3,3,same_quarter,4,1.0,3,0.0,57.254439338687824,57.254439338687824,0.0,10.521770334928274
W1,2023Q3,3,one_earlier,4,1.0,3,0.0,98.1690871484465,98.1690871484465,0.0,17.285109170305784
W1,2023Q3,3,two_earlier,4,1.0,3,1.8309128515536117,91.66942943586129,89.83851658430767,0.301834061135267,15.115841677096398
W1,2023Q3,3,older_finite_tail,4,1.0,3,0.0,16.166233893087075,16.166233893087075,0.0,4.0272244125532435
W1,2024Q3,3,same_quarter,4,1.0,3,0.0,56.72049917842311,56.72049917842311,0.0,10.521770334928274
W1,2024Q3,3,one_earlier,4,1.0,3,0.0,98.1486853889395,98.1486853889395,0.0,17.285109170305784
W1,2024Q3,3,two_earlier,4,1.0,3,1.8513146110611396,91.8342763165525,89.98296170549138,0.301834061135267,15.115841677096398
W1,2024Q3,3,older_finite_tail,4,1.0,3,0.0,16.56054099799818,16.56054099799818,0.0,4.0272244125532435
W1,2025Q3,3,same_quarter,4,1.0,3,0.0,58.25712125868483,58.25712125868483,0.0,10.521770334928274
W1,2025Q3,3,one_earlier,4,1.0,3,0.0,98.21203484137463,98.21203484137463,0.0,17.285109170305784
W1,2025Q3,3,two_earlier,4,1.0,3,1.78796515862501,91.35016121874717,89.56219606012216,0.301834061135267,15.115841677096398
W1,2025Q3,3,older_finite_tail,4,1.0,3,0.0,17.137332332579792,17.137332332579792,0.0,4.0272244125532435
W1,2023Q4,4,same_quarter,4,1.0,3,0.0,66.6980866302588,66.6980866302588,0.0,9.448838231255156
W1,2023Q4,4,one_earlier,4,1.0,3,0.0,100.0,100.0,0.0,12.241420765027323
W1,2023Q4,4,two_earlier,4,1.0,3,0.0,100.0,100.0,0.0,11.728691099476439
W1,2023Q4,4,older_finite_tail,4,1.0,3,0.0,99.99999999999997,99.99999999999997,0.0,14.667404255319152
W1,2024Q4,4,same_quarter,4,1.0,3,0.0,66.95207492387708,66.95207492387708,0.0,9.448838231255156
W1,2024Q4,4,one_earlier,4,1.0,3,0.0,100.00000000000003,100.00000000000003,0.0,12.241420765027323
W1,2024Q4,4,two_earlier,4,1.0,3,0.0,100.0,100.0,0.0,11.728691099476439
W1,2024Q4,4,older_finite_tail,4,1.0,3,0.0,100.0,100.0,0.0,14.667404255319152
W1,2025Q4,4,same_quarter,4,1.0,3,0.0,68.69971983462892,68.69971983462892,0.0,9.448838231255156
W1,2025Q4,4,one_earlier,4,1.0,3,0.0,99.99999999999999,99.99999999999999,0.0,12.241420765027323
W1,2025Q4,4,two_earlier,4,1.0,3,0.0,100.00000000000003,100.00000000000003,0.0,11.728691099476439
W1,2025Q4,4,older_finite_tail,4,1.0,3,0.0,100.0,100.0,0.0,14.667404255319152
W1,2023Q1,1,same_quarter,4,2.0,4,0.0,85.09518815436289,85.09518815436289,0.0,7.735152603231599
W1,2023Q1,1,one_earlier,4,2.0,4,0.0,51.43043587669376,51.43043587669376,0.0,7.041459854014589
W1,2023Q1,1,two_earlier,4,2.0,4,0.0,100.0,100.0,0.0,11.529552238805971
W1,2023Q1,1,older_finite_tail,4,2.0,4,0.0,61.12078990930042,61.12078990930042,0.0,6.65563719508279
W1,2024Q1,1,same_quarter,4,2.0,4,0.0,84.38375093561392,84.38375093561392,0.0,7.735152603231599
W1,2024Q1,1,one_earlier,4,2.0,4,0.0,51.9934772657759,51.9934772657759,0.0,7.041459854014589
W1,2024Q1,1,two_earlier,4,2.0,4,0.0,99.99999999999999,99.99999999999999,0.0,11.529552238805971
W1,2024Q1,1,older_finite_tail,4,2.0,4,0.0,61.15990311114998,61.15990311114998,0.0,6.65563719508279
W1,2025Q1,1,same_quarter,4,2.0,4,0.0,83.73984233236418,83.73984233236418,0.0,7.735152603231599
W1,2025Q1,1,one_earlier,4,2.0,4,0.0,53.47698038812534,53.47698038812534,0.0,7.041459854014589
W1,2025Q1,1,two_earlier,4,2.0,4,0.0,100.0,100.0,0.0,11.529552238805971
W1,2025Q1,1,older_finite_tail,4,2.0,4,0.0,61.5979234172536,61.5979234172536,0.0,6.65563719508279
W1,2026Q1,1,same_quarter,4,2.0,4,0.0,85.1568511501173,85.1568511501173,0.0,7.735152603231599
W1,2026Q1,1,one_earlier,4,2.0,4,0.0,52.78323147612911,52.78323147612911,0.0,7.041459854014589
W1,2026Q1,1,two_earlier,4,2.0,4,0.0,100.0,100.0,0.0,11.529552238805971
W1,2026Q1,1,older_finite_tail,4,2.0,4,0.0,59.96633658359897,59.96633658359897,0.0,6.65563719508279
W1,2023Q2,2,same_quarter,4,2.0,4,0.0,100.0,100.0,0.0,13.221509433962265
W1,2023Q2,2,one_earlier,4,2.0,4,0.0,81.16445446132103,81.16445446132103,0.0,9.892039501932164
W1,2023Q2,2,two_earlier,4,2.0,4,0.0,93.7167434634881,93.7167434634881,0.0,16.899003181336177
W1,2023Q2,2,older_finite_tail,4,2.0,4,0.0,74.56091541582985,74.56091541582985,0.0,11.238096234309655
W1,2024Q2,2,same_quarter,4,2.0,4,0.0,99.99999999999999,99.99999999999999,0.0,13.221509433962265
W1,2024Q2,2,one_earlier,4,2.0,4,0.0,80.81731619225607,80.81731619225607,0.0,9.892039501932164
W1,2024Q2,2,two_earlier,4,2.0,4,0.0,93.84821691629564,93.84821691629564,0.0,16.899003181336177
W1,2024Q2,2,older_finite_tail,4,2.0,4,0.0,74.63352175936451,74.63352175936451,0.0,11.238096234309655
W1,2025Q2,2,same_quarter,4,2.0,4,0.0,100.0,100.0,0.0,13.221509433962265
W1,2025Q2,2,one_earlier,4,2.0,4,0.0,79.87757995746242,79.87757995746242,0.0,9.892039501932164
W1,2025Q2,2,two_earlier,4,2.0,4,0.0,94.18302426645282,94.18302426645282,0.0,16.899003181336177
W1,2025Q2,2,older_finite_tail,4,2.0,4,0.0,74.08077826430335,74.08077826430335,0.0,11.238096234309655
W1,2026Q2,2,same_quarter,4,2.0,4,0.0,99.99999999999999,99.99999999999999,0.0,13.221509433962265
W1,2026Q2,2,one_earlier,4,2.0,4,0.0,80.32165054803339,80.32165054803339,0.0,9.892039501932164
W1,2026Q2,2,two_earlier,4,2.0,4,0.0,94.0285005277105,94.0285005277105,0.0,16.899003181336177
W1,2026Q2,2,older_finite_tail,4,2.0,4,0.0,73.5343270800608,73.5343270800608,0.0,11.238096234309655
W1,2023Q3,3,same_quarter,4,2.0,3,0.0,100.0,100.0,0.0,18.239737991266377
W1,2023Q3,3,one_earlier,4,2.0,3,0.0,100.0,100.0,0.0,17.774042553191492
W1,2023Q3,3,two_earlier,4,2.0,3,0.0,100.0,100.0,0.0,16.622882096069873
W1,2023Q3,3,older_finite_tail,4,2.0,3,0.0,56.162368637426226,56.162368637426226,0.0,12.979681337750431
W1,2024Q3,3,same_quarter,4,2.0,3,0.0,100.0,100.0,0.0,18.239737991266377
W1,2024Q3,3,one_earlier,4,2.0,3,0.0,100.0,100.0,0.0,17.774042553191492
W1,2024Q3,3,two_earlier,4,2.0,3,0.0,100.0,100.0,0.0,16.622882096069873
W1,2024Q3,3,older_finite_tail,4,2.0,3,0.0,56.963969074329,56.963969074329,0.0,12.979681337750431
W1,2025Q3,3,same_quarter,4,2.0,3,0.0,100.0,100.0,0.0,18.239737991266377
W1,2025Q3,3,one_earlier,4,2.0,3,0.0,100.0,100.0,0.0,17.774042553191492
W1,2025Q3,3,two_earlier,4,2.0,3,0.0,100.0,100.0,0.0,16.622882096069873
W1,2025Q3,3,older_finite_tail,4,2.0,3,0.0,58.03854469815881,58.03854469815881,0.0,12.979681337750431
W1,2023Q4,4,same_quarter,4,2.0,3,0.0,89.12041000248566,89.12041000248566,0.0,12.49778632243891
W1,2023Q4,4,one_earlier,4,2.0,3,0.0,100.0,100.0,0.0,12.362622950819672
W1,2023Q4,4,two_earlier,4,2.0,3,0.0,100.0,100.0,0.0,11.8448167539267
W1,2023Q4,4,older_finite_tail,4,2.0,3,0.0,99.99999999999999,99.99999999999999,0.0,16.095609756097566
W1,2024Q4,4,same_quarter,4,2.0,3,0.0,89.23099819328432,89.23099819328432,0.0,12.49778632243891
W1,2024Q4,4,one_earlier,4,2.0,3,0.0,100.00000000000003,100.00000000000003,0.0,12.362622950819672
W1,2024Q4,4,two_earlier,4,2.0,3,0.0,100.0,100.0,0.0,11.8448167539267
W1,2024Q4,4,older_finite_tail,4,2.0,3,0.0,100.0,100.0,0.0,16.095609756097566
W1,2025Q4,4,same_quarter,4,2.0,3,0.0,89.97686337249034,89.97686337249034,0.0,12.49778632243891
W1,2025Q4,4,one_earlier,4,2.0,3,0.0,100.00000000000003,100.00000000000003,0.0,12.362622950819672
W1,2025Q4,4,two_earlier,4,2.0,3,0.0,100.00000000000003,100.00000000000003,0.0,11.8448167539267
W1,2025Q4,4,older_finite_tail,4,2.0,3,0.0,100.00000000000003,100.00000000000003,0.0,16.095609756097566
W1,2023Q4,4,same_quarter,8,0.5,3,0.0,55.089826348392855,55.089826348392855,0.0,7.84376055913107
W1,2023Q4,4,one_earlier,8,0.5,3,0.0,84.99737352871179,84.99737352871179,0.0,10.353376795580095
W1,2023Q4,4,two_earlier,8,0.5,3,0.0,93.17076048602937,93.17076048602937,0.0,10.873613114754086
W1,2023Q4,4,older_finite_tail,8,0.5,3,0.0,99.99999999999999,99.99999999999999,0.0,13.77918584070796
W1,2024Q4,4,same_quarter,8,0.5,3,0.0,55.388455240213005,55.388455240213005,0.0,7.84376055913107
W1,2024Q4,4,one_earlier,8,0.5,3,0.0,84.33411962682769,84.33411962682769,0.0,10.353376795580095
W1,2024Q4,4,two_earlier,8,0.5,3,0.0,92.68748712836414,92.68748712836414,0.0,10.873613114754086
W1,2024Q4,4,older_finite_tail,8,0.5,3,0.0,100.0,100.0,0.0,13.77918584070796
W1,2025Q4,4,same_quarter,8,0.5,3,0.0,57.31340253601491,57.31340253601491,0.0,7.84376055913107
W1,2025Q4,4,one_earlier,8,0.5,3,0.0,84.92180158200514,84.92180158200514,0.0,10.353376795580095
W1,2025Q4,4,two_earlier,8,0.5,3,0.0,92.44563646045964,92.44563646045964,0.0,10.873613114754086
W1,2025Q4,4,older_finite_tail,8,0.5,3,0.0,100.0,100.0,0.0,13.77918584070796
W1,2023Q1,1,same_quarter,8,1.0,4,78.3791089043396,89.51879496512946,11.139686060789856,7.0548113817633125,8.057481418581878
W1,2023Q1,1,one_earlier,8,1.0,4,0.0,1.6892441981499307,1.6892441981499307,0.0,0.2297597342043301
W1,2023Q1,1,two_earlier,8,1.0,4,0.0,17.31089651664945,17.31089651664945,0.0,2.0375591003808236
W1,2023Q1,1,older_finite_tail,8,1.0,4,4.3099945790105405,17.993328324926768,13.68333374591623,0.7683423151541335,2.527761003784059
W1,2024Q1,1,same_quarter,8,1.0,4,76.18443097755498,87.01219689213622,10.827765914581233,7.0548113817633125,8.057481418581878
W1,2024Q1,1,one_earlier,8,1.0,4,0.0,1.6793876581724154,1.6793876581724154,0.0,0.2297597342043301
W1,2024Q1,1,two_earlier,8,1.0,4,0.0,17.583553337750143,17.583553337750143,0.0,2.0375591003808236
W1,2024Q1,1,older_finite_tail,8,1.0,4,6.232015684695299,20.289580919405694,14.057565234710392,0.7683423151541335,2.527761003784059
W1,2025Q1,1,same_quarter,8,1.0,4,75.32199085430665,86.0697117179498,10.747720863643151,7.0548113817633125,8.057481418581878
W1,2025Q1,1,one_earlier,8,1.0,4,0.0,1.7622068583520667,1.7622068583520667,0.0,0.2297597342043301
W1,2025Q1,1,two_earlier,8,1.0,4,0.0,17.84746632166625,17.84746632166625,0.0,2.0375591003808236
W1,2025Q1,1,older_finite_tail,8,1.0,4,6.830542824024084,21.19193672587977,14.361393901855685,0.7683423151541335,2.527761003784059
W1,2026Q1,1,same_quarter,8,1.0,4,76.22430981982647,86.98617167480994,10.761861854983469,7.0548113817633125,8.057481418581878
W1,2026Q1,1,one_earlier,8,1.0,4,0.0,1.7328945710072596,1.7328945710072596,0.0,0.2297597342043301
