target,pool,window,scheme,PIT,full_sample,delta_full_minus_pit
gbv_yoy,parsimonious,W2,bma_logscore,3.576223399880202,3.3193365957738314,-0.25688680410637055
gbv_yoy,parsimonious,W2,equal,3.5142577648951314,3.2862798482940776,-0.22797791660105382
gbv_yoy,parsimonious,W2,inv_mse,3.4922496195033204,3.295656644260853,-0.19659297524246755
gbv_yoy,parsimonious,W2,stack_ls,3.5875647516411915,3.3664955057220642,-0.22106924591912724
gbv_yoy,parsimonious,W2,stack_shrunk,3.4878027322386234,3.304617138991837,-0.1831855932467863
gbv_yoy,parsimonious,W2,top1_trailing,3.576223399880202,3.239548103319995,-0.3366752965602071
gbv_yoy,parsimonious,W2,top3_inv_mse,3.4922496195033204,3.295656644260853,-0.19659297524246755
nights_m,all,W1,bma_logscore,4.944610441586774,3.6538238912860264,-1.2907865503007478
nights_m,all,W1,equal,4.953905677139435,3.5075471542489565,-1.4463585228904785
nights_m,all,W1,inv_mse,4.904546500406378,3.597668546476177,-1.3068779539302016
nights_m,all,W1,stack_ls,4.9446104896039875,3.723609677114909,-1.2210008124890783
nights_m,all,W1,stack_shrunk,4.91887962771057,3.60530256470117,-1.3135770630094004
nights_m,all,W1,top1_trailing,4.9446104896039875,3.7934925072778287,-1.1511179823261588
nights_m,all,W1,top3_inv_mse,4.9045465004063775,3.597668546476177,-1.3068779539302007
nights_m,all,W2,bma_logscore,2.961512316603398,2.7955321497835413,-0.16598016681985683
nights_m,all,W2,equal,2.9831808285648935,2.519611322311386,-0.4635695062535077
nights_m,all,W2,inv_mse,2.866726484901012,2.6916362902430575,-0.1750901946579546
nights_m,all,W2,stack_ls,2.961512428842329,2.9216050381653433,-0.03990739067698579
nights_m,all,W2,stack_shrunk,2.9009035356925588,2.7058988482175312,-0.19500468747502753
nights_m,all,W2,top1_trailing,2.961512428842329,3.044867636599338,0.083355207757009
nights_m,all,W2,top3_inv_mse,2.866726484901011,2.6916362902430575,-0.17509019465795328
nights_m,parsimonious,W1,bma_logscore,4.944610441586774,3.6538238912860264,-1.2907865503007478
nights_m,parsimonious,W1,equal,4.953905677139435,3.5075471542489565,-1.4463585228904785
nights_m,parsimonious,W1,inv_mse,4.904546500406378,3.597668546476177,-1.3068779539302016
nights_m,parsimonious,W1,stack_ls,4.9446104896039875,3.723609677114909,-1.2210008124890783
nights_m,parsimonious,W1,stack_shrunk,4.91887962771057,3.60530256470117,-1.3135770630094004
nights_m,parsimonious,W1,top1_trailing,4.9446104896039875,3.7934925072778287,-1.1511179823261588
nights_m,parsimonious,W1,top3_inv_mse,4.9045465004063775,3.597668546476177,-1.3068779539302007
nights_m,parsimonious,W2,bma_logscore,2.961512316603398,2.7955321497835413,-0.16598016681985683
nights_m,parsimonious,W2,equal,2.9831808285648935,2.519611322311386,-0.4635695062535077
nights_m,parsimonious,W2,inv_mse,2.866726484901012,2.6916362902430575,-0.1750901946579546
nights_m,parsimonious,W2,stack_ls,2.961512428842329,2.9216050381653433,-0.03990739067698579
nights_m,parsimonious,W2,stack_shrunk,2.9009035356925588,2.7058988482175312,-0.19500468747502753
nights_m,parsimonious,W2,top1_trailing,2.961512428842329,3.044867636599338,0.083355207757009
nights_m,parsimonious,W2,top3_inv_mse,2.866726484901011,2.6916362902430575,-0.17509019465795328
nights_yoy,all,W1,bma_logscore,3.459394559288462,2.3374355919596375,-1.1219589673288244
nights_yoy,all,W1,equal,3.764958712330241,2.6431857162521872,-1.1217729960780538
nights_yoy,all,W1,inv_mse,3.503297792754588,2.4563419587891753,-1.0469558339654128
nights_yoy,all,W1,stack_ls,3.4763447101568286,2.782143009461691,-0.6942017006951375
nights_yoy,all,W1,stack_shrunk,3.4746942713571825,2.693336427172384,-0.7813578441847984
nights_yoy,all,W1,top1_trailing,3.510117314440607,2.472592844773116,-1.037524469667491
nights_yoy,all,W1,top3_inv_mse,3.4726928516502404,2.4726130621761953,-1.0000797894740452
nights_yoy,all,W2,bma_logscore,2.074278115508027,1.8850626225257459,-0.18921549298228135
nights_yoy,all,W2,equal,2.719031894752067,2.3844112288989687,-0.33462066585309813
nights_yoy,all,W2,inv_mse,2.1749915612511934,2.0860191829347126,-0.08897237831648086
nights_yoy,all,W2,stack_ls,2.1135790163314425,2.5963169107016273,0.4827378943701848
nights_yoy,all,W2,stack_shrunk,2.1097760753384383,2.4617269222168514,0.35195084687841316
nights_yoy,all,W2,top1_trailing,2.1903304961802244,2.112727008416506,-0.07760348776371817
nights_yoy,all,W2,top3_inv_mse,2.1051576177499944,2.11276013380652,0.007602516056525399
nights_yoy,parsimonious,W1,bma_logscore,3.459394559288462,2.3374355919596375,-1.1219589673288244
nights_yoy,parsimonious,W1,equal,3.764958712330241,2.6431857162521872,-1.1217729960780538
nights_yoy,parsimonious,W1,inv_mse,3.503297792754588,2.4563419587891753,-1.0469558339654128
nights_yoy,parsimonious,W1,stack_ls,3.4763447101568286,2.782143009461691,-0.6942017006951375
nights_yoy,parsimonious,W1,stack_shrunk,3.4746942713571825,2.693336427172384,-0.7813578441847984
nights_yoy,parsimonious,W1,top1_trailing,3.510117314440607,2.472592844773116,-1.037524469667491
nights_yoy,parsimonious,W1,top3_inv_mse,3.4726928516502404,2.4726130621761953,-1.0000797894740452
nights_yoy,parsimonious,W2,bma_logscore,2.074278115508027,1.8850626225257459,-0.18921549298228135
nights_yoy,parsimonious,W2,equal,2.719031894752067,2.3844112288989687,-0.33462066585309813
nights_yoy,parsimonious,W2,inv_mse,2.1749915612511934,2.0860191829347126,-0.08897237831648086
nights_yoy,parsimonious,W2,stack_ls,2.1135790163314425,2.5963169107016273,0.4827378943701848
nights_yoy,parsimonious,W2,stack_shrunk,2.1097760753384383,2.4617269222168514,0.35195084687841316
nights_yoy,parsimonious,W2,top1_trailing,2.1903304961802244,2.112727008416506,-0.07760348776371817
nights_yoy,parsimonious,W2,top3_inv_mse,2.1051576177499944,2.11276013380652,0.007602516056525399
revenue_musd,all,W1,bma_logscore,40.59985462348289,34.52782879857975,-6.072025824903143
revenue_musd,all,W1,equal,59.883141276148834,43.85774137845557,-16.025399897693262
revenue_musd,all,W1,inv_mse,49.02108205632672,36.67716187044226,-12.343920185884457
revenue_musd,all,W1,stack_ls,42.893368669371945,34.19994779235159,-8.693420877020358
revenue_musd,all,W1,stack_shrunk,50.73102672244987,38.354187032151074,-12.376839690298794
revenue_musd,all,W1,top1_trailing,40.873218926935344,42.31841439624949,1.445195469314143
revenue_musd,all,W1,top3_inv_mse,43.83961125318878,34.05305422318205,-9.786557030006726
revenue_musd,all,W2,bma_logscore,33.9222147391649,38.18082280435059,4.25860806518569
revenue_musd,all,W2,equal,62.156383677959994,49.81604113338256,-12.340342544577432
revenue_musd,all,W2,inv_mse,46.98214830704591,40.89053396416395,-6.091614342881961
revenue_musd,all,W2,stack_ls,37.66705039304532,37.76541916164807,0.09836876860274657
revenue_musd,all,W2,stack_shrunk,49.45827615700314,42.990661915254194,-6.467614241748947
revenue_musd,all,W2,top1_trailing,34.37873201285576,47.91579446981283,13.537062456957074
revenue_musd,all,W2,top3_inv_mse,39.16254971201307,37.57912434521778,-1.5834253667952893
revenue_musd,noguide,W1,bma_logscore,66.81513986070921,38.07884071543268,-28.736299145276526
revenue_musd,noguide,W1,equal,72.45860536050104,50.438840028111116,-22.019765332389923
revenue_musd,noguide,W1,inv_mse,67.25172949402847,42.03569289113522,-25.216036602893247
revenue_musd,noguide,W1,stack_ls,71.20587085838952,40.71155282815474,-30.49431803023478
revenue_musd,noguide,W1,stack_shrunk,70.74509323572673,44.761528010784204,-25.983565224942524
revenue_musd,noguide,W1,top1_trailing,74.52853174415662,39.22792071224859,-35.30061103190803
revenue_musd,noguide,W1,top3_inv_mse,66.77081829364816,35.96898981607336,-30.8018284775748
revenue_musd,noguide,W2,bma_logscore,63.66160102164796,38.31973843950659,-25.341862582141374
revenue_musd,noguide,W2,equal,71.78565769912025,54.7732801325822,-17.01237756653805
revenue_musd,noguide,W2,inv_mse,64.30197922384716,43.72875789822251,-20.573221325624644
revenue_musd,noguide,W2,stack_ls,70.00869822224381,41.938141910436066,-28.070556311807742
revenue_musd,noguide,W2,stack_shrunk,69.35161762998203,47.36493582337776,-21.986681806604267
revenue_musd,noguide,W2,top1_trailing,74.69360230773827,39.909480935204286,-34.78412137253399
revenue_musd,noguide,W2,top3_inv_mse,63.5964653894824,35.350820633935676,-28.24564475554672
revenue_musd,parsimonious,W1,bma_logscore,33.884249947317514,38.675722293246345,4.791472345928831
revenue_musd,parsimonious,W1,equal,59.731798603651804,60.16753476985223,0.435736166200428
revenue_musd,parsimonious,W1,inv_mse,41.557653173044244,45.11010897819568,3.552455805151439
revenue_musd,parsimonious,W1,stack_ls,37.62724565302803,41.144948861183124,3.5177032081550976
revenue_musd,parsimonious,W1,stack_shrunk,47.72570263282307,48.564751607814685,0.8390489749916128
revenue_musd,parsimonious,W1,top1_trailing,34.66022755088982,52.025545010691715,17.365317459801894
revenue_musd,parsimonious,W1,top3_inv_mse,39.516608727909336,43.196426499209515,3.679817771300179
revenue_musd,parsimonious,W2,bma_logscore,36.0372333415496,39.52476501242038,3.48753167087078
revenue_musd,parsimonious,W2,equal,68.4567433115409,67.35173414853503,-1.1050091630058745
revenue_musd,parsimonious,W2,inv_mse,45.9253392668529,48.134827944593084,2.2094886777401825
revenue_musd,parsimonious,W2,stack_ls,40.90741126288409,42.873540790633754,1.9661295277496649
revenue_musd,parsimonious,W2,stack_shrunk,53.6667737351465,52.630980369372246,-1.0357933657742535
revenue_musd,parsimonious,W2,top1_trailing,37.05599490035775,57.07355975882638,20.017564858468624
revenue_musd,parsimonious,W2,top3_inv_mse,43.32978359189722,45.611124998658674,2.281341406761456
revenue_yoy,all,W1,bma_logscore,3.824466892492649,2.702968923050848,-1.1214979694418008
revenue_yoy,all,W1,equal,3.4770415781842745,2.643083777019545,-0.8339578011647295
revenue_yoy,all,W1,inv_mse,3.6106967569343453,2.702692616987297,-0.9080041399470482
revenue_yoy,all,W1,stack_ls,4.3128761285327135,3.3764878342615012,-0.9363882942712123
revenue_yoy,all,W1,stack_shrunk,3.740483410363315,2.897013470784022,-0.8434699395792933
revenue_yoy,all,W1,top1_trailing,4.861588338150014,3.0943090572659204,-1.7672792808840936
revenue_yoy,all,W1,top3_inv_mse,4.234572761014496,2.954086228291691,-1.2804865327228048
revenue_yoy,all,W2,bma_logscore,2.8697897969246475,2.225725171990744,-0.6440646249339035
revenue_yoy,all,W2,equal,2.1643181496819137,2.1226501680551526,-0.04166798162676111
revenue_yoy,all,W2,inv_mse,2.451634385629749,2.225255373512849,-0.22637901211690004
revenue_yoy,all,W2,stack_ls,3.714806638594496,3.268995759487215,-0.44581087910728057
revenue_yoy,all,W2,stack_shrunk,2.7103930088708394,2.544632981891264,-0.1657600269795756
revenue_yoy,all,W2,top1_trailing,4.565915603637695,2.8513230440081974,-1.7145925596294975
revenue_yoy,all,W2,top3_inv_mse,3.58647134628283,2.6348948298781836,-0.9515765164046464
revenue_yoy,parsimonious,W1,bma_logscore,3.902255183306742,2.811370972624366,-1.090884210682376
revenue_yoy,parsimonious,W1,equal,3.582075921010385,2.7721882135120874,-0.8098877074982975
revenue_yoy,parsimonious,W1,inv_mse,3.7050646942117145,2.8204054077266503,-0.8846592864850642
revenue_yoy,parsimonious,W1,stack_ls,4.374305727907422,3.502484714463576,-0.8718210134438462
revenue_yoy,parsimonious,W1,stack_shrunk,3.824652066118364,3.0156156021743667,-0.8090364639439973
revenue_yoy,parsimonious,W1,top1_trailing,4.916546083906101,3.4187189517621484,-1.4978271321439527
revenue_yoy,parsimonious,W1,top3_inv_mse,4.2975563630814815,2.948543365064367,-1.3490129980171144
revenue_yoy,parsimonious,W2,bma_logscore,2.8850429971950424,2.2555614014248015,-0.6294815957702409
revenue_yoy,parsimonious,W2,equal,2.2290389048191703,2.1866106830403234,-0.042428221778846975
revenue_yoy,parsimonious,W2,inv_mse,2.4946634076311556,2.2712967928264725,-0.22336661480468312
revenue_yoy,parsimonious,W2,stack_ls,3.713921137483568,3.3461300985867224,-0.3677910388968457
revenue_yoy,parsimonious,W2,stack_shrunk,2.7356878790115933,2.5987959203648616,-0.13689195864673165
revenue_yoy,parsimonious,W2,top1_trailing,4.565767725914611,3.2225646263790186,-1.3432030995355926
revenue_yoy,parsimonious,W2,top3_inv_mse,3.5862830821296128,2.4887143181827307,-1.097568763946882
take_rate_pct,all,W1,bma_logscore,1.3776008287778407,1.3590076838544511,-0.018593144923389593
take_rate_pct,all,W1,equal,2.0425340871284305,2.0123050978591843,-0.03022898926924622
take_rate_pct,all,W1,inv_mse,1.3742826152769405,1.3522084127123304,-0.022074202564610124
take_rate_pct,all,W1,stack_ls,1.3758811832423843,1.355964859530387,-0.019916323711997252
take_rate_pct,all,W1,stack_shrunk,1.5594593383651083,1.548214096909138,-0.011245241455970278
take_rate_pct,all,W1,top1_trailing,1.378447723110717,1.3603555985325633,-0.01809212457815379
take_rate_pct,all,W1,top3_inv_mse,1.3751341717633905,1.3526031816932234,-0.022530990070167123
take_rate_pct,all,W2,bma_logscore,0.8855887171387008,0.9003109846147007,0.014722267475999917
take_rate_pct,all,W2,equal,1.9920073822675506,1.9733265720479118,-0.018680810219638744
take_rate_pct,all,W2,inv_mse,0.8783413370709683,0.8858622118062583,0.007520874735290062
take_rate_pct,all,W2,stack_ls,0.8818380563657181,0.893864760870482,0.012026704504763841
take_rate_pct,all,W2,stack_shrunk,1.2377594735303041,1.257239386969612,0.019479913439307772
take_rate_pct,all,W2,top1_trailing,0.8874317385483722,0.9031564242005481,0.015724685652175885
take_rate_pct,all,W2,top3_inv_mse,0.8802052610534427,0.8867055567151702,0.006500295661727495
take_rate_pct,parsimonious,W1,bma_logscore,1.6216348372758882,1.6174212384697662,-0.004213598806122043
take_rate_pct,parsimonious,W1,equal,2.412403701096376,2.41011478395229,-0.002288917144086078
take_rate_pct,parsimonious,W1,inv_mse,1.6202626034339147,1.6169196788954003,-0.003342924538514369
take_rate_pct,parsimonious,W1,stack_ls,1.6214984493163636,1.618179179415431,-0.0033192699009325644
take_rate_pct,parsimonious,W1,stack_shrunk,1.8365926273074251,1.8480889870500439,0.011496359742618756
take_rate_pct,parsimonious,W1,top1_trailing,1.621635986838453,1.61742146469139,-0.00421452214706286
take_rate_pct,parsimonious,W1,top3_inv_mse,1.6202626034339151,1.6169196788954003,-0.003342924538514813
take_rate_pct,parsimonious,W2,bma_logscore,1.0179126189239562,1.0425568571987252,0.024644238274768915
take_rate_pct,parsimonious,W2,equal,2.345663019276213,2.357237224662238,0.01157420538602505
take_rate_pct,parsimonious,W2,inv_mse,1.0148487581074033,1.041467090203366,0.02661833209596276
take_rate_pct,parsimonious,W2,stack_ls,1.0176083950619867,1.044202160574675,0.026593765512688217
take_rate_pct,parsimonious,W2,stack_shrunk,1.4411343470555058,1.4852807204214633,0.0441463733659575
take_rate_pct,parsimonious,W2,top1_trailing,1.0179151828342305,1.0425573485425155,0.024642165708284924
take_rate_pct,parsimonious,W2,top3_inv_mse,1.0148487581074035,1.041467090203366,0.026618332095962538
take_rate_pct,repaired,W1,bma_logscore,0.33445600098789807,0.39311135612638326,0.05865535513848519
take_rate_pct,repaired,W1,equal,0.3353906040993615,0.35968689043585234,0.024296286336490835
take_rate_pct,repaired,W1,inv_mse,0.3274203738443323,0.37191490189156073,0.04449452804722842
take_rate_pct,repaired,W1,stack_ls,0.33477015156912876,0.3965807975351672,0.06181064596603841
take_rate_pct,repaired,W1,stack_shrunk,0.32834485666056035,0.3745923365093748,0.04624747984881444
take_rate_pct,repaired,W1,top1_trailing,0.3379204735620607,0.39774506730094467,0.05982459373888399
take_rate_pct,repaired,W1,top3_inv_mse,0.3274203738443323,0.37191490189156073,0.04449452804722842
take_rate_pct,repaired,W2,bma_logscore,0.32991145237555425,0.4180595510149348,0.08814809863938056
take_rate_pct,repaired,W2,equal,0.3312371105694415,0.37356011211725104,0.04232300154780955
take_rate_pct,repaired,W2,inv_mse,0.3198783594817118,0.3899635963800828,0.07008523689837104
take_rate_pct,repaired,W2,stack_ls,0.3303572298395608,0.4226221659072748,0.09226493606771402
take_rate_pct,repaired,W2,stack_shrunk,0.32120228210058754,0.3935350309098911,0.07233274880930357
take_rate_pct,repaired,W2,top1_trailing,0.3348175147843586,0.4241511859469467,0.08933367116258806
take_rate_pct,repaired,W2,top3_inv_mse,0.3198783594817118,0.3899635963800828,0.07008523689837104
