market,date_a,date_b,segment,weight,n_matched,share_unchanged,excess_share_12_20,baseline_share_12_20,mean_jump_pp,theta,share_gt_10,share_lt_m10,theta_recomputed_repo,theta_payout_neutral
austin,2026-05-25,2026-06-22,entire,count,6601,0.3116194515982426,0.0044338118022328,0.0866985645933014,12.71582733812954,0.9214367636325752,0.1946674746250568,0.187850325708226,0.9214367636325753,0.8595899280575564
austin,2026-05-25,2026-06-22,entire,nights,6601,0.3116194515982426,0.0064118466466146,0.1000223588596981,12.702308139374024,0.9204571115488422,0.1946674746250568,0.187850325708226,0.9204571115488422,0.8586760302216835
austin,2026-06-22,2026-07-18,all,count,7857,0.2228585974290441,0.001054176674673,0.0769815852682145,11.500000000000044,0.8333333333333364,0.1524754995545373,0.2040218913071146,0.8333333333333365,0.7774000000000024
austin,2026-06-22,2026-07-18,all,nights,7857,0.2228585974290441,0.0045133685977866,0.0817694374373257,13.42596363636368,0.9728959156785276,0.1524754995545373,0.2040218913071146,0.9728959156785275,0.9075951418181845
austin,2026-06-22,2026-07-18,entire,count,6658,0.2158305797536797,0.0007285397529299,0.08324358568261,11.500000000000044,0.8333333333333364,0.1631120456593571,0.1988585160708921,0.8333333333333365,0.7774000000000024
austin,2026-06-22,2026-07-18,entire,nights,6658,0.2158305797536797,0.0030683221738282,0.0833933914412364,12.76832340815396,0.9252408266778231,0.1631120456593571,0.1988585160708921,0.925240826677823,0.8631386623912073
austin,2026-07-18,2026-08-25,all,count,7686,0.1782461618527192,0.0008439402324294,0.1144299944659656,14.500000000000046,1.0507246376811628,0.2544886807181889,0.1562581316679677,1.0507246376811628,0.9802000000000025
austin,2026-07-18,2026-08-25,all,nights,7686,0.1782461618527192,0.0007086938881387,0.1190106886070224,13.574143594556592,0.9836335938084486,0.2544886807181889,0.1562581316679677,0.9836335938084486,0.9176121069920251
austin,2026-07-18,2026-08-25,entire,count,6555,0.1700991609458428,0.0030584024727509,0.1147877013177159,12.957446808510683,0.9389454209065712,0.2688024408848207,0.1598779557589626,0.9389454209065712,0.8759234042553217
austin,2026-07-18,2026-08-25,entire,nights,6555,0.1700991609458428,0.0024292705795444,0.1187625636618057,13.71052631578952,0.9935163996948928,0.2688024408848207,0.1598779557589626,0.9935163996948927,0.9268315789473712
bangkok,2026-06-29,2026-07-23,all,count,19716,0.2633394197606005,0.0075096574813288,0.082884367756889,13.541152263374531,0.9812429176358356,0.1579935078109149,0.0805944410630959,0.9812429176358355,0.9153818930041178
bangkok,2026-06-29,2026-07-23,all,nights,19716,0.2633394197606005,0.0113632708301811,0.116611605595142,12.76357726986794,0.9248969036136188,0.1579935078109149,0.0805944410630959,0.9248969036136188,0.8628178234430722
bangkok,2026-06-29,2026-07-23,entire,count,11230,0.217720391807658,0.0119703676935585,0.0953744692384136,14.2094339622642,1.0296691277003045,0.1867319679430098,0.0932324131789848,1.0296691277003043,0.9605577358490596
bangkok,2026-06-29,2026-07-23,entire,nights,11230,0.217720391807658,0.0117514912938961,0.1258729951795276,12.974937428126948,0.9402128571106484,0.1867319679430098,0.0932324131789848,0.9402128571106483,0.8771057701413811
bangkok,2026-07-23,2026-08-30,all,count,19272,0.2711187214611872,0.0012611749680715,0.0863505747126436,11.500000000000044,0.8333333333333364,0.1553549190535492,0.1358447488584475,0.8333333333333365,0.7774000000000024
bangkok,2026-07-23,2026-08-30,all,nights,19272,0.2711187214611872,0.002239770948673,0.1207920949837416,12.105997592207553,0.8772462023338805,0.1553549190535492,0.1358447488584475,0.8772462023338805,0.8183654372332301
bangkok,2026-07-23,2026-08-30,entire,count,10923,0.2004943696786597,0.0029168234851336,0.0969608581106511,11.661290322580689,0.8450210378681658,0.17165613842351,0.1632335438981964,0.8450210378681658,0.7883032258064541
bangkok,2026-07-23,2026-08-30,entire,nights,10923,0.2004943696786597,0.0052935281673074,0.1200342880722047,12.366679039841667,0.8961361623073671,0.17165613842351,0.1632335438981964,0.8961361623073671,0.8359875030932962
barcelona,2026-03-21,2026-04-20,all,count,6697,0.0892937136031058,0.0079750346740637,0.1426144244105409,13.486956521739174,0.9773156899810996,0.5012692250261311,0.181424518441093,0.9773156899810995,0.9117182608695678
barcelona,2026-03-21,2026-04-20,all,nights,6697,0.0892937136031058,0.0112897353311861,0.1425304579190589,13.918010419250852,1.0085514796558586,0.5012692250261311,0.181424518441093,1.0085514796558586,0.9408575043413567
barcelona,2026-03-21,2026-04-20,entire,count,5819,0.0869565217391304,0.0088478175383405,0.1433346441211168,13.544444444444489,0.9814814814814846,0.4804949304004124,0.1909262759924385,0.9814814814814846,0.9156044444444469
barcelona,2026-03-21,2026-04-20,entire,nights,5819,0.0869565217391304,0.0134308952831743,0.1413865879780111,14.050041264247362,1.0181189321918378,0.4804949304004124,0.1909262759924385,1.0181189321918378,0.9497827894631211
barcelona,2026-04-20,2026-05-24,all,count,6393,0.0943219145940872,0.0110932188226874,0.1256038647342995,13.225806451612948,0.9583917718560108,0.3749413420929141,0.2735804786485218,0.9583917718560107,0.8940645161290349
barcelona,2026-04-20,2026-05-24,all,nights,6393,0.0943219145940872,0.0096306427649027,0.1350193704264271,13.754033478956748,0.9966690926780252,0.3749413420929141,0.2735804786485218,0.9966690926780252,0.9297726631774756
barcelona,2026-04-20,2026-05-24,entire,count,5721,0.0929907358853347,0.0106719367588932,0.1262845849802371,13.129629629629674,0.9514224369296864,0.3765076035658102,0.2621919244887257,0.9514224369296864,0.8875629629629654
barcelona,2026-04-20,2026-05-24,entire,nights,5721,0.0929907358853347,0.007640078233547,0.1355209366673042,13.577614315658767,0.9838850953375916,0.3765076035658102,0.2621919244887257,0.9838850953375917,0.9178467277385319
barcelona,2026-05-24,2026-06-24,all,count,7175,0.0928222996515679,0.0055422072721448,0.0977414704469005,12.748554913294845,0.9238083270503508,0.1955400696864111,0.4255052264808362,0.9238083270503509,0.8618023121387307
barcelona,2026-05-24,2026-06-24,all,nights,7175,0.0928222996515679,0.0053716194664573,0.0988919570218366,12.0317498788173,0.8718659332476304,0.1955400696864111,0.4255052264808362,0.8718659332476303,0.8133462918080491
barcelona,2026-05-24,2026-06-24,entire,count,6015,0.0889443059019119,0.005060422960725,0.0999244712990936,12.388059701492583,0.8976854856154045,0.199833748960931,0.4146300914380715,0.8976854856154045,0.8374328358208981
barcelona,2026-05-24,2026-06-24,entire,nights,6015,0.0889443059019119,0.0052629333211963,0.0998185146361687,12.243047860984287,0.8871773812307455,0.199833748960931,0.4146300914380715,0.8871773812307453,0.8276300354025374
barcelona,2026-06-24,2026-07-16,all,count,7576,0.0777455121436114,0.0026028791624254,0.1121564635742329,12.58938547486038,0.9122743097724912,0.2878827877507919,0.2994984160506864,0.9122743097724914,0.8510424581005611
barcelona,2026-06-24,2026-07-16,all,nights,7576,0.0777455121436114,0.0020533846277999,0.1187376165176533,13.520178320037584,0.97972306666939,0.2878827877507919,0.2994984160506864,0.9797230666693901,0.9139640544345402
barcelona,2026-06-24,2026-07-16,entire,count,6169,0.071972767061112,0.0008631541089732,0.1158784391296529,11.750000000000048,0.8514492753623223,0.28335224509645,0.3041011509158696,0.8514492753623223,0.7943000000000028
barcelona,2026-06-24,2026-07-16,entire,nights,6169,0.071972767061112,0.001943198604362,0.1201620223382283,13.500000000000046,0.9782608695652206,0.28335224509645,0.3041011509158696,0.9782608695652206,0.9126000000000025
barcelona,2026-07-16,2026-08-23,all,count,7227,0.0687698906876989,0.0032883511710873,0.1027454630060493,13.660377358490614,0.9898824172819284,0.2494811124948111,0.3532586135325861,0.9898824172819284,0.923441509433965
barcelona,2026-07-16,2026-08-23,all,nights,7227,0.0687698906876989,0.0082406291980139,0.0969915570955586,13.320322605782014,0.9652407685349284,0.2494811124948111,0.3532586135325861,0.9652407685349285,0.9004538081508634
barcelona,2026-07-16,2026-08-23,entire,count,5902,0.060657404269739,0.0021167048054919,0.1069221967963386,14.10360360360365,1.0220002611306993,0.2546594374788207,0.35191460521857,1.0220002611306993,0.9534036036036062
barcelona,2026-07-16,2026-08-23,entire,nights,5902,0.060657404269739,0.0057517489299522,0.1001176729210039,12.949040767386135,0.9383362874917488,0.2546594374788207,0.35191460521857,0.9383362874917489,0.8753551558753022
barossa-valley,2026-06-29,2026-07-24,all,count,308,0.2954545454545454,0.0085808580858085,0.1009900990099009,11.500000000000044,0.8333333333333364,0.172077922077922,0.0616883116883116,0.8333333333333365,0.7774000000000024
barossa-valley,2026-06-29,2026-07-24,all,nights,308,0.2954545454545454,0.0429575696711021,0.072081345719307,12.69053185271775,0.9196037574433152,0.172077922077922,0.0616883116883116,0.9196037574433152,0.8578799532437195
barossa-valley,2026-06-29,2026-07-24,entire,count,278,0.3093525179856115,0.0043956043956043,0.0956043956043956,11.583333333333378,0.8393719806763317,0.158273381294964,0.0647482014388489,0.8393719806763317,0.7830333333333358
barossa-valley,2026-06-29,2026-07-24,entire,nights,278,0.3093525179856115,0.0382750032769694,0.0747935509241053,12.85547945205484,0.9315564820329594,0.158273381294964,0.0647482014388489,0.9315564820329594,0.8690304109589068
barossa-valley,2026-07-24,2026-08-30,all,count,302,0.3543046357615894,0.007070707070707,0.0878787878787878,11.500000000000044,0.8333333333333364,0.1026490066225165,0.1490066225165563,0.8333333333333365,0.7774000000000024
barossa-valley,2026-07-24,2026-08-30,all,nights,302,0.3543046357615894,0.0,0.1042179722294995,,,0.1026490066225165,0.1490066225165563,,
barossa-valley,2026-07-24,2026-08-30,entire,count,274,0.3321167883211678,0.00817843866171,0.0936802973977695,11.500000000000044,0.8333333333333365,0.1131386861313868,0.1350364963503649,0.8333333333333365,0.7774000000000025
barossa-valley,2026-07-24,2026-08-30,entire,nights,274,0.3321167883211678,0.0,0.1076796714579055,,,0.1131386861313868,0.1350364963503649,,
barwon-south-west-vic,2026-06-29,2026-07-24,all,count,5704,0.2952314165497896,0.0,0.0883327395796223,,,0.1116760168302945,0.1232468443197755,,
barwon-south-west-vic,2026-06-29,2026-07-24,all,nights,5704,0.2952314165497896,0.0,0.0946297159601744,,,0.1116760168302945,0.1232468443197755,,
barwon-south-west-vic,2026-06-29,2026-07-24,entire,count,5217,0.2925052712286755,0.0,0.0890360272638753,,,0.1084914701935978,0.1282346175963197,,
barwon-south-west-vic,2026-06-29,2026-07-24,entire,nights,5217,0.2925052712286755,0.0,0.0957329037135708,,,0.1084914701935978,0.1282346175963197,,
barwon-south-west-vic,2026-07-24,2026-08-31,all,count,5608,0.2660485021398003,0.0,0.109700272479564,,,0.1572753209700428,0.1144793152639087,,
barwon-south-west-vic,2026-07-24,2026-08-31,all,nights,5608,0.2660485021398003,0.0003519833669497,0.1317581653926337,15.500000000000046,1.1231884057971049,0.1572753209700428,0.1144793152639087,1.1231884057971047,1.0478000000000027
barwon-south-west-vic,2026-07-24,2026-08-31,entire,count,5133,0.2581336450418858,0.0001190240031739,0.1114064669708391,11.500000000000044,0.8333333333333364,0.1626729008377167,0.1122150789012273,0.8333333333333365,0.7774000000000024
barwon-south-west-vic,2026-07-24,2026-08-31,entire,nights,5133,0.2581336450418858,0.0,0.1324782636638236,,,0.1626729008377167,0.1122150789012273,,
belize,2026-06-29,2026-07-24,all,count,3397,0.3444215484250809,0.0145508982035928,0.0635928143712574,13.072016460905395,0.9472475696308256,0.1177509567265234,0.1080365027965852,0.9472475696308256,0.8836683127572041
belize,2026-06-29,2026-07-24,all,nights,3397,0.3444215484250809,0.0045825902335456,0.0703337579617834,12.626019273535997,0.9149289328649272,0.1177509567265234,0.1080365027965852,0.9149289328649272,0.8535189028910328
belize,2026-06-29,2026-07-24,entire,count,2434,0.3015612161051766,0.0173584905660377,0.0686792452830188,13.644927536231927,0.9887628649443424,0.1101068200493015,0.1351684470008217,0.9887628649443424,0.9223971014492777
belize,2026-06-29,2026-07-24,entire,nights,2434,0.3015612161051766,0.0020232030212049,0.079520038497348,13.500000000000046,0.9782608695652206,0.1101068200493015,0.1351684470008217,0.9782608695652206,0.9126000000000025
belize,2026-07-24,2026-08-31,all,count,3331,0.25758030621435,0.0093893832463945,0.1065971156796563,15.94444444444449,1.1553945249597457,0.149804863404383,0.1134794356049234,1.1553945249597457,1.077844444444447
belize,2026-07-24,2026-08-31,all,nights,3331,0.25758030621435,0.0118335144495392,0.1099605078321715,13.812453337315258,1.0009024157474824,0.149804863404383,0.1134794356049234,1.0009024157474824,0.9337218456025109
belize,2026-07-24,2026-08-31,entire,count,2396,0.2132721202003339,0.0122985581000848,0.1236641221374045,15.410344827586254,1.1166916541729168,0.1673622704507512,0.1093489148580968,1.1166916541729168,1.04173931034483
belize,2026-07-24,2026-08-31,entire,nights,2396,0.2132721202003339,0.0170960212660197,0.1175109679929113,13.854212755198834,1.0039284605216543,0.1673622704507512,0.1093489148580968,1.0039284605216545,0.9365447822514403
bogota,2026-06-21,2026-07-23,all,count,14511,0.222038453586934,0.00051657339647,0.0964700817907877,11.722222222222268,0.849436392914657,0.1852387843704775,0.1091585693611742,0.849436392914657,0.7924222222222248
bogota,2026-06-21,2026-07-23,all,nights,14511,0.222038453586934,0.0020447198398694,0.1181583158931429,13.690656706433316,0.9920765729299504,0.1852387843704775,0.1091585693611742,0.9920765729299503,0.9254883933548917
bogota,2026-06-21,2026-07-23,entire,count,10917,0.1808189062929376,0.0003356026464665,0.106577811870745,11.500000000000044,0.8333333333333364,0.2027113675918292,0.1166071264999542,0.8333333333333365,0.7774000000000024
bogota,2026-06-21,2026-07-23,entire,nights,10917,0.1808189062929376,0.0023614962945099,0.120391789487353,14.324823252160298,1.0380306704463984,0.2027113675918292,0.1166071264999542,1.0380306704463984,0.9683580518460356
bogota,2026-07-23,2026-08-18,all,count,14621,0.2364407359277751,0.0014479381077436,0.104634821491944,11.901960784313768,0.8624609263995484,0.1688666985842281,0.1134669311264619,0.8624609263995484,0.8045725490196103
bogota,2026-07-23,2026-08-18,all,nights,14621,0.2364407359277751,0.002742100220543,0.1156359593622329,12.580346106304123,0.9116192830655162,0.1688666985842281,0.1134669311264619,0.9116192830655162,0.8504313967861583
bogota,2026-07-23,2026-08-18,entire,count,10967,0.2090817908270265,0.0010069345492542,0.1037902536335138,12.500000000000044,0.9057971014492784,0.1662259505790097,0.1264703200510623,0.9057971014492785,0.8450000000000023
bogota,2026-07-23,2026-08-18,entire,nights,10967,0.2090817908270265,0.0034407982809816,0.113542398156842,13.00659277661002,0.9425067229427552,0.1662259505790097,0.1264703200510623,0.9425067229427551,0.879245671698837
brisbane,2026-06-15,2026-07-14,all,count,5026,0.1492240350179068,0.0038910505836575,0.1290190456686463,12.763157894736889,0.9248665141113686,0.2843215280541186,0.105650616792678,0.9248665141113686,0.8627894736842131
brisbane,2026-06-15,2026-07-14,all,nights,5026,0.1492240350179068,0.0070300058531844,0.1442918198986184,12.86194545683051,0.93202503310366,0.2843215280541186,0.105650616792678,0.93202503310366,0.8694675128817418
brisbane,2026-06-15,2026-07-14,entire,count,3886,0.1242923314462172,0.0049481245011971,0.1379090183559457,13.607526881720474,0.98605267258844,0.3147195059186825,0.1230056613484302,0.9860526725884401,0.9198688172043034
brisbane,2026-06-15,2026-07-14,entire,nights,3886,0.1242923314462172,0.0086716831683168,0.1507057425742574,13.16934599926932,0.9543004347296608,0.3147195059186825,0.1230056613484302,0.9543004347296608,0.8902477895506055
brisbane,2026-07-14,2026-08-13,all,count,5054,0.169172932330827,0.0048919690175295,0.1091520587036282,11.770833333333378,0.8529589371980709,0.1887613771270281,0.1857934309457855,0.8529589371980709,0.795708333333336
brisbane,2026-07-14,2026-08-13,all,nights,5054,0.169172932330827,0.0050978470140396,0.1149141970478861,11.785190773873724,0.8539993314401249,0.1887613771270281,0.1857934309457855,0.8539993314401249,0.7966788963138632
brisbane,2026-07-14,2026-08-13,entire,count,3897,0.1367718758018989,0.0055216352535173,0.1173082028139102,11.92788461538466,0.8643394648829463,0.2091352322299204,0.207852193995381,0.8643394648829463,0.8063250000000026
brisbane,2026-07-14,2026-08-13,entire,nights,3897,0.1367718758018989,0.0051534932122416,0.1222576983113381,11.8125286828821,0.8559803393392825,0.2091352322299204,0.207852193995381,0.8559803393392825,0.7985269389628294
buenos-aires,2026-06-29,2026-07-24,all,count,24286,0.1319278596722391,0.0043474561851284,0.1021822358346094,11.89236790606658,0.8617657902946796,0.1989623651486453,0.0955282879024952,0.8617657902946796,0.8039240704501003
buenos-aires,2026-06-29,2026-07-24,all,nights,24286,0.1319278596722391,0.0069155463030851,0.1202182639931706,11.80667514204104,0.8555561697131188,0.1989623651486453,0.0955282879024952,0.8555561697131188,0.7981312396019739
buenos-aires,2026-06-29,2026-07-24,entire,count,21902,0.1273856268833896,0.0044048292774948,0.1039049235993209,11.88758029978591,0.8614188623033268,0.2004839740662953,0.0988037622134964,0.8614188623033268,0.803600428265527
buenos-aires,2026-06-29,2026-07-24,entire,nights,21902,0.1273856268833896,0.0064681451171946,0.1220602240002916,11.848584913967745,0.8585931097078073,0.2004839740662953,0.0988037622134964,0.8585931097078076,0.8009643401842189
buenos-aires,2026-07-24,2026-08-30,all,count,23669,0.0629092906333178,0.006784427454082,0.1181650408647508,12.012953367875692,0.870503867237369,0.1929950568253834,0.1370569098821243,0.870503867237369,0.8120756476683963
buenos-aires,2026-07-24,2026-08-30,all,nights,23669,0.0629092906333178,0.0069468200023907,0.137647677076155,11.917532313060072,0.8635892980478311,0.1929950568253834,0.1370569098821243,0.8635892980478311,0.8056251843628603
buenos-aires,2026-07-24,2026-08-30,entire,count,21336,0.0617735283089613,0.0059577787528643,0.1199648968845985,11.97135842880528,0.8674897412177739,0.1963348331458567,0.1379827521559805,0.8674897412177739,0.8092638297872364
buenos-aires,2026-07-24,2026-08-30,entire,nights,21336,0.0617735283089613,0.0077180190853472,0.1372296743828731,11.921225022111004,0.8638568856602176,0.1963348331458567,0.1379827521559805,0.8638568856602176,0.8058748114947034
chicago,2026-04-24,2026-05-26,all,count,4724,0.1691363251481795,0.004227082821332,0.1247480953551241,13.732558139534929,0.9951129086619512,0.4032599491955969,0.1469093988145639,0.9951129086619512,0.9283209302325606
chicago,2026-04-24,2026-05-26,all,nights,4724,0.1691363251481795,0.0094587468143,0.1342962786211709,13.211248198083652,0.9573368259480908,0.4032599491955969,0.1469093988145639,0.9573368259480907,0.8930803781904544
chicago,2026-04-24,2026-05-26,entire,count,3898,0.1539250897896357,0.0039085989176187,0.1325917017438364,13.884615384615431,1.0061315496098138,0.4250897896357106,0.1516162134427911,1.0061315496098138,0.9386000000000025
chicago,2026-04-24,2026-05-26,entire,nights,3898,0.1539250897896357,0.0079272954426791,0.1390201946744238,13.671420170538124,0.9906826210534871,0.4250897896357106,0.1516162134427911,0.9906826210534871,0.9241880035283766
chicago,2026-05-26,2026-06-24,all,count,5021,0.1714797849034057,0.0012629161882893,0.118828932261768,17.50000000000005,1.268115942028989,0.3596893049193387,0.2017526389165505,1.268115942028989,1.1830000000000025
chicago,2026-05-26,2026-06-24,all,nights,5021,0.1714797849034057,0.0012134311339539,0.1264878571793257,17.50000000000005,1.268115942028989,0.3596893049193387,0.2017526389165505,1.268115942028989,1.1830000000000025
chicago,2026-05-26,2026-06-24,entire,count,3988,0.1584754262788365,0.0015429403202328,0.1197379912663755,17.50000000000005,1.268115942028989,0.3603309929789368,0.2108826479438315,1.268115942028989,1.1830000000000025
chicago,2026-05-26,2026-06-24,entire,nights,3988,0.1584754262788365,0.002737970199206,0.1258042119879657,17.50000000000005,1.268115942028989,0.3603309929789368,0.2108826479438315,1.268115942028989,1.1830000000000025
chicago,2026-06-24,2026-07-20,all,count,5071,0.1055018733977519,0.0036440867426782,0.1064386317907444,12.088957055214768,0.8760113808126642,0.2679944784066259,0.2299349240780911,0.8760113808126644,0.8172134969325177
chicago,2026-06-24,2026-07-20,all,nights,5071,0.1055018733977519,0.004321380370467,0.1136703968344445,12.304654922985325,0.8916416610858929,0.2679944784066259,0.2299349240780911,0.891641661085893,0.8317946727938074
chicago,2026-06-24,2026-07-20,entire,count,4046,0.09268413247652,0.0023275378575434,0.1107964105440269,12.259036144578358,0.8883359525056781,0.2602570439940682,0.2481463173504696,0.8883359525056781,0.8287108433734965
chicago,2026-06-24,2026-07-20,entire,nights,4046,0.09268413247652,0.0053991274181117,0.1160693661584161,12.358856457417078,0.8955693085084838,0.2602570439940682,0.2481463173504696,0.8955693085084838,0.8354586965213939
chicago,2026-07-20,2026-08-27,all,count,5034,0.1176003178386968,0.0016129032258064,0.0943548387096774,12.500000000000044,0.9057971014492784,0.1740166865315852,0.3929280889948351,0.9057971014492785,0.8450000000000023
chicago,2026-07-20,2026-08-27,all,nights,5034,0.1176003178386968,0.003770868380501,0.0849888962934815,12.119201944500752,0.8782030394565762,0.1740166865315852,0.3929280889948351,0.8782030394565761,0.8192580514482504
chicago,2026-07-20,2026-08-27,entire,count,4027,0.1065309163148746,0.0026347305389221,0.0894610778443113,12.500000000000044,0.9057971014492784,0.1643903650360069,0.4176806555748696,0.9057971014492785,0.8450000000000023
chicago,2026-07-20,2026-08-27,entire,nights,4027,0.1065309163148746,0.0040809968847352,0.0827123120682649,12.223476048235469,0.8857591339301062,0.1643903650360069,0.4176806555748696,0.8857591339301063,0.8263069808607171
hong-kong,2026-06-27,2026-07-21,all,count,2925,0.1538461538461538,0.0105912223431265,0.0966267682263329,12.910958904109632,0.9355767321818572,0.2943589743589743,0.094017094017094,0.9355767321818573,0.8727808219178106
hong-kong,2026-06-27,2026-07-21,all,nights,2925,0.1538461538461538,0.0129709805757079,0.1209644863093845,12.890392422192196,0.9340864074052316,0.2943589743589743,0.094017094017094,0.9340864074052315,0.8713905277401921
hong-kong,2026-06-27,2026-07-21,entire,count,1241,0.1555197421434327,0.0139748953974895,0.0911297071129707,12.296407185628787,0.8910439989586076,0.2191780821917808,0.1200644641418211,0.8910439989586076,0.8312371257485055
hong-kong,2026-06-27,2026-07-21,entire,nights,1241,0.1555197421434327,0.0283043662568885,0.1225052988554472,14.050696420548196,1.0181664072861012,0.2191780821917808,0.1200644641418211,1.018166407286101,0.9498270780290576
hong-kong,2026-07-21,2026-08-28,all,count,2683,0.1598956392098397,0.0186064924782264,0.1097387173396674,13.091489361702171,0.948658649398708,0.2814014163250093,0.1647409616101379,0.948658649398708,0.8849846808510663
hong-kong,2026-07-21,2026-08-28,all,nights,2683,0.1598956392098397,0.0226696971849326,0.1181831095958519,12.754447345517884,0.9242353148926004,0.2814014163250093,0.1647409616101379,0.9242353148926001,0.8622006405570085
hong-kong,2026-07-21,2026-08-28,entire,count,1077,0.1522748375116063,0.0109922178988326,0.1129377431906615,12.110619469026592,0.8775811209439558,0.2358402971216341,0.1745589600742804,0.8775811209439558,0.8186778761061971
hong-kong,2026-07-21,2026-08-28,entire,nights,1077,0.1522748375116063,0.0236706168337891,0.11718322698268,13.668806161745875,0.9904932001265128,0.2358402971216341,0.1745589600742804,0.9904932001265127,0.9240112965340208
london,2026-03-21,2026-04-19,all,count,44620,0.3337965038099507,0.0009058391787058,0.0974125516792864,11.500000000000044,0.8333333333333364,0.1916629314208875,0.1427835051546391,0.8333333333333365,0.7774000000000024
london,2026-03-21,2026-04-19,all,nights,44620,0.3337965038099507,0.0031179228807293,0.1254115456511968,11.500000000000044,0.8333333333333364,0.1916629314208875,0.1427835051546391,0.8333333333333365,0.7774000000000024
london,2026-03-21,2026-04-19,entire,count,30472,0.2904305592018902,0.0019115480798876,0.1002329485115275,11.926523297491084,0.8642408186587741,0.2125229719086374,0.1678262011026516,0.8642408186587741,0.8062329749103967
london,2026-03-21,2026-04-19,entire,nights,30472,0.2904305592018902,0.0031282113496232,0.122696952582129,11.500000000000044,0.8333333333333365,0.2125229719086374,0.1678262011026516,0.8333333333333365,0.7774000000000025
london,2026-04-19,2026-05-24,all,count,45661,0.3379689450515757,0.0023516160176543,0.0936991402694129,12.16764418377326,0.8817133466502362,0.2289700181774381,0.1391997547140886,0.8817133466502362,0.8225327468230719
london,2026-04-19,2026-05-24,all,nights,45661,0.3379689450515757,0.0047778985436707,0.11715001742117,13.099452016299049,0.9492356533550036,0.2289700181774381,0.1391997547140886,0.9492356533550035,0.8855229563018153
london,2026-04-19,2026-05-24,entire,count,31009,0.2777580702376729,0.0027723585583735,0.1028853064996406,12.33950617283955,0.8941671139738805,0.2666000193492212,0.1555677383985294,0.8941671139738805,0.8341506172839532
london,2026-04-19,2026-05-24,entire,nights,31009,0.2777580702376729,0.0063924583899024,0.1215544854906359,13.869135504624088,1.0050098191756585,0.2666000193492212,0.1555677383985294,1.0050098191756585,0.9375535601125878
london,2026-05-24,2026-06-19,all,count,50416,0.2411536020311012,0.0006221755123489,0.1050677877036258,11.500000000000044,0.8333333333333364,0.2924468422722945,0.1707196128213265,0.8333333333333365,0.7774000000000024
london,2026-05-24,2026-06-19,all,nights,50416,0.2411536020311012,0.0015342570885598,0.1306619512634182,11.73127831478741,0.8500926315063341,0.2924468422722945,0.1707196128213265,0.8500926315063341,0.7930344140796285
london,2026-05-24,2026-06-19,entire,count,33421,0.1906884892732114,0.0008841053238516,0.1117720545838939,13.898550724637726,1.0071413568578065,0.331857215523174,0.1781215403488824,1.0071413568578063,0.9395420289855101
london,2026-05-24,2026-06-19,entire,nights,33421,0.1906884892732114,0.0023893955583448,0.1358380535683785,13.229838123142828,0.9586839219668714,0.331857215523174,0.1781215403488824,0.9586839219668716,0.8943370571244544
london,2026-06-19,2026-07-16,all,count,52274,0.2826070321766079,0.0003662633048686,0.0684588611437128,11.500000000000044,0.8333333333333364,0.1196388261851015,0.3036499980870031,0.8333333333333365,0.7774000000000024
