ticker,period_label,row_date,period,ebitda_mean_musd,ebitda_n,revenue_mean_musd,lseg_margin_mean_pct,implied_margin_pct,ebitda_obs_date
BKNG,FQ1,2023-07-31,2023Q2,1470.97058,26,5169.42593,,28.45520179452498,2023-07-31
BKNG,FQ1,2023-08-31,2023Q3,3199.781,25,7235.32767,,44.224410364541235,2023-08-16
BKNG,FQ1,2023-09-30,2023Q3,3206.37617,24,7245.15692,,44.255441330040924,2023-09-28
BKNG,FQ1,2023-10-31,2023Q3,3212.56575,24,7261.28412,,44.2423915234431,2023-10-30
BKNG,FQ1,2023-11-30,2023Q4,1428.36237,24,4685.37765,,30.48553343400184,2023-11-09
BKNG,FQ1,2023-12-31,2023Q4,1427.0405,24,4690.40692,,30.424663026891494,2023-12-29
BKNG,FQ1,2024-01-31,2023Q4,1443.09092,26,4702.91436,,30.685035055582006,2024-01-29
BKNG,FQ1,2024-02-29,2024Q1,720.90632,27,4242.73423,,16.99155028147969,2024-02-29
BKNG,FQ1,2024-03-31,2024Q1,717.7577,27,4247.16036,,16.8997080204431,2024-03-31
BKNG,FQ1,2024-04-30,2024Q1,720.81104,28,4253.95143,,16.944505640488707,2024-04-29
BKNG,FQ1,2024-05-31,2024Q2,1752.17685,28,5757.75511,,30.43159732439541,2024-05-13
BKNG,FQ1,2024-06-30,2024Q2,1752.85673,27,5758.98678,,30.436894491360512,2024-06-28
BKNG,FQ1,2024-07-31,2024Q2,1759.34272,27,5768.11839,30.55,30.501154814195832,2024-07-30
BKNG,FQ1,2024-08-31,2024Q3,3349.12439,27,7621.40004,45.9,43.943689773827955,2024-08-13
BKNG,FQ1,2024-09-30,2024Q3,3356.22536,29,7624.936,44.8,44.016439744543426,2024-09-25
BKNG,FQ1,2024-10-31,2024Q4,1648.86489,29,5165.22528,32.05,31.922419654849985,2024-10-31
BKNG,FQ1,2024-11-30,2024Q4,1648.12038,30,5187.22973,31.98,31.77265063986283,2024-11-26
BKNG,FQ1,2024-12-31,2024Q4,1649.58245,30,5189.0564,32.14,31.789641947233413,2024-12-18
BKNG,FQ1,2025-01-31,2024Q4,1647.66521,29,5182.46957,31.85,31.793051319353907,2025-01-23
BKNG,FQ1,2025-02-28,2025Q1,848.799,29,4578.49236,18.95882,18.538831852500895,2025-02-27
BKNG,FQ1,2025-03-31,2025Q1,851.91756,30,4581.73745,18.98824,18.593766432426197,2025-03-27
BKNG,FQ1,2025-04-30,2025Q2,2197.12231,29,6502.1715,33.64211,33.79059303495763,2025-04-30
BKNG,FQ1,2025-05-31,2025Q2,2204.274,29,6535.23768,33.635,33.72905635468793,2025-05-06
BKNG,FQ1,2025-06-30,2025Q2,2207.6777,29,6537.48411,33.685,33.76953064594141,2025-06-17
BKNG,FQ1,2025-07-31,2025Q3,4000.018,29,8700.50435,45.995,45.97455318782756,2025-07-31
BKNG,FQ1,2025-08-31,2025Q3,3997.85554,29,8705.54096,45.87368,45.92311446662816,2025-08-05
BKNG,FQ1,2025-09-30,2025Q3,3995.65018,30,8703.30736,45.87368,45.9095607534651,2025-09-29
BKNG,FQ1,2025-10-31,2025Q4,2098.39903,31,6110.09219,34.24,34.34316479601267,2025-10-29
BKNG,FQ1,2025-11-30,2025Q4,2097.74536,31,6110.09219,34.24,34.332466594092416,2025-11-11
BKNG,FQ1,2025-12-31,2025Q4,2098.58778,30,6112.46193,34.20625,34.33293825030007,2025-12-03
BKNG,FQ1,2026-01-31,2025Q4,2102.16354,30,6118.16193,34.22353,34.35939689160858,2026-01-27
BKNG,FQ1,2026-02-28,2026Q1,1237.51752,30,5506.90779,22.91333,22.472094452847195,2026-02-25
BKNG,FQ1,2026-03-31,2026Q1,1238.21332,30,5508.56614,22.89375,22.477960480656044,2026-03-31
BKNG,FQ1,2026-04-30,2026Q2,2588.44077,31,7240.72258,35.94158,35.74837651078741,2026-04-30
BKNG,FQ1,2026-05-31,2026Q2,2552.09725,31,7184.61076,35.8995,35.52171906387313,2026-05-31
BKNG,FQ1,2026-06-30,2026Q2,2551.72225,31,7184.30041,35.8945,35.51803382898906,2026-06-29
BKNG,FQ1,2026-07-31,2026Q2,2558.50118,31,7199.7051,35.9145,35.53619411439505,2026-07-29
BKNG,FQ1,2026-08-31,2026Q3,4485.60668,31,9529.24638,47.18263,47.07199815312153,2026-08-31
BKNG,FY1,2021-01-31,FY2020,858.15842,31,6745.95063,,12.721089540496681,2021-01-21
BKNG,FY1,2021-02-28,FY2021,2458.84235,30,9247.28261,,26.589890821991432,2021-02-27
BKNG,FY1,2021-03-31,FY2021,2546.59097,31,9416.53378,,27.04382556784074,2021-03-31
BKNG,FY1,2021-04-30,FY2021,2640.36521,31,9423.61903,,28.018590327075223,2021-04-29
BKNG,FY1,2021-05-31,FY2021,2182.4665,32,9297.53824,,23.473595307310077,2021-05-26
BKNG,FY1,2021-06-30,FY2021,2166.38478,31,9318.43631,,23.248372451450493,2021-06-15
BKNG,FY1,2021-07-31,FY2021,2157.3835,31,9316.33426,,23.156999736074305,2021-07-30
BKNG,FY1,2021-08-31,FY2021,2593.62877,31,10405.46135,,24.92564897182574,2021-08-16
BKNG,FY1,2021-09-30,FY2021,2589.68853,32,10389.45313,,24.92612938906439,2021-09-27
BKNG,FY1,2021-10-31,FY2021,2589.15445,33,10401.89209,,24.89118736858575,2021-10-31
BKNG,FY1,2021-11-30,FY2021,2740.41261,32,10858.9078,,25.236539995302287,2021-11-26
BKNG,FY1,2021-12-31,FY2021,2732.06666,32,10837.61755,,25.209107512748496,2021-12-21
BKNG,FY1,2022-01-31,FY2021,2729.12436,32,10831.93769,,25.19516302719795,2022-01-20
BKNG,FY1,2022-02-28,FY2022,5011.34931,32,16009.86238,,31.301638896411298,2022-02-28
BKNG,FY1,2022-03-31,FY2022,4939.16834,34,16035.29042,,30.801863955264743,2022-03-31
BKNG,FY1,2022-04-30,FY2022,4907.49292,34,16058.25542,,30.560560855744562,2022-04-29
BKNG,FY1,2022-05-31,FY2022,5383.03165,34,17472.54919,,30.80850762795878,2022-05-25
BKNG,FY1,2022-06-30,FY2022,5355.77923,33,17381.88236,,30.81242364362659,2022-06-29
BKNG,FY1,2022-07-31,FY2022,5315.17126,33,17302.85088,,30.71847117484954,2022-07-29
BKNG,FY1,2022-08-31,FY2022,5221.41514,33,16798.52094,,31.082588512700337,2022-08-26
BKNG,FY1,2022-09-30,FY2022,5242.8023,32,16827.92722,,31.155365907269474,2022-09-23
BKNG,FY1,2022-10-31,FY2022,5210.32756,32,16779.17503,,31.052346439466163,2022-10-31
BKNG,FY1,2022-11-30,FY2022,5215.55407,32,16909.91593,,30.843169721187373,2022-11-23
BKNG,FY1,2022-12-31,FY2022,5216.4356,32,16901.56381,,30.86362693204541,2022-12-21
BKNG,FY1,2023-01-31,FY2022,5262.99041,32,16933.64447,,31.08008095554401,2023-01-25
BKNG,FY1,2023-02-28,FY2023,6629.57025,32,19966.61088,,33.203282669472244,2023-02-28
BKNG,FY1,2023-03-31,FY2023,6711.17307,32,20078.4398,,33.42477372171119,2023-03-28
BKNG,FY1,2023-04-30,FY2023,6688.38733,31,20097.87931,,33.27907002940401,2023-04-27
BKNG,FY1,2023-05-31,FY2023,6831.34957,31,20626.83082,,33.11875503131702,2023-05-19
BKNG,FY1,2023-06-30,FY2023,6807.8465,33,20623.72361,,33.00978343551414,2023-06-30
BKNG,FY1,2023-07-31,FY2023,6827.30424,34,20681.25946,,33.012033204287256,2023-07-31
BKNG,FY1,2023-08-31,FY2023,7012.13131,32,21107.30036,,33.22135559926243,2023-08-21
BKNG,FY1,2023-09-30,FY2023,7037.87287,30,21135.0454,,33.29953987229192,2023-09-28
BKNG,FY1,2023-10-31,FY2023,7080.09393,31,21156.07739,,33.46600506078032,2023-10-30
BKNG,FY1,2023-11-30,FY2023,7100.69151,32,21287.42824,,33.35626751125104,2023-11-27
BKNG,FY1,2023-12-31,FY2023,7085.50589,32,21294.10934,,33.27448815476027,2023-12-29
BKNG,FY1,2024-01-31,FY2023,7090.24103,33,21301.73891,,33.28479923613898,2024-01-26
BKNG,FY1,2024-02-29,FY2024,7956.02012,34,23152.95461,,34.362871840830685,2024-02-29
BKNG,FY1,2024-03-31,FY2024,7933.43364,34,23150.873,,34.26839946813237,2024-03-31
BKNG,FY1,2024-04-30,FY2024,7928.09868,35,23150.98426,,34.24519057575481,2024-04-30
BKNG,FY1,2024-05-31,FY2024,7904.30706,35,23180.73227,,34.09860813685158,2024-05-22
BKNG,FY1,2024-06-30,FY2024,7905.02121,34,23183.82924,,34.097133515636614,2024-06-28
BKNG,FY1,2024-07-31,FY2024,7910.54158,34,23188.59442,34.2,34.113933068652116,2024-07-30
BKNG,FY1,2024-08-31,FY2024,7783.49236,34,22981.67707,34.2,33.86825224413442,2024-08-13
BKNG,FY1,2024-09-30,FY2024,7785.95709,36,22990.29206,34.0,33.8662817752825,2024-09-25
BKNG,FY1,2024-10-31,FY2024,8020.20652,36,23328.45323,34.0,34.37950403709642,2024-10-31
BKNG,FY1,2024-11-30,FY2024,8108.96952,37,23451.11606,34.33667,34.57818169187808,2024-11-26
BKNG,FY1,2024-12-31,FY2024,8108.46566,38,23452.30103,34.53556,34.57428612069969,2024-12-19
BKNG,FY1,2025-01-31,FY2024,8105.59338,37,23446.90757,34.61286,34.56998905207865,2025-01-23
BKNG,FY1,2025-02-28,FY2025,9114.52927,37,25299.5248,35.8555,36.02648406265718,2025-02-27
BKNG,FY1,2025-03-31,FY2025,9125.34271,38,25324.01805,35.88732,36.03433977966226,2025-03-27
BKNG,FY1,2025-04-30,FY2025,9236.31231,37,25677.08022,35.88167,35.97103810426931,2025-04-30
BKNG,FY1,2025-05-31,FY2025,9287.36068,37,25794.62729,35.9192,36.00501986551479,2025-05-06
BKNG,FY1,2025-06-30,FY2025,9306.40774,37,25815.58651,35.9312,36.04956926465739,2025-06-26
BKNG,FY1,2025-07-31,FY2025,9575.82771,37,26273.55997,36.26583,36.44663197881821,2025-07-31
BKNG,FY1,2025-08-31,FY2025,9617.52939,37,26360.09968,36.33333,36.48517838229965,2025-08-12
BKNG,FY1,2025-09-30,FY2025,9617.51382,37,26358.58254,36.35417,36.48721931615675,2025-09-29
BKNG,FY1,2025-10-31,FY2025,9830.27046,37,26665.93989,36.66333,36.86451893520712,2025-10-31
BKNG,FY1,2025-11-30,FY2025,9843.76131,38,26667.402,36.67583,36.913087034125034,2025-11-25
BKNG,FY1,2025-12-31,FY2025,9850.4402,37,26666.62908,36.80095,36.93920281580637,2025-12-03
BKNG,FY1,2026-01-31,FY2025,9854.08177,37,26671.10351,36.80546,36.94665939227199,2026-01-27
BKNG,FY1,2026-02-28,FY2026,11249.511,37,29942.47785,37.64522,37.570407687552155,2026-02-25
BKNG,FY1,2026-03-31,FY2026,11240.1215,37,29929.87911,37.60957,37.55485098583146,2026-03-31
BKNG,FY1,2026-04-30,FY2026,10997.59357,38,29486.12545,37.31417,37.29752011212447,2026-04-30
BKNG,FY1,2026-05-31,FY2026,10940.90434,38,29379.87089,37.23458,37.23945684092147,2026-05-11
BKNG,FY1,2026-06-30,FY2026,10930.90434,38,29362.06533,37.22208,37.22798180968422,2026-06-29
BKNG,FY1,2026-07-31,FY2026,10902.58478,38,29341.85976,37.20125,37.157102069115744,2026-07-29
BKNG,FY1,2026-08-31,FY2026,10844.90489,39,29246.8115,37.114,37.08064002122078,2026-08-31
BKNG,FY2,2021-01-31,FY2021,3346.91553,31,10217.71336,,32.75601313208105,2021-01-29
BKNG,FY2,2021-02-28,FY2022,5264.86507,29,14081.36376,,37.388886188392874,2021-02-28
BKNG,FY2,2021-03-31,FY2022,5303.0672,31,14237.93872,,37.2460319171819,2021-03-31
BKNG,FY2,2021-04-30,FY2022,5270.91955,31,14169.25987,,37.19968155259757,2021-04-29
BKNG,FY2,2021-05-31,FY2022,5156.73952,32,14502.14955,,35.55844947137509,2021-05-26
BKNG,FY2,2021-06-30,FY2022,5153.53757,31,14488.27297,,35.57040636017227,2021-06-15
BKNG,FY2,2021-07-31,FY2022,5169.79696,31,14547.84629,,35.53651074491797,2021-07-30
BKNG,FY2,2021-08-31,FY2022,5423.65714,31,15144.8028,,35.81200238539917,2021-08-29
BKNG,FY2,2021-09-30,FY2022,5391.76649,32,15100.63006,,35.70557300309097,2021-09-27
BKNG,FY2,2021-10-31,FY2022,5394.86128,33,15118.52612,,35.68377788403093,2021-10-31
BKNG,FY2,2021-11-30,FY2022,5520.14078,32,15618.74581,,35.343047688667134,2021-11-26
BKNG,FY2,2021-12-31,FY2022,5543.32271,32,15664.36065,,35.388119782597066,2021-12-21
BKNG,FY2,2022-01-31,FY2022,5509.80357,32,15624.50459,,35.26386093243805,2022-01-26
BKNG,FY2,2022-02-28,FY2023,6434.57807,29,18893.29507,,34.05746878011364,2022-02-28
BKNG,FY2,2022-03-31,FY2023,6421.79063,32,18908.16844,,33.963049622589466,2022-03-31
BKNG,FY2,2022-04-30,FY2023,6432.69847,32,19027.89359,,33.806676706352135,2022-04-29
BKNG,FY2,2022-05-31,FY2023,6858.73158,33,20338.95178,,33.72214878224172,2022-05-31
BKNG,FY2,2022-06-30,FY2023,6771.66882,33,20124.8903,,33.6482272402747,2022-06-29
BKNG,FY2,2022-07-31,FY2023,6655.70997,33,19874.22182,,33.48916013054744,2022-07-25
BKNG,FY2,2022-08-31,FY2023,6290.10454,33,19102.5767,,32.92804232007088,2022-08-26
BKNG,FY2,2022-09-30,FY2023,6281.50609,32,19149.02131,,32.80327484266609,2022-09-23
BKNG,FY2,2022-10-31,FY2023,6166.22878,32,18877.65459,,32.66416784247349,2022-10-31
BKNG,FY2,2022-11-30,FY2023,6258.03793,32,19129.8015,,32.71355392788577,2022-11-23
BKNG,FY2,2022-12-31,FY2023,6252.76294,32,19146.73216,,32.65707634988925,2022-12-21
BKNG,FY2,2023-01-31,FY2023,6301.44981,32,19252.06434,,32.73129415481685,2023-01-25
BKNG,FY2,2023-02-28,FY2024,7638.61793,29,22208.65631,,34.39477752897875,2023-02-28
BKNG,FY2,2023-03-31,FY2024,7631.15347,31,22272.05813,,34.263351080792106,2023-03-28
BKNG,FY2,2023-04-30,FY2024,7641.75186,30,22285.21635,,34.29067835816635,2023-04-27
BKNG,FY2,2023-05-31,FY2024,7893.29714,30,23030.24952,,34.27360668908636,2023-05-19
BKNG,FY2,2023-06-30,FY2024,7830.4854,32,22942.56366,,34.13082128067635,2023-06-30
BKNG,FY2,2023-07-31,FY2024,7819.73297,33,22938.489,,34.090009023698116,2023-07-31
BKNG,FY2,2023-08-31,FY2024,8097.23141,32,23495.81025,,34.46244808688817,2023-08-17
BKNG,FY2,2023-09-30,FY2024,8128.72463,30,23549.5665,,34.51751279583002,2023-09-28
BKNG,FY2,2023-10-31,FY2024,8122.05507,31,23511.73158,,34.54469119964324,2023-10-30
BKNG,FY2,2023-11-30,FY2024,8172.53675,32,23633.62841,,34.58011866913329,2023-11-27
BKNG,FY2,2023-12-31,FY2024,8155.23643,32,23635.04481,,34.50484860747764,2023-12-29
BKNG,FY2,2024-01-31,FY2024,8172.55132,33,23662.70021,,34.53769539178048,2024-01-30
BKNG,FY2,2024-02-29,FY2025,8925.23773,32,25236.12684,,35.36690787214319,2024-02-29
BKNG,FY2,2024-03-31,FY2025,8892.96975,33,25228.79106,,35.24929010213143,2024-03-31
BKNG,FY2,2024-04-30,FY2025,8876.41388,35,25213.91214,,35.20442932740385,2024-04-29
BKNG,FY2,2024-05-31,FY2025,8896.75397,35,25176.36127,,35.337727619127065,2024-05-22
BKNG,FY2,2024-06-30,FY2025,8899.06816,34,25189.85218,,35.32798881235833,2024-06-28
BKNG,FY2,2024-07-31,FY2025,8906.82956,34,25220.30521,35.2,35.31610535969402,2024-07-30
BKNG,FY2,2024-08-31,FY2025,8706.95738,34,24795.03845,35.2,35.11572445252651,2024-08-13
BKNG,FY2,2024-09-30,FY2025,8708.72424,36,24789.85906,34.7,35.13018859414201,2024-09-25
BKNG,FY2,2024-10-31,FY2025,8993.07266,36,25304.2538,34.7,35.53976628229994,2024-10-31
BKNG,FY2,2024-11-30,FY2025,9109.57127,37,25496.09818,35.08667,35.729275929545395,2024-11-26
BKNG,FY2,2024-12-31,FY2025,9095.66359,38,25468.93992,35.34667,35.71276864514273,2024-12-19
BKNG,FY2,2025-01-31,FY2025,9064.93216,37,25338.61354,35.60857,35.7751703568545,2025-01-28
BKNG,FY2,2025-02-28,FY2026,10228.08443,36,27515.5138,37.29381,37.17206411024751,2025-02-26
BKNG,FY2,2025-03-31,FY2026,10261.34486,37,27505.88603,37.18429,37.30599642857605,2025-03-27
BKNG,FY2,2025-04-30,FY2026,10321.17706,37,27727.71762,37.09042,37.22332000581013,2025-04-30
BKNG,FY2,2025-05-31,FY2026,10393.08094,37,27877.333,37.0636,37.2814750248885,2025-05-06
BKNG,FY2,2025-06-30,FY2026,10408.14621,37,27908.93491,37.0996,37.29324047500887,2025-06-26
BKNG,FY2,2025-07-31,FY2026,10707.26586,37,28528.68039,37.18708,37.531584754804,2025-07-31
BKNG,FY2,2025-08-31,FY2026,10746.629,37,28625.77688,37.23783,37.541789852726616,2025-08-12
BKNG,FY2,2025-09-30,FY2026,10755.4396,37,28622.21183,37.25522,37.57724827096285,2025-09-29
BKNG,FY2,2025-10-31,FY2026,11028.52995,37,29059.38135,37.66458,37.95170247146366,2025-10-31
BKNG,FY2,2025-11-30,FY2026,11013.29467,38,29062.42395,37.67708,37.89530663012711,2025-11-25
BKNG,FY2,2025-12-31,FY2026,11031.69451,37,29064.84351,37.79762,37.95545813348162,2025-12-19
BKNG,FY2,2026-01-31,FY2026,11051.275,37,29134.38716,37.79318,37.93206611592238,2026-01-27
BKNG,FY2,2026-02-28,FY2027,12522.45291,36,32438.26606,38.37158,38.603952772437424,2026-02-25
BKNG,FY2,2026-03-31,FY2027,12510.71274,36,32429.69572,38.3979,38.57795289853555,2026-03-31
BKNG,FY2,2026-04-30,FY2027,12367.69278,37,32156.26629,38.39478,38.46122142559231,2026-04-30
BKNG,FY2,2026-05-31,FY2027,12311.5638,37,32069.68061,38.32261,38.39004182711129,2026-05-31
BKNG,FY2,2026-06-30,FY2027,12311.7638,37,32069.26394,38.32696,38.39116427191687,2026-06-29
BKNG,FY2,2026-07-31,FY2027,12298.23619,37,32034.01611,38.31391,38.39117813941812,2026-07-29
BKNG,FY2,2026-08-31,FY2027,12291.18743,39,31954.53131,38.2936,38.4646149579216,2026-08-31
EXPE,FQ1,2021-01-31,2020Q4,-50.68032,25,1113.65012,,-4.550829662731056,2021-01-21
EXPE,FQ1,2021-02-28,2021Q1,-143.97978,23,1107.46808,,-13.000806307663513,2021-02-21
EXPE,FQ1,2021-03-31,2021Q1,-142.3734,25,1106.80788,,-12.863424861051765,2021-03-31
EXPE,FQ1,2021-04-30,2021Q1,-136.15979,25,1117.06238,,-12.189094578585664,2021-04-23
EXPE,FQ1,2021-05-31,2021Q2,186.61739,27,1988.199,,9.386253086335925,2021-05-26
EXPE,FQ1,2021-06-30,2021Q2,192.04208,26,2000.38229,,9.600268956590291,2021-06-22
EXPE,FQ1,2021-07-31,2021Q2,188.74208,26,2013.30313,,9.374747259246549,2021-07-21
EXPE,FQ1,2021-08-31,2021Q3,636.26279,26,2780.20792,,22.885439086152953,2021-08-29
EXPE,FQ1,2021-09-30,2021Q3,637.51696,25,2780.85564,,22.925208731798822,2021-09-22
EXPE,FQ1,2021-10-31,2021Q3,610.05863,25,2732.50364,,22.325995144877464,2021-10-21
EXPE,FQ1,2021-11-30,2021Q4,405.50423,24,2315.61044,,17.511763766274953,2021-11-26
EXPE,FQ1,2021-12-31,2021Q4,405.86752,24,2319.85375,,17.49539254360323,2021-12-01
EXPE,FQ1,2022-01-31,2021Q4,392.14657,24,2308.96975,,16.983616610828268,2022-01-28
EXPE,FQ1,2022-02-28,2022Q1,140.71609,24,2264.21879,,6.214774412326117,2022-02-17
EXPE,FQ1,2022-03-31,2022Q1,145.1468,25,2240.55831,,6.478153206376496,2022-03-25
EXPE,FQ1,2022-04-30,2022Q1,141.7748,25,2227.43389,,6.364938624508403,2022-04-29
EXPE,FQ1,2022-05-31,2022Q2,579.22264,26,3018.50115,,19.189081309443925,2022-05-31
EXPE,FQ1,2022-06-30,2022Q2,577.13715,26,3007.57519,,19.189450422351705,2022-06-29
EXPE,FQ1,2022-07-31,2022Q2,575.75239,26,2998.24778,,19.202962271517134,2022-07-25
EXPE,FQ1,2022-08-31,2022Q3,1079.6865,26,3580.02256,,30.158650732078073,2022-08-18
EXPE,FQ1,2022-09-30,2022Q3,1065.17108,25,3566.44731,,29.866446561914863,2022-09-11
EXPE,FQ1,2022-10-31,2022Q3,1078.96228,25,3599.81808,,29.972689064331828,2022-10-31
EXPE,FQ1,2022-11-30,2022Q4,554.87232,25,2688.94113,,20.635346523930775,2022-11-22
EXPE,FQ1,2022-12-31,2022Q4,561.683,25,2693.58654,,20.85260642860207,2022-12-16
EXPE,FQ1,2023-01-31,2022Q4,559.23954,25,2685.93748,,20.821018514548598,2023-01-25
EXPE,FQ1,2023-02-28,2023Q1,245.7386,24,2673.25362,,9.192491058891749,2023-02-16
EXPE,FQ1,2023-03-31,2023Q1,235.21491,24,2672.50533,,8.801288714361517,2023-03-24
EXPE,FQ1,2023-04-30,2023Q1,227.00205,23,2665.41778,,8.516565459393009,2023-04-20
EXPE,FQ1,2023-05-31,2023Q2,690.66124,24,3380.03959,,20.43352515879851,2023-05-16
EXPE,FQ1,2023-06-30,2023Q2,689.67944,26,3381.81969,,20.393737786771243,2023-06-21
EXPE,FQ1,2023-07-31,2023Q2,683.27059,27,3370.56007,,20.27172267545435,2023-07-31
EXPE,FQ1,2023-08-31,2023Q3,1149.54252,26,3866.23804,,29.732843868040774,2023-08-18
EXPE,FQ1,2023-09-30,2023Q3,1152.03296,25,3867.55923,,29.787079951197025,2023-09-18
EXPE,FQ1,2023-10-31,2023Q3,1147.81496,25,3857.38231,,29.756318346365827,2023-10-30
EXPE,FQ1,2023-11-30,2023Q4,524.29836,25,2880.85848,,18.19937923503969,2023-11-09
EXPE,FQ1,2023-12-31,2023Q4,525.10683,25,2880.95604,,18.22682549505337,2023-12-29
EXPE,FQ1,2024-01-31,2023Q4,524.90669,27,2876.12776,,18.2504649932519,2024-01-30
EXPE,FQ1,2024-02-29,2024Q1,179.62019,27,2812.50773,,6.386478091564214,2024-02-21
EXPE,FQ1,2024-03-31,2024Q1,184.21944,27,2813.03,,6.54879045015517,2024-03-31
EXPE,FQ1,2024-04-30,2024Q1,180.95019,27,2807.98214,,6.444136072745819,2024-04-29
EXPE,FQ1,2024-05-31,2024Q2,748.31981,27,3532.32133,,21.184930250951997,2024-05-13
EXPE,FQ1,2024-06-30,2024Q2,748.4046,26,3533.22215,,21.18192879550469,2024-06-28
EXPE,FQ1,2024-07-31,2024Q2,750.2326,26,3534.28215,21.13333,21.227297882824665,2024-07-29
EXPE,FQ1,2024-08-31,2024Q3,1227.71152,26,4102.58812,29.41429,29.92529310985281,2024-08-20
EXPE,FQ1,2024-09-30,2024Q3,1227.5403,28,4105.21233,29.4625,29.901992913482253,2024-09-25
EXPE,FQ1,2024-10-31,2024Q3,1231.64844,28,4112.40832,29.4625,29.949565903027842,2024-10-30
EXPE,FQ1,2024-11-30,2024Q4,570.91796,29,3072.06874,18.78462,18.584153165791466,2024-11-26
EXPE,FQ1,2024-12-31,2024Q4,571.09052,29,3072.58604,18.75714,18.586640457430445,2024-12-20
EXPE,FQ1,2025-01-31,2024Q4,570.71737,28,3070.11219,18.67647,18.58946301242496,2025-01-29
EXPE,FQ1,2025-02-28,2025Q1,269.65615,28,3017.87673,8.93529,8.935293722219066,2025-02-13
EXPE,FQ1,2025-03-31,2025Q1,271.03786,29,3018.82304,8.94444,8.978262601308357,2025-03-17
EXPE,FQ1,2025-04-30,2025Q1,270.16964,28,3015.47829,8.93333,8.95942911928575,2025-04-28
EXPE,FQ1,2025-05-31,2025Q2,849.26512,29,3701.64463,23.02667,22.942913350382856,2025-05-15
EXPE,FQ1,2025-06-30,2025Q2,849.42937,29,3701.37161,23.02111,22.949043206175126,2025-06-24
EXPE,FQ1,2025-07-31,2025Q2,853.61048,28,3708.04571,22.31,23.020495073670496,2025-07-30
EXPE,FQ1,2025-08-31,2025Q3,1346.37096,29,4277.04452,31.43684,31.47900270161321,2025-08-14
EXPE,FQ1,2025-09-30,2025Q3,1346.84268,30,4276.36436,31.45,31.495040333747433,2025-09-29
