code,ymi,nights,y_yoy,x_yoy_vmatch,x_yoy_all,x_yoy_mature
AT,24219,642029.0,,0.13193233040009436,0.2701615749275228,0.31348855714772206
BE,24219,476826.0,,0.08162749405910791,0.2634337197414261,0.23438349072741899
CH,24219,304051.0,,0.24658039676622906,0.4182209441398496,0.5415972824327444
CZ,24219,629890.0,,0.24935781834553683,0.30540085096440645,0.3719069110100461
DE,24219,2007613.0,,0.14618251017808145,0.2546698049609836,0.36188022812903414
DK,24219,252296.0,,0.03111638719645315,0.14621655215183826,0.28457165003738855
EL,24219,869957.0,,0.47993990750002585,0.5877364779557331,0.7388733311419521
ES,24219,6405052.0,,0.22015433742503296,0.3549657277418979,0.39338489331524457
FR,24219,5543383.0,,0.18181810036134652,0.30546466121436816,0.4531264372441506
HU,24219,568219.0,,0.206319799736295,0.3360731146841645,0.4539872116942998
IE,24219,429871.0,,0.3538379000103536,0.4514543572033162,0.585023358497754
IT,24219,4531492.0,,0.15641917417676315,0.2362477972218286,0.32928900313923853
LV,24219,53232.0,,0.290083033989319,0.4309674009191006,0.8128116843160345
MT,24219,202365.0,,0.3939656448112647,0.507470247085913,0.6559883971072995
NL,24219,768598.0,,0.0965726586384571,0.18335012297000644,0.2626267661096337
NO,24219,167821.0,,0.2909747985087569,0.3563932141157674,0.6774974088928176
PT,24219,1851942.0,,0.20955714563737102,0.30505522089068565,0.4515029869032851
SE,24219,137293.0,,0.20815576034871797,0.41219914028950844,0.2709614256647026
AT,24220,742051.0,,0.20622819500402229,0.3360566665916832,0.4191499919327545
BE,24220,505001.0,,0.17125871594519812,0.3474195139645718,0.28280995562778055
CH,24220,364005.0,,0.2452046441846647,0.4003009505599301,0.5013351460963766
CZ,24220,787021.0,,0.3093559543120926,0.36811047843688327,0.4476978717314373
DE,24220,2786230.0,,0.13472368262467718,0.2489010842991972,0.4034218853934051
DK,24220,439196.0,,0.22069639596444612,0.3343791262388579,0.44416647562525935
EL,24220,1399320.0,,0.49421567340149386,0.5977563523423343,0.7220220350284358
ES,24220,6848154.0,,0.19974394129816686,0.3330857784297515,0.37538043959294665
FR,24220,6797942.0,,0.19677333378573508,0.32103782442239975,0.4030404208713431
HU,24220,637766.0,,0.2054344756894549,0.3486376158879382,0.41016026731354277
IE,24220,612685.0,,0.5000841888342273,0.609451130077323,0.7515083803520266
IT,24220,5489770.0,,0.174321927743133,0.2544980637886549,0.32164885431853546
LV,24220,78614.0,,0.35088453980402806,0.48672807218693015,0.5800174804292031
MT,24220,253496.0,,0.32699871346738335,0.4467022413599057,0.4933308209037097
NL,24220,868583.0,,0.15875312908631575,0.251534862537282,0.3400511618284652
NO,24220,228874.0,,0.29423947299793995,0.3622929362429557,0.6021754023542185
PT,24220,2301951.0,,0.2695295461730278,0.36952850893938677,0.47155011459088686
SE,24220,200625.0,,0.12007351036936308,0.31182020762290075,0.18117935221517753
AT,24221,864764.0,,0.059607959768967815,0.21414259045523365,0.2764188801730702
BE,24221,451665.0,,0.16288435979601285,0.3469618432922324,0.22728636216204098
CH,24221,468490.0,,0.2718954665211402,0.41221981601352137,0.4563694379699319
CZ,24221,711886.0,,0.2591672293714069,0.31385055564546066,0.38495710388703724
DE,24221,2705928.0,,0.1730748224301812,0.2834409270457846,0.42909503160895135
DK,24221,434607.0,,0.09167307739115733,0.2092544391535427,0.26092644969786355
EL,24221,2657853.0,,0.4241181601579921,0.5355532985715695,0.6539845931825556
ES,24221,9000485.0,,0.19323701625762368,0.33090186619925355,0.3897854754439758
FR,24221,7287319.0,,0.16814831894336724,0.2985117526143815,0.34670042597070644
HU,24221,696877.0,,0.17616266818324688,0.32110890910793044,0.39952877119321434
IE,24221,703386.0,,0.4152203469102055,0.5260490261000073,0.6621492685557541
IT,24221,7168327.0,,0.18144423810988075,0.26007857985841504,0.3283225858261326
LV,24221,116967.0,,0.3577337052869745,0.5182606022535088,0.6400373552459969
MT,24221,300848.0,,0.3311794687246956,0.45736956940695517,0.5192290345623701
NL,24221,814463.0,,0.24433262235944267,0.3254978550487135,0.41187150176165044
NO,24221,357712.0,,0.17236111262103865,0.2545298651348804,0.556287997842748
PT,24221,2754867.0,,0.2594108518079063,0.3573363889782145,0.45873795918054366
SE,24221,301675.0,,0.19183896378084486,0.37088719522983027,0.34794126396997777
AT,24222,1773816.0,,0.15793617330674012,0.34380383310744533,0.345837992608855
BE,24222,668097.0,,0.2559786158410109,0.4293640617877379,0.2847674682317001
CH,24222,738022.0,,0.22996021029330757,0.3644692156655511,0.3792747758559733
CZ,24222,1079647.0,,0.28712989132234484,0.3500688092616151,0.4990434550677305
DE,24222,4003170.0,,0.14122070207625004,0.2754567336025057,0.3854310490750484
DK,24222,844155.0,,0.16216452130910153,0.24697426142452297,0.25042239816720463
EL,24222,4592207.0,,0.3490615514014503,0.4647996320100644,0.5733750163304339
ES,24222,14523369.0,,0.23012502372762852,0.36544900395717833,0.43809172335796154
FR,24222,14845184.0,,0.18985782434654278,0.31450902388238433,0.38264483184910725
HU,24222,1217585.0,,0.1955940200646848,0.351691141971955,0.4873305239593824
IE,24222,984538.0,,0.36615954475165735,0.4663941375304127,0.5749119631187827
IT,24222,11587560.0,,0.17645388360035313,0.25895143357331474,0.3224676719558389
LV,24222,211294.0,,0.44460283715285476,0.5906954556503508,0.7322146487508548
MT,24222,414625.0,,0.3163145621336131,0.44286662531358767,0.4679131402060907
NL,24222,1094475.0,,0.27058889319260443,0.3364278424901098,0.43108590049107565
NO,24222,651986.0,,0.49003612540644836,0.547639596888707,0.6418538861723947
PT,24222,4585550.0,,0.2326452032155816,0.33213690399940254,0.44721732470091974
SE,24222,676525.0,,0.397109198099171,0.5456466844205868,0.42113122485256377
AT,24223,1758331.0,,0.17893745880971418,0.3786208119195844,0.4348716626079609
BE,24223,706934.0,,0.30886809245517716,0.48564946887351634,0.3353699032374964
CH,24223,734019.0,,0.35079803249880825,0.4921804081156164,0.6653559182888963
CZ,24223,1063756.0,,0.29094205903898834,0.34345342401027423,0.4750663350612818
DE,24223,3879098.0,,0.273587453496953,0.405868822284015,0.5084576378145823
DK,24223,755662.0,,0.16201498574555656,0.27401325873370663,0.3495104357718426
EL,24223,5096128.0,,0.3214998735366726,0.43831131697605785,0.541791900897282
ES,24223,16839627.0,,0.2053269352992359,0.3459312130419536,0.41422347895081013
FR,24223,17581413.0,,0.2654559052653227,0.38453774097946336,0.4883144859495914
HU,24223,1310083.0,,0.2001582606417372,0.35752564581904533,0.4691094604437433
IE,24223,1088220.0,,0.34991180154848295,0.45041227428999075,0.5862716174392599
IT,24223,12557755.0,,0.17612799963109937,0.26764619567995,0.3250856434016425
LV,24223,204576.0,,0.4211288877514339,0.6015577847942479,0.723819480093029
MT,24223,445390.0,,0.23471894845421598,0.38159547675801075,0.4260843953109001
NL,24223,1153351.0,,0.18649243979955596,0.25635361546920193,0.3811859749530822
NO,24223,566158.0,,0.279122819056111,0.32366067348701255,0.37112697052727284
PT,24223,5180347.0,,0.2007850138389547,0.3110863894252679,0.4240315056316946
SE,24223,515170.0,,0.26036426380082395,0.38172512080509147,0.3803727353685555
AT,24224,857485.0,,0.2966992661019696,0.4867803186668354,0.577490205493351
BE,24224,463259.0,,0.2651565682884048,0.4256231840252546,0.41078100694834613
CH,24224,435999.0,,0.26946538035577694,0.4151371218158501,0.4896396037625944
CZ,24224,736367.0,,0.30817809309041594,0.37047581349720726,0.5380752662133662
DE,24224,3159526.0,,0.21580348325504622,0.3616750690376842,0.4450909220137801
DK,24224,356913.0,,0.17010081532972873,0.2910600151207088,0.3195866189705261
EL,24224,2825333.0,,0.3721703140373318,0.4896719729924075,0.5550415838075086
ES,24224,9262410.0,,0.21541189683967096,0.35179876587483505,0.41511436103239446
FR,24224,6787588.0,,0.26049708399244753,0.37864589747945737,0.45111082585780904
HU,24224,686189.0,,0.22553707033961923,0.3876747767999748,0.47219037842240147
IE,24224,608793.0,,0.39900448640086306,0.5011797224234024,0.6278713008341885
IT,24224,7281906.0,,0.21615044846343784,0.2976099781306019,0.3433114765803329
LV,24224,76589.0,,0.5780231626342678,0.7070802748638693,0.9099549134250693
MT,24224,318364.0,,0.30956478370128854,0.4585665003323552,0.5037833411405778
NL,24224,763650.0,,0.2570090338091986,0.33968520299490007,0.42903998585787534
NO,24224,250946.0,,0.09001760643855611,0.1281550355881423,0.2810375297331124
PT,24224,3097596.0,,0.21122231642014663,0.31637385112060207,0.41964391340306106
SE,24224,210526.0,,0.3015604756238584,0.47769006216989185,0.4715085204251558
AT,24225,715781.0,,0.32442389810503836,0.49129654395794553,0.5171377069201879
BE,24225,512846.0,,0.26016404355788864,0.40988012631728116,0.3458914585377046
CH,24225,358673.0,,0.357655729537393,0.5252776503545312,0.5652708454187676
CZ,24225,708630.0,,0.3283020263611862,0.3821977945663184,0.5391577520432034
DE,24225,2960508.0,,0.3045877709240566,0.42603094138549835,0.5132445707533004
DK,24225,304241.0,,0.1741637957137425,0.2827643398247997,0.38950617548654753
EL,24225,1177057.0,,0.393232196457404,0.5042478867429813,0.5559397637002949
ES,24225,7438260.0,,0.31218796428250517,0.4384620620136125,0.5168333192213609
FR,24225,5494690.0,,0.2560073626351939,0.3769328231681715,0.4550346617952916
HU,24225,607737.0,,0.2147221143979821,0.3752883723003672,0.45401667699232806
IE,24225,496130.0,,0.36656954533979946,0.4675130440462581,0.5995167978739465
IT,24225,4938337.0,,0.22990316326438137,0.30957545873718356,0.3582310850236466
LV,24225,60462.0,,0.43872232986464677,0.548386241082526,0.7934951543942274
MT,24225,286114.0,,0.2439904129537327,0.3970058431621879,0.40149326681519004
NL,24225,763490.0,,0.22550864139592866,0.3170718792173929,0.366523743658174
NO,24225,199339.0,,0.16955930518010334,0.22735730970383178,0.4687570053568854
PT,24225,2298706.0,,0.2560616327740713,0.3581609890965321,0.44467427898207623
SE,24225,174039.0,,0.18765896938867552,0.34909915013027476,0.39641527258824644
AT,24226,519229.0,,0.4908953040458612,0.6717090022927987,0.8035132851755487
BE,24226,387306.0,,0.349857191442605,0.4903788147883068,0.503166943004928
CH,24226,216474.0,,0.4065868132173645,0.568247855045802,0.5697449384169598
CZ,24226,458768.0,,0.4028595829238755,0.4549338222944974,0.5691807956228981
DE,24226,1628763.0,,0.45929733936443434,0.5684680145227738,0.6298006281612949
DK,24226,197072.0,,0.24568176450755502,0.3760668514427126,0.4398938277743651
EL,24226,411599.0,,0.5036673970658202,0.6069694843188931,0.6177773785858013
ES,24226,4614588.0,,0.4124094141687849,0.5377359691666221,0.6127243475475489
FR,24226,3442883.0,,0.3425520575325068,0.4645164558117602,0.5430486046852578
HU,24226,435436.0,,0.25510938846360776,0.41581833471623236,0.4959104746072967
IE,24226,316511.0,,0.41182232857413187,0.501126711180326,0.5943772501322375
IT,24226,2291911.0,,0.2832023100064634,0.36516974979964073,0.390673841658132
LV,24226,49582.0,,0.39418872004022987,0.47372187356261364,0.7319527549817404
MT,24226,120409.0,,0.3493336519964692,0.45760962161441965,0.5237847684084959
NL,24226,455402.0,,0.29083264165167777,0.38512542387104165,0.44187816038439387
NO,24226,149106.0,,0.2659488357993439,0.3372258161595126,0.5248856093342893
PT,24226,1091839.0,,0.28408453326615446,0.3798022940828467,0.4311054447196655
SE,24226,119675.0,,0.2823810376981084,0.4043268040581041,0.530980425744451
AT,24227,1367807.0,,0.3845462016263028,0.5659013233749592,0.668294056598887
BE,24227,513053.0,,0.1492554717964048,0.2970044777220382,0.3414613333434147
CH,24227,476417.0,,0.3279494577592302,0.471431181236921,0.5552240373544437
CZ,24227,724378.0,,0.33914062245184856,0.38939913273702126,0.5052285942292728
DE,24227,2261029.0,,0.3512157422145545,0.468867068947468,0.48938353644306704
DK,24227,248499.0,,0.2903688571619966,0.41918103385487276,0.4365556951781954
EL,24227,426028.0,,0.4177443321610583,0.5251452824313244,0.479162808544366
ES,24227,5668198.0,,0.36846858308257036,0.4979311998996447,0.5715295398968118
FR,24227,5549389.0,,0.18093966223909988,0.29720765924961234,0.3618813176571977
HU,24227,549479.0,,0.2300977151581135,0.39570710236344525,0.4948090108800988
IE,24227,338029.0,,0.3568447088147873,0.4471468338296463,0.5513411569339773
IT,24227,2953050.0,,0.230442317458858,0.31698450981573123,0.3279235154317825
LV,24227,63373.0,,0.3566749439387324,0.47481518624295754,0.6728074963228227
MT,24227,114345.0,,0.35783705911890984,0.44635969527481634,0.634578826408878
NL,24227,537065.0,,0.2591334708158242,0.3412673942473788,0.41639926380413506
NO,24227,198979.0,,0.34891293860324324,0.4155154439616658,0.6224221615648753
PT,24227,1246518.0,,0.17436843594049822,0.26542382269106685,0.2927392289766879
SE,24227,163680.0,,0.29751201927976373,0.40659441370531585,0.6344984534784377
AT,24228,1365713.0,0.12212213405640798,0.2721954551018064,0.4650672227909135,0.6124148176866604
BE,24228,282760.0,0.20466437184693578,0.24636392312104985,0.39497442257269283,0.3921529996566483
CH,24228,383092.0,0.143052854713055,0.36156181226398937,0.5242686940224436,0.6955253029649128
CZ,24228,505284.0,0.15777666243509095,0.3052490675158534,0.3630215173914835,0.44282604761772276
DE,24228,1509718.0,0.23492714534712555,0.35280255339616245,0.48038272829752926,0.4940960729333592
DK,24228,144012.0,0.09980391566807609,0.21729313763603417,0.304304514625664,0.3426530443484135
EL,24228,303388.0,0.3535748193597483,0.4122695086021953,0.5330288050695645,0.5334563203570716
ES,24228,4341121.0,0.15426594087811593,0.3218738975067765,0.44754841863607897,0.5212643752582609
FR,24228,3714503.0,0.17397063664444049,0.19910361282485925,0.32117115838755306,0.3688389863687208
HU,24228,372702.0,0.1883865657291407,0.1410785982599056,0.2991307798975388,0.38700137424735986
IE,24228,226209.0,0.2372966104432584,0.28830405092876027,0.3878994171432691,0.5250409970612566
IT,24228,2093202.0,0.1335754818947916,0.1833020599460082,0.2678742442223348,0.27062967051165066
LV,24228,51101.0,0.32402193373456967,0.2955694372849469,0.41306970749338373,0.4507216996962852
MT,24228,85226.0,0.20797337425819157,0.20748765424165677,0.315007997952913,0.40756815830494314
NL,24228,351155.0,0.1326810920300708,0.1816740980468302,0.2612638338939396,0.343594031530551
NO,24228,168497.0,0.20465495401233352,0.17159095444886766,0.29184008260044453,0.5422119375866614
PT,24228,955195.0,0.2015759814265677,0.23762496901290509,0.3328248161641695,0.3474417279531823
SE,24228,121171.0,0.23522196298474118,0.2568240840918757,0.3585081250203934,0.5930637220029628
AT,24229,1817567.0,0.17704327191026858,0.3185707243915549,0.5125428984054847,0.6429820769562818
BE,24229,328392.0,0.1817735815487231,0.2886409372294379,0.42315955090710095,0.4475765934582912
CH,24229,552412.0,0.09152345107409394,0.26662866325394863,0.42455876692374406,0.5924486780079303
CZ,24229,587602.0,0.13592606114304004,0.3673276789585782,0.41309017308560747,0.49408883141046683
DE,24229,1771463.0,0.17578039863202125,0.371998656192364,0.48922505392733334,0.5156646430726872
DK,24229,148702.0,0.06127378137943826,0.202236866494896,0.3347835224568792,0.3514778772390831
EL,24229,320465.0,0.2724655061813318,0.421643782045359,0.5322939266406223,0.518176872950297
ES,24229,4889462.0,0.14012729469584817,0.32120865109636426,0.44139961992753995,0.5266850312264526
FR,24229,5092539.0,0.19293822290727736,0.22919294043262262,0.3469392768211523,0.37877359769204055
HU,24229,389237.0,0.18891662959145036,0.1794461136939264,0.32774083300378587,0.41475634833339153
IE,24229,263305.0,0.1663072176560175,0.2750820691851403,0.37621385575510397,0.47058350748755734
IT,24229,2447755.0,0.1281989866586527,0.19620164343134433,0.2809361058673061,0.2858774620038712
LV,24229,39176.0,0.306370352515561,0.20673052167287959,0.3637924117075963,0.4195074652312033
MT,24229,93777.0,0.1045586978454257,0.12553072244720934,0.23925948777555217,0.35894509247327155
NL,24229,385023.0,0.06887822813616808,0.2139182493928274,0.2915643500313656,0.39214114344539086
NO,24229,245127.0,0.21275212394927978,0.038597299498143986,0.11306146043568518,0.4054651081081644
PT,24229,1047727.0,0.1344940748839502,0.23977397288439783,0.33322387813274307,0.36430807499090634
SE,24229,167560.0,0.283077427923365,0.23151180098472635,0.3889358061569539,0.575783520040763
AT,24230,1383884.0,-0.012572703282926055,0.40385506106900654,0.5802098982072753,0.7583331604446408
BE,24230,414004.0,0.1347398403032102,0.26644454720771515,0.43868115811669445,0.44892639378898214
CH,24230,494220.0,0.07972946845888805,0.1735536187591854,0.3387924232769101,0.434398530963167
CZ,24230,530154.0,-0.045272516037724884,0.3332004862046436,0.39027978612050024,0.4778193272978206
DE,24230,2003719.0,0.05094403127099741,0.35261184083465263,0.4708422037183566,0.4668996433081445
DK,24230,194046.0,-0.16063177224218597,0.18352952956013113,0.2790008827067343,0.2780863853899255
EL,24230,477636.0,0.11016041443658685,0.33969346761944563,0.45876310877314463,0.4821577288964189
ES,24230,5696901.0,-0.021021154299347252,0.35640695519265575,0.48003501404034604,0.5784101311317981
FR,24230,4978269.0,0.029556914036803814,0.19636892007262594,0.3149043978817938,0.36603841442775636
HU,24230,466160.0,0.0639826434026305,0.18247048821131234,0.33312713036129826,0.4077666050964435
IE,24230,421097.0,0.10696422928570389,0.3874473629371579,0.4803266770839519,0.6221270904860463
IT,24230,3061081.0,-0.005085897204843233,0.24108788394736677,0.3231677651145845,0.3345356962526829
LV,24230,48099.0,0.1774808004475747,0.24328670350848217,0.3986788484238053,0.43473549040827764
MT,24230,126771.0,-0.04365679228545446,0.08568664261426817,0.22737351339901116,0.269045677692806
NL,24230,519405.0,-0.054959038714961106,0.25309649280200097,0.34122446857631544,0.46456220480530214
NO,24230,240602.0,0.059573904696919214,0.14332912808408002,0.24224167905400762,0.3921247358193783
PT,24230,1421553.0,-0.013547130408399279,0.23223740041127544,0.33025772471990156,0.3480504295087089
SE,24230,151919.0,0.08536173896481017,0.22501096548900512,0.35987836365627,0.479318400520283
AT,24231,1014608.0,0.45762413597291457,0.2921156347252009,0.472381308167238,0.5822048556479499
BE,24231,659768.0,0.3247366136072585,0.14549199751486203,0.31996414245325966,0.38766776814879605
CH,24231,415610.0,0.31255187003983526,0.18893129589204882,0.34108197505264,0.4633527733758259
CZ,24231,796019.0,0.2340778539401821,0.3117614901849242,0.3689647058886379,0.4558694776321375
DE,24231,3115871.0,0.43956227375056733,0.3470358992727972,0.4642977263266375,0.45191407073748524
DK,24231,355912.0,0.3440805079046215,0.2683924140012644,0.38399442371128756,0.3897661985650606
EL,24231,1229992.0,0.3463191591404676,0.30519770985914796,0.412300746595474,0.45977807706701557
ES,24231,8330262.0,0.26280785429212117,0.20804290977122647,0.338647096112661,0.4464424407704057
FR,24231,7568503.0,0.3113903293921825,0.18861527390511393,0.31080033945313146,0.3595513368082989
HU,24231,755694.0,0.28512962454558693,0.17919740515359703,0.3297488009512084,0.41662296269726223
IE,24231,589506.0,0.3157997343640711,0.3027424954430345,0.395437768799095,0.526570334286408
IT,24231,6121457.0,0.30074889499374086,0.24545169281834736,0.32640458095416336,0.33246779918023284
LV,24231,76869.0,0.3674429550241087,0.31563814971837095,0.4667008188570527,0.3566749439387324
MT,24231,260118.0,0.2510623766534681,0.04011431618106102,0.20034712322182605,0.2538760363213271
NL,24231,1020145.0,0.28313197704412413,0.16892450145811547,0.25912393759988095,0.34273306163218953
NO,24231,229964.0,0.3150248397437453,-0.008984786407815297,0.08865368315610067,0.24991141156531438
PT,24231,2499220.0,0.29974386495304467,0.2363447102249323,0.33858031663921534,0.3684590190529401
SE,24231,194522.0,0.34842793897595786,0.23759796805436953,0.39270696132343935,0.44986047705146315
AT,24232,811642.0,0.08964138228404922,0.20922815690851168,0.3899897861827454,0.49555637203669756
BE,24232,579787.0,0.1381003852401062,0.17090053913248707,0.3373171880867772,0.43612576050294977
CH,24232,415835.0,0.1331209431594288,0.3125109341056509,0.4877810606797158,0.5965924455234158
CZ,24232,805177.0,0.02280719735578256,0.25776957308918064,0.3159686299090916,0.3930853076345726
DE,24232,3058450.0,0.0932188240985007,0.22469021611844314,0.35363511052898416,0.31162227999778924
DK,24232,400232.0,-0.09290140371273273,-0.07630688274700745,0.05137777882134397,0.07827368056142439
EL,24232,1539456.0,0.09544270292785488,0.23490814062746695,0.3498284290547551,0.4132797775912307
ES,24232,7606919.0,0.10507910096684529,0.19087988784764007,0.3181184774253984,0.4235953199035008
FR,24232,6740921.0,-0.008423356843220339,0.08512948948891767,0.205981522024159,0.27233496809498653
HU,24232,733434.0,0.13976616907660877,0.1314956994467989,0.2840208031913563,0.37778355771554767
IE,24232,653322.0,0.06421917883715388,0.10334502202211356,0.20544687899186,0.35852995712097685
IT,24232,5676644.0,0.033473852754427526,0.21692432159702893,0.29744970117736275,0.32535971341063696
LV,24232,111900.0,0.3530558146953307,0.36186538836142473,0.5069155503581477,0.46406682116773135
MT,24232,279215.0,0.09663405055940745,0.08176982381961159,0.24903673330746856,0.28297416732987535
NL,24232,840701.0,-0.03262708055908172,0.06922101806540694,0.1597710535087935,0.24223939435856556
NO,24232,258084.0,0.12011347953887545,0.050430853626891904,0.11450971031141431,0.15728547863262982
PT,24232,2492017.0,0.07933539849705085,0.21630259390606332,0.32083231086210834,0.37847246631923515
SE,24232,241201.0,0.18419311689713744,0.1991286751103359,0.36297783426884805,0.4824261492442928
AT,24233,1251462.0,0.369611109510708,0.3355339101853957,0.527752083966271,0.6334512838981622
BE,24233,628744.0,0.33078342402289485,0.2342512836698214,0.3988178048611859,0.5158712389725657
CH,24233,607058.0,0.25910958165577747,0.27742557228459175,0.4340212411049167,0.5909495563106273
CZ,24233,867511.0,0.19771040562282297,0.3486735097030313,0.4052206392156132,0.5162633750661196
DE,24233,3837786.0,0.34945071596775507,0.29595093111232135,0.4191835715362694,0.36022570027452244
DK,24233,504213.0,0.148556623383253,0.17636109482348838,0.30338442173662894,0.35301579476528144
EL,24233,3177235.0,0.17849266768380165,0.30559471016773304,0.4181787335330195,0.4916005498609915
ES,24233,10375024.0,0.1421229145939442,0.30796161253466203,0.4394620025591842,0.5282774019950572
FR,24233,9444840.0,0.2593328463115735,0.2601299738497813,0.3761792361961057,0.41721730556216613
HU,24233,874387.0,0.22691414481468375,0.17947645336847998,0.3347961025105753,0.40861755386232596
IE,24233,794161.0,0.12138039495766663,0.18846509528282682,0.2807672659568883,0.42775107951033414
IT,24233,8945925.0,0.22152582728863127,0.27802517254069387,0.35916612880764076,0.3765934789602917
LV,24233,147304.0,0.23060663483315783,0.35017355065179756,0.5036891081966708,0.4453516002474233
MT,24233,355988.0,0.16829186860562037,0.2003721689017322,0.3646584687921722,0.37918127203393653
NL,24233,991206.0,0.19639338319721,0.22461732511109814,0.3175170046856534,0.41131609709396405
NO,24233,442952.0,0.21373321866224507,0.25636175760815005,0.3301778441789473,0.32797059136589235
PT,24233,3299935.0,0.1805336057312579,0.23113272534441653,0.3346400912481968,0.387066661983312
SE,24233,410523.0,0.3080816775958826,0.1611193491433516,0.31042552768311216,0.4170931461032835
AT,24234,1970233.0,0.10501865176554899,0.13161139203469838,0.3395262226470833,0.4723842678518934
BE,24234,857811.0,0.24995042292694816,0.16596289770733302,0.30463847387027077,0.4124459392495047
CH,24234,873540.0,0.16858028685903206,0.2002541676320704,0.37118867357898294,0.4651033744278955
CZ,24234,1182738.0,0.0911979537745392,0.21857439100128595,0.27983237134416705,0.35326171809776263
DE,24234,4990311.0,0.22041168521304702,0.10530703829210862,0.23960266480938705,0.21172390095502963
DK,24234,1024898.0,0.19401224740212933,0.28371395642646474,0.38009037266164464,0.41073710689934356
EL,24234,5314012.0,0.1459863691225186,0.24204342558037079,0.35721808846522435,0.45227519332460175
