target,window,horizon_q,prior_basis,spec_id,quarter,vintage_date,point,raw_point,actual,err,abs_err,clip,sentence_level,revenue_leg_musd,margin_pct,n_members,n_prior_obs,weight_source,q10,q90,q05,q95,conformal_n,conformal_kind,qhat80,qhat90,seasonal_naive_point
adj_ebitda_musd,W1,0,PIT,stack_clip,2025Q3,2025-08-06,2091.493069892922,2091.493069892922,2051.0,40.493069892921994,40.493069892921994,sentence_not_binding,,4139.566689730157,50.524444384039114,6,10,invmae_shrunk_lam0.5,2022.6081879719527,2160.3779518138913,2001.5518216632252,2181.4343181226186,10,split_conformal,68.88488192096918,89.94124822969684,1958.0
adj_ebitda_musd,W1,0,PIT,stack_clip,2025Q4,2025-11-06,798.3728979308012,798.3728979308012,786.0,12.372897930801173,12.372897930801173,sentence_not_binding,,2742.707460716992,29.10893375854574,6,11,invmae_shrunk_lam0.5,729.488016009832,867.2577798517704,708.4316497011043,888.314146160498,11,split_conformal,68.88488192096918,89.94124822969684,765.0
adj_ebitda_musd,W1,0,PIT,stack_clip,2026Q1,2026-02-12,508.64570384880557,508.64570384880557,519.0,-10.354296151194433,10.354296151194433,sentence_not_binding,,2661.139952591579,19.113827641926747,6,12,invmae_shrunk_lam0.5,439.7608219278364,577.5305857697747,418.7044556191087,598.5869520785025,12,split_conformal,68.88488192096918,89.94124822969684,417.0
adj_ebitda_musd,W1,0,PIT,stack_clip,2026Q2,2026-05-07,1262.5581677588261,1262.5581677588261,1261.0,1.55816775882613,1.55816775882613,sentence_not_binding,,3639.950050096528,34.686139930006576,6,13,invmae_shrunk_lam0.5,1193.6732858378568,1331.4430496797954,1172.6169195291293,1352.499415988523,13,split_conformal,68.88488192096918,89.94124822969684,1043.0
adj_ebitda_musd,W1,0,PIT,stack_ew_clip,2023Q1,2023-02-14,280.02401906830414,286.66047151154265,262.0,18.024019068304142,18.024019068304142,clipped_ceiling,,1845.146739130435,15.176246589486508,6,0,equal_insufficient_prior,252.02161716147373,308.02642097513456,243.6208965894246,316.4271415471837,0,fallback,28.002401906830414,36.40312247887954,229.0
adj_ebitda_musd,W1,0,PIT,stack_ew_clip,2023Q2,2023-05-09,832.3860296921873,847.099212764949,819.0,13.386029692187321,13.386029692187321,clipped_ceiling,,2463.332309110463,33.79105720383992,6,1,equal_insufficient_prior,749.1474267229686,915.624632661406,724.175845832203,940.5962135521717,1,fallback,83.23860296921873,108.21018385998435,711.0
adj_ebitda_musd,W1,0,PIT,stack_ew_clip,2023Q3,2023-08-03,1793.2481486266695,1793.2481486266695,1834.0,-40.75185137333051,40.75185137333051,sentence_not_binding,,3462.880434782609,51.784870497246764,6,2,equal_insufficient_prior,1613.9233337640026,1972.5729634893364,1560.1258893052025,2026.3704079481365,2,fallback,179.32481486266695,233.12225932146706,1457.0
adj_ebitda_musd,W1,0,PIT,stack_ew_clip,2023Q4,2023-11-01,648.0587517703032,648.0587517703032,738.0,-89.94124822969684,89.94124822969684,sentence_not_binding,,2206.735193578123,29.367309392456132,6,3,equal_insufficient_prior,583.2528765932728,712.8646269473335,563.8111140401637,732.3063895004426,3,fallback,64.80587517703032,84.24763773013942,506.0
adj_ebitda_musd,W1,0,PIT,stack_ew_clip,2024Q1,2024-02-13,363.6026467740523,363.6026467740523,424.0,-60.39735322594771,60.39735322594771,sentence_not_binding,,2101.9769085380885,17.2981275530251,6,4,invmae_shrunk_lam1.0,273.66139854435545,453.5438950037491,251.17608648693124,476.02920706117334,4,split_conformal,89.94124822969684,112.42656028712105,262.0
adj_ebitda_musd,W1,0,PIT,stack_ew_clip,2024Q2,2024-05-08,911.6939324637924,911.6939324637924,894.0,17.693932463792407,17.693932463792407,sentence_not_binding,,2778.7109376284,32.80995947141999,6,5,invmae_shrunk_lam1.0,821.7526842340956,1001.6351806934892,803.7644345881562,1019.6234303394286,5,split_conformal,89.94124822969684,107.9294978756362,819.0
adj_ebitda_musd,W1,0,PIT,stack_ew_clip,2024Q3,2024-08-06,1984.8191969112165,1984.8191969112165,1958.0,26.819196911216522,26.819196911216522,sentence_not_binding,,3793.811981263867,52.31727894564759,6,6,invmae_shrunk_lam1.0,1894.8779486815197,2074.7604451409134,1879.8877406432368,2089.750653179196,6,split_conformal,89.94124822969684,104.93145626797964,1834.0
adj_ebitda_musd,W1,0,PIT,stack_ew_clip,2024Q4,2024-11-07,764.579810560628,764.579810560628,765.0,-0.4201894393720522,0.4201894393720522,sentence_not_binding,,2475.5142270861834,30.885696482568008,6,7,invmae_shrunk_lam1.0,674.6385623309311,854.5210587903248,661.7898125838316,867.3698085374243,7,split_conformal,89.94124822969684,102.78999797679639,738.0
adj_ebitda_musd,W1,0,PIT,stack_ew_clip,2025Q1,2025-02-13,395.6119362646544,395.6119362646544,417.0,-21.38806373534561,21.38806373534561,sentence_not_binding,,2301.0778224333208,17.19246226302362,6,8,invmae_shrunk_lam1.0,305.67068803495755,485.5531844943512,294.4280320062454,496.79584052306336,8,split_conformal,89.94124822969684,101.18390425840894,424.0
adj_ebitda_musd,W1,0,PIT,stack_ew_clip,2025Q2,2025-05-01,973.9438887669976,973.9438887669976,1043.0,-69.05611123300241,69.05611123300241,sentence_not_binding,,3081.826896573036,31.60280967922029,6,9,invmae_shrunk_lam1.0,913.5465355410499,1034.3412419929452,884.0026405373007,1063.8851369966944,9,split_conformal,60.39735322594771,89.94124822969684,894.0
adj_ebitda_musd,W1,0,PIT,stack_ew_clip,2025Q3,2025-08-06,2093.525791093749,2093.525791093749,2051.0,42.52579109374892,42.52579109374892,sentence_not_binding,,4139.566689730157,50.57354906946113,6,10,invmae_shrunk_lam1.0,2024.4696798607465,2162.5819023267513,2003.584542864052,2183.4670393234455,10,split_conformal,69.05611123300241,89.94124822969684,1958.0
adj_ebitda_musd,W1,0,PIT,stack_ew_clip,2025Q4,2025-11-06,799.0079523972095,799.0079523972095,786.0,13.007952397209465,13.007952397209465,sentence_not_binding,,2742.707460716992,29.1320880495339,6,11,invmae_shrunk_lam1.0,729.951841164207,868.0640636302119,709.0667041675126,888.9492006269063,11,split_conformal,69.05611123300241,89.94124822969684,765.0
adj_ebitda_musd,W1,0,PIT,stack_ew_clip,2026Q1,2026-02-12,508.59739980560613,508.59739980560613,519.0,-10.40260019439387,10.40260019439387,sentence_not_binding,,2661.139952591579,19.11201247834798,6,12,invmae_shrunk_lam1.0,439.5412885726037,577.6535110386085,418.6561515759093,598.5386480353029,12,split_conformal,69.05611123300241,89.94124822969684,417.0
adj_ebitda_musd,W1,0,PIT,stack_ew_clip,2026Q2,2026-05-07,1264.1185503898569,1264.1185503898569,1261.0,3.118550389856864,3.118550389856864,sentence_not_binding,,3639.950050096528,34.729008172964726,6,13,invmae_shrunk_lam1.0,1195.0624391568545,1333.1746616228593,1174.17730216016,1354.0597986195537,13,split_conformal,69.05611123300241,89.94124822969684,1043.0
adj_ebitda_musd,W1,0,PIT,stack_lam25_clip,2023Q1,2023-02-14,280.02401906830414,286.66047151154265,262.0,18.024019068304142,18.024019068304142,clipped_ceiling,,1845.146739130435,15.176246589486508,6,0,equal_insufficient_prior,252.02161716147373,308.02642097513456,243.6208965894246,316.4271415471837,0,fallback,28.002401906830414,36.40312247887954,229.0
adj_ebitda_musd,W1,0,PIT,stack_lam25_clip,2023Q2,2023-05-09,832.3860296921873,847.099212764949,819.0,13.386029692187321,13.386029692187321,clipped_ceiling,,2463.332309110463,33.79105720383992,6,1,equal_insufficient_prior,749.1474267229686,915.624632661406,724.175845832203,940.5962135521717,1,fallback,83.23860296921873,108.21018385998435,711.0
adj_ebitda_musd,W1,0,PIT,stack_lam25_clip,2023Q3,2023-08-03,1793.2481486266695,1793.2481486266695,1834.0,-40.75185137333051,40.75185137333051,sentence_not_binding,,3462.880434782609,51.784870497246764,6,2,equal_insufficient_prior,1613.9233337640026,1972.5729634893364,1560.1258893052025,2026.3704079481365,2,fallback,179.32481486266695,233.12225932146706,1457.0
adj_ebitda_musd,W1,0,PIT,stack_lam25_clip,2023Q4,2023-11-01,648.0587517703032,648.0587517703032,738.0,-89.94124822969684,89.94124822969684,sentence_not_binding,,2206.735193578123,29.367309392456132,6,3,equal_insufficient_prior,583.2528765932728,712.8646269473335,563.8111140401637,732.3063895004426,3,fallback,64.80587517703032,84.24763773013942,506.0
adj_ebitda_musd,W1,0,PIT,stack_lam25_clip,2024Q1,2024-02-13,360.3229991109738,360.3229991109738,424.0,-63.6770008890262,63.6770008890262,sentence_not_binding,,2101.9769085380885,17.142100736091155,6,4,invmae_shrunk_lam0.25,270.38175088127696,450.26424734067064,247.89643882385275,472.74955939809485,4,split_conformal,89.94124822969684,112.42656028712105,262.0
adj_ebitda_musd,W1,0,PIT,stack_lam25_clip,2024Q2,2024-05-08,914.8546644998223,914.8546644998223,894.0,20.85466449982232,20.85466449982232,sentence_not_binding,,2778.7109376284,32.92370761244568,6,5,invmae_shrunk_lam0.25,824.9134162701255,1004.7959127295192,806.9251666241861,1022.7841623754585,5,split_conformal,89.94124822969684,107.9294978756362,819.0
adj_ebitda_musd,W1,0,PIT,stack_lam25_clip,2024Q3,2024-08-06,1987.62401566357,1987.62401566357,1958.0,29.624015663569935,29.624015663569935,sentence_not_binding,,3793.811981263867,52.39121035727803,6,6,invmae_shrunk_lam0.25,1897.682767433873,2077.565263893267,1882.6925593955903,2092.5554719315496,6,split_conformal,89.94124822969684,104.93145626797964,1834.0
adj_ebitda_musd,W1,0,PIT,stack_lam25_clip,2024Q4,2024-11-07,763.4204662708104,763.4204662708104,765.0,-1.5795337291896203,1.5795337291896203,sentence_not_binding,,2475.5142270861834,30.838864019351583,6,7,invmae_shrunk_lam0.25,673.4792180411135,853.3617145005072,660.630468294014,866.2104642476068,7,split_conformal,89.94124822969684,102.78999797679639,738.0
adj_ebitda_musd,W1,0,PIT,stack_lam25_clip,2025Q1,2025-02-13,395.98118400106966,395.98118400106966,417.0,-21.018815998930336,21.018815998930336,sentence_not_binding,,2301.0778224333208,17.208508992639434,6,8,invmae_shrunk_lam0.25,306.0399357713728,485.9224322307665,294.79727974266075,497.1650882594786,8,split_conformal,89.94124822969684,101.18390425840894,424.0
adj_ebitda_musd,W1,0,PIT,stack_lam25_clip,2025Q2,2025-05-01,974.2007327350472,974.2007327350472,1043.0,-68.79926726495285,68.79926726495285,sentence_not_binding,,3081.826896573036,31.61114382570772,6,9,invmae_shrunk_lam0.25,910.523731846021,1037.8777336240732,884.2594845053503,1064.141980964744,9,split_conformal,63.6770008890262,89.94124822969684,894.0
adj_ebitda_musd,W1,0,PIT,stack_lam25_clip,2025Q3,2025-08-06,2090.4767092925085,2090.4767092925085,2051.0,39.47670929250853,39.47670929250853,sentence_not_binding,,4139.566689730157,50.4998920413281,6,10,invmae_shrunk_lam0.25,2021.6774420275556,2159.2759765574615,2000.5354610628117,2180.417957522205,10,split_conformal,68.79926726495285,89.94124822969684,1958.0
adj_ebitda_musd,W1,0,PIT,stack_lam25_clip,2025Q4,2025-11-06,798.0553706975968,798.0553706975968,786.0,12.0553706975968,12.0553706975968,sentence_not_binding,,2742.707460716992,29.097356613051655,6,11,invmae_shrunk_lam0.25,729.256103432644,866.8546379625496,708.1141224679,887.9966189272936,11,split_conformal,68.79926726495285,89.94124822969684,765.0
adj_ebitda_musd,W1,0,PIT,stack_lam25_clip,2026Q1,2026-02-12,508.669855870405,508.669855870405,519.0,-10.330144129594999,10.330144129594999,sentence_not_binding,,2661.139952591579,19.11473522371612,6,12,invmae_shrunk_lam0.25,439.87058860545216,577.4691231353579,418.72860764070816,598.6111041001018,12,split_conformal,68.79926726495285,89.94124822969684,417.0
adj_ebitda_musd,W1,0,PIT,stack_lam25_clip,2026Q2,2026-05-07,1261.7779764433108,1261.7779764433108,1261.0,0.777976443310763,0.777976443310763,sentence_not_binding,,3639.950050096528,34.6647058085275,6,13,invmae_shrunk_lam0.25,1192.9787091783578,1330.5772437082637,1171.836728213614,1351.7192246730076,13,split_conformal,68.79926726495285,89.94124822969684,1043.0
adj_ebitda_musd,W1,0,full_sample,stack,2023Q1,2023-02-14,298.29093927000315,298.29093927000315,262.0,36.29093927000315,36.29093927000315,clip_off,,1829.9205298013248,16.30075920850993,6,13,invmae_shrunk_lam0.5,268.46184534300284,328.12003319700347,259.5131171649027,337.0687613751036,0,fallback,29.829093927000315,38.77782210510041,229.0
adj_ebitda_musd,W1,0,full_sample,stack,2023Q2,2023-05-09,856.9555351855668,856.9555351855668,819.0,37.95553518556676,37.95553518556676,clip_off,,2460.3973509933776,34.82996495828504,6,13,invmae_shrunk_lam0.5,771.25998166701,942.6510887041235,745.5513156114431,968.3597547596904,1,fallback,85.69555351855668,111.40421957412369,711.0
adj_ebitda_musd,W1,0,full_sample,stack,2023Q3,2023-08-03,1793.673270912878,1793.673270912878,1834.0,-40.326729087121976,40.326729087121976,clip_off,,3434.30463576159,52.22813527475887,6,13,invmae_shrunk_lam0.5,1614.3059438215903,1973.0405980041658,1560.4957456942038,2026.8507961315522,2,fallback,179.36732709128782,233.17752521867416,1457.0
adj_ebitda_musd,W1,0,full_sample,stack,2023Q4,2023-11-01,650.9712438167829,650.9712438167829,738.0,-87.02875618321707,87.02875618321707,clip_off,,2204.1059602649007,29.53448044478524,6,13,invmae_shrunk_lam0.5,585.8741194351046,716.0683681984613,566.3449821206011,735.5975055129647,3,fallback,65.0971243816783,84.62626169618179,506.0
adj_ebitda_musd,W1,0,full_sample,stack,2024Q1,2024-02-13,353.8742101794217,353.8742101794217,424.0,-70.12578982057829,70.12578982057829,clip_off,,2101.58940397351,16.83840856402996,6,13,invmae_shrunk_lam0.5,266.84545399620464,440.9029663626388,245.08826495040037,462.6601554084431,4,split_conformal,87.02875618321707,108.78594522902134,262.0
adj_ebitda_musd,W1,0,full_sample,stack,2024Q2,2024-05-08,917.1164268275273,917.1164268275273,894.0,23.116426827527334,23.116426827527334,clip_off,,2778.198675496689,33.01118940543604,6,13,invmae_shrunk_lam0.5,830.0876706443103,1004.1451830107444,812.6819194076669,1021.5509342473878,5,split_conformal,87.02875618321707,104.43450741986048,819.0
adj_ebitda_musd,W1,0,full_sample,stack,2024Q3,2024-08-06,1992.15891219631,1992.15891219631,1958.0,34.158912196309984,34.158912196309984,clip_off,,3793.112582781457,52.52042666066813,6,13,invmae_shrunk_lam0.5,1905.1301560130928,2079.187668379527,1890.6253633158901,2093.69246107673,6,split_conformal,87.02875618321707,101.53354888041991,1834.0
adj_ebitda_musd,W1,0,full_sample,stack,2024Q4,2024-11-07,763.5544161219759,763.5544161219759,765.0,-1.445583878024081,1.445583878024081,clip_off,,2475.774834437086,30.841028251084246,6,13,invmae_shrunk_lam0.5,676.5256599387588,850.583172305193,664.0929804840135,863.0158517599383,7,split_conformal,87.02875618321707,99.46143563796237,738.0
adj_ebitda_musd,W1,0,full_sample,stack,2025Q1,2025-02-13,397.59868220677004,397.59868220677004,417.0,-19.401317793229964,19.401317793229964,clip_off,,2306.6225165562914,17.237267014993478,6,13,invmae_shrunk_lam0.5,310.56992602355297,484.6274383899871,299.69133150065085,495.5060329128892,8,split_conformal,87.02875618321707,97.9073507061192,424.0
adj_ebitda_musd,W1,0,full_sample,stack,2025Q2,2025-05-01,975.7859855986039,975.7859855986039,1043.0,-67.21401440139607,67.21401440139607,clip_off,,3096.0000000000005,31.51763519375335,6,13,invmae_shrunk_lam0.5,905.6601957780256,1045.9117754191823,888.7572294153869,1062.8147417818209,9,split_conformal,70.12578982057829,87.02875618321707,894.0
adj_ebitda_musd,W1,0,full_sample,stack,2025Q3,2025-08-06,2097.9345397372063,2097.9345397372063,2051.0,46.93453973720625,46.93453973720625,clip_off,,4162.172185430464,50.40479937569502,6,13,invmae_shrunk_lam0.5,2027.808749916628,2168.0603295577844,2010.9057835539893,2184.963295920423,10,split_conformal,70.12578982057829,87.02875618321707,1958.0
adj_ebitda_musd,W1,0,full_sample,stack,2025Q4,2025-11-06,802.1645542699048,802.1645542699048,786.0,16.164554269904784,16.164554269904784,clip_off,,2757.695364238411,29.088222168130507,6,13,invmae_shrunk_lam0.5,732.0387644493264,872.2903440904831,715.1357980866877,889.1933104531219,11,split_conformal,70.12578982057829,87.02875618321707,765.0
adj_ebitda_musd,W1,0,full_sample,stack,2026Q1,2026-02-12,511.65619595328263,511.65619595328263,519.0,-7.343804046717366,7.343804046717366,clip_off,,2675.682119205298,19.122458242732108,6,13,invmae_shrunk_lam0.5,441.53040613270434,581.7819857738609,424.62743977006556,598.6849521364998,12,split_conformal,70.12578982057829,87.02875618321707,417.0
adj_ebitda_musd,W1,0,full_sample,stack,2026Q2,2026-05-07,1268.995196386797,1268.995196386797,1261.0,7.9951963867970335,7.9951963867970335,clip_off,,3659.841059602649,34.67350564465695,6,13,invmae_shrunk_lam0.5,1198.8694065662187,1339.1209862073754,1181.96644020358,1356.023952570014,13,split_conformal,70.12578982057829,87.02875618321707,1043.0
adj_ebitda_musd,W1,0,full_sample,stack_clip,2023Q1,2023-02-14,277.713251994287,298.29093927000315,262.0,15.71325199428702,15.71325199428702,clipped_ceiling,,1829.9205298013248,15.176246589486508,6,13,invmae_shrunk_lam0.5,249.94192679485832,305.4845771937157,241.6105292350297,313.8159747535443,0,fallback,27.771325199428702,36.10272275925731,229.0
adj_ebitda_musd,W1,0,full_sample,stack_clip,2023Q2,2023-05-09,831.3942763159342,856.9555351855668,819.0,12.394276315934235,12.394276315934235,clipped_ceiling,,2460.3973509933776,33.79105720383992,6,13,invmae_shrunk_lam0.5,748.2548486843408,914.5337039475277,723.3130203948627,939.4755322370057,1,fallback,83.13942763159343,108.08125592107146,711.0
adj_ebitda_musd,W1,0,full_sample,stack_clip,2023Q3,2023-08-03,1793.673270912878,1793.673270912878,1834.0,-40.326729087121976,40.326729087121976,sentence_not_binding,,3434.30463576159,52.22813527475887,6,13,invmae_shrunk_lam0.5,1614.3059438215903,1973.0405980041658,1560.4957456942038,2026.8507961315522,2,fallback,179.36732709128782,233.17752521867416,1457.0
adj_ebitda_musd,W1,0,full_sample,stack_clip,2023Q4,2023-11-01,650.9712438167829,650.9712438167829,738.0,-87.02875618321707,87.02875618321707,sentence_not_binding,,2204.1059602649007,29.53448044478524,6,13,invmae_shrunk_lam0.5,585.8741194351046,716.0683681984613,566.3449821206011,735.5975055129647,3,fallback,65.0971243816783,84.62626169618179,506.0
adj_ebitda_musd,W1,0,full_sample,stack_clip,2024Q1,2024-02-13,353.8742101794217,353.8742101794217,424.0,-70.12578982057829,70.12578982057829,sentence_not_binding,,2101.58940397351,16.83840856402996,6,13,invmae_shrunk_lam0.5,266.84545399620464,440.9029663626388,245.08826495040037,462.6601554084431,4,split_conformal,87.02875618321707,108.78594522902134,262.0
adj_ebitda_musd,W1,0,full_sample,stack_clip,2024Q2,2024-05-08,916.0002879355026,917.1164268275273,894.0,22.00028793550257,22.00028793550257,clipped_ceiling,,2778.198675496689,32.971014492753625,6,13,invmae_shrunk_lam0.5,828.9715317522855,1003.0290441187196,811.5657805156421,1020.434795355363,5,split_conformal,87.02875618321707,104.43450741986048,819.0
