origin,location,url
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://mbideepdives.substack.com/p/airbnb-model-update-2026
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://phaetrix.substack.com/p/abnb-abnb-airbnbs-ai-pivot-is-priced
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://reboundcapital.substack.com/p/deep-dive-airbnb-abnb
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://sanj2f3.substack.com/p/airbnb-abnb-bba
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://skift.com/2026/08/24/wall-street-is-starting-to-believe-airbnbs-growth-story/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://speedwellresearch.com/2025/01/02/airbnb-deep-dive/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://summitstocks.substack.com/p/airbnb-is-building-a-travel-ecosystem
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://summitstocks.substack.com/p/airbnb-stock-in-2025
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://thefinancecorner.substack.com/p/deep-dive-into-airbnb-abnb
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://uk.finance.yahoo.com/news/airbnb-upgraded-truist-stronger-2026-162608941.html
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.benzinga.com/analyst-stock-ratings/price-target/26/08/60988097/top-wall-street-forecasters-revamp-airbnb-expectations-ahead-of-q2-earnings
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.biz.uiowa.edu/henry/download/f24_ABNB.pdf
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.emergingmoats.com/p/my-first-reaction-to-airbnbs-new
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.fool.com/investing/2025/12/27/what-airbnb-stock-investors-need-watch-2026/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.investing.com/news/analyst-ratings/phillip-securities-downgrades-airbnb-stock-rating-on-valuation-93CH-4851031
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.investing.com/news/analyst-ratings/rosenblatt-initiates-airbnb-stock-coverage-with-buy-rating-93CH-4883612
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.investing.com/news/stock-market-news/rnpl-hotel-push-and-world-cup-to-boost-airbnb-barclays-upgrades-stock-4439602
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.mbi-deepdives.com/abnb2q26/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.morningstar.com/company-reports/1269663-airbnb-upgrading-moat-rating-to-wide-on-robust-network-and-ai-position
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.speedwellmemos.com/p/airbnb-4q25-business-update
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.tikr.com/blog/airbnb-has-gone-sideways-for-years-heres-why-2026-could-be-the-turning-point
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.tikr.com/blog/airbnb-just-broke-out-to-its-highest-level-in-years-in-2026-heres-where-the-stock-could-go-next
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.tikr.com/blog/airbnb-reports-q1-2026-earnings-today-two-analyst-upgrades-suggest-the-market-is-still-underpricing-the-stock
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.tikr.com/blog/airbnb-stock-looks-fully-valued-the-eps-trajectory-says-otherwise
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.tipranks.com/news/4-star-bernstein-analyst-boosts-abnb-stock-as-airbnb-earnings-hit-a-clear-inflection-point
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.tipranks.com/news/the-fly/wedbush-upgrades-airbnb-on-broad-strength-new-initiative-positives-thefly-news
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.trefis.com/stock/abnb/articles/600083/is-airbnb-stock-set-up-for-a-re-rating/2026-05-21
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://247wallst.com/investing/2026/04/22/wells-fargo-upgrades-airbnb-to-overweight-with-a-178-target-is-the-business-inflection-point-finally-here/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://bytealchemist.substack.com/p/airbnb-abnb-the-future-of-travel
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://eremosnotes.substack.com/p/thesis-update-airbnb
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://finance.yahoo.com/news/airbnb-inc-abnb-bear-case-160035068.html
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://getfinn.us/companies/abnb
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://hightechinvesting.substack.com/p/airbnb-stock-will-airbnb-become-a
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://longyield.substack.com/p/airbnb-is-reaccelerating-but-the
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://longyield.substack.com/p/airbnbs-illusion-of-strength-record
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://mbideepdives.substack.com/p/airbnb-model-update-2026
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://phaetrix.substack.com/p/abnb-abnb-airbnbs-ai-pivot-is-priced
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://reboundcapital.substack.com/p/deep-dive-airbnb-abnb
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://sanj2f3.substack.com/p/airbnb-abnb-bba
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://skift.com/2026/08/24/wall-street-is-starting-to-believe-airbnbs-growth-story/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://skift.com/2026/08/29/airbnb-is-testing-lower-fees-for-hosts-who-bring-their-own-guests/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://summitstocks.substack.com/p/airbnb-is-building-a-travel-ecosystem
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://summitstocks.substack.com/p/airbnb-stock-in-2025
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://thefinancecorner.substack.com/p/deep-dive-into-airbnb-abnb
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://thehotelblueprint.com/hotel-market-intel/distribution/airbnb-q2-scaling/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://uk.finance.yahoo.com/news/airbnb-upgraded-truist-stronger-2026-162608941.html
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://www.benzinga.com/analyst-stock-ratings/price-target/26/08/60988097/top-wall-street-forecasters-revamp-airbnb-expectations-ahead-of-q2-earnings
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://www.biz.uiowa.edu/henry/download/f24_ABNB.pdf
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://www.emergingmoats.com/p/my-first-reaction-to-airbnbs-new
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://www.fool.com/earnings/call-transcripts/2025/11/27/airbnb-abnb-q3-2025-earnings-call-transcript/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://www.fool.com/earnings/call-transcripts/2026/02/12/airbnb-abnb-q4-2025-earnings-call-transcript/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://www.fool.com/earnings/call-transcripts/2026/05/07/airbnb-abnb-q1-2026-earnings-call-transcript/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://www.fool.com/earnings/call-transcripts/2026/08/13/airbnb-abnb-q2-2026-earnings-call-transcript/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://www.investing.com/news/analyst-ratings/phillip-securities-downgrades-airbnb-stock-rating-on-valuation-93CH-4851031
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://www.investing.com/news/analyst-ratings/rosenblatt-initiates-airbnb-stock-coverage-with-buy-rating-93CH-4883612
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://www.investing.com/news/stock-market-news/rnpl-hotel-push-and-world-cup-to-boost-airbnb-barclays-upgrades-stock-4439602
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://www.mbi-deepdives.com/abnb2q26/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://www.morningstar.com/company-reports/1269663-airbnb-upgrading-moat-rating-to-wide-on-robust-network-and-ai-position
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://www.rentalscaleup.com/airbnb-q2-2026-earnings/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://www.sec.gov/Archives/edgar/data/0001559720/000119312526337928/d70413dex991.htm
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://www.speedwellmemos.com/p/airbnb-4q25-business-update
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://www.tikr.com/blog/airbnb-just-broke-out-to-its-highest-level-in-years-in-2026-heres-where-the-stock-could-go-next
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://www.tikr.com/blog/airbnb-reports-q1-2026-earnings-today-two-analyst-upgrades-suggest-the-market-is-still-underpricing-the-stock
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://www.tipranks.com/news/4-star-bernstein-analyst-boosts-abnb-stock-as-airbnb-earnings-hit-a-clear-inflection-point
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://www.tipranks.com/news/the-fly/wedbush-upgrades-airbnb-on-broad-strength-new-initiative-positives-thefly-news
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_abnb-pitch-landscape.md,https://www.trefis.com/stock/abnb/articles/600083/is-airbnb-stock-set-up-for-a-re-rating/2026-05-21
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_management-timeline.md,https://news.airbnb.com/airbnb-announces-ahmad-al-dahle-as-chief-technology-officer/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_management-timeline.md,https://news.airbnb.com/airbnb-announces-gus-fuldner-as-global-head-of-operations/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_management-timeline.md,https://shorttermrentalz.com/news/airbnb-leadership-announcements/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_management-timeline.md,https://skift.com/2026/05/26/airbnb-names-booking-com-veteran-in-hotel-leadership-shakeup/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_management-timeline.md,https://skift.com/2026/05/27/airbnb-leads-58-million-weroad-funding-for-u-s-expansion/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_management-timeline.md,https://skift.com/2026/09/01/airbnb-names-ex-booking-com-hotel-boss-and-viator-president-as-chief-business-officer/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_management-timeline.md,https://techcrunch.com/2026/06/04/airbnbs-brian-chesky-plans-to-launch-a-new-ai-lab/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_management-timeline.md,https://www.bloomberg.com/news/articles/2025-11-21/airbnb-says-chief-technology-officer-balogh-to-depart
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_management-timeline.md,https://www.cfodive.com/news/airbnb-cfo-moves-to-new-chief-business-officer-role/701767/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_management-timeline.md,https://www.hoteldive.com/news/airbnb-names-pepijn-rijvers-chief-business-officer/829482/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_management-timeline.md,https://www.investing.com/news/insider-trading-news/airbnb-cso-nathan-blecharczyk-sells-over-134m-in-stock-93CH-4885268
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_management-timeline.md,https://www.marketingweek.com/airbnb-appoints-cmo-amid-major-transformation/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/2026-09-04_management-timeline.md,https://www.sec.gov/Archives/edgar/data/0001559720/000119312526175062/d936646ddef14a.htm
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/overnight/11_competition-supply-and-overlays.md,https://news.airbnb.com/airbnb-2026-summer-release
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/overnight/11_competition-supply-and-overlays.md,https://skift.com/2025/03/14/short-term-rentals-airbnbs-dominance-and-bookings-gains-in-1-chart/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/overnight/11_competition-supply-and-overlays.md,https://skift.com/2026/08/29/airbnb-is-testing-lower-fees-for-hosts-who-bring-their-own-guests/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/overnight/11_competition-supply-and-overlays.md,https://skift.com/2026/09/04/european-commission-short-term-rental-crackdown/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/overnight/11_competition-supply-and-overlays.md,https://www.phocuswright.com/Travel-Research/Research-Updates/2026/shortterm-rentals-enter-a-new-phase-of-scrutiny-and-structural-growth
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/overnight/11_competition-supply-and-overlays.md,https://www.prnewswire.com/news-releases/steady-demand-and-slower-new-supply-define-us-short-term-rentals-in-2026-airdna-finds-302820776.html
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/overnight/11_competition-supply-and-overlays.md,https://www.rentalscaleup.com/booking-com-q2-2026-earnings/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/overnight/11_competition-supply-and-overlays.md,https://www.sec.gov/Archives/edgar/data/0001075531/000107553126000036/q2-26bkngearningsrelease.htm
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/overnight/11_competition-supply-and-overlays.md,https://www.sec.gov/Archives/edgar/data/1075531/000107553126000009/bkng-20251231.htm
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/overnight/16_web-gap-fill.md,https://www.airroi.com/blog/airbnb-vs-hotel-all-in-pricing-2026
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/predictive/02_peer-readthrough.md,https://data.sec.gov/submissions/CIK##########.json`
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/predictive/03_macro-altdata-nowcast.md,https://fred.stlouisfed.org/graph/fredgraph.csv?id=SERIES`:
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/research-log-abnb-regulatory-profile.md,https://archive.news.gov.bc.ca/releases/news_releases_2024-2028/2026HMA0028-000639.pdf
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/research-log-abnb-regulatory-profile.md,https://intro.nyc/0879-2026+
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/research-log-abnb-regulatory-profile.md,https://kohenavocats.fr/2026/07/28/location-meublee-touristique-copropriete-interdiction-majorite-article-26-qpc-2025-1186/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/research-log-abnb-regulatory-profile.md,https://mauinow.com/2026/01/02/as-expected-bill-9-challenged-in-court-lawsuits-seek-to-block-short-term-rental-phaseout/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/research-log-abnb-regulatory-profile.md,https://mauinow.com/2026/03/05/future-of-4500-maui-vacation-rentals-uncertain-following-planning-commissions-no-vote/
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/research-log-abnb-regulatory-profile.md,https://news.airbnb.com/es/compromiso-rural-una-apuesta-por-el-turismo-descentralizado-en-espana
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/research-log-abnb-regulatory-profile.md,https://single-market-economy.ec.europa.eu/news/new-rules-bring-increased-transparency-short-term-rentals-sector-2026-05-20_en
github,https://github.com/Kaenyne/Citadel-ABNB/blob/df833f5f3980078beef09c1327940bfa58d57acf/research/notes/research-log-abnb-regulatory-profile.md,https://skift.com/2026/09/04/european-commission-short-term-rental-crackdown/
