method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
margin-ts,incremental_margin,adj_ebitda_musd,2023Q1,2023-02-14,0,323.3405497266617,323.3405497266617,W1,full_sample,3,12,250.91681228695302,266.9131858702983,293.64242475458667,353.03867469873677,379.7679135830251,395.7642871663705,44.030505969055085,,,,,,,,2023-02-14,k4_ew,E[2022Q1]=229 + m 0.294 x (rev 1830 - 1509); sigma relative n=19 (full_sample),1.0
margin-ts,incremental_margin,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,17.669649826911716,17.669649826911716,W1,full_sample,3,12,11.793650316849867,13.091493906001169,15.260133638508135,20.079166015315295,22.247805747822262,23.545649336973565,3.57235404645231,,,,,,,,2023-02-14,k4_ew,E[2022Q1]=229 + m 0.294 x (rev 1830 - 1509); sigma additive n=19 (full_sample),1.0
margin-ts,incremental_margin,adj_ebitda_musd,2023Q2,2023-02-14,1,860.3182493521931,860.3182493521931,W1,full_sample,3,12,610.5259836081336,665.6980935037136,757.888270075019,962.7482286293673,1054.9384052006726,1110.1105150962526,151.8629145178211,,,,,,,,2023-02-14,k4_ew,E[2022Q2]=711 + m 0.294 x (rev 2612 - 2104); sigma relative n=18 (full_sample),1.0
margin-ts,incremental_margin,adj_ebitda_margin_pct,2023Q2,2023-02-14,1,32.93530219359749,32.93530219359749,W1,full_sample,3,12,26.30264744257809,27.76761496562233,30.2155114639851,35.65509292320988,38.102989421572644,39.56795694461688,4.0323677695942965,,,,,,,,2023-02-14,k4_ew,E[2022Q2]=711 + m 0.294 x (rev 2612 - 2104); sigma additive n=18 (full_sample),1.0
margin-ts,incremental_margin,adj_ebitda_musd,2023Q3,2023-02-14,2,1661.5964777681852,1661.5964777681852,W1,full_sample,3,12,1099.5272544676775,1223.6725912517745,1431.1140057688394,1892.078949767531,2099.520364284596,2223.6657010686927,341.71382431288527,,,,,,,,2023-02-14,k4_ew,E[2022Q3]=1457 + m 0.294 x (rev 3581 - 2884); sigma relative n=17 (full_sample),1.0
margin-ts,incremental_margin,adj_ebitda_margin_pct,2023Q3,2023-02-14,2,46.40647270959505,46.40647270959505,W1,full_sample,3,12,38.34022216041936,40.121830811987415,43.09882075273614,49.71412466645396,52.691114607202685,54.47272325877074,4.903932129283423,,,,,,,,2023-02-14,k4_ew,E[2022Q3]=1457 + m 0.294 x (rev 3581 - 2884); sigma additive n=17 (full_sample),1.0
margin-ts,incremental_margin,adj_ebitda_musd,2023Q1,2023-02-14,0,417.85140065578844,417.85140065578844,W1,PIT,3,12,321.0006453637322,342.39226250818865,378.13671682443004,457.56608448714684,493.3105388033882,514.7021559478446,58.881078355620524,,,,,,,,2023-02-14,k8_ew,E[2022Q1]=229 + m 0.562 x (rev 1845 - 1509); sigma relative n=5 (PIT),1.0
margin-ts,incremental_margin,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,22.64597128208404,22.64597128208404,W1,PIT,3,12,17.460652274817463,18.605943900482437,20.519675990763623,24.77226657340446,26.685998663685645,27.83129028935062,3.1524501161096685,,,,,,,,2023-02-14,k8_ew,E[2022Q1]=229 + m 0.562 x (rev 1845 - 1509); sigma additive n=5 (PIT),1.0
margin-ts,incremental_margin,adj_ebitda_musd,2023Q2,2023-02-14,1,996.3692383178729,996.3692383178729,W1,PIT,3,12,835.0730299484696,870.6988412897031,930.228009999407,1062.5104666363386,1122.039635346043,1157.6654466872762,98.06113183964298,,,,,,,,2023-02-14,k8_ew,E[2022Q2]=711 + m 0.562 x (rev 2612 - 2104); sigma relative n=4 (PIT),1.0
margin-ts,incremental_margin,adj_ebitda_margin_pct,2023Q2,2023-02-14,1,38.143700874779135,38.143700874779135,W1,PIT,3,12,32.60559823437687,33.82880987617504,35.87274289695088,40.41465885260739,42.45859187338323,43.6818035151814,3.3669273360611633,,,,,,,,2023-02-14,k8_ew,E[2022Q2]=711 + m 0.562 x (rev 2612 - 2104); sigma additive n=4 (PIT),1.0
margin-ts,incremental_margin,adj_ebitda_musd,2023Q3,2023-02-14,2,1848.0141009322588,1848.0141009322588,W1,PIT,3,12,1289.6400390851663,1412.969218278545,1619.046869246586,2076.9813326179315,2283.0589835859723,2406.388162779351,339.4673256622645,,,,,,,,2023-02-14,k8_ew,E[2022Q3]=1457 + m 0.562 x (rev 3581 - 2884); sigma relative n=3 (PIT),1.0
margin-ts,incremental_margin,adj_ebitda_margin_pct,2023Q3,2023-02-14,2,51.61290186234034,51.61290186234034,W1,PIT,3,12,44.84126842964186,46.33693244793546,48.83612144394814,54.389682280732536,56.88887127674521,58.384535295038816,4.116860808611186,,,,,,,,2023-02-14,k8_ew,E[2022Q3]=1457 + m 0.562 x (rev 3581 - 2884); sigma additive n=3 (PIT),1.0
margin-ts,incremental_margin,adj_ebitda_musd,2023Q1,2023-02-14,0,341.22246449804175,341.22246449804175,W1,full_sample,3,12,271.2567533041828,286.7102177876074,312.53227937020154,369.9126496258819,395.7347112084761,411.1881756919007,42.53613211987229,,,,,,,,2023-02-14,k8_ew,E[2022Q1]=229 + m 0.350 x (rev 1830 - 1509); sigma relative n=19 (full_sample),1.0
margin-ts,incremental_margin,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,18.646846075610092,18.646846075610092,W1,full_sample,3,12,13.487959364050411,14.627412836483582,16.531389628692803,20.76230252252738,22.666279314736602,23.805732787169774,3.136380421351549,,,,,,,,2023-02-14,k8_ew,E[2022Q1]=229 + m 0.350 x (rev 1830 - 1509); sigma additive n=19 (full_sample),1.0
margin-ts,incremental_margin,adj_ebitda_musd,2023Q2,2023-02-14,1,888.6209910307588,888.6209910307588,W1,full_sample,3,12,652.4173134841434,704.5880851312313,791.7631570853237,985.4788249761939,1072.6538969302862,1124.824668577374,143.60163948714933,,,,,,,,2023-02-14,k8_ew,E[2022Q2]=711 + m 0.350 x (rev 2612 - 2104); sigma relative n=18 (full_sample),1.0
margin-ts,incremental_margin,adj_ebitda_margin_pct,2023Q2,2023-02-14,1,34.018807455508174,34.018807455508174,W1,full_sample,3,12,27.953908251377506,29.29347448814307,31.531830935451417,36.50578397556493,38.74414042287328,40.08370665963884,3.687196906007491,,,,,,,,2023-02-14,k8_ew,E[2022Q2]=711 + m 0.350 x (rev 2612 - 2104); sigma additive n=18 (full_sample),1.0
margin-ts,incremental_margin,adj_ebitda_musd,2023Q3,2023-02-14,2,1700.3770105144479,1700.3770105144479,W1,full_sample,3,12,1157.2437843609575,1277.2066901459775,1477.6594458455354,1923.0945751833603,2123.5473308829182,2243.510236667938,330.2015554782944,,,,,,,,2023-02-14,k8_ew,E[2022Q3]=1457 + m 0.350 x (rev 3581 - 2884); sigma relative n=17 (full_sample),1.0
margin-ts,incremental_margin,adj_ebitda_margin_pct,2023Q3,2023-02-14,2,47.48956824971696,47.48956824971696,W1,full_sample,3,12,39.80696956810581,41.50384027578331,44.339236827692176,50.639899671741745,53.47529622365061,55.17216693132811,4.670688355321848,,,,,,,,2023-02-14,k8_ew,E[2022Q3]=1457 + m 0.350 x (rev 3581 - 2884); sigma additive n=17 (full_sample),1.0
margin-ts,incremental_margin,adj_ebitda_musd,2023Q1,2023-02-14,0,413.9995936962847,413.9995936962847,W1,PIT,3,12,315.33838100216195,337.12987744012077,373.5425125227849,454.4566748697846,490.8693099524486,512.6608063904075,59.981758302092075,,,,,,,,2023-02-14,k8_median,E[2022Q1]=229 + m 0.550 x (rev 1845 - 1509); sigma relative n=5 (PIT),1.0
margin-ts,incremental_margin,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,22.437217860048946,22.437217860048946,W1,PIT,3,12,17.079997007073224,18.263256932094734,20.24043238585098,24.634003334246913,26.61117878800316,27.794438713024668,3.256959017626785,,,,,,,,2023-02-14,k8_median,E[2022Q1]=229 + m 0.550 x (rev 1845 - 1509); sigma additive n=5 (PIT),1.0
margin-ts,incremental_margin,adj_ebitda_musd,2023Q2,2023-02-14,1,990.5488567143259,990.5488567143259,W1,PIT,3,12,824.260551931892,860.9889774436987,922.3605660874524,1058.7371473411993,1120.108735984953,1156.8371614967598,101.09611095950723,,,,,,,,2023-02-14,k8_median,E[2022Q2]=711 + m 0.550 x (rev 2612 - 2104); sigma relative n=4 (PIT),1.0
margin-ts,incremental_margin,adj_ebitda_margin_pct,2023Q2,2023-02-14,1,37.920880973958454,37.920880973958454,W1,PIT,3,12,31.878334048452274,33.2129632933978,35.44307024384113,40.39869170407578,42.62879865451911,43.963427899464634,3.673607685508937,,,,,,,,2023-02-14,k8_median,E[2022Q2]=711 + m 0.550 x (rev 2612 - 2104); sigma additive n=4 (PIT),1.0
margin-ts,incremental_margin,adj_ebitda_musd,2023Q3,2023-02-14,2,1840.0389901837816,1840.0389901837816,W1,PIT,3,12,1280.813493562451,1404.3307308319804,1610.7226185997165,2069.3553617678467,2275.747249535583,2399.2644868051125,339.98496125018994,,,,,,,,2023-02-14,k8_median,E[2022Q3]=1457 + m 0.550 x (rev 3581 - 2884); sigma relative n=3 (PIT),1.0
margin-ts,incremental_margin,adj_ebitda_margin_pct,2023Q3,2023-02-14,2,51.39016621968761,51.39016621968761,W1,PIT,3,12,44.66883715670147,46.15339034974302,48.634013643922316,54.1463187954529,56.626942089632195,58.111495282673744,4.086277923369549,,,,,,,,2023-02-14,k8_median,E[2022Q3]=1457 + m 0.550 x (rev 3581 - 2884); sigma additive n=3 (PIT),1.0
margin-ts,incremental_margin,adj_ebitda_musd,2023Q1,2023-02-14,0,342.9286356663438,342.9286356663438,W1,full_sample,3,12,272.9328732236653,288.392975185626,314.22612770382864,371.6311436288589,397.4642961470615,412.92439810902226,42.55440198189963,,,,,,,,2023-02-14,k8_median,E[2022Q1]=229 + m 0.355 x (rev 1830 - 1509); sigma relative n=19 (full_sample),1.0
margin-ts,incremental_margin,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,18.740083521745923,18.740083521745923,W1,full_sample,3,12,13.616298064253233,14.74799865354133,16.639020717946348,20.8411463255455,22.732168389950516,23.863868979238614,3.115040374132851,,,,,,,,2023-02-14,k8_median,E[2022Q1]=229 + m 0.355 x (rev 1830 - 1509); sigma additive n=19 (full_sample),1.0
margin-ts,incremental_margin,adj_ebitda_musd,2023Q2,2023-02-14,1,891.3214469077298,891.3214469077298,W1,full_sample,3,12,651.2498672709808,704.2749500735663,792.8775385105561,989.7653553049033,1078.3679437418932,1131.3930265444787,145.9531569880119,,,,,,,,2023-02-14,k8_median,E[2022Q2]=711 + m 0.355 x (rev 2612 - 2104); sigma relative n=18 (full_sample),1.0
margin-ts,incremental_margin,adj_ebitda_margin_pct,2023Q2,2023-02-14,1,34.122188187505294,34.122188187505294,W1,full_sample,3,12,27.96447343663093,29.32454002607838,31.597151663864206,36.64722471114638,38.91983634893221,40.279902938379664,3.743624751757948,,,,,,,,2023-02-14,k8_median,E[2022Q2]=711 + m 0.355 x (rev 2612 - 2104); sigma additive n=18 (full_sample),1.0
margin-ts,incremental_margin,adj_ebitda_musd,2023Q3,2023-02-14,2,1704.077186234386,1704.077186234386,W1,full_sample,3,12,1152.578502785471,1274.389103605624,1477.929276695259,1930.225095773513,2133.7652688631483,2255.5758696833013,335.287392393114,,,,,,,,2023-02-14,k8_median,E[2022Q3]=1457 + m 0.355 x (rev 3581 - 2884); sigma relative n=17 (full_sample),1.0
margin-ts,incremental_margin,adj_ebitda_margin_pct,2023Q3,2023-02-14,2,47.59290988883662,47.59290988883662,W1,full_sample,3,12,39.53614493665579,41.31565848572632,44.28914760206305,50.89667217561019,53.87016129194693,55.64967484101746,4.898165295785634,,,,,,,,2023-02-14,k8_median,E[2022Q3]=1457 + m 0.355 x (rev 3581 - 2884); sigma additive n=17 (full_sample),1.0
margin-ts,incremental_margin,adj_ebitda_musd,2023Q1,2023-02-14,0,392.1687170417865,392.1687170417865,W1,PIT,3,12,296.6237044105649,317.72691960084427,352.9894668968644,431.3479671867086,466.6105144827288,487.7137296730081,58.087243184247455,,,,,,,,2023-02-14,oracle_k4_rw_revknown,ORACLE DIAGNOSTIC (actual revenue/nights fed in at the vintage; NOT a point-in-time forecast; exclude from survivor and ranking tables -- WS21 R03). E[2022Q1]=229 + m 0.528 x (rev 1818 - 1509); sigma relative n=5 (PIT),1.0
margin-ts,incremental_margin,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,21.571436580956355,21.571436580956355,W1,PIT,3,12,15.614131069220043,16.92993287515677,19.12858000052015,24.014293161392562,26.21294028675594,27.528742092692667,3.621784585645729,,,,,,,,2023-02-14,oracle_k4_rw_revknown,ORACLE DIAGNOSTIC (actual revenue/nights fed in at the vintage; NOT a point-in-time forecast; exclude from survivor and ranking tables -- WS21 R03). E[2022Q1]=229 + m 0.528 x (rev 1818 - 1509); sigma additive n=5 (PIT),1.0
margin-ts,incremental_margin,adj_ebitda_musd,2023Q2,2023-02-14,1,911.5631648665657,911.5631648665657,W1,PIT,3,12,658.1172698876642,714.0963640710162,807.6349760043327,1015.4913537287987,1109.0299656621153,1165.0090598454672,154.08416337241587,,,,,,,,2023-02-14,oracle_k4_rw_revknown,ORACLE DIAGNOSTIC (actual revenue/nights fed in at the vintage; NOT a point-in-time forecast; exclude from survivor and ranking tables -- WS21 R03). E[2022Q2]=711 + m 0.528 x (rev 2484 - 2104); sigma relative n=4 (PIT),1.0
margin-ts,incremental_margin,adj_ebitda_margin_pct,2023Q2,2023-02-14,1,36.69738988995836,36.69738988995836,W1,PIT,3,12,30.192249758138985,31.62905287600102,34.029887888194644,39.364891891722074,41.7657269039157,43.20253002177773,3.9548443856830144,,,,,,,,2023-02-14,oracle_k4_rw_revknown,ORACLE DIAGNOSTIC (actual revenue/nights fed in at the vintage; NOT a point-in-time forecast; exclude from survivor and ranking tables -- WS21 R03). E[2022Q2]=711 + m 0.528 x (rev 2484 - 2104); sigma additive n=4 (PIT),1.0
margin-ts,incremental_margin,adj_ebitda_musd,2023Q3,2023-02-14,2,1727.6200763871748,1727.6200763871748,W1,PIT,3,12,1646.6323835581875,1664.5202948417523,1694.410210287161,1760.8299424871884,1790.7198579325973,1808.607769216162,49.237021156154555,,,,,,,,2023-02-14,oracle_k4_rw_revknown,ORACLE DIAGNOSTIC (actual revenue/nights fed in at the vintage; NOT a point-in-time forecast; exclude from survivor and ranking tables -- WS21 R03). E[2022Q3]=1457 + m 0.528 x (rev 3397 - 2884); sigma relative n=3 (PIT),1.0
margin-ts,incremental_margin,adj_ebitda_margin_pct,2023Q3,2023-02-14,2,50.85722921363482,50.85722921363482,W1,PIT,3,12,49.57400952394268,49.85743678510699,50.33103131142313,51.3834271158465,51.85702164216264,52.140448903326956,0.7801421771920376,,,,,,,,2023-02-14,oracle_k4_rw_revknown,ORACLE DIAGNOSTIC (actual revenue/nights fed in at the vintage; NOT a point-in-time forecast; exclude from survivor and ranking tables -- WS21 R03). E[2022Q3]=1457 + m 0.528 x (rev 3397 - 2884); sigma additive n=3 (PIT),1.0
margin-ts,incremental_margin,adj_ebitda_musd,2023Q1,2023-02-14,0,320.3551015098897,320.3551015098897,W1,full_sample,3,12,252.76259905429018,267.6918882478099,292.6380759038475,348.0721271159319,373.01831477196953,387.9476039654893,41.09332365389477,,,,,,,,2023-02-14,oracle_k4_rw_revknown,ORACLE DIAGNOSTIC (actual revenue/nights fed in at the vintage; NOT a point-in-time forecast; exclude from survivor and ranking tables -- WS21 R03). E[2022Q1]=229 + m 0.296 x (rev 1818 - 1509); sigma relative n=19 (full_sample),1.0
