method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
margin-ts,pct_rev_seasonal,ga_cash_ex_reserves_musd,2023Q1,2023-02-14,0,168.9756497087506,168.9756497087506,W1,PIT,7,12,-673.9276731277018,-487.75395545730896,-176.6658361620036,514.6171355795049,825.7052548748101,1011.878972545203,512.4488337595528,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q1] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -2.65; rev=1845; sigma relative n=5 (PIT)",1.0
margin-ts,pct_rev_seasonal,total_cash_costs_pct_rev,2023Q1,2023-02-14,0,73.0440015462862,73.0440015462862,W1,PIT,7,12,58.86800461033531,61.99908498426113,67.23098300442902,78.85702008814337,84.08891810831126,87.21999848223709,8.618394186371647,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q1] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -2.65; rev=1845; sigma additive n=5 (PIT)",1.0
margin-ts,pct_rev_seasonal,total_cash_costs_musd,2023Q1,2023-02-14,0,1347.7690126616842,1347.7690126616842,W1,PIT,7,12,711.4636351791501,852.0056576034364,1086.8452148997815,1608.692810423587,1843.5323677199322,1984.0743901442183,386.8462014227038,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q1] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -2.65; rev=1845; sigma relative n=5 (PIT)",1.0
margin-ts,pct_rev_seasonal,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,26.955998453713804,26.955998453713804,W1,PIT,7,12,12.780001517762908,15.91108189168873,21.142979911856624,32.76901699557098,38.000915015738876,41.131995389664695,8.618394186371653,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q1] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -2.65; rev=1845; sigma additive n=5 (PIT)",1.0
margin-ts,pct_rev_seasonal,adj_ebitda_musd,2023Q1,2023-02-14,0,497.3777264687508,497.3777264687508,W1,PIT,7,12,369.1755166180993,397.4917913020546,444.80704474978546,549.948408187716,597.263661635447,625.5799363194022,77.94140934488989,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q1] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -2.65; rev=1845; sigma relative n=5 (PIT)",1.0
margin-ts,pct_rev_seasonal,cor_cash_pct_rev,2023Q2,2023-02-14,1,16.499219654084047,16.499219654084047,W1,PIT,7,12,12.761273658466726,13.586881155318723,14.966435083153497,18.032004225014596,19.41155815284937,20.237165649701367,2.2725098053527906,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q2] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -0.20; rev=2612; sigma additive n=4 (PIT)",1.0
margin-ts,pct_rev_seasonal,cor_cash_musd,2023Q2,2023-02-14,1,430.9837415500703,430.9837415500703,W1,PIT,7,12,138.31100983158373,202.95421273345724,310.970170450816,550.9973126493246,659.0132703666833,723.6564732685569,177.93238676253424,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q2] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -0.20; rev=2612; sigma relative n=4 (PIT)",1.0
margin-ts,pct_rev_seasonal,ops_cash_pct_rev,2023Q2,2023-02-14,1,9.401111382768029,9.401111382768029,W1,PIT,7,12,4.4140328423992,5.515538705551254,7.356106706494272,11.446116059041787,13.286684059984804,14.388189923136858,3.031928469897803,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q2] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -0.20; rev=2612; sigma additive n=4 (PIT)",1.0
margin-ts,pct_rev_seasonal,ops_cash_musd,2023Q2,2023-02-14,1,245.5707750682256,245.5707750682256,W1,PIT,7,12,-332.7571076253396,-205.02068870698764,8.421266602619182,482.72028353383206,696.1622388434389,823.8986577617908,351.5983873686211,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q2] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -0.20; rev=2612; sigma relative n=3 (PIT)",1.0
margin-ts,pct_rev_seasonal,pd_cash_pct_rev,2023Q2,2023-02-14,1,7.059431085428903,7.059431085428903,W1,PIT,7,12,0.6715352589067214,2.0824423960536613,4.440006359901849,9.678855810955957,12.036419774804145,13.447326911951084,3.8835649092748374,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q2] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -0.20; rev=2612; sigma additive n=4 (PIT)",1.0
margin-ts,pct_rev_seasonal,pd_cash_musd,2023Q2,2023-02-14,1,184.40266183497434,184.40266183497434,W1,PIT,6,12,154.071123121098,160.77050983845405,171.9648913033179,196.84043236663078,208.03481383149463,214.73420054885068,18.440266183497435,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q2] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -0.20; rev=2612; sigma relative_fallback n=2 (PIT)",1.0
margin-ts,pct_rev_seasonal,sm_cash_pct_rev,2023Q2,2023-02-14,1,14.78198497073501,14.78198497073501,W1,PIT,7,12,11.102559078292064,11.915241124654953,13.273197191448887,16.290772750021134,17.64872881681507,18.461410863177957,2.2369321088237473,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q2] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -0.20; rev=2612; sigma additive n=4 (PIT)",1.0
margin-ts,pct_rev_seasonal,sm_cash_musd,2023Q2,2023-02-14,1,386.1270607817698,386.1270607817698,W1,PIT,7,12,245.58589879760692,276.62750215048067,328.49666030981234,443.7574612537273,495.6266194130589,526.6682227659327,85.44295959309044,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q2] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -0.20; rev=2612; sigma relative n=4 (PIT)",1.0
margin-ts,pct_rev_seasonal,ga_cash_pct_rev,2023Q2,2023-02-14,1,6.892091226145693,6.892091226145693,W1,PIT,7,12,4.1884193279121025,4.785584667065453,5.783421765610441,8.000760686680945,8.998597785225932,9.595763124379284,1.6437158017789726,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q2] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -0.20; rev=2612; sigma additive n=4 (PIT)",1.0
margin-ts,pct_rev_seasonal,ga_cash_musd,2023Q2,2023-02-14,1,180.031500036029,180.031500036029,W1,PIT,7,12,-40363.48424813399,-31408.558042760033,-16445.268989307082,16805.331989379138,31768.62104283209,40723.54724820605,24648.707388822364,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q2] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -0.20; rev=2612; sigma relative n=3 (PIT)",1.0
margin-ts,pct_rev_seasonal,ga_cash_ex_reserves_musd,2023Q2,2023-02-14,1,180.031500036029,180.031500036029,W1,PIT,7,12,-39931.134112025036,-31071.70193306426,-16267.979210737642,16628.0422108097,31431.76493313632,40291.1971120971,24385.857169796946,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q2] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -0.20; rev=2612; sigma relative n=3 (PIT)",1.0
margin-ts,pct_rev_seasonal,total_cash_costs_pct_rev,2023Q2,2023-02-14,1,54.4291909319328,54.4291909319328,W1,PIT,7,12,35.54493205960516,39.715935524012544,46.685499432135785,62.17288243172982,69.14244633985307,73.31344980426044,11.480814197022033,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q2] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -0.20; rev=2612; sigma additive n=4 (PIT)",1.0
margin-ts,pct_rev_seasonal,total_cash_costs_musd,2023Q2,2023-02-14,1,1421.770050293317,1421.770050293317,W1,PIT,7,12,-16373.638990924786,-12443.131934053543,-5875.426978170548,8718.967078757181,15286.672034640176,19217.17909151142,10818.840503273012,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q2] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -0.20; rev=2612; sigma relative n=4 (PIT)",1.0
margin-ts,pct_rev_seasonal,adj_ebitda_margin_pct,2023Q2,2023-02-14,1,45.5708090680672,45.5708090680672,W1,PIT,7,12,26.68655019573956,30.85755366014694,37.82711756827018,53.314500567864215,60.284064475987456,64.45506794039484,11.48081419702203,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q2] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -0.20; rev=2612; sigma additive n=4 (PIT)",1.0
margin-ts,pct_rev_seasonal,adj_ebitda_musd,2023Q2,2023-02-14,1,1190.3761638058998,1190.3761638058998,W1,PIT,7,12,1051.6406714508341,1082.2834529950549,1133.48619739878,1247.2661302130198,1298.4688746167446,1329.1116561609654,84.34519040590507,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q2] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -0.20; rev=2612; sigma relative n=4 (PIT)",1.0
margin-ts,pct_rev_seasonal,cor_cash_pct_rev,2023Q3,2023-02-14,2,11.866444184284727,11.866444184284727,W1,PIT,7,12,10.245485348728105,10.603509720480167,11.201752747819922,12.531135620749533,13.129378648089288,13.48740301984135,0.9854729983243953,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q3] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -0.45; rev=3581; sigma additive n=3 (PIT)",1.0
margin-ts,pct_rev_seasonal,cor_cash_musd,2023Q3,2023-02-14,2,424.88128722102834,424.88128722102834,W1,PIT,7,12,119.59875088224295,187.02710617544687,299.69693142153903,550.0656430205177,662.7354682666098,730.1638235598137,185.59860363051752,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q3] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -0.45; rev=3581; sigma relative n=3 (PIT)",1.0
margin-ts,pct_rev_seasonal,ops_cash_pct_rev,2023Q3,2023-02-14,2,7.326005333222201,7.326005333222201,W1,PIT,7,12,5.473850152855932,5.882939316807621,6.5665093729372925,8.08550129350711,8.76907134963678,9.17816051358847,1.1260303956644484,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q3] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -0.45; rev=3581; sigma additive n=3 (PIT)",1.0
margin-ts,pct_rev_seasonal,ops_cash_musd,2023Q3,2023-02-14,2,262.3096293909034,262.3096293909034,W1,PIT,6,12,219.16353486211102,228.69329777056979,244.6171137507137,280.0021450310931,295.92596101123706,305.4557239196958,26.230962939090343,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q3] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -0.45; rev=3581; sigma relative_fallback n=2 (PIT)",1.0
margin-ts,pct_rev_seasonal,pd_cash_pct_rev,2023Q3,2023-02-14,2,4.106324397535793,4.106324397535793,W1,PIT,7,12,2.626620712864087,2.953445781128009,3.4995561402968853,4.7130926547747,5.259203013943576,5.586028082207498,0.8995959643011815,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q3] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -0.45; rev=3581; sigma additive n=3 (PIT)",1.0
margin-ts,pct_rev_seasonal,pd_cash_musd,2023Q3,2023-02-14,2,147.02807080849945,147.02807080849945,W1,PIT,6,12,122.84410525519563,128.18566537613597,137.1111781333558,156.9449634836431,165.87047624086293,171.21203636180329,14.702807080849945,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q3] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -0.45; rev=3581; sigma relative_fallback n=1 (PIT)",1.0
margin-ts,pct_rev_seasonal,sm_cash_pct_rev,2023Q3,2023-02-14,2,10.514876799120753,10.514876799120753,W1,PIT,7,12,6.162743404959618,7.124007682649097,8.730238143285893,12.299515454955612,13.905745915592409,14.867010193281889,2.6459092303716183,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q3] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -0.45; rev=3581; sigma additive n=3 (PIT)",1.0
margin-ts,pct_rev_seasonal,sm_cash_musd,2023Q3,2023-02-14,2,376.48804646109267,376.48804646109267,W1,PIT,7,12,207.45028393108043,244.78598759279632,307.1723113984637,445.8037815237216,508.19010532938904,545.5258089911049,102.76766258120018,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q3] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -0.45; rev=3581; sigma relative n=3 (PIT)",1.0
margin-ts,pct_rev_seasonal,ga_cash_pct_rev,2023Q3,2023-02-14,2,4.347937245004669,4.347937245004669,W1,PIT,7,12,1.224582121490787,1.9144437215052337,3.067172207609227,5.628702282400111,6.781430768504104,7.471292368518551,1.898865085826892,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q3] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -0.45; rev=3581; sigma additive n=3 (PIT)",1.0
margin-ts,pct_rev_seasonal,ga_cash_musd,2023Q3,2023-02-14,2,155.67908505063164,155.67908505063164,W1,PIT,6,12,130.07215428202983,135.72800753371283,145.17869033197613,166.17947976928716,175.63016256755046,181.28601581923346,15.567908505063166,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q3] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -0.45; rev=3581; sigma relative_fallback n=1 (PIT)",1.0
margin-ts,pct_rev_seasonal,ga_cash_ex_reserves_musd,2023Q3,2023-02-14,2,155.67908505063164,155.67908505063164,W1,PIT,6,12,130.07215428202983,135.72800753371283,145.17869033197613,166.17947976928716,175.63016256755046,181.28601581923346,15.567908505063166,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q3] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -0.45; rev=3581; sigma relative_fallback n=1 (PIT)",1.0
margin-ts,pct_rev_seasonal,total_cash_costs_pct_rev,2023Q3,2023-02-14,2,37.7073182818338,37.7073182818338,W1,PIT,7,12,28.202845762951057,30.3021173346682,33.80990808680745,41.60472847686015,45.112519228999396,47.21179080071654,5.778309001572426,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q3] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -0.45; rev=3581; sigma additive n=3 (PIT)",1.0
margin-ts,pct_rev_seasonal,total_cash_costs_musd,2023Q3,2023-02-14,2,1350.120868596515,1350.120868596515,W1,PIT,6,12,1128.0457478431301,1177.095917314085,1259.0565998570971,1441.185137335933,1523.145819878945,1572.1959893499,135.0120868596515,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q3] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -0.45; rev=3581; sigma relative_fallback n=2 (PIT)",1.0
margin-ts,pct_rev_seasonal,adj_ebitda_margin_pct,2023Q3,2023-02-14,2,62.2926817181662,62.2926817181662,W1,PIT,7,12,52.78820919928346,54.887480771000604,58.39527152313985,66.19009191319256,69.6978826653318,71.79715423704894,5.778309001572425,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q3] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -0.45; rev=3581; sigma additive n=3 (PIT)",1.0
margin-ts,pct_rev_seasonal,adj_ebitda_musd,2023Q3,2023-02-14,2,2230.4065465470876,2230.4065465470876,W1,PIT,7,12,1972.2107872709648,2029.2389933402064,2124.5306252357154,2336.2824678584598,2431.574099753969,2488.6023058232104,156.97187582256538,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q3] + drift cor -2.04, ops -2.08, pd -3.88, sm -1.85, ga -1.94; other -0.45; rev=3581; sigma relative n=3 (PIT)",1.0
margin-ts,pct_rev_seasonal,cor_cash_pct_rev,2023Q1,2023-02-14,0,24.11863804361157,24.11863804361157,W1,full_sample,7,12,20.706269627108455,21.459966162582525,22.719360026946998,25.51791606027614,26.777309924640612,27.531006460114682,2.0745726918130134,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q1] + drift cor +0.09, ops -0.77, pd -0.35, sm +2.30, ga -0.85; other -2.65; rev=1830; sigma additive n=19 (full_sample)",1.0
margin-ts,pct_rev_seasonal,cor_cash_musd,2023Q1,2023-02-14,0,441.3519090685206,441.3519090685206,W1,full_sample,7,12,328.2630411340645,353.2412022114754,394.9786141848663,487.7252039521749,529.4626159255658,554.4407770029767,68.75314987392038,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q1] + drift cor +0.09, ops -0.77, pd -0.35, sm +2.30, ga -0.85; other -2.65; rev=1830; sigma relative n=19 (full_sample)",1.0
margin-ts,pct_rev_seasonal,ops_cash_pct_rev,2023Q1,2023-02-14,0,13.90164511405852,13.90164511405852,W1,full_sample,7,12,9.346665763516777,10.352733027255358,12.033827313158323,15.769462914958716,17.45055720086168,18.45662446460026,2.7692308153788856,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q1] + drift cor +0.09, ops -0.77, pd -0.35, sm +2.30, ga -0.85; other -2.65; rev=1830; sigma additive n=19 (full_sample)",1.0
margin-ts,pct_rev_seasonal,ops_cash_musd,2023Q1,2023-02-14,0,254.38905792227962,254.38905792227962,W1,full_sample,7,12,58.283627594158105,101.59782037332518,173.9739373627332,334.804178481826,407.18029547123405,450.49448825040116,119.22363614297893,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q1] + drift cor +0.09, ops -0.77, pd -0.35, sm +2.30, ga -0.85; other -2.65; rev=1830; sigma relative n=19 (full_sample)",1.0
margin-ts,pct_rev_seasonal,pd_cash_pct_rev,2023Q1,2023-02-14,0,15.887780206529033,15.887780206529033,W1,full_sample,7,12,10.618553544626856,11.782378019292764,13.727077687667283,18.048482725390784,19.993182393765302,21.15700686843121,3.2034623479950737,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q1] + drift cor +0.09, ops -0.77, pd -0.35, sm +2.30, ga -0.85; other -2.65; rev=1830; sigma additive n=19 (full_sample)",1.0
margin-ts,pct_rev_seasonal,pd_cash_musd,2023Q1,2023-02-14,0,290.7337517289861,290.7337517289861,W1,full_sample,7,12,-42.69828138447245,30.947508723742263,154.00639493743654,427.4611085205356,550.5199947342298,624.1657848424446,202.71228250955835,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q1] + drift cor +0.09, ops -0.77, pd -0.35, sm +2.30, ga -0.85; other -2.65; rev=1830; sigma relative n=18 (full_sample)",1.0
margin-ts,pct_rev_seasonal,sm_cash_pct_rev,2023Q1,2023-02-14,0,23.729868285240784,23.729868285240784,W1,full_sample,7,12,20.511202466734947,21.222115527741018,22.41002008214428,25.04971648833729,26.23762104274055,26.94853410374662,1.9568098740015099,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q1] + drift cor +0.09, ops -0.77, pd -0.35, sm +2.30, ga -0.85; other -2.65; rev=1830; sigma additive n=19 (full_sample)",1.0
margin-ts,pct_rev_seasonal,sm_cash_musd,2023Q1,2023-02-14,0,434.2377314464347,434.2377314464347,W1,full_sample,7,12,341.4596521682283,361.9517293371939,396.19309179542216,472.2823710974472,506.5237335556755,527.0158107246411,56.405067148837325,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q1] + drift cor +0.09, ops -0.77, pd -0.35, sm +2.30, ga -0.85; other -2.65; rev=1830; sigma relative n=19 (full_sample)",1.0
margin-ts,pct_rev_seasonal,ga_cash_pct_rev,2023Q1,2023-02-14,0,10.252597999049929,10.252597999049929,W1,full_sample,7,12,-5.459010725779951,-1.9887567504593306,3.809885486308067,16.69531051179179,22.493952748559188,25.96420672387981,9.551979864584885,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q1] + drift cor +0.09, ops -0.77, pd -0.35, sm +2.30, ga -0.85; other -2.65; rev=1830; sigma additive n=19 (full_sample)",1.0
margin-ts,pct_rev_seasonal,ga_cash_musd,2023Q1,2023-02-14,0,187.61439562261447,187.61439562261447,W1,full_sample,7,12,-482.83484616801496,-334.75140116102887,-87.31045738854984,462.53924863377875,709.9801924062577,858.063637413244,407.60419699667875,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q1] + drift cor +0.09, ops -0.77, pd -0.35, sm +2.30, ga -0.85; other -2.65; rev=1830; sigma relative n=19 (full_sample)",1.0
margin-ts,pct_rev_seasonal,ga_cash_ex_reserves_musd,2023Q1,2023-02-14,0,187.61439562261447,187.61439562261447,W1,full_sample,7,12,-438.1374986106426,-299.92644482494046,-68.98183392053049,444.2106251657594,675.1552360701694,813.3662898558715,380.4301391808394,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q1] + drift cor +0.09, ops -0.77, pd -0.35, sm +2.30, ga -0.85; other -2.65; rev=1830; sigma relative n=19 (full_sample)",1.0
margin-ts,pct_rev_seasonal,total_cash_costs_pct_rev,2023Q1,2023-02-14,0,85.24482608366239,85.24482608366239,W1,full_sample,7,12,63.67688273473817,68.44063687710111,76.40066117847212,94.08899098885266,102.04901529022366,106.8127694325866,13.112378509264483,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q1] + drift cor +0.09, ops -0.77, pd -0.35, sm +2.30, ga -0.85; other -2.65; rev=1830; sigma additive n=19 (full_sample)",1.0
margin-ts,pct_rev_seasonal,total_cash_costs_musd,2023Q1,2023-02-14,0,1559.9125730983724,1559.9125730983724,W1,full_sample,7,12,710.5029443613499,898.1137226352457,1211.6031071899608,1908.222039006784,2221.711423561499,2409.322201835395,516.4043868823122,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q1] + drift cor +0.09, ops -0.77, pd -0.35, sm +2.30, ga -0.85; other -2.65; rev=1830; sigma relative n=19 (full_sample)",1.0
margin-ts,pct_rev_seasonal,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,14.755173916337611,14.755173916337611,W1,full_sample,7,12,-6.8127694325866095,-2.0490152902236574,5.911009011147341,23.59933882152788,31.55936312289888,36.32311726526183,13.112378509264481,,,,,,,,2023-02-14,drift_k4_rw,"ratios[2022Q1] + drift cor +0.09, ops -0.77, pd -0.35, sm +2.30, ga -0.85; other -2.65; rev=1830; sigma additive n=19 (full_sample)",1.0
