method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
driver-lines,margin_v2,adj_ebitda_musd,2023Q3,2023-08-03,0,1840.5317990747942,1840.5317990747942,W1,full_sample,7,14,1481.626900895196,1560.8989328992438,1693.3590226339095,1987.7045755156787,2120.164665250344,2199.4366972543926,218.19868485488462,,,,,,,,2023-08-03,a_unit_rw,rev_leg=guide_cushion;scenario=backtest;,1.0
driver-lines,margin_v2,total_cash_costs_musd,2023Q3,2023-08-03,0,1622.3486357078148,1622.3486357078148,W1,full_sample,7,14,1512.3902675204683,1536.6769889507743,1577.2590355905636,1667.438235825066,1708.0202824648552,1732.3070038951614,66.84994116536703,,,,,,,,2023-08-03,a_unit_rw,rev_leg=guide_cushion;scenario=backtest;,1.0
driver-lines,margin_v2,adj_ebitda_margin_pct,2023Q4,2023-08-03,1,29.574004971257406,29.574004971257406,W1,full_sample,7,14,22.84320462006813,24.329849755196193,26.813968592879228,32.334041349635584,34.81816018731862,36.30480532244668,4.092036057739656,,,,,,,,2023-08-03,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,margin_v2,adj_ebitda_musd,2023Q4,2023-08-03,1,664.0893418205497,664.0893418205497,W1,full_sample,7,14,408.6883449220326,465.09926631846815,559.3594425910462,768.8192410500533,863.0794173226313,919.4903387190668,155.27278094153004,,,,,,,,2023-08-03,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,margin_v2,total_cash_costs_musd,2023Q4,2023-08-03,1,1581.4277684456101,1581.4277684456101,W1,full_sample,7,14,1479.8292053567684,1502.2694801638113,1539.7661954550213,1623.089341436199,1660.5860567274092,1683.0263315344519,61.76754054228024,,,,,,,,2023-08-03,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,margin_v2,adj_ebitda_margin_pct,2024Q1,2023-08-03,2,17.1180512605625,17.1180512605625,W1,full_sample,7,14,8.609284452737864,10.488632542234619,13.628940798300274,20.607161722824724,23.74746997889038,25.626818068387134,5.172962911961083,,,,,,,,2023-08-03,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,margin_v2,adj_ebitda_musd,2024Q1,2023-08-03,2,367.41260981078574,367.41260981078574,W1,full_sample,7,14,106.89584621840609,164.4366970840075,260.58493595692255,474.2402836646489,570.388522537564,627.9293734031654,158.38294625353046,,,,,,,,2023-08-03,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,margin_v2,total_cash_costs_musd,2024Q1,2023-08-03,2,1778.9333977937767,1778.9333977937767,W1,full_sample,7,14,1653.1388918924706,1680.9233722612832,1727.3500207253473,1830.5167748622061,1876.9434233262702,1904.727903695083,76.47762927966436,,,,,,,,2023-08-03,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,margin_v2,adj_ebitda_margin_pct,2023Q4,2023-11-01,0,27.285980963509736,27.285980963509736,W1,PIT,7,15,20.101821160607404,21.688600691080364,24.340039712914017,30.231922214105456,32.883361235939105,34.47014076641207,4.367659033720382,,,,,,,,2023-11-01,a_unit_rw,rev_leg=guide_cushion;scenario=backtest;,1.0
driver-lines,margin_v2,adj_ebitda_musd,2023Q4,2023-11-01,0,602.1293448347964,602.1293448347964,W1,PIT,7,15,351.35924263463414,406.74732919488514,499.29839330319027,704.9602963664024,797.5113604747075,852.8994470349586,152.4573968718012,,,,,,,,2023-11-01,a_unit_rw,rev_leg=guide_cushion;scenario=backtest;,1.0
driver-lines,margin_v2,total_cash_costs_musd,2023Q4,2023-11-01,0,1604.6058487433265,1604.6058487433265,W1,PIT,7,15,1428.1202162389534,1467.1009456162951,1532.2360352653373,1676.9756622213158,1742.110751870358,1781.0914812476997,107.29564601530343,,,,,,,,2023-11-01,a_unit_rw,rev_leg=guide_cushion;scenario=backtest;,1.0
driver-lines,margin_v2,adj_ebitda_margin_pct,2024Q1,2023-11-01,1,15.272027210486378,15.272027210486378,W1,PIT,7,15,4.294959793613534,6.7194863018739355,10.770763791920473,19.773290629052283,23.82456811909882,26.24909462735922,6.673583130443921,,,,,,,,2023-11-01,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,margin_v2,adj_ebitda_musd,2024Q1,2023-11-01,1,327.0324582422067,327.0324582422067,W1,PIT,7,15,124.07091077299975,168.89942765358842,243.8059138197501,410.25900266466334,485.165488830825,529.9940057114136,123.3918593992892,,,,,,,,2023-11-01,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,margin_v2,total_cash_costs_musd,2024Q1,2023-11-01,1,1814.3496499408725,1814.3496499408725,W1,PIT,7,15,1675.3842430980628,1706.077806308187,1757.3654046490763,1871.333895232669,1922.621493573558,1953.3150567836824,84.4849684894847,,,,,,,,2023-11-01,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,margin_v2,adj_ebitda_margin_pct,2024Q2,2023-11-01,2,34.89859804567587,34.89859804567587,W1,PIT,7,15,18.679269031235446,22.261664187273446,28.247689420102017,41.54950667124972,47.53553190407829,51.11792706011629,9.860651883353837,,,,,,,,2023-11-01,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,margin_v2,adj_ebitda_musd,2024Q2,2023-11-01,2,1021.0802194934943,1021.0802194934943,W1,PIT,7,15,-547.4103851069975,-200.97477490331747,377.90394000738115,1664.2564989796072,2243.135213890306,2589.570824093986,953.5745788562903,,,,,,,,2023-11-01,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,margin_v2,total_cash_costs_musd,2024Q2,2023-11-01,2,1904.7686015883367,1904.7686015883367,W1,PIT,7,15,1705.9504471354908,1749.8638046369115,1823.241099606361,1986.2961035703122,2059.6733985397614,2103.586756041183,120.87285530769701,,,,,,,,2023-11-01,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,margin_v2,adj_ebitda_margin_pct,2023Q4,2023-11-01,0,27.70864323045935,27.70864323045935,W1,full_sample,7,15,23.15301834637222,24.159228190376854,25.84056072165285,29.576725739265854,31.25805827054185,32.26426811454648,2.7696232719080323,,,,,,,,2023-11-01,a_unit_rw,rev_leg=guide_cushion;scenario=backtest;,1.0
driver-lines,margin_v2,adj_ebitda_musd,2023Q4,2023-11-01,0,611.4563818295486,611.4563818295486,W1,full_sample,7,15,492.2219895891559,518.5575247284222,562.5630492440487,660.3497144150484,704.3552389306749,730.6907740699413,72.48936336139438,,,,,,,,2023-11-01,a_unit_rw,rev_leg=guide_cushion;scenario=backtest;,1.0
driver-lines,margin_v2,total_cash_costs_musd,2023Q4,2023-11-01,0,1595.2788117485743,1595.2788117485743,W1,full_sample,7,15,1487.1551624398726,1511.0366458965425,1550.9415576503611,1639.6160658467875,1679.520977600606,1703.402461057276,65.7345112884574,,,,,,,,2023-11-01,a_unit_rw,rev_leg=guide_cushion;scenario=backtest;,1.0
driver-lines,margin_v2,adj_ebitda_margin_pct,2024Q1,2023-11-01,1,15.603928706662652,15.603928706662652,W1,full_sample,7,15,8.873128355473375,10.359773490601441,12.843892328284472,18.36396508504083,20.848083922723863,22.33472905785193,4.092036057739656,,,,,,,,2023-11-01,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,margin_v2,adj_ebitda_musd,2024Q1,2023-11-01,1,334.1397374981174,334.1397374981174,W1,full_sample,7,15,205.63350093290467,234.01692659632286,281.4443863864491,386.83508860978577,434.26254839991196,462.6459740633302,78.1262444630911,,,,,,,,2023-11-01,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,margin_v2,total_cash_costs_musd,2024Q1,2023-11-01,1,1807.2423706849618,1807.2423706849618,W1,full_sample,7,15,1691.1363861572347,1716.7809437211656,1759.6318750048576,1854.852866365066,1897.7037976487582,1923.3483552126888,70.58742651947387,,,,,,,,2023-11-01,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,margin_v2,adj_ebitda_margin_pct,2024Q2,2023-11-01,2,35.26751002500708,35.26751002500708,W1,full_sample,7,15,26.75874321718244,28.638091306679197,31.778399562744852,38.7566204872693,41.89692874333495,43.77627683283171,5.172962911961083,,,,,,,,2023-11-01,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,margin_v2,adj_ebitda_musd,2024Q2,2023-11-01,2,1031.874026291586,1031.874026291586,W1,full_sample,7,15,300.2157364387629,461.8185444902051,731.8497511429484,1331.8983014402236,1601.929508092967,1763.5323161444092,444.8166559409052,,,,,,,,2023-11-01,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,margin_v2,total_cash_costs_musd,2024Q2,2023-11-01,2,1893.974794790245,1893.974794790245,W1,full_sample,7,15,1760.045315589031,1789.626583538769,1839.0555852690059,1948.8940043114842,1998.3230060417209,2027.904273991459,81.42334187476315,,,,,,,,2023-11-01,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,margin_v2,adj_ebitda_margin_pct,2024Q1,2024-02-13,0,16.0782150418876,16.0782150418876,W1,PIT,7,16,7.313504774928145,9.24938360052427,12.484152237977737,19.672277845797463,22.90704648325093,24.842925308847054,5.3285654865252265,,,,,,,,2024-02-13,a_unit_rw,rev_leg=guide_cushion;scenario=backtest;,1.0
driver-lines,margin_v2,adj_ebitda_margin_pct,2024Q1,2024-02-13,0,16.0782150418876,16.0782150418876,W2,PIT,7,16,7.313504774928145,9.24938360052427,12.484152237977737,19.672277845797463,22.90704648325093,24.842925308847054,5.3285654865252265,,,,,,,,2024-02-13,a_unit_rw,rev_leg=guide_cushion;scenario=backtest;,1.0
driver-lines,margin_v2,adj_ebitda_musd,2024Q1,2024-02-13,0,337.96036748557486,337.96036748557486,W1,PIT,7,16,187.87712212052034,221.02630423030715,276.4171340840052,399.5036008871445,454.89443074084255,488.04361285062936,91.24413437517525,,,,,,,,2024-02-13,a_unit_rw,rev_leg=guide_cushion;scenario=backtest;,1.0
driver-lines,margin_v2,adj_ebitda_musd,2024Q1,2024-02-13,0,337.96036748557486,337.96036748557486,W2,PIT,7,16,187.87712212052034,221.02630423030715,276.4171340840052,399.5036008871445,454.89443074084255,488.04361285062936,91.24413437517525,,,,,,,,2024-02-13,a_unit_rw,rev_leg=guide_cushion;scenario=backtest;,1.0
driver-lines,margin_v2,total_cash_costs_musd,2024Q1,2024-02-13,0,1764.0165410525137,1764.0165410525137,W1,PIT,7,16,1548.9714137297797,1596.4688547006517,1675.8349960006178,1852.1980861044094,1931.5642274043757,1979.061668375248,130.73815432519243,,,,,,,,2024-02-13,a_unit_rw,rev_leg=guide_cushion;scenario=backtest;,1.0
driver-lines,margin_v2,total_cash_costs_musd,2024Q1,2024-02-13,0,1764.0165410525137,1764.0165410525137,W2,PIT,7,16,1548.9714137297797,1596.4688547006517,1675.8349960006178,1852.1980861044094,1931.5642274043757,1979.061668375248,130.73815432519243,,,,,,,,2024-02-13,a_unit_rw,rev_leg=guide_cushion;scenario=backtest;,1.0
driver-lines,margin_v2,adj_ebitda_margin_pct,2024Q2,2024-02-13,1,35.842324603908224,35.842324603908224,W1,PIT,7,16,23.052864796199607,25.87769798274427,30.597870380445144,41.086778827371305,45.80695122507218,48.63178441161684,7.775439466557437,,,,,,,,2024-02-13,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
driver-lines,margin_v2,adj_ebitda_margin_pct,2024Q2,2024-02-13,1,35.842324603908224,35.842324603908224,W2,PIT,7,16,23.052864796199607,25.87769798274427,30.597870380445144,41.086778827371305,45.80695122507218,48.63178441161684,7.775439466557437,,,,,,,,2024-02-13,a_unit_rw,rev_leg=naive;scenario=backtest;,1.0
