region,q,quarter,reviews,accommodates_mean,implied_party_size_conditional,accommodates_ge5,cap_yoy_pct,party_yoy_pct,size_term_pp
apac,2018Q4,4Q18,142872.0,3.907457211868456,3.402983732510183,0.2895733106846797,2.0818992266146807,-0.06596215224983215,1.232126564347484
apac,2019Q1,1Q19,179249.0,3.8808618565716073,3.388769169495773,0.2834046501316886,2.375841250113364,0.43493990241800784,1.4060897278382072
apac,2019Q2,2Q19,134164.0,3.955668272375863,3.4493632059912707,0.2940801365670056,1.8393246936099672,1.2581261988217296,1.0885641276414106
apac,2019Q3,3Q19,133895.0,4.044577686071996,3.4224798605256552,0.3074182591478991,1.8641563930470673,-0.014236011803681059,1.1032602263397584
apac,2019Q4,4Q19,188996.0,3.973979279353728,3.435183067971035,0.2965426599754442,1.6881097067172668,0.9417603981684008,0.9990708419452936
apac,2020Q1,1Q20,202057.0,3.919055260467625,3.390767616723358,0.2862424641746343,0.97933628224669,0.058955275219729764,0.5795987785381806
apac,2020Q2,2Q20,45054.0,4.004444015816029,3.29135533277318,0.2928926898832105,1.2255192424613703,-4.6890200835893125,0.7252967840383997
apac,2020Q3,3Q20,98855.0,4.106336412447434,3.3633275226295325,0.3125638614996719,1.5154106034305448,-1.7434575695716825,0.8968626514246758
apac,2020Q4,4Q20,139362.0,4.10033445639691,3.350872592038202,0.311290364592681,3.130061505105819,-2.484943199666856,1.852458504801652
apac,2021Q1,1Q21,168655.0,4.054000490466235,3.345540499845104,0.3032150536597729,3.385354923983086,-1.3428066436354857,2.0035483361828077
apac,2021Q2,2Q21,166277.0,4.028706695589233,3.364209186506841,0.2989343080864909,0.6040656878636197,2.1893488840680986,0.35750307753265437
apac,2021Q3,3Q21,104909.0,4.154129761030126,3.343232626905064,0.3221460470852607,1.1571715419011808,-0.5992626745453311,0.6848466909715928
apac,2021Q4,4Q21,150806.0,4.128483069290431,3.3545725677123444,0.3143983923931664,0.6841498817899305,0.11035735768476496,0.4048991577365045
apac,2022Q1,1Q22,210854.0,4.08475225771789,3.3506596683437624,0.3073362086618771,0.7556910634301861,0.15289774401501255,0.4472392427977311
apac,2022Q2,2Q22,217608.0,4.097083470883261,3.390962879447229,0.308282516564461,1.6829966772388794,0.792099225925802,0.9960448071766189
apac,2022Q3,3Q22,232234.0,4.135092312323374,3.436147109122048,0.3152654196371966,-0.4593309724378214,2.7412625980691496,-0.27184499889962677
apac,2022Q4,4Q22,296824.0,4.090237817619588,3.442677463312964,0.3111138585346438,-0.9306929450528356,2.5925140268854063,-0.550810282356971
apac,2023Q1,1Q23,362676.0,4.011416472280848,3.424190734767852,0.3005808602908556,-1.8116665718943104,2.1707919600545855,-1.0721952726794772
apac,2023Q2,2Q23,290002.0,4.083558385205879,3.445580311700807,0.3112554152429101,-0.3306610468603033,1.5978424403418012,-0.19569451509620678
apac,2023Q3,3Q23,301494.0,4.168264093916791,3.47327621641018,0.3250967068182037,0.7990011856646051,1.0747485841270832,0.4728713922447229
apac,2023Q4,4Q23,390445.0,4.103880383627972,3.479044550299676,0.3135722411060314,0.3329846672677439,1.0508200577629134,0.19706969905942048
apac,2024Q1,1Q24,497778.0,4.075558874995454,3.4715786890097173,0.3108901829664293,1.5863470598707519,1.3744282128224539,0.9388448430904945
apac,2024Q2,2Q24,345588.0,4.1912362261024265,3.47613005079952,0.3284258577953414,2.602697089876349,0.882727992659782,1.54034939942848
apac,2024Q3,3Q24,350961.0,4.248582294174042,3.4901012830845475,0.3369386420195713,1.9085684737591757,0.4832453624123767,1.1295445458321645
apac,2024Q4,4Q24,484677.0,4.159451179678633,3.4993095368446974,0.3237125836749042,1.3450176453819074,0.5807972269023631,0.7960193025701496
apac,2025Q1,1Q25,565060.0,4.122450956118748,3.48019989640116,0.32020401009756,1.143999421785935,0.24802895274087522,0.6770510595138873
apac,2025Q2,2Q25,418813.0,4.243041086242452,3.5181262475817685,0.3375380050457442,1.2284517026510233,1.200891122444836,0.7270322965225645
apac,2025Q3,3Q25,429302.0,4.319969082154443,3.5256477588914006,0.3492971601538764,1.6662895876254913,1.0133424035440042,0.9861570812663392
apac,2025Q4,4Q25,602520.0,4.207502519001129,3.5394587462613054,0.3321079097117028,1.148610816767781,1.1408145072632214,0.6797802128673234
apac,2026Q1,1Q26,721700.0,4.184477389794587,3.5047830638262703,0.3299676747325983,1.493394040810636,0.7038891594953078,0.8838326299362101
apac,2026Q2,2Q26,469902.0,4.30007469550231,3.537713523021053,0.3481453774068139,1.3352144122255716,0.5552089160758111,0.7902174732433506
emea,2011Q1,1Q11,301.0,4.349923110613292,3.411238619926593,0.232804924674908,,,
emea,2011Q2,2Q11,1015.0,3.2727260588723768,3.1757871772957573,0.1462622810512067,,,
emea,2011Q3,3Q11,1722.0,3.3822820684331387,3.134795921027507,0.1795817041753621,,,
emea,2011Q4,4Q11,1797.0,3.2172004322643417,2.9601109124303933,0.1646017258392771,,,
emea,2012Q1,1Q12,2101.0,3.345401820406311,3.0642398239746726,0.1787446056656327,-26.257135717560697,-10.72759366453151,-15.53971201280984
emea,2012Q2,2Q12,5422.0,3.4017686729258547,3.1353188745098595,0.1922483928240704,3.867219952788803,-1.2824648202516942,2.288729623937556
emea,2012Q3,3Q12,8126.0,3.3804105026416997,3.1858867362999943,0.1860743451325625,-0.05534972407958971,1.616658541143856,-0.032757524713941485
emea,2012Q4,4Q12,7470.0,3.404876458488485,3.228224848081481,0.1868023683217697,5.669710615283052,8.670566547171621,3.3554943351473288
emea,2013Q1,1Q13,7473.0,3.3316901985100347,3.255776826422709,0.1662273725219427,-0.41070697038230186,6.063138319020633,-0.24306794579753604
emea,2013Q2,2Q13,19296.0,3.3433508039518203,3.259370000054841,0.1755175965343813,-1.7321955484351115,3.8803041916674275,-1.0251620840178035
emea,2013Q3,3Q13,26895.0,3.4234865636490004,3.301549371358401,0.1878570204827961,1.266234222410012,3.5661204344499486,0.7493930552316842
emea,2013Q4,4Q13,21272.0,3.3586849412090443,3.2343457649606933,0.1735117096060343,-1.3659145742536571,0.18942674907540535,-0.8083866932906074
emea,2014Q1,1Q14,19875.0,3.343796386723396,3.3404224591497496,0.172166074997819,0.36270618870331006,2.566638022775991,0.21465973205690236
emea,2014Q2,2Q14,47133.0,3.4618356459523323,3.3740428333104813,0.1916659562316518,3.482544309761937,3.457775396974716,2.0610677504079904
emea,2014Q3,3Q14,69304.0,3.5071921846808958,3.345254396782664,0.2029719331119555,2.4156275134545657,1.3150878777145047,1.4296363584013647
emea,2014Q4,4Q14,55962.0,3.497026166200069,3.331977833260261,0.1950867428952979,4.036342970547291,2.9739400587358134,2.3888213863816423
emea,2015Q1,1Q15,50647.0,3.509783156378238,3.3709087757255114,0.1953292454061328,4.844745252887028,0.9085090632759085,2.867256612264108
emea,2015Q2,2Q15,120765.0,3.538758935192086,3.4154513478914885,0.2030349650044881,2.1977100499206648,1.2197971426856968,1.300666669464044
emea,2015Q3,3Q15,166696.0,3.5578483683286293,3.4263438794945875,0.2115392859858554,1.4340201262427632,2.3951024792724596,0.8486934760169633
emea,2015Q4,4Q15,120158.0,3.5460644178916603,3.3953218822200792,0.209398777940456,1.3925433317161895,1.8832495585593412,0.824146341512632
emea,2016Q1,1Q16,111413.0,3.5524917258424646,3.3790817693001087,0.2089447612565003,1.2094995118255625,0.2421632301306209,0.7158158565190759
emea,2016Q2,2Q16,217624.0,3.5707030768592043,3.463054556425472,0.2144107874328939,0.8986434300122692,1.3841368806778664,0.5318424772148613
emea,2016Q3,3Q16,293677.0,3.586058126163389,3.436127163438752,0.2177491936171139,0.7897613016620619,0.28512442561288154,0.4674029688044899
emea,2016Q4,4Q16,214280.0,3.5800076507141685,3.4004287343569417,0.2152437860774833,0.9526563640206209,0.15029548275995452,0.5638088519362038
emea,2017Q1,1Q17,191282.0,3.5661920218642607,3.3674094553467486,0.2145469471563161,0.3849114084085503,-0.34602655546907,0.22780140611885372
emea,2017Q2,2Q17,375821.0,3.603966568641369,3.4123176885221014,0.2196905772951441,0.9272546823378081,-1.4759284914573678,0.5487754217007809
emea,2017Q3,3Q17,457630.0,3.616163774242414,3.3970310354214828,0.2259272135147755,0.8360148809820833,-1.1443187323855852,0.49477713900821396
emea,2017Q4,4Q17,303404.0,3.586058617150228,3.349686622205148,0.2190369059289605,0.16887836779579946,-1.5034726161757161,0.09994697170967375
emea,2018Q1,1Q18,282208.0,3.609020755830772,3.383120523687392,0.2217505734012717,1.193811081272722,0.4654774293861852,0.7065310017144043
emea,2018Q2,2Q18,522943.0,3.625329715519061,3.4024854595886325,0.2260070273427459,0.5910176654222443,-0.288555239000865,0.34978089057149064
emea,2018Q3,3Q18,652221.0,3.6582831770070383,3.415204320461385,0.2330826173266325,1.1580226987971898,0.5335496266009487,0.6853504295813168
emea,2018Q4,4Q18,457826.0,3.64286948701448,3.325673481559738,0.2278153803964125,1.5717970536255788,-0.7194591408709483,0.9302337398358711
emea,2019Q1,1Q19,408540.0,3.656590726154015,3.3646229772115777,0.2294548198644127,1.3094740940488903,-0.5482601052635427,0.7749836283987963
emea,2019Q2,2Q19,732252.0,3.66328075111626,3.416105827318559,0.2310129648724193,1.0413885815323765,0.39950732556319757,0.6163230759255514
emea,2019Q3,3Q19,856669.0,3.687230752927318,3.4332994026433723,0.23703411625261,0.7881742803214298,0.5284402264262411,0.46646372490306487
emea,2019Q4,4Q19,588585.0,3.650850434740188,3.336219233459917,0.2288235427881337,0.21884445787831996,0.3165995359007745,0.12951831028371286
emea,2020Q1,1Q20,399259.0,3.657357534914057,3.346899244496169,0.2285679977438938,0.020968394510867405,-0.5281595837896003,0.012409686097327796
emea,2020Q2,2Q20,48830.0,3.646081816313511,3.139201549495736,0.2207570396992559,-0.4706009966113589,-8.45327713561268,-0.27851491643815895
emea,2020Q3,3Q20,407379.0,3.70077912875753,3.3055108227855112,0.233943304705864,0.3667669977351462,-3.7930701832264324,0.2170630331470341
emea,2020Q4,4Q20,151962.0,3.6148050625570742,3.0999053803579915,0.2187058866643807,-0.9922206721427296,-7.346661124108977,-0.5872241231530279
emea,2021Q1,1Q21,112587.0,3.553975140056748,2.9857512280400766,0.2022212216858392,-2.867416687175406,-11.418293568147986,-1.69701790853106
emea,2021Q2,2Q21,276250.0,3.6354183411467167,3.241607869606746,0.218501264703621,-0.29289246884127706,3.210097877686957,-0.17334200750123396
emea,2021Q3,3Q21,798390.0,3.677821622319261,3.356775893501933,0.2327348637741013,-0.6222746369902943,1.538993584048698,-0.36827964617777065
emea,2021Q4,4Q21,618927.0,3.6742106913128656,3.301147252454611,0.231757711429367,1.6300402169787231,6.289847175424668,0.9647036833574559
emea,2022Q1,1Q22,534323.0,3.6279999118021182,3.3187281121944325,0.2232120661363596,2.0614773153880384,10.573022792402863,1.2200403024403657
emea,2022Q2,2Q22,1096513.0,3.6867569013492334,3.4021536672148645,0.2337660606215553,1.4022991743780633,4.833919986143265,0.8299201238108441
emea,2022Q3,3Q22,1387293.0,3.69842578476337,3.4354679119112257,0.2389032364584983,0.558663908512913,2.3172177492732926,0.330633026527538
emea,2022Q4,4Q22,930760.0,3.681227324092704,3.351069516704249,0.2344125796829989,0.1907876837114797,1.500949328807799,0.11291352157975879
emea,2023Q1,1Q23,819370.0,3.6422606552432217,3.379216144232293,0.227266861471677,0.3923040061434069,1.8062161818489297,0.2321765535478016
emea,2023Q2,2Q23,1514902.0,3.676722434972087,3.4703205974397227,0.2331303823599339,-0.27254704278565356,1.983831826114435,-0.16130101167125627
emea,2023Q3,3Q23,1751662.0,3.689123781380752,3.4895614598782854,0.2367578426542711,-0.25182933028840004,1.562293682923066,-0.1490396862458713
emea,2023Q4,4Q23,1208248.0,3.665386707684988,3.409947284931373,0.2311063083246355,-0.43123650943182046,1.7417278609086484,-0.25521790487977863
emea,2024Q1,1Q24,1018296.0,3.6797839595969566,3.4460096096934176,0.2318029103962681,1.0249495822283405,1.9573154144249205,0.6065940134066472
emea,2024Q2,2Q24,1878475.0,3.692256832315904,3.486936337935066,0.2342412451596228,0.42161661180033505,0.4776529669861862,0.2495245786771793
emea,2024Q3,3Q24,2118868.0,3.716387354560168,3.508433040592468,0.2407428920646272,0.7363082940086585,0.5393438494259106,0.43576797426101127
emea,2024Q4,4Q24,1488965.0,3.686035751824481,3.427162177081817,0.233600974394832,0.5617715090646458,0.5035732899957068,0.33247219200789463
emea,2025Q1,1Q25,1233254.0,3.702621403745576,3.470528734595672,0.2355303400837897,0.6187012463918728,0.709002868004438,0.36616481303656045
emea,2025Q2,2Q25,2248230.0,3.714337045362756,3.5083019364542047,0.2373955553272337,0.5962330005657712,0.6108631077255566,0.35286747271253094
emea,2025Q3,3Q25,2531142.0,3.7475206515848303,3.52394060259359,0.2452349968802827,0.8342406567956262,0.44103422043733076,0.4937271031931777
emea,2025Q4,4Q25,1857864.0,3.7198787676745058,3.468315974867972,0.23888080376275,0.9139519863078815,1.1936601210030373,0.5409025117412702
emea,2026Q1,1Q26,1536174.0,3.742669501543209,3.476588401060567,0.2418680745403114,1.0758070989354884,0.17445129780777613,0.6366929233493333
emea,2026Q2,2Q26,2387998.0,3.735678543877541,3.52980241471364,0.2401541461844132,0.572926502933413,0.6109754578623061,0.33907403137414993
global,2011Q1,1Q11,1013.0,3.64092163769852,3.180370743729269,0.174963423304014,,,
global,2011Q2,2Q11,2609.0,3.055486065146221,3.02596441553046,0.1346166828781435,,,
global,2011Q3,3Q11,4129.0,3.269077568638,3.100816254738802,0.1566515164816989,,,
global,2011Q4,4Q11,4541.0,3.2235290609714733,2.971100311511255,0.1656032095534749,,,
global,2012Q1,1Q12,5006.0,3.362424939283435,3.02577052275824,0.1754561515937586,-7.95744249804653,-4.983199876004196,-4.70943845925419
global,2012Q2,2Q12,10047.0,3.3785134913756,3.17651855476673,0.1820619311953976,10.049713254362413,4.85559472452799,5.947703186820337
global,2012Q3,3Q12,14115.0,3.2604676038468376,3.0662457785131862,0.154617022106481,-0.26372341576375025,-1.121144498112936,-0.15607894082911483
global,2012Q4,4Q12,13631.0,3.351512827113112,3.2194818054513976,0.169814136780192,3.8935093008805044,8.02880571597495,2.3042884001401074
global,2013Q1,1Q13,14704.0,3.344932325486867,3.250610439555102,0.1668137107232344,-0.5215959957119543,7.167702894487404,-0.30869519233119025
global,2013Q2,2Q13,29554.0,3.31104554669536,3.190867029919512,0.162795581194387,-2.0171802660063465,0.4506873111109977,-1.1938240617272426
global,2013Q3,3Q13,40958.0,3.370825940954234,3.257047498654092,0.1725040931775844,3.3287178816707508,6.036716991673541,1.9700289403028377
global,2013Q4,4Q13,35906.0,3.323183077286781,3.2141425706274904,0.1658554865918958,-0.8488752251630594,-0.16597910408062688,-0.5023882526920391
global,2014Q1,1Q14,36945.0,3.2938379564769105,3.263847623934257,0.1631978569196215,-1.539302482729421,0.4063945908789224,-0.9110025381108326
global,2014Q2,2Q14,70537.0,3.371935656624026,3.3096703098315525,0.1758789983646231,1.8222943646604817,3.6555904067770983,1.078485099593373
global,2014Q3,3Q14,103827.0,3.430737796312102,3.2875832795202053,0.1902758767078121,1.7617538340491734,0.933161960897233,1.0426555094612995
global,2014Q4,4Q14,91713.0,3.401313339289668,3.26538520371132,0.184036056863601,2.323855146610998,1.581710988567231,1.3753228884622501
global,2015Q1,1Q15,93243.0,3.423551328301578,3.2941456491093835,0.1872069952298714,3.8624975393559913,0.9240095096829881,2.2859347667398517
global,2015Q2,2Q15,178170.0,3.4615227562372146,3.3558995626535832,0.1957276843981876,2.6221636919384395,1.3871280313884293,1.5518702824816357
global,2015Q3,3Q15,244004.0,3.5063563870388643,3.363204977550984,0.2057517850875956,2.180209293044766,2.274165234737957,1.2903092289273832
global,2015Q4,4Q15,199650.0,3.480221676977997,3.345960316542926,0.202347099861768,2.2934358740325678,2.4376007058537486,1.357319906697875
global,2016Q1,1Q16,207828.0,3.492077314745562,3.3185728507137737,0.2025740996756371,1.9818365868237153,0.7387979002144052,1.1729066775205599
global,2016Q2,2Q16,335013.0,3.5161986533678173,3.4000601360387157,0.2081187891045074,1.5671882835610607,1.3073258074389527,0.927506139982397
global,2016Q3,3Q16,447902.0,3.546066357890402,3.3884939339946967,0.2127494430822484,1.1261488982963863,0.7491173714365473,0.666486617249914
global,2016Q4,4Q16,373091.0,3.540284808394218,3.3374338010640345,0.2114014335091565,1.7111186219414876,-0.2551553882589763,1.0126881656380837
global,2017Q1,1Q17,376813.0,3.5456051637134607,3.327332343276129,0.2134610581742137,1.521207623546883,0.2636058559068788,0.9002934911061005
global,2017Q2,2Q17,593129.0,3.590372612877452,3.376496750988188,0.2199389539767487,2.087551095497764,-0.6954410746118356,1.2354714994432998
global,2017Q3,3Q17,718116.0,3.60895055300896,3.3686694306679708,0.2257847485122641,1.7578103618067997,-0.5867716713890969,1.0403216515860092
global,2017Q4,4Q17,562046.0,3.5830578810099296,3.321179830380691,0.2199822600263518,1.200941427699198,-0.4882098246657085,0.7107509414371098
global,2018Q1,1Q18,588251.0,3.6008033366391574,3.33383563453464,0.2218251063649201,1.5448115132481899,0.1952598507168668,0.9142629374419826
global,2018Q2,2Q18,863410.0,3.626214990655748,3.3681855447120235,0.2266676707009031,0.9933412983793133,-0.2464522454446616,0.5878873413036223
global,2018Q3,3Q18,1054250.0,3.6681801344469007,3.3887482242447624,0.2349754968093214,1.6278638362664077,0.5942759111446705,0.9634156399903724
global,2018Q4,4Q18,872381.0,3.652130060820888,3.311826296244636,0.2307649758796366,1.9093983150845428,-0.2820302034223676,1.1300356692871845
global,2019Q1,1Q19,873436.0,3.6692980774169945,3.334180622770824,0.2325447068687695,1.8843414580187456,0.010347552350808975,1.1152063159663568
global,2019Q2,2Q19,1235114.0,3.686898215236923,3.3953644148533386,0.2359225289313496,1.6596110494245586,0.8036908605159931,0.9822045343691681
global,2019Q3,3Q19,1410467.0,3.724300951883217,3.4080992655523463,0.2431288623645784,1.5183507389753048,0.5694137943168087,0.8986027064000416
global,2019Q4,4Q19,1154844.0,3.691266196614353,3.330279042338588,0.2365180930359295,1.0658966220464139,0.5556308618104078,0.6308276241627648
global,2020Q1,1Q20,921941.0,3.69985223937323,3.322573430052653,0.2369667048955916,0.8292499333576009,-0.3487346652603529,0.49077345258190314
global,2020Q2,2Q20,182345.0,3.754927882955037,3.14179769690414,0.2385714511600071,1.8283566947060237,-7.761594290687257,1.0820729571589385
global,2020Q3,3Q20,729559.0,3.820838838579464,3.278075342481158,0.2521947168942799,2.5590819466545733,-3.8898271417988184,1.5145367299753316
global,2020Q4,4Q20,515898.0,3.7447602088345193,3.149430400433982,0.2400844072734572,1.4388043329132572,-5.583448575206651,0.8515249041921057
global,2021Q1,1Q21,520413.0,3.709182250870057,3.105791923617698,0.2298994460285947,0.25185512203727,-6.747088147432301,0.14905495052884782
global,2021Q2,2Q21,805771.0,3.763115394831434,3.2701487596180785,0.2408304576026194,0.21780973614393684,4.004032507873179,0.12890593283559101
global,2021Q3,3Q21,1379508.0,3.8073622274340697,3.345560164727122,0.2532081530059227,-0.3533369152102228,2.0377678515421715,-0.2091147322740641
global,2021Q4,4Q21,1245254.0,3.7915895002731297,3.29485013366371,0.250603734329704,1.242773915000206,4.513907273759155,0.7355085849375175
global,2022Q1,1Q22,1225820.0,3.768000305891072,3.304351321804306,0.2458366689087251,1.573300312681214,6.197145154082517,0.9311234108592644
global,2022Q2,2Q22,1964977.0,3.8148452054126767,3.386866892475936,0.2538474817501531,1.3652911872385154,3.5069797416311443,0.808017755307728
global,2022Q3,3Q22,2340727.0,3.8451952355322616,3.4302491694240067,0.2606638195534497,0.9887757528934893,2.4998759829953254,0.58518532297252
global,2022Q4,4Q22,1884391.0,3.8240233114991495,3.365474019542321,0.2565772568721365,0.8517766888416878,2.1208136830861424,0.504105420568479
global,2023Q1,1Q23,1842005.0,3.7975354876885303,3.387668660271532,0.2520024677913226,0.7807862562168699,2.4901791705351117,0.46209128427726676
global,2023Q2,2Q23,2630566.0,3.838260091476755,3.456630742483168,0.2588193833239355,0.6119074079375286,2.038906726639178,0.3621440282039081
global,2023Q3,3Q23,2973067.0,3.871919313388671,3.4832899094015377,0.2654700042834369,0.6925952573020311,1.5344320778160059,0.4098973686879872
global,2023Q4,4Q23,2451057.0,3.842849743810053,3.427621239116707,0.2595862462648378,0.491112087413037,1.8297683495592798,0.2906539573280417
global,2024Q1,1Q24,2347494.0,3.859855852478971,3.444871558338715,0.2615064979669299,1.627753840450863,1.6744646293042287,0.9633505413705318
global,2024Q2,2Q24,3233707.0,3.888666070342635,3.48122932646972,0.2662347755058304,1.3047023573745875,0.7091145344229055,0.7721595803184097
global,2024Q3,3Q24,3638721.0,3.93060679619814,3.5055750461828943,0.2738377357381733,1.5043484317905254,0.6377348096445301,0.8903157468661863
global,2024Q4,4Q24,3055978.0,3.889010488420931,3.4516822367368825,0.2660678287091984,1.1940539967405073,0.6995212762247238,0.7066747659259102
global,2025Q1,1Q25,2858613.0,3.903741576549804,3.469175041590577,0.2678153820091714,1.1305632966518209,0.7030205248990118,0.6690991824547088
global,2025Q2,2Q25,3968179.0,3.9370888300956057,3.515228903472383,0.2730245249649603,1.237538828237561,0.9719158901250857,0.7324103132323075
global,2025Q3,3Q25,4427540.0,3.980610381653588,3.522790754123505,0.2810182792222463,1.2641354731301346,0.48989318030634443,0.7481509563315145
global,2025Q4,4Q25,3875777.0,3.943430627451351,3.4848670369774264,0.2738129009474129,1.3896309966953568,0.9568173483067932,0.8224227396698655
global,2026Q1,1Q26,3704410.0,3.96657805398954,3.480951780774489,0.2770621927675718,1.5968300040888117,0.3388931096103276,0.9450489445563697
global,2026Q2,2Q26,4371714.0,3.9839637586123,3.524796219449063,0.2795719856791384,1.1835668350643758,0.271797946724317,0.7004681684496338
latam,2011Q1,1Q11,48.0,3.000473838463788,3.102424066128119,0.093676113575611,,,
latam,2011Q2,2Q11,70.0,2.3625559293353144,2.247907149870606,0.0647465131606922,,,
latam,2011Q3,3Q11,137.0,5.233055240398155,3.0704784491353343,0.2692305664684044,,,
latam,2011Q4,4Q11,299.0,4.757411058260415,3.3046448354010773,0.2968982160273546,,,
latam,2012Q1,1Q12,527.0,4.344300921095309,2.572179144733296,0.2036513451233504,37.00946306938544,-18.743030686980788,21.90324199993889
latam,2012Q2,2Q12,582.0,4.404534961971167,2.737879473872274,0.2274058870768717,62.28906294222919,19.718407838819253,36.86442078382
latam,2012Q3,3Q12,638.0,3.970447559430216,2.6450565286664736,0.1737572829723914,-27.611645977902022,-14.914095910169534,-16.34134931211446
latam,2012Q4,4Q12,951.0,4.327121798240308,3.109497798496552,0.2280298261125011,-9.480101568235044,-6.0867771146706495,-5.610590957338641
latam,2013Q1,1Q13,1461.0,4.224957934615983,3.165325118293875,0.2199303326424775,-2.7855548588716195,20.750231745226955,-1.6485697742651377
latam,2013Q2,2Q13,1161.0,4.278426723947391,2.628052018366704,0.2284539951500347,-2.904932916659142,-4.094081180276632,-1.7192210691596521
latam,2013Q3,3Q13,1537.0,4.060744537347239,2.811464572049056,0.2047910485149318,2.2487516666196417,6.1013110607084915,1.3308745349640063
latam,2013Q4,4Q13,2159.0,4.092759090293444,3.258003109787049,0.211354820189928,-5.568327245072502,4.665323111858433,-3.2954928028817068
latam,2014Q1,1Q14,2797.0,3.5509057582511176,2.9740466839612765,0.1613935282262091,-17.3806590342493,-6.2332228041128035,-10.2863632534161
latam,2014Q2,2Q14,3101.0,3.527278046151076,3.1464402146934165,0.1578965428341711,-19.305887239481812,18.00288289046639,-11.425767497278207
