scope,hedonic_bed_coef_quote,hedonic_lacc_coef_quote,market,n_pairs,n_markets,markets,date_b_min,date_b_max,est_nights_a,est_nights_b,bedroom_nights_a,bedroom_nights_b,nights_yoy_pct,bedroom_nights_yoy_pct,size_wedge_pp,bed_per_booked_night_a,bed_per_booked_night_b,cap_per_booked_night_a,cap_per_booked_night_b,cap_per_booked_night_yoy_pct,bed_cc_per_booked_night_a,bed_cc_per_booked_night_b,bed_cc_yoy_pct,wedge_pp_market_min,wedge_pp_market_max,d_bedrooms,d_mean_log_capacity,d_bedrooms_f_rejected,size_mix_pp_quote_basis,size_mix_pp_listed_basis,size_mix_pp_bedrooms_only_quote,size_mix_pp_capacity_only_quote,size_mix_pp_quote_rejected_bedrooms_f,n_new_markets,n_unverified_scope_pairs,median_days,listings_a,listings_b,eh_cov_min,eh_cov_drift_max_abs,wedge_pp_market_median,abnb_region,settlement,all_,confidence,confidence_reason,ws05_baseline_note
2Q26_market,0.1402261754364541,0.3991411081290387,mexico-city,4,1,mexico-city,2026-05-29,2026-08-30,8965660.0,10037739.0,13834555.0,15481212.0,11.957613828764412,11.902493430399463,-0.05512039836494864,1.5430604104996175,1.5423007113454534,3.568904241294004,3.593452868220622,0.6878477332784128,1.7184670785701817,1.7245145581582695,0.3519112855580264,-0.254735442974253,0.09884169003153698,-0.000759699154164073,0.006438895216310581,0.015438045765200581,0.2466534969542966,0.2005319328084676,-0.010652403278299527,0.25733331241479807,0.4746072980940541,0.0,0.0,346.5,106254.0,120788.0,0.9754,0.02199999999999991,-0.02950284756773147,,,,low,single market,"05_size_mix.csv, 2Q26 window: na +1.97pp (7 cities), emea +1.56pp (3), apac +0.29pp (Sydney only), latam -0.06pp (Mexico City only)"
2Q26_market,0.1402261754364541,0.3991411081290387,mid-north-coast,3,1,mid-north-coast,2026-06-19,2026-08-18,907793.0,931677.0,1911879.0,1957810.0,2.6309962733795045,2.4024009887654962,-0.22859528461400824,2.106073741480712,2.101382775360989,4.851942017618554,4.799734242661351,-1.0760181133167679,2.2202889180661756,2.206557023257203,-0.6184733300805156,-0.46023163739992157,0.0954266420290395,-0.004690966119722972,-0.012123601736314882,0.022542141884998923,-0.5481744175353076,-0.4849524391585147,-0.06575799375551084,-0.48273385988122364,-0.16766223845500194,1.0,0.0,374.0,15157.0,15857.0,0.9766,0.021499999999999964,-0.3217259625414082,,,,low,single market,"05_size_mix.csv, 2Q26 window: na +1.97pp (7 cities), emea +1.56pp (3), apac +0.29pp (Sydney only), latam -0.06pp (Mexico City only)"
2Q26_market,0.1402261754364541,0.3991411081290387,mornington-peninsula,3,1,mornington-peninsula,2026-06-22,2026-08-26,715057.0,668488.0,1979799.0,1859459.0,-6.512627664647718,-6.078394826949607,0.4342328376981115,2.7687289265051596,2.7815891983102166,6.422899153494057,6.436779717810941,0.2161105753829773,2.8719555961974286,2.8761155242374676,0.14484653055035768,0.4053708717773894,0.4567313739611505,0.012860271805057,0.0027528932279152762,0.03160692174852997,0.2906354867723948,0.32080186189382687,0.1804973737883797,0.10993967475831923,0.5546234332098887,1.0,0.0,372.0,13713.0,13301.0,0.9903,0.007899999999999907,0.44214689283977915,,,,low,single market,"05_size_mix.csv, 2Q26 window: na +1.97pp (7 cities), emea +1.56pp (3), apac +0.29pp (Sydney only), latam -0.06pp (Mexico City only)"
2Q26_market,0.1402261754364541,0.3991411081290387,nashville,3,1,nashville,2026-06-26,2026-08-27,2945599.0,2964682.0,6603691.0,6862952.0,0.6478478570911994,3.926001383165878,3.2781535260746786,2.2418839088416314,2.3149032510063474,6.621378877437153,6.8322727361652955,3.185044424006289,2.366700371247138,2.41922231797658,2.219205581218775,2.1782066626455876,4.034570025563921,0.07301934216471606,0.03537600635593674,0.09776947339048148,2.4658351545199464,2.505220506190442,1.0291823304503733,1.422017669479403,2.822072570497247,0.0,0.0,372.0,28839.0,30579.0,0.9639,0.023900000000000032,3.5775140530971195,,,,low,single market,"05_size_mix.csv, 2Q26 window: na +1.97pp (7 cities), emea +1.56pp (3), apac +0.29pp (Sydney only), latam -0.06pp (Mexico City only)"
2Q26_market,0.1402261754364541,0.3991411081290387,new-orleans,4,1,new-orleans,2026-05-23,2026-08-15,3300697.0,2953645.0,7429623.0,6653989.0,-10.51450648150981,-10.439749096286576,0.07475738522323461,2.250925486344248,2.252805939779493,5.082774638205203,5.029269935960483,-1.0526672153147731,2.385949247920221,2.42038682494912,1.4433491013657207,-0.7185992475647112,0.6741523215795802,0.0018804534352447888,-0.011345725447743593,0.06553575877660966,-0.42557750485144874,-0.34276481954558236,0.026372356225667914,-0.4518307026746604,0.46721640606131043,0.0,0.0,360.0,30010.0,28011.0,0.9726,0.016999999999999904,0.18187729160773536,,,,low,single market,"05_size_mix.csv, 2Q26 window: na +1.97pp (7 cities), emea +1.56pp (3), apac +0.29pp (Sydney only), latam -0.06pp (Mexico City only)"
2Q26_market,0.1402261754364541,0.3991411081290387,new-york-city,1,1,new-york-city,2026-08-10,2026-08-10,1695469.0,1613807.0,2161333.0,2103564.0,-4.816484406379596,-2.6728412512093236,2.143643155170272,1.274769989896601,1.3034792884155293,2.801758097611929,2.840944425200783,1.3986335088048474,1.6356685946717036,1.6535622753051158,1.0939673654982496,2.143643155170272,2.143643155170272,0.02870929851892834,0.01197131120850603,0.06296621951450376,0.8842907076750395,0.912638353976436,0.40339095293049354,0.4789676426067979,1.3700761450686105,0.0,0.0,313.0,36111.0,30234.0,0.856,0.08599999999999997,2.143643155170272,,,,low,single market; whole-home bedrooms coverage moves up to 8.6% within a pair,"05_size_mix.csv, 2Q26 window: na +1.97pp (7 cities), emea +1.56pp (3), apac +0.29pp (Sydney only), latam -0.06pp (Mexico City only)"
2Q26_market,0.1402261754364541,0.3991411081290387,northern-rivers,3,1,northern-rivers,2026-06-24,2026-08-27,1100021.0,1082088.0,2183478.0,2163710.0,-1.6302416044784551,-0.9053445924346426,0.7248970120438125,1.9849421056507104,1.9995693511063795,4.349586962430717,4.3538270454898305,0.09748242984304323,2.1379402038356012,2.1431432314601535,0.24336637737658595,-0.011448143071457473,1.10158081212679,0.014627245455669069,-0.004952952978583225,0.04162320395269492,0.0074198299593764006,0.09585002194485437,0.20532276785103498,-0.19749743070053283,0.3867193931303081,1.0,0.0,372.0,18407.0,19091.0,0.9768,0.020000000000000018,1.050828172400775,,,,low,single market,"05_size_mix.csv, 2Q26 window: na +1.97pp (7 cities), emea +1.56pp (3), apac +0.29pp (Sydney only), latam -0.06pp (Mexico City only)"
2Q26_market,0.1402261754364541,0.3991411081290387,paris,3,1,paris,2026-06-16,2026-08-15,15464674.0,14729192.0,20753814.0,19956502.0,-4.755884281815447,-3.8417613263759587,0.9141229554394887,1.3420143224486982,1.354894552260572,3.33519516803264,3.385643761042697,1.5126129197355231,1.4456142234186469,1.4679155832001323,1.5426909489549834,0.5193696045865508,1.1471140047636497,0.012880229811873756,0.0086950079989212,0.0629775126465264,0.5290626690741318,0.5193388150410927,0.18077774282350134,0.3476564407842053,1.2377607150206416,0.0,0.0,375.0,249963.0,234254.0,0.8651,0.0706,1.076275017734452,,,,low,single market; whole-home bedrooms coverage moves up to 7.1% within a pair,"05_size_mix.csv, 2Q26 window: na +1.97pp (7 cities), emea +1.56pp (3), apac +0.29pp (Sydney only), latam -0.06pp (Mexico City only)"
2Q26_market,0.1402261754364541,0.3991411081290387,rio-de-janeiro,3,1,rio-de-janeiro,2026-06-24,2026-08-30,6949555.0,8131488.0,9945093.0,11440421.0,17.007319173673707,15.035837271707763,-1.9714819019659444,1.4310402608512343,1.4069283506290609,3.8449823046223823,3.8376898545506064,-0.1896614729022028,1.519778320338129,1.4755113323284033,-2.912726640282448,-2.0869760586357486,-1.8642352354683034,-0.024111910222173405,0.0037237121029709552,0.04520858756852508,-0.18930403124606254,-0.3049510416718748,-0.337541140018216,0.1487391646441516,0.7856414839143566,1.0,0.0,365.0,128212.0,145073.0,0.9523,0.04389999999999994,-1.9611069188972579,,,,low,single market,"05_size_mix.csv, 2Q26 window: na +1.97pp (7 cities), emea +1.56pp (3), apac +0.29pp (Sydney only), latam -0.06pp (Mexico City only)"
2Q26_market,0.1402261754364541,0.3991411081290387,rome,4,1,rome,2026-05-25,2026-08-25,11923250.0,12343863.0,17780723.0,18674190.0,3.527670727360399,5.024919402883676,1.4972486755232772,1.4912647977690647,1.512831923037383,3.818597194556852,3.8602437502749343,1.0906244779482543,1.605721253963422,1.630692533700298,1.5551441245009956,1.4010558493594338,1.601862162562373,0.021567125268318277,0.010482854820460075,0.048302771242404896,0.7234456934549272,0.7346488243891169,0.30288532262732204,0.4192904017415344,1.1017703902750364,0.0,0.0,360.0,146579.0,148381.0,0.9797,0.018399999999999972,1.4940612726579205,,,,low,single market,"05_size_mix.csv, 2Q26 window: na +1.97pp (7 cities), emea +1.56pp (3), apac +0.29pp (Sydney only), latam -0.06pp (Mexico City only)"
2Q26_market,0.1402261754364541,0.3991411081290387,san-diego,5,1,san-diego,2026-04-26,2026-08-29,6040803.0,5985234.0,11432381.0,11763111.0,-0.9198942590910475,2.892923180219409,3.8128174393104564,1.8925267054727657,1.965355239243779,4.881986219381761,5.09062770143991,4.273700757897081,2.106837254380346,2.16923647938648,2.961748700636413,3.2842459481570385,4.2250398133583005,0.07282853377101328,0.04128653377599023,0.11632124257487653,2.7051031510446633,2.7031507646116504,1.0264791963411124,1.661568301753058,3.3333966753898547,0.0,0.0,371.0,65030.0,63234.0,0.9149,0.07639999999999991,3.8751944926124215,,,,low,single market; whole-home bedrooms coverage moves up to 7.6% within a pair,"05_size_mix.csv, 2Q26 window: na +1.97pp (7 cities), emea +1.56pp (3), apac +0.29pp (Sydney only), latam -0.06pp (Mexico City only)"
2Q26_market,0.1402261754364541,0.3991411081290387,santiago,3,1,santiago,2026-06-29,2026-08-30,3466099.0,4127545.0,4674134.0,5548386.0,19.083297966965173,18.704042288903146,-0.37925567806202665,1.3485287061910234,1.3442339211322953,3.049612547131516,3.1436374406578245,3.0831750615254006,1.4002653152931408,1.3831878494798784,-1.219587861439475,-0.4061933095360182,-0.3451364143211251,-0.004294785058728046,0.029743695372261625,0.003412729508480039,1.1333432433283885,0.9155938965836441,-0.06020599722249553,1.1942682616673306,1.2427067735039765,1.0,0.0,362.0,47271.0,56005.0,0.9735,0.02169999999999994,-0.38479842299186373,,,,low,single market,"05_size_mix.csv, 2Q26 window: na +1.97pp (7 cities), emea +1.56pp (3), apac +0.29pp (Sydney only), latam -0.06pp (Mexico City only)"
2Q26_market,0.1402261754364541,0.3991411081290387,singapore,3,1,singapore,2026-06-29,2026-08-31,191826.0,156868.0,223256.0,169532.0,-18.223806991752944,-24.063854946787544,-5.840047955034599,1.1638464024689041,1.0807302955350995,2.6402260381804346,2.5208328021011295,-4.522083880423633,1.485179666773442,1.283876418153651,-13.554134433924958,-6.498080737905166,-4.048724278037075,-0.08311610693380467,-0.007180360372490369,0.0283222463718511,-1.4416109091775597,-1.7029250418823638,-1.1587396756932655,-0.28618740044003,0.11061546309041326,1.0,0.0,369.0,11011.0,9273.0,0.9078,0.07089999999999996,-6.179493219825591,,,,low,single market; thin: 157k booked nights in the later leg; whole-home bedrooms coverage moves up to 7.1% within a pair,"05_size_mix.csv, 2Q26 window: na +1.97pp (7 cities), emea +1.56pp (3), apac +0.29pp (Sydney only), latam -0.06pp (Mexico City only)"
2Q26_market,0.1402261754364541,0.3991411081290387,sunshine-coast,3,1,sunshine-coast,2026-06-30,2026-08-31,1434354.0,1409557.0,3005937.0,2962175.0,-1.7287921949532659,-1.4558522018259246,0.2729399931273413,2.095673034690181,2.101493589829996,4.565520784966612,4.564260969935944,-0.027594114450568696,2.1967383557229043,2.202440870756672,0.2595900881373181,0.09126511771352375,0.4019355511534539,0.0058205551398149424,-0.0011222910530728214,0.019197503998996,0.0368309500901276,0.06632937985688869,0.08165273632876335,-0.04478521788275902,0.22465598115029017,1.0,0.0,365.0,21517.0,21857.0,0.9876,0.011099999999999999,0.32369470508983866,,,,low,single market,"05_size_mix.csv, 2Q26 window: na +1.97pp (7 cities), emea +1.56pp (3), apac +0.29pp (Sydney only), latam -0.06pp (Mexico City only)"
2Q26_market,0.1402261754364541,0.3991411081290387,sydney,2,1,sydney,2026-07-15,2026-08-15,2646226.0,2708920.0,4598812.0,4721321.0,2.3691853983748956,2.6639271185688873,0.2947417201939917,1.7378757521088524,1.74287945011296,3.9090500962502825,3.9540370332088064,1.1508406352140899,1.9330315474177495,1.9400674543313468,0.3639830360242291,0.2268658041407079,0.3626176362472755,0.005003698004107715,0.008131009302938752,0.0025405211160354213,0.3954869435269126,0.3597397621144083,0.07018956477011784,0.3250692140902345,0.36081614217609026,0.0,0.0,321.5,35460.0,41503.0,0.9387,0.010299999999999976,0.2947417201939917,,,,low,single market,"05_size_mix.csv, 2Q26 window: na +1.97pp (7 cities), emea +1.56pp (3), apac +0.29pp (Sydney only), latam -0.06pp (Mexico City only)"
2Q26_market,0.1402261754364541,0.3991411081290387,taipei,3,1,taipei,2026-06-30,2026-08-31,1516670.0,1432092.0,2348781.0,2219273.0,-5.576559172397422,-5.513838880678956,0.06272029171846594,1.548643409574924,1.5496720881060715,4.295128142575511,4.362764403404251,1.5747204410107019,1.7011813152592112,1.6746958889428072,-1.5568843884444128,-0.8199464384071602,0.5536227143473793,0.00102867853114752,0.017463299876575356,0.05220772342644486,0.713993718981154,0.600096019073959,0.014425806036988398,0.6994670091901245,1.4393817806563458,1.0,0.0,366.0,18633.0,19247.0,0.9502,0.04569999999999996,0.442627226172676,,,,low,single market,"05_size_mix.csv, 2Q26 window: na +1.97pp (7 cities), emea +1.56pp (3), apac +0.29pp (Sydney only), latam -0.06pp (Mexico City only)"
2Q26_market,0.1402261754364541,0.3991411081290387,tasmania,3,1,tasmania,2026-06-15,2026-08-13,1869059.0,1919844.0,4005386.0,4104080.0,2.7171426905196583,2.4640321806687293,-0.253110509850929,2.1429960209923817,2.1377153560393447,4.641958868072115,4.611389779586258,-0.6585385470800897,2.248016602440825,2.2360267743170636,-0.5333514045556043,-0.3054911373588709,-0.1906028727621134,-0.005280664953037029,-0.006814146887669459,0.01746158221571248,-0.3454313673370901,-0.31977467539135995,-0.07402133569521796,-0.27161108179251103,-0.027119846756540333,1.0,0.0,371.0,19455.0,19889.0,0.9743,0.021499999999999964,-0.26366685079139973,,,,low,single market,"05_size_mix.csv, 2Q26 window: na +1.97pp (7 cities), emea +1.56pp (3), apac +0.29pp (Sydney only), latam -0.06pp (Mexico City only)"
2Q26_market,0.1402261754364541,0.3991411081290387,tokyo,1,1,tokyo,2026-06-30,2026-06-30,2132367.0,2773074.0,3221655.0,4285712.0,30.046750864180517,33.02827273559708,2.981521871416561,1.510835142355889,1.5454733627735864,4.683270750297674,4.805146202373251,2.6023575952304423,1.6255957055691244,1.6547001956145742,1.7903892059840443,2.981521871416561,2.981521871416561,0.034638220417697374,0.029331633288024683,0.0950863445983936,1.6702600201310647,1.6033022100315986,0.48690004188680636,1.1776261161912327,2.5357215755233087,1.0,0.0,368.0,25297.0,34419.0,0.9511,0.044400000000000106,2.981521871416561,,,,low,single market,"05_size_mix.csv, 2Q26 window: na +1.97pp (7 cities), emea +1.56pp (3), apac +0.29pp (Sydney only), latam -0.06pp (Mexico City only)"
2Q26_market,0.1402261754364541,0.3991411081290387,western-australia,2,1,western-australia,2026-06-28,2026-07-22,2309320.0,2262069.0,4831510.0,4783198.0,-2.046100150693708,-0.9999358378643519,1.0461643128293563,2.0921786499922055,2.1145234738639713,4.413065317929087,4.452574612003436,0.8952800656231608,2.315275070702937,2.3134577505358442,-0.07849262448720307,1.0297465080243429,1.0625821176343697,0.02234482387176584,0.01479376920336084,0.01585383772084148,0.9079097857559226,0.8929417345233892,0.31382431993127735,0.5922269137401459,0.8161045715722404,1.0,0.0,382.0,25256.0,24874.0,0.9845,0.013399999999999967,1.0461643128293563,,,,low,single market,"05_size_mix.csv, 2Q26 window: na +1.97pp (7 cities), emea +1.56pp (3), apac +0.29pp (Sydney only), latam -0.06pp (Mexico City only)"
2Q26_region_extended,0.1402261754364541,0.3991411081290387,,41,15,bangkok|barossa-valley|barwon-south-west-vic|brisbane|melbourne|mid-north-coast|mornington-peninsula|northern-rivers|singapore|sunshine-coast|sydney|taipei|tasmania|tokyo|western-australia,2026-06-15,2026-08-31,26484210.0,26988836.0,47793019.0,48743136.0,1.9053843780879154,1.9879828056059923,0.08259842751807689,1.8045854114583746,1.8060481007776696,4.1959054092985975,4.228792416242034,0.7837880918515339,1.9455680963840754,1.9370175709477047,-0.43948733803058637,-6.498080737905166,2.981521871416561,0.0014626893192950519,0.007510386241836864,0.02647304276508544,0.32079456961100483,0.2758467008989962,0.020512836504282816,0.30022014943831277,0.6732479356758025,14.0,0.0,369.0,406086.0,431182.0,0.9078,0.07089999999999996,0.442627226172676,apac,,,medium,whole-home bedrooms coverage moves up to 7.1% within a pair,"05_size_mix.csv, 2Q26 window: na +1.97pp (7 cities), emea +1.56pp (3), apac +0.29pp (Sydney only), latam -0.06pp (Mexico City only)"
2Q26_region_extended,0.1402261754364541,0.3991411081290387,,9,3,london|paris|rome,2026-05-25,2026-08-25,36299936.0,36038963.0,51650377.0,52084728.0,-0.7189351518415932,0.8409444910731256,1.5598796429147188,1.4228779081043008,1.4452338154125024,3.5206321300401187,3.5828284515289743,1.76662369686853,1.5739899832063882,1.6005283607145082,1.6860575855799587,0.5193696045865508,2.034140589838662,0.022355907308201584,0.014607759866188008,0.05759967893589657,0.90057507806518,0.8869079510116729,0.3139802265845981,0.5847588243987678,1.4004699875369786,0.0,0.0,347.0,590284.0,567383.0,0.8651,0.0706,1.4609317034217861,emea,,,low,only 3 markets; whole-home bedrooms coverage moves up to 7.1% within a pair,"05_size_mix.csv, 2Q26 window: na +1.97pp (7 cities), emea +1.56pp (3), apac +0.29pp (Sydney only), latam -0.06pp (Mexico City only)"
2Q26_region_extended,0.1402261754364541,0.3991411081290387,,13,4,belize|mexico-city|rio-de-janeiro|santiago,2026-05-29,2026-08-31,19757179.0,22661324.0,29083830.0,33101032.0,14.699188583552347,13.81249305885779,-0.8866955246945576,1.4720639014304624,1.4606839388554702,3.5833365178297973,3.6077978056357165,0.682639983272737,1.5967472661268403,1.576801530947556,-1.24914791478965,-2.0869760586357486,3.8057528060841395,-0.011379962574992186,0.00980913390631355,0.022990070360560555,0.2322151976825726,0.12334476954320994,-0.15944960667380048,0.3922903097122399,0.716458189975544,3.0,0.0,362.0,292422.0,332775.0,0.9361,0.05669999999999997,-0.254735442974253,latam,,,medium,whole-home bedrooms coverage moves up to 5.7% within a pair,"05_size_mix.csv, 2Q26 window: na +1.97pp (7 cities), emea +1.56pp (3), apac +0.29pp (Sydney only), latam -0.06pp (Mexico City only)"
