market,abnb_region,date_a,date_b,days,weight_source_a,weight_source_b,listings_a,listings_b,est_nights_a,est_nights_b,bedroom_nights_a,bedroom_nights_b,bed_per_night_a,bed_per_night_b,bed_cc_per_night_a,bed_cc_per_night_b,bed_f_per_night_a,bed_f_per_night_b,eh_cov_a,eh_cov_b,cap_per_night_a,cap_per_night_b,mlogcap_a,mlogcap_b,share_entire_a,share_entire_b,share_cap_ge6_a,share_cap_ge6_b,share_cap_le2_a,share_cap_le2_b,bed_per_listing_a,bed_per_listing_b,cap_per_listing_a,cap_per_listing_b,partial_a,partial_b,eh_cov_drift,pair_eligible,exclusion_reason,pair_eligible_pit,nights_yoy_pct,bedroom_nights_yoy_pct,size_wedge_pp,bed_per_night_yoy_pct,cap_per_night_yoy_pct,bed_per_listing_yoy_pct,cap_per_listing_yoy_pct,bed_cc_per_night_yoy_pct,d_bedrooms,d_bedrooms_f,d_mean_log_cap,abnb_quarter,year_b
austin,na,2025-09-16,2026-08-25,343,disclosed,disclosed,10533,11079,865058.0,847330.0,1859214.0,1876446.0,2.1492362361830075,2.214539789692328,2.338940179417278,2.3939745851970398,2.1134311225374485,2.2043347928197985,0.9988,0.9405,5.464571161702453,5.613336008402865,1.4827719227474518,1.498209329693464,0.9169165535721304,0.9176672606894598,0.4104591830836776,0.41748787367377527,0.25424422408670866,0.2535057179611249,2.1579796829013578,2.1686072750248218,5.334187790752872,5.33306255077173,True,False,-0.05830000000000002,False,partial_scope_a,False,-2.049342356235073,0.9268432789339975,2.9761856351690708,3.0384539591281845,2.722351714312121,0.4924787850261625,-0.021094870021121093,2.3529633747825462,0.06530355350932027,0.09090367028235002,0.015437406946012144,3Q26,2026
barcelona,emea,2025-09-14,2026-07-16,305,disclosed,disclosed,19410,15777,1542928.0,1345053.0,2836441.0,2666339.0,1.838349553576058,1.9823300643171682,2.1501727910043607,2.1493326087954814,1.8323956140532804,1.9451772532383482,0.9956,0.6555,3.7597088133730154,3.911652551981223,1.1620478466905477,1.2223940810942868,0.7582375846442608,0.8504259683447418,0.19347759584374644,0.1978412746560916,0.37327859757551873,0.3089855938762264,1.736527563111798,1.9121505989731888,3.40607934054611,3.6591240413259807,False,False,-0.34010000000000007,False,bedrooms_field_absent_b,False,-12.824642497900097,-5.997022324807744,6.827620173092353,7.832052966261593,4.04136985470136,10.113460885508797,7.42920746935094,-0.03907510188921881,0.1439805107411103,0.11278163918506778,0.060346234403739096,3Q26,2026
barcelona,emea,2025-09-14,2026-08-23,343,disclosed,disclosed,19410,16227,1542928.0,1395432.0,2836441.0,2735837.0,1.838349553576058,1.960566333579852,2.1501727910043607,2.1651161845718034,1.8323956140532804,1.9306820396837683,0.9956,0.7388,3.7597088133730154,3.8624404485492665,1.1620478466905477,1.2078371449141743,0.7582375846442608,0.8323551416335586,0.19347759584374644,0.19249164416467446,0.37327859757551873,0.32254814279735594,1.736527563111798,1.9066987120231713,3.40607934054611,3.641276884205337,False,False,-0.25680000000000003,False,bedrooms_field_absent_b,False,-9.55948689763878,-3.546839155124326,6.012647742514455,6.648179600340498,2.732435948519263,9.799507507179017,6.905227980435624,0.6949857067283682,0.1222167800037941,0.09828642563048784,0.04578929822362654,3Q26,2026
chicago,na,2025-03-11,2026-01-20,315,disclosed,disclosed,8748,8817,797996.0,789601.0,1530295.0,1536527.0,1.9176725196617528,1.9459537158640883,2.2029038685887574,2.2229055870121743,1.8966298076682089,1.930177393392359,0.9944,0.9952,4.7789750825818675,4.830082535356465,1.3744398741387678,1.3822282212160972,0.8275116667251465,0.8268897835742356,0.34013328387610964,0.3487077650610878,0.2964776765798325,0.2931556570976987,1.84453589391861,1.894635363502325,4.426726108824874,4.544516275377112,False,False,0.0008000000000000229,True,,True,-1.0520102857658475,0.407241740971509,1.4592520267373565,1.47476672436877,1.06942287606544,2.7161016355871315,2.6608867062594577,0.9079705523523662,0.02828119620233549,0.033547585724150064,0.007788347077329449,1Q26,2026
chicago,na,2025-03-11,2026-02-25,351,disclosed,disclosed,8748,7821,797996.0,732194.0,1530295.0,1424929.0,1.9176725196617528,1.9461085450031004,2.2029038685887574,2.2156139571707185,1.8966298076682089,1.929218895538614,0.9944,1.0,4.7789750825818675,4.85513538761585,1.3744398741387678,1.3900234968922176,0.8275116667251465,0.8329035747356575,0.34013328387610964,0.35264424455813626,0.2964776765798325,0.28860383996591066,1.84453589391861,1.912543153049482,4.426726108824874,4.585858585858586,False,False,0.005600000000000049,True,,True,-8.245905994516267,-6.885339101284393,1.3605668932318737,1.4828405293289215,1.593653528589578,3.6869577520876717,3.5948119021069314,0.5769697335954893,0.028436025341347593,0.03258908787040515,0.015583622753449822,1Q26,2026
chicago,na,2025-03-11,2026-03-27,381,disclosed,disclosed,8748,5153,797996.0,605976.0,1530295.0,1236751.0,1.9176725196617528,2.0409240629991947,2.2029038685887574,2.2966045916583364,1.8966298076682089,2.015921422630599,0.9944,1.0,4.7789750825818675,5.191900339287365,1.3744398741387678,1.4669608333121182,0.8275116667251465,0.8610043962137114,0.34013328387610964,0.3986312989293305,0.2964776765798325,0.25054952671392927,1.84453589391861,2.134678827867262,4.426726108824874,5.344071414709878,False,True,0.005600000000000049,False,partial_scope_b,False,-24.062777257028856,-19.18218382730127,4.880593429727586,6.427142386082774,8.64045636501649,15.729861094340647,20.722883759540387,4.25350939755742,0.12325154333744193,0.11929161496239016,0.09252095917335046,1Q26,2026
chicago,na,2025-03-11,2026-04-24,409,disclosed,disclosed,8748,5116,797996.0,614946.0,1530295.0,1263499.0,1.9176725196617528,2.054650327020584,2.2029038685887574,2.3007726269315674,1.8966298076682089,2.029753018964267,0.9944,1.0,4.7789750825818675,5.221183648645572,1.3744398741387678,1.4730391471119624,0.8275116667251465,0.8686307415610476,0.34013328387610964,0.40354437625417516,0.2964776765798325,0.24680866287446376,1.84453589391861,2.163604378420641,4.426726108824874,5.393666927286943,False,True,0.005600000000000049,False,partial_scope_b,False,-22.938711472237962,-17.434285546250884,5.5044259259870785,7.142919656740565,9.253209284882868,17.298036083439293,21.843249270254827,4.4427158051843385,0.13697780735883125,0.13312321129605809,0.0985992729731946,2Q26,2026
chicago,na,2025-06-17,2026-05-26,343,disclosed,disclosed,8604,8408,752158.0,791631.0,1463601.0,1560000.0,1.9458690860165018,1.970615097185431,2.230203697260205,2.236284789307737,1.9305937050460142,1.9940376261162083,0.9963,0.9379,4.881442462886787,4.881130223551124,1.3944284868386965,1.3936450080772007,0.8216930485350152,0.8357631270124591,0.3535254560876837,0.35710324633572965,0.27925515649637445,0.2901339134015722,1.8533240353324036,1.936013320647003,4.448628544862855,4.6543767840152235,False,False,-0.05840000000000001,True,,True,5.247966517673142,6.5864262186210665,1.3384597009479249,1.2717202481276946,-0.006396456335133749,4.461674469125887,4.624981319017096,0.27266980388394035,0.02474601116892927,0.06344392107019403,-0.0007834787614957595,2Q26,2026
chicago,na,2025-06-17,2026-06-24,372,disclosed,disclosed,8604,8660,752158.0,803285.0,1463601.0,1569664.0,1.9458690860165018,1.954056156905706,2.230203697260205,2.2188609358249294,1.9305937050460142,1.9788406356399038,0.9963,0.9395,4.881442462886787,4.832766701731017,1.3944284868386965,1.3833057086495075,0.8216930485350152,0.8316388330418221,0.3535254560876837,0.3472030474862595,0.27925515649637445,0.2928985353890587,1.8533240353324036,1.911200923787529,4.448628544862855,4.570323325635104,False,False,-0.05679999999999996,True,,True,6.797375019610241,7.246715464118969,0.4493404445087279,0.420741094456889,-0.9971593750381924,3.1228693607669555,2.7355572519710325,-0.5085975531836096,0.008187070889204229,0.048246930593889514,-0.011122778189188942,2Q26,2026
chicago,na,2025-06-17,2026-07-20,398,disclosed,disclosed,8604,8698,752158.0,820449.0,1463601.0,1609352.0,1.9458690860165018,1.9615503218359702,2.230203697260205,2.2236781969009236,1.9305937050460142,1.9865445627942748,0.9963,0.9404,4.881442462886787,4.845363940964033,1.3944284868386965,1.386957582279639,0.8216930485350152,0.8344089638722212,0.3535254560876837,0.35095051611983197,0.27925515649637445,0.29076395973424307,1.8533240353324036,1.9211312945504713,4.448628544862855,4.570475971487698,False,False,-0.05589999999999995,True,,True,9.079342372214349,9.958383466532194,0.879041094317845,0.8058731151112664,-0.7390955070567085,3.658683420997444,2.7389885533497527,-0.2925966075340125,0.015681235819468453,0.055950857748260585,-0.007470904559057523,3Q26,2026
chicago,na,2025-09-22,2026-08-27,339,disclosed,disclosed,8660,8778,784326.0,846466.0,1531006.0,1654581.0,1.9520021011671167,1.9546928051451564,2.2335131398786885,2.229965691654706,1.9346126483120538,1.9817186986837039,0.9967,0.9393,4.8643370231255885,4.822711130748311,1.3901168049862007,1.3805648442555833,0.8285840326598889,0.8254035011447595,0.3512608277680454,0.3466293979911774,0.2842657262413843,0.29907993941871264,1.871824480369515,1.9218500797448166,4.497113163972286,4.579516974253816,False,False,-0.05740000000000001,True,,True,7.922726009337944,8.071490248895174,0.14876423955722995,0.1378432931209872,-0.8557361913737349,2.672558239297418,1.8323712852434282,-0.15882817793385628,0.0026907039780397213,0.047106050371650054,-0.00955196073061737,3Q26,2026
london,emea,2025-09-14,2026-07-16,305,disclosed,disclosed,96871,91965,4456006.0,4453223.0,6557920.0,6679304.0,1.4717035838820685,1.499880872797073,1.7543027341952702,1.7730377854137491,1.4677186251544545,1.5135190849414009,0.9838,0.9571,3.4437707220322413,3.5185637458532844,1.0716604170942379,1.0916075404159018,0.6630518450827939,0.6727756503548105,0.16268514898768088,0.17672930369756915,0.47494213427899334,0.4661107247492434,1.5210744185566372,1.5463165334638178,3.3262276635938517,3.3915511335834285,False,False,-0.026700000000000057,True,,True,-0.062455032600938765,1.8509527411130433,1.913407773713982,1.9146035399790318,2.1718351730717345,1.6594924350337381,1.9638905269339757,1.067948584545353,0.028177288915004484,0.04580045978694636,0.01994712332166393,3Q26,2026
london,emea,2025-09-14,2026-08-18,338,disclosed,disclosed,96871,92783,4456006.0,4512685.0,6557920.0,6774732.0,1.4717035838820685,1.50126410329992,1.7543027341952702,1.7806237374204417,1.4677186251544545,1.52160266005715,0.9838,0.9567,3.4437707220322413,3.5310144625649698,1.0716604170942379,1.0951154706473083,0.6630518450827939,0.6716562312680809,0.16268514898768088,0.1779051717547314,0.47494213427899334,0.4634489223156502,1.5210744185566372,1.5470398672170549,3.3262276635938517,3.3986937262213983,False,False,-0.027100000000000013,True,,True,1.271968664315093,3.306109254153755,2.034140589838662,2.0085919298964194,2.5333783104249274,1.707046568113113,2.1786260580025862,1.5003683635735454,0.02956051941785165,0.053884034902695443,0.023455053553070426,3Q26,2026
los-angeles,na,2025-03-01,2026-01-15,320,disclosed,disclosed,45031,45893,2896129.0,2754968.0,5011369.0,4801280.0,1.7303680188278907,1.7427716038806984,2.0080588331557694,2.0153866565824865,1.6937819413430824,1.7071731867665976,0.9766,0.9794,4.090009112163167,4.152288520229636,1.2090504658037209,1.2237996866699825,0.8195974695878533,0.8215173461179949,0.26156604212036133,0.27167865470669716,0.4143924528223708,0.4070413885025162,1.7839044213985922,1.798422417362125,4.0579600719504345,4.074150741943216,False,False,0.0028000000000000247,True,,True,-4.874126808577928,-4.1922476672542,0.6818791413237273,0.7168177473142245,1.5227205211171269,0.8138326128566131,0.3989854435654694,0.36492075360168297,0.012403585052807697,0.013391245423515219,0.014749220866261625,1Q26,2026
los-angeles,na,2025-03-01,2026-02-13,349,disclosed,disclosed,45031,45906,2896129.0,2771528.0,5011369.0,4840913.0,1.7303680188278907,1.746658521941687,2.0080588331557694,2.0202887742528146,1.6937819413430824,1.7113005894221527,0.9766,0.9779,4.090009112163167,4.161382096807248,1.2090504658037209,1.2260433779063908,0.8195974695878533,0.8215211969714901,0.26156604212036133,0.27372445813284224,0.4143924528223708,0.40670633672111556,1.7839044213985922,1.7967585936478891,4.0579600719504345,4.0673985971332725,False,False,0.0012999999999999678,True,,True,-4.302329074430045,-3.4013859286753823,0.9009431457546624,0.9414473069625506,1.7450568614095996,0.7205639548344855,0.23259285491936676,0.609042967024287,0.016290503113796317,0.01751864807907033,0.016992912102669955,1Q26,2026
los-angeles,na,2025-03-01,2026-03-16,380,disclosed,disclosed,45031,46088,2896129.0,2808633.0,5011369.0,4893279.0,1.7303680188278907,1.7422279806582064,2.0080588331557694,2.0195443790690932,1.6937819413430824,1.7082349313705278,0.9766,0.9779,4.090009112163167,4.150548683291836,1.2090504658037209,1.2229649156159768,0.8195974695878533,0.8170383955468729,0.26156604212036133,0.27245140251503136,0.4143924528223708,0.40889393523468537,1.7839044213985922,1.793677312966499,4.0579600719504345,4.0638127061274085,False,False,0.0012999999999999678,True,,True,-3.0211361441427553,-2.3564419223569444,0.664694221785811,0.6854011228403012,1.48018181545444,0.5478371739358501,0.1442260168459608,0.5719725798707609,0.01185996183031568,0.01445299002744549,0.013914449812255869,1Q26,2026
los-angeles,na,2025-03-01,2026-04-14,409,disclosed,disclosed,45031,45295,2896129.0,2817447.0,5011369.0,4931587.0,1.7303680188278907,1.7503743637413587,2.0080588331557694,2.0246575142433674,1.6937819413430824,1.727701887559908,0.9766,0.9352,4.090009112163167,4.166426910603819,1.2090504658037209,1.2271569767380694,0.8195974695878533,0.8188661579082055,0.26156604212036133,0.27515513157834026,0.4143924528223708,0.4064725973549813,1.7839044213985922,1.7928468925930015,4.0579600719504345,4.062435147367259,False,False,-0.04139999999999999,True,,True,-2.7167988718734604,-1.5920200647767113,1.124778807096749,1.1561901685526843,1.8684016672088966,0.5012864527460748,0.11027894157353835,0.8266033252378513,0.020006344913467977,0.03391994621682559,0.018106510934348563,2Q26,2026
los-angeles,na,2025-06-17,2026-05-23,340,disclosed,disclosed,45421,41946,2876087.0,2809601.0,4970957.0,4951008.0,1.7283750456783817,1.762174771435517,2.004168615253425,2.0292041179935425,1.69246879527636,1.7728700623326943,0.9765,0.9115,4.090122447617197,4.185196403332715,1.2110050315977083,1.2322445280487742,0.8210318394401839,0.8197423762306463,0.2606993460211739,0.2774831728775723,0.4119638939990341,0.40297501317802775,1.7826555998326765,1.8269918466599915,4.0504612403954114,4.1615887092929,False,False,-0.06500000000000006,True,,True,-2.3116825047364675,-0.40131105539638057,1.910371449340087,1.9555782086560392,2.3244770036385143,2.487089869264514,2.7435756646480236,1.2491714793643638,0.03379972575713519,0.08040126705633432,0.02123949645106582,2Q26,2026
los-angeles,na,2025-06-17,2026-06-15,363,disclosed,disclosed,45421,43751,2876087.0,2820219.0,4970957.0,4977581.0,1.7283750456783817,1.7649625791472223,2.004168615253425,2.0295402284395316,1.69246879527636,1.7764180724972067,0.9765,0.9127,4.090122447617197,4.187490758696399,1.2110050315977083,1.2331395437814616,0.8210318394401839,0.821320968336147,0.2606993460211739,0.27823619371403424,0.4119638939990341,0.4021797597987958,1.7826555998326765,1.830792439029965,4.0504612403954114,4.156704989600238,False,False,-0.06380000000000008,True,,True,-1.9425003485638692,0.1332540192964915,2.0757543678603607,2.116874665618651,2.3805720324076685,2.700288221785896,2.6230037247425786,1.265942046642543,0.03658753346884058,0.08394927722084677,0.022134512183753285,2Q26,2026
los-angeles,na,2025-06-17,2026-07-12,390,disclosed,disclosed,45421,43805,2876087.0,2865354.0,4970957.0,5067310.0,1.7283750456783817,1.7684760766034493,2.004168615253425,2.0312671978134946,1.69246879527636,1.780251584969955,0.9765,0.9127,4.090122447617197,4.207983027577046,1.2110050315977083,1.238653493653474,0.8210318394401839,0.8225590974099536,0.2606993460211739,0.28008336840753356,0.4119638939990341,0.3983389137956427,1.7826555998326765,1.8303618308412282,4.0504612403954114,4.1653692500856065,False,False,-0.06380000000000008,True,,True,-0.3731806443963648,1.9383189192744954,2.31149956367086,2.3201579440374376,2.8815905017345322,2.6761327882418584,2.8369117211692663,1.3521109129155384,0.04010103092506756,0.08778278969359499,0.027648462055765766,3Q26,2026
los-angeles,na,2025-09-01,2026-08-10,343,disclosed,disclosed,45886,43735,2855788.0,2900259.0,4978934.0,5140171.0,1.7434536457188,1.7723144726039985,2.0190482919453183,2.0366419308053003,1.7073788390454754,1.7853221039914022,0.978,0.9133,4.130373823266993,4.217003033177382,1.2188789522433392,1.2402520924513567,0.8212237743137796,0.8208901342949027,0.268219839848056,0.2800208533099975,0.4093041920478691,0.39777206104696167,1.7859041973586716,1.8243969360923746,4.049121736477357,4.144963987652909,False,False,-0.06469999999999998,True,,True,1.55722343535305,3.2383839592973196,1.6811605239442695,1.6553825194073113,2.097369720445008,2.1553641449879146,2.366988631439204,0.871382766334472,0.028860826885198643,0.07794326494592685,0.021373140208017505,3Q26,2026
mexico-city,latam,2025-06-25,2026-04-29,308,disclosed,disclosed,26401,23597,2230837.0,2179861.0,3442897.0,3376289.0,1.5433207356700647,1.5488551792981295,1.7181870116817113,1.7207677347991739,1.5416254078626095,1.5434089604795902,0.9974,0.9996,3.5686574142351053,3.623333322629287,1.119138739829457,1.1342668762607762,0.7758029833645399,0.7815507502542594,0.15223209943173796,0.16165021531189375,0.44122631998662387,0.4342377793813459,1.5047914851710162,1.5357460694156038,3.333434339608348,3.4931135313811077,False,True,0.0022000000000000908,False,partial_scope_b,False,-2.2850616158867743,-1.9346498021869385,0.35041181369983576,0.35860618600851435,1.532114239267779,2.0570680090650217,4.79023060017798,0.15020036235384726,0.005534443628064878,0.0017835526169807103,0.015128136431319161,2Q26,2026
mexico-city,latam,2025-06-25,2026-05-29,338,disclosed,disclosed,26401,27493,2230837.0,2377233.0,3442897.0,3672236.0,1.5433207356700647,1.5447522392630424,1.7181870116817113,1.7258068987602102,1.5416254078626095,1.5582237837014714,0.9974,0.9763,3.5686574142351053,3.599113759568372,1.119138739829457,1.1264115926227825,0.7758029833645399,0.7644677656754723,0.15223209943173796,0.158628539987456,0.44122631998662387,0.44216868939645376,1.5047914851710162,1.5329720292438076,3.333434339608348,3.461135561779362,False,False,-0.021100000000000008,True,,True,6.562379949767738,6.661221639799275,0.09884169003153698,0.09275476962709028,0.8534398738242244,1.8727208620261893,3.830920581025099,0.44348415083412807,0.0014315035929777231,0.016598375838861923,0.007272852793325457,2Q26,2026
mexico-city,latam,2025-06-25,2026-06-15,355,disclosed,disclosed,26401,31430,2230837.0,2501789.0,3442897.0,3859195.0,1.5433207356700647,1.5425741339497456,1.7181870116817113,1.7247395763091313,1.5416254078626095,1.5558414398656322,0.9974,0.9761,3.5686574142351053,3.5913560256280608,1.119138739829457,1.124223606242869,0.7758029833645399,0.7620986422116334,0.15223209943173796,0.158111255585503,0.44122631998662387,0.44383838924865365,1.5047914851710162,1.5291123130766784,3.333434339608348,3.428316894686605,False,False,-0.021299999999999986,True,,True,12.145755158265704,12.091503173054562,-0.05425198521114183,-0.048376316281062426,0.6360546490792984,1.6162257791416224,2.8463904013602104,0.38136504250527725,-0.00074660172031904,0.014216032003022683,0.0050848664134119925,2Q26,2026
mexico-city,latam,2025-06-25,2026-07-14,384,disclosed,disclosed,26401,31244,2230837.0,2548991.0,3442897.0,3933747.0,1.5433207356700647,1.543256527779031,1.7181870116817113,1.726544424015871,1.5416254078626095,1.556774229489237,0.9974,0.9754,3.5686574142351053,3.5925642734713463,1.119138739829457,1.1250836156007076,0.7758029833645399,0.7619038278283446,0.15223209943173796,0.1577953786419803,0.44122631998662387,0.4419666448410371,1.5047914851710162,1.5245487133529638,3.333434339608348,3.4215529381641274,False,False,-0.02199999999999991,True,,True,14.261642603202285,14.256888893277964,-0.0047537099243211145,-0.004160372471484486,0.6699118593137765,1.31295454397804,2.6434778543180437,0.4864087714165466,-6.420789103356306e-05,0.015148821626627562,0.0059448757712505795,3Q26,2026
