source,market,country,subregion,dump_date,abnb_region,listings,listings_with_bookings,weight_source,occ_field_nonnull_share,bedrooms_field_nonnull_share,bedrooms_eh_nonnull_share,bedrooms_priv_nonnull_share,est_nights_ltm,bedroom_nights_ltm,bedrooms_per_booked_night,bedrooms_per_listing,bedrooms_cc_per_booked_night,bedrooms_f_per_booked_night,bedrooms_f_per_listing,capacity_per_booked_night,capacity_per_listing,mean_log_capacity_booked,mean_log_capacity_listing,share_bed_ge3_booked,share_bed_ge4_booked,share_cap_ge6_booked,share_cap_le2_booked,share_cap_ge6_listing,share_cap_le2_listing,share_entire_booked,share_entire_listing,listings_snapshot,scope_vs_peer,partial_scope,scope_unverified,partial_scope_pit,partial_scope_pit_long
onedrive_inside_airbnb,montreal,canada,qc,2026-06-15,na,10656,7017,disclosed,1.0,0.8293,0.9001,0.4949,953799.0,1565970.0,1.6418239062947224,1.6332582582582582,1.8077635287142544,1.6433100684735462,1.6512762762762763,4.085159451834191,3.809684684684685,1.222675835092319,1.1393249021734364,0.15391607665766058,0.04795454807564277,0.24869285876793748,0.3998316207083463,0.20645645645645647,0.4513888888888889,0.8693498315682864,0.8240427927927928,,,,True,,
onedrive_inside_airbnb,mornington-peninsula,australia,vic,2026-06-22,apac,4458,3184,disclosed,1.0,0.9823,0.9903,0.6146,223607.0,622357.0,2.7832625991136233,3.206370569762225,2.8784177039066883,2.7879583376191266,3.211417676087932,6.432137634331662,7.390982503364738,1.684332329351345,1.8811427858617864,0.5788548659031246,0.3040244715058115,0.5910682581493424,0.21504246289248546,0.7507851054284432,0.10273665320771647,0.9783459372917663,0.9784656796769852,,,,True,,
onedrive_inside_airbnb,munich,germany,bv,2026-06-29,emea,6865,3763,disclosed,1.0,0.7425,0.9256,0.3587,259657.0,350631.0,1.3503622086059686,1.258557902403496,1.5709766656374258,1.376136595585715,1.282301529497451,3.245088713187012,2.863656227239621,0.9969517573062695,0.9040899091051788,0.0867490574103529,0.028849597738555093,0.1483996194980301,0.5417878200857285,0.07793153678077203,0.6011653313911144,0.6742779898096335,0.6758922068463219,,,,True,,
onedrive_inside_airbnb,northern-rivers,australia,nsw,2026-06-24,apac,6367,4497,disclosed,1.0,0.9373,0.9768,0.5472,356638.0,713100.0,1.999506502391781,2.432856918485943,2.144069000703957,2.013041235089923,2.4438511072718705,4.351434788216623,5.201193654782472,1.29492393824706,1.4880486435170555,0.2908215052798636,0.1330677045070912,0.30025403910968546,0.3902584693723047,0.45076174022302495,0.2597769750274855,0.9144931274850128,0.9084341133972044,,,,True,,
onedrive_inside_airbnb,ottawa,canada,on,2026-06-24,na,2727,1774,disclosed,1.0,0.7132,0.9273,0.3693,257362.0,454412.0,1.7656530490126747,1.712137880454712,2.199617249454305,1.7713551340135685,1.7046204620462047,3.5844802262960345,3.397873120645398,1.0749819028630245,0.9983250928749747,0.223789836883456,0.09025808005843909,0.22040161329178357,0.527937302321244,0.19911991199119913,0.5562889622295563,0.6851283406252672,0.6156949028236157,,,,True,,
onedrive_inside_airbnb,paris,france,ile-de-france,2026-06-16,emea,77679,41306,disclosed,1.0,0.8203,0.8702,0.3841,4927777.0,6684590.0,1.3565122772398184,1.3727004724571634,1.4680145723476068,1.3832257425609966,1.3959242523719408,3.390506916201768,3.2447765805430038,1.087899040768243,1.0570767334737012,0.07832334945351627,0.019626293965818664,0.1479210605512384,0.4786738523273273,0.1133897192291353,0.49708415401846057,0.889580230598909,0.8969605684934152,77679.0,0.9468,False,False,False,False
onedrive_inside_airbnb,pays-basque,france,pyr+®n+®es-atlantiques,2026-06-23,emea,12081,8337,disclosed,1.0,0.8437,0.8982,0.4006,499976.0,820949.0,1.6419768148871146,1.9831139806307425,1.8335259061870843,1.6699881594316528,2.013906133598212,3.8466426388466646,4.451701018127639,1.2212859616999379,1.3507295032263005,0.1557034737667408,0.058034785669712145,0.18947509480455063,0.3744119717746452,0.29682973263802664,0.29699528184752916,0.8685796918252076,0.89048919791408,,,,True,,
onedrive_inside_airbnb,prague,czech-republic,prague,2026-06-27,emea,11615,9260,disclosed,1.0,0.86,0.9191,0.5565,1177987.0,1738753.0,1.476037511449617,1.432544123977615,1.5704860408193313,1.5153588282383421,1.485578992681877,4.305944802446886,4.096168747309513,1.3037840781526133,1.2487617501261437,0.10453510947064781,0.032322937349902846,0.2600478613091656,0.32514705170770136,0.22677572105036592,0.35075333620318555,0.9019751491315269,0.8392595781317262,,,,True,,
onedrive_inside_airbnb,quebec-city,canada,qc,2026-07-16,na,2504,1936,disclosed,1.0,0.8626,0.9117,0.5862,278760.0,455431.0,1.6337745731094848,1.6569488817891374,1.752537730275525,1.6742018223561486,1.6922923322683705,4.208236475821495,4.045127795527157,1.3006033491622513,1.2486688405950548,0.13978332615870281,0.03375304921796528,0.27241354570239634,0.3051442100731812,0.24480830670926518,0.34384984025559107,0.8880793514134022,0.8494408945686901,,,,True,,
onedrive_inside_airbnb,rio-de-janeiro,brazil,rj,2026-06-24,latam,48713,33067,disclosed,1.0,0.8543,0.9523,0.4347,2690777.0,3790564.0,1.4087246917897693,1.4962330384086384,1.4791864711293234,1.4542806780346347,1.5541026009484122,3.8370738266307463,3.9291770164021926,1.2366439179879707,1.2314406803309665,0.09100605512831424,0.018149404428534955,0.15776744040847682,0.28443345546658083,0.1785970890727321,0.31051259417403976,0.9024764965658618,0.8106870855829039,,,,True,,
onedrive_inside_airbnb,santiago,chile,rm,2026-06-29,latam,18534,13435,disclosed,1.0,0.8739,0.9735,0.4421,1354385.0,1820760.0,1.344344481074436,1.3868565878925219,1.3845125494367347,1.3444194228376718,1.406711988777382,3.1425805808540406,3.1104456674220353,1.0423952588606313,0.9978337290486582,0.050880658010831484,0.01203941272237953,0.06878841688293949,0.43299431107107655,0.08438545376065609,0.47631380166181075,0.9144807421818759,0.8125606992554225,,,,True,,
onedrive_inside_airbnb,south-aegean,greece,south-aegean,2026-06-28,emea,36680,22467,disclosed,1.0,0.931,0.9638,0.7325,985029.0,1570394.0,1.5942616917877546,1.8516630316248637,1.682763583767898,1.6155768002769462,1.8693565976008724,3.8957644901825224,4.416575790621592,1.2424642323719968,1.34362920149984,0.13429756890406272,0.04716815444012308,0.17503545580891527,0.31098779832878015,0.24738276990185387,0.25651581243184296,0.9077580457022077,0.8593784078516903,,,,True,,
onedrive_inside_airbnb,sydney,australia,nsw,2026-06-16,apac,20573,14689,disclosed,1.0,0.849,0.9476,0.4802,1348557.0,2348762.0,1.7416853718456098,1.868322558693433,1.9409446651645468,1.7483306230289117,1.8845088222427453,3.9412987363530054,4.036358333738395,1.212115734130503,1.2172836188221055,0.17361075579304397,0.06692486858175072,0.22613059737185748,0.3947411937352296,0.24687697467554562,0.39790016040441356,0.8470327913466024,0.7897730034511252,20573.0,0.9907,False,False,False,False
onedrive_inside_airbnb,thessaloniki,greece,central-macedonia,2026-06-29,emea,4965,3774,disclosed,1.0,0.9033,0.914,0.5629,306388.0,414564.0,1.3530686580414377,1.3657603222557906,1.398498043251338,1.4079076204028877,1.4127895266868076,3.763352350614254,3.7295065458207453,1.2281320560017548,1.2223179357596925,0.061689752862383644,0.015186626108072117,0.1446760316983694,0.2812936537984516,0.13736153071500504,0.28056394763343406,0.9846958758175908,0.9695871097683787,,,,True,,
onedrive_inside_airbnb,vancouver,canada,bc,2026-07-14,na,6624,4696,disclosed,1.0,0.8756,0.9623,0.488,578714.0,965008.0,1.6675041557660606,1.7267512077294687,1.808595989746703,1.6801848581510037,1.7458484299516908,3.92312264780185,3.9270833333333335,1.230609876103235,1.2201302578772608,0.1508033329071009,0.0451086374271229,0.21038889676074884,0.34357212716471347,0.21739130434782608,0.35341183574879226,0.8594970918277423,0.8171799516908212,,,,True,,
onedrive_inside_airbnb,vienna,austria,vienna,2026-06-20,emea,13283,8542,disclosed,1.0,0.8326,0.9141,0.4167,907625.0,1231698.0,1.3570560528852775,1.3442746367537455,1.4342053412558688,1.3884473213056052,1.384739893096439,3.6673075333976035,3.4953700218324175,1.1785731158978923,1.1243977671879084,0.06585429004269384,0.013865858697149153,0.17281145847679383,0.3658989119955929,0.14311526010690356,0.4111270044417677,0.9014956617545793,0.835955732891666,,,,True,,
onedrive_inside_airbnb,western-australia,australia,wa,2026-06-28,apac,11724,10631,disclosed,1.0,0.9194,0.9845,0.5577,1091561.0,2309410.0,2.115694862678311,2.2823268509041283,2.310767931432225,2.1225685051041583,2.3013050153531216,4.458393071940093,4.80979187990447,1.32477636030716,1.3941615309520534,0.34399635018107094,0.14111808684993327,0.3518832204521781,0.3529715700725841,0.4138519276697373,0.3145684066871375,0.8686156797467114,0.8478335039235756,,,,True,,
onedrive_inside_airbnb,winnipeg,canada,mb,2026-06-22,na,1790,1382,disclosed,1.0,0.8587,0.9821,0.4624,175097.0,318814.0,1.8207850505719687,1.7430167597765363,1.9749695621713905,1.8258822252808444,1.7634078212290503,3.85271021205389,3.672625698324022,1.2057526419693685,1.139755298184169,0.2045894561300308,0.05128585869546594,0.20700525994163235,0.3815256686293883,0.18603351955307262,0.4329608938547486,0.8524132338075466,0.7620111731843575,,,,True,,
repo_inside_airbnb,austin,,,2024-06-17,na,15159,9375,reconstructed_ia_model,0.0,0.9403,0.9871,0.7327,989754.0,2041632.0,2.0627671118277875,2.0255953558941884,2.2574704672629013,2.0334729639890314,2.0260901114849266,5.179343048878812,4.907381753413814,1.4353065598494315,1.3781539470590376,0.3026060010871388,0.1314806507475595,0.38254202559423856,0.2747652446971672,0.3580711128702421,0.3073421729665545,0.9018417707834472,0.8158849528333003,15159.0,0.978,False,False,False,False
repo_inside_airbnb,austin,,,2024-09-13,na,15244,9283,reconstructed_ia_model,0.0,0.9385,0.987,0.7106,982962.0,2049325.0,2.0848466166545605,2.036473366570454,2.287373770309666,2.053750043236666,2.0319469955392284,5.235127604118979,4.939123589609027,1.4420183718907469,1.384514115219438,0.31183351950533184,0.13783950956395058,0.38721588423560627,0.27363977447754845,0.36138808711624243,0.30267646287063765,0.903668707437317,0.8241275255838363,15244.0,0.9835,False,False,False,False
repo_inside_airbnb,austin,,,2024-12-14,na,15500,9503,reconstructed_ia_model,0.0,0.9414,0.9874,0.7269,984278.0,2072525.0,2.105629710305422,2.0423225806451613,2.306488429283057,2.0739458262807866,2.039225806451613,5.2782704683026545,4.95941935483871,1.4476611925307319,1.3866233911127117,0.31855481886215076,0.14221083880773522,0.3936006900489496,0.27291476595027014,0.36438709677419356,0.3026451612903226,0.9040809608667469,0.8228387096774193,15500.0,1.0,False,False,False,False
repo_inside_airbnb,austin,,,2025-03-06,na,15431,9316,disclosed,1.0,0.939,0.9842,0.7258,970764.0,2053117.0,2.114949668508515,2.04607608061694,2.309481630196685,2.0833230321684777,2.04234981530685,5.306682159618609,4.982632363424276,1.4563670234427746,1.3918615288792475,0.3193927669340849,0.14399483293570836,0.3962126737291453,0.26534564528556887,0.36698852958330636,0.29887888017626857,0.909500146276541,0.8246387142764565,15431.0,0.9955,False,False,False,False
repo_inside_airbnb,austin,,,2025-06-13,na,15187,9061,disclosed,1.0,0.9382,0.9834,0.7274,943660.0,2010941.0,2.1310016319437084,2.048264963455587,2.3213631998017163,2.099350931479558,2.0456640547836966,5.366711527456923,5.008559952591032,1.467079074922501,1.3953364910198174,0.32437530466481573,0.14884810207066104,0.4003867918529979,0.2601074539558739,0.36774873246855866,0.2965035885955093,0.9141904923383422,0.8229406729439652,15187.0,0.9798,False,False,False,False
repo_inside_airbnb,austin,,,2025-09-16,na,10533,7933,disclosed,1.0,0.9988,0.9988,0.9993,865058.0,1859214.0,2.1492362361830075,2.1579796829013578,2.338940179417278,2.1134311225374485,2.1280736732175067,5.464571161702453,5.334187790752872,1.4827719227474518,1.453690143767929,0.3267387851450423,0.15248110531316975,0.4104591830836776,0.25424422408670866,0.4021646254628311,0.26507167948352794,0.9169165535721304,0.868888255957467,10533.0,0.6826,True,False,True,True
repo_inside_airbnb,austin,,,2025-12-22,na,11251,8409,disclosed,1.0,0.9909,0.9961,0.9593,862801.0,1865181.0,2.1617742677627865,2.164963114389832,2.351397228481602,2.1278145250179357,2.1365656386099015,5.531336889966516,5.338903208603679,1.4928631094185016,1.4492959234755072,0.3296275734497294,0.15787186153006313,0.4126386038031945,0.24876535840825403,0.397653541907386,0.26904275175539955,0.9173586956899679,0.8578792996178117,11251.0,0.7408,True,False,True,True
repo_inside_airbnb,austin,,,2026-01-18,na,11374,8329,disclosed,1.0,0.9909,0.9958,0.9605,861506.0,1872572.0,2.173602969683322,2.1679268507121505,2.3638587925204972,2.1399380851671377,2.1392210304202566,5.5497083015092175,5.344030244417092,1.4960015709856125,1.4500226235501728,0.33380150573530537,0.16036104217498195,0.41486072064501,0.24888160964636347,0.3965183752417795,0.2661332864427642,0.9176964524913349,0.8575698962546158,11374.0,1.0,False,False,False,True
repo_inside_airbnb,austin,,,2026-02-19,na,10422,7787,disclosed,1.0,0.9989,0.9992,0.9972,810550.0,1759392.0,2.1706150144963297,2.1704087507196315,2.356576780494505,2.1379328850780333,2.14023220111303,5.573432854234778,5.352331606217617,1.5012506730213915,1.4502523575605446,0.33325643081858,0.15981740793288507,0.4174634507433224,0.24605268027882302,0.40097869890616006,0.2692381500671656,0.9203960273888101,0.8636538092496642,10422.0,0.9163,False,False,False,True
repo_inside_airbnb,austin,,,2026-03-25,na,8170,6547,disclosed,1.0,0.9985,0.999,0.9948,664130.0,1514213.0,2.27999488052038,2.2995104039167686,2.4468841022568064,2.241871320374023,2.266217870257038,5.988002348937708,5.876376988984088,1.58593079683765,1.563468449921694,0.3609203017481517,0.18486290334723623,0.4604926746269556,0.20511646816135395,0.45495716034271727,0.21077111383108935,0.9452110279613931,0.8821297429620563,8170.0,0.7183,True,False,True,True
repo_inside_airbnb,austin,,,2026-04-23,na,8290,6638,disclosed,1.0,0.9987,0.9992,0.9946,675264.0,1537478.0,2.2768546820206614,2.2844390832328108,2.4498743621397794,2.2379424936025023,2.248130277442702,5.990307494550279,5.841254523522316,1.5844014230552308,1.55534171217247,0.3603005639275898,0.18598355606103686,0.4610848497772723,0.20651330442612076,0.4436670687575392,0.21375150784077201,0.9423736494171169,0.8882991556091677,8290.0,0.7289,True,False,True,True
repo_inside_airbnb,austin,,,2026-05-25,na,8568,6702,disclosed,1.0,0.8835,0.9357,0.5079,685428.0,1570986.0,2.2919781508779917,2.273109243697479,2.4659359816522275,2.3035205740063143,2.298786181139122,6.027711152739602,5.819561157796452,1.5890985872301542,1.549906593762577,0.36300238682983477,0.18917668960124184,0.46381093273108187,0.20586845007790752,0.4387254901960784,0.21673669467787116,0.9392058684500779,0.875,8568.0,0.7533,True,False,True,True
repo_inside_airbnb,austin,,,2026-06-22,na,11295,8196,disclosed,1.0,0.8691,0.9375,0.4868,868569.0,1903016.0,2.190978494512238,2.166976538291279,2.3723251176431934,2.1845242001499017,2.1730411686586986,5.554300234063154,5.328198317839752,1.4895875077861291,1.4432776949533441,0.33088332648298524,0.1640422349865123,0.41081019469955754,0.2559750578249972,0.38946436476316953,0.2714475431606906,0.9157349617589391,0.8459495351925631,11295.0,0.9931,False,False,False,True
repo_inside_airbnb,austin,,,2026-07-18,na,11172,8099,disclosed,1.0,0.8703,0.9389,0.4818,862260.0,1888604.0,2.190295270568042,2.162638739706409,2.3698024523804064,2.1830822489736272,2.1676960257787323,5.556931783916684,5.313372717508056,1.4894613664951364,1.4412290033010187,0.33060445805209565,0.1641361074385916,0.41103031568204484,0.25533017883237075,0.3880236305048335,0.2709452201933405,0.9166365133486419,0.8478338703902614,11172.0,0.9822,False,False,False,True
repo_inside_airbnb,austin,,,2026-08-25,na,11079,8007,disclosed,1.0,0.8406,0.9405,0.2827,847330.0,1876446.0,2.214539789692328,2.1686072750248218,2.3939745851970398,2.2043347928197985,2.1733911002798085,5.613336008402865,5.33306255077173,1.498209329693464,1.444836384146594,0.3373939315260878,0.1683665159973092,0.41748787367377527,0.2535057179611249,0.3897463670006318,0.27051177904142976,0.9176672606894598,0.8467370701326834,11079.0,0.9809,False,False,False,False
repo_inside_airbnb,barcelona,,,2025-09-14,emea,19410,11438,disclosed,1.0,0.8988,0.9956,0.746,1542928.0,2836441.0,1.838349553576058,1.736527563111798,2.1501727910043607,1.8323956140532804,1.749819680577022,3.7597088133730154,3.40607934054611,1.1620478466905477,1.0226512061634934,0.23360584550931734,0.06448518660624475,0.19347759584374644,0.37327859757551873,0.15636269963936114,0.47928902627511594,0.7582375846442608,0.612210200927357,19410.0,1.0,False,False,False,False
repo_inside_airbnb,barcelona,,,2025-12-14,emea,18177,10273,disclosed,1.0,0.9093,0.9956,0.7477,1431495.0,2745509.0,1.9179312536893247,1.8054134345601585,2.1542213603162668,1.9116720631228192,1.8166639159377236,3.9398139707089443,3.5308906860317983,1.222811303918471,1.0603635043845874,0.2555580005518706,0.07034743397636736,0.20982329662346008,0.31702939933426244,0.16718930516586897,0.4480387302635198,0.8265771099444986,0.6517577157946856,18177.0,0.9365,False,False,False,False
repo_inside_airbnb,barcelona,,,2026-01-18,emea,17099,10116,disclosed,1.0,0.9037,0.9953,0.7307,1355178.0,2613172.0,1.9282869113872865,1.8151938709866073,2.154970873179229,1.9251057794621813,1.8260424586233113,3.9497136169565916,3.5454704953506053,1.2279268596142616,1.0625565617709045,0.259530482342541,0.06983215489035388,0.21065203242673655,0.3116358146309931,0.1691911807708053,0.4472191356219662,0.8327858037837096,0.6538978887654249,17099.0,0.8809,False,False,False,False
repo_inside_airbnb,barcelona,,,2026-02-18,emea,12786,8499,disclosed,1.0,0.9983,0.9997,0.9939,1175547.0,2337880.0,1.9887592754692072,1.9504927264195213,2.1738778631204396,1.9809841716239334,1.9612466760519318,4.063176546748025,3.8217581730017205,1.2642847967132866,1.1521146867121863,0.27821346147793324,0.07505101880231076,0.2217376251226025,0.2839418585560594,0.19450961989676208,0.3689191302987643,0.8714292155056327,0.7570780541216956,12786.0,0.6587,True,False,True,True
repo_inside_airbnb,barcelona,,,2026-03-21,emea,16107,9575,disclosed,1.0,0.816,0.9835,0.4842,1287947.0,2532595.0,1.9663813806002888,1.845532998075371,2.1697367317494707,1.95038033397337,1.8343887750667411,3.9957645772690955,3.588563978394487,1.2453265993631968,1.0770840295702235,0.2696461888571502,0.07243232834891498,0.21174629080233892,0.2951146281640471,0.1703607127335941,0.43695287763084373,0.8536104358331515,0.6644316135841559,16107.0,0.8298,False,False,False,False
repo_inside_airbnb,barcelona,,,2026-04-20,emea,7277,6331,disclosed,1.0,0.9978,1.0,0.984,876661.0,1896112.0,2.162879379828691,2.2914662635701526,2.307287157101786,2.154134836613012,2.229627593788649,4.502470168058121,4.6587879620722825,1.39628174610575,1.3925667101366646,0.3372432445380826,0.09573369865888867,0.27543371953354834,0.1850407398070634,0.28418304246255327,0.21822179469561634,0.9172564993766119,0.8627181530850625,7277.0,0.4003,True,False,True,True
repo_inside_airbnb,barcelona,,,2026-05-24,emea,14399,9276,disclosed,1.0,0.826,0.9702,0.4522,1308311.0,2578556.0,1.9709044714903414,1.9246128203347455,2.1606055900763788,1.9637440944851798,1.9022154316271964,3.9584640043537047,3.737481769567331,1.2376899492893068,1.1322928604745106,0.2688794942486916,0.07177804054234811,0.20431686349805206,0.29760508013767367,0.180359747204667,0.39537467879713867,0.8625219844517091,0.7223418292937009,14399.0,0.7922,True,False,True,True
repo_inside_airbnb,barcelona,,,2026-06-24,emea,15293,9666,disclosed,1.0,0.8325,0.9718,0.4864,1323573.0,2609909.0,1.9718663043141558,1.9129013274046949,2.1672362390342874,1.9652610774018509,1.896325116066174,3.940418851094726,3.6892696004708037,1.231530383360823,1.1159691910125729,0.26944943724297793,0.07179656883299977,0.20137839016057293,0.3032201472831495,0.17511279670437455,0.40665664029294446,0.8582677343826143,0.7135290655855621,15293.0,0.8413,False,False,False,True
repo_inside_airbnb,barcelona,,,2026-07-16,emea,15777,9809,disclosed,1.0,0.6132,0.6555,0.5095,1345053.0,2666339.0,1.9823300643171682,1.9121505989731888,2.1493326087954814,1.9451772532383482,1.846643848640426,3.911652551981223,3.6591240413259807,1.2223940810942868,1.1023910415342397,0.27756675759245175,0.0659074400785694,0.1978412746560916,0.3089855938762264,0.17354376624199785,0.41383025923813144,0.8504259683447418,0.7030487418393865,15777.0,0.9227,False,False,False,False
repo_inside_airbnb,barcelona,,,2026-08-23,emea,16227,10223,disclosed,1.0,0.5883,0.7388,0.2417,1395432.0,2735837.0,1.960566333579852,1.9066987120231713,2.1651161845718034,1.9306820396837683,1.8637147963271092,3.8624404485492665,3.641276884205337,1.2078371449141743,1.0983175880172862,0.27010130196240306,0.06595591902722597,0.19249164416467446,0.32254814279735594,0.17168916004190546,0.4187465335551858,0.8323551416335586,0.6952609847784557,16227.0,1.0,False,False,False,False
repo_inside_airbnb,chicago,,,2025-03-11,na,8748,6098,disclosed,1.0,0.9802,0.9944,0.9307,797996.0,1530295.0,1.9176725196617528,1.84453589391861,2.2029038685887574,1.8966298076682089,1.836076817558299,4.7789750825818675,4.426726108824874,1.3744398741387678,1.2695706391190054,0.24391851588228514,0.08069338693427035,0.34013328387610964,0.2964776765798325,0.290695016003658,0.3864883401920439,0.8275116667251465,0.7772062185642432,8748.0,1.0,False,False,False,False
repo_inside_airbnb,chicago,,,2025-06-17,na,8604,6031,disclosed,1.0,0.9784,0.9963,0.9177,752158.0,1463601.0,1.9458690860165018,1.8533240353324036,2.230203697260205,1.9305937050460142,1.8533821478382149,4.881442462886787,4.448628544862855,1.3944284868386965,1.2703324605695692,0.2520614019926664,0.08462583659284352,0.3535254560876837,0.27925515649637445,0.2962575546257555,0.3794746629474663,0.8216930485350152,0.7726638772663877,8604.0,0.9685,False,False,False,False
repo_inside_airbnb,chicago,,,2025-09-22,na,8660,6086,disclosed,1.0,0.9784,0.9967,0.9125,784326.0,1531006.0,1.9520021011671167,1.871824480369515,2.2335131398786885,1.9346126483120538,1.8691108545034643,4.8643370231255885,4.497113163972286,1.3901168049862007,1.2808111991590978,0.25204570548470917,0.08408620905082835,0.3512608277680454,0.2842657262413843,0.2981524249422633,0.3740184757505774,0.8285840326598889,0.7834872979214781,8660.0,0.9748,False,False,False,False
