ts,market,dump_date,action,source,url,http_status,bytes,sha256,note
2026-09-07T22:08:07,bangkok,2026-07-15,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-07-15/data/listings.csv.gz,403,0,,
2026-09-07T22:08:07,bangkok,2026-07-16,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-07-16/data/listings.csv.gz,403,0,,
2026-09-07T22:08:07,bangkok,2026-07-17,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-07-17/data/listings.csv.gz,403,0,,
2026-09-07T22:08:08,bangkok,2026-07-18,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-07-18/data/listings.csv.gz,403,0,,
2026-09-07T22:08:08,bangkok,2026-07-19,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-07-19/data/listings.csv.gz,403,0,,
2026-09-07T22:08:08,bangkok,2026-07-20,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-07-20/data/listings.csv.gz,403,0,,
2026-09-07T22:08:09,bangkok,2026-07-21,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-07-21/data/listings.csv.gz,403,0,,
2026-09-07T22:08:09,bangkok,2026-07-22,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-07-22/data/listings.csv.gz,403,0,,
2026-09-07T22:14:07,bangkok,2026-07-23,acquire,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-07-23/data/listings.csv.gz,200,17972947,3ccce3f3ffd3fa8d5827f7fb88817a930ccb903d68224d4dbe5d9a318cea4267,
2026-09-07T22:08:09,bangkok,2026-07-23,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-07-23/data/listings.csv.gz,206,17972947,,
2026-09-07T22:08:10,bangkok,2026-07-24,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-07-24/data/listings.csv.gz,403,0,,
2026-09-07T22:08:10,bangkok,2026-07-25,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-07-25/data/listings.csv.gz,403,0,,
2026-09-07T22:08:10,bangkok,2026-07-26,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-07-26/data/listings.csv.gz,403,0,,
2026-09-07T22:08:10,bangkok,2026-07-27,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-07-27/data/listings.csv.gz,403,0,,
2026-09-07T22:08:11,bangkok,2026-07-28,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-07-28/data/listings.csv.gz,403,0,,
2026-09-07T22:08:11,bangkok,2026-07-29,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-07-29/data/listings.csv.gz,403,0,,
2026-09-07T22:08:11,bangkok,2026-07-30,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-07-30/data/listings.csv.gz,403,0,,
2026-09-07T22:08:12,bangkok,2026-07-31,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-07-31/data/listings.csv.gz,403,0,,
2026-09-07T22:08:12,bangkok,2026-08-01,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-01/data/listings.csv.gz,403,0,,
2026-09-07T22:08:12,bangkok,2026-08-02,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-02/data/listings.csv.gz,403,0,,
2026-09-07T22:08:12,bangkok,2026-08-03,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-03/data/listings.csv.gz,403,0,,
2026-09-07T22:08:13,bangkok,2026-08-04,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-04/data/listings.csv.gz,403,0,,
2026-09-07T22:08:13,bangkok,2026-08-05,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-05/data/listings.csv.gz,403,0,,
2026-09-07T22:08:13,bangkok,2026-08-06,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-06/data/listings.csv.gz,403,0,,
2026-09-07T22:08:14,bangkok,2026-08-07,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-07/data/listings.csv.gz,403,0,,
2026-09-07T22:08:14,bangkok,2026-08-08,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-08/data/listings.csv.gz,403,0,,
2026-09-07T22:08:14,bangkok,2026-08-09,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-09/data/listings.csv.gz,403,0,,
2026-09-07T22:08:15,bangkok,2026-08-10,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-10/data/listings.csv.gz,403,0,,
2026-09-07T22:08:15,bangkok,2026-08-11,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-11/data/listings.csv.gz,403,0,,
2026-09-07T22:08:15,bangkok,2026-08-12,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-12/data/listings.csv.gz,403,0,,
2026-09-07T22:08:15,bangkok,2026-08-13,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-13/data/listings.csv.gz,403,0,,
2026-09-07T22:08:16,bangkok,2026-08-14,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-14/data/listings.csv.gz,403,0,,
2026-09-07T22:08:16,bangkok,2026-08-15,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-15/data/listings.csv.gz,403,0,,
2026-09-07T22:08:16,bangkok,2026-08-16,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-16/data/listings.csv.gz,403,0,,
2026-09-07T22:08:17,bangkok,2026-08-17,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-17/data/listings.csv.gz,403,0,,
2026-09-07T22:08:17,bangkok,2026-08-18,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-18/data/listings.csv.gz,403,0,,
2026-09-07T22:08:17,bangkok,2026-08-19,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-19/data/listings.csv.gz,403,0,,
2026-09-07T22:08:18,bangkok,2026-08-20,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-20/data/listings.csv.gz,403,0,,
2026-09-07T22:08:18,bangkok,2026-08-21,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-21/data/listings.csv.gz,403,0,,
2026-09-07T22:08:18,bangkok,2026-08-22,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-22/data/listings.csv.gz,403,0,,
2026-09-07T22:08:18,bangkok,2026-08-23,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-23/data/listings.csv.gz,403,0,,
2026-09-07T22:08:19,bangkok,2026-08-24,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-24/data/listings.csv.gz,403,0,,
2026-09-07T22:08:19,bangkok,2026-08-25,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-25/data/listings.csv.gz,403,0,,
2026-09-07T22:08:19,bangkok,2026-08-26,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-26/data/listings.csv.gz,403,0,,
2026-09-07T22:08:20,bangkok,2026-08-27,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-27/data/listings.csv.gz,403,0,,
2026-09-07T22:08:20,bangkok,2026-08-28,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-28/data/listings.csv.gz,403,0,,
2026-09-07T22:08:20,bangkok,2026-08-29,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-29/data/listings.csv.gz,403,0,,
2026-09-07T22:14:10,bangkok,2026-08-30,acquire,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-30/data/listings.csv.gz,200,18012716,c38ac875408a79ee60dce7e252f5ee3bd0ee3a5b3889bd5419379a1016dd6b1d,
2026-09-07T22:08:20,bangkok,2026-08-30,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-30/data/listings.csv.gz,206,18012716,,
2026-09-07T22:08:21,bangkok,2026-08-31,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-31/data/listings.csv.gz,403,0,,
2026-09-07T22:08:21,bangkok,2026-09-01,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-09-01/data/listings.csv.gz,403,0,,
2026-09-07T22:08:22,bangkok,2026-09-02,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-09-02/data/listings.csv.gz,403,0,,
2026-09-07T22:08:22,bangkok,2026-09-03,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-09-03/data/listings.csv.gz,403,0,,
2026-09-07T22:08:22,bangkok,2026-09-04,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-09-04/data/listings.csv.gz,403,0,,
2026-09-07T22:08:22,bangkok,2026-09-05,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-09-05/data/listings.csv.gz,403,0,,
2026-09-07T22:08:23,bangkok,2026-09-06,probe,insideairbnb_cdn,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-09-06/data/listings.csv.gz,403,0,,
2026-09-07T22:14:12,barossa-valley,2024-12-27,acquire,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2024-12-27/data/listings.csv.gz,200,209211,014da126712ecc5fff13168b6710c6e696aec287e37e9c97237485c94c2dfa1b,
2026-09-07T22:11:19,barossa-valley,2024-12-27,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2024-12-27/data/listings.csv.gz,206,209211,,
2026-09-07T22:14:14,barossa-valley,2025-06-25,acquire,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2025-06-25/data/listings.csv.gz,200,191879,c7e764def0f3895773af7fa1cc898335e6aa3098e371fea027ef2e29d6b2ffd5,
2026-09-07T22:11:20,barossa-valley,2025-06-25,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2025-06-25/data/listings.csv.gz,206,191879,,
2026-09-07T22:14:16,barossa-valley,2025-09-27,acquire,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2025-09-27/data/listings.csv.gz,200,192202,3c95cc8bbe9777fd772eb7d2e3d666cd76ec9a79431fda58706057038b746525,
2026-09-07T22:11:20,barossa-valley,2025-09-27,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2025-09-27/data/listings.csv.gz,206,192202,,
2026-09-07T22:14:18,barossa-valley,2026-06-29,acquire,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-06-29/data/listings.csv.gz,200,200362,0e5157a5d98865a2d9a9f090523e5b3802b6ac82e706ea18cebfb4af3a3e245c,
2026-09-07T22:11:20,barossa-valley,2026-06-29,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-06-29/data/listings.csv.gz,206,200362,,
2026-09-07T22:11:21,barossa-valley,2026-07-01,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-01/data/listings.csv.gz,403,0,,
2026-09-07T22:11:21,barossa-valley,2026-07-02,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-02/data/listings.csv.gz,403,0,,
2026-09-07T22:11:21,barossa-valley,2026-07-03,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-03/data/listings.csv.gz,403,0,,
2026-09-07T22:11:22,barossa-valley,2026-07-04,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-04/data/listings.csv.gz,403,0,,
2026-09-07T22:11:22,barossa-valley,2026-07-05,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-05/data/listings.csv.gz,403,0,,
2026-09-07T22:11:22,barossa-valley,2026-07-06,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-06/data/listings.csv.gz,403,0,,
2026-09-07T22:11:22,barossa-valley,2026-07-07,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-07/data/listings.csv.gz,403,0,,
2026-09-07T22:11:23,barossa-valley,2026-07-08,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-08/data/listings.csv.gz,403,0,,
2026-09-07T22:11:23,barossa-valley,2026-07-09,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-09/data/listings.csv.gz,403,0,,
2026-09-07T22:11:23,barossa-valley,2026-07-10,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-10/data/listings.csv.gz,403,0,,
2026-09-07T22:11:24,barossa-valley,2026-07-11,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-11/data/listings.csv.gz,403,0,,
2026-09-07T22:11:24,barossa-valley,2026-07-12,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-12/data/listings.csv.gz,403,0,,
2026-09-07T22:11:24,barossa-valley,2026-07-13,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-13/data/listings.csv.gz,403,0,,
2026-09-07T22:11:25,barossa-valley,2026-07-14,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-14/data/listings.csv.gz,403,0,,
2026-09-07T22:11:25,barossa-valley,2026-07-15,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-15/data/listings.csv.gz,403,0,,
2026-09-07T22:11:25,barossa-valley,2026-07-16,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-16/data/listings.csv.gz,403,0,,
2026-09-07T22:11:25,barossa-valley,2026-07-17,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-17/data/listings.csv.gz,403,0,,
2026-09-07T22:11:26,barossa-valley,2026-07-18,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-18/data/listings.csv.gz,403,0,,
2026-09-07T22:11:26,barossa-valley,2026-07-19,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-19/data/listings.csv.gz,403,0,,
2026-09-07T22:11:26,barossa-valley,2026-07-20,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-20/data/listings.csv.gz,403,0,,
2026-09-07T22:11:27,barossa-valley,2026-07-21,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-21/data/listings.csv.gz,403,0,,
2026-09-07T22:11:27,barossa-valley,2026-07-22,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-22/data/listings.csv.gz,403,0,,
2026-09-07T22:11:27,barossa-valley,2026-07-23,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-23/data/listings.csv.gz,403,0,,
2026-09-07T22:14:20,barossa-valley,2026-07-24,acquire,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-24/data/listings.csv.gz,200,201526,4858648d7ddae7cf246f2a8dd78d901c6b6fcb6385ff5bd3f334817297823811,
2026-09-07T22:11:28,barossa-valley,2026-07-24,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-24/data/listings.csv.gz,206,201526,,
2026-09-07T22:11:28,barossa-valley,2026-07-25,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-25/data/listings.csv.gz,403,0,,
2026-09-07T22:11:28,barossa-valley,2026-07-26,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-26/data/listings.csv.gz,403,0,,
2026-09-07T22:11:28,barossa-valley,2026-07-27,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-27/data/listings.csv.gz,403,0,,
2026-09-07T22:11:29,barossa-valley,2026-07-28,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-28/data/listings.csv.gz,403,0,,
2026-09-07T22:11:29,barossa-valley,2026-07-29,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-29/data/listings.csv.gz,403,0,,
2026-09-07T22:11:29,barossa-valley,2026-07-30,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-30/data/listings.csv.gz,403,0,,
2026-09-07T22:11:30,barossa-valley,2026-07-31,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-07-31/data/listings.csv.gz,403,0,,
2026-09-07T22:11:30,barossa-valley,2026-08-01,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-08-01/data/listings.csv.gz,403,0,,
2026-09-07T22:11:30,barossa-valley,2026-08-02,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-08-02/data/listings.csv.gz,403,0,,
2026-09-07T22:11:31,barossa-valley,2026-08-03,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-08-03/data/listings.csv.gz,403,0,,
2026-09-07T22:11:31,barossa-valley,2026-08-04,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-08-04/data/listings.csv.gz,403,0,,
2026-09-07T22:11:31,barossa-valley,2026-08-05,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-08-05/data/listings.csv.gz,403,0,,
2026-09-07T22:11:31,barossa-valley,2026-08-06,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-08-06/data/listings.csv.gz,403,0,,
2026-09-07T22:11:32,barossa-valley,2026-08-07,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-08-07/data/listings.csv.gz,403,0,,
2026-09-07T22:11:32,barossa-valley,2026-08-08,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-08-08/data/listings.csv.gz,403,0,,
2026-09-07T22:11:32,barossa-valley,2026-08-09,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-08-09/data/listings.csv.gz,403,0,,
2026-09-07T22:11:33,barossa-valley,2026-08-10,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-08-10/data/listings.csv.gz,403,0,,
2026-09-07T22:11:33,barossa-valley,2026-08-11,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-08-11/data/listings.csv.gz,403,0,,
2026-09-07T22:11:33,barossa-valley,2026-08-12,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-08-12/data/listings.csv.gz,403,0,,
2026-09-07T22:11:34,barossa-valley,2026-08-13,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-08-13/data/listings.csv.gz,403,0,,
2026-09-07T22:11:34,barossa-valley,2026-08-14,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-08-14/data/listings.csv.gz,403,0,,
2026-09-07T22:11:34,barossa-valley,2026-08-15,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-08-15/data/listings.csv.gz,403,0,,
2026-09-07T22:11:34,barossa-valley,2026-08-16,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-08-16/data/listings.csv.gz,403,0,,
2026-09-07T22:11:35,barossa-valley,2026-08-17,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-08-17/data/listings.csv.gz,403,0,,
2026-09-07T22:11:35,barossa-valley,2026-08-18,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-08-18/data/listings.csv.gz,403,0,,
2026-09-07T22:11:35,barossa-valley,2026-08-19,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-08-19/data/listings.csv.gz,403,0,,
2026-09-07T22:11:36,barossa-valley,2026-08-20,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-08-20/data/listings.csv.gz,403,0,,
2026-09-07T22:11:36,barossa-valley,2026-08-21,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-08-21/data/listings.csv.gz,403,0,,
2026-09-07T22:11:36,barossa-valley,2026-08-22,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-08-22/data/listings.csv.gz,403,0,,
2026-09-07T22:11:36,barossa-valley,2026-08-23,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-08-23/data/listings.csv.gz,403,0,,
2026-09-07T22:11:37,barossa-valley,2026-08-24,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-08-24/data/listings.csv.gz,403,0,,
2026-09-07T22:11:37,barossa-valley,2026-08-25,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-08-25/data/listings.csv.gz,403,0,,
2026-09-07T22:11:37,barossa-valley,2026-08-26,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-08-26/data/listings.csv.gz,403,0,,
2026-09-07T22:11:38,barossa-valley,2026-08-27,probe,insideairbnb_cdn,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-08-27/data/listings.csv.gz,403,0,,
