scope,hedonic_bed_coef_quote,hedonic_lacc_coef_quote,market,n_pairs,n_markets,markets,date_b_min,date_b_max,est_nights_a,est_nights_b,bedroom_nights_a,bedroom_nights_b,nights_yoy_pct,bedroom_nights_yoy_pct,size_wedge_pp,bed_per_booked_night_a,bed_per_booked_night_b,cap_per_booked_night_a,cap_per_booked_night_b,cap_per_booked_night_yoy_pct,bed_cc_per_booked_night_a,bed_cc_per_booked_night_b,bed_cc_yoy_pct,wedge_pp_market_min,wedge_pp_market_max,d_bedrooms,d_mean_log_capacity,d_bedrooms_f_rejected,size_mix_pp_quote_basis,size_mix_pp_listed_basis,size_mix_pp_bedrooms_only_quote,size_mix_pp_capacity_only_quote,size_mix_pp_quote_rejected_bedrooms_f,abnb_region,abnb_quarter,year_b,all_,size_and_price_pp_ws03,lfl_price_pp_implied,basis_variant,caveat,disclosed_2Q26_wedge_pp,basis_note
region,0.1402261754364541,0.3991411081290387,,22,3,london|paris|rome,2024-03-22,2026-08-25,73317464.0,82069378.5,104169065.5,117646700.5,11.937012033040318,12.938231648051012,1.0012196150106938,1.4207947167948962,1.4335030025845754,3.5572987221707506,3.595716592395055,1.0799731263744228,1.5560367326399902,1.5642152480928448,0.5255991250912695,0.2814571267086201,2.034140589838662,0.012708285789679197,0.011103285177680666,0.029603213786135063,0.623315764084742,0.5966926282587437,0.17836230793912833,0.4441612399071593,0.8619861888740532,emea,,,,,,,,2.0,"no price field is read from the dumps, so the 2026 fee-inclusive price-basis break does not enter the size series; it enters only through the choice of hedonic coefficient, and both bases are reported"
region,0.1402261754364541,0.3991411081290387,,4,1,mexico-city,2026-05-29,2026-08-30,8965660.0,10037739.0,13834555.0,15481212.0,11.957613828764412,11.902493430399463,-0.05512039836494864,1.5430604104996175,1.5423007113454534,3.568904241294004,3.593452868220622,0.6878477332784128,1.7184670785701817,1.7245145581582695,0.3519112855580264,-0.254735442974253,0.09884169003153698,-0.000759699154164073,0.006438895216310581,0.015438045765200803,0.2466534969542966,0.2005319328084676,-0.010652403278299527,0.25733331241479807,0.4746072980940541,latam,,,,,,,,2.0,"no price field is read from the dumps, so the 2026 fee-inclusive price-basis break does not enter the size series; it enters only through the choice of hedonic coefficient, and both bases are reported"
region,0.1402261754364541,0.3991411081290387,,37,7,austin|chicago|los-angeles|nashville|new-orleans|new-york-city|san-diego,2025-06-13,2026-08-29,52068260.5,50549759.0,97829073.5,96721010.0,-2.9163668719065394,-1.1326525544576471,1.7837143174488923,1.8788619508423947,1.9133822181031566,4.67277750713412,4.779283082239818,2.279277687480108,2.117030468850811,2.145277822953485,1.3342913348813434,-0.7185992475647112,4.2250398133583005,0.03452026726076185,0.021488350118199717,0.06135074608255775,1.350794791959542,1.3368494525499042,0.48523799023918457,0.8613770729233305,1.7328286972980944,na,,,,,,,,2.0,"no price field is read from the dumps, so the 2026 fee-inclusive price-basis break does not enter the size series; it enters only through the choice of hedonic coefficient, and both bases are reported"
quarter,0.1402261754364541,0.3991411081290387,,1,1,rome,2024-03-22,2024-03-22,1967292.5,2477780.5,2873664.0,3650230.0,25.948759526099963,27.02354903008841,1.0747895039884483,1.4607202538514228,1.473185376993644,3.8020873865985867,3.791202247333854,-0.2862937686045841,1.6055621182629707,1.601478079669101,-0.25436814604770097,1.0747895039884483,1.0747895039884483,0.012465123142221257,0.0013547099214641367,-0.006603179174224705,0.2291277938296199,0.26717580150374953,0.17494650761222807,0.05408666348851732,-0.03851439550944802,,1Q24,,,,,,,2.0,"no price field is read from the dumps, so the 2026 fee-inclusive price-basis break does not enter the size series; it enters only through the choice of hedonic coefficient, and both bases are reported"
quarter,0.1402261754364541,0.3991411081290387,,2,2,paris|rome,2025-03-03,2025-03-05,5931590.5,7913416.0,8212624.5,10998531.0,33.41136749072613,33.922243735848376,0.5108762451222475,1.3845568907698533,1.3898588169761328,3.4709239452723515,3.493932961441683,0.66290752929552,1.5030873570311383,1.4976192095699075,-0.36379438863961555,0.8744056862077585,1.6216151313308131,0.00530192620627945,0.010451545126650252,0.006134298319358411,0.49272091061638434,0.44244771893529045,0.0743745275811003,0.41803547112850836,0.5044511415382091,,1Q25,,,,,,,2.0,"no price field is read from the dumps, so the 2026 fee-inclusive price-basis break does not enter the size series; it enters only through the choice of hedonic coefficient, and both bases are reported"
quarter,0.1402261754364541,0.3991411081290387,,12,5,austin|chicago|los-angeles|rome|san-diego,2026-01-15,2026-03-29,21517490.5,20807033.0,37411342.5,36509755.0,-3.3017674621489856,-2.4099308919480755,0.8918365702009101,1.7386480314700268,1.7546833803743187,4.299031501838005,4.373007578735517,1.7207614521057568,1.956854842421678,1.9658213430731981,0.458209799579401,0.664694221785811,3.2060845845840684,0.016035348904291924,0.017896643703090076,0.017252542695034956,0.9436103778797778,0.8836314098822351,0.22511055907619149,0.7168860326475679,0.9608411490492852,,1Q26,,,,,,,2.0,"no price field is read from the dumps, so the 2026 fee-inclusive price-basis break does not enter the size series; it enters only through the choice of hedonic coefficient, and both bases are reported"
quarter,0.1402261754364541,0.3991411081290387,,1,1,rome,2024-06-15,2024-06-15,2156344.5,2635484.5,3171768.5,3885463.0,22.22001169108183,22.50146881779045,0.2814571267086201,1.4709006376300262,1.4742879345334796,3.7825308061861174,3.7892298361079337,0.1771044378769071,1.6102686304554485,1.5983352571895337,-0.7410796584008228,0.2814571267086201,0.2814571267086201,0.0033872969034534073,0.005971293306321401,-0.03197921460268738,0.28624653697615354,0.2589346484885846,0.04751005143543985,0.23862311557576454,-0.2098728912168113,,2Q24,,,,,,,2.0,"no price field is read from the dumps, so the 2026 fee-inclusive price-basis break does not enter the size series; it enters only through the choice of hedonic coefficient, and both bases are reported"
quarter,0.1402261754364541,0.3991411081290387,,4,4,austin|nashville|paris|rome,2025-06-06,2025-06-19,8157427.5,10061889.0,12802654.0,15557628.0,23.346349078799665,21.518772591995372,-1.8275764868042934,1.569447475935275,1.5461935626600531,4.065572816920531,3.984591760056188,-1.991873236836561,1.6977147959720984,1.6628167598865216,-2.0555888520482957,0.38765656350567834,3.1538586411552156,-0.02325391327522186,-0.010547967205393194,-0.021025633348650485,-0.7443096577767094,-0.7612314947942345,-0.32554966642307503,-0.4201277157307448,-0.7132910641110546,,2Q25,,,,,,,2.0,"no price field is read from the dumps, so the 2026 fee-inclusive price-basis break does not enter the size series; it enters only through the choice of hedonic coefficient, and both bases are reported"
quarter,0.1402261754364541,0.3991411081290387,,17,9,austin|chicago|los-angeles|mexico-city|nashville|new-orleans|paris|rome|san-diego,2026-04-14,2026-06-27,32898410.0,32824486.0,55257807.0,55890829.0,-0.2247038686672087,1.1455793024866212,1.37028317115383,1.6796497763873695,1.7027175688295622,4.132452693002489,4.199733211359349,1.6281013566298297,1.8655836997362767,1.8869558748249,1.1456025849520657,-0.05425198521114183,4.2250398133583005,0.023067792442192703,0.01399539980382336,0.06062413211668516,0.8859866013877005,0.8791708818785882,0.323994562439478,0.5601770956183749,1.4186922171568472,,2Q26,,,,,,,2.0,"no price field is read from the dumps, so the 2026 fee-inclusive price-basis break does not enter the size series; it enters only through the choice of hedonic coefficient, and both bases are reported"
quarter,0.1402261754364541,0.3991411081290387,,1,1,rome,2024-09-11,2024-09-11,2330240.0,2725681.5,3412312.5,4034485.5,16.969990215600106,18.233177647123465,1.2631874315233595,1.4643609671106839,1.4801749580792913,3.7689216561384233,3.8019183459255967,0.8754941810326988,1.6002943385813493,1.601265032943998,0.06065723906198972,1.2631874315233595,1.2631874315233595,0.015813990968607472,0.013807083019547362,-0.019973606985901116,0.7758451906938024,0.7427319235278285,0.22199960221487292,0.5526187769922419,0.27138276806981665,,3Q24,,,,,,,2.0,"no price field is read from the dumps, so the 2026 fee-inclusive price-basis break does not enter the size series; it enters only through the choice of hedonic coefficient, and both bases are reported"
quarter,0.1402261754364541,0.3991411081290387,,3,3,nashville|paris|rome,2025-09-12,2025-09-23,7308750.5,9126721.0,11006499.5,13618555.0,24.87388918256275,23.731936752461568,-1.1419524301011812,1.505934495916915,1.4921629575397342,3.9202440280318775,3.8594747226303947,-1.5501408832447439,1.6229888265543857,1.6024437893648649,-1.265876687095746,1.0711737128392897,2.1084781754004744,-0.013771538377180814,-0.0101672083477371,0.02873047925876482,-0.5971380973626927,-0.58105689245882,-0.19292667243707706,-0.40499276398879847,-0.0029385149829641577,,3Q25,,,,,,,2.0,"no price field is read from the dumps, so the 2026 fee-inclusive price-basis break does not enter the size series; it enters only through the choice of hedonic coefficient, and both bases are reported"
quarter,0.1402261754364541,0.3991411081290387,,22,12,austin|chicago|london|los-angeles|mexico-city|nashville|new-orleans|new-york-city|paris|rome|san-diego|sydney,2026-07-12,2026-08-30,48304278.0,48684044.0,77299830.0,79032922.0,0.786195375904386,2.2420385659321695,1.4558431900277835,1.6002688209106448,1.6233844912308435,3.904447821371018,3.968992202044678,1.6530988151608916,1.7942448815219598,1.817986017822531,1.3231826126449908,-0.7185992475647112,4.034570025563921,0.023115670320198678,0.014305354951626326,0.05470318737210311,0.8991459756973352,0.8904158534841944,0.3246681130851359,0.5726187521145398,1.3470595818985132,,3Q26,,,,,,,2.0,"no price field is read from the dumps, so the 2026 fee-inclusive price-basis break does not enter the size series; it enters only through the choice of hedonic coefficient, and both bases are reported"
quarter,0.1402261754364541,0.3991411081290387,,2,2,paris|rome,2025-12-13,2025-12-16,6425786.5,8109261.0,8983003.5,11391845.0,26.198730692344043,26.815546715527837,0.6168160231837945,1.3979617125467831,1.404794468941128,3.5134615817067685,3.538214147996963,0.7045065305131493,1.509459725259533,1.5146301153929842,0.3425325000017576,1.3086828813949403,1.5878715168865298,0.0068327563943448855,0.006187084644835972,0.008603457625280475,0.34335322317384787,0.3276170225297914,0.09585904512907639,0.2472571596924933,0.3682714369165785,,4Q25,,,,,,,2.0,"no price field is read from the dumps, so the 2026 fee-inclusive price-basis break does not enter the size series; it enters only through the choice of hedonic coefficient, and both bases are reported"
year,0.1402261754364541,0.3991411081290387,,3,1,rome,2024-03-22,2024-09-11,6453877.0,7838946.5,9457745.0,11570178.5,21.461045817885903,22.33548800480454,0.8744421869186354,1.4654362021463998,1.475986409653389,3.7835783824203655,3.7942652115306568,0.2824529593451919,1.6052326528509604,1.6003473719332593,-0.3043347585176881,0.2814571267086201,1.2631874315233595,0.010550207506989207,0.007319208282435152,-0.019954712225649818,0.44105099478872756,0.4317663113154513,0.14805101233632545,0.29256683429246255,0.012323151952053912,,,2024.0,,,,,,2.0,"no price field is read from the dumps, so the 2026 fee-inclusive price-basis break does not enter the size series; it enters only through the choice of hedonic coefficient, and both bases are reported"
year,0.1402261754364541,0.3991411081290387,,11,4,austin|nashville|paris|rome,2025-03-03,2025-12-16,27823555.0,35211287.0,41004781.5,51566559.0,26.552077906651395,25.75742904519562,-0.794648861455773,1.4737434342951503,1.4644894689592005,3.773117939098724,3.73908843491009,-0.9018934668329703,1.593116708986177,1.5759137059697192,-1.079833192346935,0.38765656350567834,3.1538586411552156,-0.009253965335949799,-0.0030538141745537484,0.0029638832125880032,-0.2513387080576912,-0.2657519176928136,-0.12968065853643518,-0.12181602133992664,-0.08029662162617468,,,2025.0,,,,,,2.0,"no price field is read from the dumps, so the 2026 fee-inclusive price-basis break does not enter the size series; it enters only through the choice of hedonic coefficient, and both bases are reported"
year,0.1402261754364541,0.3991411081290387,,51,12,austin|chicago|london|los-angeles|mexico-city|nashville|new-orleans|new-york-city|paris|rome|san-diego|sydney,2026-01-15,2026-08-30,102720178.5,102315563.0,169968979.5,171433506.0,-0.3939006979042592,0.8616434035835452,1.2555441014878044,1.6546795574347644,1.6755369464174281,4.060127538621829,4.125178766792301,1.6021966687419065,1.8511557247930819,1.870176656666522,1.027516573494447,-0.7185992475647112,4.2250398133583005,0.02085738898266376,0.01443175475467684,0.04827603734936625,0.8722883015478189,0.8541120988116102,0.29290331462852315,0.5776929052514479,1.2608698386882944,,,2026.0,,,,,,2.0,"no price field is read from the dumps, so the 2026 fee-inclusive price-basis break does not enter the size series; it enters only through the choice of hedonic coefficient, and both bases are reported"
quarter_region,0.1402261754364541,0.3991411081290387,,1,1,rome,2024-03-22,2024-03-22,1967292.5,2477780.5,2873664.0,3650230.0,25.948759526099963,27.02354903008841,1.0747895039884483,1.4607202538514228,1.473185376993644,3.8020873865985867,3.791202247333854,-0.2862937686045841,1.6055621182629707,1.601478079669101,-0.25436814604770097,1.0747895039884483,1.0747895039884483,0.012465123142221257,0.0013547099214641367,-0.006603179174224705,0.2291277938296199,0.26717580150374953,0.17494650761222807,0.05408666348851732,-0.03851439550944802,emea,1Q24,,,,,,,2.0,"no price field is read from the dumps, so the 2026 fee-inclusive price-basis break does not enter the size series; it enters only through the choice of hedonic coefficient, and both bases are reported"
quarter_region,0.1402261754364541,0.3991411081290387,,2,2,paris|rome,2025-03-03,2025-03-05,5931590.5,7913416.0,8212624.5,10998531.0,33.41136749072613,33.922243735848376,0.5108762451222475,1.3845568907698533,1.3898588169761328,3.4709239452723515,3.493932961441683,0.66290752929552,1.5030873570311383,1.4976192095699075,-0.36379438863961555,0.8744056862077585,1.6216151313308131,0.00530192620627945,0.010451545126650252,0.006134298319358411,0.49272091061638434,0.44244771893529045,0.0743745275811003,0.41803547112850836,0.5044511415382091,emea,1Q25,,,,,,,2.0,"no price field is read from the dumps, so the 2026 fee-inclusive price-basis break does not enter the size series; it enters only through the choice of hedonic coefficient, and both bases are reported"
quarter_region,0.1402261754364541,0.3991411081290387,,2,1,rome,2026-01-18,2026-02-18,5680337.5,5879818.0,8428814.5,8833701.0,3.5117719677748127,4.8035996046656315,1.2918276368908188,1.483858045406633,1.5023766041738027,3.80113505579554,3.8482117983923994,1.238491711181955,1.6015078747417615,1.614061771776597,0.7838798193146479,1.2308489357702679,1.3573072990091575,0.01851855876716968,0.014777179488232317,0.017325741789374183,0.8531151083898347,0.8237102414615505,0.2600161241402832,0.5915608307056175,0.8362474072465487,emea,1Q26,,,,,,,2.0,"no price field is read from the dumps, so the 2026 fee-inclusive price-basis break does not enter the size series; it enters only through the choice of hedonic coefficient, and both bases are reported"
quarter_region,0.1402261754364541,0.3991411081290387,,10,4,austin|chicago|los-angeles|san-diego,2026-01-15,2026-03-29,15837153.0,14927215.0,28982528.0,27676054.0,-5.745590763693453,-4.507798629574344,1.2377921341191094,1.8300339713836193,1.8540668168844623,4.477612832306413,4.579724215133232,2.28048709549149,2.0843077189597476,2.1043791556981275,0.9629785734515783,0.664694221785811,3.2060845845840684,0.024032845500842948,0.02111303111266416,0.025336705826497496,1.1866973023713978,1.1352915723309653,0.33757189584140423,0.8462686414331788,1.2051994986373549,na,1Q26,,,,,,,2.0,"no price field is read from the dumps, so the 2026 fee-inclusive price-basis break does not enter the size series; it enters only through the choice of hedonic coefficient, and both bases are reported"
quarter_region,0.1402261754364541,0.3991411081290387,,1,1,rome,2024-06-15,2024-06-15,2156344.5,2635484.5,3171768.5,3885463.0,22.22001169108183,22.50146881779045,0.2814571267086201,1.4709006376300262,1.4742879345334796,3.7825308061861174,3.7892298361079337,0.1771044378769071,1.6102686304554485,1.5983352571895337,-0.7410796584008228,0.2814571267086201,0.2814571267086201,0.0033872969034534073,0.005971293306321401,-0.03197921460268738,0.28624653697615354,0.2589346484885846,0.04751005143543985,0.23862311557576454,-0.2098728912168113,emea,2Q24,,,,,,,2.0,"no price field is read from the dumps, so the 2026 fee-inclusive price-basis break does not enter the size series; it enters only through the choice of hedonic coefficient, and both bases are reported"
quarter_region,0.1402261754364541,0.3991411081290387,,2,2,paris|rome,2025-06-06,2025-06-12,6199118.5,8128606.0,8609984.0,11340521.0,31.12519142842647,31.713612940511847,0.5884215120853789,1.388904567641351,1.3951372473951869,3.486523446841676,3.50749316672502,0.6014507059271201,1.5049681430652238,1.5022450371193223,-0.18094110220533421,1.2136695005482423,1.6003328581231528,0.006232679753835901,0.008776409658306727,0.010281173952063405,0.4386603823701929,0.40321087587358306,0.08743668806447946,0.35091686422179524,0.49569608596071735,emea,2Q25,,,,,,,2.0,"no price field is read from the dumps, so the 2026 fee-inclusive price-basis break does not enter the size series; it enters only through the choice of hedonic coefficient, and both bases are reported"
quarter_region,0.1402261754364541,0.3991411081290387,,2,2,austin|nashville,2025-06-13,2025-06-19,1958309.0,1933283.0,4192670.0,4217107.0,-1.2779392833306646,0.582850546310576,1.8607898296412406,2.140964474962838,2.181319030892011,5.898580612150585,5.990581823768171,1.5597177976693244,2.307863317910202,2.337950337906807,1.303674258484655,0.38765656350567834,3.1538586411552156,0.04035455592917314,0.021430712147181064,0.038586242746050825,1.431412304314117,1.4401758719423619,0.5674806093515006,0.8590567146834482,1.4062641044735091,na,2Q25,,,,,,,2.0,"no price field is read from the dumps, so the 2026 fee-inclusive price-basis break does not enter the size series; it enters only through the choice of hedonic coefficient, and both bases are reported"
quarter_region,0.1402261754364541,0.3991411081290387,,3,2,paris|rome,2026-05-25,2026-06-20,11098950.0,11056671.0,15766820.0,15949909.0,-0.38092792561458255,1.1612297216559764,1.542157647270559,1.420568612346213,1.4425597903745169,3.589714792840764,3.649733088738916,1.671951655263837,1.529677977213491,1.5570019363520673,1.7862556397883589,1.1471140047636497,1.527190841894055,0.02199117802830397,0.013930779799623316,0.0700734817840658,0.8681553664174668,0.8576804975273689,0.30884984019192707,0.5575834306909222,1.5505464621390352,emea,2Q26,,,,,,,2.0,"no price field is read from the dumps, so the 2026 fee-inclusive price-basis break does not enter the size series; it enters only through the choice of hedonic coefficient, and both bases are reported"
quarter_region,0.1402261754364541,0.3991411081290387,,2,1,mexico-city,2026-05-29,2026-06-15,4461674.0,4879022.0,6885794.0,7531431.0,9.354067554016732,9.376362406426919,0.02229485241018736,1.5433207356700647,1.5436353843044774,3.5686574142351053,3.5951358694426876,0.7419724600619126,1.7181870116817113,1.7252596137576908,0.411631680829494,-0.05425198521114183,0.09884169003153698,0.000314648634412773,0.006150931175137098,0.015376794627971702,0.25023370921699595,0.21010644792565092,0.004412294799860383,0.24581056853019145,0.46219670775446975,latam,2Q26,,,,,,,2.0,"no price field is read from the dumps, so the 2026 fee-inclusive price-basis break does not enter the size series; it enters only through the choice of hedonic coefficient, and both bases are reported"
