region,year,cap,party,reviews,cap_yoy_pct,party_yoy_pct,size_term_pp,beta_composition_index_global,beta_composition_index_pooled,headcount,headcount_n,fill_ratio,headcount_yoy_pct,beta_headcount_pooled
emea,2026,3.739174022710375,3.5031954078871035,3924172.0,0.48482445873403446,0.2979889168907457,0.2869327616894087,-0.3553358625996368,-0.1726063895393509,4.7754957090504595,62120.0,1.2771525690020966,0.070774088892267,0.4140020176775196
global,2011,3.2972535831135534,3.0695629313774466,12292.0,,,,-0.3553358625996368,-0.1726063895393509,3.9946476329882095,216.0,1.2115075569092615,,0.4140020176775196
global,2012,3.3382297154047462,3.1220041653723882,42799.0,1.2350766726778373,1.6939972457969965,0.7309531402664361,-0.3553358625996368,-0.1726063895393509,4.300173304736899,982.0,1.2881597946639574,7.369995199178314,0.4140020176775196
global,2013,3.3374967226058105,3.228166884689049,121122.0,-0.02195994124947198,3.3439291877221944,-0.012996511367642826,-0.3553358625996368,-0.1726063895393509,4.39406407299712,3014.0,1.316574797882161,2.1599230470811026,0.4140020176775196
global,2014,3.3744561871756766,3.2816216042493336,303022.0,1.1013139880861278,1.6423243594682946,0.651788618325633,-0.3553358625996368,-0.1726063895393509,4.484789156082696,7591.0,1.3290405645587404,2.0436927713491704,0.4140020176775196
global,2015,3.4679130371389135,3.339802626464219,715067.0,2.7318801191752673,1.7574019605257618,1.61680355245725,-0.3553358625996368,-0.1726063895393509,4.684015706746299,16352.0,1.3506727696409282,4.346431550732843,0.4140020176775196
global,2016,3.5236567835995,3.3611401804528054,1363834.0,1.5946326538848643,0.6368544463482229,0.9437484908538817,-0.3553358625996368,-0.1726063895393509,4.842453578124693,26516.0,1.3742693671708885,3.3265730901965718,0.4140020176775196
global,2017,3.5819965526524506,3.3484195888282446,2250104.0,1.6421031882892567,-0.3791785840794981,0.9718428893318193,-0.3553358625996368,-0.1726063895393509,4.908657928568188,38139.0,1.3703692497786888,1.3579040231830541,0.4140020176775196
global,2018,3.6368321306406735,3.3506489249340152,3378292.0,1.5192667713643138,0.06655660211523085,0.8991448401526613,-0.3553358625996368,-0.1726063895393509,4.940071530018292,53155.0,1.3583446671617578,0.6379240715819634,0.4140020176775196
global,2019,3.692940860287872,3.366980836378774,4673861.0,1.5310112796342423,0.4862412548195971,0.9060955707353842,-0.3553358625996368,-0.1726063895393509,5.000630065833677,69801.0,1.3541051034984264,1.2184106806055528,0.4140020176775196
global,2020,3.7550947924355627,3.222969217467983,2349743.0,1.6690407481725789,-4.371339666805696,0.9877852955187472,-0.3553358625996368,-0.1726063895393509,4.852205384450813,24340.0,1.2921658846603077,-3.013059762208692,0.4140020176775196
global,2021,3.7678123433521726,3.254087745406652,3950946.0,0.3381023533036709,0.9608921938278003,0.20009848970992147,-0.3553358625996368,-0.1726063895393509,4.8245474975994345,46884.0,1.2804638495629266,-0.571637252764301,0.4140020176775196
global,2022,3.81301601458379,3.3717353508116426,7415915.0,1.1925928108134753,3.5515578889602217,0.7058099949643136,-0.3553358625996368,-0.1726063895393509,4.88411266277038,109420.0,1.2809053631272267,1.2270676195591523,0.4140020176775196
global,2023,3.8376411590910022,3.4388026378182364,9896695.0,0.6437415502389188,1.9695787671701215,0.3809843696965851,-0.3553358625996368,-0.1726063895393509,4.926541948702602,155763.0,1.283742211548909,0.8649687946128193,0.4140020176775196
global,2024,3.892034801860169,3.470839541932053,12275900.0,1.4074209815276184,0.9273167222130452,0.8329513534523928,-0.3553358625996368,-0.1726063895393509,4.946603471979387,190994.0,1.2709556116032659,0.40638621293640487,0.4140020176775196
global,2025,3.9412178539375873,3.498015434040973,15130109.0,1.255766935242253,0.7799281218753285,0.7431982200488972,-0.3553358625996368,-0.1726063895393509,4.986646598090813,234023.0,1.2652552543140339,0.8062485639896311,0.4140020176775196
global,2026,3.9752709063009197,3.502874000111776,8076124.0,0.8603122780107109,0.13879855971172805,0.5091570225014943,-0.3553358625996368,-0.1726063895393509,4.998509565399434,119250.0,1.2574009880626378,0.237612165415646,0.4140020176775196
latam,2011,3.8383740166144182,2.931363625133784,554.0,,,,-0.3553358625996368,-0.1726063895393509,3.743956611663401,8.0,0.9754017183989026,,0.4140020176775196
latam,2012,4.26160131018425,2.7661532364421486,2698.0,10.459614030695686,-5.801008410975861,6.190294004286622,-0.3553358625996368,-0.1726063895393509,4.219219271420541,30.0,0.9900549029158534,11.950713437659456,0.4140020176775196
latam,2013,4.1642220715510145,2.965711204624171,6318.0,-2.311550342518598,6.965923861533674,-1.3680405590403835,-0.3553358625996368,-0.1726063895393509,4.143489656064853,90.0,0.9950212992655217,-1.8111759280384554,0.4140020176775196
latam,2014,3.47238759126681,2.982725332852328,14016.0,-18.168705663800022,0.5720553466277645,-10.7527514309999,-0.3553358625996368,-0.1726063895393509,4.176671761765145,195.0,1.2028241813412872,0.7976355255719714,0.4140020176775196
latam,2015,3.3163693737422713,3.07902003090088,28010.0,-4.597180156970326,3.1773950767778114,-2.7207406199505875,-0.3553358625996368,-0.1726063895393509,4.636849991772224,318.0,1.3981705501458936,10.452055447547348,0.4140020176775196
latam,2016,3.2181393763468154,3.064834170591547,56307.0,-3.006726331365983,-0.4617910859750829,-1.7794652773002568,-0.3553358625996368,-0.1726063895393509,4.641191335556344,465.0,1.4421971185178921,0.09358320248415986,0.4140020176775196
latam,2017,3.231035649207983,3.0508898458067537,100310.0,0.39993611584736577,-0.45601629216256434,0.23669345090193197,-0.3553358625996368,-0.1726063895393509,4.900766115664493,601.0,1.516778719809485,5.442045639546023,0.4140020176775196
latam,2018,3.250892747078003,3.0337615057341516,170853.0,0.612692975743756,-0.5630030161601907,0.3626089493440744,-0.3553358625996368,-0.1726063895393509,4.720039213362124,856.0,1.451920927752733,-3.7574435552125474,0.4140020176775196
latam,2019,3.2967924788596097,3.102712450710777,278720.0,1.4020369664717647,2.2473442386217624,0.8297649417911755,-0.3553358625996368,-0.1726063895393509,5.024260408050439,1284.0,1.5239844304026002,6.246115315655332,0.4140020176775196
latam,2020,3.319929763553021,2.9970091354906203,162159.0,0.6993607454093498,-3.4661876474279874,0.4139013749872542,-0.3553358625996368,-0.1726063895393509,4.861515644100028,513.0,1.4643429199830984,-3.292801041538751,0.4140020176775196
latam,2021,3.338259894223257,2.989810164336374,264135.0,0.5506054324479592,-0.24049413431281863,0.3258637935594595,-0.3553358625996368,-0.1726063895393509,4.852465395868257,675.0,1.4535912570094618,-0.18633453808722944,0.4140020176775196
latam,2022,3.3577903878715505,3.0850126115198364,581012.0,0.583345351643394,3.1345850163404076,0.34524019931416094,-0.3553358625996368,-0.1726063895393509,4.945191389047306,2253.0,1.472751666366519,1.8928763035255702,0.4140020176775196
latam,2023,3.3503161629505094,3.1474000905039157,942819.0,-0.22284166053114784,2.0020998577854554,-0.13188396732833263,-0.3553358625996368,-0.1726063895393509,5.051999910835471,3745.0,1.5079173621591424,2.1368518964685057,0.4140020176775196
latam,2024,3.3615510525838657,3.199218501656694,1349286.0,0.334777186900892,1.632981780750642,0.19813056263479512,-0.3553358625996368,-0.1726063895393509,5.146623423136568,5371.0,1.5310264049628524,1.8556666814025347,0.4140020176775196
latam,2025,3.3601625520547063,3.2490956849733417,2007519.0,-0.0413138860290152,1.5470145098013477,-0.024450720669870037,-0.3553358625996368,-0.1726063895393509,5.097130117703342,8083.0,1.516929624308353,-0.9663194329046609,0.4140020176775196
latam,2026,3.3467194801636655,3.2359389281789523,1214837.0,-0.4008744996262914,-0.4057580454150944,-0.2372488128362592,-0.3553358625996368,-0.1726063895393509,4.987295919669324,5138.0,1.4902043476393871,-2.178379630710814,0.4140020176775196
na,2011,2.823104278913868,3.0611467903728835,6540.0,,,,-0.3553358625996368,-0.1726063895393509,4.183876362346944,105.0,1.4820126885134424,,0.4140020176775196
na,2012,3.0202270556557527,3.114644383021999,15564.0,6.749492492205356,1.7325369116600209,3.994539643992718,-0.3553358625996368,-0.1726063895393509,4.245574674281702,365.0,1.405713741399453,1.4639011127786317,0.4140020176775196
na,2013,3.0787699137966364,3.198638164859099,34783.0,1.919812602256421,2.6610162773473833,1.1361991375805462,-0.3553358625996368,-0.1726063895393509,4.607685838650188,844.0,1.4965996055769377,8.184855634763387,0.4140020176775196
na,2014,3.1433748090925846,3.2100054130243296,79373.0,2.076686414833828,0.35474776988619894,1.2290414756035029,-0.3553358625996368,-0.1726063895393509,4.643460825906798,1970.0,1.4772214921602849,0.7734212176303767,0.4140020176775196
na,2015,3.2692158468713863,3.265558168643642,171065.0,3.925315124854034,1.715807985047002,2.3231119820492423,-0.3553358625996368,-0.1726063895393509,4.770142057080607,4058.0,1.4591089363663752,2.6916129945962153,0.4140020176775196
na,2016,3.40009493644941,3.2935559498537916,326594.0,3.925319974539354,0.8537113625216808,2.3231148522295255,-0.3553358625996368,-0.1726063895393509,5.019415155312265,7067.0,1.4762573543178323,5.093733817538926,0.4140020176775196
na,2017,3.5207832569814728,3.3086436694802015,544823.0,3.4880127327457933,0.45705209660724666,2.064304117056944,-0.3553358625996368,-0.1726063895393509,5.123504349325685,10647.0,1.4552171989474576,2.0525224163846056,0.4140020176775196
na,2018,3.5989811923708634,3.317836793065543,842164.0,2.196732224533404,0.2774664329058041,1.300087964875688,-0.3553358625996368,-0.1726063895393509,5.1075799516308935,15248.0,1.4191738379900303,-0.3112946797404925,0.4140020176775196
na,2019,3.7028860756398623,3.34008718181501,1172791.0,2.8461732745339807,0.6683906776038029,1.6844454589627604,-0.3553358625996368,-0.1726063895393509,5.218284306401662,20482.0,1.4092478676919429,2.144296957665559,0.4140020176775196
na,2020,3.9292341883076674,3.1887412597469567,694826.0,5.933200783132198,-4.6370659482926735,3.5114352332950354,-0.3553358625996368,-0.1726063895393509,5.001174902035717,9324.0,1.2728116122265896,-4.249580569622591,0.4140020176775196
na,2021,3.9864415053590463,3.260885001677124,1290010.0,1.4454435803667565,2.237238193876201,0.8554541977189758,-0.3553358625996368,-0.1726063895393509,4.999924571622936,23020.0,1.2542325191280106,-0.02500385927743931,0.4140020176775196
na,2022,4.071937957935713,3.376116006818002,1928494.0,2.12200631982844,3.4727306908859834,1.2558630710600538,-0.3553358625996368,-0.1726063895393509,5.06563639250165,38220.0,1.2440357502572796,1.305694827691295,0.4140020176775196
na,2023,4.188813697420801,3.456898815136575,2315077.0,2.829852386997578,2.364595260024771,1.6747862983125934,-0.3553358625996368,-0.1726063895393509,5.222329963057095,48295.0,1.2467324498754064,3.0463880462906934,0.4140020176775196
na,2024,4.30551761968483,3.4907588968174257,2743006.0,2.7479800773617225,0.9747270567846744,1.6263319608993203,-0.3553358625996368,-0.1726063895393509,5.262742268149073,58055.0,1.2223251030463356,0.7708579267037718,0.4140020176775196
na,2025,4.411686563882773,3.5164362615826796,3236405.0,2.435968962425039,0.7328889553642748,1.441675000480402,-0.3553358625996368,-0.1726063895393509,5.32226668941139,68797.0,1.2064018176139888,1.1247047398220023,0.4140020176775196
na,2026,4.500386479865432,3.5160867415252506,1745513.0,1.9906220366298966,-0.009940104214734014,1.1781061540118112,-0.3553358625996368,-0.1726063895393509,5.362410581150082,35083.0,1.1915444607127224,0.7514327221326056,0.4140020176775196
