market,abnb_region,settlement,source,date_a,date_b,days,listings_a,listings_b,weight_source_a,weight_source_b,est_nights_a,est_nights_b,bedroom_nights_a,bedroom_nights_b,bed_per_night_a,bed_per_night_b,bed_cc_per_night_a,bed_cc_per_night_b,bed_f_per_night_a,bed_f_per_night_b,eh_cov_a,eh_cov_b,eh_cov_drift,priv_cov_a,priv_cov_b,cap_per_night_a,cap_per_night_b,mlogcap_a,mlogcap_b,share_entire_a,share_entire_b,share_cap_ge6_a,share_cap_ge6_b,share_cap_le2_a,share_cap_le2_b,bed_per_listing_a,bed_per_listing_b,cap_per_listing_a,cap_per_listing_b,partial_a,partial_b,scope_vs_peer_a,scope_vs_peer_b,scope_unverified_a,scope_unverified_b,pair_eligible_capacity_only,pair_eligible,exclusion_reason,pair_eligible_pit,scope_unverified_pair,nights_yoy_pct,bedroom_nights_yoy_pct,size_wedge_pp,cap_per_night_yoy_pct,bed_cc_per_night_yoy_pct,d_bedrooms,d_bedrooms_f,d_mean_log_cap,abnb_quarter,year_b
austin,na,urban,ws05_repo,2025-09-16,2026-08-25,343,10533,11079,disclosed,disclosed,865058.0,847330.0,1859214.0,1876446.0,2.1492362361830075,2.214539789692328,2.338940179417278,2.39397458519704,2.1134311225374485,2.2043347928197985,0.9988,0.9405,-0.05830000000000002,0.9993,0.2827,5.464571161702453,5.613336008402865,1.4827719227474518,1.498209329693464,0.9169165535721304,0.9176672606894598,0.4104591830836776,0.4174878736737752,0.2542442240867086,0.2535057179611249,2.1579796829013578,2.1686072750248218,5.334187790752872,5.33306255077173,True,False,0.6825870001944139,0.9808764940239044,False,False,False,False,partial_scope_a,False,False,-2.049342356235073,0.9268432789339975,2.9761856351690708,2.722351714312121,2.3529633747825685,0.06530355350932027,0.09090367028235002,0.015437406946012144,3Q26,2026
bangkok,apac,urban,ws08_new_market,2025-06-24,2026-06-29,370,28196,31069,disclosed,disclosed,1531063.0,1571488.0,2082962.0,2152770.0,1.3604678579522855,1.3698927386018855,1.4486544360489615,1.4554950052647424,1.3529733916893034,1.4102112138304588,0.9906,0.9639,-0.026700000000000057,0.8919,0.687,3.2426255483935016,3.251419673583253,1.0313137973811144,1.027634917164175,0.8448483178027292,0.8332955771854447,0.1144146256555086,0.1178882689527377,0.5605275550385582,0.5699318098515547,1.3316073201872607,1.3271106247384854,3.114768052205987,3.084972158743442,False,False,0.9788238561410817,0.9944944143913447,False,False,True,True,,True,False,2.640322442642784,3.3513813502118683,0.7110589075690843,0.2712038457264532,0.4722015855235906,0.00942488064960001,0.05723782214115536,-0.0036788802169394064,2Q26,2026
bangkok,apac,urban,ws08_new_market,2025-06-24,2026-07-23,394,28196,31241,disclosed,disclosed,1531063.0,1575246.0,2082962.0,2153091.0,1.3604678579522855,1.3668284191802422,1.4486544360489615,1.4502605679155751,1.3529733916893034,1.4117144242867463,0.9906,0.9664,-0.0242,0.8919,0.456,3.2426255483935016,3.247596248458971,1.0313137973811144,1.0271974268076658,0.8448483178027292,0.8334304610200566,0.1144146256555086,0.1164408606655722,0.5605275550385582,0.5690965093705999,1.3316073201872607,1.3272622515284402,3.114768052205987,3.087449185365385,False,False,0.9788238561410817,1.0,False,False,True,True,,True,False,2.885772825807953,3.3667920970233745,0.48101927121542154,0.15329244747153137,0.11087060009937755,0.006360561227956696,0.0587410325974429,-0.004116370573448602,3Q26,2026
bangkok,apac,urban,ws08_new_market,2025-09-26,2026-08-30,338,28806,31215,disclosed,disclosed,1531285.0,1584491.0,2083319.0,2170816.0,1.360503759914059,1.3700399686713272,1.4465364192941617,1.4531048962111002,1.3542985139931496,1.4163964957831885,0.9904,0.9671,-0.023299999999999987,0.8842,0.4496,3.249467604005786,3.264844041398784,1.031187995500176,1.031190140843131,0.8455656523769253,0.8352278428845604,0.1162278739751254,0.1187239309027315,0.5625105711869443,0.5669050818212283,1.3382975768937029,1.3333012974531475,3.137540790113171,3.104116610603876,False,False,1.0,0.9991677603149707,False,False,True,True,,True,False,3.474598131634532,4.199884895208084,0.7252867635735516,0.4731986671922206,0.45408306554379774,0.009536208757268128,0.06209798179003889,2.1453429550621905e-06,3Q26,2026
barcelona,emea,urban,ws05_repo,2025-09-14,2026-07-16,305,19410,15777,disclosed,disclosed,1542928.0,1345053.0,2836441.0,2666339.0,1.838349553576058,1.982330064317168,2.1501727910043607,2.1493326087954814,1.8323956140532804,1.945177253238348,0.9956,0.6555,-0.34010000000000007,0.746,0.5095,3.759708813373016,3.911652551981223,1.1620478466905475,1.2223940810942868,0.7582375846442608,0.8504259683447418,0.1934775958437464,0.1978412746560916,0.3732785975755187,0.3089855938762264,1.736527563111798,1.9121505989731888,3.40607934054611,3.6591240413259807,False,False,1.0,0.9226855371659162,False,False,True,False,bedrooms_field_absent_b,False,False,-12.824642497900097,-5.997022324807744,6.827620173092353,4.04136985470136,-0.03907510188921881,0.14398051074111007,0.11278163918506756,0.06034623440373932,3Q26,2026
barcelona,emea,urban,ws05_repo,2025-09-14,2026-08-23,343,19410,16227,disclosed,disclosed,1542928.0,1395432.0,2836441.0,2735837.0,1.838349553576058,1.960566333579852,2.1501727910043607,2.1651161845718034,1.8323956140532804,1.9306820396837685,0.9956,0.7388,-0.25680000000000003,0.746,0.2417,3.759708813373016,3.8624404485492665,1.1620478466905475,1.2078371449141745,0.7582375846442608,0.8323551416335586,0.1934775958437464,0.1924916441646744,0.3732785975755187,0.3225481427973559,1.736527563111798,1.9066987120231715,3.40607934054611,3.641276884205337,False,False,1.0,1.0,False,False,True,False,bedrooms_field_absent_b,False,False,-9.55948689763878,-3.546839155124326,6.012647742514455,2.7324359485192407,0.6949857067283682,0.1222167800037941,0.09828642563048806,0.045789298223626984,3Q26,2026
barossa-valley,apac,non_urban,ws08_new_market,2025-06-25,2026-06-29,369,351,360,disclosed,disclosed,24243.0,25611.0,55392.0,59535.0,2.284865734438807,2.324587091484128,2.3706930693069306,2.396880415944541,2.2593738398713032,2.3172074499238606,1.0,0.9778,-0.022199999999999998,0.907,0.6512,4.775522831332756,4.851938620124165,1.4178281279887617,1.439781185868953,0.9569360227694592,0.9588848541642264,0.3975993070164583,0.4238022724610519,0.2785546343274347,0.2612158837999297,2.3076923076923075,2.263888888888889,4.846153846153846,4.858333333333333,False,False,0.9915254237288136,0.997229916897507,False,False,True,True,,True,False,5.642865981932932,7.479419410745236,1.8365534288123042,1.6001554487403258,1.1046283037080773,0.03972135704532098,0.05783361005255738,0.021953057880191418,2Q26,2026
barossa-valley,apac,non_urban,ws08_new_market,2025-06-25,2026-07-24,394,351,360,disclosed,disclosed,24243.0,25590.0,55392.0,59520.0,2.284865734438807,2.325908558030481,2.3706930693069306,2.397596332548631,2.2593738398713032,2.319226260257913,1.0,0.9785,-0.021499999999999964,0.907,0.3824,4.775522831332756,4.859202813599062,1.4178281279887617,1.441297977016979,0.9569360227694592,0.9595545134818289,0.3975993070164583,0.4219226260257913,0.2785546343274347,0.2607268464243845,2.3076923076923075,2.308333333333333,4.846153846153846,4.95,False,False,0.9915254237288136,0.997229916897507,False,False,True,True,,True,False,5.556243039227815,7.452339688041598,1.8960966488137831,1.7522684996346793,1.1348269242448028,0.041042823591673994,0.05985242038660976,0.02346984902821725,3Q26,2026
barossa-valley,apac,non_urban,ws08_new_market,2025-09-27,2026-08-30,337,353,361,disclosed,disclosed,24362.0,25368.0,55777.0,58653.0,2.289508250554141,2.312086092715232,2.366225971992694,2.381398252184769,2.2640177325342745,2.305818353831599,1.0,0.9785,-0.021499999999999964,0.9318,0.3824,4.765988014120351,4.851939451277199,1.417774333126123,1.4369376819953814,0.9551760939167556,0.9602649006622516,0.3933995566866431,0.4155629139072848,0.2727608570724899,0.2672658467360454,2.303116147308782,2.293628808864266,4.875354107648725,4.925207756232687,False,False,1.0,1.0,False,False,True,True,,True,False,4.129381824152367,5.15624719866612,1.0268653745137524,1.8034337665599809,0.641201659167745,0.02257784216109071,0.041800621297324536,0.019163348869258412,3Q26,2026
barwon-south-west-vic,apac,non_urban,ws08_new_market,2025-06-25,2026-06-29,369,7264,7095,disclosed,disclosed,434767.0,396474.0,1008931.0,921327.0,2.3206246104235144,2.3238018129814315,2.4733924269565755,2.4640307430983595,2.319617174256556,2.344040214490736,0.9973,0.9838,-0.013499999999999956,0.9236,0.6007,5.226654736905055,5.198166840700777,1.4922636814901953,1.4866914133154032,0.925447423562506,0.9294405181676478,0.4480537851308862,0.4516613951986763,0.2653904275163478,0.2715184350045652,2.6929377753303965,2.696264975334743,6.052175110132159,6.009443269908386,False,False,0.954282711508145,1.0,False,False,True,True,,True,False,-8.807706196652465,-8.68285343596341,0.12485276068905371,-0.5450502785869338,-0.37849569506991365,0.0031772025579170915,0.02442304023418007,-0.005572268174792061,2Q26,2026
barwon-south-west-vic,apac,non_urban,ws08_new_market,2025-06-25,2026-07-24,394,7264,7083,disclosed,disclosed,434767.0,394730.0,1008931.0,918941.0,2.3206246104235144,2.328024219086464,2.4733924269565755,2.467130129589633,2.319617174256556,2.34929445443721,0.9973,0.984,-0.013299999999999979,0.9236,0.4622,5.226654736905055,5.20856534846604,1.4922636814901953,1.4892065463080797,0.925447423562506,0.9301623894814176,0.4480537851308862,0.4540470701492159,0.2653904275163478,0.2699389456083905,2.6929377753303965,2.6927855428490752,6.052175110132159,6.002117746717492,False,False,0.954282711508145,0.99830866807611,False,False,True,True,,True,False,-9.208840597377444,-8.919341362293354,0.28949923508409015,-0.346098783056914,-0.2531865667045885,0.007399608662949753,0.029677280180654186,-0.003057135182115589,3Q26,2026
barwon-south-west-vic,apac,non_urban,ws08_new_market,2025-09-28,2026-08-31,337,7280,7076,disclosed,disclosed,423921.0,393503.0,983149.0,918002.0,2.319179752831306,2.3328970808354703,2.4689003160178067,2.471118640054794,2.31726076320824,2.354421694370818,0.9967,0.9843,-0.012400000000000078,0.916,0.4647,5.209258328792393,5.225322297415776,1.488312222968018,1.492673927149084,0.9265900957961508,0.9304859175152412,0.4463449557818555,0.4566089712149589,0.26850521677388,0.2680208283037232,2.6951236263736265,2.698134539287733,6.0442307692307695,6.019219898247598,False,False,1.0,0.9973220577871741,False,False,True,True,,True,False,-7.17539352851121,-6.626360805940912,0.5490327225702973,0.30837343071652423,0.08985069273941271,0.013717328004164475,0.03716093116257824,0.004361704181066184,3Q26,2026
belize,latam,non_urban,ws08_new_market,2025-06-25,2026-06-29,369,3552,3608,disclosed,disclosed,125567.0,121152.0,210284.0,208127.0,1.674675671155638,1.717899828314844,1.9285714285714288,1.946118932734043,1.6571989455828362,1.765096737982039,0.9928,0.9361,-0.05669999999999997,0.9567,0.8022,4.0075816098178665,4.098702456418383,1.2271785930664758,1.2496335032106731,0.8209800345632212,0.8280259508716323,0.2379526467941417,0.2588483888008452,0.4109359943297204,0.3849791996830428,1.745213963963964,1.7854767184035476,4.28125,4.326219512195122,False,False,0.9919017034347948,0.9882224048205971,False,False,True,True,,True,False,-3.516051191794023,-1.0257556447471061,2.490295547046917,2.2737115665289798,0.9098705862096157,0.0432241571592058,0.10789779239920283,0.022454910144197315,2Q26,2026
belize,latam,non_urban,ws08_new_market,2025-06-25,2026-07-24,394,3552,3651,disclosed,disclosed,125567.0,121507.0,210284.0,210200.0,1.674675671155638,1.7299414848527246,1.9285714285714288,1.9585842219351448,1.6571989455828362,1.7789016270667533,0.9928,0.9366,-0.05620000000000003,0.9567,0.6382,4.0075816098178665,4.130650909001128,1.2271785930664758,1.255472747415208,0.8209800345632212,0.8281827384430527,0.2379526467941417,0.2632440929329174,0.4109359943297204,0.3822825022426691,1.745213963963964,1.7901944672692414,4.28125,4.349493289509724,False,False,0.9919017034347948,1.0,False,False,True,True,,True,False,-3.2333335987958622,-0.03994597782046583,3.1933876209753964,3.0709118656938372,1.5562189151556494,0.0552658136970865,0.12170268148391705,0.02829415434873228,3Q26,2026
belize,latam,non_urban,ws08_new_market,2025-09-28,2026-08-31,337,3581,3650,disclosed,disclosed,124731.0,121893.0,209480.0,212686.0,1.6794541854069958,1.7448581953024374,1.9278199947289816,1.9783963077325943,1.6610666153562466,1.7951482037524715,0.9933,0.939,-0.054300000000000015,0.9626,0.6314,4.020043132821833,4.161272591535199,1.232693853615271,1.2600149371182192,0.8268834531912677,0.8272829448778847,0.2432434599257602,0.2697447761561369,0.403283866881529,0.3818020723093204,1.762636135157777,1.787945205479452,4.32141859815694,4.352328767123288,False,False,1.0,0.9997261024376883,False,False,True,True,,True,False,-2.2752964379344376,1.5304563681497019,3.8057528060841395,3.5131329203980766,2.6234976886793326,0.0654040098954416,0.13408158839622497,0.027321083502948262,3Q26,2026
brisbane,apac,urban,ws08_new_market,2025-08-04,2026-06-15,315,5774,6347,disclosed,disclosed,502334.0,529234.0,862725.0,914124.0,1.7174330226502683,1.727258641735036,1.9049620622079293,1.9004269594388528,1.714598255344054,1.727854786351595,0.9949,0.9716,-0.023299999999999987,0.8863,0.4472,3.708867008802908,3.765476140988674,1.1603226821448296,1.1767582214036536,0.8222736267105153,0.8309726888295159,0.1905365752666552,0.1988742219887611,0.4170113908276167,0.4066783313241401,1.7357118115691028,1.762407436584213,3.6546588153792863,3.7474397353080193,False,False,0.9393199934927607,0.9898627573300063,False,False,True,True,,True,False,5.355002846711554,5.957750152134222,0.6027473054226684,1.5263187396961309,-0.23806787857078016,0.009825619084767645,0.013256531007540984,0.016435539258824017,2Q26,2026
brisbane,apac,urban,ws08_new_market,2025-08-04,2026-07-14,344,5774,6358,disclosed,disclosed,502334.0,527796.0,862725.0,913658.0,1.7174330226502683,1.7310817058105783,1.9049620622079293,1.9046392055539751,1.714598255344054,1.7324278698588091,0.9949,0.9709,-0.02400000000000002,0.8863,0.4691,3.708867008802908,3.774308634396623,1.1603226821448296,1.179622736897619,0.8222736267105153,0.8320961128921023,0.1905365752666552,0.1984971466248323,0.4170113908276167,0.4024679989996135,1.7357118115691028,1.7598301352626613,3.6546588153792863,3.737338785781693,False,False,0.9393199934927607,0.9915782907049283,False,False,True,True,,True,False,5.068739125760957,5.903735257469056,0.8349961317080989,1.764464065128002,-0.01694819337136888,0.013648683160309982,0.017829614514755177,0.01930005475278951,3Q26,2026
brisbane,apac,urban,ws08_new_market,2025-08-04,2026-08-13,374,5774,6412,disclosed,disclosed,502334.0,527594.0,862725.0,914270.0,1.7174330226502683,1.7329044682085089,1.9049620622079293,1.906312946723421,1.714598255344054,1.7302357494588645,0.9949,0.9716,-0.023299999999999987,0.8863,0.1739,3.708867008802908,3.770092154194324,1.1603226821448296,1.1799463511721708,0.8222736267105153,0.831466999245632,0.1905365752666552,0.1974093716001319,0.4170113908276167,0.4002149380015694,1.7357118115691028,1.762788521522146,3.6546588153792863,3.7417342482844655,False,False,0.9393199934927607,1.0,False,False,True,True,,True,False,5.028526836726166,5.974673273638764,0.9461464369125983,1.6507775891154708,0.0709139852331786,0.015471445558240537,0.015637494114810524,0.01962366902734125,3Q26,2026
buenos-aires,latam,urban,ws08_new_market,2025-07-27,2026-06-29,337,27429,29685,disclosed,disclosed,1897496.0,2211410.0,2416112.0,2786811.0,1.273315991179955,1.2601964357581814,1.3377386560226776,1.324077601242221,1.2057983257935725,1.3004766189896944,0.999,0.857,-0.14200000000000002,0.9945,0.5094,3.050507089343008,3.0301997368194957,1.018018606985168,1.0096228276823431,0.9591956979092446,0.9522589659990685,0.0629719377537554,0.0630692635015668,0.5010108058198806,0.5119358237504579,1.2744540449888804,1.2637358935489305,2.973932698968245,2.9416540340239177,False,False,1.0,1.0,False,False,True,False,bedrooms_coverage_shift,False,False,16.543592186755607,15.342790400445017,-1.2008017863105902,-0.6657041576614064,-1.0212050551841823,-0.013119555421773565,0.09467829319612187,-0.008395779302824868,2Q26,2026
buenos-aires,latam,urban,ws08_new_market,2025-07-27,2026-07-24,362,27429,29609,disclosed,disclosed,1897496.0,2217477.0,2416112.0,2788260.0,1.273315991179955,1.2574019933464924,1.3377386560226776,1.3205749102590472,1.2057983257935725,1.2974116529731765,0.999,0.856,-0.14300000000000002,0.9945,0.2768,3.050507089343008,3.02588256834231,1.018018606985168,1.0090490274922506,0.9591956979092446,0.951729375321593,0.0629719377537554,0.0616394217392108,0.5010108058198806,0.5121130906882011,1.2744540449888804,1.2608666283900165,2.973932698968245,2.937248809483603,False,False,1.0,0.997439784402897,False,False,True,False,bedrooms_coverage_shift,False,False,16.863329356162016,15.402762785831126,-1.46056657033089,-0.807227135669486,-1.283041772498461,-0.01591399783346259,0.09161332717960402,-0.008969579492917434,3Q26,2026
buenos-aires,latam,urban,ws08_new_market,2025-08-29,2026-08-30,366,27234,29675,disclosed,disclosed,1915597.0,2272226.0,2420542.0,2855347.0,1.263596675083538,1.2566298422780129,1.3266142806125882,1.319251114202426,1.196508973442744,1.2975168403142998,0.999,0.8582,-0.14080000000000004,0.9941,0.272,3.03929323338886,3.029019120457208,1.0145785338116748,1.010090529813363,0.9570191433793224,0.9503627720129952,0.0618120617227945,0.0625259107148672,0.5024491059445175,0.510700080009647,1.268267606668135,1.2601179443976411,2.9680179187779983,2.944633529907329,False,False,0.9928907360822488,0.999663129526697,False,False,True,False,bedrooms_coverage_shift,False,False,18.617120406849665,17.96312561401536,-0.653994792834304,-0.33804283241851696,-0.5550344601116697,-0.006966832805525014,0.10100786687155572,-0.004488003998311951,3Q26,2026
chicago,na,urban,ws05_repo,2025-03-11,2026-01-20,315,8748,8817,disclosed,disclosed,797996.0,789601.0,1530295.0,1536527.0,1.9176725196617528,1.9459537158640885,2.2029038685887574,2.2229055870121743,1.8966298076682089,1.930177393392359,0.9944,0.9952,0.0008000000000000229,0.9307,0.936,4.778975082581868,4.830082535356465,1.3744398741387678,1.3822282212160972,0.8275116667251465,0.8268897835742356,0.3401332838761096,0.3487077650610878,0.2964776765798325,0.2931556570976987,1.84453589391861,1.894635363502325,4.426726108824874,4.544516275377112,False,False,1.0,0.9924583520936515,False,False,True,True,,True,False,-1.0520102857658475,0.407241740971509,1.4592520267373565,1.0694228760654179,0.9079705523523662,0.028281196202335712,0.033547585724150064,0.007788347077329449,1Q26,2026
chicago,na,urban,ws05_repo,2025-03-11,2026-02-25,351,8748,7821,disclosed,disclosed,797996.0,732194.0,1530295.0,1424929.0,1.9176725196617528,1.9461085450031004,2.2029038685887574,2.2156139571707185,1.8966298076682089,1.929218895538614,0.9944,1.0,0.005600000000000049,0.9307,0.9994,4.778975082581868,4.85513538761585,1.3744398741387678,1.3900234968922176,0.8275116667251465,0.8329035747356575,0.3401332838761096,0.3526442445581362,0.2964776765798325,0.2886038399659106,1.84453589391861,1.912543153049482,4.426726108824874,4.585858585858586,False,False,1.0,0.8803466906798739,False,False,True,True,,True,False,-8.245905994516267,-6.885339101284393,1.3605668932318737,1.593653528589556,0.5769697335954893,0.028436025341347593,0.03258908787040515,0.015583622753449822,1Q26,2026
