scope,level,region,market,bucket,n_dumps,dump_dates,share_of_quotes,nights_share_of_quotes,market_share_min_nights_ge28,regulatory_min_market,n_quotes,nights_l365d,n_entire,share_entire,mean_quoted_nights,share_min_nights_ge28,share_min_nights_ge7,mean_base_price_per_night_lcy,wmean_base_price_per_night_lcy,share_with_weekly,nights_share_with_weekly,mean_rate_weekly,wmean_rate_weekly,mean_rate_weekly_cond,wmean_rate_weekly_cond,share_with_monthly,nights_share_with_monthly,mean_rate_monthly,wmean_rate_monthly,mean_rate_monthly_cond,wmean_rate_monthly_cond,share_with_longstay,nights_share_with_longstay,mean_rate_longstay,wmean_rate_longstay,mean_rate_longstay_cond,wmean_rate_longstay_cond,share_with_special,nights_share_with_special,mean_rate_special,wmean_rate_special,mean_rate_special_cond,wmean_rate_special_cond,share_with_early,nights_share_with_early,mean_rate_early,wmean_rate_early,mean_rate_early_cond,wmean_rate_early_cond,share_with_lastmin,nights_share_with_lastmin,mean_rate_lastmin,wmean_rate_lastmin,mean_rate_lastmin_cond,wmean_rate_lastmin_cond,share_with_other_host,nights_share_with_other_host,mean_rate_other_host,wmean_rate_other_host,mean_rate_other_host_cond,wmean_rate_other_host_cond,share_with_los_total,nights_share_with_los_total,mean_rate_los_total,wmean_rate_los_total,mean_rate_los_total_cond,wmean_rate_los_total_cond,share_with_host_all,nights_share_with_host_all,mean_rate_host_all,wmean_rate_host_all,mean_rate_host_all_cond,wmean_rate_host_all_cond,share_with_platform,nights_share_with_platform,mean_rate_platform,wmean_rate_platform,mean_rate_platform_cond,wmean_rate_platform_cond,mean_f_los,wmean_f_los,mean_f_host,wmean_f_host,mean_f_hostplat,wmean_f_hostplat,ratio_los,ratio_los_nw,ratio_host,ratio_host_nw,ratio_hostplat,ratio_hostplat_nw
latest_dump,market,apac,barossa-valley,ge28,1,2026-08-30,0.0,0.0,0.0,False,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
latest_dump,market,apac,barossa-valley,lt7,1,2026-08-30,0.9968553459119497,1.0,0.0,False,317,23820.0,287,0.9053627760252366,1.7665615141955835,0.0,0.0,504.6565110410093,451.3443427791773,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.00946372239747634,0.0055415617128463475,0.0009744109503527196,0.0006890561927071155,0.1029627570872707,0.12434332204760222,0.022082018927444796,0.012846347607052897,0.0032012804165248523,0.0011064846905688536,0.1449722702911969,0.086132239638399,0.0,0.0,0.0,0.0,,,0.15457413249211358,0.1589420654911839,0.01594515122575748,0.012816162137254783,0.10315536609316574,0.0806341738271022,0.0,0.0,0.0,0.0,,,0.00946372239747634,0.0055415617128463475,0.0009744109503527196,0.0006890561927071155,0.1029627570872707,0.12434332204760222,0.1861198738170347,0.17732997481108312,0.020120842592635052,0.014611703020530754,0.10810690003161544,0.08239838209020894,0.0,0.0,0.0,0.0,,,0.9990255890496472,0.999310943807293,0.9798791574073646,0.9853882969794692,0.9798791574073646,0.9853882969794692,1.0,1.0,1.0,1.0,1.0,1.0
latest_dump,market,apac,barwon-south-west-vic,7_27,1,2026-08-31,0.02506265664160401,0.006102034368456847,0.0015037593984962407,False,150,2279.0,146,0.9733333333333334,8.046666666666667,0.0,0.6133333333333333,739.452126856662,516.8787137215571,0.2866666666666667,0.444493198771391,0.03166936315901271,0.06989260529886097,0.11047452264771876,0.157241113007013,0.0,0.0,0.0,0.0,,,0.013333333333333334,0.0,0.0070148635749439055,0.0,0.5261147681207929,,0.006666666666666667,0.0,0.0011881725905557253,0.0,0.1782258885833588,,0.013333333333333334,0.0,0.0006666666666666668,0.0,0.05,,0.006666666666666667,0.0,0.0001635254906508017,0.0,0.024528823597620257,,0.0,0.0,0.0,0.0,,,0.3,0.444493198771391,0.03868422673395661,0.06989260529886097,0.12894742244652205,0.157241113007013,0.32666666666666666,0.444493198771391,0.04070259148182981,0.06989260529886097,0.12459976984233614,0.157241113007013,0.0,0.0,0.0,0.0,,,0.9613157732660433,0.9301073947011389,0.9592974085181701,0.9301073947011389,0.9592974085181701,0.9301073947011389,0.9617385475251896,0.9305673797907805,0.9750895156404381,0.9456809471549752,0.9750895156404381,0.9456809471549752
latest_dump,market,apac,barwon-south-west-vic,ge28,1,2026-08-31,0.0028404344193817877,0.0013414301090815622,0.0015037593984962407,False,17,501.0,16,0.9411764705882353,39.1764705882353,0.5294117647058824,0.5294117647058824,241.68609207549275,180.7428109101993,0.058823529411764705,0.03592814371257485,0.008031935460274002,0.004905733035616457,0.13654290282465803,0.13654290282465803,0.35294117647058826,0.11976047904191617,0.05843445206598474,0.016233408625057,0.16556428085362343,0.13554896201922595,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.4117647058823529,0.15568862275449102,0.06646638752625875,0.021139141660673457,0.1614183697066284,0.13577833297432568,0.4117647058823529,0.15568862275449102,0.06646638752625875,0.021139141660673457,0.1614183697066284,0.13577833297432568,0.6470588235294118,0.8802395209580839,0.01908268193154921,0.027137215996877087,0.02949141753057605,0.03082935422774472,0.9335336124737413,0.9788608583393266,0.9335336124737413,0.9788608583393266,0.9144509305421921,0.9517236423424495,,,,,,
latest_dump,market,apac,barwon-south-west-vic,lt7,1,2026-08-31,0.9720969089390142,0.9925565355224616,0.0015037593984962407,False,5818,370702.0,5323,0.9149192162255071,1.941732554142317,0.0,0.0,484.3809946144147,350.0725469002056,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.004984530766586456,0.005567814578826119,0.0004395937546995179,0.0004943060541676095,0.08819160223592397,0.08877918744769439,0.03901684427638364,0.029120425570943777,0.006498728980899823,0.005080782736341662,0.16656213749284215,0.17447487928923824,0.004984530766586456,0.002589681199454009,0.00031484305433664936,0.000217486448615856,0.06316403069415952,0.08398193903624485,0.13922310072189756,0.1561065222200042,0.008942380228110598,0.010675507892600397,0.06423057798413266,0.06838604653273346,0.0,0.0,0.0,0.0,,,0.004984530766586456,0.005567814578826119,0.0004395937546995179,0.0004943060541676095,0.08819160223592397,0.08877918744769439,0.1875214850464077,0.19297980588181343,0.016195546018046583,0.01646808313172553,0.08636634897616409,0.08533578452146995,0.0,0.0,0.0,0.0,,,0.9995604062453001,0.9995056939458322,0.9838044539819549,0.9835319168682752,0.9838044539819549,0.9835319168682752,1.0,1.0,1.0,1.0,1.0,1.0
latest_dump,market,apac,brisbane,7_27,1,2026-08-13,0.04408640226628895,0.023457672468540282,0.012570821529745042,False,249,11783.0,190,0.7630522088353414,10.176706827309237,0.0,0.8554216867469879,373.78460010042994,268.26154263355255,0.3895582329317269,0.5511329882033438,0.03762077005245053,0.054891475337028386,0.09657290456763075,0.09959751368897528,0.0,0.0,0.0,0.0,,,0.008032128514056224,0.016294661800899602,0.000546356549191418,0.0012142572844681065,0.06802139037433155,0.0745187165775401,0.06827309236947791,0.013069676652804889,0.010816471649275903,0.0008093587762142945,0.15842949650998234,0.061926457533331376,0.0,0.0,0.0,0.0,,,0.020080321285140562,0.003055249087668675,0.00125873210977196,0.0002501176943548665,0.0626848590666436,0.08186491090509423,0.0,0.0,0.0,0.0,,,0.39759036144578314,0.5674276500042434,0.038167126601641954,0.0561057326214965,0.09599610630109945,0.0988773328565799,0.4819277108433735,0.5764236612068234,0.050242330360689806,0.057165209092065655,0.10425283549843135,0.09917221123848786,0.0,0.0,0.0,0.0,,,0.9618328733983578,0.9438942673785032,0.9497576696393097,0.9428347909079341,0.9497576696393097,0.9428347909079341,0.9626813603419613,0.944510317816911,0.964906388482665,0.9555105657384261,0.964906388482665,0.9555105657384261
latest_dump,market,apac,brisbane,ge28,1,2026-08-13,0.02071529745042493,0.013173166317943736,0.012570821529745042,False,117,6617.0,85,0.7264957264957265,50.623931623931625,0.6068376068376068,0.6495726495726496,253.9077931575385,154.16047898045514,0.02564102564102564,0.03853710140547076,0.0013324674865276154,0.0017503055699400975,0.051966231974577004,0.045418713554092646,0.42735042735042733,0.6891340486625359,0.06214445563168807,0.09873213452380164,0.14541802617815008,0.14326985397894637,0.017094017094017096,0.0,0.0048942515775764785,0.0,0.28631371728822397,,0.05128205128205128,0.0,0.009587472877726037,0.0,0.18695572111565772,,0.0,0.0,0.0,0.0,,,0.008547008547008548,0.007254042617500378,0.0008490134654627602,0.0007205772437719301,0.09933457545914294,0.09933457545914294,0.0,0.0,0.0,0.0,,,0.4700854700854701,0.7276711500680066,0.06837117469579217,0.10048244009374174,0.1454441352619579,0.13808770635520023,0.5299145299145299,0.734925192685507,0.07880766103898097,0.10120301733751368,0.14871768292839957,0.13770519550119845,0.5384615384615384,0.4278373885446577,0.01573054284530737,0.01222301123677134,0.02921386528414226,0.028569291894636507,0.9316288253042079,0.8995175599062581,0.921192338961019,0.8987969826624862,0.9054617961157116,0.8865739714257148,0.9324506675560352,0.9001046470475699,0.9358854382532553,0.9108806990043323,0.9199039918580904,0.8984933576646819
latest_dump,market,apac,brisbane,lt7,1,2026-08-13,0.9351983002832861,0.963369161213516,0.012570821529745042,False,5282,483909.0,4064,0.7694055282090118,1.8055660734570238,0.0,0.0,342.4909666477342,313.0130968301884,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.010980689132904203,0.008778510009113283,0.0008813788014992644,0.0006522432066512154,0.08026625568136404,0.07429999008648376,0.044680045437334344,0.03643040323697224,0.006920558649468637,0.00538432698332999,0.15489148638344638,0.14779762245029396,0.007572889057175312,0.005312982399583392,0.0005220074276344746,0.0003189975022587174,0.06893108081913238,0.06004113664741878,0.10602044680045437,0.10221343269085717,0.007375732337939163,0.006910402653882671,0.06956896108749046,0.06760757829925416,0.0,0.0,0.0,0.0,,,0.010980689132904203,0.008778510009113283,0.0008813788014992644,0.0006522432066512154,0.08026625568136404,0.07429999008648376,0.16906474820143885,0.15258654003128688,0.015699677216541558,0.013265970346122603,0.09286192055741603,0.08694063279370842,0.0,0.0,0.0,0.0,,,0.9991186211985011,0.9993477567933491,0.9843003227834599,0.9867340296538782,0.9843003227834599,0.9867340296538782,1.0,1.0,1.0,1.0,1.0,1.0
latest_dump,market,apac,hong-kong,7_27,1,2026-08-28,0.04543847241867044,0.033529952676789196,0.44501414427157,True,257,5980.0,146,0.5680933852140078,12.463035019455253,0.0,0.8326848249027238,1360.8764296382983,845.4413185974724,0.4046692607003891,0.4152173913043478,0.03812218843585058,0.03145578149326197,0.09420579257705385,0.0757573795125681,0.0,0.0,0.0,0.0,,,0.04669260700389105,0.07775919732441472,0.003471293992351562,0.005509372225449595,0.07434354633619596,0.07085171163051307,0.05058365758754864,0.007357859531772575,0.009534467630588565,0.0016151157939587877,0.18848909085086624,0.21950891926985341,0.0,0.0,0.0,0.0,,,0.011673151750972763,0.007357859531772575,0.00048390212528845813,0.0001875627226739331,0.04145428206637791,0.02549147912704818,0.0,0.0,0.0,0.0,,,0.45136186770428016,0.49297658862876254,0.04159348242820214,0.03696515371871157,0.09215107744868924,0.07498358861529687,0.5136186770428015,0.5076923076923077,0.05161185218407918,0.03876783223534428,0.10048671220688143,0.07636088167567813,0.0,0.0,0.0,0.0,,,0.9584065175717976,0.9630348462812881,0.9483881478159208,0.9612321677646555,0.9483881478159208,0.9612321677646555,0.9590810847464245,0.9635476112188499,0.9754991909399265,0.9890945697355452,0.9754991909399265,0.9890945697355452
latest_dump,market,apac,hong-kong,ge28,1,2026-08-28,0.46693776520509195,0.20770067508466594,0.44501414427157,True,2641,37043.0,656,0.24839076107535024,33.8962514199167,0.9530480878455131,0.9609996213555472,446.75042592958545,711.1598277326734,0.005301022340022719,0.027211618929352373,0.00048275522145621775,0.002620766957508236,0.09106832427613365,0.09631058572120793,0.19007951533510034,0.6321842183408471,0.028055071515280347,0.10843908555661656,0.14759650173676375,0.17153083296070318,0.021204089360090876,0.05501714224009934,0.0012037899590888151,0.0027710554808086257,0.0567715943205993,0.050367128643569146,0.02839833396440742,0.0083956483006236,0.005314715279599037,0.0015050730816684647,0.18714884071228075,0.17926823847024095,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.21658462703521394,0.7144129795102988,0.029741616695825427,0.11383090799493335,0.1373209959679632,0.15933488228749684,0.24498296099962136,0.7228086278109225,0.03505633197542449,0.11533598107660183,0.1430970212474437,0.15956641445454944,0.4062854979174555,0.689226034608428,0.012278441406654598,0.018856056400348212,0.030221215055894493,0.027358305481105277,0.970258383304174,0.8861690920050667,0.9649436680245753,0.8846640189233982,0.9526652266179191,0.8658079625230495,0.9709412923248074,0.8866409300085261,0.9925279745727927,0.9103070064669252,0.9798985362085743,0.8909043859370862
