source,market,dump_date,abnb_region,settlement,cdn_path,listings,listings_with_bookings,weight_source,occ_field_nonnull_share,bedrooms_field_nonnull_share,bedrooms_eh_nonnull_share,bedrooms_priv_nonnull_share,est_nights_ltm,bedroom_nights_ltm,bedrooms_per_booked_night,bedrooms_per_listing,bedrooms_cc_per_booked_night,bedrooms_f_per_booked_night,bedrooms_f_per_listing,capacity_per_booked_night,capacity_per_listing,mean_log_capacity_booked,mean_log_capacity_listing,share_bed_ge3_booked,share_bed_ge4_booked,share_cap_ge6_booked,share_cap_le2_booked,share_cap_ge6_listing,share_cap_le2_listing,share_entire_booked,share_entire_listing
ws05_repo,austin,2026-04-23,na,urban,,8290,6638,disclosed,1.0,0.9987,0.9992,0.9946,675264.0,1537478.0,2.2768546820206614,2.2844390832328108,2.4498743621397794,2.2379424936025023,2.248130277442702,5.990307494550279,5.841254523522316,1.5844014230552308,1.55534171217247,0.3603005639275898,0.18598355606103686,0.4610848497772723,0.20651330442612076,0.4436670687575392,0.21375150784077201,0.9423736494171169,0.8882991556091677
ws05_repo,austin,2026-05-25,na,urban,,8568,6702,disclosed,1.0,0.8835,0.9357,0.5079,685428.0,1570986.0,2.2919781508779917,2.273109243697479,2.4659359816522275,2.3035205740063143,2.298786181139122,6.027711152739602,5.819561157796452,1.5890985872301542,1.549906593762577,0.36300238682983477,0.18917668960124184,0.46381093273108187,0.20586845007790752,0.4387254901960784,0.21673669467787116,0.9392058684500779,0.875
ws05_repo,austin,2026-06-22,na,urban,,11295,8196,disclosed,1.0,0.8691,0.9375,0.4868,868569.0,1903016.0,2.190978494512238,2.166976538291279,2.3723251176431934,2.1845242001499017,2.1730411686586986,5.554300234063154,5.328198317839752,1.4895875077861291,1.4432776949533441,0.33088332648298524,0.1640422349865123,0.41081019469955754,0.2559750578249972,0.38946436476316953,0.2714475431606906,0.9157349617589391,0.8459495351925631
ws05_repo,austin,2026-07-18,na,urban,,11172,8099,disclosed,1.0,0.8703,0.9389,0.4818,862260.0,1888604.0,2.190295270568042,2.162638739706409,2.3698024523804064,2.1830822489736272,2.1676960257787323,5.556931783916684,5.313372717508056,1.4894613664951364,1.4412290033010187,0.33060445805209565,0.1641361074385916,0.41103031568204484,0.25533017883237075,0.3880236305048335,0.2709452201933405,0.9166365133486419,0.8478338703902614
ws05_repo,austin,2026-08-25,na,urban,,11079,8007,disclosed,1.0,0.8406,0.9405,0.2827,847330.0,1876446.0,2.214539789692328,2.1686072750248218,2.3939745851970398,2.2043347928197985,2.1733911002798085,5.613336008402865,5.33306255077173,1.498209329693464,1.444836384146594,0.3373939315260878,0.1683665159973092,0.41748787367377527,0.2535057179611249,0.3897463670006318,0.27051177904142976,0.9176672606894598,0.8467370701326834
ws08_new_market,bangkok,2024-12-25,apac,urban,thailand/central-thailand/bangkok,25609,13804,reconstructed_ia_model,0.0,0.9544,0.9908,0.8818,1403391.5,1916423.0,1.3655654890313929,1.335585145847163,1.4483349446299878,1.3593006655662372,1.3939240110898512,3.261387146779783,3.140458432582295,1.0386557782932175,0.9918557809550025,0.07411581158928211,0.028554042118681778,0.11472671738427943,0.5515567110104344,0.1036744894373072,0.6090436955757741,0.8560768680728079,0.6703893162560037
ws08_new_market,bangkok,2025-03-19,apac,urban,thailand/central-thailand/bangkok,27548,14830,disclosed,1.0,0.9535,0.9907,0.8773,1596402.0,2170595.0,1.3596794541725705,1.334035138667054,1.4433357396238424,1.3472151751250625,1.3873420937999128,3.2072761121572135,3.109227530129229,1.0246606366271904,0.9833704763751825,0.07080610021786492,0.027533165205255318,0.10975869486507785,0.5661744347601669,0.10196747495280964,0.6183025990997532,0.8534429297883616,0.6731523159576013
ws08_new_market,bangkok,2025-06-24,apac,urban,thailand/central-thailand/bangkok,28196,14826,disclosed,1.0,0.9574,0.9906,0.8919,1531063.0,2082962.0,1.3604678579522855,1.3316073201872607,1.4486544360489617,1.3529733916893034,1.383671442757838,3.2426255483935016,3.114768052205987,1.0313137973811144,0.983250549244753,0.07477876481895258,0.028533117187209148,0.11441462565550863,0.5605275550385582,0.10309973045822103,0.6193077032203149,0.8448483178027292,0.6665484465881686
ws08_new_market,bangkok,2025-09-26,apac,urban,thailand/central-thailand/bangkok,28806,14903,disclosed,1.0,0.9547,0.9904,0.8842,1531285.0,2083319.0,1.360503759914059,1.3382975768937027,1.4465364192941617,1.3542985139931496,1.393720058321183,3.249467604005786,3.137540790113171,1.0311879955001761,0.9875720622462748,0.07612625997120066,0.029270841156283776,0.11622787397512546,0.5625105711869443,0.10660973408317712,0.616434076234118,0.8455656523769253,0.667638686384781
ws08_new_market,bangkok,2026-06-29,apac,urban,thailand/central-thailand/bangkok,31069,16224,disclosed,1.0,0.8746,0.9639,0.687,1571488.0,2152770.0,1.3698927386018855,1.3271106247384854,1.4554950052647424,1.4102112138304588,1.4044867874730438,3.2514196735832535,3.084972158743442,1.027634917164175,0.9740583799513443,0.0792560935877334,0.030961101834694253,0.11788826895273778,0.5699318098515547,0.1030609289001899,0.63198043065435,0.8332955771854447,0.6789082365058419
ws08_new_market,bangkok,2026-07-23,apac,urban,thailand/central-thailand/bangkok,31241,16260,disclosed,1.0,0.8016,0.9664,0.456,1575246.0,2153091.0,1.3668284191802422,1.3272622515284402,1.4502605679155751,1.4117144242867463,1.4212413174994398,3.247596248458971,3.087449185365385,1.0271974268076658,0.97377451280618,0.07797829672317848,0.03107451153661079,0.11644086066557223,0.5690965093705999,0.10380589609807625,0.6325341698409142,0.8334304610200566,0.6779552511123204
ws08_new_market,bangkok,2026-08-30,apac,urban,thailand/central-thailand/bangkok,31215,16328,disclosed,1.0,0.7998,0.9671,0.4496,1584491.0,2170816.0,1.3700399686713272,1.3333012974531475,1.4531048962111002,1.4163964957831885,1.4295691174115008,3.2648440413987836,3.1041166106038762,1.031190140843131,0.977556953561093,0.07941856406883978,0.03167704960141774,0.11872393090273153,0.5669050818212283,0.10568636873298094,0.6284478616049975,0.8352278428845604,0.6776229376902131
ws05_repo,barcelona,2025-09-14,emea,urban,,19410,11438,disclosed,1.0,0.8988,0.9956,0.746,1542928.0,2836441.0,1.838349553576058,1.736527563111798,2.1501727910043607,1.8323956140532804,1.749819680577022,3.7597088133730154,3.40607934054611,1.1620478466905477,1.0226512061634934,0.23360584550931734,0.06448518660624475,0.19347759584374644,0.37327859757551873,0.15636269963936114,0.47928902627511594,0.7582375846442608,0.612210200927357
ws05_repo,barcelona,2025-12-14,emea,urban,,18177,10273,disclosed,1.0,0.9093,0.9956,0.7477,1431495.0,2745509.0,1.9179312536893247,1.8054134345601585,2.1542213603162668,1.9116720631228192,1.8166639159377236,3.9398139707089443,3.5308906860317983,1.222811303918471,1.0603635043845874,0.2555580005518706,0.07034743397636736,0.20982329662346008,0.31702939933426244,0.16718930516586897,0.4480387302635198,0.8265771099444986,0.6517577157946856
ws05_repo,barcelona,2026-01-18,emea,urban,,17099,10116,disclosed,1.0,0.9037,0.9953,0.7307,1355178.0,2613172.0,1.9282869113872865,1.8151938709866073,2.154970873179229,1.9251057794621813,1.8260424586233113,3.9497136169565916,3.5454704953506053,1.2279268596142616,1.0625565617709045,0.259530482342541,0.06983215489035388,0.21065203242673655,0.3116358146309931,0.1691911807708053,0.4472191356219662,0.8327858037837096,0.6538978887654249
ws05_repo,barcelona,2026-02-18,emea,urban,,12786,8499,disclosed,1.0,0.9983,0.9997,0.9939,1175547.0,2337880.0,1.9887592754692072,1.9504927264195213,2.1738778631204396,1.9809841716239334,1.9612466760519318,4.063176546748025,3.8217581730017205,1.2642847967132866,1.1521146867121863,0.27821346147793324,0.07505101880231076,0.2217376251226025,0.2839418585560594,0.19450961989676208,0.3689191302987643,0.8714292155056327,0.7570780541216956
ws05_repo,barcelona,2026-03-21,emea,urban,,16107,9575,disclosed,1.0,0.816,0.9835,0.4842,1287947.0,2532595.0,1.9663813806002888,1.845532998075371,2.1697367317494707,1.95038033397337,1.8343887750667411,3.9957645772690955,3.588563978394487,1.2453265993631968,1.0770840295702235,0.2696461888571502,0.07243232834891498,0.21174629080233892,0.2951146281640471,0.1703607127335941,0.43695287763084373,0.8536104358331515,0.6644316135841559
ws05_repo,barcelona,2026-04-20,emea,urban,,7277,6331,disclosed,1.0,0.9978,1.0,0.984,876661.0,1896112.0,2.162879379828691,2.2914662635701526,2.307287157101786,2.154134836613012,2.229627593788649,4.502470168058121,4.6587879620722825,1.39628174610575,1.3925667101366646,0.3372432445380826,0.09573369865888867,0.27543371953354834,0.1850407398070634,0.28418304246255327,0.21822179469561634,0.9172564993766119,0.8627181530850625
ws05_repo,barcelona,2026-05-24,emea,urban,,14399,9276,disclosed,1.0,0.826,0.9702,0.4522,1308311.0,2578556.0,1.9709044714903414,1.9246128203347455,2.1606055900763788,1.9637440944851798,1.9022154316271964,3.9584640043537047,3.737481769567331,1.2376899492893068,1.1322928604745106,0.2688794942486916,0.07177804054234811,0.20431686349805206,0.29760508013767367,0.180359747204667,0.39537467879713867,0.8625219844517091,0.7223418292937009
ws05_repo,barcelona,2026-06-24,emea,urban,,15293,9666,disclosed,1.0,0.8325,0.9718,0.4864,1323573.0,2609909.0,1.9718663043141558,1.9129013274046949,2.1672362390342874,1.9652610774018509,1.896325116066174,3.940418851094726,3.6892696004708037,1.231530383360823,1.1159691910125729,0.26944943724297793,0.07179656883299977,0.20137839016057293,0.3032201472831495,0.17511279670437455,0.40665664029294446,0.8582677343826143,0.7135290655855621
ws05_repo,barcelona,2026-07-16,emea,urban,,15777,9809,disclosed,1.0,0.6132,0.6555,0.5095,1345053.0,2666339.0,1.9823300643171682,1.9121505989731888,2.1493326087954814,1.9451772532383482,1.846643848640426,3.911652551981223,3.6591240413259807,1.2223940810942868,1.1023910415342397,0.27756675759245175,0.0659074400785694,0.1978412746560916,0.3089855938762264,0.17354376624199785,0.41383025923813144,0.8504259683447418,0.7030487418393865
ws05_repo,barcelona,2026-08-23,emea,urban,,16227,10223,disclosed,1.0,0.5883,0.7388,0.2417,1395432.0,2735837.0,1.960566333579852,1.9066987120231713,2.1651161845718034,1.9306820396837683,1.8637147963271092,3.8624404485492665,3.641276884205337,1.2078371449141743,1.0983175880172862,0.27010130196240306,0.06595591902722597,0.19249164416467446,0.32254814279735594,0.17168916004190546,0.4187465335551858,0.8323551416335586,0.6952609847784557
ws08_new_market,barossa-valley,2024-12-27,apac,non_urban,australia/sa/barossa-valley,354,269,reconstructed_ia_model,0.0,0.9944,1.0,0.9535,24273.5,54390.0,2.2407151832245042,2.231638418079096,2.329001367989056,2.2248233670463673,2.2401129943502824,4.723608049930995,4.8192090395480225,1.4031284754938604,1.4031780156988476,0.3813829896801038,0.1310482625084969,0.39339197066760045,0.29707293962551756,0.3870056497175141,0.3163841807909605,0.9591735843615465,0.8785310734463276
ws08_new_market,barossa-valley,2025-06-25,apac,non_urban,australia/sa/barossa-valley,351,269,disclosed,1.0,0.9886,1.0,0.907,24243.0,55392.0,2.284865734438807,2.3076923076923075,2.3706930693069306,2.2593738398713032,2.274928774928775,4.775522831332756,4.846153846153846,1.4178281279887617,1.41835387473899,0.3883182774409108,0.13488429649795816,0.39759930701645835,0.2785546343274347,0.4017094017094017,0.29914529914529914,0.9569360227694592,0.8774928774928775
ws08_new_market,barossa-valley,2025-09-27,apac,non_urban,australia/sa/barossa-valley,353,266,disclosed,1.0,0.9915,1.0,0.9318,24362.0,55777.0,2.2895082505541415,2.303116147308782,2.366225971992694,2.2640177325342745,2.2776203966005664,4.765988014120351,4.875354107648725,1.417774333126123,1.427704330008829,0.39270174862490764,0.13102372547409902,0.3933995566866431,0.2727608570724899,0.41076487252124644,0.28611898016997167,0.9551760939167556,0.8753541076487252
ws08_new_market,barossa-valley,2026-06-29,apac,non_urban,australia/sa/barossa-valley,360,287,disclosed,1.0,0.9389,0.9778,0.6512,25611.0,59535.0,2.324587091484128,2.263888888888889,2.396880415944541,2.3172074499238606,2.2944444444444443,4.851938620124165,4.858333333333333,1.439781185868953,1.4228788054388841,0.43821014407871617,0.14150169848893054,0.4238022724610519,0.2612158837999297,0.41388888888888886,0.29444444444444445,0.9588848541642263,0.8805555555555555
ws08_new_market,barossa-valley,2026-07-24,apac,non_urban,australia/sa/barossa-valley,360,284,disclosed,1.0,0.9222,0.9785,0.3824,25590.0,59520.0,2.3259085580304806,2.308333333333333,2.397596332548631,2.3192262602579135,2.3333333333333335,4.859202813599062,4.95,1.441297977016979,1.4460657336461642,0.4398593200468933,0.1425556858147714,0.42192262602579134,0.26072684642438454,0.42777777777777776,0.275,0.9595545134818289,0.9055555555555556
ws08_new_market,barossa-valley,2026-08-30,apac,non_urban,australia/sa/barossa-valley,361,287,disclosed,1.0,0.9224,0.9785,0.3824,25368.0,58653.0,2.312086092715232,2.293628808864266,2.381398252184769,2.305818353831599,2.3185595567867034,4.851939451277199,4.925207756232687,1.4369376819953814,1.4373885461469498,0.4304635761589404,0.14605014191106908,0.4155629139072848,0.2672658467360454,0.42105263157894735,0.2853185595567867,0.9602649006622517,0.9058171745152355
ws08_new_market,barwon-south-west-vic,2024-12-28,apac,non_urban,australia/vic/barwon-south-west-vic,7612,5466,reconstructed_ia_model,0.0,0.9921,0.9962,0.9496,436534.0,1018274.0,2.332633884187715,2.691736731476616,2.4902962757430016,2.3297062771742865,2.7002101944298476,5.255194326215141,6.060168155543878,1.4999349005975133,1.66298555293011,0.43361570920019976,0.16953662257693558,0.45343088969015016,0.2586957716924684,0.6008933263268523,0.17616920651602733,0.9254811767239207,0.9114555964266947
ws08_new_market,barwon-south-west-vic,2025-06-25,apac,non_urban,australia/vic/barwon-south-west-vic,7264,5463,disclosed,1.0,0.9915,0.9973,0.9236,434767.0,1008931.0,2.3206246104235144,2.6929377753303965,2.4733924269565755,2.319617174256556,2.698375550660793,5.226654736905055,6.052175110132159,1.4922636814901953,1.660572640688666,0.429218408940881,0.16843274673560782,0.4480537851308862,0.26539042751634784,0.5962279735682819,0.17689977973568283,0.9254474235625059,0.920704845814978
ws08_new_market,barwon-south-west-vic,2025-09-28,apac,non_urban,australia/vic/barwon-south-west-vic,7280,5348,disclosed,1.0,0.9902,0.9967,0.916,423921.0,983149.0,2.319179752831306,2.6951236263736265,2.4689003160178067,2.3172607632082394,2.699587912087912,5.209258328792393,6.0442307692307695,1.4883122229680181,1.658218827169173,0.4294267092217654,0.1699160928569238,0.44634495578185557,0.26850521677388006,0.595054945054945,0.17898351648351649,0.9265900957961507,0.9199175824175824
ws08_new_market,barwon-south-west-vic,2026-06-29,apac,non_urban,australia/vic/barwon-south-west-vic,7095,5137,disclosed,1.0,0.9524,0.9838,0.6007,396474.0,921327.0,2.3238018129814315,2.696264975334743,2.4640307430983595,2.344040214490736,2.7131782945736433,5.198166840700777,6.009443269908386,1.4866914133154032,1.650028256244492,0.4322553307404773,0.1702406715194439,0.4516613951986763,0.27151843500456524,0.588583509513742,0.1850599013389711,0.9294405181676478,0.9181113460183228
ws08_new_market,barwon-south-west-vic,2026-07-24,apac,non_urban,australia/vic/barwon-south-west-vic,7083,5103,disclosed,1.0,0.941,0.984,0.4622,394730.0,918941.0,2.328024219086464,2.6927855428490752,2.467130129589633,2.34929445443721,2.710080474375265,5.20856534846604,6.002117746717492,1.4892065463080797,1.6488098443699821,0.4344387302713247,0.1712892356800851,0.4540470701492159,0.26993894560839055,0.5880276718904419,0.1855146124523507,0.9301623894814177,0.9178314273612876
ws08_new_market,barwon-south-west-vic,2026-08-31,apac,non_urban,australia/vic/barwon-south-west-vic,7076,5078,disclosed,1.0,0.9426,0.9843,0.4647,393503.0,918002.0,2.3328970808354703,2.698134539287733,2.4711186400547946,2.354421694370818,2.7169304691916336,5.225322297415776,6.019219898247598,1.4926739271490839,1.6526980016488255,0.4355290810997629,0.17248661382505343,0.45660897121495897,0.2680208283037232,0.5910118711136235,0.18315432447710572,0.9304859175152413,0.9200113058224986
ws08_new_market,belize,2024-12-29,latam,non_urban,belize/bz/belize,3357,2221,reconstructed_ia_model,0.0,0.9803,0.9895,0.9533,127857.0,209536.5,1.638834791994181,1.7423294608281203,1.8952443290576666,1.6216906387604901,1.8154602323503128,3.9147250443855244,4.2835865355972595,1.2088660212156142,1.2811277498723623,0.15576386118867172,0.05568721305833861,0.22516561471018404,0.41979711709175094,0.26362823949955316,0.366696455168305,0.8117858232243835,0.7384569556151326
ws08_new_market,belize,2025-03-23,latam,non_urban,belize/bz/belize,3433,2296,disclosed,1.0,0.9819,0.9917,0.9549,130051.0,215698.0,1.6585647169187472,1.7433731430235946,1.909060916946916,1.6444433337690598,1.818817360908826,3.9670283196592107,4.306146227789106,1.2206655514982367,1.2850107728683955,0.16056777725661472,0.05907682370762239,0.23265488154647024,0.41266887605631636,0.27031750655403436,0.36644334401398193,0.8173408893434114,0.7285173317797844
ws08_new_market,belize,2025-06-25,latam,non_urban,belize/bz/belize,3552,2278,disclosed,1.0,0.9834,0.9928,0.9567,125567.0,210284.0,1.674675671155638,1.7452139639639639,1.9285714285714286,1.6571989455828362,1.817989864864865,4.0075816098178665,4.28125,1.2271785930664758,1.2787817675282274,0.16761569520654312,0.06215008720444066,0.23795264679414177,0.4109359943297204,0.2685810810810811,0.3733108108108108,0.8209800345632212,0.7336711711711712
ws08_new_market,belize,2025-09-28,latam,non_urban,belize/bz/belize,3581,2283,disclosed,1.0,0.9852,0.9933,0.9626,124731.0,209480.0,1.6794541854069958,1.762636135157777,1.9278199947289818,1.6610666153562466,1.8346830494275341,4.020043132821833,4.3214185981569395,1.232693853615271,1.2861704428952616,0.17021430117613104,0.06081888223456879,0.24324345992576024,0.40328386688152906,0.2736665735827981,0.36721586149120355,0.8268834531912677,0.7383412454621614
ws08_new_market,belize,2026-06-29,latam,non_urban,belize/bz/belize,3608,2264,disclosed,1.0,0.9019,0.9361,0.8022,121152.0,208127.0,1.7178998283148441,1.7854767184035476,1.9461189327340427,1.765096737982039,1.8745842572062084,4.098702456418383,4.326219512195122,1.2496335032106733,1.281172158213204,0.18578314844162705,0.06839342313787639,0.2588483888008452,0.3849791996830428,0.2738359201773836,0.3664079822616408,0.8280259508716323,0.7422394678492239
ws08_new_market,belize,2026-07-24,latam,non_urban,belize/bz/belize,3651,2302,disclosed,1.0,0.8611,0.9366,0.6382,121507.0,210200.0,1.7299414848527246,1.7901944672692414,1.9585842219351448,1.7789016270667533,1.8956450287592441,4.130650909001128,4.349493289509724,1.255472747415208,1.286318997011721,0.18983268453669336,0.07044861612911191,0.26324409293291745,0.38228250224266913,0.2804711038071761,0.36455765543686663,0.8281827384430527,0.74637085729937
ws08_new_market,belize,2026-08-31,latam,non_urban,belize/bz/belize,3650,2329,disclosed,1.0,0.8603,0.939,0.6314,121893.0,212686.0,1.7448581953024374,1.787945205479452,1.9783963077325943,1.7951482037524715,1.896027397260274,4.161272591535199,4.3523287671232875,1.2600149371182192,1.2876335844863187,0.1972385616893505,0.07409777427744005,0.26974477615613696,0.38180207230932045,0.2827397260273973,0.363013698630137,0.8272829448778847,0.7435616438356164
ws08_new_market,bogota,2026-06-21,latam,urban,colombia/dc/bogotá,19187,12201,disclosed,1.0,0.8458,0.975,0.5061,1059324.0,1442374.0,1.3615985288731305,1.3370511283681659,1.4225367963727897,1.3808372131661324,1.4037890238182102,3.2689526528238764,3.1056965653828112,1.0613639000219692,0.9802986395953542,0.0800208434813145,0.016637025121681373,0.09735548330822298,0.4671583009541934,0.08636055662688279,0.5283264710481055,0.8700237132359883,0.7243446083285557
ws08_new_market,bogota,2026-07-23,latam,urban,colombia/dc/bogotá,19376,12418,disclosed,1.0,0.7959,0.9764,0.3217,1073025.0,1455973.0,1.3568863726381026,1.3324215524360032,1.4172956629262723,1.377984669509098,1.4032566061106524,3.252872020689173,3.095324112303881,1.0580067292062423,0.9786769273460039,0.07871112043055847,0.0167684816290394,0.09597353276950676,0.4679592740150509,0.08531172584640792,0.5291081750619323,0.8680459448754689,0.7241948802642444
ws08_new_market,bogota,2026-08-18,latam,urban,colombia/dc/bogotá,19486,12573,disclosed,1.0,0.7944,0.9755,0.315,1099753.0,1491611.0,1.3563145542680948,1.333572821512881,1.4171897000343132,1.3781185411633339,1.4026737144616648,3.2530640971199896,3.0932464333367546,1.0576440919146783,0.9783971687952561,0.07966516117710068,0.016493703586168893,0.09636254686279555,0.4699455241313277,0.08559991788976701,0.5294057271887509,0.8671174345512128,0.7256491840295597
ws08_new_market,brisbane,2025-08-04,apac,urban,australia/qld/brisbane,5774,4751,disclosed,1.0,0.9673,0.9949,0.8863,502334.0,862725.0,1.7174330226502685,1.7357118115691028,1.9049620622079293,1.714598255344054,1.742639418081053,3.708867008802908,3.6546588153792863,1.1603226821448296,1.1230773749160037,0.15894603988581302,0.06139540624365462,0.19053657526665527,0.4170113908276167,0.1917215102182196,0.45912712157949426,0.8222736267105153,0.7471423623138206
ws08_new_market,brisbane,2025-10-07,apac,urban,australia/qld/brisbane,6072,4915,disclosed,1.0,0.9649,0.9958,0.8732,521128.0,897371.0,1.7219780936737232,1.7404479578392622,1.9088767319244357,1.7183168050843556,1.7501646903820818,3.710815768870604,3.662384716732543,1.160997091729403,1.1247343482386862,0.15839678543467248,0.06446208992800233,0.19041195253373452,0.415874794676164,0.19351119894598157,0.4583333333333333,0.8232238528729986,0.7480237154150198
ws08_new_market,brisbane,2025-11-11,apac,urban,australia/qld/brisbane,6147,4968,disclosed,1.0,0.9657,0.9959,0.8745,527443.0,907617.0,1.7207868907161532,1.7512607776150968,1.906019213807242,1.718257707467916,1.7625671059053196,3.7177495956909086,3.68862859931674,1.1630358775130443,1.1311735527325697,0.1574445011119685,0.06453588349831167,0.1906480889878148,0.41573591838359786,0.19749471286806572,0.4548560273304051,0.8243980866178905,0.7510980966325037
ws08_new_market,brisbane,2026-01-16,apac,urban,australia/qld/brisbane,5663,4767,disclosed,1.0,0.9993,0.9991,1.0,500575.0,862048.0,1.7221155670978374,1.7623167932191417,1.899184940811178,1.7182420216750736,1.7763552887162282,3.7494381461319484,3.7370651598092883,1.1735032521338342,1.146849362880422,0.1547939869150477,0.062306347700144836,0.1946781201618139,0.40617489886630376,0.20148331273176762,0.44216846194596504,0.8275782849722819,0.7656719053505209
ws08_new_market,brisbane,2026-06-15,apac,urban,australia/qld/brisbane,6347,5075,disclosed,1.0,0.8464,0.9716,0.4472,529234.0,914124.0,1.727258641735036,1.762407436584213,1.9004269594388532,1.727854786351595,1.7740664881046164,3.765476140988674,3.7474397353080193,1.1767582214036536,1.1493638848670813,0.15651488755446552,0.06502983557367818,0.19887422198876112,0.40667833132414016,0.20529383960926423,0.4435166220261541,0.8309726888295159,0.7611469985820073
