quarter,norm_start,norm_end,denominator_basis,scale_B,uf_ratio,fp_ratio,fee_only_u_pct,rejected_u_pct,rejected_m_pct,current_m_pct,status
2025Q3,2022Q1,2025Q2,guide_4730,1.0,0.9971098588866705,0.9884922114238653,0.2890141113329525,1.0439200290746964,-0.7628696669911861,,m UNIDENTIFIED; joint solve REJECTED; fee-only u conditional on B and stable payment mix
2025Q3,2023Q1,2025Q2,legacy_scenario_4800,1.1,0.9855164296039177,0.9702450307715809,10.407597308734761,11.623755979382677,-1.3761149097535696,,m UNIDENTIFIED; joint solve REJECTED; fee-only u conditional on B and stable payment mix
2025Q4,2023Q1,2025Q2,guide_4730,1.0,0.9450079776279614,0.9713526364588664,5.49920223720386,3.1914101236165893,2.383871221070502,,m UNIDENTIFIED; joint solve REJECTED; fee-only u conditional on B and stable payment mix
2025Q4,2023Q1,2025Q2,guide_4730,1.05,0.9450079776279614,0.9713526364588664,9.999240225908446,7.801342974872949,2.3838712210705033,,m UNIDENTIFIED; joint solve REJECTED; fee-only u conditional on B and stable payment mix
2025Q4,2023Q1,2025Q2,guide_4730,1.1,0.9450079776279614,0.9713526364588664,14.090183852003513,11.992191021469633,2.3838712210704984,,m UNIDENTIFIED; joint solve REJECTED; fee-only u conditional on B and stable payment mix
2025Q4,2023Q1,2025Q2,legacy_scenario_4800,1.0,0.9450079776279614,0.9713526364588664,5.49920223720386,3.1914101236165893,2.383871221070502,,m UNIDENTIFIED; joint solve REJECTED; fee-only u conditional on B and stable payment mix
2025Q4,2023Q1,2025Q2,legacy_scenario_4800,1.05,0.9450079776279614,0.9713526364588664,9.999240225908446,7.801342974872949,2.3838712210705033,,m UNIDENTIFIED; joint solve REJECTED; fee-only u conditional on B and stable payment mix
2025Q4,2023Q1,2025Q2,legacy_scenario_4800,1.1,0.9450079776279614,0.9713526364588664,14.090183852003513,11.992191021469633,2.3838712210704984,,m UNIDENTIFIED; joint solve REJECTED; fee-only u conditional on B and stable payment mix
2026Q1,2023Q1,2025Q2,guide_4730,1.0,0.8608896535407877,0.9466137318811484,13.911034645921227,6.401605383305631,8.02303211862589,,m UNIDENTIFIED; joint solve REJECTED; fee-only u conditional on B and stable payment mix
2026Q1,2023Q1,2025Q2,guide_4730,1.05,0.8608896535407877,0.9466137318811484,18.01050918659165,10.858671793624408,8.023032118625892,,m UNIDENTIFIED; joint solve REJECTED; fee-only u conditional on B and stable payment mix
2026Q1,2023Q1,2025Q2,guide_4730,1.1,0.8608896535407877,0.9466137318811484,21.737304223564756,14.910550348459672,8.023032118625892,,m UNIDENTIFIED; joint solve REJECTED; fee-only u conditional on B and stable payment mix
2026Q1,2023Q1,2025Q2,legacy_scenario_4800,1.0,0.8608896535407877,0.9466137318811484,13.911034645921227,6.401605383305631,8.02303211862589,,m UNIDENTIFIED; joint solve REJECTED; fee-only u conditional on B and stable payment mix
2026Q1,2023Q1,2025Q2,legacy_scenario_4800,1.05,0.8608896535407877,0.9466137318811484,18.01050918659165,10.858671793624408,8.023032118625892,,m UNIDENTIFIED; joint solve REJECTED; fee-only u conditional on B and stable payment mix
2026Q1,2023Q1,2025Q2,legacy_scenario_4800,1.1,0.8608896535407877,0.9466137318811484,21.737304223564756,14.910550348459672,8.023032118625892,,m UNIDENTIFIED; joint solve REJECTED; fee-only u conditional on B and stable payment mix
2026Q2,2023Q1,2025Q2,guide_4730,1.0,0.8587547757629507,0.9494883673540482,14.124522423704933,6.17625980032479,8.471483450206406,,m UNIDENTIFIED; joint solve REJECTED; fee-only u conditional on B and stable payment mix
2026Q2,2023Q1,2025Q2,guide_4730,1.05,0.8587547757629507,0.9494883673540482,18.213830879718984,10.644056952690272,8.471483450206408,,m UNIDENTIFIED; joint solve REJECTED; fee-only u conditional on B and stable payment mix
2026Q2,2023Q1,2025Q2,guide_4730,1.1,0.8587547757629507,0.9494883673540482,21.93138402154995,14.705690727568,8.471483450206408,,m UNIDENTIFIED; joint solve REJECTED; fee-only u conditional on B and stable payment mix
2026Q2,2023Q1,2025Q2,legacy_scenario_4800,1.0,0.8462312686164076,0.9356416619968017,15.376873138359237,7.544522678236721,8.471483450206408,,m UNIDENTIFIED; joint solve REJECTED; fee-only u conditional on B and stable payment mix
2026Q2,2023Q1,2025Q2,legacy_scenario_4800,1.05,0.8462312686164076,0.9356416619968017,19.40654584605642,11.947164455463554,8.471483450206412,,m UNIDENTIFIED; joint solve REJECTED; fee-only u conditional on B and stable payment mix
2026Q2,2023Q1,2025Q2,legacy_scenario_4800,1.1,0.8462312686164076,0.9356416619968017,23.069884671235673,15.949566071124298,8.471483450206403,,m UNIDENTIFIED; joint solve REJECTED; fee-only u conditional on B and stable payment mix
