series,period,destination,origin,origin_basis,metric,unit,value,published_on,publication_basis,release_source_url,knowable_from,pit_usable,vintage_basis,source_url
eurostat_platform_ES,2018-01,ES,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,920474.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2018-04,ES,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,6405052.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2018-05,ES,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1457612.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2018-05,ES,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,5390542.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2018-05,ES,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,6848154.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2018-06,ES,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,2603583.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2018-06,ES,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,6396902.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2018-06,ES,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,9000485.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2018-07,ES,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,4672457.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2018-07,ES,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,9850912.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2018-07,ES,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,14523369.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2018-08,ES,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,6529552.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2018-08,ES,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,10310075.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2018-08,ES,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,16839627.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2018-09,ES,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,2791400.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2018-09,ES,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,6471010.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2018-09,ES,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,9262410.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2018-10,ES,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1770507.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2018-10,ES,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,5667753.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2018-10,ES,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,7438260.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2018-11,ES,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1406115.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2018-11,ES,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,3208473.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2018-11,ES,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,4614588.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2018-12,ES,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1985729.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2018-12,ES,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,3682469.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2018-12,ES,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,5668198.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-01,ES,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1060502.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-01,ES,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,3280619.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-01,ES,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,4341121.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-02,ES,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1264320.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-02,ES,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,3625142.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-02,ES,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,4889462.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-03,ES,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1670632.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-03,ES,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,4026269.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-03,ES,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,5696901.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-04,ES,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,2792710.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-04,ES,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,5537552.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-04,ES,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,8330262.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-05,ES,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,2055701.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-05,ES,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,5551218.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-05,ES,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,7606919.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-06,ES,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,3209898.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-06,ES,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,7165126.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-06,ES,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,10375024.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-07,ES,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,5439362.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-07,ES,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,10363278.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-07,ES,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,15802640.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-08,ES,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,7790464.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-08,ES,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,11080136.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-08,ES,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,18870600.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-09,ES,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,3103632.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-09,ES,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,6935186.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-09,ES,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,10038818.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-10,ES,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1895165.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-10,ES,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,6169264.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-10,ES,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,8064429.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-11,ES,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1623029.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-11,ES,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,3492072.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-11,ES,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,5115101.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-12,ES,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,2443435.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-12,ES,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,4027271.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
eurostat_platform_ES,2019-12,ES,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,6470706.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=ES&indic_to=NGT_SP&unit=NR
