series,period,destination,origin,origin_basis,metric,unit,value,published_on,publication_basis,release_source_url,knowable_from,pit_usable,vintage_basis,source_url
eurostat_platform_DE,2018-01,DE,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,598204.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2018-11,DE,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1628763.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2018-12,DE,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1311774.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2018-12,DE,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,949255.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2018-12,DE,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,2261029.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-01,DE,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,799775.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-01,DE,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,709943.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-01,DE,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1509718.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-02,DE,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,970302.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-02,DE,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,801161.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-02,DE,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1771463.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-03,DE,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1162347.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-03,DE,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,841372.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-03,DE,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,2003719.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-04,DE,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,2033859.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-04,DE,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1082012.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-04,DE,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,3115871.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-05,DE,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1955122.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-05,DE,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1103328.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-05,DE,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,3058450.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-06,DE,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,2604316.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-06,DE,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1233470.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-06,DE,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,3837786.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-07,DE,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,3207018.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-07,DE,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1783293.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-07,DE,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,4990311.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-08,DE,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,3110981.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-08,DE,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1729351.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-08,DE,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,4840332.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-09,DE,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,2315597.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-09,DE,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1283564.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-09,DE,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,3599161.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-10,DE,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,2612200.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-10,DE,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1231474.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-10,DE,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,3843674.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-11,DE,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1096200.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-11,DE,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,884035.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-11,DE,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1980235.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-12,DE,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1644795.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-12,DE,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,1040311.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
eurostat_platform_DE,2019-12,DE,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,2685106.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=DE&indic_to=NGT_SP&unit=NR
