series,period,destination,origin,origin_basis,metric,unit,value,published_on,publication_basis,release_source_url,knowable_from,pit_usable,vintage_basis,source_url
bls_cpi_lodging,2018-01,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,158.539,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2018-12,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,161.437,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2019-01,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,163.144,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2019-02,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,166.128,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2019-03,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,166.013,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2019-04,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,167.262,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2019-05,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,168.78,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2019-06,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,167.434,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2019-07,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,167.986,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2019-08,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,164.913,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2019-09,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,167.824,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2019-10,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,164.892,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2019-11,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,163.699,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2019-12,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,161.083,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2020-01,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,163.816,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2020-02,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,168.221,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2020-03,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,156.238,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2020-04,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,143.351,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2020-05,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,141.462,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2020-06,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,143.221,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2020-07,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,145.373,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2020-08,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,146.431,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2020-09,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,146.741,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2020-10,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,142.605,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2020-11,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,146.204,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2020-12,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,146.014,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2021-01,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,143.846,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2021-02,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,142.382,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2021-03,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,144.887,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2021-04,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,153.572,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2021-05,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,153.956,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2021-06,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,165.942,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2021-07,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,177.521,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2021-08,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,172.597,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2021-09,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,172.822,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2021-10,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,175.355,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2021-11,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,179.13,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2021-12,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,180.743,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2022-01,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,173.159,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2022-02,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,177.692,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2022-03,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,181.17,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2022-04,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,183.74,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2022-05,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,183.701,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2022-06,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,182.803,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2022-07,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,179.781,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2022-08,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,179.845,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2022-09,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,177.97,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2022-10,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,185.562,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2022-11,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,184.657,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2022-12,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,185.954,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2023-01,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,186.204,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2023-02,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,189.436,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2023-03,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,194.212,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2023-04,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,189.646,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2023-05,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,190.233,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2023-06,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,191.236,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2023-07,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,190.851,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2023-08,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,185.434,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2023-09,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,191.208,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2023-10,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,187.943,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2023-11,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,185.82,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2023-12,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,185.814,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2024-01,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,187.565,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2024-02,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,188.326,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2024-03,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,190.545,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2024-04,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,189.24,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2024-05,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,188.025,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2024-06,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,187.167,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2024-07,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,187.093,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2024-08,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,189.024,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2024-09,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,186.037,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
bls_cpi_lodging,2024-10,US,ALL,urban_consumers,CUSR0000SEHB,index_1982_1984_100,187.546,,unknown_exact_release_date,https://www.bls.gov/schedule/news_release/cpi.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://api.bls.gov/publicAPI/v2/timeseries/data/CUSR0000SEHB?startyear=2018&endyear=2026
