horizon_quarters,window,model,object,basis,n_year_clusters,n,rmse_musd,mae_musd,bias_musd,error_sd_musd,worst_abs_miss_musd,relative_rmse_pct
2,W2,joint_oracle,guide,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,54.561806093381676,47.83846153901309,-14.718015405923643,55.38121128127177,89.37758697908384,1.9203290837261042
2,W2,revenue_growth,guide,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,124.24943389264479,101.0653362904246,-14.62005490248821,130.06056630701343,200.8195366665459,3.806965216092827
2,W2,fixed,revenue,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,80.95053521524258,64.51849475100153,32.98594109621918,77.92387197794032,175.1232372155332,2.827268826800747
2,W2,fixed_oracle,revenue,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,63.77901242820864,46.634827846756615,36.62954686241092,55.03573306873792,131.64177806603539,2.4821478453485146
2,W2,guide_growth,revenue,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,87.14736667054017,75.94041855730775,13.71434196320779,90.71677746411125,149.2188471056138,2.846039546241244
2,W2,joint,revenue,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,56.23120856368849,50.41466063002181,-8.274181880130982,58.62770231390946,90.70331775166687,1.788850103413548
2,W2,joint_oracle,revenue,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,57.69730019579842,45.479317365380936,0.11184617497319778,60.818180216090944,96.58582096593909,2.0716755900505395
2,W2,revenue_growth,revenue,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,132.58211691992554,102.8171631254183,0.4623303385847066,139.75297244951267,270.4059405940593,4.128938135399743
3,W1,fixed,guide,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,99.31987530441539,83.66344984849934,16.589407420684303,103.22160191611039,188.29433935959014,3.350755035963586
3,W1,fixed_oracle,guide,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,45.72890716045506,36.842943301012156,17.8282399595058,44.38827184986541,91.92552240358509,1.8307122922112875
3,W1,guide_growth,guide,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,98.94641179386441,70.50022848492577,1.062480177612224,104.29266269468802,206.10766045548644,3.182411108599804
3,W1,joint,guide,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,94.6075738876339,83.83939510623195,-25.314517940857513,96.08889529045553,172.53713206275143,3.2176800784323043
3,W1,joint_oracle,guide,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,54.49752193717659,45.31397243671381,-23.59244849033439,51.78348376251042,85.97633457607208,1.9307007934661737
3,W1,revenue_growth,guide,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,124.32976416150042,106.58125013017552,-1.856763127770955,131.04046316200564,243.4087115676066,4.108673435848691
3,W1,fixed,revenue,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,129.2518176678684,108.85600467554892,35.480581503620535,131.00958703940904,238.59055316003924,4.300721558294797
3,W1,fixed_oracle,revenue,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,63.77901242820864,46.634827846756615,36.62954686241092,55.03573306873792,131.64177806603539,2.4821478453485146
3,W1,guide_growth,revenue,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,114.05224727779738,90.10237556817196,19.628978669721484,118.42774780664772,215.2500936949773,3.5936214805511417
3,W1,joint,revenue,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,117.63369777382017,109.04441611716202,-7.531500658692584,123.7423997655819,150.23079982938816,3.9481567861968236
3,W1,joint_oracle,revenue,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,51.053025137317206,39.768719624467984,-5.954410457882341,53.44734035343786,88.48284039896907,1.93254192973293
3,W1,revenue_growth,revenue,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,142.7443124718265,127.39849142213083,16.672544580161457,149.43584651123695,229.380651945321,4.6766590954591125
3,W2,fixed,guide,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,99.31987530441539,83.66344984849934,16.589407420684303,103.22160191611039,188.29433935959014,3.350755035963586
3,W2,fixed_oracle,guide,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,45.72890716045506,36.842943301012156,17.8282399595058,44.38827184986541,91.92552240358509,1.8307122922112875
3,W2,guide_growth,guide,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,98.94641179386441,70.50022848492577,1.062480177612224,104.29266269468802,206.10766045548644,3.182411108599804
3,W2,joint,guide,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,94.6075738876339,83.83939510623195,-25.314517940857513,96.08889529045553,172.53713206275143,3.2176800784323043
3,W2,joint_oracle,guide,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,54.49752193717659,45.31397243671381,-23.59244849033439,51.78348376251042,85.97633457607208,1.9307007934661737
3,W2,revenue_growth,guide,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,124.32976416150042,106.58125013017552,-1.856763127770955,131.04046316200564,243.4087115676066,4.108673435848691
3,W2,fixed,revenue,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,129.2518176678684,108.85600467554892,35.480581503620535,131.00958703940904,238.59055316003924,4.300721558294797
3,W2,fixed_oracle,revenue,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,63.77901242820864,46.634827846756615,36.62954686241092,55.03573306873792,131.64177806603539,2.4821478453485146
3,W2,guide_growth,revenue,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,114.05224727779738,90.10237556817196,19.628978669721484,118.42774780664772,215.2500936949773,3.5936214805511417
3,W2,joint,revenue,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,117.63369777382017,109.04441611716202,-7.531500658692584,123.7423997655819,150.23079982938816,3.9481567861968236
3,W2,joint_oracle,revenue,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,51.053025137317206,39.768719624467984,-5.954410457882341,53.44734035343786,88.48284039896907,1.93254192973293
3,W2,revenue_growth,revenue,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,10,142.7443124718265,127.39849142213083,16.672544580161457,149.43584651123695,229.380651945321,4.6766590954591125
4,W1,fixed,guide,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,9,117.74017065320814,97.91005075960771,8.570505810883889,124.5510176294887,230.38464149037827,3.811368560805311
4,W1,fixed_oracle,guide,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,9,47.19462991197493,39.64849987300345,12.872340618335935,48.15953106058597,92.63414211209192,1.8589802319944244
4,W1,guide_growth,guide,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,9,132.45920533628373,109.49504783073164,15.042158073919634,139.58535517255692,256.16216216216253,4.024173688736886
4,W1,joint,guide,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,9,131.4414217215217,102.7008073599566,-32.07474305520054,135.2000942210563,265.6394502918138,4.265231606851395
4,W1,joint_oracle,guide,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,9,55.95127004990629,45.35463893394454,-22.787097378514872,54.200594230294875,90.65452791608641,1.7701523163984667
4,W1,revenue_growth,guide,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,9,149.83632504684465,130.5435527296638,12.914828409559808,158.33397597967476,254.55035625881646,5.518359622843319
4,W1,fixed,revenue,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,9,136.21608699717282,114.56282878092537,36.37824743481198,139.23137632801047,253.03986266378297,4.397199427051962
4,W1,fixed_oracle,revenue,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,9,67.22737921294178,51.661730648849094,40.544751777353866,56.87793132268101,131.64177806603539,2.6163237953226273
4,W1,guide_growth,revenue,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,9,160.83317942215203,136.7713506394611,43.09490582218945,164.3514778823623,301.6539995661751,4.875555392559764
4,W1,joint,revenue,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,9,140.06401638041524,105.29903695391461,-5.362734136308518,148.4513926781964,233.07089954462253,4.496401957541392
4,W1,joint_oracle,revenue,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,9,45.870631846047644,34.903446689276734,3.8799533420908827,48.47879362691683,89.45812164727249,1.5196737521110806
4,W1,revenue_growth,revenue,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,9,173.4449526345743,140.68843372620637,40.90315927071429,178.77735748856688,269.25138696255226,6.262763262345048
4,W2,fixed,guide,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,9,117.74017065320814,97.91005075960771,8.570505810883889,124.5510176294887,230.38464149037827,3.811368560805311
4,W2,fixed_oracle,guide,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,9,47.19462991197493,39.64849987300345,12.872340618335935,48.15953106058597,92.63414211209192,1.8589802319944244
4,W2,guide_growth,guide,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,9,132.45920533628373,109.49504783073164,15.042158073919634,139.58535517255692,256.16216216216253,4.024173688736886
4,W2,joint,guide,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,9,131.4414217215217,102.7008073599566,-32.07474305520054,135.2000942210563,265.6394502918138,4.265231606851395
4,W2,joint_oracle,guide,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,9,55.95127004990629,45.35463893394454,-22.787097378514872,54.200594230294875,90.65452791608641,1.7701523163984667
4,W2,revenue_growth,guide,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,9,149.83632504684465,130.5435527296638,12.914828409559808,158.33397597967476,254.55035625881646,5.518359622843319
4,W2,fixed,revenue,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,9,136.21608699717282,114.56282878092537,36.37824743481198,139.23137632801047,253.03986266378297,4.397199427051962
4,W2,fixed_oracle,revenue,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,9,67.22737921294178,51.661730648849094,40.544751777353866,56.87793132268101,131.64177806603539,2.6163237953226273
4,W2,guide_growth,revenue,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,9,160.83317942215203,136.7713506394611,43.09490582218945,164.3514778823623,301.6539995661751,4.875555392559764
4,W2,joint,revenue,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,9,140.06401638041524,105.29903695391461,-5.362734136308518,148.4513926781964,233.07089954462253,4.496401957541392
4,W2,joint_oracle,revenue,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,9,45.870631846047644,34.903446689276734,3.8799533420908827,48.47879362691683,89.45812164727249,1.5196737521110806
4,W2,revenue_growth,revenue,common_joint_fixed_guidegrowth_revenuegrowth_rows,3,9,173.4449526345743,140.68843372620637,40.90315927071429,178.77735748856688,269.25138696255226,6.262763262345048
