listing_id,id,date,reviewer_id,reviewer_name,comments
5178,54498949,2015-11-21,39276018,Wen Stephanie,"The location is pretty convenient, Shunichi is very kind, he Is very reserved and you don't feel that anyone else is in the apartment.  If you are planning to hit all NYC (minimum time in the apartment) The price is excellent :) "
5178,55094408,2015-11-28,29888209,Domenico,"The apartment is right near columbus circle so in a perfect position, near the metro and Times Square so i really advice it for then position. We were welcome by a girl but after that we have never seen the owner so you have practically the house all for you (your room and the bathroom; we never used the kitchen). The room is just what you need as you probably will be always outside and use it just to sleep. "
5178,55710099,2015-12-05,32140620,Alexander,"Die Lage der Wohnung ist phantstisch! Central Park, 5th ave, Times Square, Empire States Building etc. sind innerhalb von 5 - 15min zu Fuß zu erreichen. Das Essensangebot in der Umgebung ist reichhaltig. Direkt gegenüber ist eine Parkgarage - interessant für Mietwagennehmer.<br/>Die Wohnung selbst riecht sauber, die Böden, die Toiette und das Waschbecken waren stets picobello.<br/>Die Wohnung befindet sich allerdings in einem stark renovierungsbedürftigen Zustand. Dies betrifft vor allem das Bad mit starkem Schimmelbefall rund um die schlecht funktionierende Dusche, sowie das desolate Gästezimmer. Die Wände sind rissig und fleckig. Die Sauberkeit rund um Mikrowelle und Kühlschrank laden nicht zur Essenszubereitung ein. Die Möbel haben ihre besten Zeiten längst hinter sich. Die Kopfkissen riechen wie das Basecap eines Teenagers. Bettenbezüge waren wahrscheinlich gewaschen, trotzdem voller Flecken. Wir haben uns eigene Kopfkissen und neue Bettwäsche gekauft. Fazit: wem der Zustand der Wohnung egal ist, und kein Problem mit Schimmel im Bad hat, sollte sich sein eigenes Bettzeug mitbringen und die tolle Lage der Wohnung genießen! Shunichi scheint ein ordentlicher Typ zu sein, obwohl wir Ihn nicht persönlich angetroffen hatten. Er war zwar ab und zu anwesend, scheint aber nicht am Kontakt mit seinen Gästen interessiert zu sein. Abolut O.K. für uns! Seine Katze ist jedenfalls supersüß und sehr viel kontaktfreudiger ;-)"
5178,56178557,2015-12-10,30565244,Xin,"We loved the host's helpfulness and location, but not so much the lack of cleanliness in our room and the bathroom. The picture on Airbnb is quite misleading in this aspect. Though there were many amenities (fridge, TV, heater etc) in the room, they were all overed with thick layers of dust. The whole place smelled musty. The shelves were grimy, we had to wipe them down ourselves. There was also lots of hair strands on the duvet, but thankfully no bugs. There is also no lift, so if you have large luggage, it's quite a hassle up the stairs.<br/><br/>If the actual room had matched the clean looking Airbnb photo, we would not have taken issue. I hope that the host will either maintain a better upkeep of the room and bathroom for future guests."
5178,57110749,2015-12-22,12393587,Nicci,"Shunichi war ein sehr freundlicher Host, aber die Wohnung war nicht wirklich einladend. Im Bad war sehr starker Schimmelbefall und unter sauber versteht man auch etwas anderes. Auch die Dusche war nicht wirklich zufriedenstellend , da die Temperatureinstellung nicht richtig funktionierte.Das Zimmer war auch nicht wirklich besser. Es befindet sich in einem stark renovierungsbedürftigen Zustand. Flecken an der Decke, dreckige Wände und auch auch der Bereich, wo der Kühlschrank und die Mikrowelle stehen, ist sehr keimig. Leider hatten wir im frisch bezogenem Bett ( wir hoffen es zumindest ) sowie auf den Überdecken lange dunkle Haare. Shunichi war aber so freundlich und hat die Decken dann ausgetauscht. Auch unter dem Bett waren Ansammlungen von Haaren :-/<br/>Die Lage der Wohnung ist aber perfekt.<br/>Wem Schimmel und Unsauberkeit nichts ausmacht, kann hier günstig unterkommen."
5178,57225503,2015-12-23,48611252,Varna,"Shunichi is a very thoughtful person. Too bad we didn't spend so much time with him (we stayed one night). But he planned everything for our stay in the bedroom he prepared for us. <br/>It was near everything in Manhattan (especially time square and hell's kitchen). <br/>It was perfect for our short trip. "
5178,57437014,2015-12-26,11808135,Ritisha,"I stayed here with 2 of my friends for 2 days. The booking was for 2 people, but we had a last min change of plan and Shunichi was nice enough to accommodate 3 of us. <br/><br/>The place, however, was not at all like the description/photos. It was an ok neighborhood, the stairs to the place were extremely dusty and smelly. The room was also very dusty and old. They also have a cat which was not mentioned. I am prone to allergies, and ended up having a running nose during the trip. Both me and my friend had sore throats by the end of it. <br/><br/>We didn't use the kitchen at all, but it didn't seem very inviting either. The bathroom was just ok. I would probably not book that place again. "
5178,58257109,2016-01-02,26716678,Shermeen,Clean and large room. The location of the apt was superb! Really convenient if you want to catch Broadway shows. There are also lots of good food in the area. Shunichi was a very accommodating and polite host. 
5178,59682829,2016-01-13,11633200,Rishin,"Shunichi was kind from the little interaction I had with him. <br/>The only issue I had with the listing was that the room was dusty and smelly.<br/>Also the room has a separate blower heater(not central heating), that needs to be kept on at all times in current weather conditions. <br/>"
5803,516602238,2019-08-24,31748638,Hilary,Laurie was extremely responsive and hospitable.  It's a great place to stay in Brooklyn!
5803,523859581,2019-09-04,44001545,Deborah,"Laurie's house is lovely. I enjoyed time reading, eating and just sitting in the garden. Great walking and close to subway and restaurants, coffee shops, etc. A great slice of Brooklyn!"
5803,527326621,2019-09-10,11285905,Kira,Laurie’s Haus ist sehr ruhig gelegen und laurie gibt sich die größte Mühe alles angenehm und hilfreich zu gestalten. Vorab gibt es ein tolles booklet dass schon fast ein Reiseführer ist. Die Zimmer sind ausreichend groß und es ist alles sauber. Und sogar Frühstück wird angeboten-die cream cheese bagel waren großartig. Wir hatten eine tolle Zeit und würden immer wieder kommen.
5803,531017000,2019-09-16,266407795,Shimazu,憧れのタウンハウス。古いお家というのは事実だけど、そこがまた良かった。過剰な干渉もなく、朝ごはんも自分で自由に食べれて、色んなアドバイスも貰える。駅にも近いし、街並みも最高。是非また泊まりたい。
5803,539990755,2019-10-02,271076363,Margarita & Hans,"Laurie is a super host, we had a wonderful time in her house!"
5803,553209210,2019-10-23,34302707,Tamara,"We had a great time. The neighbourhood is great, a lot of different restaurants and very close to all the things to do in Manhattan and surroundings. The place is very cosy and warm styled. Laurie had a booklet with a lot of tips to eat and go to."
5803,575537673,2019-12-10,28672115,Sascha Hauk,"It was a great stay. Its perfect located in a great neighborhood with a lot of shops, bras, and restaurants around you. The house and the room is also very clean. The communication with the host is simply and fast. She also can help you with tips and a driver if you need."
5803,598603219,2020-01-27,14131539,Martijn,"The house is at a perfect location in park slope, one of the best neighbourhoods of brooklyn. Lots of restaurants and bars nearby. Also the subway station is one block away. In 25 minutes in mid-town manhattan. The house has a nice atmosphere and  is very clean. Lots of suggestions by our host for activities to do in NY."
5803,613651586,2020-03-02,12791458,Martin,"Laurie's package of info is a wealth of info. And, of course, so is she! Whatever you need or are seeking, she has suggestions to help make this happen. Convenient location with lots of space. Ideal place to explore Park Slope."
5803,615211397,2020-03-07,227120106,David,Très facile d’accès
5803,619687618,2020-03-18,203696246,Klara,Laurie was so kind and offered my friend and me because of the Covid 19 situation the apartment (flat)  instead of the room we booked. The apartment is very cosy and furnished with love. The area Park Slope is full of nice shops and restaurants. The booklet Laurie send us was very useful. Thank you :)
5803,662423737,2020-09-09,133731048,Marguerite,"My situation was unique in that I stayed in Laurie's beautiful old home during a quarantine in preparation for my son's wedding. I had the place mostly to myself, but the location and the space was perfect. It was quiet and close to plenty of food and wine needs. Her cats - Batman and Robin - kept me company and kept me from missing my own furry babies back home. I especially enjoyed the back garden on a cool afternoon. As quarantines go, it was pretty nice!"
5803,701169161,2020-10-17,4934241,Mary,Great place to stay and great hospitality!
5803,747112420,2021-04-09,101099882,Lauren,Beautiful home and great location. Laurie is super welcoming and helpful. Would absolutely stay again in a heartbeat!
5803,757033305,2021-05-10,25866169,Babette,"The space was beautiful and communication with the host is easy. There are particular rules around usage in the common areas, bathroom, and kitchen so just be in contact with the host to get clarity on that before arriving."
5803,758404524,2021-05-15,4966213,Mikhael,What an amazing and thoughtful spot and host! This is one of those special places where you truly feel a part of Brooklyn. Laurie was an amazing host!
5803,764835472,2021-05-31,49951854,Alejandra,Laurie was gracious and accommodating.  She made things easy and provides a detailed listing of restaurants and points of interest in NYC.  Location is great.  She has a beautiful garden in the premises I didn't get to enjoy as I spent most of the time with my family who lives in North Park Slope
5803,767362213,2021-06-06,27180360,Lindsay,"Laurie’s place is very charming/whimsical, and the location can’t be beat. Lots of fun cafes and things to explore within walking distance. The back patio is also very cute and a great place to unwind after a busy day in the city. Laurie is a friendly and helpful host, and her two cats were very friendly co-hosts too!"
5803,384743359241775448,2021-06-14,81470007,Nausheen,"Laurie's place is a gem in Brooklyn, and is a genuinely warm and homey place. I enjoyed having breakfast with the cats and sharing in small talk with the other guests when I wanted, though I had full privacy when I needed that too."
5803,389770256051864302,2021-06-21,25516672,Elizabeth,"Laurie's house is as pictured. She goes to great lengths to meet and know her guests. She is extremely knowledgeable about the neighborhood and is happy to share. Very safe neighborhood with great shops and food. If you want to be in Brooklyn, this is  where you want to stay."
5803,391227666128913234,2021-06-23,33840155,Catherine,Gracious hostess who is enthusiastic and very knowledgeable about Park Slope.
5803,402095466881540472,2021-07-08,194333139,Angelica,"Laurie is a fantastic host, she makes you feel right at home. I do hope to visit again soon."
5178,60256899,2016-01-21,46275994,Ramon,"The location is definitely fantastic and is the reason we choose to stay here. They are very quiet so you feel almost like they're not there.<br/>Unfortunately, everything else (whilst as described) is pretty ordinary.<br/>There was no one to meet us despite advising previously of our arrival time to JFK. We had to wait in the freezing cold for around 45mins and then when his friend got there to let us in, we had to wait while they prepared the room. They didn't change the top two blankets which was a bit gross. There was also a general unclean smell throughout.<br/>The internet is slow (when it's working) and the shower is truly awful - you either get third degree burns or pneumonia.<br/>It's a shame because the setup is pretty good, and the place could be brilliant with a bit of TLC - but then it would definitely cost a lot more.<br/>In general, location is unbeatable but the accommodation itself isn't great.<br/>"
5178,61357639,2016-02-03,42438639,Christian,Shunichi war ein höflicher und zurücknehmender Gastgeber. Der Raum ist einfach und funktional eingerichtet. Das Bett ist bequem und ich habe - trotz der Straßengeräusche - gut geschlafen. Die zentrale Lage in fußläufiger Entfernung von Central Park und Time Square ist ein toller Startpunkt für die Erkundung von Manhattan. Ich würde wieder kommen.
5178,61627997,2016-02-07,21970744,Josh,I had little interactions with my host but he was nice and helpful when I did speak with him. Great and convenient neighbourhood. 
5178,62065671,2016-02-11,19914491,Vincent,"Although we checked in during the middle if the day, Shunichi graciously arranged for his housekeeper to let us in while he was working. The room and bathroom were very clean.  Although our schedules never coincided for us to meet, everything was just as expected and even more considerations, like extra bathroom necessities in our room if we had forgotten anything, tea and a hot water kettle, etc.  I will definitely consider staying again and will recommend to others."
5178,62614846,2016-02-15,49442180,Mario,The host couldn't make me feel like in home because we were almost all the time outside knowing New York. But the neighborhood was very comfortable and the location of the room is convenient. I think that this is a good room for summer (because heating is not working very much) and if you want a room in Manhattan near some of the best attractions and at good price
5178,64753202,2016-03-08,6718621,Svein Rikard,"Veldig hyggelig husvert som lar deg komme å gå som du vil. <br/>Sentralt beliggende i midtown, og nær Central Park og Subway. <br/>Jeg trivdes veldig bra! <br/>Internettet kan være raskere, især om man vil sitte på skrivebordet å jobbe er nettet veldig treigt! <br/><br/>Ellers enn det, var dette et perfekt sted å bo for meg da jeg skulle hit for å jobbe og søke inspirasjon. <br/>5 stjerner!"
5178,65213766,2016-03-12,6432575,Daniela,"Sunichi was very hospitable, kind and friendly. The room was like the photo: comfortable bed to sleep and some basic utensils in case you want to eat some take away food. Both the room and the bathroom were clean. The apartament and host were very quiet. If we come back to nyc we'd consider staying there again"
5178,66029594,2016-03-19,50764440,Fran,"El cuarto bien, practicamente no estas en la casa. Shunichi  no se siente, es como estar solo en el departamento. Lo mejor es la ubicacion y la calefaccion, lo peor la limpieza, hay bastante polvo. <br/>El baño un poco deteriorado pero se puede usar a la perfeccion, la cocina no la usamos. <br/>La zona es buenisima, con varios lugares para ir a comer y varias lineas de subte. Nosotros eramos dos y estabamos bien, si sos uno te sobra. El placard es enorme y la cama comoda. <br/>El WIFI no anda a la perfección pero te podes comunicar. <br/>Las cerraduras de la entrada del edificio son un desastre, muy difícil  abrir la puerta, mas que nada la segunda. <br/>Recomiendo esta habitacion dependiendo lo que busques, si es lujo aqui no lo vas a encontrar. <br/>Pero si vas a conocer NY y no estas nunca en la habitacion, solo para dormir, mas que recomendado. <br/><br/>The fourth well, almost not at home. Shunichi not feel, it's like being alone in the apartment. The best is the location and heating, cleaning worst, there is enough dust.<br/>Bathroom a bit run down but can be used perfectly, the kitchen did not use it.<br/>The area is lovely, with several places to go to eat and several subway lines. We were two and we were well, if you're one spare. The closet is huge and comfortable bed.<br/>The WIFI does not go perfectly, but you can you communicate.<br/>The locks on the building entrance are a mess, very difficult to open the door, but nothing the second.<br/>I recommend this room depending how you look, if you fancy here you will not find.<br/>But if you go to NY and never know you are in the room, only to sleep, more than recommende<br/>"
5803,404257773265887747,2021-07-11,407713225,Emily,"My mom and I stayed on the top floor of Laurie's house for 3 days. Its in a great location, really can't beat it! It was a great place to have as a home base while apartment hunting all over brooklyn. There were 3 other people staying at the house, so depending on you level of covid concerns you may want to find a less communal airbnb."
5803,409289487827019597,2021-07-18,399873038,Mike,"Fantastic experience with a tremendous host!  Laurie gave us great suggestions for things to see, do, and places to eat.  Close to subway and Prospect Park.  Beautiful backyard garden along with a couple of feline super heroes named Batman and Robin!  This was our first Airbnb experience and it didn't disappoint!!"
5803,428861427326909698,2021-08-14,346326921,Kathryn,"Laurie is a gracious host, happy to help, very generous with her time, always offering food.  The house is lovely and the neighborhood fantastic.  This is a great deal for the price."
5803,435420596456220408,2021-08-23,149461118,Kathy,"The location of this listing is superb. The host, Laurie, was responsive and easy to communicate with. She provided a helpful online brochure and made great dining suggestions and transportation advice. However, the photos were not truly reflective of the condition of the housing -- there was much deferred maintenance that included loose interior/exterior stair threads and railings, peeling paint on bedroom ceilings, leaks from roof hatch, etc. This became very apparent as it rained frequently during our stay.  No less, we appreciated Laurie's candor and assistance."
5803,452109900785742995,2021-09-15,21574001,Hilary,This is a beautiful old house. It is in Park Slope which is a really nice part of Brooklyn. We put our car in a paid garage for $100 for 3 days. It was easy to get to Manhattan by subway and it was about 20 to SoHo. Laurie has a depth of knowledge about the restaurants and bars in Park Slope and is happy to make recommendations. We had to go a little further for a restaurant that serves organic and it's generally very pricey here. We enjoyed walking around Brooklyn and even caught some music in the nearby park.
5803,458599607308083415,2021-09-24,184701992,Francisco,The place was very comfortable and lovely. The location is great and Laurie was a great host.
5803,461491066062578262,2021-09-28,1673410,David,Great location with walking access to the park slope area of Brooklyn.  Everything was as advertised and I am likely to be back.
5803,462963971233893297,2021-09-30,2247623,Cate,"Grab it! Comfortable bed. Spacious, well designed room in an historic house. Laurie is a an experienced host and a terrific resource for everything Brooklyn/NYC.   Perfect location with access to multiple subway lines plus every type of restaurant and store you might need."
5803,465132939165641260,2021-10-03,28370923,Herman,"great location, excellent host, good advice."
5803,481135202837387389,2021-10-25,88703961,Maxim,"This wonderful house is full of unique and very New York spirit - warm, stylish, with strong character and fantastic Hostess! If you want to have an authentic Brooklyn experience and have a taste of that disappearing New York, Laurie's House is what you need."
5803,484731316543735178,2021-10-30,101994370,Alexi,Good guest house if you plan to stay in the Park Slope area <br/>it’s a good location close to many restaurants and different attraction in the neighbourhood. <br/><br/>Prospect Park in my humble opinion is the best! <br/><br/>Thanks Laurie
5803,487595557625666228,2021-11-03,188419826,Steven,"Excellent location and a great, knowledgeable host for the area. Whether focusing on the Brooklyn area or looking for a good base point for the city, this location is prime. Understand there are some rules to the house that may cause small inconvenience, but understand this is a single room and you should always respect those around you. Definitely a good place to stay, we would do it again if available the next time around."
5803,491223599768771817,2021-11-08,2441225,Mark,"Laurie’s place is a funky/whimsical place and in a great location loaded with interesting artwork and appointments.  Laurie was a great help and attentive to our unique needs, being newcomers to the area, especially in advice about local transportation.  She provides a booklet with a veritable travel guide to restaurants, pubs, art museums, happenings, etc.  While there are communal spaces and cute kittys, we never felt crowded.  <br/><br/>We were visiting family a few blocks away, so we were not able to enjoy the kitchen or sitting areas, but they looked inviting, especially that back yard!  Advice would be to edit the booklet regarding entry, but Laurie is responsive to your requests.  As seniors, we were prepared for the stairways, and if you are a senior, it is a climb!  The bed was a bit hard on the back, but all the linens and toweling were perfect.  If you prefer funk over sterile hotel rooms, this is your place, and at a very fair price for Park Slope!"
5803,502113841392508408,2021-11-23,1726961,Cece,Great location for walking to restaurants and the park. Beautiful neighborhood and home. Nice clean bathroom with everything you could need. Laurie gave great recommendations and had lots of information to look through if needed. Wish I could live there!
5803,521702165958174051,2021-12-20,45329941,Julia,Laurie is a very welcoming host and provides good suggestions for things to do and places to eat/shop.  Her home is conveniently located within the Park Slope neighborhood.
5803,532645240187824790,2022-01-04,35724716,Michael,"My stay with Laurie can only be described as stellar.  Her home is beautiful and very comfortable. The online booklet she provided was very thorough and helpful. Along with other information, the booklet provided directions to her home, information about the property, things to do nearby and spot-on dining recommendations. Laurie is a delightful host. You can't do better than this."
5178,67121756,2016-03-27,43174077,Tobias,Unsere Reise war überragend.<br/>Wir wurden zur abgesprochenen Zeit im Appartement empfangen.<br/>Der Vermieter war sehr nett und zuvorkommend während der ganzen Zeit.<br/>Das Zimmer und Bad entsprachen den Fotos und waren sauber und gut ausgestattet.<br/>Die Lage ist Perfekt für eine NYC Reise. Wir konnten vom JFK Airport direkt mit der Subway bis ca 400m vom Appartement fahren.<br/>Wir würden jederzeit wieder dieses Zimmer mieten.
5178,68947144,2016-04-08,46796849,Alberto,"Partiamo dall'aspetto principale che rende la valutazione di questo appartamento positiva: la zona era semplicemente perfetta! In meno di 5 minuti a piedi si arriva a Central Park o a due differenti fermate della metro.<br/>Per il resto l'appartamento è piccolo, spesso odora di chiuso e, non si può definire sporco, ma quanto meno poco curato e anche poco accogliente. Tutto sommato però se si usa solo ed esclusivamente come base per andare a dormire vale affidarsi al prezzo e alla convenienza della zona.<br/>Per quanto riguarda Shunichi, è molto disponibile anche se molto riservato, per avere una conversazione con lui è necessario andare a bussare alla sua porta (ognuno valuti se sia un elemento positivo o meno!), ma per ogni problema è disponibile.<br/>Le regole della casa, in conclusione, permetterebbero l'utilizzo della cucina in qualsiasi motivo lui non sia in casa. Noi siamo stati una settimana intera e lo abbiamo sempre trovato in casa, per cui se la vostra idea è quella di avere la possibilità di cucinare non vi consiglio questo appartamento. In caso contrario un po' alla buona, ma la posizione è ottima!"
5178,69159859,2016-04-09,65643509,Alex,"For my first bnb experience, I thought this was wonderful! Cozy little room in New York right next to central park. Our host was nice and helpful and made sure everything was set up for our arrival. "
5178,70679523,2016-04-19,41794678,Caitlin,"Shunichi actually was away while we stayed so we didn't get to meet him really. He had a friend there to let us in and there was no issues with communication or the check in process.<br/>The location is amazing, unbeatable for the price. The room has everything you need.<br/>The room was neat and tidy although I think a new set of bed sheets are needed.<br/>We would definitely stay again."
5178,72551176,2016-05-03,49377597,Leslie,Listing accurate-shared bathroom with host. Walking distance to many tourist sights. Good neighborhood. Host was available for questions and helpful with meeting us and working around our schedule.
5178,74007206,2016-05-12,40991379,Silvana,"Gracias Shunichi por hospedarnos! <br/>El barrio es seguro, perfecta ubicacion con lugares accesibles para desayunar, almorzar o cenar. Hay farmacias y despensas muy cerca.<br/>El cuarto es justo para dos personas,  hay una heladera, microondas,  pava electrica, tv y vajilla. La cama es doble, y se nos entregaron sabanas y toallas.<br/>Shunichi es tranquilo y servicial. <br/>Si buscas lujo, no es el lugar, si solo vas para tener un lugar donde dejar las cosas, salir todo el día y volver a dormir, la relacion costo beneficio, es positiva.<br/>Muchas gracias! <br/>Thank you S! to be our host. Everything was ok. Your house is a place to be in vacation! See you soon!"
5178,75437756,2016-05-21,42530339,Melina,"El anfitrión estuvo presente en el departamento todas las noches, pero en ningún momento tuvo contacto con nosotros, no se presentó y no nos dió la bienvenida, lo que fue bastante raro e incómodo. Fue una convivencia tranquila. <br/>A partir del cuarto día de nuestra estadía, el wifi dejó de funcionar y estuvimos sin internet hasta el último día. <br/>Las fotos publicadas no coinciden con el estado real de la habitación y departamento. El departamento se encuentra muy sucio, con acumulación de cosas en los espacios comunes, está desordenado y muy deteriorado, con mobiliarios rotos en la habitación, enchufes con los cables saliendo para afuera, el piso sucio y todo rayado, las ventanas sucias, la cajonera también rota. No es un lugar habitable, no volvería bajo ninguna circunstancia. De hecho las fotos publicadas al momento de mi reserva eran otras, las de ahora se ven mucho peor y la realidad es aún peor. El baño sucio, el agua de la ducha fue imposible de graduar, o fría o hirviendo, y mala presión de agua. La cocina nada que ver con la foto, muy sucia, con cantidad de cosas acumuladas, tierra y olor. Muy desagradable en general. El departamento está abandonado, sucio, desordenado, deteriorado. A pesar de pasar todo el día afuera y de la buena ubicación, no se justifica reservar este departamento para dormir, es imposible bañarse, usar el baño cómodo y dormir tranquilo debido al desorden y la suciedad, es muy incómodo dormir ahí, con un acolchado muy sucio y que no dan ganas de usar ni de tocar.<br/>Aclaro que yo reservé el hospedaje porque leí muchos comentarios buenos, pero leyendo los comentarios de los últimos tiempos empezaron a aparecer comentarios negativos y ahora el mio. Lamento haber reservado, esos comentarios positivos no tuvieron nada que ver con mi experiencia.<br/>La ubicación fue lo UNICO bueno del hospedaje, y no justifica su reserva. Aclaro que me he hospedado en hostels y lugares muy básicos y sencillos, pero cómodos, acogedores y limpios, no se necesita mucho pero si lo básico, y acá no lo encontré.<br/>Lamento ser dura, pero prefiero contar mi experiencia sinceramente y que otros puedan evitarse malas experiencias. <br/>Y si me preguntan por qué me quede, es obvio, porque salir a buscar hospedaje era imposible por los costos elevados que se manejan en Manhattan."
5178,77307248,2016-05-31,1670561,Maddy,Simple room in a great location - close to many theaters and tourist attractions. Also many restaurants and cafes around.
5178,78031516,2016-06-05,63828936,Katie,The location and hosts were great and super easy. Would definitely recommend staying here. The only downer for us was the shower only being freezing or boiling hot which was a little bit unpleasant. But apart from that it was perfect for us! Thanks
5178,78865075,2016-06-09,51495101,Jennifer,"Die Lage ist perfekt, das Zimmer und die Ausstattung sind ok. Allerdings wirkt das Zimmer auf dem Foto freundlicher als es wirklich ist. Und es war alles andere als sauber. "
5178,80383656,2016-06-17,64809261,Gry,"Shunichi was very welcomming and flexible with checkin times, and he had arranged for a friend to let us into his apartment when we arrived during the day. <br/>We had an amazing time in NYC and the room fit our needs perfectly. The bed was comfortable, and it was easy to feel at home and relaxed in the room. Both the room and the bathroom had plenty of space, and was nice and clean.<br/><br/>The location in Manhattan was very central and close to many things, while still being relatively calm at night. We also found that there was an abundance of good restaurants literally right around the corner, which was a great luxury. The most difficult thing was to chose just one place to eat at after a long day of sightseeing!  <br/><br/>I would reccommend booking this room to anyone who wants to go to NYC, it definitely contributed to making our NYC experience amazing!"
5178,80947596,2016-06-20,19177355,Laura,"The large room, air conditioning, and location were all great. No problems. "
5178,81214818,2016-06-21,43210416,Jing,"GREAT LOCATION! Near subway, bus station, lots of restaurants. You can walk to Time Square within 20 minutes.<br/>The host is very easy to communicate and respond quickly.<br/>The room is nice and tidy.<br/>Great place to stay in New York!"
5178,83364013,2016-07-02,40546622,Samantha,There was a bit of a mishap with arrival but other than that the stay was perfect. It was close to everything and if you wanted to catch the subway it was only a few blocks away. The area and room were very secure and the air conditioning was amazing in the summer heat. Shunichi was very friendly and ready to help should I need it. Enjoyed my stay a lot and would definitely stay again :)
29628,4435540,2013-05-05,5533374,Merle,"We had a great time in New York and Chris and his girlfriend were wonderful hosts!! The room as the whole flat were very friendly and clean. The bed is super comfi!! The C and G train are right around the corner, it's a 20min subway ride to Manhatten. <br/>We were allowed to come and go whenever we wanted and to use the perfectly equipped kitchen. Chris even invited us to drink his home brewed beer, which was delicious! We would totally recommend to stay there! "
29628,4475527,2013-05-07,5178540,Dan,Chris's apartment is beautifully decorated and very clean and you couldn't find a better host. I booked his apartment for my dad while he was in town. He and Chris seemed to really hit it off. Chris was so outgoing and helpful and he truly enjoys hosting others and getting to know them.
29628,4750620,2013-05-23,6249695,Marlene,"My boyfriend and I enjoyed our stay at Christopher's. It really is a pleasant room and a very clean and tidy apartment. We didn't see Chris much, but he was flexible about when to let us check in and very friendly. He gave us great recommendations for Clinton Hill - the Mexican restaurant on Vandebuilt was one of our culinary New York highlights. Clinton Hill is a good neighborhood if you want to wind down a bit after a day in Manhattan. And I can recommend Chris apartment without hesistation. Thanks Chris!"
29628,4901857,2013-06-01,1946800,James,Had a great time with Chris and Jan. They took me out to the Brooklyn Brewery and were all round great hosts. Would recommend staying there to anyone!
29628,5168568,2013-06-16,6693662,Akihiro,"Chris's place was cozy, clean and spacious. Close to subway C line, which is very convenient to go to Manhattan.<br/>As for Chris, I really appreciate his hospitality. Though I arrived at late night, Chris welcomed me. He always cared me, even when he was working, gave me a lot of advice, recommended me good places. Unforgettable is his self-brewed beer. It was great.<br/>These are why Chris's place is definitely recommendable. I'd like to go there again and say cheers with his great beer."
29628,6580968,2013-08-18,5795567,Andrew,"Chris is a wonderful host. The location is ideal for access to Manhattan and elsewhere in Brooklyn, and the local neighbourhood is safe and friendly. Chris is an attentive and generous host, always ready to share his time, beer, and roof (complete with grill!). The room is spacious, comfortable, with ample storage, a very comfortable bed, and good a/c. I was in NYC conducting academic research, so had a longer term stay to do work rather than the tourist experience. I was lucky enough to share 4 July with Chris and Jen, and several outings to local pubs and restaurants besides. In short, I had a wonderful time, as you will if you stay."
29628,7514155,2013-09-23,5872233,Yael,"I highly, HIGHLY recommend Chris's space! Being somewhat of a germaphobe I was not disappointed.  Chris was super friendly and welcoming without being overbearing - the perfect balance of a great host.  The apartment was super clean, spacious and perfectly located on the edge of Fort Greene (an amazing BK neighbourhood).  Thanks so much for your hospitality Chris!!<br/>Yael & Melissa  "
29628,8770603,2013-11-17,4777153,Ted,"We were very pleased with the room, and with Chris. The apartment is clean and bright, and close to the C subway to Manhattan. We had access to the kitchen, which we used for breakfast before heading out to a conference and sightseeing.  "
29628,9517280,2014-01-01,470280,Jenny (Eugenia),"Christopher is a wonderful host and his place is super clean, spacious and has an excellent location (just a minute to the C station and 10 min to the Manhattan).  The neighborhood is quite and safe, there is an awesome Dominican restaurant 'Puerto Viejo' just 10 min walk from the building. We had a great time and definitely recommend everyone to stay in Brooklyn at Christopher's."
29628,9739621,2014-01-07,10214397,Rory,"My wife and I stayed with Chris during the first week of January 2014 and had a great time.  Brooklyn is great and this apartment is well located near restaurants and there is a subway at the end of the street to take you direct to Manhattan.  The flat is clean and warm, the bed is comfy and the room big enough for two with a place for clothes/baggage.  Chris and Jen were good hosts, friendly and very helpful, I would stay here again (if lucky enough to get back to NY some day).  Unfortunately i didn't get to taste Chris' beer, poor timing on my part!  correspondence was quick and hassle free.<br/>Rory & Fiona"
29628,11463741,2014-04-04,409574,Irene,"I would definitely recommend this place and I will stay here if I ever go back to NY. The apartment is beautiful and the room is cozy and clean. Chris and Jenn are great, friendly and always available if you need anything. The neighbourhood is very safe and has great restaurants nearby. Having the C train right on the corner is a plus! "
29628,12785628,2014-05-11,13436425,Luca,"Great experience . the place is clean and spacious,  the bed is super!<br/>Cris and Janny were wonderful hosts they alweys cared us. He is great self-brewed beer!<br/>I recommend Chris Apartment.<br/>Luca<br/>"
5803,589047087843770744,2022-03-23,205386876,Margot,"We had a lovely stay in this beautiful old house. The bed was comfortable, the books and art were lovely, and Laurie was warm and easy to communicate with. Everything was spotless."
5803,603593736422272688,2022-04-12,6256210,Jayme,"Great location close to everything! Clean and easy to access, enjoyed my stay!!"
5803,610822997828760538,2022-04-22,101398030,Daniel,Nice clean place as well as location. We would certainly like to come back!
5803,621648411782049992,2022-05-07,280225623,Florencia,"Laurie place it's so cozy!! I felt at home as soon as I contact her by message.<br/>She is so affectionate and caring! She is the perfect host and really take care of every detail! My room was so magical with beautiful paintings, drawings and lot of books! The book that she has created for her guest it's fantastic! <br/>I highly recommend her place! The perfect place to be in Brooklyn!"
