listing_id,id,date,reviewer_id,reviewer_name,comments
317759,26901342,2015-02-22,3521414,Paul,The reservation was canceled 3 days before arrival. This is an automated posting.
317759,29551765,2015-04-09,23037562,Florian,Eleonora hat uns freundlich in ihrem ruhigem Apartment empfangen. Während unseres einmonatigen Aufenthaltes kümmerte sich vor Ort Milagros engagiert und herzlich um unsere Bedürfnisse. Das Apartment entspricht der Beschreibung in der Anzeige und überzeugt durch das angemesse Preis-Leistungsverhältnis.
317759,34486584,2015-06-08,4263818,Phrau,We had an great Stay. The appartment is well located and we could reach everything by walk. We would stay here at any Time again.
317759,38759510,2015-07-18,37235450,Susana,"nos sentimos muy cómodos con la recepción, que fue cálida y atenta. El barrio está ubicado muy cerca del centro y con variadas opciones de transporte. El depto. es amplio, cómodo y silencioso."
317759,40466846,2015-07-31,36167891,Erica,la recepción de Milagros fue muy buena  como así Eleonora para responder todas las preguntas por msj.  El dto es tal cual las fotos. 
317759,42069269,2015-08-10,24495441,Dante,"En un punto estrategico, sin ningun lujo pero 100 por 100 pulcro y acogedor. Muy buena relacion precio calidad."
317759,49216628,2015-10-02,39510327,Lucho (Luciano),"El departamento es cómodo, completo, cumple con todo lo indicado en el anuncio! La atención de Milagros es muy buena, la ubicación también, con muchos medios de transporte alrededor."
14222,1767466,2012-07-22,416362,Luiz,"O apartamento, bem localizado em Palermo, a duas quadras do metrô Bulnes, é uma ótima opção de estadia em Buenos Aires. Manuel foi muito atencioso e acolhedor com minha família e eu.<br/><br/>"
317759,59819487,2016-01-16,46105501,Sara,"This apartment was the perfect spot for us to get away from the hustle and bustle and relax. The place is decorated with beautiful antique furniture and feels like stepping back in time and getting a true Buenos Aires neighborhood. Milagros, the neighbor that assists to care for the apartment was extremely helpful and kind. I would recommend this apartment to anyone looking for a quiet get away in a fun city. "
317759,60392267,2016-01-23,50846769,Maëlle,"Un super petit appartement, très agréable à vivre, avec tout ce que vous avez besoin pour etre bien. On s'y sent vite comme chez soit. Le métro tout près, plein de bus qui vont un peu partout. Pour un couple c'est parfait. Apres le quartier reste un quartier pauvre et seule, je ne me serais pas sentie rassurée de rentrer le soir. Mais le quartier reste très sympa dès que vous vous promener, vous êtes près d'avenue importantes, de lieux de visites intéressants. Je conseil vivement ! "
132298,23229165,2014-11-25,3421247,Christian,We had a great stay in Ralf's apartment. It looked in reality just as good as on the pictures. We received an excellent and extensive introduction to Buenos Aires from his team. Recommended!
14222,1850636,2012-07-31,2743959,Soleny,"Fiquei 6 noites no apartamento e foi uma experiência excelente!! Ele é muito bem localizado, perto de tudo, numa região maravilhosa. A mobilia do apartamento é linda e tem tudo na cozinha para funcionar muito bem. Sugiro apenas uma revisão nas toalhas de banho que estão muito gastas. Mas valeu a pena a hospedagem e o Manuel é muito educado e simpático !<br/>"
14222,2038007,2012-08-20,2384444,Carlos,"El apto Happy Hose en Palermo estuvo excelente, tal cual como lo vimos en esta pagina, esta super bien ubicado con todo bien  accesible, supermercado, restaurantes, cafes etc, a una cuadra de la v Sta Fe que es bien conveniente y a una cuadra del Shopping Alto Palermo, pero el plus del apto es Manuel, quien es un chico super amable y educado, nos dio unos tips bien buenos, no  encanto compartir con el ."
14222,2668676,2012-10-21,1882167,Camilla Olivia,"This was the first time we rented a apartment through Airbnb, but its not going to be the last! <br/><br/>Manuel has been the most amazing host, he is allways there to help you with whatever you need. Here you really feel at home and welcome! He has taken us with him to meet his friends and to barbecues, wich has really been great! He had prepared everything so nice when we got here..he even has a tin of joy ( La lata de la alegria)..that we actually manage to empty! <br/><br/>The Happy House is better than you can imagine, and if we could choose, we'll stay here forever! Mercedes has done a incredible job with the decorating, colors and style. Its beautiful, has lots of space and everything works as it should. The apartment is light and clean. <br/><br/>The location is amazing, close to everything and really easy to get around. There are super markets, cafes, parks, subways and buses, shopping and a cinema just around the corner. Its also a reasonably quiet street, so trafic and noise wont bother you. The neighborhood is great. <br/><br/>Thank you soooo much Manu, Mercedes and Happy House! "
14222,3324117,2013-01-10,408329,Nicolas,"juste parfait.<br/>just perfect<br/><br/>nice and sweet people, very helpful.<br/>l'attention mise à l'accueil, à tout ce qui peut aider l'installation dans l'appartement : des choses simples comme du savon dans la salle de bains et de l'huile dans la cuisine, Mercedes et Manuel nous avaient mis de l'eau au frais, acheté une bière... bref. assez rare, comme accueil."
14222,3362243,2013-01-17,246520,David,"Great location, very clean house, Mercedes is a great host, absolutely recommended for any duration."
14222,3442637,2013-01-30,4511110,Erin,"Manuel and Mercedes were perfect hosts: quick to respond to any inquiry before and during my stay, flexible, friendly and very welcoming, and offering plenty of advice. The apartment is well located, very comfortable, and fitted with all conveniences. For a hassle-free stay in BA, I couldn't recommend Happy House more highly. Thanks Mercedes!"
14222,3599623,2013-02-22,3434327,Denise,"Spent two weeks at Happy House. The house was well appointed and well situated next to a subway, several grocery stores and a variety of restaurants, bars and cafes. It is also quite central and close to Palermo Soho and Hollywood. Check in and check out was easy. The owner really took care in making my stay a pleasant one.  Since she knew I was going to be working from the apartment, she even took the time to rearrange the living room ahead of my arrival - without me having to ask - so that my work desk would be well positioned next to a window. My flight out of Buenos Aires was at night, and there was absolutely no problems when I asked to check out at 6pm. The Internet is a bit slow, but still works well for sending emails and surfing the Web.  I'd have no problems recommending the apartment to anyone going to Buenos Aires."
14222,3790125,2013-03-15,4630833,Martina,"I was at the Mercedes home 4 days and I felt at home.<br/>The apartment is very comfortable, the location is great for exploring the city and Mercedes is available for any information.<br/>I would recommend staying in the apartment of Mercedes at all."
132298,23469895,2014-12-01,2539483,David,"Ralf and his team run a top-notch operation.  Was given a very complete ""orientation"" on the apartment and advice/suggestions on everything from security precautions to suggestions about which streets/sites to explore.  They were very helpful and responsive if I needed suggestions, but gave me the space I wanted as someone renting an entire place.  <br/><br/>As for the apartment, it was immaculate, in great condition, true to the photos, and centrally located.  Was very easy for me to get downtown for my classes as well as other places worth visiting (the Cemetery (15 min walk), Palermo (10 min subway ride), etc.).  Liked that there was a pool, but it was not quite big enough for a semi-serious swimmer to do laps. That said, the roof deck provided a nice break from the city bustle where you can read or hang out with friends."
317759,87481945,2016-07-20,59201685,Alfonsina,"El departamento es tal cual como muestran las fotos. Es pequeño, sencillo pero cuenta con todo lo necesario para vivir cómodamente, los muebles se encuentran en buenas condiciones, hay buena presión de agua y siempre todo muy limpio. Al llegar me recibió Milagros, la encargada de la casa y una persona maravillosa, ella es la que se encarga de la limpieza y siempre esta bien predispuesta para ayudar a los huéspedes. La casa se ubica en un barrio tradicional de Buenos Aires a una cuadra de una Avenida comercial muy importante que cuenta con todo tipo de negocios (comida, vestimenta, farmacias, etc). El transporte público es accesible desde la zona, hay un subte y muchas líneas de colectivos. <br/>Recomiendo este departamento para quien busca un lugar tranquilo,   sencillo y limpio para descansar. Excelente relación precio/calidad. Para los turistas la zona no es de lo mas linda para pasear. Hay que tomar precauciones mas que nada por la noche pero el transporte público es variado y pueden llegar rápido a cualquier punto turístico de la ciudad. "
14222,3850065,2013-03-20,4899174,Ana,"I had a lovely week at Happy House! Manuel and Mercedes were perfect hosts: attentive, quick to respond to any inquiry before and during my stay, flexible, friendly, honest, very welcoming, and offering plenty of advice. The apartment is beautifully, great location (near shops, Sta Fe, Alto Palermo shopping and tube station), very comfortable, and fitted with all conveniences. I warmly and highly recommend Happy House and I Iook forward to my next stay. Thanks Manuel and Mercedes! <br/>"
14222,3886696,2013-03-25,4726744,Ale Y Pili,"Nuestra estadía en la “Happy House” fue estupenda. Nos atendieron de maravilla y se mostraron muy flexibles ante nuestro repentino cambio de planes. Tanto Mercedes como Manuel estuvieron siempre atentos y dispuestos a ayudarnos. La casa es muy cómoda y posee todo lo necesario para ser acogedora y a la vez práctica. Muy recomendable. <br/>"
14222,3979184,2013-04-01,2882001,Stijn & Katrien,"Both Mercedes and Manuel were very welcoming guests.<br/><br/>The happy house is a peaceful place in the middle of BA - Palermo and a great base for exploring the city.<br/><br/>Thanks a lot,<br/>Stijn & Katrien"
14222,4159096,2013-04-15,1299997,Nikos,"Manuel was truly an awesome guest.<br/>The apartment is super cute and very nicely located of off Santa Fe Avenue. Eventhough the internet connection was spotty at times Manuel was very responsive in promising to take care of it soon for future guests. Still, the overall experience was magnificent. I actually forgot my wallet and camera at the appartment and after I notified him, Manuel found it and Fedexed it to me the next day.<br/>Highly reccomended!<br/>"
14222,4474356,2013-05-07,5430142,LaurayBruno,"Mercedes is the perfect host ! We were very happy in the Happy House ! The appartement is very nice, quiet (well, as quiet as possible in this huge Buenos Aires querido), clean, warmful, cheerful, decorated with a lot of delicate attention, the floor (parquet) in the living was perfect for practice and private tango classes. A lot of milongas in the neighbourhood, Palermo is a tango barrio ... Gracias por todo !  Keep in touch for next time, un abrazo enorme to Mercedes and Manuel ! Laura y Bruno"
14222,4662449,2013-05-19,4916454,Emilia,"Ha sido un verdadero placer estar en este departamento. Unos anfitriones maravillosos y la casa cuidada al detalle para que la estadia sea una experiencia maravillosa.<br/>Yo ya tengo piso preferido para estar en Buenos Aires.<br/>Muy recomendable."
14222,5452171,2013-07-01,2940107,Lily,"Happy House was clean, cozy, and cute with all the amenities we needed. It was also well situated and a great base from which to explore the city. The hosts were very friendly and made themselves readily available to address questions. Overall, a great place to stay!"
14222,5676105,2013-07-11,6473749,Maureen,"We had a lovely stay at this apartment in Buenos Aires. It had everything we needed and was conveniently located. As two women traveling alone, it was a safe neighborhood. Mercedes and Manuel were extremely accommodating. When our outgoing flight was cancelled, they quickly responded to my email and enabled us to stay another night. We so appreciated their kindness after a terrible day at the airport!  Muchas gracias, amigos!  I can recommend this apartment without hesitation. "
14222,5846614,2013-07-19,6845781,Patsy,The happy house was the perfect place to spend my visit in Buenos Aires. The decor really did make me feel happy and comfortable. Manuel was an excellent host. He was flexible when it came to checking me in and out and was always available and helpful with any other requests. I will always remember my stay in the happy house and strongly recommend it to anyone who is interested! 
132298,23736332,2014-12-08,24411467,Manuel,"Mi novia y yo pasamos genial en el apartamento de Ralf. Marcelo (un miembro de su equipo) nos recibió de maravillas y no sólo nos explicó muy bien absolutamente todos los pormenores del lugar, sino que lo hizo con muy buena onda y hasta con alguna grata sorpresa. Fue una experiencia divertida y súper cómoda, la piscina es un gran diferencial y el barrio es muy lindo, accesible y lleno de lugares para comprar o comer. Sin dudas me encantaría volver y lo más probable es que lo haga. Gracias por todo chicos."
132298,23822495,2014-12-11,8577839,Diogo,"Apartamento muito bem localizado, em condições impecáveis, tal como descrito. O staff foi sempre muito prestável e atencioso.A nossa estadia correu muito bem! "
14222,6528689,2013-08-16,5529903,Deborah,"Happy House is a fabulous place to stay:  perfectly located in Palermo near parks and public transport lines, a cozy and beautifully decorated apartment, and a wonderfully helpful host in Manuel.  We had a marvelous time in Buenos Aires and Happy House made our stay all the better.  "
14222,6998460,2013-09-02,5687820,Oded,"Very nice small apartment in a very good location and a very nice and helpful host.<br/><br/>"
14222,7127274,2013-09-07,637422,Leticia,"A Happy House é muito aconchegante e limpa. O prédio quieto e reservado -  mesmo com um restaurante embaixo não chega a ser barulhento. Hospedes viciados em wi fi podem ficar impacientes, mas existem 2 conecções disponíveis. Manuel foi um excelente host, estando sempre pronto para nos ajudar no que fosse preciso. A casa é super bem localizada, com fácil acesso à metro, parques, supermercados,shoppings e restaurantes. Mercedes tem super bom gosto e um astral incrível no seu charmoso apartamento. Mimos como a A lata da Alegria nos faz sentir super benvindos. Happy house tem uma energia maravilhosa, e Manuel foi um excelente amigo. Recomendo muitíssimo! Habla-se Portunhol e Inglês! ;P"
14222,7437496,2013-09-20,8117819,Kristen,I had a great experience at Happy House! The location is awesome. It was easy to get to the subte and taxis drive past the apartment regularly. There is a grocery store at the corner. Manuel provided me with lots of helpful information about places to visit and recommended great restaurants! I'll go back to happy house the next time I travel to BA!
14222,7931963,2013-10-08,9079401,Fiona,"We had a wonderful week at Happy House and in Buenos Aires. The apartment is very cosy, bright, comfortable and spacious. Located in a fantastic area close to everything and very safe. Manuel was a great host and very helpful and responsive to any of our questions. Highly recommend :) "
14222,8317929,2013-10-25,9380328,Kasia,"We had a great stay at the Happy House. The apartment itself is spacious, charmingly decorated and well situated (close to a number of tourist attractions, the subway, buses and supermarkets). The hosts were very friendly and responsive - and flexible with check-in and check-out. "
14222,8442530,2013-10-31,7906044,Emily-Claire,"We loved our stay at Happy House. Manuel and Mercedes were very responsive to any questions and flexible with check-in and check-out. We had to leave at 6am in the morning, and this was no problem. The apartment is well-furnished and has all that you need. The location is excellent - minutes to a supermarket and the subte station and the Palermo parks. Plenty of taxis in the street. A lovely local neighbourhood and felt safe for two women travellers. Highly recommend. "
14222,8713099,2013-11-13,1460050,Lea,"A really cosy appartment in the cool neighbourhood of cool Palermo. The appartment provides everything you need for some Buenos Aires days and the host, Mercedes, was absolutely great, helpful and made us feel at home from the very first minute of our stay. We would highly recommend this place!"
132298,24060929,2014-12-18,2722389,Loïc,Everything was perfect
132298,24395527,2014-12-27,1618552,Nate,"Nice apartment in a great location. On a Main Street but facing the quiet side of the neighborhood, nice setup and comfortable furniture. Would stay here again for sure. "
132298,24521734,2014-12-30,10022119,Tania & David,"Everything was exactly as pictured. Very safe, very clean, very comfortable. We didn't actually meet ralf, but we were met on arrival and shown around. The guy who orientated us was very informative, not only about the apartment and the building, but lots of good BA tips too. The transport from the airport was effortless. Highly recommend. "
132298,25232215,2015-01-10,22097564,David,"Amazing apartments, have now stayed twice at Ralf and his team.<br/>Very careful in-check of the apartments, so you are sure that you know the area, apartment and property.<br/><br/>Overall very good experience"
132298,28116325,2015-03-18,19413684,Kenneth,"Urban Escape is exactly as described, inviting, comfortable and very well-maintained. Marcelo and Andreas  were responsive and it was clear that all of Ralf's team wanted everything to go well. <br/><br/>The kitchen was well-supplied with cooking items, dishes, glassware and the like. The bed was very comfortable, and wifi and tv reception were always perfect. The pool area is a great asset, the security guards and building maintenance men reliable.<br/><br/>The area has many shopping possibilities, for groceries, books, clothing, wine, including small fruit and vegetable shops. Pharmacies and restaurants abound. The location is great for sight seeing, on foot or by subte or taxi.<br/><br/>A very well-run property."
132298,28491215,2015-03-24,6172176,Mario,"Minha estada em Buenos Aires foi perfeita desde a chegada no aeroporto de Ezeiza. A recepção no apartamento como sempre é muito calorosa, de forma a nos sentirmos bem acolhidos e seguros. As dúvidas são respondidas de forma eficiente e nos são dadas informações e sugestões ecelentes, como por exemplo, onde trocar moedas com segurança, haja vista a existência de cotações bastante variadas. O apartamento é como demonstram as fotos e até melhor. A localização esplêndida, de onde temos acesso à muitos restaurantes, compras e meios de transporte."
132298,29136456,2015-04-04,1556273,Kristoffer,"The location was great and the check-in process was very smooth.  We were provided with great recommendations and there were very good travel materials inside the apartment.  Please note that the washer and dryer are not inside the apartment itself, but you are granted access to it."
132298,29330643,2015-04-06,21333883,Oliver,"Great apartment, as described - well furnished and maintained, everything worked out well. Check In was smooth and worked just fine. Location is central and a good base to reach most parts of the city from.<br/><br/>Will consider this again the next time we go."
132298,30459455,2015-04-22,15995757,Mariana,"Staying at Urban Escape was a very pleasant experience. The place was very neat and the room is overall super comfortable and cozy. The kitchen was well set with good quality items for indoor meals; the balcony with the 13th floor view of the city was a nice place for an intimate dinner (I totally recommend doing that); the bed was big, clean and very comfortable; internet and cable worked very well, and the bathroom had everything we needed. Ralf and the rest of the BA4U team was willing and thoughtful, provided us all the information we needed and made the communication very easy. The building itself has a good structure, was very safe, has very kind and polite personnel, counts with a lovely top floor deck (with sauna, gym and pool) and I'd like to stay there again and work with BA4U in future visits to Buenos Aires. "
132298,31608214,2015-05-07,11471577,Rachel,"It's all about location and this was a great location, just a few blocks from the metro station with plenty of shops and restaurants on the doorstep.  Perfect for visiting all the attractions of Buenos Aires, in particular around Recoleta. <br/><br/>We were warmly welcomed by Marcello, one of the BA4U team, who gave us excellent detailed instructions about the property.  The apartment is on the 13th floor and faces the rear of the building making it very peaceful.  We made use of the gym a few times with its view over the city, and loved stretching out on the balcony after our workout.  The pool looked great but was a little chilly for us to use at this time of year.  <br/><br/>Our hosts were really flexible about check out time and we were able to make use of the apartment until 4pm on our day of departure.  Communication before and during our stay was perfect.<br/><br/>We would highly recommend BA4U and this apartment and if we return to Buenos Aires we would definitely stay here again."
132298,33872191,2015-06-01,4869482,Bruno,"Estadia perfeita! O apartamento está igual nas fotos, muito bem localizado e tudo muito limpo. <br/><br/>A equipe é sensacional, nos ajudou em todos os problemas e dúvidas. Fomos recebidos pelo Marcelo, que nos deu excelentes instruções detalhadas sobre o apartamento e sobre a região.<br/><br/>Muita flexibilidade com checkin e checkout. Recomendo a todos!!"
132298,34784784,2015-06-12,31370781,Kiran,Fantastic apartment in every sense. Room clean and modern with good facilities. Location convenient and apartment staff also helpful. Would recommend. 
132298,35222997,2015-06-16,19896274,Guilherme,"Perfeito! Tudo como descrito no site. Chegamos no apartamento e tudo estava a nossa espera. Como fazia frio no dia (8 graus), o apartamento já estava climatizado, limpo e perfumado. Detalhes como ter água mineral, frutas e alguns biscoitos mostraram a atenção aos detalhes para fazer com que tudo ficasse mais confortável. A localização ajuda muito, tem tudo perto, tudo mesmo. Você poderá andar poucas quadras para ir a lojas, cafeterias e supermercados. O Cemitério da Recoleta fica a uma caminhada de alguns minutos (vale a pena caminhar pela cidade). A equipe de Ralf é muito atenciosa. Recebemos dicas práticas do que fazer e cuidados que deveríamos ter. Podem ir sem medo!"
132298,37602340,2015-07-08,6495160,Thomas,"The place was absolutely amazing! Very clean, spacious, and well-lit. Beautiful views from the 13th floor balcony. 24/7 guards on premises. The location could not be better; easy walk or a quick ride on the Subte to ALL of Buenos Aires' best sites, restaurants, bars, and clubs. When I come back to Buenos Aires, I will be staying here again. "
317759,89107531,2016-07-26,70445522,Keo Re,It was so good. There was no specific checkout time so we could stay until our next flight which was at night. The room is cozy kitchen is well sorted. Highly recommended!
317759,99327773,2016-09-04,18158030,Fabricio,"A estadia no apartamento da Eleonora foi muito boa. Ficamos 30 dias e o monoambiente atendeu as expectativas. A Milagros, senhora que cuida de tudo por lá, estava sempre prestativa para que tirássemos quaisquer dúvidas."
317759,122571807,2016-12-24,80658572,André,"Morei por meses no apartamento e adorei. O apartamento é muito aconchegante, tem uma cozinha separada com uma mesa onde eu podia trabalhar, além de comer. O banheiro é muito adequado, o quarto com um bom tamanho. O edifício e o apartamento são antigos, mas bem cuidados. Uma pessoa muito solícita do edifício (Milagros) ajuda muito nas dúvidas e solução de situações que aparecem.<br/>A localização no centro é um ponto a ser avaliado segundo as intenções da viagem: para mim foi excelente, pois estava perto dos meus lugares favoritos (região do Congreso), tinha muito transporte público disponível (metrô na esquina e ônibus - que funcionam 24h), muitos serviços próximos (como lavanderias), bastante comércio popular e não fica muito longe de nenhum lugar para quem gosta de caminhar pela cidade. Todavia, à noite e nos domingos é uma região menos movimentada, e é um pouco escura à noite (como outros centros). Não é uma região turística ou badalada.<br/>Para quem busca um local nessas condições, recomendo muito a estadia nesse local e agradeço muito à hospitalidade!<br/>A única dificuldade que tive foi com a instabilidade da internet wi-fi: a rede estava lenta e o sinal chegava muito fraco ao apartamento; para alguns dias e uso de comunicação estava ok, mas para quem precisa trabalhar estava muito difícil. Acredito que será resolvido."
317759,129147905,2017-01-29,104600192,Catia,"Minha estadia não poderia ser melhor, eu e meus filhos simplesmente adoramos a Milagros e o Ivan, cozinha bem limpa e equipada,quarto com roupa de cama trocada semanalmente,tudo perfeito parabens"
317759,133291873,2017-02-21,112287061,Pascal,Nice host and nice arpartement. The location is not the best but i had still a great time there!
317759,136101924,2017-03-08,109860350,Simon,"Very good value place. Central city location, close to buses and subway. So wasn't an issue getting to the big sights in Buenos Aires. Plenty of restaurants and kiosks/supermarkets nearby. Felt safe in the apartment. Had all the amenities we needed. Highly recommend. Would return. "
317759,156866646,2017-06-01,56055320,Lolo,"El depto de Eleonora es una excelente opción!! Está ubicado cerca de estaciones de colectivo, subte y tren. La zona tiene todo lo que necesitas para tu estadía: teatros comerciales e independientes, cine, bares y zonas comerciales. El lugar también es tranquilo, limpio y si tienes cualquier duda o problema, Milagros siempre está lista para ayudarte. Un excelente lugar!!"
317759,196251592,2017-09-22,50638635,Graciela,Todo ok. Milagros un sol y atentísima para que la estadia sea muy buena.
317759,216317504,2017-12-03,107039253,Lola,"El departamento es una belleza, tiene techos muy altos, ventanales gigantes y en general el estilo es antiguo con encanto. El baño también estuvo muy bien, la regadera exquisita, y la cocina con todo lo que necesitas para una estancia larga. Nosotras estuvimos dos meses y definitivamente lo mejor fue Milagros, la señora que cuida los departamentos y que nos daba la ropa de cama y baño muy limpios cada semana. Eso sí, el WIFI nos fallaba mucho, parece que el modem está lejos pues el departamento es el último del pasillo así que era difícil que llegara la señal. Lo reportamos varias veces pero no lo solucionaron. Así que si para ti es importante el internet en tu viaje tienes que pensarlo muy bien. <br/>Con respecto a la zona, es súper céntrica, no tendrás problema para ir a cualquier parte de la ciudad que quieras, con la plaza Miserere cerca con paradas de autobuses y subterráneo. Y si quieres caminar, al Congreso son 15 minutos o menos y a la Plaza de Mayo 30 minutos. Lo único malo de la zona es que es muy popular, así que seguramente la encontrarás muy sucia, con muchas heces de mascota en las calles y muy frecuentemente verás tipos tomando alcohol en las banquetas lo que no te hace sentir tan segura.<br/>Con excepción de estos dos detalles, nosotras recomendamos ampliamente este departamento. Saludos!!"
317759,217922713,2017-12-10,60413375,Phil,"Lovely little apartment in a great location, with good amenities and cleanliness. We had good communication with Eleonora in the lead up to our stay and Milagros was also very helpful. Would highly recommend this airbnb and we didn't want to leave after a great 4 nights here."
317759,224200946,2018-01-02,133098098,Markus,"Schön eingerichtete Wohnung.<br/>Gute Lage mit Bus und Ubahn Anbindung wenige Minuten entfernt.<br/>Bequemes Bett <br/>Leider keine Klimaanlage, dennoch erträglich."
317759,269576131,2018-05-27,118054809,Katrin,"Very nice place, it was a beautiful week in a magic house! Really original and nice atmosphere!"
317759,283770769,2018-06-30,112661373,Alexander,The room was exactly as described. The bed was just amazing to sleep and relax after a walk through the city. Eleonora answered fast and could give us tips e.g. where we could do our laundry. We enjoyed our stay in Buenos Aires very much. If you avoid the area around the nearby station its a very safe and central area of the city to live in. Unfortunately the wifi is very moody and not reliable (bookings and check ins for our trip had to be done in cafés with free wifi). Overall we were still content with Eleonora and Milagros. 
317759,301685370,2018-08-04,138173617,Claudio,"O apartamento não é ruim mas está precisando de uma reforma, melhorar o wi-fi,melhorar a cozinha, colocar um forno elétrico ou micro-ondas,um aquecedor bom e forte, uma televisão mais moderna com controle-remoto.Neste momento indico para ficar poucos dias mas estadias longas não recomendo."
317759,321908593,2018-09-11,61274532,Carola,"Die Unterkunft von Eleonora ist wirklich sehr zu empfehlen! Das Bett ist groß und sehr bequem, zum Duschen hat man jederzeit warmes Wasser zur Verfügung,es ist alles sehr sauber und die Küche ist mit allem ausgestattet,was man so braucht zum Zubereiten von Mahlzeiten. Das Apartment liegt sehr ruhig und trotzdem zentral,man ist in 2 Minuten Fußweg an der Metro-Haltestelle ""Alberti"" (Linie A) und in 5 Min. am Kongress und  im Zentrum, zusätzlich fahren Busse vor der Haustüre vorbei und es gibt zahlreiche gute Cafés, Restaurants und Einkaufsmöglichkeiten direkt um die Ecke,unter anderem das empfehlenswerte Café ""Havanna"" und ""Martinez"". Ich wurde sehr lieb begrüßt und empfangen von der Nachbarin Milagros,die die Schlüsselübergabe macht und sich um alles kümmert. Besonders toll fand ich,dass sogar ein kleiner Heizofen zur Verfügung stand und ich so nicht gefroren habe. Man fühlt sich sehr willkommen und wohl,ich würde wieder kommen! Vielen Dank für alles! :)"
317759,358730161,2018-12-15,223535713,Micol,"Eleonora siempre tuvo respuestas muy rápidas, milagros un amor, la zona tiene medios de transporte con fácil acceso a cualquier parte de la ciudad, el lugar muy muy lindo. 100% recomendable ❤️"
317759,404524346,2019-01-24,97748425,Jean & Marie,"Plusieurs petits appartements dans une maison ancienne . Très belle belle maison, j'ai été reçu par Eleonora, très bon accueil, j'ai changé d'appartement en cours de séjour avec Airbnb. Tous c'est bien passé. Merci!"
317759,415369026,2019-02-22,117188816,Patrick,"Lovely flat, good hosts, great shower, and comfy bed. Poor wifi and local area is pretty run down."
317759,591111961,2020-01-10,81695520,Carolina,"Me senti muy a gusto en el departamento de Eleonora !! Me recibieron Milagros y Hernan con mucho carino, siempre atentos y disponibles para cualquier cosita. Eleonora igual, muy reactiva por Airbnb. El depa esta hermoso, el Wifi ya funciona MUY bien (lo usé para mi trabajo), ya tiene todo para cocinar. Cuando llegué, el refri no funcionaba, me lo cambiaron muy rapido. El lugar queda a dos minutos del metro Alberti y tiene todo alrededor. El unico inconveniente puede ser el olor de cigarrillo que entra por la ventana cuando el vecino esta fumando. :( Gracias Eleonora, Milagros y Hernan, que les vaya muy bien !"
317759,622464957,2020-04-15,231421725,Antonio,"Abitazione comoda,accogliente e silenziosa."
317759,658694186167614500,2022-06-27,330912485,Garrett,"El departamento es un encanto. Está bien equipado y ubicado. No le faltaba nada. Eleonora respondía cualquier pregunta con rapidez, y Milagros siempre estaba dispuesta a ayudar."
317759,684048663176698402,2022-08-01,173515790,Eduardo,"El depto. es cálido, acogedor, tranquilo, silencioso y con buena luz natural, especialmente en la habitación. Está ubicado en un primer piso por escalera. Sin grandes lujos, posee todo lo necesario para que puedas pasar una estadía cómoda y agradable. El barrio, sin ser de los más lindos de Buenos Aires, está muy bien comunicado. Milagros es una persona muy amable, simpática y agradable, que estará dispuesta a solucionar cualquier inconveniente que puedas tener. Una buena opción para alojase en esta ciudad."
317759,718035452289431051,2022-09-17,477596380,Adrián,"Un lugar muy pintoresco, agradable, y con todo lo necesario para que no precises nada durante tú estadía, Milagros la administradora es una persona muy agradable y predispuesta, la ubicación del lugar es buena, saliendo un poco de la locura de Microcentro pero con muchos medios de transporte cercanos para llegar a cualquier sitio de la ciudad en minutos, de noche se pone un poco feo pero nada fuera de lo normal, probablemente el mejor lugar calidad precio de los alrededores pero no recomendado para personas con movilidad reducida ya que cuenta con escaleras en la entrada."
317759,743495942934375680,2022-10-22,208934854,Ariadna,Todo muy agradable. Mili e Iván hacen que te sientas como en casa.  Es un espacio tranquilo y cómodo. Volvería definitivamente.
14222,8761273,2013-11-16,3576890,Aldo,"A nice cosy apartment in a great area!!!<br/>Everything, from supermarkets to metro station is so close, and if you are into shopping just a minute away there is one of the nicest BA's shopping mall.<br/>The apartment was clean and equipped with everything you might need (even all kind of international power plugs). The wifi connection was a bit unstable (still working though) but that same week (beginning of november '13) the telco company was going to  install the new line, so should be all solved now.<br/><br/>Mercedes&Manuel were of great help, from simple information about the city to arranging a taxi and helping out with the Spanish.<br/><br/>Overall feedback is very positive, I would choose the same place."
317759,772413572651728576,2022-12-01,26857563,Maya,"A haven for a deep, good night's sleep, which is exactly what I was needing. I also like that it doesn't have all the modern commodities an airbnb place usually has, and yet it doesn't lack for decent living.<br/>Milagros, who cares for the place, is a complete gem... and she makes your day with her sweet smile! Same for Eleonora, the host —despite the distance and time difference, she is always quick to respond and help.<br/>Location is central and a couple of blocks away from the metro, which is great, but the overall neighbourhood has known better times… I would recommend being careful and alert at night!"
317759,794951897671496719,2023-01-01,20454412,Leo,"Eleonora e Milagros são muito gentis e atenciosas. O apartamento fica numa localização ótima para quem quer conhecer a Buenos Aires dos argentinos (e não a dos turistas). Mas considere o tempo de estadia. O apartamento vale a pena para estadias curtas. Falta estrutura (internet boa para trabalho, utensílios de cozinha e roupas de cama) para períodos mais longos."
14222,8877966,2013-11-23,6875500,Peyman,perfect stay! you feel like at home in buenos aires!<br/>
