market,region,snapshot0,snapshot1,regime,matched_nights,blocked_v0,blocked_v1,new_blocks,reopenings,horizon,interval_days,available_v0,blocked_share_v0,blocked_share_v1,net_change_pp,new_block_rate_pct,reopen_rate_pct,net_change_pp_per_30d,new_block_rate_pct_per_30d
austin,na,2024-06-17,2024-08-14,all,2531628,1315548,1298713,183966,200801,d001_180,58,1216080,0.5196450663367603,0.5129951951866546,-0.6649871150105735,15.127787645549635,15.263677190037917,-0.34395885259167597,7.824717747698086
austin,na,2024-07-21,2024-08-14,all,2629062,1311647,1331487,127924,108084,d001_180,24,1317415,0.4989030308147925,0.5064494485105334,0.7546417695740937,9.710227984348137,8.240326856234947,0.9433022119676171,12.137784980435171
austin,na,2024-06-17,2024-08-14,all,423510,216365,220591,39747,35521,d031_060,58,207145,0.5108852211281906,0.5208637340322543,0.9978512904063708,19.1880083999131,16.417165438032953,0.5161299777963987,9.924831930989535
austin,na,2024-07-21,2024-08-14,all,439800,204768,226051,30065,8782,d031_060,24,235032,0.465593451568895,0.5139859026830378,4.8392451114142805,12.791875148915894,4.2887560556336926,6.049056389267851,15.989843936144869
austin,na,2024-06-17,2024-08-14,all,423510,224472,211953,27944,40463,d061_090,58,199038,0.5300276262662039,0.5004675214280655,-2.9560104838138423,14.039530139973271,18.025856231512172,-1.5289709399037115,7.261825934468933
austin,na,2024-07-21,2024-08-14,all,439800,231540,217369,17797,31968,d061_090,24,208260,0.5264665757162347,0.49424511141427924,-3.2221464301955436,8.545568039950062,13.80668566986266,-4.0276830377444295,10.681960049937578
austin,na,2024-06-17,2024-08-14,all,1270530,702641,634698,45183,113126,d091_180,58,567889,0.5530298379416464,0.4995537295459375,-5.347610839570888,7.956308363077996,16.100113713831103,-2.766005606674597,4.115331911936895
austin,na,2024-07-21,2024-08-14,all,1319400,680328,650410,30034,59952,d091_180,24,639072,0.5156343792633015,0.4929589207215401,-2.2675458541761397,4.699626959090682,8.812219988005786,-2.8344323177201747,5.8745336988633525
austin,na,2024-06-17,2024-08-14,screened,281518,46634,106604,65199,5229,d001_030,58,234884,0.16565192989435845,0.3786756086644548,21.302367877009637,27.75795711925887,11.212848994296007,11.018466143280847,14.357564027202864
austin,na,2024-07-21,2024-08-14,screened,299780,71113,113042,45710,3781,d001_030,24,228667,0.23721729268129962,0.37708319434251786,13.986590166121823,19.989766778765627,5.316890020108841,17.48323770765228,24.987208473457034
austin,na,2024-06-17,2024-08-14,screened,1715218,523394,510383,161678,174689,d001_180,58,1191824,0.30514721743824985,0.2975615927538074,-0.758562468444246,13.565593577575214,33.37619460673986,-0.39235989747116173,7.016686333228559
austin,na,2024-07-21,2024-08-14,screened,1826480,528914,547290,111523,93147,d001_180,24,1297566,0.2895810520783146,0.29964193421225527,1.0060882133940685,8.59478438861684,17.610991578971248,1.2576102667425857,10.743480485771052
austin,na,2024-06-17,2024-08-14,screened,286740,83640,90684,36046,29002,d031_060,58,203100,0.29169282276626907,0.3162586315128688,2.456580874659975,17.747907434761203,34.67479674796748,1.2706452799965386,9.179952121428208
austin,na,2024-07-21,2024-08-14,screened,305340,74340,95626,26613,5327,d031_060,24,231000,0.24346629986244842,0.3131787515556429,6.971245169319448,11.52077922077922,7.16572504708098,8.71405646164931,14.400974025974024
austin,na,2024-06-17,2024-08-14,screened,286740,91226,80630,24599,35195,d061_090,58,195514,0.31814884564413753,0.2811955081258283,-3.695333751830926,12.581707703796146,38.58001008484423,-1.9113795268090998,6.50777984679111
austin,na,2024-07-21,2024-08-14,screened,305340,99671,86887,15535,28319,d061_090,24,205669,0.3264262789022074,0.2845581974192703,-4.186808148293708,7.553398907954042,28.41247704949283,-5.233510185367136,9.441748634942552
austin,na,2024-06-17,2024-08-14,screened,860220,301894,232465,35834,105263,d091_180,58,558326,0.350949757038897,0.2702390086257004,-8.071074841319664,6.418114148364934,34.867536287571134,-4.174693883441206,3.3197142146715173
austin,na,2024-07-21,2024-08-14,screened,916020,283790,251735,23665,55720,d091_180,24,632230,0.3098076461212637,0.2748138686928233,-3.4993777428440396,3.7430998212675766,19.634236583389125,-4.3742221785550495,4.678874776584471
austin,na,2024-08-14,2024-09-13,all,438210,222687,266726,52669,8630,d001_030,30,215523,0.5081741630724995,0.6086716414504462,10.049747837794666,24.437763022972025,3.875394612168649,10.049747837794666,24.437763022972025
austin,na,2024-08-14,2024-09-13,all,2629260,1336780,1349701,134644,121723,d001_180,30,1292480,0.5084244236020782,0.5133387340924823,0.4914310490404139,10.417491953453824,9.105686799622974,0.4914310490404139,10.417491953453824
austin,na,2024-08-14,2024-09-13,all,438210,214155,236692,32266,9729,d031_060,30,224055,0.4887040460053399,0.5401337258392095,5.142967983386959,14.40092834348709,4.542971212439588,5.142967983386959,14.40092834348709
austin,na,2024-08-14,2024-09-13,all,438210,216857,197584,18550,37823,d061_090,30,221353,0.4948700394787887,0.45088884324867073,-4.398119623011798,8.380279463119994,17.441447589886423,-4.398119623011798,8.380279463119994
austin,na,2024-08-14,2024-09-13,all,1314630,683081,648699,31159,65541,d091_180,30,631549,0.5195994310186136,0.49344606467218916,-2.6153366346424454,4.933742274946204,9.594908949304694,-2.6153366346424454,4.933742274946204
austin,na,2024-08-14,2024-09-13,screened,305490,94666,138658,49529,5537,d001_030,30,210824,0.30988248387835937,0.4538871976169433,14.400471373858393,23.49305581907183,5.848984852006,14.400471373858393,23.49305581907183
austin,na,2024-08-14,2024-09-13,screened,1832940,556568,568879,121209,108898,d001_180,30,1276372,0.30364769168658,0.3103642235970626,0.6716531910482604,9.49636939700965,19.56598295266706,0.6716531910482604,9.49636939700965
austin,na,2024-08-14,2024-09-13,screened,305490,85107,107119,29265,7253,d031_060,30,220383,0.27859177059805557,0.35064650234050215,7.205473174244659,13.279154925742912,8.522213213954199,7.205473174244659,13.279154925742912
austin,na,2024-08-14,2024-09-13,screened,305490,86196,68347,16639,34488,d061_090,30,219294,0.2821565354021408,0.2237290909686078,-5.842744443353301,7.58753089459812,40.011137407768345,-5.842744443353301,7.58753089459812
austin,na,2024-08-14,2024-09-13,screened,916470,290599,254755,25776,61620,d091_180,30,625871,0.31708512008030815,0.27797418355210757,-3.9110936528200577,4.118420569094909,21.2044776478928,-3.9110936528200577,4.118420569094909
austin,na,2024-09-13,2024-10-14,all,443010,235463,277831,52038,9670,d001_030,31,207547,0.5315071894539627,0.6271438567978149,9.563666734385222,25.072875059625048,4.106802342618585,9.255161355856668,24.26407263834682
austin,na,2024-09-13,2024-10-14,all,2658060,1342352,1349311,142152,135193,d001_180,31,1315708,0.5050119259911364,0.5076300008276713,0.2618074836534867,10.804220997364157,10.071352372552058,0.25336208095498713,10.455697739384668
austin,na,2024-09-13,2024-10-14,all,443010,197283,215978,31708,13013,d031_060,31,245727,0.44532403331753234,0.4875239836572538,4.219995033972146,12.90375091056335,6.596108128931536,4.083866161908529,12.487500881190337
austin,na,2024-09-13,2024-10-14,all,443010,215083,194666,19328,39745,d061_090,31,227927,0.48550371323446423,0.4394167174555879,-4.608699577887632,8.47990804073234,18.478912791805953,-4.460031849568676,8.206362620063555
austin,na,2024-09-13,2024-10-14,all,1329030,694523,660836,39078,72765,d091_180,31,634507,0.5225788733136197,0.49723181568512376,-2.5347057628495984,6.158797302472628,10.476974844605579,-2.452941060822192,5.960126421747704
austin,na,2024-09-13,2024-10-14,screened,303240,102418,145324,47802,4896,d001_030,31,200822,0.3377456799894473,0.47923756760321856,14.149188761377124,23.80316897551065,4.780409693608545,13.692763317461733,23.035324815010306
austin,na,2024-09-13,2024-10-14,screened,1819440,527707,535634,121687,113760,d001_180,31,1291733,0.2900381436046256,0.29439497867475706,0.43568350701314595,9.420445246811841,21.557417278906666,0.42162920033530255,9.116559916269525
austin,na,2024-09-13,2024-10-14,screened,303240,62390,82031,27423,7782,d031_060,31,240850,0.20574462471969396,0.27051510354834457,6.477047882865062,11.385924849491385,12.473152748837956,6.268110854385544,11.018636951120694
austin,na,2024-09-13,2024-10-14,screened,303240,78640,60807,16217,34050,d061_090,31,224600,0.25933254188101834,0.2005243371586862,-5.880820472233214,7.220391807658058,43.29857578840285,-5.691116586032143,6.987475942894895
austin,na,2024-09-13,2024-10-14,screened,909720,284259,247472,30245,67032,d091_180,31,625461,0.312468671679198,0.27203095457943105,-4.043771709976696,4.835633236924444,23.58131140966513,-3.9133274612677695,4.679645067991398
austin,na,2024-10-14,2024-11-14,all,444947,209998,251280,51935,10653,d001_030,31,234949,0.47196182916167545,0.5647414186408718,9.277958947919634,22.104797211309688,5.07290545624244,8.978669949599645,21.391739236751313
austin,na,2024-10-14,2024-11-14,all,2669747,1314758,1306990,134408,142176,d001_180,31,1354989,0.49246539091531893,0.48955575191207257,-0.2909639003246367,9.919490121322019,10.813853195797249,-0.2815779680561,9.599506569021308
austin,na,2024-10-14,2024-11-14,all,444960,190495,203464,27818,14849,d031_060,31,254465,0.42811713412441565,0.4572635742538655,2.9146440129449838,10.931955278722025,7.794955248169242,2.820623238333855,10.579311560053574
austin,na,2024-10-14,2024-11-14,all,444960,215495,186823,15855,44527,d061_090,31,229465,0.484301959726717,0.41986470693994965,-6.443725278676737,6.9095504761074675,20.66266038655189,-6.235863172912971,6.6866617510717425
austin,na,2024-10-14,2024-11-14,all,1334880,698770,665423,38800,72147,d091_180,31,636110,0.5234702744816013,0.49848900275680214,-2.4981271724799194,6.099573973054975,10.324856533623366,-2.4175424249805673,5.902813522311266
austin,na,2024-10-14,2024-11-14,screened,307380,77754,121265,48456,4945,d001_030,31,229626,0.2529572516103845,0.39451167935454484,14.155442774416032,21.10214000156777,6.359801425007074,13.698815588144548,20.421425807968806
austin,na,2024-10-14,2024-11-14,screened,1844280,508277,508278,118559,118558,d001_180,31,1336003,0.27559643871863276,0.27559698093564966,5.4221701689671775e-05,8.874156719707965,23.325470166857833,5.247261453839204e-05,8.587893599717386
austin,na,2024-10-14,2024-11-14,screened,307380,57028,72520,24567,9075,d031_060,31,250352,0.18552931225193572,0.2359294684104366,5.040015615850088,9.812983319486165,15.91323560356316,4.877434466951698,9.496435470470482
austin,na,2024-10-14,2024-11-14,screened,307380,80289,55363,13557,38483,d061_090,31,227091,0.2612043724380246,0.18011256425271652,-8.109180818530806,5.969853494854486,47.930600704953356,-7.847594340513683,5.777277575665631
austin,na,2024-10-14,2024-11-14,screened,922140,293206,259130,31979,66055,d091_180,31,628934,0.31796256533715056,0.28100939119873336,-3.69531741384172,5.084635271745525,22.528529429820672,-3.576113626298439,4.920614779108573
austin,na,2024-11-14,2024-12-14,all,447690,201256,238456,47408,10208,d001_030,30,246434,0.44954321070383524,0.5326364225245147,8.309321182067947,19.23760520058109,5.072146917358985,8.309321182067947,19.23760520058109
austin,na,2024-11-14,2024-12-14,all,2686140,1302298,1296810,124210,129698,d001_180,30,1383842,0.4848213421489572,0.4827782617436172,-0.20430804053400142,8.975735669245477,9.95916449230514,-0.20430804053400142,8.975735669245477
austin,na,2024-11-14,2024-12-14,all,447690,184574,198861,25757,11470,d031_060,30,263116,0.41228081931693805,0.4441935267707566,3.1912707453818525,9.789218443576218,6.214309707759489,3.1912707453818525,9.789218443576218
austin,na,2024-11-14,2024-12-14,all,447690,224053,199540,18059,42572,d061_090,30,223637,0.500464607205879,0.44571020125533295,-5.475440595054609,8.075139623586438,19.000861403328674,-5.475440595054609,8.075139623586438
austin,na,2024-11-14,2024-12-14,all,1343070,692415,659953,32986,65448,d091_180,30,650655,0.5155464718890304,0.4913764733036997,-2.4169998585330643,5.069660572807401,9.452134919087541,-2.4169998585330643,5.069660572807401
austin,na,2024-11-14,2024-12-14,screened,313080,72030,110237,44172,5965,d001_030,30,241050,0.23006899195093905,0.35210489331800177,12.203590136706271,18.32482887367766,8.28127169235041,12.203590136706271,18.32482887367766
austin,na,2024-11-14,2024-12-14,screened,1878480,509218,508243,112861,113836,d001_180,30,1369262,0.27107980920744434,0.2705607725395,-0.05190366679443392,8.242469300981114,22.355062075574704,-0.05190366679443392,8.242469300981114
austin,na,2024-11-14,2024-12-14,screened,313080,53464,68356,22833,7941,d031_060,30,259616,0.17076785486137727,0.21833397214769387,4.75661172863166,8.794912486133367,14.85298518629358,4.75661172863166,8.794912486133367
austin,na,2024-11-14,2024-12-14,screened,313080,91000,69124,16734,38610,d061_090,30,222080,0.29066053404880543,0.2207870192921937,-6.987351475661175,7.535122478386167,42.42857142857142,-6.987351475661175,7.535122478386167
austin,na,2024-11-14,2024-12-14,screened,939240,292724,260526,29122,61320,d091_180,30,646516,0.31166049146118135,0.27737958349303693,-3.4280907968144425,4.504451552629788,20.948060288872796,-3.4280907968144425,4.504451552629788
austin,na,2024-12-14,2025-01-16,all,446568,196000,244180,59276,11096,d001_030,33,250568,0.4389029218394511,0.5467924257895774,10.78895039501263,23.656652086459566,5.661224489795918,9.808136722738755,21.506047351326878
austin,na,2024-12-14,2025-01-16,all,2679468,1299784,1309298,154404,144890,d001_180,33,1379684,0.48509032390011747,0.4886410287415263,0.3550704841408847,11.191258288129745,11.147236771648213,0.3227913492189861,10.173871171027042
austin,na,2024-12-14,2025-01-16,all,446580,198874,219980,36828,15722,d031_060,33,247706,0.4453267051816024,0.4925881141116933,4.72614089300909,14.86762533002834,7.905508010096845,4.296491720917355,13.51602302729849
austin,na,2024-12-14,2025-01-16,all,446580,222466,200694,21512,43284,d061_090,33,224114,0.4981548658694971,0.44940212279994624,-4.8752743069550855,9.598686382823027,19.456456267474582,-4.43206755177735,8.726078529839116
austin,na,2024-12-14,2025-01-16,all,1339740,682444,644444,36788,74788,d091_180,33,657296,0.5093854031379222,0.4810216907758222,-2.836371236210006,5.596869599084735,10.958847905469167,-2.57851930564546,5.088063271895213
austin,na,2024-12-14,2025-01-16,screened,305940,62166,111844,54478,4800,d001_030,33,243774,0.20319670523632086,0.3655749493364712,16.237824410015037,22.34774832426756,7.721262426406718,14.761658554559125,20.316134840243237
austin,na,2024-12-14,2025-01-16,screened,1835640,477714,491856,135709,121567,d001_180,33,1357926,0.2602438386611754,0.2679479636530039,0.7704124991828487,9.993843552594177,25.44765277969664,0.7003749992571352,9.08531232054016
austin,na,2024-12-14,2025-01-16,screened,305940,63107,85380,32753,10480,d031_060,33,242833,0.2062724717264823,0.2790743282996666,7.28018565731843,13.48787026474985,16.606715578303515,6.618350597562209,12.26170024068168
austin,na,2024-12-14,2025-01-16,screened,305940,84346,64869,19079,38556,d061_090,33,221594,0.27569458063672614,0.21203177093547754,-6.36628097012486,8.609890159480853,45.71171128447111,-5.787528154658964,7.827172872255321
austin,na,2024-12-14,2025-01-16,screened,917820,268095,229763,29399,67731,d091_180,33,649725,0.29209975812250766,0.25033557778213594,-4.176418034037171,4.5248374312209005,25.26380574050243,-3.7967436673065196,4.1134885738371825
austin,na,2025-01-16,2025-02-16,all,443970,215462,272235,67241,10468,d001_030,31,228508,0.4853075658265198,0.6131833231975133,12.787575737099354,29.426103243650115,4.858397304397063,12.375073293967116,28.476874106758178
austin,na,2025-01-16,2025-02-16,all,2663820,1294705,1329794,168417,133328,d001_180,31,1369115,0.4860332154575009,0.49920565203354583,1.3172436576044944,12.301158047351757,10.297944319362326,1.2747519267140268,11.904346497437183
austin,na,2025-01-16,2025-02-16,all,443970,199205,224085,39324,14444,d031_060,31,244765,0.4486902268171273,0.5047300493276573,5.603982251053003,16.066022511388475,7.250822017519641,5.423208630051293,15.547763720698525
austin,na,2025-01-16,2025-02-16,all,443970,218338,200364,22735,40709,d061_090,31,225632,0.4917854810009685,0.45130076356510573,-4.04847174358628,10.076141682030917,18.644944993542122,-3.917875880889948,9.751104853578306
austin,na,2025-01-16,2025-02-16,all,1331910,661700,633110,39117,67707,d091_180,31,670210,0.4968053397001299,0.4753399253703328,-2.1465414329797095,5.83652884916668,10.232280489647877,-2.077298160948106,5.648253725000012
austin,na,2025-01-16,2025-02-16,screened,302610,81370,138489,62136,5017,d001_030,31,221240,0.26889395591685666,0.45764845841181717,18.87545024949605,28.085337190381487,6.165663020769325,18.266564757576823,27.179358571336923
austin,na,2025-01-16,2025-02-16,screened,1815660,472167,507470,145676,110373,d001_180,31,1343493,0.2600525428769704,0.2794961611755505,1.94436182985801,10.843078452958073,23.37583948052278,1.8816404805077516,10.493301728669103
austin,na,2025-01-16,2025-02-16,screened,302610,63164,89039,34450,8575,d031_060,31,239446,0.20873070949406827,0.2942368064505469,8.550609695647863,14.387377529797952,13.575771008802482,8.274783576433414,13.923268577223824
austin,na,2025-01-16,2025-02-16,screened,302610,80229,64667,19590,35152,d061_090,31,222381,0.2651234261921285,0.21369749843032285,-5.142592776180563,8.809205822439866,43.814580762567154,-4.976702686626352,8.525037892683741
austin,na,2025-01-16,2025-02-16,screened,907830,247404,215275,29500,61629,d091_180,31,660426,0.2725223885529229,0.23713140125353865,-3.5390987299384227,4.466813844397404,24.910268225251006,-3.4249342547791186,4.322723075223294
austin,na,2025-02-16,2025-03-06,all,389592,205810,249845,50646,6611,d001_030,18,183782,0.5282706010390357,0.6412991026509784,11.302850161194279,27.557649824248294,3.2121859967931585,18.838083601990466,45.92941637374716
austin,na,2025-02-16,2025-03-06,all,2633142,1265624,1304743,132820,93701,d001_180,18,1367518,0.4806516321565643,0.49550802805165844,1.4856395895094132,9.712486416997802,7.403541652181059,2.4760659825156885,16.187477361663003
austin,na,2025-02-16,2025-03-06,all,448710,203449,224549,30402,9302,d031_060,18,245261,0.4534086603819839,0.5004323505159234,4.702369013393948,12.395774297585021,4.572153217759734,7.837281688989913,20.659623829308366
austin,na,2025-02-16,2025-03-06,all,448710,207889,197405,18764,29248,d061_090,18,240821,0.4633036928082726,0.4399389360611531,-2.336475674711952,7.791679297071269,14.069046462294782,-3.8941261245199206,12.986132161785449
austin,na,2025-02-16,2025-03-06,all,1346130,648476,632944,33008,48540,d091_180,18,697654,0.48173356213738644,0.47019530060246784,-1.1538261534918604,4.731285135611635,7.485242321998038,-1.9230435891531004,7.885475226019392
austin,na,2025-02-16,2025-03-06,screened,273912,95443,138934,47567,4076,d001_030,18,178469,0.348444025818511,0.507221297350974,15.877727153246296,26.652808050697878,4.270611778758003,26.462878588743827,44.421346751163135
austin,na,2025-02-16,2025-03-06,screened,1836612,487240,524133,117877,80984,d001_180,18,1349372,0.2652928326723336,0.28538036340827566,2.008753073594205,8.73569334475593,16.620967079878497,3.347921789323675,14.55948890792655
austin,na,2025-02-16,2025-03-06,screened,312540,70925,91587,27169,6507,d031_060,18,241615,0.22693095283803674,0.29304089076598194,6.61099379279452,11.244748877346192,9.174480084596405,11.018322987990867,18.74124812891032
austin,na,2025-02-16,2025-03-06,screened,312540,74750,64491,16079,26338,d061_090,18,237790,0.23916938631855122,0.20634478786715302,-3.2824598451398206,6.7618486900206065,35.23478260869565,-5.470766408566368,11.269747816701011
austin,na,2025-02-16,2025-03-06,screened,937620,246122,229121,27062,44063,d091_180,18,691498,0.2624965337770099,0.2443644546831339,-1.8132079093875986,3.913532649407518,17.902909938973355,-3.0220131823126644,6.522554415679197
austin,na,2025-03-06,2025-04-12,all,437653,208520,260565,61359,9314,d001_030,37,229133,0.47645052130340704,0.59536893383571,11.891841253230295,26.778770408452736,4.4667178208325335,9.642033448565103,21.712516547394113
austin,na,2025-03-06,2025-04-12,all,2648503,1261959,1294394,159043,126608,d001_180,37,1386544,0.4764801097072573,0.48872665048897435,1.2246540781717052,11.470461810083199,10.032655577558383,0.9929627660851665,9.300374440608
austin,na,2025-03-06,2025-04-12,all,442170,188882,208162,33905,14625,d031_060,37,253288,0.42717054526539566,0.4707736843295565,4.360313906416086,13.385948011749472,7.742929448015162,3.5353896538508804,10.85347136087795
austin,na,2025-03-06,2025-04-12,all,442170,210229,192359,22751,40621,d061_090,37,231941,0.4754483569667775,0.43503403668272383,-4.041432028405367,9.808960037250852,19.32226286573213,-3.2768367797881357,7.953210841014204
austin,na,2025-03-06,2025-04-12,all,1326510,654328,633308,41028,62048,d091_180,37,672182,0.4932703108155988,0.4774242184378557,-1.5846092377743093,6.103704056341884,9.482705921189373,-1.2848183008980887,4.948949234871797
austin,na,2025-03-06,2025-04-12,screened,304543,81515,133005,56912,5422,d001_030,37,223028,0.2676633513165628,0.4367363557855541,16.907300446899125,25.51787219541941,6.651536527019567,13.708621983972265,20.690166644934656
austin,na,2025-03-06,2025-04-12,screened,1831243,467859,497193,138242,108908,d001_180,37,1363384,0.2554871199507657,0.27150574773528147,1.6018627784515793,10.139623172928538,23.27795340049032,1.2988076582039831,8.221316086158273
austin,na,2025-03-06,2025-04-12,screened,305340,57041,76012,29378,10407,d031_060,37,248299,0.1868114233313683,0.2489421628348726,6.213073950350431,11.831702906576345,18.244771304850897,5.03762752731116,9.593272626953793
austin,na,2025-03-06,2025-04-12,screened,305340,76672,60063,19562,36171,d061_090,37,228668,0.2511036876924085,0.19670858714875222,-5.439510054365626,8.554760613640736,47.17628338898164,-4.410413557593751,6.936292389438435
austin,na,2025-03-06,2025-04-12,screened,916020,252631,228113,32390,56908,d091_180,37,663389,0.27579201327481934,0.2490262221348879,-2.676579113993144,4.882504835021383,22.52613495572594,-2.1701992816160627,3.958787704071391
austin,na,2025-04-12,2025-05-11,all,434258,202324,247798,54205,8731,d001_030,29,231934,0.4659073638251915,0.5706239148156165,10.471655099042499,23.37087274828184,4.315355568296396,10.832746654181895,24.176764912015695
austin,na,2025-04-12,2025-05-11,all,2647508,1275187,1296524,141988,120651,d001_180,29,1372321,0.48165557951099675,0.48971485638570306,0.8059276874706311,10.346558859042453,9.46143585215345,0.8337182973834115,10.703336750733571
austin,na,2025-04-12,2025-05-11,all,442650,190276,210414,30655,10517,d031_060,29,252374,0.4298565458036824,0.4753507285665876,4.549418276290523,12.146655360694842,5.52723412306334,4.706294768576403,12.565505545546388
austin,na,2025-04-12,2025-05-11,all,442650,210947,188041,19064,41970,d061_090,29,231703,0.476554840167175,0.42480740991754207,-5.174743024963291,8.227774349058926,19.89599283232281,-5.353182439617197,8.511490705923027
austin,na,2025-04-12,2025-05-11,all,1327950,671640,650271,38064,59433,d091_180,29,656310,0.505772054670733,0.48968033434993785,-1.60917203207952,5.79969831329707,8.848936930498482,-1.6646607228408827,5.999687910307314
austin,na,2025-04-12,2025-05-11,screened,303385,76028,121916,50732,4844,d001_030,29,227357,0.25059907378413565,0.4018524317286616,15.125335794452594,22.313806040720102,6.371336875887831,15.646899097709579,23.08324762833114
austin,na,2025-04-12,2025-05-11,screened,1841635,489441,511155,123844,102130,d001_180,29,1352194,0.26576438870894614,0.2775549986832353,1.1790609974289157,9.158744972984646,20.866662171742867,1.2197182732023264,9.47456376515653
austin,na,2025-04-12,2025-05-11,screened,307650,59364,79663,27080,6781,d031_060,29,248286,0.19295953193564114,0.2589403542987161,6.598082236307495,10.906776862167018,11.422747793275386,6.825602313421546,11.282872616034846
