region,horizon,snapshot_current,tight_pair,metric_set,n_markets,yoy_diff_pp_median,yoy_diff_pp_wtd,yoy_rel_pct_median,yoy_rel_pct_wtd,blocked_share_current_median,blocked_share_current_wtd,blocked_share_prior_median,blocked_share_prior_wtd,current_pair,regime,years_back,net_change_yoy_pp_median,net_change_yoy_pp_wtd,new_block_rate_yoy_pct_median,new_block_rate_yoy_pct_wtd,net_change_pp_current_median,net_change_pp_current_wtd,net_change_pp_prior_median,net_change_pp_prior_wtd,yoy_diff_pp_adjusted_median,yoy_diff_pp_adjusted_wtd,horizon_offset_days_median,horizon_offset_days_wtd,offset_adjustment_pp_median,offset_adjustment_pp_wtd
apac,h000_030,2026-08-15,False,yoy_levels,2,-7.155601743106482,-7.399351334873989,-11.71370798302981,-12.078615598361269,0.5326998247549302,0.5322473564117002,0.6042558421859949,0.6062408697604401,,,,,,,,,,,,,,,,,
apac,h000_030,2026-08-15,True,yoy_levels,2,-4.063209154877134,-4.282472305807385,-6.969649006975515,-7.330931570456833,0.5326998247549302,0.5322473564117002,0.5733319163037014,0.575072079469774,,,,,,,,,,,,,,,,,
apac,h000_030,2026-08-18,True,yoy_levels,1,-1.6539555456826005,-1.6539555456826005,-4.448878406247081,-4.448878406247081,0.3552295500687668,0.3552295500687668,0.3717691055255928,0.3717691055255928,,,,,,,,,,,,,,,,,
apac,h000_030,2026-08-26,False,yoy_levels,1,-3.1010389362025714,-3.1010389362025714,-7.994101786605679,-7.99410178660568,0.35690547898461494,0.35690547898461494,0.38791586834664066,0.38791586834664066,,,,,,,,,,,,,,,,,
apac,h000_030,2026-08-26,True,yoy_levels,1,4.490695721273114,4.490695721273114,14.393323711182404,14.393323711182404,0.35690547898461494,0.35690547898461494,0.3119985217718838,0.3119985217718838,,,,,,,,,,,,,,,,,
apac,h000_030,2026-08-27,False,yoy_levels,1,-6.125311545257506,-6.125311545257506,-10.571525502526601,-10.571525502526601,0.5181629341793867,0.5181629341793867,0.5794160496319618,0.5794160496319618,,,,,,,,,,,,,,,,,
apac,h000_030,2026-08-27,True,yoy_levels,1,4.737793368052362,4.737793368052362,10.063603052416713,10.063603052416713,0.5181629341793867,0.5181629341793867,0.4707850004988631,0.4707850004988631,,,,,,,,,,,,,,,,,
apac,h000_030,2026-08-28,False,yoy_levels,1,-0.7412392433753441,-0.7412392433753441,-1.1765101821237138,-1.1765101821237134,0.39871779615636344,0.39871779615636344,0.40613018859011685,0.40613018859011685,,,,,,,,,,,,,,,,,
apac,h000_030,2026-08-28,True,yoy_levels,1,0.20460415679266486,0.20460415679266486,0.5158021826004555,0.5158021826004555,0.39871779615636344,0.39871779615636344,0.3966717545884368,0.39667175458843684,,,,,,,,,,,,,,,,,
apac,h000_030,2026-08-30,False,yoy_levels,3,-8.359471872178043,-6.959710325392524,-20.003895130046367,-16.582362452372802,0.40362791528907155,0.36342588108796153,0.4862852324930855,0.43302298434188685,,,,,,,,,,,,,,,,,
apac,h000_030,2026-08-30,True,yoy_levels,2,-4.318579107588377,-4.740865320585695,-10.695907135213305,-12.495008839335043,0.40304753835371043,0.36324724220109317,0.4462333294295942,0.41065589540695013,,,,,,,,,,,,,,,,,
apac,h000_030,2026-08-31,False,yoy_levels,5,-2.7162956598336727,-7.1650173844493334,-5.901113817842174,-10.118238628337856,0.462702046785142,0.5177258973598339,0.46662638282048896,0.5893760712043272,,,,,,,,,,,,,,,,,
apac,h000_030,2026-08-31,True,yoy_levels,5,-0.4698260572464086,-2.5409903584862334,-1.0730603370892267,-4.728334895678335,0.462702046785142,0.524612232594137,0.4660842382022007,0.5500221361789994,,,,,,,,,,,,,,,,,
apac,h031_060,2026-02-28,False,yoy_levels,2,0.5667246629534245,0.7012309527112277,1.2384044322144294,1.5853493135075858,0.3864404855036389,0.38972268907563024,0.38077323887410464,0.382710379548518,,,,,,,,,,,,,,,,,
apac,h031_060,2026-03-19,False,yoy_levels,1,-7.0247098708819395,-7.0247098708819395,-15.73258102361071,-15.732581023610708,0.32782291493947935,0.32782291493947935,0.39807001364829875,0.3980700136482988,,,,,,,,,,,,,,,,,
apac,h031_060,2026-03-21,False,yoy_levels,1,-11.193054317784629,-11.193054317784629,-30.177441437435455,-30.177441437435455,0.22743225233229675,0.22743225233229675,0.33936279551014303,0.339362795510143,,,,,,,,,,,,,,,,,
apac,h031_060,2026-03-25,False,yoy_levels,1,-10.641237760471164,-10.641237760471164,-39.229395555024624,-39.22939555502462,0.15975321606720924,0.15975321606720924,0.2661655936719209,0.2661655936719209,,,,,,,,,,,,,,,,,
apac,h031_060,2026-03-27,False,yoy_levels,1,-11.073019032505913,-11.073019032505913,-25.27356890276115,-25.27356890276115,0.3056524678837052,0.3056524678837052,0.4163826582087643,0.41638265820876436,,,,,,,,,,,,,,,,,
apac,h031_060,2026-03-29,False,yoy_levels,2,-2.2649841069360463,-8.86953821484505,-4.225253014045882,-19.801465333378964,0.30333606298453664,0.29885532591414943,0.32598590405389705,0.3875507080625999,,,,,,,,,,,,,,,,,
apac,h031_060,2026-03-30,False,yoy_levels,4,-10.305494755286809,-4.730309409142291,-44.23478396444228,-22.864618326653332,0.1299177004783913,0.2882513830083135,0.252782517152503,0.33555447709973646,,,,,,,,,,,,,,,,,
apac,h031_060,2026-03-30,True,yoy_levels,3,-12.557269681233363,-7.802884054287745,-39.974607017659956,-17.43778072889089,0.2226671229751312,0.4518684932654643,0.3709548774476856,0.5298973338083417,,,,,,,,,,,,,,,,,
apac,h031_060,2026-06-15,False,yoy_levels,1,2.320627852697382,2.320627852697382,6.80883141286448,6.80883141286448,0.36403243678855646,0.36403243678855646,0.34082615826158263,0.34082615826158263,,,,,,,,,,,,,,,,,
apac,h031_060,2026-06-19,False,yoy_levels,1,-1.67805498109726,-1.6780549810972603,-6.088968708738851,-6.088968708738851,0.2588088088088088,0.2588088088088088,0.2755893586197814,0.2755893586197814,,,,,,,,,,,,,,,,,
apac,h031_060,2026-06-22,False,yoy_levels,1,0.7928389512402823,0.7928389512402823,3.453136585154204,3.453136585154204,0.23752803947958726,0.23752803947958726,0.22959964996718443,0.22959964996718443,,,,,,,,,,,,,,,,,
apac,h031_060,2026-06-24,False,yoy_levels,1,0.08754964944955868,0.08754964944955868,0.2330069918261124,0.2330069918261124,0.37661378985393434,0.37661378985393434,0.37573829335943876,0.37573829335943876,,,,,,,,,,,,,,,,,
apac,h031_060,2026-06-27,False,yoy_levels,1,-2.6247892630784087,-2.624789263078408,-9.454551066305761,-9.454551066305761,0.2513738838735139,0.2513738838735139,0.277621776504298,0.277621776504298,,,,,,,,,,,,,,,,,
apac,h031_060,2026-06-28,False,yoy_levels,1,-9.39355722979289,-9.39355722979289,-24.504582333168592,-24.504582333168592,0.28845672694188557,0.28845672694188557,0.38239229923981444,0.3823922992398145,,,,,,,,,,,,,,,,,
apac,h031_060,2026-06-28,True,yoy_levels,1,-7.111909321857196,-7.111909321857196,-19.77860835771318,-19.77860835771318,0.28845672694188557,0.28845672694188557,0.3595758201604575,0.3595758201604575,,,,,,,,,,,,,,,,,
apac,h031_060,2026-06-29,False,yoy_levels,3,-3.781596633365189,-3.83021973003066,-17.210530656332345,-16.643053619751477,0.1823426752900113,0.20504213856221776,0.24093876815373988,0.24334433586252435,,,,,,,,,,,,,,,,,
apac,h031_060,2026-06-29,True,yoy_levels,3,-7.935519569113539,-6.74254510907044,-30.457082349276565,-25.65949435855355,0.1823426752900113,0.20504213856221776,0.2796574656099116,0.27246758965292217,,,,,,,,,,,,,,,,,
apac,h031_060,2026-06-30,False,yoy_levels,3,0.13825904194824656,-2.095741926776121,0.4790934679660186,-5.484158872519755,0.35711961416659405,0.3706914580520065,0.39017650793650793,0.3916488773197677,,,,,,,,,,,,,,,,,
apac,h031_060,2026-06-30,True,yoy_levels,3,-1.3115349333618687,-2.2336047085023996,-4.3273179866394,-5.9548850156466,0.35711961416659405,0.3706914580520065,0.3874939057332226,0.39302750513703055,,,,,,,,,,,,,,,,,
apac,h031_060,2026-08-13,False,yoy_levels,1,-0.9080529199385179,-0.9080529199385178,-2.114673492490582,-2.114673492490582,0.42032520325203254,0.42032520325203254,0.4294057324514177,0.4294057324514177,,,,,,,,,,,,,,,,,
apac,h031_060,2026-08-13,True,yoy_levels,2,3.294154089639756,3.2881855433294316,8.439609090355283,8.424163899224759,0.42330462699511584,0.42325213216893925,0.3903630860987183,0.39037027673564495,,,,,,,,,,,,,,,,,
apac,h031_060,2026-08-15,False,yoy_levels,2,-3.152353627049692,-3.1983562041908993,-6.256599859544443,-6.3122612533234355,0.4698884182681091,0.4723202649674191,0.501411954538606,0.5043038270093281,,,,,,,,,,,,,,,,,
apac,h031_060,2026-08-15,True,yoy_levels,2,1.4521453597730631,1.4149605025866796,3.2481373047640427,3.146479415678079,0.4698884182681091,0.4723202649674191,0.4553669646703785,0.4581706599415523,,,,,,,,,,,,,,,,,
apac,h031_060,2026-08-18,True,yoy_levels,1,5.007563155086969,5.007563155086969,14.360714871989778,14.360714871989778,0.3987743697212167,0.3987743697212167,0.348698738170347,0.348698738170347,,,,,,,,,,,,,,,,,
apac,h031_060,2026-08-26,False,yoy_levels,1,-0.3693612365642418,-0.3693612365642418,-1.3120633536035875,-1.3120633536035875,0.27781812679679224,0.27781812679679224,0.28151173916243466,0.28151173916243466,,,,,,,,,,,,,,,,,
apac,h031_060,2026-08-26,True,yoy_levels,1,1.2576149856203256,1.2576149856203256,4.7413874686283775,4.7413874686283775,0.27781812679679224,0.27781812679679224,0.265241976940589,0.265241976940589,,,,,,,,,,,,,,,,,
apac,h031_060,2026-08-27,False,yoy_levels,1,1.720225816311649,1.7202258163116493,3.924306481708162,3.924306481708162,0.45555380494721914,0.45555380494721914,0.43835154678410265,0.43835154678410265,,,,,,,,,,,,,,,,,
apac,h031_060,2026-08-27,True,yoy_levels,1,0.11395665186554882,0.11395665186554882,0.25077702727720474,0.25077702727720474,0.45555380494721914,0.45555380494721914,0.45441423842856365,0.4544142384285637,,,,,,,,,,,,,,,,,
apac,h031_060,2026-08-28,False,yoy_levels,1,2.7985245110866255,2.798524511086625,10.398502601595988,10.39850260159599,0.34208163059381463,0.34208163059381463,0.3140963854829484,0.3140963854829484,,,,,,,,,,,,,,,,,
apac,h031_060,2026-08-28,True,yoy_levels,1,1.5009116648825205,1.5009116648825207,4.588926311108366,4.588926311108366,0.34208163059381463,0.34208163059381463,0.32707251394498943,0.32707251394498943,,,,,,,,,,,,,,,,,
apac,h031_060,2026-08-30,False,yoy_levels,3,-4.505510808871572,-5.07189548937048,-10.691412423002667,-18.685706980357466,0.3771006463527239,0.25336671419322726,0.3715535587609364,0.3040856690869321,,,,,,,,,,,,,,,,,
apac,h031_060,2026-08-30,True,yoy_levels,2,-6.597801195463276,-6.294009469573567,-19.52412668907187,-21.282436463553744,0.298180599371466,0.2528631977635495,0.3641586113260987,0.3158032924592851,,,,,,,,,,,,,,,,,
apac,h031_060,2026-08-31,False,yoy_levels,5,-1.3794586086870175,2.6980311368534537,-5.633878396300174,9.17665646711937,0.39578514118995517,0.4714969853267061,0.37273809523809526,0.44451667395817157,,,,,,,,,,,,,,,,,
apac,h031_060,2026-08-31,True,yoy_levels,5,-1.1184211755067064,-2.759730449077647,-3.0923852384244332,-5.47665350575468,0.39578514118995517,0.4746873132118896,0.4028084199307221,0.5022846177026661,,,,,,,,,,,,,,,,,
apac,h061_090,2026-02-28,False,yoy_levels,2,-4.930262299312659,-4.908659014922081,-16.965092166545958,-16.643636829142444,0.2532764620818813,0.25795238095238093,0.3025790850750079,0.3070389711016018,,,,,,,,,,,,,,,,,
apac,h061_090,2026-03-19,False,yoy_levels,1,-5.248425923402294,-5.248425923402294,-16.54626480721788,-16.54626480721788,0.262499309125076,0.262499309125076,0.31498356835909896,0.31498356835909896,,,,,,,,,,,,,,,,,
apac,h061_090,2026-03-21,False,yoy_levels,1,-5.995008007432675,-5.995008007432676,-25.313067149814504,-25.313067149814504,0.176743669480231,0.176743669480231,0.23669374955455777,0.23669374955455777,,,,,,,,,,,,,,,,,
apac,h061_090,2026-03-25,False,yoy_levels,1,-7.769918428505729,-7.769918428505729,-36.798000619105814,-36.798000619105814,0.13340334295965695,0.13340334295965695,0.21110252724471423,0.21110252724471423,,,,,,,,,,,,,,,,,
apac,h061_090,2026-03-27,False,yoy_levels,1,-7.728502079280458,-7.7285020792804575,-23.381794767628755,-23.381794767628755,0.2530358350236646,0.2530358350236646,0.3303208558164692,0.33032085581646914,,,,,,,,,,,,,,,,,
apac,h061_090,2026-03-29,False,yoy_levels,2,-4.433779285321943,-7.3851330665165795,-14.533802087517728,-23.149648229632334,0.22816145378587563,0.2300741918388977,0.2724992466390951,0.3039255225040635,,,,,,,,,,,,,,,,,
apac,h061_090,2026-03-30,False,yoy_levels,4,-11.916819529472818,-8.945536406288575,-55.60508159366802,-38.18711228326243,0.0895483661720587,0.18402148942526605,0.20871656146678688,0.27347685348815176,,,,,,,,,,,,,,,,,
apac,h061_090,2026-03-30,True,yoy_levels,3,-11.053991162804822,-9.206474446141069,-39.835958621376456,-25.942239757839637,0.18358430298882045,0.28164708100295355,0.305139579692611,0.37371182546436427,,,,,,,,,,,,,,,,,
apac,h061_090,2026-06-15,False,yoy_levels,1,-3.0985604506996998,-3.0985604506996998,-9.33760293971282,-9.33760293971282,0.3008512138611867,0.3008512138611867,0.3318368183681837,0.3318368183681837,,,,,,,,,,,,,,,,,
apac,h061_090,2026-06-19,False,yoy_levels,1,-5.596267197659929,-5.596267197659929,-19.577717446534983,-19.577717446534983,0.22988613613613615,0.22988613613613615,0.28584880811273544,0.28584880811273544,,,,,,,,,,,,,,,,,
apac,h061_090,2026-06-22,False,yoy_levels,1,-0.9327753589356003,-0.9327753589356003,-4.103936247781026,-4.103936247781026,0.21796022132495887,0.21796022132495887,0.22728797491431488,0.22728797491431488,,,,,,,,,,,,,,,,,
apac,h061_090,2026-06-24,False,yoy_levels,1,-4.917011509410319,-4.917011509410319,-12.458362472064866,-12.458362472064866,0.345505470917753,0.345505470917753,0.3946755860118562,0.3946755860118562,,,,,,,,,,,,,,,,,
apac,h061_090,2026-06-27,False,yoy_levels,1,-2.9118859228231098,-2.9118859228231098,-10.814602395075724,-10.814602395075724,0.24013615509841646,0.24013615509841646,0.26925501432664756,0.26925501432664756,,,,,,,,,,,,,,,,,
apac,h061_090,2026-06-28,False,yoy_levels,1,-9.607469524087273,-9.607469524087273,-25.470529056783196,-25.470529056783196,0.258637552598658,0.258637552598658,0.3547122478395307,0.3547122478395307,,,,,,,,,,,,,,,,,
apac,h061_090,2026-06-28,True,yoy_levels,1,-5.305254722393843,-5.305254722393843,-17.020927919794104,-17.020927919794104,0.258637552598658,0.258637552598658,0.31169009982259643,0.31169009982259643,,,,,,,,,,,,,,,,,
apac,h061_090,2026-06-29,False,yoy_levels,3,-6.257910864242534,-6.01290054739232,-32.589773728707044,-30.39201374004449,0.136792937070116,0.15547318345367173,0.22640274778103703,0.21560218892759495,,,,,,,,,,,,,,,,,
apac,h061_090,2026-06-29,True,yoy_levels,3,-7.835527048838434,-6.325749066560964,-37.72494732006207,-31.657249119409297,0.136792937070116,0.15547318345367173,0.21965928760134829,0.21873067411928135,,,,,,,,,,,,,,,,,
apac,h061_090,2026-06-30,False,yoy_levels,3,-9.759388200898073,-10.85278560671612,-32.04447608264318,-26.955846281139472,0.2854324646270955,0.2997479311658184,0.4213650793650794,0.4082757872329795,,,,,,,,,,,,,,,,,
apac,h061_090,2026-06-30,True,yoy_levels,3,-0.4307010776358505,-1.1710592092198187,-2.0386217898946235,-4.259739003872904,0.2854324646270955,0.2997479311658184,0.3065422777404435,0.31145852325801654,,,,,,,,,,,,,,,,,
apac,h061_090,2026-08-13,False,yoy_levels,1,-0.50727006953879,-0.50727006953879,-1.3362627019213424,-1.3362627019213424,0.3745458195322694,0.3745458195322694,0.3796185202276573,0.3796185202276573,,,,,,,,,,,,,,,,,
apac,h061_090,2026-08-13,True,yoy_levels,2,1.0232230474840538,1.009877088696186,3.0529924351561877,3.0117920867507815,0.36131896923795837,0.3615520147081354,0.3510867387631178,0.35145324382117354,,,,,,,,,,,,,,,,,
apac,h061_090,2026-08-15,False,yoy_levels,2,-3.4139584878014717,-3.6654985006681566,-7.116536640740478,-7.613288918383971,0.42281917722550066,0.42375274507686217,0.4569587621035154,0.4604077300835437,,,,,,,,,,,,,,,,,
apac,h061_090,2026-08-15,True,yoy_levels,2,-1.5784127315383896,-1.8429068579040664,-3.1533657315331807,-3.730675058049657,0.42281917722550066,0.42375274507686217,0.4386033045408846,0.44218181365590287,,,,,,,,,,,,,,,,,
apac,h061_090,2026-08-18,True,yoy_levels,1,0.7783736885239145,0.7783736885239145,2.6254065535954663,2.6254065535954663,0.3042611291039563,0.3042611291039563,0.29647739221871716,0.29647739221871716,,,,,,,,,,,,,,,,,
apac,h061_090,2026-08-26,False,yoy_levels,1,-5.308097868376427,-5.308097868376427,-16.44911067114392,-16.44911067114392,0.26961718868210016,0.26961718868210016,0.32269816736586443,0.32269816736586443,,,,,,,,,,,,,,,,,
apac,h061_090,2026-08-26,True,yoy_levels,1,1.8511952580168745,1.8511952580168745,7.372188994360185,7.372188994360185,0.26961718868210016,0.26961718868210016,0.2511052361019314,0.2511052361019314,,,,,,,,,,,,,,,,,
apac,h061_090,2026-08-27,False,yoy_levels,1,-2.669702411687558,-2.669702411687558,-6.48321051731836,-6.48321051731836,0.3850900687989076,0.3850900687989076,0.4117870929157832,0.4117870929157832,,,,,,,,,,,,,,,,,
apac,h061_090,2026-08-27,True,yoy_levels,1,-0.13931912803153423,-0.13931912803153423,-0.36047907483230945,-0.3604790748323095,0.3850900687989076,0.3850900687989076,0.38648326007922296,0.386483260079223,,,,,,,,,,,,,,,,,
apac,h061_090,2026-08-28,False,yoy_levels,1,4.254561137715326,4.254561137715326,15.268775486469343,15.268775486469341,0.32888855254528027,0.32888855254528027,0.286342941168127,0.28634294116812703,,,,,,,,,,,,,,,,,
apac,h061_090,2026-08-28,True,yoy_levels,1,2.608032019290479,2.608032019290479,8.612817422531416,8.612817422531416,0.32888855254528027,0.32888855254528027,0.3028082323523755,0.3028082323523755,,,,,,,,,,,,,,,,,
apac,h061_090,2026-08-30,False,yoy_levels,3,-7.190800442117279,-6.4648750123083785,-17.67115332791571,-22.135152287430763,0.28984302862419203,0.22324423038780924,0.3119924457034939,0.287892980510893,,,,,,,,,,,,,,,,,
apac,h061_090,2026-08-30,True,yoy_levels,2,-5.8507586443503445,-5.75868141150534,-19.79645990376478,-21.60677271738399,0.25541026406669043,0.22297321670123546,0.3139178505101939,0.28056003081628883,,,,,,,,,,,,,,,,,
apac,h061_090,2026-08-31,False,yoy_levels,5,-0.6062951761300062,1.0898394716737538,-1.6461707971057948,2.648071615180664,0.3622434093987704,0.3923486491229636,0.3683063611600705,0.38145025440622604,,,,,,,,,,,,,,,,,
apac,h061_090,2026-08-31,True,yoy_levels,5,-0.1520485817872952,-1.7589639678197062,-0.3591942465911768,-4.36696738735264,0.3622434093987704,0.39414400071503186,0.34217602790014684,0.41173364039322896,,,,,,,,,,,,,,,,,
apac,h091_180,2026-02-28,False,yoy_levels,2,-6.77511177696071,-6.810571210962469,-17.768610323579548,-17.65565021315798,0.31754724257007166,0.3216377217553688,0.3852983603396788,0.38974343386499355,,,,,,,,,,,,,,,,,
apac,h091_180,2026-03-19,False,yoy_levels,1,-8.330818471298581,-8.330818471298583,-24.870035144661813,-24.870035144661813,0.2515153189999816,0.2515153189999816,0.33482350371296743,0.3348235037129674,,,,,,,,,,,,,,,,,
apac,h091_180,2026-03-21,False,yoy_levels,1,-7.343845366578133,-7.343845366578133,-26.418904061520642,-26.418904061520642,0.20447455451897922,0.20447455451897922,0.27791300818476056,0.27791300818476056,,,,,,,,,,,,,,,,,
apac,h091_180,2026-03-25,False,yoy_levels,1,-8.325969465939504,-8.325969465939504,-31.634822858162337,-31.634822858162337,0.17991015431288468,0.17991015431288468,0.2631698489722797,0.2631698489722797,,,,,,,,,,,,,,,,,
apac,h091_180,2026-03-27,False,yoy_levels,1,-7.878880327927121,-7.878880327927121,-21.341861305976607,-21.341861305976607,0.289308091052513,0.289308091052513,0.36809689433178416,0.36809689433178416,,,,,,,,,,,,,,,,,
apac,h091_180,2026-03-29,False,yoy_levels,2,-2.661423965109395,-6.6284044548051995,-7.8770037574957765,-19.818610792424472,0.2804353912895387,0.25807277866101397,0.30704963094063265,0.3243568232090659,,,,,,,,,,,,,,,,,
apac,h091_180,2026-03-30,False,yoy_levels,4,-12.278143980739273,-10.48537869976652,-48.4801582822828,-37.194002455431594,0.12912938105891125,0.19102358067806038,0.2573661983761087,0.2958773676757256,,,,,,,,,,,,,,,,,
apac,h091_180,2026-03-30,True,yoy_levels,3,-10.877283110800679,-8.766379499770732,-34.09015248242404,-25.717421878558678,0.23906951098942886,0.25510134970010545,0.3431027327366915,0.3427651446978127,,,,,,,,,,,,,,,,,
apac,h091_180,2026-06-15,False,yoy_levels,1,-3.435109664635477,-3.435109664635477,-9.022636704333332,-9.022636704333332,0.346370168899634,0.346370168899634,0.3807212655459888,0.3807212655459888,,,,,,,,,,,,,,,,,
apac,h091_180,2026-06-19,False,yoy_levels,1,-3.3509128119295406,-3.3509128119295406,-9.793424848819676,-9.793424848819674,0.3086503169836503,0.3086503169836503,0.3421594451029457,0.3421594451029457,,,,,,,,,,,,,,,,,
apac,h091_180,2026-06-22,False,yoy_levels,1,-5.517445745845984,-5.517445745845984,-15.595863717078329,-15.595863717078329,0.2986017646179154,0.2986017646179154,0.3537762220763752,0.3537762220763752,,,,,,,,,,,,,,,,,
apac,h091_180,2026-06-24,False,yoy_levels,1,-5.019579520220329,-5.019579520220329,-11.399793562200934,-11.399793562200934,0.3901261714046385,0.3901261714046385,0.4403219666068418,0.4403219666068418,,,,,,,,,,,,,,,,,
apac,h091_180,2026-06-27,False,yoy_levels,1,-0.5173098639509155,-0.5173098639509155,-1.6134070257518562,-1.6134070257518562,0.3154588657030569,0.3154588657030569,0.3206319643425661,0.3206319643425661,,,,,,,,,,,,,,,,,
