market,dump_date,probe,url,http_status,bytes,last_modified
austin,2024-09-17,sep2024_window,https://data.insideairbnb.com/united-states/tx/austin/2024-09-17/data/calendar.csv.gz,403,0,
austin,2024-09-18,sep2024_window,https://data.insideairbnb.com/united-states/tx/austin/2024-09-18/data/calendar.csv.gz,403,0,
austin,2024-09-19,sep2024_window,https://data.insideairbnb.com/united-states/tx/austin/2024-09-19/data/calendar.csv.gz,403,0,
austin,2024-09-20,sep2024_window,https://data.insideairbnb.com/united-states/tx/austin/2024-09-20/data/calendar.csv.gz,403,0,
austin,2024-09-21,sep2024_window,https://data.insideairbnb.com/united-states/tx/austin/2024-09-21/data/calendar.csv.gz,403,0,
austin,2024-09-22,sep2024_window,https://data.insideairbnb.com/united-states/tx/austin/2024-09-22/data/calendar.csv.gz,403,0,
austin,2024-09-23,sep2024_window,https://data.insideairbnb.com/united-states/tx/austin/2024-09-23/data/calendar.csv.gz,403,0,
austin,2024-09-24,sep2024_window,https://data.insideairbnb.com/united-states/tx/austin/2024-09-24/data/calendar.csv.gz,403,0,
austin,2024-09-25,sep2024_window,https://data.insideairbnb.com/united-states/tx/austin/2024-09-25/data/calendar.csv.gz,403,0,
austin,2024-09-26,sep2024_window,https://data.insideairbnb.com/united-states/tx/austin/2024-09-26/data/calendar.csv.gz,403,0,
austin,2024-09-27,sep2024_window,https://data.insideairbnb.com/united-states/tx/austin/2024-09-27/data/calendar.csv.gz,403,0,
austin,2024-12-14,known_date_2024_25,https://data.insideairbnb.com/united-states/tx/austin/2024-12-14/data/calendar.csv.gz,200,14775701,"Thu, 26 Dec 2024 02:33:41 GMT"
austin,2025-03-06,known_date_2024_25,https://data.insideairbnb.com/united-states/tx/austin/2025-03-06/data/calendar.csv.gz,200,14054867,"Sat, 15 Mar 2025 15:52:38 GMT"
austin,2026-09-01,sep2026_probe,https://data.insideairbnb.com/united-states/tx/austin/2026-09-01/data/calendar.csv.gz,403,0,
austin,2026-09-02,sep2026_probe,https://data.insideairbnb.com/united-states/tx/austin/2026-09-02/data/calendar.csv.gz,403,0,
austin,2026-09-03,sep2026_probe,https://data.insideairbnb.com/united-states/tx/austin/2026-09-03/data/calendar.csv.gz,403,0,
austin,2026-09-04,sep2026_probe,https://data.insideairbnb.com/united-states/tx/austin/2026-09-04/data/calendar.csv.gz,403,0,
austin,2026-09-05,sep2026_probe,https://data.insideairbnb.com/united-states/tx/austin/2026-09-05/data/calendar.csv.gz,403,0,
austin,2026-09-06,sep2026_probe,https://data.insideairbnb.com/united-states/tx/austin/2026-09-06/data/calendar.csv.gz,403,0,
austin,2026-09-07,sep2026_probe,https://data.insideairbnb.com/united-states/tx/austin/2026-09-07/data/calendar.csv.gz,403,0,
austin,2026-09-08,sep2026_probe,https://data.insideairbnb.com/united-states/tx/austin/2026-09-08/data/calendar.csv.gz,403,0,
austin,2026-09-09,sep2026_probe,https://data.insideairbnb.com/united-states/tx/austin/2026-09-09/data/calendar.csv.gz,403,0,
austin,2026-09-10,sep2026_probe,https://data.insideairbnb.com/united-states/tx/austin/2026-09-10/data/calendar.csv.gz,403,0,
austin,2026-09-11,sep2026_probe,https://data.insideairbnb.com/united-states/tx/austin/2026-09-11/data/calendar.csv.gz,403,0,
bangkok,2026-09-01,sep2026_probe,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-09-01/data/calendar.csv.gz,403,0,
bangkok,2026-09-02,sep2026_probe,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-09-02/data/calendar.csv.gz,403,0,
bangkok,2026-09-03,sep2026_probe,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-09-03/data/calendar.csv.gz,403,0,
bangkok,2026-09-04,sep2026_probe,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-09-04/data/calendar.csv.gz,403,0,
bangkok,2026-09-05,sep2026_probe,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-09-05/data/calendar.csv.gz,403,0,
bangkok,2026-09-06,sep2026_probe,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-09-06/data/calendar.csv.gz,403,0,
bangkok,2026-09-07,sep2026_probe,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-09-07/data/calendar.csv.gz,403,0,
bangkok,2026-09-08,sep2026_probe,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-09-08/data/calendar.csv.gz,403,0,
bangkok,2026-09-09,sep2026_probe,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-09-09/data/calendar.csv.gz,403,0,
bangkok,2026-09-10,sep2026_probe,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-09-10/data/calendar.csv.gz,403,0,
bangkok,2026-09-11,sep2026_probe,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-09-11/data/calendar.csv.gz,403,0,
barcelona,2024-06-15,known_date_2024_25,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-06-15/data/calendar.csv.gz,403,0,
barcelona,2024-08-23,sep2024_window,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-08-23/data/calendar.csv.gz,403,0,
barcelona,2024-08-24,sep2024_window,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-08-24/data/calendar.csv.gz,403,0,
barcelona,2024-08-25,sep2024_window,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-08-25/data/calendar.csv.gz,403,0,
barcelona,2024-08-26,sep2024_window,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-08-26/data/calendar.csv.gz,403,0,
barcelona,2024-08-27,sep2024_window,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-08-27/data/calendar.csv.gz,403,0,
barcelona,2024-08-28,sep2024_window,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-08-28/data/calendar.csv.gz,403,0,
barcelona,2024-08-29,sep2024_window,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-08-29/data/calendar.csv.gz,403,0,
barcelona,2024-08-30,sep2024_window,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-08-30/data/calendar.csv.gz,403,0,
barcelona,2024-08-31,sep2024_window,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-08-31/data/calendar.csv.gz,403,0,
barcelona,2024-09-01,sep2024_window,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-09-01/data/calendar.csv.gz,403,0,
barcelona,2024-09-02,sep2024_window,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-09-02/data/calendar.csv.gz,403,0,
barcelona,2024-09-03,sep2024_window,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-09-03/data/calendar.csv.gz,403,0,
barcelona,2024-09-04,sep2024_window,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-09-04/data/calendar.csv.gz,403,0,
barcelona,2024-09-05,sep2024_window,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-09-05/data/calendar.csv.gz,403,0,
barcelona,2024-09-06,known_date_2024_25,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-09-06/data/calendar.csv.gz,403,0,
barcelona,2024-09-07,sep2024_window,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-09-07/data/calendar.csv.gz,403,0,
barcelona,2024-09-08,sep2024_window,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-09-08/data/calendar.csv.gz,403,0,
barcelona,2024-09-09,sep2024_window,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-09-09/data/calendar.csv.gz,403,0,
barcelona,2024-09-10,sep2024_window,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-09-10/data/calendar.csv.gz,403,0,
barcelona,2024-09-11,sep2024_window,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-09-11/data/calendar.csv.gz,403,0,
barcelona,2024-09-12,sep2024_window,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-09-12/data/calendar.csv.gz,403,0,
barcelona,2024-09-13,sep2024_window,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-09-13/data/calendar.csv.gz,403,0,
barcelona,2024-09-14,sep2024_window,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-09-14/data/calendar.csv.gz,403,0,
barcelona,2024-09-15,sep2024_window,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-09-15/data/calendar.csv.gz,403,0,
barcelona,2024-09-16,sep2024_window,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-09-16/data/calendar.csv.gz,403,0,
barcelona,2024-09-17,sep2024_window,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-09-17/data/calendar.csv.gz,403,0,
barcelona,2024-09-18,sep2024_window,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-09-18/data/calendar.csv.gz,403,0,
barcelona,2024-09-19,sep2024_window,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-09-19/data/calendar.csv.gz,403,0,
barcelona,2024-09-20,sep2024_window,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-09-20/data/calendar.csv.gz,403,0,
barcelona,2024-12-12,known_date_2024_25,https://data.insideairbnb.com/spain/catalonia/barcelona/2024-12-12/data/calendar.csv.gz,403,0,
barcelona,2025-03-05,known_date_2024_25,https://data.insideairbnb.com/spain/catalonia/barcelona/2025-03-05/data/calendar.csv.gz,403,0,
barcelona,2026-09-01,sep2026_probe,https://data.insideairbnb.com/spain/catalonia/barcelona/2026-09-01/data/calendar.csv.gz,403,0,
barcelona,2026-09-02,sep2026_probe,https://data.insideairbnb.com/spain/catalonia/barcelona/2026-09-02/data/calendar.csv.gz,403,0,
barcelona,2026-09-03,sep2026_probe,https://data.insideairbnb.com/spain/catalonia/barcelona/2026-09-03/data/calendar.csv.gz,403,0,
barcelona,2026-09-04,sep2026_probe,https://data.insideairbnb.com/spain/catalonia/barcelona/2026-09-04/data/calendar.csv.gz,403,0,
barcelona,2026-09-05,sep2026_probe,https://data.insideairbnb.com/spain/catalonia/barcelona/2026-09-05/data/calendar.csv.gz,403,0,
barcelona,2026-09-06,sep2026_probe,https://data.insideairbnb.com/spain/catalonia/barcelona/2026-09-06/data/calendar.csv.gz,403,0,
barcelona,2026-09-07,sep2026_probe,https://data.insideairbnb.com/spain/catalonia/barcelona/2026-09-07/data/calendar.csv.gz,403,0,
barcelona,2026-09-08,sep2026_probe,https://data.insideairbnb.com/spain/catalonia/barcelona/2026-09-08/data/calendar.csv.gz,403,0,
barcelona,2026-09-09,sep2026_probe,https://data.insideairbnb.com/spain/catalonia/barcelona/2026-09-09/data/calendar.csv.gz,403,0,
barcelona,2026-09-10,sep2026_probe,https://data.insideairbnb.com/spain/catalonia/barcelona/2026-09-10/data/calendar.csv.gz,403,0,
barcelona,2026-09-11,sep2026_probe,https://data.insideairbnb.com/spain/catalonia/barcelona/2026-09-11/data/calendar.csv.gz,403,0,
barossa-valley,2026-09-01,sep2026_probe,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-09-01/data/calendar.csv.gz,403,0,
barossa-valley,2026-09-02,sep2026_probe,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-09-02/data/calendar.csv.gz,403,0,
barossa-valley,2026-09-03,sep2026_probe,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-09-03/data/calendar.csv.gz,403,0,
barossa-valley,2026-09-04,sep2026_probe,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-09-04/data/calendar.csv.gz,403,0,
barossa-valley,2026-09-05,sep2026_probe,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-09-05/data/calendar.csv.gz,403,0,
barossa-valley,2026-09-06,sep2026_probe,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-09-06/data/calendar.csv.gz,403,0,
barossa-valley,2026-09-07,sep2026_probe,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-09-07/data/calendar.csv.gz,403,0,
barossa-valley,2026-09-08,sep2026_probe,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-09-08/data/calendar.csv.gz,403,0,
barossa-valley,2026-09-09,sep2026_probe,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-09-09/data/calendar.csv.gz,403,0,
barossa-valley,2026-09-10,sep2026_probe,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-09-10/data/calendar.csv.gz,403,0,
barossa-valley,2026-09-11,sep2026_probe,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-09-11/data/calendar.csv.gz,403,0,
barwon-south-west-vic,2026-09-01,sep2026_probe,https://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2026-09-01/data/calendar.csv.gz,403,0,
barwon-south-west-vic,2026-09-02,sep2026_probe,https://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2026-09-02/data/calendar.csv.gz,403,0,
barwon-south-west-vic,2026-09-03,sep2026_probe,https://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2026-09-03/data/calendar.csv.gz,403,0,
barwon-south-west-vic,2026-09-04,sep2026_probe,https://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2026-09-04/data/calendar.csv.gz,403,0,
barwon-south-west-vic,2026-09-05,sep2026_probe,https://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2026-09-05/data/calendar.csv.gz,403,0,
barwon-south-west-vic,2026-09-06,sep2026_probe,https://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2026-09-06/data/calendar.csv.gz,403,0,
barwon-south-west-vic,2026-09-07,sep2026_probe,https://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2026-09-07/data/calendar.csv.gz,403,0,
barwon-south-west-vic,2026-09-08,sep2026_probe,https://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2026-09-08/data/calendar.csv.gz,403,0,
barwon-south-west-vic,2026-09-09,sep2026_probe,https://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2026-09-09/data/calendar.csv.gz,403,0,
barwon-south-west-vic,2026-09-10,sep2026_probe,https://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2026-09-10/data/calendar.csv.gz,403,0,
barwon-south-west-vic,2026-09-11,sep2026_probe,https://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2026-09-11/data/calendar.csv.gz,403,0,
belize,2026-09-01,sep2026_probe,https://data.insideairbnb.com/belize/bz/belize/2026-09-01/data/calendar.csv.gz,403,0,
belize,2026-09-02,sep2026_probe,https://data.insideairbnb.com/belize/bz/belize/2026-09-02/data/calendar.csv.gz,403,0,
belize,2026-09-03,sep2026_probe,https://data.insideairbnb.com/belize/bz/belize/2026-09-03/data/calendar.csv.gz,403,0,
belize,2026-09-04,sep2026_probe,https://data.insideairbnb.com/belize/bz/belize/2026-09-04/data/calendar.csv.gz,403,0,
belize,2026-09-05,sep2026_probe,https://data.insideairbnb.com/belize/bz/belize/2026-09-05/data/calendar.csv.gz,403,0,
belize,2026-09-06,sep2026_probe,https://data.insideairbnb.com/belize/bz/belize/2026-09-06/data/calendar.csv.gz,403,0,
belize,2026-09-07,sep2026_probe,https://data.insideairbnb.com/belize/bz/belize/2026-09-07/data/calendar.csv.gz,403,0,
belize,2026-09-08,sep2026_probe,https://data.insideairbnb.com/belize/bz/belize/2026-09-08/data/calendar.csv.gz,403,0,
belize,2026-09-09,sep2026_probe,https://data.insideairbnb.com/belize/bz/belize/2026-09-09/data/calendar.csv.gz,403,0,
belize,2026-09-10,sep2026_probe,https://data.insideairbnb.com/belize/bz/belize/2026-09-10/data/calendar.csv.gz,403,0,
belize,2026-09-11,sep2026_probe,https://data.insideairbnb.com/belize/bz/belize/2026-09-11/data/calendar.csv.gz,403,0,
bogota,2026-09-01,sep2026_probe,https://data.insideairbnb.com/colombia/dc/bogot%C3%A1/2026-09-01/data/calendar.csv.gz,403,0,
bogota,2026-09-02,sep2026_probe,https://data.insideairbnb.com/colombia/dc/bogot%C3%A1/2026-09-02/data/calendar.csv.gz,403,0,
bogota,2026-09-03,sep2026_probe,https://data.insideairbnb.com/colombia/dc/bogot%C3%A1/2026-09-03/data/calendar.csv.gz,403,0,
bogota,2026-09-04,sep2026_probe,https://data.insideairbnb.com/colombia/dc/bogot%C3%A1/2026-09-04/data/calendar.csv.gz,403,0,
bogota,2026-09-05,sep2026_probe,https://data.insideairbnb.com/colombia/dc/bogot%C3%A1/2026-09-05/data/calendar.csv.gz,403,0,
bogota,2026-09-06,sep2026_probe,https://data.insideairbnb.com/colombia/dc/bogot%C3%A1/2026-09-06/data/calendar.csv.gz,403,0,
bogota,2026-09-07,sep2026_probe,https://data.insideairbnb.com/colombia/dc/bogot%C3%A1/2026-09-07/data/calendar.csv.gz,403,0,
bogota,2026-09-08,sep2026_probe,https://data.insideairbnb.com/colombia/dc/bogot%C3%A1/2026-09-08/data/calendar.csv.gz,403,0,
bogota,2026-09-09,sep2026_probe,https://data.insideairbnb.com/colombia/dc/bogot%C3%A1/2026-09-09/data/calendar.csv.gz,403,0,
bogota,2026-09-10,sep2026_probe,https://data.insideairbnb.com/colombia/dc/bogot%C3%A1/2026-09-10/data/calendar.csv.gz,403,0,
bogota,2026-09-11,sep2026_probe,https://data.insideairbnb.com/colombia/dc/bogot%C3%A1/2026-09-11/data/calendar.csv.gz,403,0,
brisbane,2026-09-01,sep2026_probe,https://data.insideairbnb.com/australia/qld/brisbane/2026-09-01/data/calendar.csv.gz,403,0,
brisbane,2026-09-02,sep2026_probe,https://data.insideairbnb.com/australia/qld/brisbane/2026-09-02/data/calendar.csv.gz,403,0,
brisbane,2026-09-03,sep2026_probe,https://data.insideairbnb.com/australia/qld/brisbane/2026-09-03/data/calendar.csv.gz,403,0,
brisbane,2026-09-04,sep2026_probe,https://data.insideairbnb.com/australia/qld/brisbane/2026-09-04/data/calendar.csv.gz,403,0,
brisbane,2026-09-05,sep2026_probe,https://data.insideairbnb.com/australia/qld/brisbane/2026-09-05/data/calendar.csv.gz,403,0,
brisbane,2026-09-06,sep2026_probe,https://data.insideairbnb.com/australia/qld/brisbane/2026-09-06/data/calendar.csv.gz,403,0,
brisbane,2026-09-07,sep2026_probe,https://data.insideairbnb.com/australia/qld/brisbane/2026-09-07/data/calendar.csv.gz,403,0,
brisbane,2026-09-08,sep2026_probe,https://data.insideairbnb.com/australia/qld/brisbane/2026-09-08/data/calendar.csv.gz,403,0,
brisbane,2026-09-09,sep2026_probe,https://data.insideairbnb.com/australia/qld/brisbane/2026-09-09/data/calendar.csv.gz,403,0,
brisbane,2026-09-10,sep2026_probe,https://data.insideairbnb.com/australia/qld/brisbane/2026-09-10/data/calendar.csv.gz,403,0,
brisbane,2026-09-11,sep2026_probe,https://data.insideairbnb.com/australia/qld/brisbane/2026-09-11/data/calendar.csv.gz,403,0,
buenos-aires,2026-09-01,sep2026_probe,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2026-09-01/data/calendar.csv.gz,403,0,
buenos-aires,2026-09-02,sep2026_probe,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2026-09-02/data/calendar.csv.gz,403,0,
buenos-aires,2026-09-03,sep2026_probe,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2026-09-03/data/calendar.csv.gz,403,0,
buenos-aires,2026-09-04,sep2026_probe,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2026-09-04/data/calendar.csv.gz,403,0,
buenos-aires,2026-09-05,sep2026_probe,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2026-09-05/data/calendar.csv.gz,403,0,
buenos-aires,2026-09-06,sep2026_probe,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2026-09-06/data/calendar.csv.gz,403,0,
buenos-aires,2026-09-07,sep2026_probe,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2026-09-07/data/calendar.csv.gz,403,0,
buenos-aires,2026-09-08,sep2026_probe,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2026-09-08/data/calendar.csv.gz,403,0,
buenos-aires,2026-09-09,sep2026_probe,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2026-09-09/data/calendar.csv.gz,403,0,
buenos-aires,2026-09-10,sep2026_probe,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2026-09-10/data/calendar.csv.gz,403,0,
buenos-aires,2026-09-11,sep2026_probe,https://data.insideairbnb.com/argentina/ciudad-aut%C3%B3noma-de-buenos-aires/buenos-aires/2026-09-11/data/calendar.csv.gz,403,0,
chicago,2024-06-21,known_date_2024_25,https://data.insideairbnb.com/united-states/il/chicago/2024-06-21/data/calendar.csv.gz,403,0,
chicago,2024-09-03,sep2024_window,https://data.insideairbnb.com/united-states/il/chicago/2024-09-03/data/calendar.csv.gz,403,0,
chicago,2024-09-04,sep2024_window,https://data.insideairbnb.com/united-states/il/chicago/2024-09-04/data/calendar.csv.gz,403,0,
chicago,2024-09-05,sep2024_window,https://data.insideairbnb.com/united-states/il/chicago/2024-09-05/data/calendar.csv.gz,403,0,
chicago,2024-09-06,sep2024_window,https://data.insideairbnb.com/united-states/il/chicago/2024-09-06/data/calendar.csv.gz,403,0,
chicago,2024-09-07,sep2024_window,https://data.insideairbnb.com/united-states/il/chicago/2024-09-07/data/calendar.csv.gz,403,0,
chicago,2024-09-08,sep2024_window,https://data.insideairbnb.com/united-states/il/chicago/2024-09-08/data/calendar.csv.gz,403,0,
chicago,2024-09-09,sep2024_window,https://data.insideairbnb.com/united-states/il/chicago/2024-09-09/data/calendar.csv.gz,403,0,
chicago,2024-09-10,sep2024_window,https://data.insideairbnb.com/united-states/il/chicago/2024-09-10/data/calendar.csv.gz,403,0,
chicago,2024-09-11,sep2024_window,https://data.insideairbnb.com/united-states/il/chicago/2024-09-11/data/calendar.csv.gz,403,0,
chicago,2024-09-12,sep2024_window,https://data.insideairbnb.com/united-states/il/chicago/2024-09-12/data/calendar.csv.gz,403,0,
chicago,2024-09-13,sep2024_window,https://data.insideairbnb.com/united-states/il/chicago/2024-09-13/data/calendar.csv.gz,403,0,
chicago,2024-09-14,sep2024_window,https://data.insideairbnb.com/united-states/il/chicago/2024-09-14/data/calendar.csv.gz,403,0,
chicago,2024-09-15,sep2024_window,https://data.insideairbnb.com/united-states/il/chicago/2024-09-15/data/calendar.csv.gz,403,0,
chicago,2024-09-16,sep2024_window,https://data.insideairbnb.com/united-states/il/chicago/2024-09-16/data/calendar.csv.gz,403,0,
chicago,2024-09-17,known_date_2024_25,https://data.insideairbnb.com/united-states/il/chicago/2024-09-17/data/calendar.csv.gz,403,0,
chicago,2024-09-18,sep2024_window,https://data.insideairbnb.com/united-states/il/chicago/2024-09-18/data/calendar.csv.gz,403,0,
chicago,2024-09-19,sep2024_window,https://data.insideairbnb.com/united-states/il/chicago/2024-09-19/data/calendar.csv.gz,403,0,
chicago,2024-09-20,sep2024_window,https://data.insideairbnb.com/united-states/il/chicago/2024-09-20/data/calendar.csv.gz,403,0,
chicago,2024-09-21,sep2024_window,https://data.insideairbnb.com/united-states/il/chicago/2024-09-21/data/calendar.csv.gz,403,0,
chicago,2024-09-22,sep2024_window,https://data.insideairbnb.com/united-states/il/chicago/2024-09-22/data/calendar.csv.gz,403,0,
chicago,2024-09-23,sep2024_window,https://data.insideairbnb.com/united-states/il/chicago/2024-09-23/data/calendar.csv.gz,403,0,
chicago,2024-09-24,sep2024_window,https://data.insideairbnb.com/united-states/il/chicago/2024-09-24/data/calendar.csv.gz,403,0,
chicago,2024-09-25,sep2024_window,https://data.insideairbnb.com/united-states/il/chicago/2024-09-25/data/calendar.csv.gz,403,0,
chicago,2024-09-26,sep2024_window,https://data.insideairbnb.com/united-states/il/chicago/2024-09-26/data/calendar.csv.gz,403,0,
chicago,2024-09-27,sep2024_window,https://data.insideairbnb.com/united-states/il/chicago/2024-09-27/data/calendar.csv.gz,403,0,
chicago,2024-09-28,sep2024_window,https://data.insideairbnb.com/united-states/il/chicago/2024-09-28/data/calendar.csv.gz,403,0,
chicago,2024-09-29,sep2024_window,https://data.insideairbnb.com/united-states/il/chicago/2024-09-29/data/calendar.csv.gz,403,0,
chicago,2024-09-30,sep2024_window,https://data.insideairbnb.com/united-states/il/chicago/2024-09-30/data/calendar.csv.gz,403,0,
chicago,2024-10-01,sep2024_window,https://data.insideairbnb.com/united-states/il/chicago/2024-10-01/data/calendar.csv.gz,403,0,
chicago,2024-12-18,known_date_2024_25,https://data.insideairbnb.com/united-states/il/chicago/2024-12-18/data/calendar.csv.gz,403,0,
chicago,2025-03-11,known_date_2024_25,https://data.insideairbnb.com/united-states/il/chicago/2025-03-11/data/calendar.csv.gz,200,7981076,"Sat, 15 Mar 2025 15:36:53 GMT"
chicago,2026-09-01,sep2026_probe,https://data.insideairbnb.com/united-states/il/chicago/2026-09-01/data/calendar.csv.gz,403,0,
chicago,2026-09-02,sep2026_probe,https://data.insideairbnb.com/united-states/il/chicago/2026-09-02/data/calendar.csv.gz,403,0,
chicago,2026-09-03,sep2026_probe,https://data.insideairbnb.com/united-states/il/chicago/2026-09-03/data/calendar.csv.gz,403,0,
