series,cohort,portfolio,start_month,end_month,markets,baseline_ids,missing_ids,observed_rate,fixed_market_weighted_rate,fixed_market_weighted_30d_rate,review_weighted_rate,min_interval_days,max_interval_days,market_set
balanced_event,all_listings,five_plus,2025-12,2026-01,11,41637,3801,0.09128899776640968,0.09093506281889596,0.0882680811906115,0.059224386194661624,15,36,albany | bozeman | brisbane | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | toronto | vancouver | vaud
balanced_event,reviewed_str_homes,all,2025-09,2025-10,11,57940,1876,0.03237832240248533,0.03237832240248533,0.035839928373898974,0.02468765367272606,20,40,albany | bozeman | brisbane | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | toronto | vancouver | vaud
balanced_event,reviewed_str_homes,all,2025-10,2025-11,11,57963,1529,0.026378896882494004,0.026479034301401975,0.020931768131176535,0.01977068048375877,24,49,albany | bozeman | brisbane | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | toronto | vancouver | vaud
balanced_event,reviewed_str_homes,all,2025-11,2025-12,11,58915,1663,0.028227106848850037,0.028289612867413456,0.03261182100409974,0.02401280634330163,17,42,albany | bozeman | brisbane | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | toronto | vancouver | vaud
balanced_event,reviewed_str_homes,all,2025-12,2026-01,11,59468,5398,0.09077150736530572,0.09139056433439949,0.09316516314460127,0.0594027843999072,15,36,albany | bozeman | brisbane | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | toronto | vancouver | vaud
balanced_event,reviewed_str_homes,one,2025-09,2025-10,11,29232,996,0.03407224958949097,0.03407224958949097,0.037697949077941516,0.025670235037845077,20,40,albany | bozeman | brisbane | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | toronto | vancouver | vaud
balanced_event,reviewed_str_homes,one,2025-10,2025-11,11,29161,800,0.027433901443709063,0.027500456585250348,0.021673016184405567,0.02009497404936817,24,49,albany | bozeman | brisbane | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | toronto | vancouver | vaud
balanced_event,reviewed_str_homes,one,2025-11,2025-12,11,29533,832,0.028171875529069176,0.028330587135134574,0.0354115895776124,0.024124217054159455,17,42,albany | bozeman | brisbane | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | toronto | vancouver | vaud
balanced_event,reviewed_str_homes,one,2025-12,2026-01,11,29663,3060,0.1031588173819236,0.1039824971800971,0.10430169339263601,0.06557809910850751,15,36,albany | bozeman | brisbane | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | toronto | vancouver | vaud
balanced_event,reviewed_str_homes,five_plus,2025-09,2025-10,11,17069,473,0.027711055129181556,0.027711055129181556,0.031733237309613714,0.021547361358044817,20,40,albany | bozeman | brisbane | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | toronto | vancouver | vaud
balanced_event,reviewed_str_homes,five_plus,2025-10,2025-11,11,17216,430,0.024976765799256506,0.02507192921042861,0.019636681049077058,0.02099396785616178,24,49,albany | bozeman | brisbane | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | toronto | vancouver | vaud
balanced_event,reviewed_str_homes,five_plus,2025-11,2025-12,11,17578,543,0.030890886335191717,0.0307468860080001,0.032171848248482744,0.029634564702071584,17,42,albany | bozeman | brisbane | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | toronto | vancouver | vaud
balanced_event,reviewed_str_homes,five_plus,2025-12,2026-01,11,17735,1208,0.06811389906963632,0.06792838488839135,0.07168574604156404,0.049584621825901086,15,36,albany | bozeman | brisbane | dallas | mid-north-coast | new-york-city | new-zealand | quebec-city | toronto | vancouver | vaud
balanced_broad,all_listings,all,2025-09,2025-12,94,1119381,135469,0.12102135019265112,0.12102135019265112,0.03953495976303321,0.07067100263196054,89,112,albany | amsterdam | antwerp | asheville | athens | bangkok | barcelona | barossa-valley | barwon-south-west-vic | belize | bergamo | bordeaux | bozeman | brisbane | bristol | broward-county | brussels | budapest | buenos-aires | cape-town | columbus | crete | dallas | edinburgh | euskadi | florence | fort-worth | geneva | ghent | girona | greater-manchester | hawaii | ireland | lisbon | madrid | malaga | mallorca | malta | melbourne | menorca | mid-north-coast | milan | montreal | mornington-peninsula | naples | new-brunswick | new-orleans | new-york-city | new-zealand | newark | northern-rivers | oakland | oslo | pays-basque | portland | porto | prague | puglia | quebec-city | rhode-island | riga | rio-de-janeiro | rochester | rotterdam | salem-or | san-diego | san-francisco | san-mateo-county | santa-clara-county | santa-cruz-county | santiago | seattle | sevilla | sicily | south-aegean | stockholm | sunshine-coast | taipei | tasmania | the-hague | thessaloniki | tokyo | toronto | trentino | twin-cities-msa | valencia | vancouver | vaud | venice | victoria | vienna | western-australia | winnipeg | zurich
balanced_broad,all_listings,all,2025-12,2026-03,94,1085386,262219,0.2415905493529491,0.24098155065964075,0.09215845809376709,0.11550722236580803,71,99,albany | amsterdam | antwerp | asheville | athens | bangkok | barcelona | barossa-valley | barwon-south-west-vic | belize | bergamo | bordeaux | bozeman | brisbane | bristol | broward-county | brussels | budapest | buenos-aires | cape-town | columbus | crete | dallas | edinburgh | euskadi | florence | fort-worth | geneva | ghent | girona | greater-manchester | hawaii | ireland | lisbon | madrid | malaga | mallorca | malta | melbourne | menorca | mid-north-coast | milan | montreal | mornington-peninsula | naples | new-brunswick | new-orleans | new-york-city | new-zealand | newark | northern-rivers | oakland | oslo | pays-basque | portland | porto | prague | puglia | quebec-city | rhode-island | riga | rio-de-janeiro | rochester | rotterdam | salem-or | san-diego | san-francisco | san-mateo-county | santa-clara-county | santa-cruz-county | santiago | seattle | sevilla | sicily | south-aegean | stockholm | sunshine-coast | taipei | tasmania | the-hague | thessaloniki | tokyo | toronto | trentino | twin-cities-msa | valencia | vancouver | vaud | venice | victoria | vienna | western-australia | winnipeg | zurich
balanced_broad,all_listings,all,2026-03,2026-06,94,925305,72614,0.07847574583515705,0.07727957509709536,0.02573342265526409,0.04151009370851182,84,107,albany | amsterdam | antwerp | asheville | athens | bangkok | barcelona | barossa-valley | barwon-south-west-vic | belize | bergamo | bordeaux | bozeman | brisbane | bristol | broward-county | brussels | budapest | buenos-aires | cape-town | columbus | crete | dallas | edinburgh | euskadi | florence | fort-worth | geneva | ghent | girona | greater-manchester | hawaii | ireland | lisbon | madrid | malaga | mallorca | malta | melbourne | menorca | mid-north-coast | milan | montreal | mornington-peninsula | naples | new-brunswick | new-orleans | new-york-city | new-zealand | newark | northern-rivers | oakland | oslo | pays-basque | portland | porto | prague | puglia | quebec-city | rhode-island | riga | rio-de-janeiro | rochester | rotterdam | salem-or | san-diego | san-francisco | san-mateo-county | santa-clara-county | santa-cruz-county | santiago | seattle | sevilla | sicily | south-aegean | stockholm | sunshine-coast | taipei | tasmania | the-hague | thessaloniki | tokyo | toronto | trentino | twin-cities-msa | valencia | vancouver | vaud | venice | victoria | vienna | western-australia | winnipeg | zurich
balanced_broad,all_listings,one,2025-09,2025-12,94,404898,49192,0.12149232646246709,0.12149232646246709,0.04028097284155956,0.07199706493588924,89,112,albany | amsterdam | antwerp | asheville | athens | bangkok | barcelona | barossa-valley | barwon-south-west-vic | belize | bergamo | bordeaux | bozeman | brisbane | bristol | broward-county | brussels | budapest | buenos-aires | cape-town | columbus | crete | dallas | edinburgh | euskadi | florence | fort-worth | geneva | ghent | girona | greater-manchester | hawaii | ireland | lisbon | madrid | malaga | mallorca | malta | melbourne | menorca | mid-north-coast | milan | montreal | mornington-peninsula | naples | new-brunswick | new-orleans | new-york-city | new-zealand | newark | northern-rivers | oakland | oslo | pays-basque | portland | porto | prague | puglia | quebec-city | rhode-island | riga | rio-de-janeiro | rochester | rotterdam | salem-or | san-diego | san-francisco | san-mateo-county | santa-clara-county | santa-cruz-county | santiago | seattle | sevilla | sicily | south-aegean | stockholm | sunshine-coast | taipei | tasmania | the-hague | thessaloniki | tokyo | toronto | trentino | twin-cities-msa | valencia | vancouver | vaud | venice | victoria | vienna | western-australia | winnipeg | zurich
balanced_broad,all_listings,one,2025-12,2026-03,94,398453,104251,0.2616393903421483,0.26164418046917776,0.10195383510267188,0.11624337742843334,71,99,albany | amsterdam | antwerp | asheville | athens | bangkok | barcelona | barossa-valley | barwon-south-west-vic | belize | bergamo | bordeaux | bozeman | brisbane | bristol | broward-county | brussels | budapest | buenos-aires | cape-town | columbus | crete | dallas | edinburgh | euskadi | florence | fort-worth | geneva | ghent | girona | greater-manchester | hawaii | ireland | lisbon | madrid | malaga | mallorca | malta | melbourne | menorca | mid-north-coast | milan | montreal | mornington-peninsula | naples | new-brunswick | new-orleans | new-york-city | new-zealand | newark | northern-rivers | oakland | oslo | pays-basque | portland | porto | prague | puglia | quebec-city | rhode-island | riga | rio-de-janeiro | rochester | rotterdam | salem-or | san-diego | san-francisco | san-mateo-county | santa-clara-county | santa-cruz-county | santiago | seattle | sevilla | sicily | south-aegean | stockholm | sunshine-coast | taipei | tasmania | the-hague | thessaloniki | tokyo | toronto | trentino | twin-cities-msa | valencia | vancouver | vaud | venice | victoria | vienna | western-australia | winnipeg | zurich
balanced_broad,all_listings,one,2026-03,2026-06,94,331413,29708,0.08964041845069445,0.08798976222272695,0.02956266970552078,0.04124895201459782,84,107,albany | amsterdam | antwerp | asheville | athens | bangkok | barcelona | barossa-valley | barwon-south-west-vic | belize | bergamo | bordeaux | bozeman | brisbane | bristol | broward-county | brussels | budapest | buenos-aires | cape-town | columbus | crete | dallas | edinburgh | euskadi | florence | fort-worth | geneva | ghent | girona | greater-manchester | hawaii | ireland | lisbon | madrid | malaga | mallorca | malta | melbourne | menorca | mid-north-coast | milan | montreal | mornington-peninsula | naples | new-brunswick | new-orleans | new-york-city | new-zealand | newark | northern-rivers | oakland | oslo | pays-basque | portland | porto | prague | puglia | quebec-city | rhode-island | riga | rio-de-janeiro | rochester | rotterdam | salem-or | san-diego | san-francisco | san-mateo-county | santa-clara-county | santa-cruz-county | santiago | seattle | sevilla | sicily | south-aegean | stockholm | sunshine-coast | taipei | tasmania | the-hague | thessaloniki | tokyo | toronto | trentino | twin-cities-msa | valencia | vancouver | vaud | venice | victoria | vienna | western-australia | winnipeg | zurich
balanced_broad,all_listings,five_plus,2025-09,2025-12,94,450137,55323,0.1229025829914004,0.1229025829914004,0.03998914883802403,0.07197254193889178,89,112,albany | amsterdam | antwerp | asheville | athens | bangkok | barcelona | barossa-valley | barwon-south-west-vic | belize | bergamo | bordeaux | bozeman | brisbane | bristol | broward-county | brussels | budapest | buenos-aires | cape-town | columbus | crete | dallas | edinburgh | euskadi | florence | fort-worth | geneva | ghent | girona | greater-manchester | hawaii | ireland | lisbon | madrid | malaga | mallorca | malta | melbourne | menorca | mid-north-coast | milan | montreal | mornington-peninsula | naples | new-brunswick | new-orleans | new-york-city | new-zealand | newark | northern-rivers | oakland | oslo | pays-basque | portland | porto | prague | puglia | quebec-city | rhode-island | riga | rio-de-janeiro | rochester | rotterdam | salem-or | san-diego | san-francisco | san-mateo-county | santa-clara-county | santa-cruz-county | santiago | seattle | sevilla | sicily | south-aegean | stockholm | sunshine-coast | taipei | tasmania | the-hague | thessaloniki | tokyo | toronto | trentino | twin-cities-msa | valencia | vancouver | vaud | venice | victoria | vienna | western-australia | winnipeg | zurich
balanced_broad,all_listings,five_plus,2025-12,2026-03,94,427734,97978,0.22906292228347525,0.22815630259489333,0.08693771456794752,0.1184209244593508,71,99,albany | amsterdam | antwerp | asheville | athens | bangkok | barcelona | barossa-valley | barwon-south-west-vic | belize | bergamo | bordeaux | bozeman | brisbane | bristol | broward-county | brussels | budapest | buenos-aires | cape-town | columbus | crete | dallas | edinburgh | euskadi | florence | fort-worth | geneva | ghent | girona | greater-manchester | hawaii | ireland | lisbon | madrid | malaga | mallorca | malta | melbourne | menorca | mid-north-coast | milan | montreal | mornington-peninsula | naples | new-brunswick | new-orleans | new-york-city | new-zealand | newark | northern-rivers | oakland | oslo | pays-basque | portland | porto | prague | puglia | quebec-city | rhode-island | riga | rio-de-janeiro | rochester | rotterdam | salem-or | san-diego | san-francisco | san-mateo-county | santa-clara-county | santa-cruz-county | santiago | seattle | sevilla | sicily | south-aegean | stockholm | sunshine-coast | taipei | tasmania | the-hague | thessaloniki | tokyo | toronto | trentino | twin-cities-msa | valencia | vancouver | vaud | venice | victoria | vienna | western-australia | winnipeg | zurich
balanced_broad,all_listings,five_plus,2026-03,2026-06,94,372224,26731,0.07181428387207703,0.0709611087771791,0.023595048633694236,0.041680214750973985,84,107,albany | amsterdam | antwerp | asheville | athens | bangkok | barcelona | barossa-valley | barwon-south-west-vic | belize | bergamo | bordeaux | bozeman | brisbane | bristol | broward-county | brussels | budapest | buenos-aires | cape-town | columbus | crete | dallas | edinburgh | euskadi | florence | fort-worth | geneva | ghent | girona | greater-manchester | hawaii | ireland | lisbon | madrid | malaga | mallorca | malta | melbourne | menorca | mid-north-coast | milan | montreal | mornington-peninsula | naples | new-brunswick | new-orleans | new-york-city | new-zealand | newark | northern-rivers | oakland | oslo | pays-basque | portland | porto | prague | puglia | quebec-city | rhode-island | riga | rio-de-janeiro | rochester | rotterdam | salem-or | san-diego | san-francisco | san-mateo-county | santa-clara-county | santa-cruz-county | santiago | seattle | sevilla | sicily | south-aegean | stockholm | sunshine-coast | taipei | tasmania | the-hague | thessaloniki | tokyo | toronto | trentino | twin-cities-msa | valencia | vancouver | vaud | venice | victoria | vienna | western-australia | winnipeg | zurich
balanced_broad,reviewed_str_homes,all,2025-09,2025-12,94,597429,56931,0.09529333192730852,0.09529333192730852,0.030549673713693524,0.06460116504375583,89,112,albany | amsterdam | antwerp | asheville | athens | bangkok | barcelona | barossa-valley | barwon-south-west-vic | belize | bergamo | bordeaux | bozeman | brisbane | bristol | broward-county | brussels | budapest | buenos-aires | cape-town | columbus | crete | dallas | edinburgh | euskadi | florence | fort-worth | geneva | ghent | girona | greater-manchester | hawaii | ireland | lisbon | madrid | malaga | mallorca | malta | melbourne | menorca | mid-north-coast | milan | montreal | mornington-peninsula | naples | new-brunswick | new-orleans | new-york-city | new-zealand | newark | northern-rivers | oakland | oslo | pays-basque | portland | porto | prague | puglia | quebec-city | rhode-island | riga | rio-de-janeiro | rochester | rotterdam | salem-or | san-diego | san-francisco | san-mateo-county | santa-clara-county | santa-cruz-county | santiago | seattle | sevilla | sicily | south-aegean | stockholm | sunshine-coast | taipei | tasmania | the-hague | thessaloniki | tokyo | toronto | trentino | twin-cities-msa | valencia | vancouver | vaud | venice | victoria | vienna | western-australia | winnipeg | zurich
balanced_broad,reviewed_str_homes,all,2025-12,2026-03,94,585579,86567,0.14783146253537097,0.14690369442979762,0.05369577723519143,0.1044109436658404,71,99,albany | amsterdam | antwerp | asheville | athens | bangkok | barcelona | barossa-valley | barwon-south-west-vic | belize | bergamo | bordeaux | bozeman | brisbane | bristol | broward-county | brussels | budapest | buenos-aires | cape-town | columbus | crete | dallas | edinburgh | euskadi | florence | fort-worth | geneva | ghent | girona | greater-manchester | hawaii | ireland | lisbon | madrid | malaga | mallorca | malta | melbourne | menorca | mid-north-coast | milan | montreal | mornington-peninsula | naples | new-brunswick | new-orleans | new-york-city | new-zealand | newark | northern-rivers | oakland | oslo | pays-basque | portland | porto | prague | puglia | quebec-city | rhode-island | riga | rio-de-janeiro | rochester | rotterdam | salem-or | san-diego | san-francisco | san-mateo-county | santa-clara-county | santa-cruz-county | santiago | seattle | sevilla | sicily | south-aegean | stockholm | sunshine-coast | taipei | tasmania | the-hague | thessaloniki | tokyo | toronto | trentino | twin-cities-msa | valencia | vancouver | vaud | venice | victoria | vienna | western-australia | winnipeg | zurich
balanced_broad,reviewed_str_homes,all,2026-03,2026-06,94,554692,28422,0.05123924628442451,0.05064422209370225,0.016790070592201976,0.03722055064042609,84,107,albany | amsterdam | antwerp | asheville | athens | bangkok | barcelona | barossa-valley | barwon-south-west-vic | belize | bergamo | bordeaux | bozeman | brisbane | bristol | broward-county | brussels | budapest | buenos-aires | cape-town | columbus | crete | dallas | edinburgh | euskadi | florence | fort-worth | geneva | ghent | girona | greater-manchester | hawaii | ireland | lisbon | madrid | malaga | mallorca | malta | melbourne | menorca | mid-north-coast | milan | montreal | mornington-peninsula | naples | new-brunswick | new-orleans | new-york-city | new-zealand | newark | northern-rivers | oakland | oslo | pays-basque | portland | porto | prague | puglia | quebec-city | rhode-island | riga | rio-de-janeiro | rochester | rotterdam | salem-or | san-diego | san-francisco | san-mateo-county | santa-clara-county | santa-cruz-county | santiago | seattle | sevilla | sicily | south-aegean | stockholm | sunshine-coast | taipei | tasmania | the-hague | thessaloniki | tokyo | toronto | trentino | twin-cities-msa | valencia | vancouver | vaud | venice | victoria | vienna | western-australia | winnipeg | zurich
balanced_broad,reviewed_str_homes,one,2025-09,2025-12,94,224408,22445,0.10001871591030623,0.10001871591030623,0.032490741732074634,0.06633569671682771,89,112,albany | amsterdam | antwerp | asheville | athens | bangkok | barcelona | barossa-valley | barwon-south-west-vic | belize | bergamo | bordeaux | bozeman | brisbane | bristol | broward-county | brussels | budapest | buenos-aires | cape-town | columbus | crete | dallas | edinburgh | euskadi | florence | fort-worth | geneva | ghent | girona | greater-manchester | hawaii | ireland | lisbon | madrid | malaga | mallorca | malta | melbourne | menorca | mid-north-coast | milan | montreal | mornington-peninsula | naples | new-brunswick | new-orleans | new-york-city | new-zealand | newark | northern-rivers | oakland | oslo | pays-basque | portland | porto | prague | puglia | quebec-city | rhode-island | riga | rio-de-janeiro | rochester | rotterdam | salem-or | san-diego | san-francisco | san-mateo-county | santa-clara-county | santa-cruz-county | santiago | seattle | sevilla | sicily | south-aegean | stockholm | sunshine-coast | taipei | tasmania | the-hague | thessaloniki | tokyo | toronto | trentino | twin-cities-msa | valencia | vancouver | vaud | venice | victoria | vienna | western-australia | winnipeg | zurich
balanced_broad,reviewed_str_homes,one,2025-12,2026-03,94,224037,34142,0.15239447055620278,0.1525841059928512,0.05582869188940437,0.10649010034937408,71,99,albany | amsterdam | antwerp | asheville | athens | bangkok | barcelona | barossa-valley | barwon-south-west-vic | belize | bergamo | bordeaux | bozeman | brisbane | bristol | broward-county | brussels | budapest | buenos-aires | cape-town | columbus | crete | dallas | edinburgh | euskadi | florence | fort-worth | geneva | ghent | girona | greater-manchester | hawaii | ireland | lisbon | madrid | malaga | mallorca | malta | melbourne | menorca | mid-north-coast | milan | montreal | mornington-peninsula | naples | new-brunswick | new-orleans | new-york-city | new-zealand | newark | northern-rivers | oakland | oslo | pays-basque | portland | porto | prague | puglia | quebec-city | rhode-island | riga | rio-de-janeiro | rochester | rotterdam | salem-or | san-diego | san-francisco | san-mateo-county | santa-clara-county | santa-cruz-county | santiago | seattle | sevilla | sicily | south-aegean | stockholm | sunshine-coast | taipei | tasmania | the-hague | thessaloniki | tokyo | toronto | trentino | twin-cities-msa | valencia | vancouver | vaud | venice | victoria | vienna | western-australia | winnipeg | zurich
balanced_broad,reviewed_str_homes,one,2026-03,2026-06,94,211395,11259,0.0532604839281913,0.05346816953583395,0.017737526263068345,0.03799334606943773,84,107,albany | amsterdam | antwerp | asheville | athens | bangkok | barcelona | barossa-valley | barwon-south-west-vic | belize | bergamo | bordeaux | bozeman | brisbane | bristol | broward-county | brussels | budapest | buenos-aires | cape-town | columbus | crete | dallas | edinburgh | euskadi | florence | fort-worth | geneva | ghent | girona | greater-manchester | hawaii | ireland | lisbon | madrid | malaga | mallorca | malta | melbourne | menorca | mid-north-coast | milan | montreal | mornington-peninsula | naples | new-brunswick | new-orleans | new-york-city | new-zealand | newark | northern-rivers | oakland | oslo | pays-basque | portland | porto | prague | puglia | quebec-city | rhode-island | riga | rio-de-janeiro | rochester | rotterdam | salem-or | san-diego | san-francisco | san-mateo-county | santa-clara-county | santa-cruz-county | santiago | seattle | sevilla | sicily | south-aegean | stockholm | sunshine-coast | taipei | tasmania | the-hague | thessaloniki | tokyo | toronto | trentino | twin-cities-msa | valencia | vancouver | vaud | venice | victoria | vienna | western-australia | winnipeg | zurich
balanced_broad,reviewed_str_homes,five_plus,2025-09,2025-12,94,240090,23143,0.096393019284435,0.096393019284435,0.030741016131815423,0.06827484186754536,89,112,albany | amsterdam | antwerp | asheville | athens | bangkok | barcelona | barossa-valley | barwon-south-west-vic | belize | bergamo | bordeaux | bozeman | brisbane | bristol | broward-county | brussels | budapest | buenos-aires | cape-town | columbus | crete | dallas | edinburgh | euskadi | florence | fort-worth | geneva | ghent | girona | greater-manchester | hawaii | ireland | lisbon | madrid | malaga | mallorca | malta | melbourne | menorca | mid-north-coast | milan | montreal | mornington-peninsula | naples | new-brunswick | new-orleans | new-york-city | new-zealand | newark | northern-rivers | oakland | oslo | pays-basque | portland | porto | prague | puglia | quebec-city | rhode-island | riga | rio-de-janeiro | rochester | rotterdam | salem-or | san-diego | san-francisco | san-mateo-county | santa-clara-county | santa-cruz-county | santiago | seattle | sevilla | sicily | south-aegean | stockholm | sunshine-coast | taipei | tasmania | the-hague | thessaloniki | tokyo | toronto | trentino | twin-cities-msa | valencia | vancouver | vaud | venice | victoria | vienna | western-australia | winnipeg | zurich
balanced_broad,reviewed_str_homes,five_plus,2025-12,2026-03,94,228075,34094,0.14948591472103476,0.14801828105622022,0.054300338189912895,0.10755886414233531,71,99,albany | amsterdam | antwerp | asheville | athens | bangkok | barcelona | barossa-valley | barwon-south-west-vic | belize | bergamo | bordeaux | bozeman | brisbane | bristol | broward-county | brussels | budapest | buenos-aires | cape-town | columbus | crete | dallas | edinburgh | euskadi | florence | fort-worth | geneva | ghent | girona | greater-manchester | hawaii | ireland | lisbon | madrid | malaga | mallorca | malta | melbourne | menorca | mid-north-coast | milan | montreal | mornington-peninsula | naples | new-brunswick | new-orleans | new-york-city | new-zealand | newark | northern-rivers | oakland | oslo | pays-basque | portland | porto | prague | puglia | quebec-city | rhode-island | riga | rio-de-janeiro | rochester | rotterdam | salem-or | san-diego | san-francisco | san-mateo-county | santa-clara-county | santa-cruz-county | santiago | seattle | sevilla | sicily | south-aegean | stockholm | sunshine-coast | taipei | tasmania | the-hague | thessaloniki | tokyo | toronto | trentino | twin-cities-msa | valencia | vancouver | vaud | venice | victoria | vienna | western-australia | winnipeg | zurich
balanced_broad,reviewed_str_homes,five_plus,2026-03,2026-06,94,218638,11219,0.0513131294651433,0.0504929109078992,0.016782371922056696,0.039206661912905276,84,107,albany | amsterdam | antwerp | asheville | athens | bangkok | barcelona | barossa-valley | barwon-south-west-vic | belize | bergamo | bordeaux | bozeman | brisbane | bristol | broward-county | brussels | budapest | buenos-aires | cape-town | columbus | crete | dallas | edinburgh | euskadi | florence | fort-worth | geneva | ghent | girona | greater-manchester | hawaii | ireland | lisbon | madrid | malaga | mallorca | malta | melbourne | menorca | mid-north-coast | milan | montreal | mornington-peninsula | naples | new-brunswick | new-orleans | new-york-city | new-zealand | newark | northern-rivers | oakland | oslo | pays-basque | portland | porto | prague | puglia | quebec-city | rhode-island | riga | rio-de-janeiro | rochester | rotterdam | salem-or | san-diego | san-francisco | san-mateo-county | santa-clara-county | santa-cruz-county | santiago | seattle | sevilla | sicily | south-aegean | stockholm | sunshine-coast | taipei | tasmania | the-hague | thessaloniki | tokyo | toronto | trentino | twin-cities-msa | valencia | vancouver | vaud | venice | victoria | vienna | western-australia | winnipeg | zurich
balanced_pre_quarters,all_listings,all,2025-03,2025-06,5,187376,18847,0.10058385278797712,0.10058385278797712,0.030862683743299386,0.076692386065467,95,109,chicago | los-angeles | paris | rome | san-diego
balanced_pre_quarters,all_listings,all,2025-06,2025-09,5,187348,14808,0.07904007515425839,0.07941685970822006,0.029649045983830124,0.06179181075446516,75,98,chicago | los-angeles | paris | rome | san-diego
balanced_pre_quarters,all_listings,all,2025-09,2025-12,5,187213,15650,0.08359462216833233,0.08365500885651568,0.024371797716891103,0.06388055627429293,99,112,chicago | los-angeles | paris | rome | san-diego
balanced_pre_quarters,all_listings,one,2025-03,2025-06,5,95984,8155,0.08496207701283547,0.08496207701283547,0.026206234871523047,0.060786850519852255,95,109,chicago | los-angeles | paris | rome | san-diego
balanced_pre_quarters,all_listings,one,2025-06,2025-09,5,94599,6043,0.06388016786646793,0.06405470319902333,0.02356932675062868,0.057556395706841644,75,98,chicago | los-angeles | paris | rome | san-diego
balanced_pre_quarters,all_listings,one,2025-09,2025-12,5,93742,6108,0.0651575601117962,0.06504493510170624,0.018423954288753524,0.05993260707905033,99,112,chicago | los-angeles | paris | rome | san-diego
balanced_pre_quarters,all_listings,five_plus,2025-03,2025-06,5,54886,6806,0.12400247786320738,0.12400247786320738,0.03831486748911707,0.09958388517861001,95,109,chicago | los-angeles | paris | rome | san-diego
balanced_pre_quarters,all_listings,five_plus,2025-06,2025-09,5,56273,5861,0.10415296856396496,0.10466722189578084,0.039545715336954924,0.07450560292147075,75,98,chicago | los-angeles | paris | rome | san-diego
