q,region,n_markets,reviews,accommodates_mean,party_size_composition,headcount_mean,accommodates_ge5,entire_share,mention_any,accommodates_mean_yoy_pct,party_size_composition_yoy_pct,headcount_mean_yoy_pct,size_term_pp
2023Q2,latam,7,200376.0,3.3399173528154753,3.072809817552605,4.850115869639952,0.1704575540735021,0.8568734470126756,0.029416197979119527,,,,
2023Q3,latam,7,233401.0,3.3813477155265894,3.1534633184201852,5.077040385614266,0.17612336837131617,0.8595938366312259,0.03011823898033617,-0.10245977011522633,1.0326809547006155,3.3164876867032733,-0.06063569195419095
2023Q4,latam,7,285109.0,3.325328115427153,3.130491982278782,4.809638482262508,0.1661318082270683,0.8538418804552615,0.027616305914617258,-1.0368277525050873,2.2700025101827226,-0.984067365178154,-0.6135946639325106
2024Q1,latam,7,285602.0,3.3476281912350845,3.1446379009206944,4.891396926390447,0.16876353384842516,0.8626416241733206,0.03151937486009716,0.724704351571237,2.5280401445099354,-1.4419066982412243,0.4288800352598581
2024Q2,latam,7,280557.0,3.340502808149756,3.092940530182279,5.031751798838966,0.16722803229037436,0.867629273130712,0.028268064971111524,0.01752750041683626,0.6529873259264907,3.6765598315161574,0.010372774746683699
2024Q3,latam,7,347536.0,3.400602367000629,3.2189463998681513,5.055300794109968,0.17802432383646632,0.8712345169524109,0.029620524439180042,0.5678220268225287,2.0552785970775034,-0.4291135578204264,0.3360370754735725
2024Q4,latam,7,397037.0,3.3344019007737233,3.1606240579576586,4.965294794789055,0.16609296289241868,0.8681332170729771,0.027619931150999564,0.27249726157847487,0.9579319759546179,3.1850748634145054,0.16126387940214143
2025Q1,latam,7,427178.0,3.3487917770340663,3.1942996587363304,4.74601503150204,0.16721526304384804,0.8668162092347488,0.030307546689881,0.03475247419386651,1.5669115976803205,-3.0172607506954607,0.0205665142279302
2025Q2,latam,7,442776.0,3.3398922203228523,3.1674859374213065,4.935461597134349,0.164923431404008,0.8665102382287755,0.028549560435211785,-0.01827999170711525,2.381592726770898,-1.9321989728406264,-0.010818099092270805
2025Q3,latam,7,491068.0,3.392626933395263,3.246689577894552,4.970584454039777,0.17498157303967332,0.8732148152689939,0.029791363096432807,-0.23480547813066188,0.8581784804619241,-1.6899925396197224,-0.1389578819577257
2025Q4,latam,7,581969.0,3.336441931646133,3.177358055992089,4.863867542285443,0.16461755214809737,0.8645535307589045,0.0271551990549299,0.061162605129228,0.5280556687657478,-2.0638758281738445,0.03619602971547713
2026Q1,latam,7,624553.0,3.3421758283895233,3.2054399636765054,4.684580372457192,0.16630913840018854,0.8633137907298248,0.030299868657111918,-0.19775766946841244,0.3481490451138436,-1.302898183573964,-0.11703298879140649
2026Q2,latam,7,636810.0,3.348367953504725,3.149900413120453,4.906379262537184,0.16585387640943317,0.8697582093609266,0.027665528645545574,0.25345119653705783,-0.5567356101920717,-0.5909955192270111,0.14999241811063083
2026Q3,latam,7,423654.0,3.4248212287628745,3.278303508803976,4.7683401349356025,0.17694171289222374,0.8773874730903107,0.03111839594564616,0.9444746456766406,0.96901798567115,-4.153916533712887,0.558940095311436
2022Q3,north_america,42,555433.0,4.114449474199625,3.431035539014574,5.108813404373611,0.29693992612208636,0.8045258777089682,0.08307169271922617,,,,
2022Q4,north_america,42,466908.0,4.097659287927,3.363231802753599,4.95343439011374,0.2942640684619482,0.8100509559302574,0.08036875004174701,,,,
2023Q1,north_america,42,445640.0,4.127057925762469,3.3879552739806056,5.038987763581168,0.2983975432692298,0.8113116754183988,0.0828773828996432,,,,
2023Q2,north_america,42,605912.0,4.170500891348184,3.4515413711525498,5.121153648394527,0.306404387450435,0.8119554111826368,0.09007694768581963,,,,
2023Q3,north_america,42,665176.0,4.22216720850417,3.4854426405978116,5.227727464397429,0.3161517844377413,0.8102568895978164,0.09163563149148209,2.584351268914764,1.573292719950925,2.3009497654138844,1.5294190809437573
2023Q4,north_america,42,546458.0,4.206149161762075,3.4289507136724025,5.12972636685132,0.3135622046790336,0.8152196899453281,0.08691482831372753,2.6131635395939323,1.9351942240060316,3.4971165778980406,1.5464701827316891
2024Q1,north_america,42,524592.0,4.250383021179153,3.4300629878041486,5.142461716422623,0.320238230624114,0.8114392796703591,0.08322226028056705,2.9444315030125123,1.2352049402289067,2.0326676618528605,1.7425145634828048
2024Q2,north_america,42,702685.0,4.279216211844264,3.4743602702329146,5.175520675147376,0.32462945688844635,0.8099893265382976,0.09071767090569892,2.5733718323500243,0.6589461655720275,1.0560212022983073,1.5229214503847444
2024Q3,north_america,42,790577.0,4.350590804514444,3.5045034072825643,5.21009283476586,0.33375881511601024,0.8084171835816387,0.09276484716549102,2.996310026755955,0.5453779985997276,-0.33789902306911035,1.7732162738341741
2024Q4,north_america,42,655761.0,4.314618689469629,3.4609058967477737,5.200563619497624,0.3285395380871309,0.8104962361745202,0.08786517373837434,2.546141133169133,0.9276074674815504,1.371469011371862,1.506806322609493
2025Q1,north_america,42,602275.0,4.353221950656852,3.4626243761142463,5.188733811837164,0.3330683800842255,0.806503182302046,0.08446127615423593,2.390714773978897,0.9448166967204852,0.8957802550966454,1.4148250032407113
2025Q2,north_america,42,820923.0,4.397350326721233,3.5218111244134485,5.242759699875922,0.34068169675996823,0.8067844467300888,0.09150998456922664,2.7232296307498904,1.3565014096815098,1.2908072332486364,1.6116072954777851
2025Q3,north_america,42,932786.0,4.44403892554806,3.5202472475208304,5.314348786575209,0.34656937252777653,0.8028624461138772,0.09231930162337361,2.1251977855210047,0.4482398699175105,1.9812806415301365,1.2576920494713306
2025Q4,north_america,42,787981.0,4.428821064898314,3.483126041753134,5.240956573148463,0.34321842795132307,0.80324232079456,0.08583905284875144,2.6124471308597075,0.6399803757301203,0.7737025721193058,1.546046212042775
2026Q1,north_america,42,770063.0,4.480648628345766,3.4708341451283236,5.285942035225121,0.349953594878634,0.7995038664572574,0.08272644857214975,2.8851569814021483,0.2368160947599396,1.8561149883639771,1.7074359015937912
2026Q2,north_america,42,1062749.0,4.52199097754103,3.5266775717790897,5.2828943238257144,0.3578711116240571,0.803961015658619,0.09142752105287566,2.7950217559953305,0.13808486751281102,0.7626094942779327,1.6540938751980365
2026Q3,north_america,42,650360.0,4.630296869284091,3.5648972610430913,5.319674274720295,0.3744320829720968,0.8060051818137854,0.09824964497132561,4.105735381525499,1.2604006753047292,0.10015943278656181,2.4297741987867907
