feature,source,region,target,value_2q26,value_3q26,delta_pp,naive_3q26,insample_pred_3q26,wf_ratio_vs_naive_2023,wf_n,note
ca_liia_air_intl_visitors_and_returning_total_lag1,statcan_liia,NA,na_nights_yoy_mid,1.087596075161068,1.3554610817126278,0.26786500655155976,8.0,4.612191973521388,1.1518037887710202,10.0,in-sample OLS on 1Q23 to 2Q26
ca_liia_air_intl_visitors_and_returning_total_m1,statcan_liia,NA,total_nights_yoy,1.8652056152582697,2.2864418782483353,0.42123626299006567,10.342,9.508700660839677,0.7834270254728898,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
ca_liia_air_intl_visitors_and_returning_total_m1,statcan_liia,NA,na_nights_yoy_mid,1.8652056152582697,2.2864418782483353,0.42123626299006567,8.0,4.3150197617825,1.0693751170415635,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
ca_liia_air_intl_visitors_and_returning_total_m2,statcan_liia,NA,total_nights_yoy,1.739947484992732,2.60033546554157,0.8603879805488379,10.342,9.541844004870223,0.7963235232365571,10.0,in-sample OLS on 1Q23 to 2Q26
ca_liia_air_intl_visitors_and_returning_total_m2,statcan_liia,NA,na_nights_yoy_mid,1.739947484992732,2.60033546554157,0.8603879805488379,8.0,4.306048125711902,1.0636166994302518,10.0,in-sample OLS on 1Q23 to 2Q26
ca_liia_land_us_plated_vehicles_entering_lag1,statcan_liia,NA,total_nights_yoy,0.6713996790509436,6.541983346735503,5.870583667684559,10.342,9.74526322653603,1.025531671496302,10.0,in-sample OLS on 1Q23 to 2Q26
ca_liia_land_us_plated_vehicles_entering_lag1,statcan_liia,NA,na_nights_yoy_mid,0.6713996790509436,6.541983346735503,5.870583667684559,8.0,4.528818874415842,1.2063298119227164,10.0,in-sample OLS on 1Q23 to 2Q26
ca_liia_land_us_plated_vehicles_entering_m1,statcan_liia,NA,total_nights_yoy,4.393195720632259,6.785052286630688,2.391856565998429,10.342,9.749185658056891,0.7730044411495859,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
ca_liia_land_us_plated_vehicles_entering_m1,statcan_liia,NA,na_nights_yoy_mid,4.393195720632259,6.785052286630688,2.391856565998429,8.0,4.243475834094618,1.0725659795472275,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
ca_liia_land_us_plated_vehicles_entering_m2,statcan_liia,NA,total_nights_yoy,6.701263631786758,3.738394333707773,-2.962869298078985,10.342,9.527935749773805,0.7048474967498173,10.0,in-sample OLS on 1Q23 to 2Q26
ca_liia_land_us_plated_vehicles_entering_m2,statcan_liia,NA,na_nights_yoy_mid,6.701263631786758,3.738394333707773,-2.962869298078985,8.0,4.250897994822272,1.0722212655847845,10.0,in-sample OLS on 1Q23 to 2Q26
ca_liia_land_vehicles_entering_total_lag1,statcan_liia,NA,total_nights_yoy,-8.024084932976905,6.566678653188007,14.590763586164911,10.342,9.893779625609397,0.9363896848919253,10.0,in-sample OLS on 1Q23 to 2Q26
ca_liia_land_vehicles_entering_total_lag1,statcan_liia,NA,na_nights_yoy_mid,-8.024084932976905,6.566678653188007,14.590763586164911,8.0,4.476811533986883,1.157215184648646,10.0,in-sample OLS on 1Q23 to 2Q26
ca_liia_land_vehicles_entering_total_m1,statcan_liia,NA,total_nights_yoy,5.366502216055702,8.15240428493027,2.7859020688745684,10.342,10.049780020925509,0.7472002832672601,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
ca_liia_land_vehicles_entering_total_m1,statcan_liia,NA,na_nights_yoy_mid,5.366502216055702,8.15240428493027,2.7859020688745684,8.0,4.212148363036744,1.0671605556712787,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
ca_liia_land_vehicles_entering_total_m2,statcan_liia,NA,total_nights_yoy,7.620785391754459,6.171569581369796,-1.449215810384663,10.342,9.955028588000868,0.7075558777215015,10.0,in-sample OLS on 1Q23 to 2Q26
ca_liia_land_vehicles_entering_total_m2,statcan_liia,NA,na_nights_yoy_mid,7.620785391754459,6.171569581369796,-1.449215810384663,8.0,4.209679796352634,1.0667086224890445,10.0,in-sample OLS on 1Q23 to 2Q26
jp_arrivals_total_lag1,jnto_arrivals,APAC,total_nights_yoy,1.385601935874159,-5.277259191126249,-6.662861127000408,10.342,9.425325544149171,0.8174035492500534,10.0,in-sample OLS on 1Q23 to 2Q26
jp_arrivals_total_lag1,jnto_arrivals,APAC,apac_nights_yoy_mid,1.385601935874159,-5.277259191126249,-6.662861127000408,18.0,17.61825411834864,1.034408694982936,10.0,in-sample OLS on 1Q23 to 2Q26
jp_arrivals_total_m1,jnto_arrivals,APAC,total_nights_yoy,-5.545072967679754,0.1449470166575706,5.690019984337325,10.342,9.582540629933263,0.8053238091056958,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
jp_arrivals_total_m1,jnto_arrivals,APAC,apac_nights_yoy_mid,-5.545072967679754,0.1449470166575706,5.690019984337325,18.0,18.13089137497,1.177180499720563,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
jp_arrivals_usa_lag1,jnto_arrivals,APAC,total_nights_yoy,12.091344611203647,3.4148025898184553,-8.676542021385192,10.342,9.553800421320325,0.935039767833737,10.0,in-sample OLS on 1Q23 to 2Q26
jp_arrivals_usa_lag1,jnto_arrivals,APAC,apac_nights_yoy_mid,12.091344611203647,3.4148025898184553,-8.676542021385192,18.0,18.050003070975844,1.267375707016756,10.0,in-sample OLS on 1Q23 to 2Q26
jp_arrivals_usa_m1,jnto_arrivals,APAC,total_nights_yoy,0.7663139383651485,3.291468168038114,2.5251542296729657,10.342,9.4634319496627,0.782863884721701,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
jp_arrivals_usa_m1,jnto_arrivals,APAC,apac_nights_yoy_mid,0.7663139383651485,3.291468168038114,2.5251542296729657,18.0,17.707929398117454,1.0640271112782647,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
jp_arrivals_korea_lag1,jnto_arrivals,APAC,total_nights_yoy,22.021496435016918,14.91129196918437,-7.110204465832547,10.342,9.564340179648076,0.8744931060966842,10.0,in-sample OLS on 1Q23 to 2Q26
jp_arrivals_korea_lag1,jnto_arrivals,APAC,apac_nights_yoy_mid,22.021496435016918,14.91129196918437,-7.110204465832547,18.0,18.03978684510829,1.1678853120173562,10.0,in-sample OLS on 1Q23 to 2Q26
jp_arrivals_korea_m1,jnto_arrivals,APAC,total_nights_yoy,21.74214878781495,31.85158112843851,10.10943234062356,10.342,9.76418510288943,0.8848244071319539,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
jp_arrivals_korea_m1,jnto_arrivals,APAC,apac_nights_yoy_mid,21.74214878781495,31.85158112843851,10.10943234062356,18.0,18.671046389131387,1.4093931068475287,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
jp_arrivals_china_lag1,jnto_arrivals,APAC,total_nights_yoy,-54.60475609245661,-58.16054959909132,-3.555793506634707,10.342,9.606422391858358,1.4068314405219535,10.0,in-sample OLS on 1Q23 to 2Q26
jp_arrivals_china_lag1,jnto_arrivals,APAC,apac_nights_yoy_mid,-54.60475609245661,-58.16054959909132,-3.555793506634707,18.0,18.478848008163368,3.307430196626354,10.0,in-sample OLS on 1Q23 to 2Q26
jp_arrivals_china_m1,jnto_arrivals,APAC,total_nights_yoy,-56.771987051565034,-56.06240329008665,0.7095837614783846,10.342,8.767629807762347,0.9446528138377486,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
jp_arrivals_china_m1,jnto_arrivals,APAC,apac_nights_yoy_mid,-56.771987051565034,-56.06240329008665,0.7095837614783846,18.0,15.895131009313904,1.3801358920331444,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
jp_arrivals_taiwan_lag1,jnto_arrivals,APAC,total_nights_yoy,25.73526649310849,16.22654617081323,-9.508720322295261,10.342,9.263116608645667,0.6825036905131238,10.0,in-sample OLS on 1Q23 to 2Q26
jp_arrivals_taiwan_lag1,jnto_arrivals,APAC,apac_nights_yoy_mid,25.73526649310849,16.22654617081323,-9.508720322295261,18.0,17.26241341507187,1.4666725355777797,10.0,in-sample OLS on 1Q23 to 2Q26
jp_arrivals_taiwan_m1,jnto_arrivals,APAC,total_nights_yoy,19.685922498037712,26.41990674918111,6.733984251143397,10.342,9.596001962391673,0.7949033162892678,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
jp_arrivals_taiwan_m1,jnto_arrivals,APAC,apac_nights_yoy_mid,19.685922498037712,26.41990674918111,6.733984251143397,18.0,18.172921844116424,1.160857654416763,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
jp_total_nights_lag1,jta_nights,APAC,total_nights_yoy,-3.08287626944157,-6.176050329917205,-3.0931740604756346,10.342,9.07213788078866,1.6356223507209247,10.0,in-sample OLS on 1Q23 to 2Q26
jp_total_nights_lag1,jta_nights,APAC,apac_nights_yoy_mid,-3.08287626944157,-6.176050329917205,-3.0931740604756346,18.0,16.790838120539775,3.5408764868425804,10.0,in-sample OLS on 1Q23 to 2Q26
jp_total_nights_m1,jta_nights,APAC,total_nights_yoy,-7.20521909073335,-3.493798276375193,3.7114208143581573,10.342,8.600954255952153,0.8908123033183953,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
jp_total_nights_m1,jta_nights,APAC,apac_nights_yoy_mid,-7.20521909073335,-3.493798276375193,3.7114208143581573,18.0,15.237480572129636,2.772081478467304,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
jp_foreign_nights_lag1,jta_nights,APAC,total_nights_yoy,-6.211855910577569,-11.149838214482333,-4.937982303904764,10.342,9.639666632069607,1.6404727162745973,10.0,in-sample OLS on 1Q23 to 2Q26
jp_foreign_nights_lag1,jta_nights,APAC,apac_nights_yoy_mid,-6.211855910577569,-11.149838214482333,-4.937982303904764,18.0,18.646306106649575,3.4495381050646623,10.0,in-sample OLS on 1Q23 to 2Q26
jp_foreign_nights_m1,jta_nights,APAC,total_nights_yoy,-10.780139537341892,-4.637747941518189,6.142391595823703,10.342,9.210792261312015,0.6835656740321816,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
jp_foreign_nights_m1,jta_nights,APAC,apac_nights_yoy_mid,-10.780139537341892,-4.637747941518189,6.142391595823703,18.0,17.057393654252788,1.3129825868216156,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
au_st_visitors_arriving_lag1,abs_340101,APAC,total_nights_yoy,9.7320100573695,-2.9901323501204113,-12.722142407489912,10.342,9.565456930622743,0.8403073689790626,10.0,in-sample OLS on 1Q23 to 2Q26
au_st_visitors_arriving_lag1,abs_340101,APAC,apac_nights_yoy_mid,9.7320100573695,-2.9901323501204113,-12.722142407489912,18.0,18.00142204471174,1.2104245763729855,10.0,in-sample OLS on 1Q23 to 2Q26
au_st_visitors_arriving_m1,abs_340101,APAC,total_nights_yoy,0.5646104655696815,-4.33659396402094,-4.901204429590622,10.342,9.34389347601717,0.8119427834979988,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
au_st_visitors_arriving_m1,abs_340101,APAC,apac_nights_yoy_mid,0.5646104655696815,-4.33659396402094,-4.901204429590622,18.0,17.315070537727262,1.1338061699185191,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
au_st_residents_returning_lag1,abs_340101,APAC,total_nights_yoy,4.796377628592063,0.12531285532340064,-4.671064773268663,10.342,9.671809711429827,0.8758549087854519,10.0,in-sample OLS on 1Q23 to 2Q26
au_st_residents_returning_lag1,abs_340101,APAC,apac_nights_yoy_mid,4.796377628592063,0.12531285532340064,-4.671064773268663,18.0,18.33875236597495,1.328045997826265,10.0,in-sample OLS on 1Q23 to 2Q26
au_st_residents_returning_m1,abs_340101,APAC,total_nights_yoy,4.581007725962882,3.767933154658687,-0.8130745713041954,10.342,9.539826206159455,0.8461162196801101,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
au_st_residents_returning_m1,abs_340101,APAC,apac_nights_yoy_mid,4.581007725962882,3.767933154658687,-0.8130745713041954,18.0,17.90549852068643,1.1846582758721982,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
br_air_pax_domestic_lag1,anac_brazil,LatAm,total_nights_yoy,8.234418474856465,0.5641567895283472,-7.670261685328118,10.342,9.718258549178493,1.8021231781221427,10.0,in-sample OLS on 1Q23 to 2Q26
br_air_pax_domestic_lag1,anac_brazil,LatAm,latam_nights_yoy_mid,8.234418474856465,0.5641567895283472,-7.670261685328118,20.0,17.681808114184925,0.7913768209045335,10.0,in-sample OLS on 1Q23 to 2Q26
br_air_pax_domestic_m1,anac_brazil,LatAm,total_nights_yoy,1.137804143314769,1.6889559388476583,0.5511517955328893,10.342,9.155499561758818,1.37719899296615,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
br_air_pax_domestic_m1,anac_brazil,LatAm,latam_nights_yoy_mid,1.137804143314769,1.6889559388476583,0.5511517955328893,20.0,18.64218770979628,0.9475694176373582,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
br_air_pax_international_lag1,anac_brazil,LatAm,total_nights_yoy,13.465232922426097,2.6689783437312986,-10.796254578694798,10.342,8.194757323162513,0.7975930753096273,10.0,in-sample OLS on 1Q23 to 2Q26
br_air_pax_international_lag1,anac_brazil,LatAm,latam_nights_yoy_mid,13.465232922426097,2.6689783437312986,-10.796254578694798,20.0,18.89392835780057,0.9325500985553714,10.0,in-sample OLS on 1Q23 to 2Q26
br_air_pax_international_m1,anac_brazil,LatAm,total_nights_yoy,4.030242638496762,3.2533727964637382,-0.7768698420330233,10.342,7.965208525016559,0.9208272180120297,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
br_air_pax_international_m1,anac_brazil,LatAm,latam_nights_yoy_mid,4.030242638496762,3.2533727964637382,-0.7768698420330233,20.0,18.936614500542063,0.9389057609819367,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
br_pms_lodging_food_volume_lag1,ibge_pms_8688,LatAm,total_nights_yoy,1.6047035174937774,3.026398520151985,1.4216950026582076,10.342,10.025919687868296,1.2439363617725452,10.0,in-sample OLS on 1Q23 to 2Q26
br_pms_lodging_food_volume_lag1,ibge_pms_8688,LatAm,latam_nights_yoy_mid,1.6047035174937774,3.026398520151985,1.4216950026582076,20.0,19.670604999855556,0.956827387169534,10.0,in-sample OLS on 1Q23 to 2Q26
br_pms_lodging_food_volume_m1,ibge_pms_8688,LatAm,total_nights_yoy,2.4894650665878038,3.1681176964036384,0.6786526298158346,10.342,10.474654221036364,1.128415514510533,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
br_pms_lodging_food_volume_m1,ibge_pms_8688,LatAm,latam_nights_yoy_mid,2.4894650665878038,3.1681176964036384,0.6786526298158346,20.0,19.93418526814162,0.9588506959065096,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
br_pms_lodging_volume_lag1,ibge_pms_8688,LatAm,total_nights_yoy,-2.303262595213229,-1.3546906447559737,0.9485719504572554,10.342,9.855830255088897,1.0205519359899804,9.0,in-sample OLS on 1Q23 to 2Q26
br_pms_lodging_volume_lag1,ibge_pms_8688,LatAm,latam_nights_yoy_mid,-2.303262595213229,-1.3546906447559737,0.9485719504572554,20.0,19.336432998497212,0.9287663244017239,9.0,in-sample OLS on 1Q23 to 2Q26
br_pms_lodging_volume_m1,ibge_pms_8688,LatAm,total_nights_yoy,-0.5024592608250944,-4.598026090518537,-4.095566829693443,10.342,8.478100051573584,1.3609088351468572,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
br_pms_lodging_volume_m1,ibge_pms_8688,LatAm,latam_nights_yoy_mid,-0.5024592608250944,-4.598026090518537,-4.095566829693443,20.0,19.22083572252149,0.9940676551803053,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
nz_guest_nights_lag1,nz_mbie_adp,APAC,total_nights_yoy,4.630270057226316,2.0120099606912856,-2.61826009653503,10.342,9.545202012027108,0.8545766952369183,10.0,in-sample OLS on 1Q23 to 2Q26
nz_guest_nights_lag1,nz_mbie_adp,APAC,apac_nights_yoy_mid,4.630270057226316,2.0120099606912856,-2.61826009653503,18.0,17.957705422018453,1.2960199920990925,10.0,in-sample OLS on 1Q23 to 2Q26
nz_guest_nights_m1,nz_mbie_adp,APAC,total_nights_yoy,0.6363226940566236,11.627176537563066,10.990853843506443,10.342,11.171831673995694,1.0087670341955717,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
nz_guest_nights_m1,nz_mbie_adp,APAC,apac_nights_yoy_mid,0.6363226940566236,11.627176537563066,10.990853843506443,18.0,23.30440317249417,1.8785731132367651,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
nz_intl_guest_nights_lag1,nz_mbie_adp,APAC,total_nights_yoy,8.200002021447549,10.67574233007793,2.4757403086303817,10.342,9.837877958525159,1.085923427140424,10.0,in-sample OLS on 1Q23 to 2Q26
nz_intl_guest_nights_lag1,nz_mbie_adp,APAC,apac_nights_yoy_mid,8.200002021447549,10.67574233007793,2.4757403086303817,18.0,18.839522857730934,1.7543896869651021,10.0,in-sample OLS on 1Q23 to 2Q26
nz_intl_guest_nights_m1,nz_mbie_adp,APAC,total_nights_yoy,5.815703654151694,9.298091411351074,3.4823877571993798,10.342,9.691132291818931,0.8561619638584144,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
nz_intl_guest_nights_m1,nz_mbie_adp,APAC,apac_nights_yoy_mid,5.815703654151694,9.298091411351074,3.4823877571993798,18.0,18.392400791152205,1.265270622676642,10.0,"in-sample OLS on 1Q23 to 2Q26, first-month vintage"
nz_dom_guest_nights_lag1,nz_mbie_adp,APAC,total_nights_yoy,2.414522162310928,-1.9628810671693198,-4.377403229480247,10.342,9.78331313896555,0.9933106130280757,10.0,in-sample OLS on 1Q23 to 2Q26
