"listing_id","date"
3176792,"2014-09-20"
3176792,"2014-09-16"
818280,"2014-12-11"
1015220,"2014-11-03"
1015220,"2014-10-05"
1015220,"2014-09-26"
4620248,"2014-12-15"
4423687,"2014-12-03"
4423687,"2014-12-02"
2056484,"2014-12-02"
1133194,"2014-12-04"
1133194,"2014-11-21"
1133194,"2014-11-14"
1133194,"2014-10-29"
1133194,"2014-10-24"
1133194,"2014-10-13"
1133194,"2014-09-23"
1133194,"2014-09-15"
1133194,"2014-09-06"
1133194,"2014-08-08"
1133194,"2014-07-05"
1133194,"2014-06-11"
1133194,"2014-04-28"
1133194,"2014-04-22"
3716757,"2014-10-03"
1660397,"2014-05-12"
1660397,"2013-12-19"
1660397,"2013-11-30"
1660397,"2013-10-30"
1660397,"2013-10-15"
1073741,"2014-04-18"
1073741,"2014-01-02"
1073741,"2013-09-05"
4288271,"2014-12-06"
4288271,"2014-11-26"
4288271,"2014-11-23"
4288271,"2014-11-14"
4288271,"2014-10-20"
2392301,"2014-04-27"
2246890,"2014-05-06"
4737483,"2014-12-23"
87853,"2014-11-23"
3028730,"2014-09-16"
3028730,"2014-09-07"
3028730,"2014-09-07"
3028730,"2014-08-27"
3028730,"2014-08-27"
4151317,"2014-10-11"
3852660,"2014-09-22"
882209,"2014-12-27"
87853,"2014-12-13"
1133302,"2014-12-22"
1133302,"2014-12-10"
1133302,"2014-12-05"
1133302,"2014-12-01"
1133302,"2014-11-22"
1133302,"2014-11-20"
1133302,"2014-11-12"
1133302,"2014-11-06"
1133302,"2014-11-04"
1133302,"2014-10-28"
1133302,"2014-10-20"
1133302,"2014-10-15"
1792204,"2014-12-15"
478546,"2014-12-12"
4280012,"2014-11-12"
4280012,"2014-11-09"
4280012,"2014-10-31"
4280012,"2014-10-19"
4280012,"2014-10-12"
1012321,"2014-12-22"
1012321,"2014-12-14"
3100440,"2014-10-20"
3100440,"2014-10-15"
3100440,"2014-08-09"
3100440,"2014-06-17"
3100440,"2014-06-04"
1934279,"2014-12-20"
1036956,"2014-06-02"
1889583,"2014-01-09"
712260,"2014-12-07"
2020486,"2014-12-15"
450577,"2014-11-19"
713523,"2014-09-30"
1827694,"2014-12-14"
1303434,"2014-12-31"
3468059,"2014-12-15"
2969803,"2014-12-19"
2811912,"2014-12-24"
4188261,"2014-12-29"
1108893,"2014-12-02"
1174830,"2014-12-14"
283194,"2014-11-30"
1044270,"2014-12-24"
4845586,"2014-12-23"
716861,"2014-12-23"
3143311,"2014-06-30"
4045850,"2014-10-30"
261869,"2014-12-29"
4031463,"2015-01-01"
951280,"2014-12-17"
2399434,"2014-08-12"
3967123,"2014-12-16"
3639489,"2014-12-10"
231738,"2014-11-20"
4492249,"2014-12-12"
1872126,"2014-12-22"
889321,"2014-04-20"
1414322,"2013-08-16"
3971852,"2014-12-18"
3840809,"2014-11-28"
236671,"2014-12-25"
2071795,"2013-12-20"
1744566,"2014-10-18"
172499,"2014-04-23"
238085,"2014-12-14"
1287317,"2014-05-06"
2344913,"2014-03-23"
242485,"2013-12-21"
1225530,"2014-12-13"
3710436,"2014-12-15"
400883,"2013-12-23"
3061093,"2014-12-21"
3061844,"2014-12-20"
1864757,"2014-06-23"
741154,"2014-10-20"
3455759,"2014-12-12"
638380,"2014-12-14"
2539374,"2014-12-08"
1949892,"2013-12-02"
508154,"2014-11-09"
2277922,"2014-02-01"
4113219,"2014-10-14"
3654510,"2014-08-11"
4178921,"2014-12-15"
836720,"2014-12-29"
2606383,"2014-12-23"
2082683,"2014-09-14"
1755024,"2014-11-01"
3131543,"2014-12-08"
3131756,"2015-01-02"
2607575,"2014-08-25"
4006366,"2014-10-13"
4574551,"2014-12-19"
970302,"2014-12-26"
970302,"2014-12-14"
53470,"2014-06-01"
591088,"2014-04-26"
394474,"2013-03-03"
3484751,"2014-08-29"
591088,"2013-11-22"
1050285,"2013-11-12"
65957,"2012-02-17"
2032363,"2014-06-09"
197753,"2013-07-18"
394474,"2013-02-18"
525842,"2014-05-26"
67208,"2013-07-12"
3999644,"2014-11-28"
262510,"2013-03-16"
262510,"2013-03-12"
2949128,"2014-09-16"
786955,"2014-09-25"
1442526,"2013-10-01"
722085,"2014-04-17"
722085,"2014-03-26"
3147026,"2014-08-08"
197931,"2012-04-09"
197942,"2014-09-17"
3932288,"2014-10-03"
3932288,"2014-09-29"
65985,"2011-08-30"
2949128,"2014-12-28"
2949128,"2014-12-25"
2949128,"2014-12-15"
2949128,"2014-12-13"
2949128,"2014-11-30"
2949128,"2014-09-13"
2949128,"2014-11-28"
2949128,"2014-11-24"
2949128,"2014-11-19"
2949128,"2014-11-14"
2949128,"2014-11-11"
2949128,"2014-11-03"
2949128,"2014-10-16"
2949128,"2014-10-06"
2949128,"2014-10-01"
2949128,"2014-09-27"
2949128,"2014-09-19"
2949128,"2014-08-31"
2949128,"2014-08-13"
2949128,"2014-08-05"
2949128,"2014-07-30"
2949128,"2014-07-28"
2949128,"2014-07-22"
2949128,"2014-06-30"
2949128,"2014-06-21"
2949128,"2014-06-16"
2949128,"2014-06-09"
2949128,"2014-05-31"
327694,"2014-12-30"
2949128,"2014-05-26"
2949128,"2014-05-19"
327694,"2014-12-05"
327694,"2014-11-30"
327694,"2014-11-26"
327694,"2014-11-24"
327694,"2014-11-13"
327694,"2014-11-09"
327694,"2014-11-03"
327694,"2014-11-02"
327694,"2014-10-27"
327694,"2014-10-25"
327694,"2014-10-18"
327694,"2014-10-13"
327694,"2014-10-12"
327694,"2014-10-07"
327694,"2014-10-02"
327694,"2014-09-29"
327694,"2014-09-27"
4587554,"2014-12-04"
2950587,"2014-06-06"
786481,"2014-10-21"
786481,"2014-09-01"
786481,"2014-08-16"
786481,"2014-08-06"
786481,"2014-06-26"
786481,"2014-05-08"
1966133,"2013-12-16"
2031673,"2014-10-31"
2031673,"2014-09-24"
2031673,"2014-09-19"
2031673,"2014-07-22"
2031673,"2014-06-07"
2031673,"2014-05-27"
2031673,"2014-05-21"
2031673,"2014-05-14"
2031673,"2014-05-04"
2031673,"2014-04-22"
2031673,"2014-04-07"
2031673,"2014-03-21"
2031673,"2014-03-09"
2031673,"2014-03-02"
2031673,"2014-02-16"
2950587,"2014-06-06"
2031673,"2014-01-02"
3604551,"2014-10-07"
185698,"2013-02-07"
4128844,"2014-12-16"
4128844,"2014-12-08"
185698,"2014-12-11"
185698,"2014-12-07"
185698,"2014-11-28"
185698,"2014-11-18"
185698,"2014-11-11"
185698,"2014-11-08"
185698,"2014-10-27"
185698,"2014-10-25"
185698,"2014-10-18"
185698,"2014-10-11"
185698,"2014-10-05"
185698,"2014-10-03"
185698,"2014-09-30"
185698,"2014-09-27"
185698,"2014-09-20"
185698,"2014-09-02"
185698,"2014-08-30"
185698,"2014-08-19"
185698,"2014-07-31"
185698,"2014-07-25"
185698,"2014-07-11"
185698,"2014-07-01"
185698,"2014-06-22"
185698,"2014-06-14"
185698,"2014-05-31"
185698,"2014-05-21"
185698,"2014-05-03"
185698,"2014-04-18"
185698,"2014-03-31"
185698,"2014-03-25"
185698,"2014-03-20"
185698,"2014-03-17"
185698,"2014-02-18"
185698,"2014-01-26"
185698,"2014-01-10"
185698,"2014-01-06"
185698,"2013-12-02"
185698,"2013-02-01"
185698,"2013-11-19"
185698,"2013-11-06"
185698,"2013-10-29"
185698,"2013-10-22"
185698,"2013-10-17"
185698,"2013-10-06"
185698,"2013-09-19"
185698,"2013-09-10"
185698,"2013-09-02"
185698,"2013-08-29"
185698,"2013-08-14"
185698,"2013-08-03"
185698,"2013-07-29"
185698,"2012-05-30"
185698,"2013-06-27"
185698,"2013-06-06"
185698,"2013-05-30"
185698,"2013-05-17"
185698,"2013-04-16"
185698,"2013-04-01"
185698,"2013-03-19"
185698,"2013-03-05"
185698,"2013-02-17"
185698,"2013-01-07"
185698,"2012-12-31"
185698,"2012-12-25"
185698,"2012-12-17"
185698,"2012-12-14"
185698,"2012-12-09"
185698,"2012-12-04"
185698,"2012-11-28"
185698,"2012-11-20"
185698,"2012-11-11"
185698,"2012-10-26"
185698,"2012-09-26"
185698,"2012-09-20"
185698,"2012-09-18"
185698,"2012-09-04"
185698,"2012-08-25"
185698,"2012-08-15"
185698,"2012-08-06"
185698,"2012-08-01"
185698,"2012-07-28"
185698,"2012-07-23"
185698,"2012-06-29"
185698,"2012-06-18"
185698,"2012-05-21"
185698,"2012-05-15"
185698,"2012-05-11"
185698,"2012-05-04"
185698,"2012-05-02"
185698,"2012-04-25"
185698,"2012-04-12"
185698,"2012-03-26"
185698,"2012-03-19"
185698,"2012-03-11"
185698,"2012-02-18"
185698,"2011-12-22"
185698,"2011-12-15"
185698,"2011-11-29"
185698,"2011-11-23"
185698,"2011-10-25"
185698,"2011-10-16"
185698,"2011-09-22"
185698,"2011-09-10"
185698,"2011-09-05"
185698,"2011-08-31"
185698,"2011-08-22"
185698,"2011-08-18"
185698,"2011-08-01"
2752604,"2014-12-14"
2752604,"2014-06-03"
2752604,"2014-05-08"
2752604,"2014-05-01"
2752604,"2014-04-20"
4325480,"2014-12-11"
4325480,"2014-11-28"
4325480,"2014-11-23"
4325480,"2014-11-07"
4325480,"2014-10-29"
4325480,"2014-10-24"
3473525,"2014-11-20"
3473525,"2014-12-09"
3473525,"2014-11-18"
3473525,"2014-11-15"
3473525,"2014-10-27"
3473525,"2014-10-26"
3473525,"2014-10-06"
3473525,"2014-08-05"
4196896,"2014-12-28"
4196896,"2014-12-07"
4196896,"2014-11-30"
4196896,"2014-11-09"
4196896,"2014-11-08"
65660,"2014-11-25"
65660,"2014-11-02"
65660,"2014-09-21"
65660,"2014-09-15"
65660,"2014-08-19"
65660,"2014-07-10"
65660,"2014-06-16"
65660,"2014-05-22"
65660,"2014-05-13"
65660,"2014-02-25"
65660,"2012-11-28"
65660,"2014-01-20"
65660,"2014-01-03"
65660,"2013-12-27"
65660,"2013-12-02"
65660,"2013-11-28"
65660,"2013-11-18"
65660,"2013-11-09"
65660,"2013-10-05"
65660,"2013-09-29"
65660,"2013-08-18"
65660,"2013-08-06"
65660,"2013-06-02"
65660,"2013-05-27"
65660,"2013-04-09"
65660,"2013-03-19"
65660,"2013-03-04"
65660,"2012-11-27"
65660,"2012-08-20"
65660,"2012-08-08"
65660,"2012-05-30"
65660,"2012-05-27"
65660,"2012-01-17"
65660,"2012-01-13"
65660,"2012-01-09"
65660,"2011-09-24"
65660,"2011-09-21"
65660,"2011-08-01"
65660,"2011-06-28"
65660,"2011-06-19"
3932288,"2014-10-04"
65660,"2011-06-02"
65660,"2011-05-20"
65660,"2011-02-27"
65660,"2011-01-18"
65660,"2011-01-04"
3932288,"2014-12-06"
3932288,"2014-10-04"
327816,"2014-08-30"
327816,"2013-10-20"
327816,"2012-11-27"
327816,"2012-10-09"
327816,"2012-06-27"
327816,"2012-05-01"
753687,"2014-12-13"
753687,"2014-11-25"
753687,"2014-11-16"
753687,"2014-11-08"
3473568,"2014-09-29"
753687,"2014-10-27"
753687,"2014-10-02"
753687,"2014-09-21"
753687,"2014-09-14"
753687,"2014-08-17"
753687,"2014-08-14"
753687,"2014-07-04"
753687,"2014-06-26"
753687,"2014-06-21"
3473568,"2014-09-22"
753687,"2014-06-12"
753687,"2014-06-03"
753687,"2014-04-29"
753687,"2014-04-22"
753687,"2014-03-29"
753687,"2013-11-25"
753687,"2013-11-03"
753687,"2013-10-27"
753687,"2013-10-09"
753687,"2013-09-26"
753687,"2013-09-01"
753687,"2013-08-04"
753687,"2013-07-03"
3801256,"2014-12-27"
753687,"2013-06-17"
753687,"2013-04-23"
753687,"2013-04-08"
753687,"2013-04-01"
1551044,"2014-12-15"
1551044,"2014-11-23"
1551044,"2014-11-15"
1551044,"2014-10-21"
1551044,"2014-10-14"
1704132,"2014-07-20"
1551044,"2014-10-03"
1551044,"2014-09-17"
1551044,"2014-09-10"
1551044,"2014-09-02"
1551044,"2014-08-17"
1551044,"2014-07-16"
1551044,"2014-06-30"
1551044,"2014-06-10"
1551044,"2014-05-19"
1551044,"2014-05-11"
1551044,"2014-04-27"
1551044,"2014-04-07"
1551044,"2014-03-22"
1551044,"2014-02-03"
1551044,"2014-01-25"
1551044,"2014-01-17"
1551044,"2014-01-04"
1551044,"2013-12-17"
1551044,"2013-11-27"
1551044,"2013-11-17"
1551044,"2013-10-10"
1551044,"2013-10-05"
1551044,"2013-09-26"
1551044,"2013-09-22"
4718747,"2014-12-09"
3506202,"2014-10-11"
525842,"2013-08-09"
3506202,"2014-10-06"
3506202,"2014-10-03"
3506202,"2014-09-29"
3506202,"2014-09-08"
3506202,"2014-08-26"
3506202,"2014-07-28"
3506202,"2014-07-26"
3473568,"2014-12-02"
3473568,"2014-11-03"
3473568,"2014-10-14"
3997955,"2014-12-23"
3473568,"2014-09-02"
3473568,"2014-08-05"
3473568,"2014-07-24"
3473568,"2014-07-22"
3473568,"2014-07-19"
3473568,"2014-07-14"
3473568,"2014-07-07"
3801256,"2014-12-19"
3801256,"2014-12-08"
3801256,"2014-11-29"
3801256,"2014-10-11"
3801256,"2014-09-29"
3801256,"2014-09-23"
3801256,"2014-09-16"
4587695,"2014-12-09"
2097330,"2014-06-28"
4194494,"2014-10-08"
1704132,"2014-12-07"
1704132,"2014-11-28"
1704132,"2014-11-22"
1704132,"2014-11-17"
1704132,"2014-11-07"
1704132,"2014-11-01"
1704132,"2014-10-29"
1704132,"2014-10-27"
1704132,"2014-10-22"
1704132,"2014-10-17"
1704132,"2014-10-13"
1704132,"2014-09-17"
1704132,"2014-09-16"
1704132,"2014-09-14"
1704132,"2014-09-11"
1704132,"2014-08-26"
1704132,"2014-08-20"
1704132,"2014-08-16"
1704132,"2014-08-12"
1704132,"2014-08-03"
1704132,"2014-07-26"
1704132,"2014-07-22"
1704132,"2014-07-15"
1704132,"2014-06-23"
1704132,"2014-06-19"
1704132,"2014-06-09"
1704132,"2014-06-05"
1704132,"2014-06-04"
1704132,"2014-05-30"
1704132,"2014-05-23"
1704132,"2014-05-21"
1704132,"2014-05-14"
1704132,"2014-05-05"
1704132,"2014-05-03"
1704132,"2014-04-27"
1704132,"2014-04-22"
1704132,"2014-04-18"
1704132,"2014-04-16"
1704132,"2014-04-07"
1704132,"2014-03-31"
1704132,"2014-03-29"
1704132,"2013-11-09"
1573068,"2014-06-10"
1704132,"2014-03-11"
1704132,"2014-02-27"
1704132,"2014-01-07"
1704132,"2013-12-31"
1704132,"2013-12-23"
1704132,"2013-12-18"
1704132,"2013-12-17"
1704132,"2013-12-09"
1704132,"2013-12-04"
1704132,"2013-12-02"
1704132,"2013-11-28"
1704132,"2013-11-19"
1704132,"2013-11-10"
1573068,"2014-05-02"
1704132,"2013-11-04"
1704132,"2013-11-03"
1704132,"2013-11-02"
1704132,"2013-10-31"
1704132,"2013-10-24"
1704132,"2013-10-20"
1704132,"2013-10-07"
1704132,"2013-10-01"
1704132,"2013-09-30"
1704132,"2013-09-28"
1704132,"2013-09-26"
3276997,"2014-10-31"
3276997,"2014-09-29"
3276997,"2014-09-20"
3276997,"2014-08-23"
3276997,"2014-08-12"
3276997,"2014-08-04"
3276997,"2014-07-28"
3276997,"2014-07-23"
3276997,"2014-07-08"
1573068,"2014-09-10"
67208,"2014-08-13"
1507529,"2014-12-19"
1507529,"2014-11-30"
1507529,"2014-09-13"
1507529,"2014-09-05"
1507529,"2014-06-29"
1507529,"2014-06-19"
1573068,"2013-12-19"
1573068,"2013-12-11"
1573068,"2013-12-03"
1573068,"2013-10-22"
1573068,"2013-10-07"
1573068,"2013-09-30"
1573068,"2013-09-24"
1573068,"2013-09-15"
65742,"2014-11-16"
65742,"2013-05-07"
65742,"2013-01-07"
1574709,"2014-05-05"
65742,"2012-12-01"
65742,"2012-11-17"
65742,"2012-10-30"
65742,"2012-10-14"
65742,"2011-12-12"
65742,"2011-10-30"
65742,"2011-05-25"
1638632,"2014-09-09"
1638632,"2014-06-16"
1573110,"2013-11-13"
1573110,"2014-12-18"
1573110,"2014-10-13"
1573110,"2014-10-09"
1573110,"2014-09-26"
1573110,"2014-05-15"
1573110,"2014-04-30"
1573110,"2013-09-19"
1573110,"2013-09-13"
655607,"2013-01-06"
786685,"2014-06-03"
786685,"2014-03-20"
786685,"2013-11-15"
786685,"2013-10-22"
1835264,"2014-08-01"
262405,"2012-10-01"
262405,"2012-07-01"
262405,"2012-05-28"
262405,"2012-05-22"
3429761,"2014-09-02"
3429761,"2014-08-24"
1310990,"2013-09-23"
2295866,"2014-10-15"
1310990,"2013-09-03"
1310990,"2013-07-29"
65813,"2014-05-17"
579268,"2013-07-27"
65813,"2013-12-21"
65813,"2013-10-09"
65813,"2013-09-20"
65813,"2013-08-20"
65813,"2013-08-16"
65813,"2013-06-22"
65813,"2013-05-13"
65813,"2013-03-11"
3801368,"2014-10-13"
3801368,"2014-12-31"
3801368,"2014-12-23"
3801368,"2014-12-19"
3801368,"2014-12-13"
3801368,"2014-12-10"
3801368,"2014-12-01"
3801368,"2014-11-26"
3801368,"2014-11-11"
3801368,"2014-11-04"
3801368,"2014-10-31"
3801368,"2014-10-17"
3801368,"2014-10-06"
3801368,"2014-09-30"
3801368,"2014-09-22"
3801368,"2014-09-16"
3801368,"2014-09-12"
1900825,"2014-09-08"
1900825,"2014-05-06"
1900825,"2014-03-17"
2162974,"2014-09-24"
2162974,"2014-09-09"
2162974,"2014-07-22"
2162974,"2014-06-26"
2162974,"2014-05-25"
1245479,"2014-12-22"
1245479,"2014-12-09"
1245479,"2014-12-02"
1245479,"2014-11-21"
1245479,"2014-11-04"
1245479,"2014-10-28"
1245479,"2014-10-19"
1245479,"2014-10-11"
1245479,"2014-10-03"
1245479,"2014-09-26"
1245479,"2014-09-18"
1245479,"2014-09-10"
1245479,"2014-08-30"
1245479,"2014-08-21"
1245479,"2014-08-11"
1245479,"2014-08-01"
1245479,"2014-06-29"
1245479,"2014-06-21"
1245479,"2014-06-13"
1245479,"2014-06-01"
1245479,"2014-05-25"
1245479,"2014-05-18"
1245479,"2014-05-10"
1245479,"2014-05-02"
1245479,"2014-04-21"
1245479,"2014-04-12"
1245479,"2014-04-07"
1245479,"2014-03-24"
1245479,"2014-03-16"
1245479,"2014-03-06"
1245479,"2014-03-01"
1245479,"2014-01-25"
1245479,"2014-01-04"
1245479,"2013-12-01"
1245479,"2013-10-21"
1245479,"2013-10-14"
1245479,"2013-09-09"
2008541,"2014-12-16"
1966386,"2014-11-11"
2425140,"2014-10-24"
2425140,"2014-10-19"
2425140,"2014-10-10"
2425140,"2014-10-04"
2425140,"2014-09-24"
2425140,"2014-09-15"
2425140,"2014-09-11"
2425140,"2014-04-30"
2425140,"2014-04-20"
262472,"2012-06-13"
1507655,"2014-10-27"
1507655,"2014-09-25"
1507655,"2014-09-18"
262472,"2014-09-08"
262472,"2013-11-11"
262472,"2012-08-01"
131747,"2014-05-11"
3801424,"2014-12-18"
3801424,"2014-09-23"
3801424,"2014-08-21"
3342681,"2014-12-25"
3342681,"2014-12-22"
3342681,"2014-12-12"
3342681,"2014-11-25"
3342681,"2014-11-17"
3342681,"2014-11-16"
3342681,"2014-11-12"
3342681,"2014-11-10"
3342681,"2014-11-09"
3342681,"2014-10-31"
3342681,"2014-10-27"
3342681,"2014-10-23"
3342681,"2014-10-20"
2818397,"2014-12-29"
2818397,"2014-12-21"
2818397,"2014-12-07"
2818397,"2014-12-01"
2818397,"2014-11-25"
2818397,"2014-11-18"
2818397,"2014-11-10"
2818397,"2014-11-01"
2818397,"2014-10-26"
2818397,"2014-10-18"
2818397,"2014-10-12"
2818397,"2014-10-04"
2818397,"2014-09-30"
2818397,"2014-09-20"
2818397,"2014-09-13"
2818397,"2014-09-09"
2818397,"2014-09-01"
786787,"2014-08-21"
2818397,"2014-08-18"
2818397,"2014-08-12"
2818397,"2014-07-30"
2818397,"2014-07-17"
2818397,"2014-07-11"
2818397,"2014-06-04"
2818397,"2014-05-28"
2818397,"2014-05-19"
1114466,"2014-11-30"
1114466,"2014-11-04"
786787,"2014-07-31"
786787,"2014-07-27"
1114466,"2014-10-17"
1114466,"2014-09-08"
1114466,"2014-08-05"
1114466,"2014-07-30"
1114466,"2014-07-25"
1114466,"2014-07-03"
1114466,"2014-06-10"
1114466,"2014-05-06"
1114466,"2014-04-26"
1114466,"2014-04-06"
1114466,"2014-01-08"
1114466,"2013-11-01"
1114466,"2013-10-07"
786787,"2014-12-17"
786787,"2014-12-14"
786787,"2014-11-30"
786787,"2014-11-27"
786787,"2014-11-04"
786787,"2014-10-23"
786787,"2014-10-16"
786787,"2014-09-30"
786787,"2014-09-20"
786787,"2014-09-03"
786787,"2014-08-28"
786787,"2014-07-22"
786787,"2014-07-18"
786787,"2014-07-15"
786787,"2014-07-09"
786787,"2014-07-06"
786787,"2014-06-29"
786787,"2014-06-23"
786787,"2014-06-18"
786787,"2014-05-30"
786787,"2013-09-29"
786787,"2014-05-17"
786787,"2014-02-16"
786787,"2014-02-02"
786787,"2014-01-17"
786787,"2013-12-24"
786787,"2013-12-20"
786787,"2013-12-08"
786787,"2013-11-29"
786787,"2013-11-16"
786787,"2013-11-09"
786787,"2013-10-16"
786787,"2013-10-13"
786787,"2013-10-09"
786787,"2013-09-13"
786787,"2013-09-09"
786787,"2013-09-05"
786787,"2013-09-01"
786787,"2013-08-13"
786787,"2013-08-07"
786787,"2013-07-25"
786787,"2013-07-16"
786787,"2013-07-12"
786787,"2013-06-24"
786787,"2013-06-20"
786787,"2013-06-12"
786787,"2013-06-02"
786787,"2013-05-15"
786787,"2013-05-10"
786787,"2013-04-29"
786787,"2013-04-22"
786787,"2013-04-14"
786787,"2013-04-09"
786787,"2013-04-01"
786787,"2013-03-28"
786787,"2013-03-21"
786787,"2013-03-12"
786787,"2013-03-06"
786787,"2013-02-26"
786787,"2013-02-19"
786787,"2013-02-01"
2687332,"2014-12-04"
2687332,"2014-10-29"
2687332,"2014-10-18"
2687332,"2014-10-10"
2687332,"2014-10-03"
2687332,"2014-09-23"
2687332,"2014-09-11"
2687332,"2014-09-07"
2687332,"2014-08-22"
2687332,"2014-08-13"
2687332,"2014-06-09"
2687332,"2014-05-31"
2687332,"2014-05-17"
328040,"2014-05-19"
328040,"2014-04-22"
328040,"2013-09-28"
4784493,"2014-12-24"
4784493,"2014-12-18"
4784493,"2014-12-16"
4129134,"2014-12-28"
4129134,"2014-12-13"
4129134,"2014-12-08"
4129134,"2014-11-25"
4129134,"2014-11-11"
4129134,"2014-10-29"
4129134,"2014-10-21"
4129134,"2014-10-15"
4129134,"2014-10-13"
1311399,"2014-05-17"
1311399,"2014-05-10"
1966476,"2014-08-14"
1442200,"2014-12-15"
1442200,"2014-11-02"
1442200,"2014-10-25"
1442200,"2014-10-16"
1442200,"2014-10-07"
1442200,"2014-09-21"
2818471,"2014-07-28"
65985,"2014-08-03"
1769887,"2013-10-29"
2818471,"2014-12-21"
2818471,"2014-12-08"
2818471,"2014-11-28"
2818471,"2014-11-08"
2818471,"2014-10-28"
2818471,"2014-10-19"
2818471,"2014-10-18"
2818471,"2014-09-29"
2818471,"2014-09-22"
2818471,"2014-09-05"
2818471,"2014-08-16"
2818471,"2014-07-27"
2818471,"2014-06-16"
4129195,"2014-12-15"
4129195,"2014-12-10"
4129195,"2014-11-06"
4129195,"2014-10-24"
3932598,"2014-09-15"
262583,"2014-10-19"
262583,"2014-10-09"
262583,"2014-10-02"
262583,"2014-09-27"
262583,"2014-09-16"
262583,"2014-09-11"
262583,"2013-05-29"
262583,"2014-09-01"
262583,"2014-08-01"
262583,"2014-07-14"
262583,"2014-04-08"
262583,"2013-12-17"
262583,"2013-12-13"
262583,"2013-10-18"
262583,"2013-10-03"
262583,"2013-08-28"
262583,"2013-08-01"
262583,"2013-06-05"
262583,"2012-04-04"
262583,"2013-05-13"
262583,"2013-05-01"
262583,"2013-04-04"
262583,"2013-03-19"
262583,"2013-03-10"
262583,"2013-01-14"
262583,"2013-01-08"
262583,"2012-10-23"
262583,"2012-09-30"
262583,"2012-09-22"
262583,"2012-09-19"
262583,"2012-09-08"
65985,"2014-08-16"
262583,"2012-09-02"
262583,"2012-08-27"
262583,"2012-07-22"
262583,"2012-07-13"
262583,"2012-06-25"
262583,"2012-06-16"
262583,"2012-06-10"
262583,"2012-05-23"
262583,"2012-05-19"
262583,"2012-05-11"
262583,"2012-05-07"
262583,"2012-04-29"
262583,"2012-04-19"
262583,"2012-04-02"
262583,"2012-03-27"
262583,"2012-03-18"
262583,"2012-03-05"
262583,"2011-12-29"
262583,"2011-12-14"
4129212,"2014-10-14"
65985,"2014-12-08"
65985,"2014-11-26"
65985,"2014-11-22"
65985,"2014-11-16"
65985,"2014-11-13"
65985,"2014-11-10"
65985,"2014-10-26"
65985,"2014-09-29"
65985,"2014-09-25"
65985,"2014-09-20"
65985,"2014-09-10"
65985,"2014-09-06"
65985,"2014-08-30"
65985,"2014-08-23"
65985,"2014-08-20"
65985,"2014-08-01"
65985,"2014-07-22"
65985,"2014-07-17"
65985,"2014-07-07"
65985,"2014-07-04"
65985,"2014-06-24"
65985,"2014-06-22"
65985,"2014-06-14"
65985,"2014-06-09"
65985,"2014-06-06"
65985,"2014-05-25"
65985,"2014-05-22"
65985,"2014-05-18"
65985,"2014-05-16"
65985,"2014-05-14"
65985,"2014-05-05"
65985,"2014-05-01"
65985,"2014-04-27"
65985,"2014-04-18"
65985,"2014-04-08"
65985,"2014-03-31"
65985,"2014-03-27"
65985,"2014-03-03"
65985,"2014-03-01"
65985,"2014-02-23"
65985,"2014-02-19"
65985,"2014-02-15"
65985,"2014-02-03"
65985,"2014-02-02"
