target,quarter,horizon_q,spec_id,point,raw_point,clip,sentence_level,weight_source,n_members,qhat80,qhat90,conformal_n,conformal_kind,pit_bias,w__street-bias|dispersion_conditioned|rw_hl4_med,p__street-bias|dispersion_conditioned|rw_hl4_med,w__street-bias|street_plus_flowthrough|rw_hl4,p__street-bias|street_plus_flowthrough|rw_hl4,w__baselines-margin|street,p__baselines-margin|street,w__guide-policy-margin|actual_given_guide|nov_sentence_pin,p__guide-policy-margin|actual_given_guide|nov_sentence_pin,w__margin-ts|q_sentence_direction|k_fit_median,p__margin-ts|q_sentence_direction|k_fit_median,w__FAMILY_A,p__FAMILY_A,w__margin-ts|incremental_margin|k8_median,p__margin-ts|incremental_margin|k8_median
adj_ebitda_margin_pct,2027Q2,3,stack,34.035894837950515,34.035894837950515,clip_off,,invmae_shrunk_lam0.5_full_W1_history,3,4.522924115091705,4.547336566744603,12,split_conformal,-0.46155501738839577,,,,,,,0.3206062312022998,33.19119202548303,,,0.31354694896723334,33.766646113923976,0.36584681983046685,35.006899864829364
adj_ebitda_margin_pct,2027Q2,3,stack_lam25_clip,34.05971925621971,34.05971925621971,no_sentence,,invmae_shrunk_lam0.25_full_W1_history,3,4.522924115091705,4.547336566744603,12,split_conformal,-0.43459783620741144,,,,,,,0.314242680136783,33.19119202548303,,,0.3036537567841833,33.766646113923976,0.38210356307903365,35.006899864829364
adj_ebitda_margin_pct,2027Q2,3,stack_ew_clip,33.98824600141212,33.98824600141212,no_sentence,,invmae_shrunk_lam1.0_full_W1_history,3,4.522924115091705,4.547336566744603,12,split_conformal,-0.5154693797503683,,,,,,,0.3333333333333333,33.19119202548303,,,0.3333333333333333,33.766646113923976,0.3333333333333333,35.006899864829364
adj_ebitda_margin_pct,2027Q3,4,stack_clip,48.303223037642034,48.303223037642034,no_sentence,,invmae_shrunk_lam0.5_full_W1_history,3,4.522924115091705,4.547336566744603,12,split_conformal,-0.46155501738839577,,,,,,,0.3206062312022998,48.326551246208105,,,0.31354694896723334,50.02280436446974,0.36584681983046685,46.80902213735748
adj_ebitda_margin_pct,2027Q3,4,stack,48.303223037642034,48.303223037642034,clip_off,,invmae_shrunk_lam0.5_full_W1_history,3,4.522924115091705,4.547336566744603,12,split_conformal,-0.46155501738839577,,,,,,,0.3206062312022998,48.326551246208105,,,0.31354694896723334,50.02280436446974,0.36584681983046685,46.80902213735748
adj_ebitda_margin_pct,2027Q3,4,stack_lam25_clip,48.261771598457166,48.261771598457166,no_sentence,,invmae_shrunk_lam0.25_full_W1_history,3,4.522924115091705,4.547336566744603,12,split_conformal,-0.43459783620741144,,,,,,,0.314242680136783,48.326551246208105,,,0.3036537567841833,50.02280436446974,0.38210356307903365,46.80902213735748
adj_ebitda_margin_pct,2027Q3,4,stack_ew_clip,48.38612591601177,48.38612591601177,no_sentence,,invmae_shrunk_lam1.0_full_W1_history,3,4.522924115091705,4.547336566744603,12,split_conformal,-0.5154693797503683,,,,,,,0.3333333333333333,48.326551246208105,,,0.3333333333333333,50.02280436446974,0.3333333333333333,46.80902213735748
adj_ebitda_margin_pct,2027Q4,5,stack_clip,27.896160983636925,27.896160983636925,no_sentence,,invmae_shrunk_lam0.5_full_W1_history,3,4.522924115091705,4.547336566744603,12,split_conformal,-0.46155501738839577,,,,,,,0.3206062312022998,28.145913990893646,,,0.31354694896723334,25.509792398652262,0.36584681983046685,29.72251612007026
adj_ebitda_margin_pct,2027Q4,5,stack,27.896160983636925,27.896160983636925,clip_off,,invmae_shrunk_lam0.5_full_W1_history,3,4.522924115091705,4.547336566744603,12,split_conformal,-0.46155501738839577,,,,,,,0.3206062312022998,28.145913990893646,,,0.31354694896723334,25.509792398652262,0.36584681983046685,29.72251612007026
adj_ebitda_margin_pct,2027Q4,5,stack_lam25_clip,27.94787105718602,27.94787105718602,no_sentence,,invmae_shrunk_lam0.25_full_W1_history,3,4.522924115091705,4.547336566744603,12,split_conformal,-0.43459783620741144,,,,,,,0.314242680136783,28.145913990893646,,,0.3036537567841833,25.509792398652262,0.38210356307903365,29.72251612007026
adj_ebitda_margin_pct,2027Q4,5,stack_ew_clip,27.792740836538723,27.792740836538723,no_sentence,,invmae_shrunk_lam1.0_full_W1_history,3,4.522924115091705,4.547336566744603,12,split_conformal,-0.5154693797503683,,,,,,,0.3333333333333333,28.145913990893646,,,0.3333333333333333,25.509792398652262,0.3333333333333333,29.72251612007026
adj_ebitda_musd,2026Q3,0,stack_clip,2411.001493610793,2411.001493610793,clip_off,,invmae_shrunk_lam0.5_full_W1_history,4,76.3337340359783,94.5624882136774,14,split_conformal,-13.944722408060333,,,0.2751793886144212,2405.138367714369,0.22407197756047298,2361.52179,0.2672060593551209,2406.1237632478637,,,0.23354257446998497,2470.963946184505,,
adj_ebitda_musd,2026Q3,0,stack,2411.001493610793,2411.001493610793,clip_off,,invmae_shrunk_lam0.5_full_W1_history,4,76.3337340359783,94.5624882136774,14,split_conformal,-13.944722408060333,,,0.2751793886144212,2405.138367714369,0.22407197756047298,2361.52179,0.2672060593551209,2406.1237632478637,,,0.23354257446998497,2470.963946184505,,
adj_ebitda_musd,2026Q3,0,stack_lam25_clip,2411.0337570228476,2411.0337570228476,clip_off,,invmae_shrunk_lam0.25_full_W1_history,4,76.3337340359783,94.5624882136774,14,split_conformal,-13.936011973874477,,,0.28776908292163184,2405.138367714369,0.21110796634070947,2361.52179,0.27580908903268125,2406.1237632478637,,,0.22531386170497747,2470.963946184505,,
adj_ebitda_musd,2026Q3,0,stack_ew_clip,2410.9369667866845,2410.9369667866845,clip_off,,invmae_shrunk_lam1.0_full_W1_history,4,76.3337340359783,94.5624882136774,14,split_conformal,-13.962143276431991,,,0.25,2405.138367714369,0.25,2361.52179,0.25,2406.1237632478637,,,0.25,2470.963946184505,,
adj_ebitda_musd,2026Q4,1,stack_clip,922.4849522278176,922.4849522278176,clip_off,,invmae_shrunk_lam0.5_full_W1_history,4,112.21154267403836,164.0576934581486,13,split_conformal,-6.458075237173878,,,0.24401257657442887,920.5781052318464,0.2707463027307394,913.68388,0.2735079834608546,950.4078247521368,,,0.21173313723397716,899.8669709106039,,
adj_ebitda_musd,2026Q4,1,stack,922.4849522278176,922.4849522278176,clip_off,,invmae_shrunk_lam0.5_full_W1_history,4,112.21154267403836,164.0576934581486,13,split_conformal,-6.458075237173878,,,0.24401257657442887,920.5781052318464,0.2707463027307394,913.68388,0.2735079834608546,950.4078247521368,,,0.21173313723397716,899.8669709106039,,
adj_ebitda_musd,2026Q4,1,stack_lam25_clip,923.1603307299031,923.1603307299031,clip_off,,invmae_shrunk_lam0.25_full_W1_history,4,114.53988509726776,161.9050603888768,13,split_conformal,-6.589975685747583,,,0.24101886486164334,920.5781052318464,0.28111945409610906,913.68388,0.2852619751912818,950.4078247521368,,,0.19259970585096575,899.8669709106039,,
adj_ebitda_musd,2026Q4,1,stack_ew_clip,921.1341952236468,921.1341952236468,clip_off,,invmae_shrunk_lam1.0_full_W1_history,4,107.55485782757933,168.36295959669496,13,split_conformal,-6.194274340026311,,,0.25,920.5781052318464,0.25,913.68388,0.25,950.4078247521368,,,0.25,899.8669709106039,,
adj_ebitda_musd,2027Q1,2,stack_clip,593.5637120893311,593.5637120893311,clip_off,,invmae_shrunk_lam0.5_full_W1_history,3,149.62208846980047,177.41473643888094,12,split_conformal,8.66068460655022,,,,,,,0.3412500190501501,537.9984961766319,,,0.2917148064376059,584.8549732148932,0.36703517451224404,652.1469230646308
adj_ebitda_musd,2027Q1,2,stack,593.5637120893311,593.5637120893311,clip_off,,invmae_shrunk_lam0.5_full_W1_history,3,149.62208846980047,177.41473643888094,12,split_conformal,8.66068460655022,,,,,,,0.3412500190501501,537.9984961766319,,,0.2917148064376059,584.8549732148932,0.36703517451224404,652.1469230646308
adj_ebitda_musd,2027Q1,2,stack_lam25_clip,594.5121693913042,594.5121693913042,clip_off,,invmae_shrunk_lam0.25_full_W1_history,3,148.53976405470462,175.74294217804754,12,split_conformal,8.602637574898623,,,,,,,0.34520836190855847,537.9984961766319,,,0.2709055429897422,584.8549732148932,0.38388609510169935,652.1469230646308
adj_ebitda_musd,2027Q1,2,stack_ew_clip,591.6667974853852,591.6667974853852,clip_off,,invmae_shrunk_lam1.0_full_W1_history,3,151.78673729999286,180.75832496054682,12,split_conformal,8.776778669853224,,,,,,,0.3333333333333333,537.9984961766319,,,0.3333333333333333,584.8549732148932,0.3333333333333333,652.1469230646308
adj_ebitda_musd,2027Q2,3,stack_clip,1370.8803908206396,1370.8803908206396,clip_off,,invmae_shrunk_lam0.5_full_W1_history,3,149.62208846980047,177.41473643888094,12,split_conformal,8.66068460655022,,,,,,,0.3412500190501501,1337.2667208066505,,,0.2917148064376059,1360.4516549672971,0.36703517451224404,1410.4212392223012
adj_ebitda_musd,2027Q2,3,stack,1370.8803908206396,1370.8803908206396,clip_off,,invmae_shrunk_lam0.5_full_W1_history,3,149.62208846980047,177.41473643888094,12,split_conformal,8.66068460655022,,,,,,,0.3412500190501501,1337.2667208066505,,,0.2917148064376059,1360.4516549672971,0.36703517451224404,1410.4212392223012
adj_ebitda_musd,2027Q2,3,stack_lam25_clip,1371.6306503982514,1371.6306503982514,clip_off,,invmae_shrunk_lam0.25_full_W1_history,3,148.53976405470462,175.74294217804754,12,split_conformal,8.602637574898623,,,,,,,0.34520836190855847,1337.2667208066505,,,0.2709055429897422,1360.4516549672971,0.38388609510169935,1410.4212392223012
adj_ebitda_musd,2027Q2,3,stack_ew_clip,1369.3798716654162,1369.3798716654162,clip_off,,invmae_shrunk_lam1.0_full_W1_history,3,151.78673729999286,180.75832496054682,12,split_conformal,8.776778669853224,,,,,,,0.3333333333333333,1337.2667208066505,,,0.3333333333333333,1360.4516549672971,0.3333333333333333,1410.4212392223012
adj_ebitda_musd,2027Q3,4,stack_clip,2548.71316152033,2548.71316152033,clip_off,,invmae_shrunk_lam0.5_full_W1_history,3,149.62208846980047,177.41473643888094,12,split_conformal,8.66068460655022,,,,,,,0.3412500190501501,2551.9958977876663,,,0.2917148064376059,2641.5704874859716,0.36703517451224404,2471.859244939631
adj_ebitda_musd,2027Q3,4,stack,2548.71316152033,2548.71316152033,clip_off,,invmae_shrunk_lam0.5_full_W1_history,3,149.62208846980047,177.41473643888094,12,split_conformal,8.66068460655022,,,,,,,0.3412500190501501,2551.9958977876663,,,0.2917148064376059,2641.5704874859716,0.36703517451224404,2471.859244939631
adj_ebitda_musd,2027Q3,4,stack_lam25_clip,2545.498803911616,2545.498803911616,clip_off,,invmae_shrunk_lam0.25_full_W1_history,3,148.53976405470462,175.74294217804754,12,split_conformal,8.602637574898623,,,,,,,0.34520836190855847,2551.9958977876663,,,0.2709055429897422,2641.5704874859716,0.38388609510169935,2471.859244939631
adj_ebitda_musd,2027Q3,4,stack_ew_clip,2555.1418767377563,2555.1418767377563,clip_off,,invmae_shrunk_lam1.0_full_W1_history,3,151.78673729999286,180.75832496054682,12,split_conformal,8.776778669853224,,,,,,,0.3333333333333333,2551.9958977876663,,,0.3333333333333333,2641.5704874859716,0.3333333333333333,2471.859244939631
adj_ebitda_musd,2027Q4,5,stack_clip,968.8746887802209,968.8746887802209,clip_off,,invmae_shrunk_lam0.5_full_W1_history,3,149.62208846980047,177.41473643888094,12,split_conformal,8.66068460655022,,,,,,,0.3412500190501501,975.4709827132692,,,0.2917148064376059,884.1092269370188,0.36703517451224404,1030.112293306108
adj_ebitda_musd,2027Q4,5,stack,968.8746887802209,968.8746887802209,clip_off,,invmae_shrunk_lam0.5_full_W1_history,3,149.62208846980047,177.41473643888094,12,split_conformal,8.66068460655022,,,,,,,0.3412500190501501,975.4709827132692,,,0.2917148064376059,884.1092269370188,0.36703517451224404,1030.112293306108
adj_ebitda_musd,2027Q4,5,stack_lam25_clip,971.6966160109318,971.6966160109318,clip_off,,invmae_shrunk_lam0.25_full_W1_history,3,148.53976405470462,175.74294217804754,12,split_conformal,8.602637574898623,,,,,,,0.34520836190855847,975.4709827132692,,,0.2709055429897422,884.1092269370188,0.38388609510169935,1030.112293306108
adj_ebitda_musd,2027Q4,5,stack_ew_clip,963.2308343187987,963.2308343187987,clip_off,,invmae_shrunk_lam1.0_full_W1_history,3,151.78673729999286,180.75832496054682,12,split_conformal,8.776778669853224,,,,,,,0.3333333333333333,975.4709827132692,,,0.3333333333333333,884.1092269370188,0.3333333333333333,1030.112293306108
