target,window,horizon_q,prior_basis,spec_id,n,first_quarter,last_quarter,mae,rw_mae,rmse,bias,cov80,cov90,n_clipped,mae_ratio_seasonal_naive,rw_mae_ratio_seasonal_naive,n_match_seasonal_naive,d_mean_seasonal_naive,t_nw1_seasonal_naive,p_nw1_seasonal_naive,k_better_seasonal_naive,n_cmp_seasonal_naive,p_sign_seasonal_naive,mae_ratio_seasonal_naive_drift,rw_mae_ratio_seasonal_naive_drift,n_match_seasonal_naive_drift,d_mean_seasonal_naive_drift,t_nw1_seasonal_naive_drift,p_nw1_seasonal_naive_drift,k_better_seasonal_naive_drift,n_cmp_seasonal_naive_drift,p_sign_seasonal_naive_drift,mae_ratio_street,rw_mae_ratio_street,n_match_street,d_mean_street,t_nw1_street,p_nw1_street,k_better_street,n_cmp_street,p_sign_street,mae_ratio_q_guide_implied,rw_mae_ratio_q_guide_implied,n_match_q_guide_implied,d_mean_q_guide_implied,t_nw1_q_guide_implied,p_nw1_q_guide_implied,k_better_q_guide_implied,n_cmp_q_guide_implied,p_sign_q_guide_implied,mae_ratio_guide_implied,rw_mae_ratio_guide_implied,n_match_guide_implied,d_mean_guide_implied,t_nw1_guide_implied,p_nw1_guide_implied,k_better_guide_implied,n_cmp_guide_implied,p_sign_guide_implied,mae_ratio_trailing4,rw_mae_ratio_trailing4,n_match_trailing4,d_mean_trailing4,t_nw1_trailing4,p_nw1_trailing4,k_better_trailing4,n_cmp_trailing4,p_sign_trailing4
adj_ebitda_margin_pct,W1,1,PIT,stack_ew_clip,13,2023Q2,2026Q2,1.9704979746194637,1.5934535623875938,2.360708389012644,-0.46562891464182693,0.8461538461538461,0.8461538461538461,0,0.8383962809547372,0.8238541482820374,13,-0.37982014985447543,-1.0190781485362925,0.30816586716954,9,13,0.1334228515625,0.503590538822867,0.46471749479282876,13,-1.9423991565011176,-3.8839621551894066,0.00010276791053054346,11,13,0.01123046875,1.20065554240691,1.272905184769289,13.0,0.32931288445673607,1.894966209521666,0.058096878464861,4.0,13.0,0.953857421875,0.8197289662547,0.8197289662547,1.0,-0.4602387440120066,,,1.0,1.0,0.5,0.6114781735253464,0.6396577790752114,10,-1.2240845093615618,-2.8193278796489647,0.004812433268067018,8,10,0.0546875,0.22127687001934196,0.18648462999082246,13.0,-6.934626064993088,-6.626608144338384,3.434874606966787e-11,9.0,13.0,0.1334228515625
adj_ebitda_margin_pct,W1,1,PIT,stack_lam25_clip,13,2023Q2,2026Q2,1.9581315423239403,1.553887726035337,2.3651464679101117,-0.4302869719517762,0.8461538461538461,0.8461538461538461,0,0.8331346816134602,0.8033976510370137,13,-0.39218658214999924,-1.035556606105863,0.3004090452565906,9,13,0.1334228515625,0.5004301101478658,0.4531784472905888,13,-1.9547655887966415,-3.9105465947818416,9.208749302080932e-05,11,13,0.01123046875,1.1931204798660378,1.2412986419610645,13.0,0.31694645216121226,1.889030703730489,0.058887714674868974,4.0,13.0,0.953857421875,0.8348987529091751,0.8348987529091751,1.0,-0.42150970689642664,,,1.0,1.0,0.5,0.6093722485138325,0.6306179118685783,10,-1.2307194781298847,-2.868773213296376,0.0041206714054022875,8,10,0.0546875,0.21988818276012873,0.18185417164136644,13.0,-6.94699249728861,-6.595622455763196,4.234745887288227e-11,9.0,13.0,0.1334228515625
adj_ebitda_margin_pct,W1,1,full_sample,stack,13,2023Q2,2026Q2,1.8332859940955388,1.4869219173282342,2.2282705188748486,-0.424315960940399,0.7692307692307693,1.0,0,0.7800161071837348,0.7687747033724815,13,-0.5170321303784005,-1.2260013907658764,0.2201981516658824,9,13,0.1334228515625,0.4685239434266752,0.4336484254602,13,-2.0796111370250427,-4.159863532019549,3.184378032727864e-05,12,13,0.001708984375,1.1170501152394479,1.187804064448673,13.0,0.19210090393281107,0.8388441356833239,0.40155677991132976,6.0,13.0,0.70947265625,0.7720666186488563,0.7720666186488563,1.0,-0.5819225139612603,,,1.0,1.0,0.5,0.8848150670165272,0.840368104470352,10,-0.23317788435735878,-0.5571861853572687,0.5774002273636432,5,10,0.623046875,0.20586866459586145,0.17401704707523324,13.0,-7.071838045517012,-6.72263946356017,1.7846168987034616e-11,9.0,13.0,0.1334228515625
adj_ebitda_margin_pct,W1,1,full_sample,stack_clip,13,2023Q2,2026Q2,1.8332859940955388,1.4869219173282342,2.2282705188748486,-0.424315960940399,0.7692307692307693,1.0,0,0.7800161071837348,0.7687747033724815,13,-0.5170321303784005,-1.2260013907658764,0.2201981516658824,9,13,0.1334228515625,0.4685239434266752,0.4336484254602,13,-2.0796111370250427,-4.159863532019549,3.184378032727864e-05,12,13,0.001708984375,1.1170501152394479,1.187804064448673,13.0,0.19210090393281107,0.8388441356833239,0.40155677991132976,6.0,13.0,0.70947265625,0.7720666186488563,0.7720666186488563,1.0,-0.5819225139612603,,,1.0,1.0,0.5,0.8848150670165272,0.840368104470352,10,-0.23317788435735878,-0.5571861853572687,0.5774002273636432,5,10,0.623046875,0.20586866459586145,0.17401704707523324,13.0,-7.071838045517012,-6.72263946356017,1.7846168987034616e-11,9.0,13.0,0.1334228515625
adj_ebitda_margin_pct,W1,1,full_sample,stack_ew_clip,13,2023Q2,2026Q2,1.8250666766607138,1.4984912838962892,2.2071873298575326,-0.45685232002488907,0.7692307692307693,1.0,0,0.7765189987075515,0.7747563465562376,13,-0.5252514478132254,-1.2567620670703519,0.20883980561876436,9,13,0.1334228515625,0.46642337263235145,0.4370225351140706,13,-2.0878304544598674,-4.1387059383376625,3.492702757612598e-05,12,13,0.001708984375,1.1120419552920466,1.197046070012304,13.0,0.1838815864979861,0.80273173383788,0.42212980686684,6.0,13.0,0.70947265625,0.7430337642139591,0.7430337642139591,1.0,-0.6560444856535033,,,1.0,1.0,0.5,0.8741951235225807,0.8347090968149117,10,-0.2546766680243898,-0.6217821667252781,0.5340851141439575,5,10,0.623046875,0.20494567717892448,0.1753710300808247,13.0,-7.080057362951836,-6.7523226718952465,1.4549694782317601e-11,9.0,13.0,0.1334228515625
adj_ebitda_margin_pct,W1,1,full_sample,stack_lam25_clip,13,2023Q2,2026Q2,1.8420042797871465,1.4856157973831496,2.239392670683447,-0.4080477813981546,0.7692307692307693,1.0,0,0.7837255138384442,0.7680994076749404,13,-0.5083138446867926,-1.2017654854607305,0.22945440129218242,9,13,0.1334228515625,0.4707520331002494,0.4332675064280387,13,-2.0708928513334346,-4.146209719180095,3.380242420614188e-05,12,13,0.001708984375,1.1223623044275324,1.1867606911811537,13.0,0.2008191896244189,0.8790011910258457,0.3794006300575452,5.0,13.0,0.8665771484375,0.7865830458663035,0.7865830458663035,1.0,-0.5448615281151423,,,1.0,1.0,0.5,0.8901250387634992,0.8431976082980708,10,-0.2224284925238457,-0.5257221653252155,0.5990812609749008,5,10,0.623046875,0.20684768360253963,0.17386418959608727,13.0,-7.063119759825403,-6.708383643868379,1.967914720069075e-11,9.0,13.0,0.1334228515625
adj_ebitda_margin_pct,W1,2,PIT,stack,12,2023Q3,2026Q2,2.2553703540788326,1.8931812345669523,2.582588934842889,-0.46155501738839577,0.8333333333333334,0.8333333333333334,0,0.910215903795279,0.9661711636375917,12,-0.22247072151074354,-0.6452044921312529,0.5187946755008714,7,12,0.38720703125,0.6212558102101102,0.6792883815622406,12,-1.3749705087552073,-1.8353990767141977,0.06644658042979268,7,12,0.38720703125,,,,,,,,,,,,,,,,,,,0.7064495953791164,0.7960165096919812,6,-1.0212209731565682,-1.1975840408432201,0.23107899212318284,3,6,0.65625,0.23696584286489483,0.21768056529781712,12.0,-7.262331973022898,-5.728175801808835,1.015163353379478e-08,8.0,12.0,0.19384765625
adj_ebitda_margin_pct,W1,2,PIT,stack_clip,12,2023Q3,2026Q2,2.2553703540788326,1.8931812345669523,2.582588934842889,-0.46155501738839577,0.8333333333333334,0.8333333333333334,0,0.910215903795279,0.9661711636375917,12,-0.22247072151074354,-0.6452044921312529,0.5187946755008714,7,12,0.38720703125,0.6212558102101102,0.6792883815622406,12,-1.3749705087552073,-1.8353990767141977,0.06644658042979268,7,12,0.38720703125,,,,,,,,,,,,,,,,,,,0.7064495953791164,0.7960165096919812,6,-1.0212209731565682,-1.1975840408432201,0.23107899212318284,3,6,0.65625,0.23696584286489483,0.21768056529781712,12.0,-7.262331973022898,-5.728175801808835,1.015163353379478e-08,8.0,12.0,0.19384765625
adj_ebitda_margin_pct,W1,2,PIT,stack_ew_clip,12,2023Q3,2026Q2,2.225100489150938,1.8728607236035244,2.5502493655341354,-0.5154693797503683,0.8333333333333334,0.8333333333333334,0,0.8979996784585945,0.955800739842568,12,-0.25274058643863845,-0.7517719160524795,0.4521882336053715,7,12,0.38720703125,0.6129177873985926,0.6719972217129713,12,-1.4052403736831023,-1.8536205741529341,0.06379346202056135,7,12,0.38720703125,,,,,,,,,,,,,,,,,,,0.6906205337189143,0.7733422563195544,6,-1.0762880740643794,-1.2877462275740468,0.19783431598967338,3,6,0.65625,0.2337854676138533,0.21534408518017467,12.0,-7.2926018379507935,-5.720845552004838,1.0599521704790504e-08,8.0,12.0,0.19384765625
adj_ebitda_margin_pct,W1,2,PIT,stack_lam25_clip,12,2023Q3,2026Q2,2.27050528654278,1.9033414900486672,2.5999086113684275,-0.43459783620741144,0.8333333333333334,0.8333333333333334,0,0.9163240164636213,0.9713563755351041,12,-0.20733578904679653,-0.5925830950234303,0.5534601953008647,7,12,0.38720703125,0.6254248216158691,0.6829339614868756,12,-1.3598355762912602,-1.8252440488975392,0.06796420930723457,7,12,0.38720703125,,,,,,,,,,,,,,,,,,,0.7143641262092169,0.8073536363781937,6,-0.9936874227026653,-1.1535324094259052,0.248691922963707,3,6,0.65625,0.23855603049041563,0.21884880535663848,12.0,-7.247197040558952,-5.730868968799148,9.991742988546548e-09,8.0,12.0,0.19384765625
adj_ebitda_margin_pct,W1,2,full_sample,stack,12,2023Q3,2026Q2,2.12963444448254,1.7928579907601445,2.5657684778943035,-1.0213558422393996,0.75,0.8333333333333334,0,0.8594717657490667,0.9149719316576207,12,-0.34820663110703637,-1.3588165622132427,0.17420472373282236,7,12,0.38720703125,0.5866210708434778,0.6432916092119226,12,-1.5007064183515002,-1.6255014109289587,0.10405576344489065,9,12,0.072998046875,,,,,,,,,,,,,,,,,,,0.8991903621644326,0.9246650538468669,6,-0.25230787605627886,-0.7777952857589349,0.4366897075665648,3,6,0.65625,0.22375510089429773,0.20614526163769398,12.0,-7.388067882619192,-5.771906174630324,7.837975823932197e-09,8.0,12.0,0.19384765625
adj_ebitda_margin_pct,W1,2,full_sample,stack_clip,12,2023Q3,2026Q2,2.12963444448254,1.7928579907601445,2.5657684778943035,-1.0213558422393996,0.75,0.8333333333333334,0,0.8594717657490667,0.9149719316576207,12,-0.34820663110703637,-1.3588165622132427,0.17420472373282236,7,12,0.38720703125,0.5866210708434778,0.6432916092119226,12,-1.5007064183515002,-1.6255014109289587,0.10405576344489065,9,12,0.072998046875,,,,,,,,,,,,,,,,,,,0.8991903621644326,0.9246650538468669,6,-0.25230787605627886,-0.7777952857589349,0.4366897075665648,3,6,0.65625,0.22375510089429773,0.20614526163769398,12.0,-7.388067882619192,-5.771906174630324,7.837975823932197e-09,8.0,12.0,0.19384765625
adj_ebitda_margin_pct,W1,2,full_sample,stack_ew_clip,12,2023Q3,2026Q2,2.088644628123794,1.7682746034172854,2.5277763312355828,-1.0285865694821028,0.75,0.8333333333333334,0,0.8429292131364085,0.9024259801546539,12,-0.3891964474657826,-1.4965505446834355,0.13451024671356349,8,12,0.19384765625,0.5753301706477459,0.6344708956444399,12,-1.5416962347102465,-1.6625630902099828,0.09639992458992452,9,12,0.072998046875,,,,,,,,,,,,,,,,,,,0.8761035105397555,0.9009549633856982,6,-0.31008999514046803,-0.9301053425049957,0.352316544911667,3,6,0.65625,0.219448408485771,0.20331863016891502,12.0,-7.429057698977938,-5.7716400162177255,7.850368799466878e-09,8.0,12.0,0.19384765625
adj_ebitda_margin_pct,W1,2,full_sample,stack_lam25_clip,12,2023Q3,2026Q2,2.150129352661914,1.805149684431573,2.5851805007875512,-1.017740478618049,0.75,0.8333333333333334,0,0.8677430420553962,0.9212449074091037,12,-0.3277117229276625,-1.2868561993836942,0.19814441436866237,6,12,0.61279296875,0.592266520941344,0.6477019659956637,12,-1.4802115101721263,-1.6067017055457913,0.10811981931397119,9,12,0.072998046875,,,,,,,,,,,,,,,,,,,0.9107337879767734,0.9365200990774527,6,-0.22341681651417866,-0.6975878045538496,0.48543501056725624,3,6,0.65625,0.2259084470985612,0.20755857737208336,12.0,-7.367572974439817,-5.7718133927288955,7.84229370331957e-09,8.0,12.0,0.19384765625
adj_ebitda_margin_pct,W2,0,PIT,stack,10,2024Q1,2026Q2,0.7876374470960329,0.6621422775863165,1.1312119617907108,-0.46985945975639326,1.0,1.0,0,0.4020904238144204,0.3772941326579771,10,-1.1712190698638356,-3.8428519185894983,0.00012161285131506716,9,10,0.0107421875,0.38988385321568203,0.35873356217263663,10,-1.2325473864121026,-2.855940431816767,0.004290956309774607,6,10,0.376953125,0.6007098122913319,0.5931373351236351,10.0,-0.5235404810481556,-2.886653273160603,0.0038936304829004786,8.0,10.0,0.0546875,0.4020904238144204,0.3772941326579771,10.0,-1.1712190698638356,-3.8428519185894983,0.00012161285131506716,9.0,10.0,0.0107421875,0.20752064819771082,0.21668330951382755,10,-3.0078279870020155,-3.0355393921759566,0.0024010585649167915,9,10,0.0107421875,0.08772646821855327,0.07961223179885428,10.0,-8.190695581583395,-10.15755683449512,0.0,9.0,10.0,0.0107421875
adj_ebitda_margin_pct,W2,0,PIT,stack_clip,10,2024Q1,2026Q2,0.7876374470960329,0.6621422775863165,1.1312119617907108,-0.46985945975639326,1.0,1.0,0,0.4020904238144204,0.3772941326579771,10,-1.1712190698638356,-3.8428519185894983,0.00012161285131506716,9,10,0.0107421875,0.38988385321568203,0.35873356217263663,10,-1.2325473864121026,-2.855940431816767,0.004290956309774607,6,10,0.376953125,0.6007098122913319,0.5931373351236351,10.0,-0.5235404810481556,-2.886653273160603,0.0038936304829004786,8.0,10.0,0.0546875,0.4020904238144204,0.3772941326579771,10.0,-1.1712190698638356,-3.8428519185894983,0.00012161285131506716,9.0,10.0,0.0107421875,0.20752064819771082,0.21668330951382755,10,-3.0078279870020155,-3.0355393921759566,0.0024010585649167915,9,10,0.0107421875,0.08772646821855327,0.07961223179885428,10.0,-8.190695581583395,-10.15755683449512,0.0,9.0,10.0,0.0107421875
adj_ebitda_margin_pct,W2,0,PIT,stack_ew_clip,10,2024Q1,2026Q2,0.8023361763995908,0.6788869796449478,1.144284992870731,-0.4738239361632736,1.0,1.0,0,0.40959415324855486,0.386835402040227,10,-1.1565203405602777,-3.757191385613586,0.00017183108031426642,9,10,0.0107421875,0.3971597861203128,0.36780545928651515,10,-1.2178486571085447,-2.820593987025431,0.004793482931473081,7,10,0.171875,0.6119201362207182,0.6081369934941898,10.0,-0.5088417517445978,-2.7433684267839133,0.006081241305945673,8.0,10.0,0.0546875,0.40959415324855486,0.386835402040227,10.0,-1.1565203405602777,-3.757191385613586,0.00017183108031426642,9.0,10.0,0.0107421875,0.21139335618538108,0.2221629436977575,10,-2.9931292576984574,-3.0054119753656003,0.002652213506305845,9,10,0.0107421875,0.08936360166599902,0.0816255197987596,10.0,-8.175996852279837,-10.132479152848118,0.0,9.0,10.0,0.0107421875
adj_ebitda_margin_pct,W2,0,PIT,stack_lam25_clip,10,2024Q1,2026Q2,0.7802880824442546,0.6537699265570017,1.1249145807070218,-0.46787722155295486,1.0,1.0,0,0.39833855909735355,0.37252349796685263,10,-1.1785684345156138,-3.885521558543269,0.00010211043058117042,9,10,0.0107421875,0.38624588676336696,0.3541976136156978,10,-1.2398967510638808,-2.873278945630793,0.0040623525700973495,6,10,0.376953125,0.5951046503266393,0.5856375059383584,10.0,-0.5308898456999339,-2.9592767357880025,0.0030836205300457387,8.0,10.0,0.0546875,0.39833855909735355,0.37252349796685263,10.0,-1.1785684345156138,-3.885521558543269,0.00010211043058117042,9.0,10.0,0.0107421875,0.2055842942038759,0.2139434924218628,10,-3.0151773516537936,-3.0506779183185544,0.002283253583867939,9,10,0.0107421875,0.08690790149483049,0.07860558779890173,10.0,-8.198044946235175,-10.169758193066938,0.0,9.0,10.0,0.0107421875
