quarter,quarter_canon,basket_na_yoy_pct,basket_emea_yoy_pct,basket_latam_yoy_pct,basket_apac_yoy_pct,basket_global_rev_wtd_yoy_pct,eurusd_yoy_pct,usd_broad_yoy_pct,w_na,w_emea,w_latam,w_apac,basket_global_qend_yoy_pct
1Q23,2023Q1,-0.31200895442525933,-5.372678410113112,3.9601297308223224,-6.72417105331956,-2.2224132392590827,-4.335821614540247,4.173007567183462,0.49529168580615524,0.3455443270555811,0.08038585209003216,0.07877813504823152,-1.8699896640154026
2Q23,2023Q2,-0.12934974130408078,1.505861260038846,4.68947259562209,-5.523261662339218,0.397197456443173,2.277972935093131,0.36396231013562375,0.484925176056338,0.35409330985915494,0.07988556338028169,0.08109595070422536,2.141398550652
3Q23,2023Q3,0.16304623481204006,7.596082980616716,11.175386444763186,-3.198201173188894,3.4646656728983434,8.131793226841054,-2.9772800217655715,0.474846370169774,0.36329549005311945,0.07967920008332466,0.0821789396937819,3.989491228398305
4Q23,2023Q4,0.22380598191599835,5.13595105424913,8.000551797998186,-1.2262961786407152,2.5377474132025117,5.315088536678103,-2.614301111194983,0.4676817585963497,0.3645255621659776,0.0830896440455783,0.08470303519209438,2.384376417154927
1Q24,2024Q1,0.22065106494252754,1.9049000110237824,6.399579820891638,-4.739510633095119,0.9411899619437365,1.1678456862314723,0.27795356006010685,0.4616736646811835,0.36363636363636365,0.08749145591250855,0.08719851576994433,0.05422867228353806
2Q24,2024Q2,-0.09076358805100737,-0.5894738658378595,-1.6312386409540878,-3.631506583188965,-0.714644862142609,-1.1241147468809887,2.612648992469735,0.46111375535459304,0.3646834840552118,0.08738695859114708,0.08681580199904808,-1.780733628990833
3Q24,2024Q3,-0.33151774999014005,1.3355646025067536,-10.296308212957504,0.2768615799725582,-0.5231534204185424,0.9427140832109382,2.335882351059748,0.4555350553505535,0.3712177121771218,0.08662361623616237,0.08662361623616237,1.8526615701376008
4Q24,2024Q4,-0.46788857538412,0.19097755356898172,-13.126900852419176,-1.1643119865876366,-1.3896165052291733,-0.8675396192405538,3.4767073570308504,0.4509097459917132,0.37245541343902,0.08728157088812827,0.08935326968113853,-4.752007222922876
1Q25,2025Q1,-0.8170239310169052,-2.2408726816665103,-14.763934186221686,-4.1094196961177,-2.8910393642473107,-2.984037651590299,5.802682261351788,0.4491631054131054,0.37081552706552706,0.08947649572649573,0.09054487179487179,-1.746536326332989
2Q25,2025Q2,-0.3304308771937825,5.198650313599406,-8.994414266385046,-0.3340169018310666,0.9598832438486739,5.347282938027353,-0.08237734623627313,0.44162348877374785,0.3756476683937824,0.09075993091537132,0.09196891191709844,3.541277471731589
3Q25,2025Q3,-0.047257197768794335,5.372038550757166,1.5288658055766011,-1.6134793884548868,2.0358118990645058,6.359062168458118,-1.9673683275850729,0.43213597923469815,0.38457673951268523,0.09101565770744369,0.0922716235451729,1.3986612435279904
4Q25,2025Q4,0.22272769418874283,7.342227030225397,8.161532494880026,-0.5628240237676065,3.651289751452176,9.12711312165202,-3.9968899103566713,0.4244751245813251,0.38632464667919286,0.09476349971407565,0.09443672902540642,6.283742488978017
1Q26,2026Q1,0.6955918440641082,9.511569039614937,12.362449505176546,4.9085613955832175,5.672784150874923,11.113688264422139,-6.720418027477337,0.41749031390843677,0.38578318968925435,0.10026093144619277,0.09646556495611608,3.6316533111925104
2Q26,2026Q2,0.24954210147141212,1.9342589784079434,11.43681024473566,2.7329606900820433,2.266142835160545,2.559064209629147,-2.541602162365353,0.41773691009955166,0.38536362945512576,0.10091952276008816,0.09597993768523444,-0.74720589657633
3Q26,2026Q3,0.02269661128702527,-1.1313556195583785,6.387890272600853,1.4656341015280998,0.35883221200001236,-1.5565517418785535,-0.38654575326364515,0.41773691009955166,0.38536362945512576,0.10091952276008816,0.09597993768523444,0.5143934516352062
