line,i,iv_h0_W1_eq,iv_h0_W1_rw,ivm_h0_W1_rw,iv_h1_W1_eq,iv_h1_W1_rw,ivm_h1_W1_rw,iv_h0_W2_eq,iv_h0_W2_rw,ivm_h0_W2_rw,iv_h1_W2_eq,iv_h1_W2_rw,ivm_h1_W2_rw,pass_h0,sel_score
cor,16,1.1581050565015072,1.2259096948989185,1.0907743884860805,1.0361028667638328,1.0295563955780764,1.0239945119090694,1.0630526387790307,1.1874567293803402,1.0942612522044266,0.9582599927889355,0.993381530136214,1.015715326724822,False,1.2066832121396294
cor,17,1.0694702178867186,1.2223395268991175,1.1110247676665321,0.9936611564516449,1.0120848699579486,1.0696389075549257,1.1955341330725637,1.2778850078621167,1.1358660045913065,0.9554118455996008,0.9931098562672394,1.076671969463098,False,1.250112267380617
cor,18,1.1032671277180273,1.0703507503762402,1.0219111271687797,1.1763485476670723,1.0745895846770104,1.0316986556929677,1.0513259762433182,1.040271876995212,1.0127199988763873,0.9698116515077296,0.9627771084216811,0.9951275262263195,False,1.055311313685726
cor,19,1.0784004569951073,1.1207482820619061,0.9935935068095084,1.0086940335344587,1.053386501899404,1.0105756799346555,1.1376692038278768,1.1492334958160244,1.0055959160816972,1.0946601129655724,1.0881829785600248,1.0199699079251274,False,1.1349908889389653
cor,20,1.1891522211217975,1.1453815531580334,1.050490239777088,1.167523696472048,1.1346198570342705,1.0359718814117138,1.2733541027832969,1.1675737891732387,1.0587139413637257,1.0780542662973926,1.082686176486984,1.018522224383629,False,1.1564776711656362
cor,21,1.2169250830628977,1.142683396105116,0.9981620186519415,1.1406638797753728,1.1296500726768681,1.0397833954128064,1.2085617278665528,1.142187043599979,1.0243653555248475,1.141679735581314,1.1217616520749154,1.0416210751657808,False,1.1424352198525476
cor,22,1.1283882211358833,1.0734851574831268,1.0164855075821542,1.046571634018591,0.9541687004547288,1.0041225116367718,1.0771335169285623,1.0500282809968324,1.0136547084198375,0.9485201953300986,0.909892671588055,0.9964696585807844,False,1.0617567192399795
cor,23,0.9283702991893374,0.9362095630616424,0.9657187728314908,0.9165283903245798,0.9057393828093819,0.9869832811398311,0.9400763418467,0.9378611447053464,0.955024962223014,0.951829215577803,0.9150485155226028,0.9891154527786066,False,0.9370353538834943
cor,24,1.1682270169263078,1.1595765056398066,1.0433213629346463,1.0801063293615178,1.0927840613423596,1.0059463386166396,1.1584152992124666,1.1569075189992974,1.0597854683235843,1.1024741035671135,1.1009639598988754,1.005954789710593,False,1.158242012319552
cor,25,0.9978498621240204,1.0107903212042777,0.9595678917668244,0.9550848785880316,0.9260803070210367,0.985319231757861,0.9576943415061215,1.00832417307981,0.9731417928955733,1.0223929345208866,0.9508001158931209,0.9938202833669307,False,1.0095572471420438
cor,26,1.109130976850268,1.1065041867204093,1.03798455238967,0.9875838233367108,1.0097167710734474,1.0228925576932546,1.0704949639576762,1.0883473913628567,1.0452414768235048,1.0046938595132038,1.0164143254937403,1.028951170839263,False,1.097425789041633
cor,27,1.1548956623700932,1.1535198185495985,1.0170692947118383,1.1618539176372582,1.1535417394746061,1.0153095843969786,1.1237428419164384,1.1413839290938257,1.01573114665043,1.1353277025439137,1.1427131228022633,1.01093993969031,False,1.147451873821712
cor,28,1.1560304034894389,1.175663593186849,0.9993419781844339,1.1035608010241296,1.143095419190217,1.1032713352677885,1.175516432167487,1.1874638628414802,1.0092323030928971,1.1475354890390905,1.1623349876740785,1.127808779767657,False,1.1815637280141646
cor,29,1.038616138072906,1.0492023218122677,1.0142815841559194,1.0470214612591757,1.0418619095026669,1.0212240786997855,1.011174787280175,1.0410283056949707,1.0161603341171228,1.0255263804708112,1.0365573507050772,1.0248101120482058,False,1.045115313753619
cor,30,1.511771339522241,1.252740118757684,1.0837821539665755,1.8132577964423962,1.197302249790878,1.093986785594202,1.019553780166841,1.072983038700908,0.9967563764949294,0.915100881363778,0.8426473515538094,1.0347981860980087,False,1.162861578729296
cor,31,1.074836151349129,1.1603607439742547,1.071506003442359,1.0353734051353567,1.0879188764240864,1.0293415428703543,1.1250067960402734,1.1896157369411158,1.1036096901722585,1.0484840807221651,1.0987039360624373,1.0362544388045198,False,1.1749882404576852
cor,32,1.0906381415857855,1.128621445764861,1.0649577191262387,1.1483096248204927,1.0460314782471898,1.0386476049496716,1.056299863338781,1.1138685120749692,1.0529759301114239,0.996174035005926,0.9774470174569615,1.0283082277174118,False,1.121244978919915
cor,33,1.1005922238922519,1.091746593458732,1.0499013588815664,1.064551093593697,0.9450245684474734,1.048836859315447,1.0220940247337285,1.051767295976998,1.036296999169829,0.923896551350961,0.870475356519496,1.0395912724219636,False,1.071756944717865
cor,34,1.0948376228479388,1.0524933608620464,1.008705566517011,1.0994706812225594,1.021712210855685,1.0223097296228345,1.0068812298940686,1.0212329089920626,1.0163699288696662,0.9918798599590198,0.9747855621587604,1.0153787206241787,False,1.0368631349270545
cor,35,0.9978537500535375,1.053905577311126,1.002028361966676,1.0546748324414257,1.0592154748561464,0.9708549909424821,1.069372470571002,1.0774215659660933,1.0153471352793315,1.071339452601637,1.0646140169751457,1.0011974048645556,False,1.0656635716386096
cor,36,1.2216512360308263,1.1098838738650123,1.0145432805954095,0.9435174907062766,0.9599809819293238,1.0066565328160597,1.017214768679607,1.038148143873396,1.0230299952267723,0.9800291543772308,0.9714833837446558,1.014332092528872,False,1.0740160088692041
cor,37,0.9738221528472389,0.9262355731950105,0.9872711383547453,0.9086942769550341,0.8753491308507381,0.9283360704542428,0.8657942482730797,0.8849887743030693,0.9827074914523118,0.8406953137133584,0.8516270534752499,0.9109535721805766,False,0.9056121737490399
cor,38,1.2367986043511476,1.2108986590365247,1.0715066569350642,1.2468812159997722,1.216792520434732,1.0559537547035618,1.1762341929737727,1.1901994236886742,1.0928561960660317,1.1302836879288019,1.1750976755995552,1.0522100585182752,False,1.2005490413625994
cor,39,1.2663872829370255,1.2688606775600184,1.101968008337546,1.068195447582659,0.9884045596752623,1.0810171771295618,1.1537165663167093,1.2184226832133471,1.1213522775609217,1.018487063609318,0.9524939041705055,1.0962277181078026,False,1.2436416803866828
cor,40,1.3078868249884552,1.263883288075023,1.0673928285088177,1.234660388193445,1.1833142845302338,0.9953450151180043,1.1802310501600035,1.201714006824642,1.0848834455350929,1.1211023094819323,1.1317923745228071,0.9961012374627094,False,1.2327986474498325
cor,41,1.038204500030176,1.0631136635803395,0.8663936259106577,0.837223644832574,0.7448655768257412,0.9661188494420487,0.977237185496939,1.0475776613497079,0.8409130154946659,0.7454267001443411,0.7038904708609687,0.957542477282919,False,1.0553456624650237
cor,42,1.1473600404399065,1.2547401950314079,1.0793656511463277,1.0393218581115153,1.039709634768472,1.0345974271736933,1.1466899376288355,1.265570956732346,1.1030294005804273,1.0468244384378687,1.043687008003457,1.0434481451298152,False,1.260155575881877
cor,43,1.0525975309540718,1.0671539889905166,1.0306108434040897,1.018500507031864,1.0600731972080448,0.9768377776211116,1.0807792333418162,1.0777346977195037,1.0385961357521951,0.9741256425383389,1.0462326749616533,0.9627156276842816,False,1.0724443433550102
cor,44,1.179254715937986,1.1223792742729142,1.022452946025738,1.182214013736903,1.0950235483800637,0.9869121644366488,1.0349069452395316,1.061914545962282,1.019093203218029,1.022936531836523,1.0379621369789394,1.0133960028973579,False,1.0921469101175982
cor,45,1.0975991180217644,1.1276632015765267,1.0408779839937345,0.9815425326336691,1.0041936678667485,1.0234706107606448,1.1806430754448554,1.16190124767225,1.0628384500707213,1.0583767413888947,1.0362071073983001,1.0386382676721575,False,1.1447822246243882
cor,46,1.0556103848048866,1.0956982983065773,1.0364869842473694,0.9828922726076765,0.9531578910872915,1.017958904692222,1.0588971652949177,1.1008287822497758,1.0466747926592626,0.9644591586820604,0.9428304057646025,1.02143902052986,False,1.0982635402781766
cor,47,1.1292845433694298,1.0957728171510681,1.0444705073987015,1.069764348567498,1.0644636546787403,1.0271499214206796,1.161881177955772,1.1037011836340882,1.05729172367953,1.0426571532343452,1.0486665231788292,1.0246103104148447,False,1.0997370003925782
cor,48,0.9588143125256031,0.920603397121498,0.9194192476800483,0.9501819741318951,0.9120940414110872,0.9874249208615076,0.907372029573755,0.8997278021296202,0.9020465293891877,0.8594414789846382,0.8773308077251589,0.9786752099546651,False,0.9101655996255591
cor,49,1.1699156616106268,1.1356768694816335,1.0204587288082396,1.1732808936433134,1.1979261336684415,1.0326726246080116,1.135432178671956,1.1193901258953687,1.0325285728470823,1.1361546052971236,1.1799746354669842,1.0247273698072916,False,1.1275334976885012
cor,50,1.1445928406033217,1.1825993940318842,1.0402112113258082,0.97986083555516,0.9672267207387008,1.004230836942175,0.9877039646964194,1.141328593988979,1.0620944004421982,0.8938711986914598,0.9392618455512325,1.000047082040754,False,1.1619639940104316
cor,51,1.0827597089480288,1.187799942774888,1.1201021695506248,0.9808599713647825,0.9568838329402473,1.0464739988966278,1.1162817009231538,1.2036827179712046,1.1408994063080935,0.9340930750938151,0.9324067644436254,1.0505094134718909,False,1.1957413303730462
cor,52,0.9956101577247707,0.9903602005469896,0.9763868981991742,0.9272615315185101,0.8997715730873639,0.9881315298672309,1.0185312735272907,1.0013087628135175,0.979650767809828,0.9434233653232952,0.9066231214739797,0.9930149626782749,False,0.9958344816802536
cor,53,1.3766091204358053,1.3663899627376934,1.0900969949316985,1.3807480425210998,1.3467495206148725,1.07525613908823,1.3994311301766673,1.3586731765331916,1.080239435352813,1.3946393901071954,1.3401980045804232,1.078573045758456,False,1.3625315696354425
cor,54,1.2085498078242818,1.3003858315897108,1.0695309160906787,1.239585632547404,1.2016551148305392,1.1123592347554692,1.2704281950779386,1.326192695194847,1.0800584643673286,1.3592192833587278,1.2322634657280318,1.1401053979540254,False,1.3132892633922788
cor,55,1.2464335182565973,1.2389456708600806,1.0290912651328716,1.17943953969225,1.196812800001167,0.9865563302582194,1.2837276389573493,1.2409468390450384,1.0391221987000838,1.3323763883691122,1.2566762601249293,1.0155834826999,False,1.2399462549525595
cor,56,1.021867881834463,1.051420767552882,0.9877175179830414,1.0020140954740557,1.0376316226877549,0.9835847108947915,1.0505512126547631,1.0647399155486543,0.9888001721062917,1.0590696977138778,1.063990530870741,0.9860246544375945,False,1.058080341550768
cor,57,1.0665306703506388,1.0958827342498936,1.0181159901241401,1.0507618712415532,1.0667004280223833,0.9946721796638591,1.0291733857466383,1.0839780479755594,1.0181659230924014,0.9973623981176573,1.0480392237747964,0.9847262319159703,False,1.0899303911127265
cor,58,1.1407182000919223,1.1645473647139424,1.0444584687705198,1.0380920353786312,0.9582969626711395,1.0471789994108909,1.116339023133228,1.1569783213929175,1.0516177820898969,0.9615384115486465,0.9199238152559261,1.0500969975634753,False,1.1607628430534298
cor,59,1.1215635596222286,1.1724802812968191,1.0838865005289204,1.1146506422504638,1.1308534600441056,0.9772655756675875,1.180256257601877,1.1863856429314785,1.078492951157515,1.1197650614561732,1.1234367615937353,0.9659830859566968,False,1.1794329621141488
cor,60,1.1476392443785217,1.0484863761664842,1.0400265099530257,1.3710635052888982,1.2498600501169295,1.0215461100752503,0.9872699391228961,0.9568724257031443,0.9779022163712294,1.098382092167035,1.1237458023067075,0.9797338131910321,False,1.0026794009348143
cor,61,1.2293199240231307,1.2231558296862213,1.1093133616638995,1.2949006247060213,1.2783947213313842,1.0658740338250101,1.2125445698836375,1.2154654167082803,1.1282002391945494,1.3561779039857758,1.2957118205581084,1.0770305007726804,False,1.2193106231972508
cor,62,1.0702793970806894,1.0810933854221159,1.0420466357055749,0.9527000789183169,0.8488780365927575,1.0838274205205356,0.9758981972881172,1.0432142826139188,1.045042551072403,0.84057260998831,0.7904120125867627,1.0920210749051336,False,1.0621538340180172
cor,63,0.938877311226845,0.8956810989466573,0.9152789647949757,0.9841025229689007,1.0466177571850095,0.9311002105415901,0.9291635685787596,0.8864689998573925,0.889704255467322,1.0098930745223376,1.0677228831914145,0.9195452665886997,False,0.8910750494020249
cor,64,1.0814215596944032,1.0841184932643,1.029479561448406,0.9658746597449945,0.9396081809802749,1.033531343902777,1.083843629701924,1.0856350403621733,1.0389558464392377,0.9425284608986396,0.9287237845445591,1.041331024162464,False,1.0848767668132366
cor,65,1.145765144977995,1.0007506930396093,0.9437773009755642,1.0609107598344025,1.0742831542195912,0.9787399991540385,1.0210270686006864,0.9465341294605369,0.9444955454552192,1.1191460051359707,1.0848201754640168,0.970532354905631,False,0.9736424112500731
cor,66,1.0936142498013135,1.0143434818127148,0.9619685540548829,1.0724236398274722,1.1001164289891046,0.9943343871724963,1.0612031050047397,1.0029044452188554,0.9708271778392505,1.0789112452117535,1.104883712341589,0.9897188004075291,False,1.008623963515785
cor,67,1.1734745958144759,1.177610324920449,1.064862485407296,1.1587794670878129,1.0869002727977128,1.057984009995151,1.1439024522185746,1.1627238018963157,1.0568262135837407,1.1170796838604102,1.0623213109632075,1.0632291395345053,False,1.1701670634083823
cor,68,1.4408180428617583,1.290139657338567,1.0681262917093377,1.045814286303856,1.0560267427814305,1.013939080491082,1.1802962215532438,1.2024460368517038,1.0750502352572904,1.0957309913720958,1.0724510350927379,1.0191200578884987,False,1.2462928470951353
cor,69,1.0558483894084527,1.1242427916279927,1.0421622601835685,1.077739339904791,1.1129051140298842,1.0151273881392937,1.0485899985367666,1.1241531457987068,1.037526336894465,1.034600487378933,1.1030391042521452,1.0119784477255676,False,1.1241979687133496
cor,70,1.0241928281712518,1.0692349594160397,1.0192491597024786,0.9659624618371542,0.9318243904266493,1.0508561201622943,0.9892949269750319,1.0634828412702468,1.0282427614643481,0.9450146198513555,0.920074124878989,1.0627257788738904,False,1.0663589003431433
cor,71,1.2026413988033111,1.2015679307201859,1.0851543409118236,1.1519153096252572,1.0413567990997226,1.0771739417354511,1.1240624789585085,1.1715560295589984,1.0889004481515845,0.9757933334808729,0.9654220769498286,1.075067075508721,False,1.1865619801395921
cor,72,1.0278212310102033,1.0150666024054615,0.9601111819178297,0.9191056314654652,0.9604126543741035,0.9844968522049992,1.0110965430235888,1.0095534302496139,0.9580221320118144,0.9971560228187957,0.9960275518901731,0.9928756340423663,False,1.0123100163275378
cor,73,1.0880117933128126,1.0652284935905079,0.9843986527416996,0.9505811132418037,0.9682649513205672,0.9808916310449355,1.0839903250294862,1.0624502773122666,0.983938445013237,0.9773794864683163,0.9854948033687021,0.9946449897263905,False,1.0638393854513872
cor,74,1.1793264318852443,1.268106415221438,1.102033584168092,1.1036021001818859,1.1226940298201857,1.0452649646209142,1.2130270385349993,1.2854883795996401,1.1252802029852416,1.1343857842161196,1.1310639036943475,1.0522588205942054,False,1.276797397410539
cor,75,1.025289934355047,1.043110617522383,1.029707059182432,1.1037670521789826,1.080370332488469,1.0027079940985073,1.025944207360551,1.0395424170219059,1.015494560245338,1.0506846822218234,1.0565630427626074,0.9934512666163889,False,1.0413265172721444
cor,76,1.0355919187074896,0.9996868855619627,0.9987945090239466,1.0228562263735936,0.9055508164064783,1.0271882710763163,0.9487032253318668,0.9632250430620319,0.990123145733117,0.8975338972412177,0.8415624478656838,1.0187900552873606,False,0.9814559643119973
cor,77,1.0957228292996848,1.1613323908372783,1.0547871938643605,1.0096819156008952,1.0428831247787602,0.9902846516862356,1.0850008987392266,1.160949800865038,1.062853337861193,1.022619954920454,1.0500684270083265,0.987269689162442,False,1.1611410958511583
cor,78,0.9693174159336254,0.9556283401299187,0.8952015531606744,0.9416150091349321,0.9207919469074254,0.9452962085699651,0.9493323071389722,0.9481752470433238,0.8703641675883902,0.9085565255916045,0.9082043383063306,0.9320263797292266,False,0.9519017935866212
cor,79,1.1193234348065368,1.2671893012268498,1.113479207900257,1.0811548819411552,1.0836779623366373,1.0544186812026668,1.172704065153627,1.295674349535987,1.1299281474209726,1.058671506257762,1.0718932019434715,1.05962472185876,False,1.2814318253814183
cor,80,1.2201785958383922,1.20484773738933,1.0832282994166151,1.265355074697896,1.1242679107995555,1.0544952625526836,1.1147577269361362,1.1599065814175828,1.070913537942075,1.030271439422409,1.0210665376842625,1.036119526309551,False,1.1823771594034564
cor,81,1.0888037428379629,1.090015655140041,1.0251776523108194,1.043794573189842,0.9886091978582893,1.019361273259818,1.0537656230716956,1.078672688902557,1.0281361550559893,1.0123139091762525,0.973202147037718,1.0221249233193073,False,1.0843441720212992
cor,82,1.0319771473486434,0.9879445966254417,0.987646534492633,1.0042723572742274,0.9978670163819645,0.9916934414442414,0.9743412222130841,0.9635185931830845,0.9841276493558281,0.9967800749881929,0.9964665341495872,0.9905122987013876,False,0.9757315949042631
cor,83,1.1998308595630192,1.2882998756893742,1.029921812058986,1.1158147963859075,1.1647664558586501,0.9820791054260444,1.2185711605364562,1.3027434917040388,1.0365365898866115,1.1822920840014077,1.1926699583248024,0.9786962457334665,False,1.2955216836967065
cor,84,1.0589879576238013,1.0176307086916756,1.0064351742938964,1.066286433440918,1.044752925524743,1.0103013619231163,1.0355778710012578,1.0039701310835005,1.0019434729030032,1.0308435080461065,1.029644406074801,1.0076384961063631,False,1.010800419887588
cor,85,0.8917385876113204,1.0563722872070187,1.0223594179556275,1.0365114521706666,1.1743461464107998,1.0695955898753238,0.995883702366135,1.1031012347538982,1.0290606333015782,1.0920103816501918,1.2155845392091167,1.1125664332971856,False,1.0797367609804585
cor,86,1.114136829421647,1.1477105346970131,1.0172440467636399,1.0674288114426576,1.2558407267241884,0.9799513321270806,1.0688469673442347,1.1320657915140286,1.022238959152792,1.1783661814514892,1.3202621232371106,0.9823903205256376,False,1.1398881631055209
cor,87,0.9959385695161362,0.9956206491948923,0.9884447823437392,1.0625705917702617,1.083338685713659,1.021766970225646,0.9981201869551206,0.9971979695092706,0.9867575722225295,1.084746362129334,1.0930149117119128,1.0264714946860765,False,0.9964093093520815
cor,88,1.1406172426910561,1.1122653702497647,1.0363547725383702,0.9742670524038174,1.0067255800856545,1.005021907232291,1.1054314926353623,1.0970833491705763,1.0498037939613516,1.0013267616159192,1.018035331511265,1.0077688359558543,False,1.1046743597101705
cor,89,1.1167431672735042,1.1085854402630064,1.0121395862573002,1.168568915351329,1.1976401889261958,1.0395470888282774,1.0684533242349008,1.0913432746740916,1.0176977218804424,1.1873426717982833,1.2056775024629758,1.043508128762108,False,1.099964357468549
cor,90,1.6428320400768137,1.4105010977296828,1.1288012603163553,1.224976002387554,1.2443949815909086,1.0207477706557617,1.1841991277540782,1.2628760140125355,1.1211668335755136,1.1406167439412143,1.2243054284833994,1.0141706252509228,False,1.3366885558711092
cor,91,1.12460737350399,1.0827040514779602,1.0113341737572408,1.1722842833093459,1.09272902556955,1.0380818243461318,1.0266743645987133,1.0334509217753383,0.9895207875895189,1.031589339407582,1.0204008407301655,1.0198986872173081,False,1.0580774866266491
cor,92,1.087747667158946,1.130401728255608,1.02223353083771,1.11226565208549,1.154749380433374,0.9868670637830302,1.0986858129360462,1.1237924917875803,0.9955439681601705,1.105705914322065,1.15648782220326,0.9782784101318213,False,1.127097110021594
cor,93,1.1092886401719715,1.0778110594202654,1.0070716320971755,1.0167362989386461,1.0468168150373192,1.0155320573248732,1.0245606725311667,1.0494110721007102,1.0153417861139138,1.0497085334197498,1.0611697561602629,1.020952756242911,False,1.0636110657604878
cor,94,1.1650625363918858,1.085967548159256,1.0366159023786206,1.1541421305224882,1.0089503572352765,1.0151886798716796,1.0751696183787662,1.0434323918275594,1.0238561062039269,0.9529112175844167,0.9190299063201418,0.9956599342215298,False,1.0646999699934077
cor,95,1.3017033225933747,1.256845147687049,1.0508994595533638,1.050768800973666,1.0623818857943998,0.9868389172333657,1.3701995612281523,1.2753905818763231,1.0654840637577954,1.039934802570653,1.0595878882335328,0.9801399266513637,False,1.2661178647816862
cor,96,1.1451142935484593,0.9953140594574543,0.9911020152608743,1.1302844022455167,0.9859556724805224,1.001101647624614,0.9475831423021619,0.9067483516029923,0.9446024931822006,0.9201347807255362,0.9026666069059512,0.984032555717304,False,0.9510312055302232
cor,97,1.0561563512790455,1.0127212142647366,0.9728852902758724,1.0833858282349056,0.9631948937649396,0.9926789511984981,0.91150890878946,0.9559426741632356,0.9400849113110432,0.9210814351435327,0.8923215988242514,0.9748273317428212,False,0.9843319442139862
cor,98,1.188279383743486,1.1329542367720382,0.9825592494669355,1.0597598566930595,1.0801324968275106,1.017199328276126,1.0986921112821955,1.1018359436082952,0.9926438617921413,1.1112776412872123,1.1003768506889624,1.0241074731732787,False,1.1173950901901666
cor,99,0.9903070245118271,0.9863799747467766,1.0000150511475288,1.0506184290424931,1.0702456192015737,1.0102713758317108,0.9675275271759771,0.9759246955849059,0.9927999356889358,1.0089756559109662,1.0556019208504859,1.0048102121971565,False,0.9811523351658413
cor,100,1.1630302183366,1.07762648228775,1.020827894376436,1.3792243034540832,1.2229928039869347,1.0405921454156972,1.0134933981827856,1.0101448838341802,0.9841677682781328,1.1051080323979838,1.1052506452480848,1.012325811153071,False,1.043885683060965
cor,101,1.040139162722979,1.0883135995023578,1.0148360277627735,0.9818596308038194,0.9746561640291461,0.9998000815468736,1.0330843044833224,1.0865698412917388,1.0122203253287734,0.9783772061765671,0.9718976478370526,0.9998633269325059,False,1.0874417203970483
cor,102,1.0981525429526708,1.1629662623310209,1.026122665848247,1.0134670087064033,0.9614661718676937,1.009325196124665,1.112679489228507,1.1748702869798544,1.0361145507725402,0.9831875700550415,0.9483452749777496,1.0118321202804141,False,1.1689182746554376
cor,103,1.1623492677033496,0.9824982511581426,0.9289982155826353,1.1081882549684294,0.9509294197410115,0.9720312950305015,0.904487686176599,0.888675817292874,0.9123300132891581,0.8951034352178147,0.8608313647770316,0.945621582170504,False,0.9355870342255084
cor,104,1.1015505097236278,1.141750043207997,1.0143655316281175,0.8109582847755611,0.7994421032967284,1.0539021005212899,1.0909621464762973,1.1456929094845885,1.0305862448952814,0.8335245973420226,0.8144891995590026,1.0819344553416619,False,1.1437214763462928
cor,105,1.0176769459391706,1.1292742650013092,1.0307829267915367,0.991133591403716,1.0973749239921606,1.0504066422328193,1.1017544275143873,1.1702063277156258,1.0431990440997267,1.0583246880834787,1.1371873650233224,1.0698525543813038,False,1.1497402963584675
cor,106,1.0771797910338186,1.0436028882050434,0.9494254137970558,0.9901536123983378,0.9461961325773453,0.994943854560296,1.010491037492003,1.0195629083631725,0.941955048595687,0.9739202879516096,0.9389762830230005,0.9961341446843278,False,1.031582898284108
cor,107,1.138434581216924,0.9386515165069229,0.942445111304811,0.881926558108798,0.9006458451740388,0.9670323818431038,0.8951347822064428,0.8479364878874962,0.9312857141207502,0.9204628904663398,0.9142574725555682,0.9650042455466321,False,0.8932940021972096
cor,108,0.9108113613191063,0.8616066765345721,0.9220569554368909,0.9418861863083554,0.9095297367606269,0.970032228166644,0.8545171042266125,0.838361913959449,0.9025917564445514,0.8838394701133095,0.886458763257825,0.9603356272723574,False,0.8499842952470106
cor,109,1.1990587014801026,1.1253381727144571,1.0244218355562853,0.965235035736585,0.9218388618202783,1.0225033425695704,1.1100033231383668,1.0939186455940633,1.052856135923457,0.9618280095025186,0.9099031547399263,1.0356118300712915,False,1.10962840915426
cor,110,1.249333740162392,1.1021611346487141,1.0449870739410971,1.0016688483735932,1.0775849400445665,0.9697723971720102,1.0923841709065538,1.0462692099683228,0.9945392858759711,1.1371472142867687,1.1314068468618854,0.9725691177724894,False,1.0742151723085185
cor,111,0.9850181669108236,1.0049366287792172,0.987976223826685,1.0610140230540792,1.1272456085860096,1.0132489115956702,0.9728817119181022,1.003470809122639,0.9871757126519494,1.0849421230376168,1.1452225315860316,1.0166380094898306,False,1.004203718950928
