quarter,scenario,spec_id,prior_basis,horizon_q,revenue,nights,gbv,cor,ops,pd,sm,ga,other_net,adj_ebitda_musd,adj_ebitda_margin_pct,total_cash_costs_musd,flags,signal_x,cons_revenue_musd,cons_ebitda_musd,cons_margin_pct,ws31b_base_margin_pct,ws30_margin_pct,mgmt_3q26_ceiling_margin_pct
2027Q3,base,none_rw,full_sample,4,5280.7325,155.958,28390.8,671.6252746940066,378.08248326947916,421.7329897474854,886.6546449203443,287.49448510946536,35.74139575953723,2670.8840180187563,50.577907856888345,2609.848481981244,,,5269.96729,2695.55277,51.14932639363688,51.880223594286015,,
2027Q4,base,none_rw,full_sample,5,3465.7641,139.7655,24834.2,587.0414290476064,329.43693355398943,424.2659206168397,946.2095223182937,289.7317962776324,23.457209072282367,912.5357072579205,26.330000569222832,2553.2283927420794,,,3528.91936,1068.39608,30.27544613544244,26.271689742408,,
2026Q3,bear,none_rw,PIT,0,4755.0,144.956,25350.899999999998,604.3863721850661,361.27487352668794,374.74936368980354,726.9500889341915,271.81994531883157,32.183098999352744,2448.002455344772,51.48270147938532,2306.997544655228,,,4744.32212,2361.52179,49.775747309501824,51.30028661149946,48.34,50.085470085470085
2026Q4,bear,none_rw,PIT,1,3123.807,131.652,22642.3,537.2646813028805,318.0194939368866,377.0001106188714,776.0985582142815,273.9352756325968,21.142752878206327,862.6316331726892,27.614754470192597,2261.1753668273104,,,3161.81627,913.68388,28.897437484563262,24.652755022655093,23.69,
2027Q1,bear,none_rw,PIT,2,2995.1629,163.5523,30306.899999999998,607.0804860675973,308.5343713625237,422.0150492002292,851.4169539558097,239.03232545547058,20.272055547820916,587.3557695061901,19.610144393354705,2407.80713049381,,,3010.32375,610.73207,20.287919862440045,19.26264433404212,,
2027Q2,bear,none_rw,PIT,3,3803.7239,152.7876,27799.399999999998,653.2131725418034,327.01663133257614,420.8896757356953,964.2799038941937,240.0899906123532,25.744610481578153,1223.9791363649565,32.17844324518287,2579.7447636350435,,,4036.93556,1451.71427,35.96079869057905,35.46452805333932,,
2027Q3,bear,none_rw,PIT,4,4936.538,149.8918,26162.199999999997,628.6058744865479,366.79499850870644,421.7329897474854,861.9952678850821,287.49448510946536,33.411796249856316,2403.3261805125685,48.68444607359588,2533.211819487431,,,5269.96729,2695.55277,51.14932639363688,51.880223594286015,,
2027Q4,bear,none_rw,PIT,5,3212.9091,136.0321,23564.699999999997,562.6212402791537,322.6925998696844,424.2659206168397,916.6828169914392,289.7317962776324,21.745819482906693,718.6605454481571,22.367907808165413,2494.248554551843,,,3528.91936,1068.39608,30.27544613544244,26.271689742408,,
2026Q3,bear,none_rw,full_sample,0,4755.0,144.956,25350.899999999998,604.3863721850661,361.27487352668794,374.74936368980354,726.9500889341915,271.81994531883157,32.183098999352744,2448.002455344772,51.48270147938532,2306.997544655228,,,4744.32212,2361.52179,49.775747309501824,51.30028661149946,48.34,50.085470085470085
2026Q4,bear,none_rw,full_sample,1,3123.807,131.652,22642.3,537.2646813028805,318.0194939368866,377.0001106188714,776.0985582142815,273.9352756325968,21.142752878206327,862.6316331726892,27.614754470192597,2261.1753668273104,,,3161.81627,913.68388,28.897437484563262,24.652755022655093,23.69,
2027Q1,bear,none_rw,full_sample,2,2995.1629,163.5523,30306.899999999998,607.0804860675973,308.5343713625237,422.0150492002292,851.4169539558097,239.03232545547058,20.272055547820916,587.3557695061901,19.610144393354705,2407.80713049381,,,3010.32375,610.73207,20.287919862440045,19.26264433404212,,
2027Q2,bear,none_rw,full_sample,3,3803.7239,152.7876,27799.399999999998,653.2131725418034,327.01663133257614,420.8896757356953,964.2799038941937,240.0899906123532,25.744610481578153,1223.9791363649565,32.17844324518287,2579.7447636350435,,,4036.93556,1451.71427,35.96079869057905,35.46452805333932,,
2027Q3,bear,none_rw,full_sample,4,4936.538,149.8918,26162.199999999997,628.6058744865479,366.79499850870644,421.7329897474854,861.9952678850821,287.49448510946536,33.411796249856316,2403.3261805125685,48.68444607359588,2533.211819487431,,,5269.96729,2695.55277,51.14932639363688,51.880223594286015,,
2027Q4,bear,none_rw,full_sample,5,3212.9091,136.0321,23564.699999999997,562.6212402791537,322.6925998696844,424.2659206168397,916.6828169914392,289.7317962776324,21.745819482906693,718.6605454481571,22.367907808165413,2494.248554551843,,,3528.91936,1068.39608,30.27544613544244,26.271689742408,,
2026Q3,bull,none_rw,PIT,0,4878.0,148.296,26649.3,629.3321899967984,367.6173183237593,374.74936368980354,734.7609546017485,271.81994531883157,33.01559556652843,2532.735823635587,51.92160360056555,2345.264176364413,,,4744.32212,2361.52179,49.775747309501824,51.30028661149946,53.27,50.085470085470085
2026Q4,bull,none_rw,PIT,1,3227.9366,132.7003,23464.4,553.0066160756695,319.9522854214302,377.0001106188714,786.8217678610541,273.9352756325968,21.847529581794763,939.0680739721729,29.091899573621514,2288.868526027827,,,3161.81627,913.68388,28.897437484563262,24.652755022655093,33.57,
2027Q1,bull,none_rw,PIT,2,3119.9376,172.6385,34122.3,668.2599265394815,321.5455377087953,422.0150492002292,866.0840548652517,239.03232545547058,21.11656375449064,624.1172699852625,20.00415873654853,2495.820330014738,,,3010.32375,610.73207,20.287919862440045,19.26264433404212,,
2027Q2,bull,none_rw,PIT,3,4189.9054,161.3801,31316.1,719.3574533534245,340.9756419242195,420.8896757356953,1004.1007168779703,240.0899906123532,28.358389124316012,1492.850310620653,35.62969012667095,2697.0550893793466,,,4036.93556,1451.71427,35.96079869057905,35.46452805333932,,
2027Q3,bull,none_rw,PIT,4,5559.9477,161.174,30489.3,711.5486865276811,387.70530305743046,421.7329897474854,905.9800307587275,287.49448510946536,37.63119816200285,2883.117402961213,51.855117323517504,2676.8302970387867,,,5269.96729,2695.55277,51.14932639363688,51.880223594286015,,
2027Q4,bull,none_rw,PIT,5,3700.9529,144.0741,26284.1,614.6433553131775,337.16775312996054,424.2659206168397,972.568243297629,289.7317962776324,25.049029142511387,1087.6248605072726,29.38769797657443,2613.328039492728,,,3528.91936,1068.39608,30.27544613544244,26.271689742408,,
2026Q3,bull,none_rw,full_sample,0,4878.0,148.296,26649.3,629.3321899967984,367.6173183237593,374.74936368980354,734.7609546017485,271.81994531883157,33.01559556652843,2532.735823635587,51.92160360056555,2345.264176364413,,,4744.32212,2361.52179,49.775747309501824,51.30028661149946,53.27,50.085470085470085
2026Q4,bull,none_rw,full_sample,1,3227.9366,132.7003,23464.4,553.0066160756695,319.9522854214302,377.0001106188714,786.8217678610541,273.9352756325968,21.847529581794763,939.0680739721729,29.091899573621514,2288.868526027827,,,3161.81627,913.68388,28.897437484563262,24.652755022655093,33.57,
2027Q1,bull,none_rw,full_sample,2,3119.9376,172.6385,34122.3,668.2599265394815,321.5455377087953,422.0150492002292,866.0840548652517,239.03232545547058,21.11656375449064,624.1172699852625,20.00415873654853,2495.820330014738,,,3010.32375,610.73207,20.287919862440045,19.26264433404212,,
2027Q2,bull,none_rw,full_sample,3,4189.9054,161.3801,31316.1,719.3574533534245,340.9756419242195,420.8896757356953,1004.1007168779703,240.0899906123532,28.358389124316012,1492.850310620653,35.62969012667095,2697.0550893793466,,,4036.93556,1451.71427,35.96079869057905,35.46452805333932,,
2027Q3,bull,none_rw,full_sample,4,5559.9477,161.174,30489.3,711.5486865276811,387.70530305743046,421.7329897474854,905.9800307587275,287.49448510946536,37.63119816200285,2883.117402961213,51.855117323517504,2676.8302970387867,,,5269.96729,2695.55277,51.14932639363688,51.880223594286015,,
2027Q4,bull,none_rw,full_sample,5,3700.9529,144.0741,26284.1,614.6433553131775,337.16775312996054,424.2659206168397,972.568243297629,289.7317962776324,25.049029142511387,1087.6248605072726,29.38769797657443,2613.328039492728,,,3528.91936,1068.39608,30.27544613544244,26.271689742408,,
2026Q3,base,none_eq,PIT,0,4804.0355,146.813,26028.0,618.9398872835249,370.2591831684497,370.2074602197288,711.7438940045449,283.00027925395506,32.51498424666773,2482.3997803164643,51.67321890765513,2321.6357196835356,,,4744.32212,2361.52179,49.775747309501824,51.30028661149946,50.8,50.085470085470085
2026Q4,base,none_eq,PIT,1,3178.1078,131.7983,22987.300000000003,545.6320876047351,323.82047572940155,372.43092844927673,762.2507703149528,285.2026160574878,21.510275070034734,910.2811969141811,28.64223790376717,2267.826603085819,,,3161.81627,913.68388,28.897437484563262,24.652755022655093,29.7,
2027Q1,base,none_eq,PIT,2,3053.1293,169.0178,32599.600000000002,646.6051335624677,321.84086101673176,416.9002930402351,836.9276745915226,248.86405879919784,20.66438749100411,602.655666480849,19.738950016982542,2450.473633519151,,,3010.32375,610.73207,20.287919862440045,19.26264433404212,,
2027Q2,base,none_eq,PIT,3,4028.9807,157.1001,29647.9,692.3986482454118,340.8726811638698,415.7885589254612,963.3832538491951,249.9652272009642,27.269208146073925,1393.841538761172,34.59538882281496,2635.139161238828,,,4036.93556,1451.71427,35.96079869057905,35.46452805333932,,
2027Q3,base,none_eq,PIT,4,5280.7325,155.958,28390.8,677.3701403343096,391.41780090339813,411.5722630700963,843.1559849570422,311.63096520551187,35.74139575953723,2681.326741289179,50.77565927244334,2599.405758710821,,,5269.96729,2695.55277,51.14932639363688,51.880223594286015,,
2027Q4,base,none_eq,PIT,5,3465.7641,139.7655,24834.2,593.0126876313274,341.9594155474125,414.0441685540008,900.0466305820389,314.0561089036092,23.457209072282367,926.1022978538937,26.721446443913877,2539.6618021461063,,,3528.91936,1068.39608,30.27544613544244,26.271689742408,,
2026Q3,base,none_eq,full_sample,0,4804.0355,146.813,26028.0,618.9398872835249,370.2591831684497,370.2074602197288,711.7438940045449,283.00027925395506,32.51498424666773,2482.3997803164643,51.67321890765513,2321.6357196835356,,,4744.32212,2361.52179,49.775747309501824,51.30028661149946,50.8,50.085470085470085
2026Q4,base,none_eq,full_sample,1,3178.1078,131.7983,22987.300000000003,545.6320876047351,323.82047572940155,372.43092844927673,762.2507703149528,285.2026160574878,21.510275070034734,910.2811969141811,28.64223790376717,2267.826603085819,,,3161.81627,913.68388,28.897437484563262,24.652755022655093,29.7,
2027Q1,base,none_eq,full_sample,2,3053.1293,169.0178,32599.600000000002,646.6051335624677,321.84086101673176,416.9002930402351,836.9276745915226,248.86405879919784,20.66438749100411,602.655666480849,19.738950016982542,2450.473633519151,,,3010.32375,610.73207,20.287919862440045,19.26264433404212,,
2027Q2,base,none_eq,full_sample,3,4028.9807,157.1001,29647.9,692.3986482454118,340.8726811638698,415.7885589254612,963.3832538491951,249.9652272009642,27.269208146073925,1393.841538761172,34.59538882281496,2635.139161238828,,,4036.93556,1451.71427,35.96079869057905,35.46452805333932,,
2027Q3,base,none_eq,full_sample,4,5280.7325,155.958,28390.8,677.3701403343096,391.41780090339813,411.5722630700963,843.1559849570422,311.63096520551187,35.74139575953723,2681.326741289179,50.77565927244334,2599.405758710821,,,5269.96729,2695.55277,51.14932639363688,51.880223594286015,,
2027Q4,base,none_eq,full_sample,5,3465.7641,139.7655,24834.2,593.0126876313274,341.9594155474125,414.0441685540008,900.0466305820389,314.0561089036092,23.457209072282367,926.1022978538937,26.721446443913877,2539.6618021461063,,,3528.91936,1068.39608,30.27544613544244,26.271689742408,,
2026Q3,bear,none_eq,PIT,0,4755.0,144.956,25350.899999999998,607.2744865639946,367.36321058673616,370.2074602197288,708.7574797389851,283.00027925395506,32.183098999352744,2450.580182635953,51.53691235827451,2304.419817364047,,,4744.32212,2361.52179,49.775747309501824,51.30028661149946,48.34,50.085470085470085
2026Q4,bear,none_eq,PIT,1,3123.807,131.652,22642.3,539.7083530660225,323.59869940709075,372.43092844927673,756.8860359825367,285.2026160574878,21.142752878206327,867.1231199157918,27.758536936366166,2256.683880084208,,,3161.81627,913.68388,28.897437484563262,24.652755022655093,23.69,
2027Q1,bear,none_eq,PIT,2,2995.1629,163.5523,30306.899999999998,613.4473360240801,315.38067050312253,416.9002930402351,830.3786185218412,248.86405879919784,20.272055547820916,590.463978659344,19.71391868733898,2404.698921340656,,,3010.32375,610.73207,20.287919862440045,19.26264433404212,,
2027Q2,bear,none_eq,PIT,3,3803.7239,152.7876,27799.399999999998,660.9583102902933,335.0699037823149,415.7885589254612,940.9333923224879,249.9652272009642,25.744610481578153,1226.7531179600564,32.251371293275426,2576.9707820399435,,,4036.93556,1451.71427,35.96079869057905,35.46452805333932,,
2027Q3,bear,none_eq,PIT,4,4936.538,149.8918,26162.199999999997,638.5539163845323,381.95506539936633,411.5722630700963,820.184157421676,311.63096520551187,33.411796249856316,2406.053428768673,48.73969224522678,2530.4845712313268,,,5269.96729,2695.55277,51.14932639363688,51.880223594286015,,
2027Q4,bear,none_eq,PIT,5,3212.9091,136.0321,23564.699999999997,570.9709910004319,336.2956213348271,414.0441685540008,872.531712138978,314.0561089036092,21.745819482906693,726.7563175510593,22.619884190033865,2486.1527824489403,,,3528.91936,1068.39608,30.27544613544244,26.271689742408,,
2026Q3,bear,none_eq,full_sample,0,4755.0,144.956,25350.899999999998,607.2744865639946,367.36321058673616,370.2074602197288,708.7574797389851,283.00027925395506,32.183098999352744,2450.580182635953,51.53691235827451,2304.419817364047,,,4744.32212,2361.52179,49.775747309501824,51.30028661149946,48.34,50.085470085470085
2026Q4,bear,none_eq,full_sample,1,3123.807,131.652,22642.3,539.7083530660225,323.59869940709075,372.43092844927673,756.8860359825367,285.2026160574878,21.142752878206327,867.1231199157918,27.758536936366166,2256.683880084208,,,3161.81627,913.68388,28.897437484563262,24.652755022655093,23.69,
2027Q1,bear,none_eq,full_sample,2,2995.1629,163.5523,30306.899999999998,613.4473360240801,315.38067050312253,416.9002930402351,830.3786185218412,248.86405879919784,20.272055547820916,590.463978659344,19.71391868733898,2404.698921340656,,,3010.32375,610.73207,20.287919862440045,19.26264433404212,,
2027Q2,bear,none_eq,full_sample,3,3803.7239,152.7876,27799.399999999998,660.9583102902933,335.0699037823149,415.7885589254612,940.9333923224879,249.9652272009642,25.744610481578153,1226.7531179600564,32.251371293275426,2576.9707820399435,,,4036.93556,1451.71427,35.96079869057905,35.46452805333932,,
2027Q3,bear,none_eq,full_sample,4,4936.538,149.8918,26162.199999999997,638.5539163845323,381.95506539936633,411.5722630700963,820.184157421676,311.63096520551187,33.411796249856316,2406.053428768673,48.73969224522678,2530.4845712313268,,,5269.96729,2695.55277,51.14932639363688,51.880223594286015,,
2027Q4,bear,none_eq,full_sample,5,3212.9091,136.0321,23564.699999999997,570.9709910004319,336.2956213348271,414.0441685540008,872.531712138978,314.0561089036092,21.745819482906693,726.7563175510593,22.619884190033865,2486.1527824489403,,,3528.91936,1068.39608,30.27544613544244,26.271689742408,,
2026Q3,bull,none_eq,PIT,0,4878.0,148.296,26649.3,629.5698719705417,372.5618394231605,370.2074602197288,716.2147223554243,283.00027925395506,33.01559556652843,2539.4614223437184,52.05947975284376,2338.5385776562816,,,4744.32212,2361.52179,49.775747309501824,51.30028661149946,53.27,50.085470085470085
2026Q4,bull,none_eq,PIT,1,3227.9366,132.7003,23464.4,553.7834498606302,325.18574093627683,372.43092844927673,767.1262913467759,285.2026160574878,21.847529581794763,946.0551029313474,29.308354536187213,2281.8814970686526,,,3161.81627,913.68388,28.897437484563262,24.652755022655093,33.57,
2027Q1,bull,none_eq,PIT,2,3119.9376,172.6385,34122.3,668.2681619395087,326.0764786379973,416.9002930402351,844.3853040582036,248.86405879919784,21.11656375449064,636.5598672793483,20.40296790805522,2483.3777327206517,,,3010.32375,610.73207,20.287919862440045,19.26264433404212,,
2027Q2,bull,none_eq,PIT,3,4189.9054,161.3801,31316.1,720.3068221080296,346.5716863213959,415.7885589254612,978.9713523069645,249.9652272009642,28.358389124316012,1506.6601422615004,35.95928782214273,2683.2452577384993,,,4036.93556,1451.71427,35.96079869057905,35.46452805333932,,
2027Q3,bull,none_eq,PIT,4,5559.9477,161.174,30489.3,713.1517243749298,399.44206620209866,411.5722630700963,861.149607605509,311.63096520551187,37.63119816200285,2900.632271703857,52.17013591159962,2659.3154282961427,,,5269.96729,2695.55277,51.14932639363688,51.880223594286015,,
2027Q4,bull,none_eq,PIT,5,3700.9529,144.0741,26284.1,617.8068862734633,348.42426381165006,414.0441685540008,924.5944140289013,314.0561089036092,25.049029142511387,1107.0760875708872,29.913271459652652,2593.8768124291128,,,3528.91936,1068.39608,30.27544613544244,26.271689742408,,
2026Q3,bull,none_eq,full_sample,0,4878.0,148.296,26649.3,629.5698719705417,372.5618394231605,370.2074602197288,716.2147223554243,283.00027925395506,33.01559556652843,2539.4614223437184,52.05947975284376,2338.5385776562816,,,4744.32212,2361.52179,49.775747309501824,51.30028661149946,53.27,50.085470085470085
2026Q4,bull,none_eq,full_sample,1,3227.9366,132.7003,23464.4,553.7834498606302,325.18574093627683,372.43092844927673,767.1262913467759,285.2026160574878,21.847529581794763,946.0551029313474,29.308354536187213,2281.8814970686526,,,3161.81627,913.68388,28.897437484563262,24.652755022655093,33.57,
2027Q1,bull,none_eq,full_sample,2,3119.9376,172.6385,34122.3,668.2681619395087,326.0764786379973,416.9002930402351,844.3853040582036,248.86405879919784,21.11656375449064,636.5598672793483,20.40296790805522,2483.3777327206517,,,3010.32375,610.73207,20.287919862440045,19.26264433404212,,
2027Q2,bull,none_eq,full_sample,3,4189.9054,161.3801,31316.1,720.3068221080296,346.5716863213959,415.7885589254612,978.9713523069645,249.9652272009642,28.358389124316012,1506.6601422615004,35.95928782214273,2683.2452577384993,,,4036.93556,1451.71427,35.96079869057905,35.46452805333932,,
2027Q3,bull,none_eq,full_sample,4,5559.9477,161.174,30489.3,713.1517243749298,399.44206620209866,411.5722630700963,861.149607605509,311.63096520551187,37.63119816200285,2900.632271703857,52.17013591159962,2659.3154282961427,,,5269.96729,2695.55277,51.14932639363688,51.880223594286015,,
2027Q4,bull,none_eq,full_sample,5,3700.9529,144.0741,26284.1,617.8068862734633,348.42426381165006,414.0441685540008,924.5944140289013,314.0561089036092,25.049029142511387,1107.0760875708872,29.913271459652652,2593.8768124291128,,,3528.91936,1068.39608,30.27544613544244,26.271689742408,,
2026Q3,base,best1_rw,PIT,0,4804.0355,146.813,26028.0,617.2432643126763,355.40223265159267,374.74936368980354,722.231457462013,265.88995954237754,32.51498424666773,2501.034206588204,52.061110010286235,2303.001293411796,;careers_open_roles@2_unknowable_revert_m1;m1_values,"{""event_E02_cor_cash@1"": 0.0}{""emp_business_support_services@1"": -0.04727}{""trends_qtd4_share_ww@0"": -0.02912}{""emp_computer_systems_design@2"": -0.01795}",4744.32212,2361.52179,49.775747309501824,51.30028661149946,50.8,50.085470085470085
2026Q4,base,best1_rw,PIT,1,3178.1078,131.7983,22987.300000000003,543.7470968187216,318.28945042540175,377.0001106188714,781.7159268353145,269.02504189173976,21.510275070034734,909.8404484799861,28.628369638059038,2268.267351520014,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}{""emp_computer_systems_design@2"": -0.01587}",3161.81627,913.68388,28.897437484563262,24.652755022655093,29.7,
2027Q1,base,best1_rw,PIT,2,3053.1293,169.0178,32599.600000000002,643.8757400768851,316.380655663393,422.0150492002292,858.2741537931149,239.03232545547058,20.66438749100411,594.2157633019115,19.462515501780796,2458.9135366980886,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",3010.32375,610.73207,20.287919862440045,19.26264433404212,,
2027Q2,base,best1_rw,PIT,3,4028.9807,157.1001,29647.9,688.1072443475576,334.0450646878938,420.8896757356953,987.7779777968275,240.0899906123532,27.269208146073925,1385.3399549657463,34.38437803799225,2643.640745034254,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",4036.93556,1451.71427,35.96079869057905,35.46452805333932,,
2027Q3,base,best1_rw,PIT,4,5280.7325,155.958,28390.8,671.3665776847315,378.08248326947916,421.7329897474854,886.6546449203443,287.49448510946536,35.74139575953723,2671.1427150280315,50.582806741830446,2609.5897849719686,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",5269.96729,2695.55277,51.14932639363688,51.880223594286015,,
2027Q4,base,best1_rw,PIT,5,3465.7641,139.7655,24834.2,586.8681625334611,329.43693355398943,424.2659206168397,946.2095223182937,289.7317962776324,23.457209072282367,912.7089737720659,26.334999943362153,2553.055126227934,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",3528.91936,1068.39608,30.27544613544244,26.271689742408,,
2026Q3,base,best1_rw,full_sample,0,4804.0355,146.813,26028.0,617.2432643126763,355.40223265159267,374.74936368980354,722.231457462013,265.88995954237754,32.51498424666773,2501.034206588204,52.061110010286235,2303.001293411796,;careers_open_roles@2_unknowable_revert_m1;m1_values,"{""event_E02_cor_cash@1"": 0.0}{""emp_business_support_services@1"": -0.04727}{""trends_qtd4_share_ww@0"": -0.02912}{""emp_computer_systems_design@2"": -0.01795}",4744.32212,2361.52179,49.775747309501824,51.30028661149946,50.8,50.085470085470085
2026Q4,base,best1_rw,full_sample,1,3178.1078,131.7983,22987.300000000003,543.7470968187216,318.28945042540175,377.0001106188714,781.7159268353145,269.02504189173976,21.510275070034734,909.8404484799861,28.628369638059038,2268.267351520014,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}{""emp_computer_systems_design@2"": -0.01587}",3161.81627,913.68388,28.897437484563262,24.652755022655093,29.7,
2027Q1,base,best1_rw,full_sample,2,3053.1293,169.0178,32599.600000000002,643.8757400768851,316.380655663393,422.0150492002292,858.2741537931149,239.03232545547058,20.66438749100411,594.2157633019115,19.462515501780796,2458.9135366980886,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",3010.32375,610.73207,20.287919862440045,19.26264433404212,,
2027Q2,base,best1_rw,full_sample,3,4028.9807,157.1001,29647.9,688.1072443475576,334.0450646878938,420.8896757356953,987.7779777968275,240.0899906123532,27.269208146073925,1385.3399549657463,34.38437803799225,2643.640745034254,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",4036.93556,1451.71427,35.96079869057905,35.46452805333932,,
2027Q3,base,best1_rw,full_sample,4,5280.7325,155.958,28390.8,671.3665776847315,378.08248326947916,421.7329897474854,886.6546449203443,287.49448510946536,35.74139575953723,2671.1427150280315,50.582806741830446,2609.5897849719686,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",5269.96729,2695.55277,51.14932639363688,51.880223594286015,,
2027Q4,base,best1_rw,full_sample,5,3465.7641,139.7655,24834.2,586.8681625334611,329.43693355398943,424.2659206168397,946.2095223182937,289.7317962776324,23.457209072282367,912.7089737720659,26.334999943362153,2553.055126227934,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",3528.91936,1068.39608,30.27544613544244,26.271689742408,,
