method,object,target,quarter,vintage_date,horizon_q,point,window,prior_basis,spec_id,n_params,n_train,knowable_from,actual,target_print_date,notes,q05,q10,q25,q50,q75,q90,q95,sd,sigma_n,sigma_kind
alt-augmented,lines_aug,pd_cash_musd,2023Q2,2023-02-14,1,248.39206957549194,W1,PIT,none_rw,10.0,12.0,2023-02-14,260.0,2023-08-03,rev_leg=naive;scenario=backtest;,223.84430276573315,229.26621638697702,238.32599632004212,248.39206957549194,258.4581428309418,267.51792276400687,272.9398363852507,14.923982540169833,3.0,relative
alt-augmented,lines_aug,sm_cash_musd,2023Q2,2023-02-14,1,418.5590715693835,W1,PIT,none_rw,10.0,12.0,2023-02-14,450.0,2023-08-03,rev_leg=naive;scenario=backtest;,359.92743659126415,372.87752132961543,394.5165451208302,418.5590715693835,442.60159801793674,464.2406218091516,477.1907065475029,35.6455030511047,3.0,relative
alt-augmented,lines_aug,ga_cash_ex_reserves_musd,2023Q2,2023-02-14,1,217.94647104299784,W1,PIT,none_rw,10.0,12.0,2023-02-14,219.0,2023-08-03,rev_leg=naive;scenario=backtest;,200.49827730420284,204.35209423311653,210.79165334772102,217.94647104299784,225.10128873827466,231.54084785287912,235.3946647817928,10.607748588020574,3.0,relative
alt-augmented,margin_aug,adj_ebitda_margin_pct,2023Q2,2023-02-14,1,37.95354742923943,W1,PIT,none_rw,10.0,12.0,2023-02-14,32.971014492753625,2023-08-03,rev_leg=naive;scenario=backtest;,33.2955753417297,34.32439081420692,36.0434963594992,37.95354742923943,39.863598498979655,41.582704044271935,42.611519516749155,2.8318459534558635,3.0,additive
alt-augmented,margin_aug,adj_ebitda_musd,2023Q2,2023-02-14,1,991.4021522892282,W1,PIT,none_rw,10.0,12.0,2023-02-14,819.0,2023-08-03,rev_leg=naive;scenario=backtest;,574.5480197193729,666.6194132994107,820.4666750295601,991.4021522892282,1162.3376295488963,1316.1848912790458,1408.2562848590835,253.42931780649792,3.0,relative
alt-augmented,margin_aug,total_cash_costs_musd,2023Q2,2023-02-14,1,1620.7440618099886,W1,PIT,none_rw,10.0,12.0,2023-02-14,1665.0,2023-08-03,rev_leg=naive;scenario=backtest;,1529.0035606877561,1549.2664659250925,1583.1248921337901,1620.7440618099886,1658.3632314861873,1692.221657694885,1712.4845629322208,55.77426442027051,3.0,relative
alt-augmented,lines_aug,cor_cash_musd,2023Q3,2023-02-14,2,486.9070344928345,W1,PIT,none_rw,10.0,12.0,2023-02-14,459.0,2023-11-01,rev_leg=naive;scenario=backtest;,406.81795432546204,424.5073872599374,454.0656540864558,486.9070344928345,519.7484148992131,549.3066817257316,566.9961146602069,48.690703449283454,2.0,relative_fallback
alt-augmented,lines_aug,ops_cash_musd,2023Q3,2023-02-14,2,323.044131980933,W1,PIT,none_rw,10.0,12.0,2023-02-14,299.0,2023-11-01,rev_leg=naive;scenario=backtest;,269.9081007655102,281.6443606729169,301.2551363927201,323.044131980933,344.8331275691459,364.4439032889491,376.1801631963558,32.3044131980933,2.0,relative_fallback
alt-augmented,lines_aug,pd_cash_musd,2023Q3,2023-02-14,2,248.563696041316,W1,PIT,none_rw,10.0,12.0,2023-02-14,244.0,2023-11-01,rev_leg=naive;scenario=backtest;,207.67860634511382,216.70897666138592,231.79832951624383,248.563696041316,265.3290625663882,280.4184154212461,289.4487857375182,24.8563696041316,2.0,relative_fallback
alt-augmented,lines_aug,sm_cash_musd,2023Q3,2023-02-14,2,426.51834725761,W1,PIT,none_rw,10.0,12.0,2023-02-14,370.0,2023-11-01,rev_leg=naive;scenario=backtest;,356.36232221280727,371.8578216914614,397.7501219080269,426.51834725761,455.2865726071931,481.1788728237586,496.67437230241273,42.651834725761006,2.0,relative_fallback
alt-augmented,lines_aug,ga_cash_ex_reserves_musd,2023Q3,2023-02-14,2,212.70762127143004,W1,PIT,none_rw,10.0,12.0,2023-02-14,202.0,2023-11-01,rev_leg=naive;scenario=backtest;,177.72033103857686,185.44804276706313,198.3607102378131,212.70762127143004,227.054532305047,239.96719977579696,247.69491150428323,21.270762127143005,2.0,relative_fallback
alt-augmented,margin_aug,adj_ebitda_margin_pct,2023Q3,2023-02-14,2,53.55479700672591,W1,PIT,none_rw,10.0,12.0,2023-02-14,53.98881365911098,2023-11-01,rev_leg=naive;scenario=backtest;,48.6202361258715,49.71014231009211,51.53132775613767,53.55479700672591,55.578266257314155,57.399451703359716,58.489357887580326,3.0,2.0,additive_fallback
alt-augmented,margin_aug,adj_ebitda_musd,2023Q3,2023-02-14,2,1917.544188950327,W1,PIT,none_rw,10.0,12.0,2023-02-14,1834.0,2023-11-01,rev_leg=naive;scenario=backtest;,1602.1362375468605,1671.8010132153026,1788.2077988508217,1917.544188950327,2046.8805790498322,2163.2873646853513,2232.9521403537933,191.7544188950327,2.0,relative_fallback
alt-augmented,margin_aug,total_cash_costs_musd,2023Q3,2023-02-14,2,1662.9832261932759,W1,PIT,none_rw,10.0,12.0,2023-02-14,1563.0,2023-11-01,rev_leg=naive;scenario=backtest;,1389.446827076929,1449.8633504930356,1550.8167121117383,1662.9832261932759,1775.1497402748134,1876.1031018935162,1936.5196253096228,166.2983226193276,2.0,relative_fallback
alt-augmented,lines_aug,cor_cash_musd,2023Q1,2023-02-14,0,419.5274230108816,W1,full_sample,none_rw,10.0,12.0,2023-02-14,428.0,2023-05-09,rev_leg=guide_cushion;scenario=backtest;,373.72438040826773,383.8409886727229,400.74539751204435,419.5274230108816,438.30944850971883,455.2138573490403,465.3304656134955,27.846272672604936,42.0,relative
alt-augmented,lines_aug,ops_cash_musd,2023Q1,2023-02-14,0,249.168757964374,W1,full_sample,none_rw,10.0,12.0,2023-02-14,267.0,2023-05-09,rev_leg=guide_cushion;scenario=backtest;,220.505003321663,226.83602328521926,237.41488005581144,249.168757964374,260.92263587293655,271.50149264352876,277.832512607085,17.42632546327885,42.0,relative
alt-augmented,lines_aug,pd_cash_musd,2023Q1,2023-02-14,0,275.77389285750763,W1,full_sample,none_rw,10.0,12.0,2023-02-14,271.0,2023-05-09,rev_leg=guide_cushion;scenario=backtest;,253.87815065145514,258.71430637324755,266.79531053934136,275.77389285750763,284.7524751756739,292.83347934176777,297.6696350635601,13.31166606394848,42.0,relative
alt-augmented,lines_aug,sm_cash_musd,2023Q1,2023-02-14,0,410.67779549135014,W1,full_sample,none_rw,10.0,12.0,2023-02-14,422.0,2023-05-09,rev_leg=guide_cushion;scenario=backtest;,352.98623280866724,365.7286819269199,387.0207557008957,410.67779549135014,434.3348352818046,455.6269090557804,468.36935817403304,35.07397967660314,42.0,relative
alt-augmented,lines_aug,ga_cash_ex_reserves_musd,2023Q1,2023-02-14,0,177.11554950640553,W1,full_sample,none_rw,10.0,12.0,2023-02-14,191.0,2023-05-09,rev_leg=guide_cushion;scenario=backtest;,154.03400203998197,159.13206890600082,167.6507151103986,177.11554950640553,186.58038390241248,195.09903010681023,200.1970969728291,14.032584473307997,42.0,relative
alt-augmented,margin_aug,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,17.927836694159737,W1,full_sample,none_rw,10.0,12.0,2023-02-14,14.411441144114413,2023-05-09,rev_leg=guide_cushion;scenario=backtest;,13.51977891910456,14.493395324988791,16.12026565025032,17.927836694159737,19.735407738069153,21.36227806333068,22.335894469214914,2.679908839806587,42.0,additive
alt-augmented,margin_aug,adj_ebitda_musd,2023Q1,2023-02-14,0,330.79489415891794,W1,full_sample,none_rw,10.0,12.0,2023-02-14,262.0,2023-05-09,rev_leg=guide_cushion;scenario=backtest;,268.0511788951147,281.9095069081142,305.06616538863125,330.79489415891794,356.52362292920463,379.68028140972166,393.5386094227212,38.14547035415597,42.0,relative
alt-augmented,margin_aug,total_cash_costs_musd,2023Q1,2023-02-14,0,1514.351844971517,W1,full_sample,none_rw,10.0,12.0,2023-02-14,1556.0,2023-05-09,rev_leg=guide_cushion;scenario=backtest;,1415.5898703903301,1437.4036223048138,1473.8534453129425,1514.351844971517,1554.8502446300915,1591.3000676382203,1613.113819552704,60.04301717972911,42.0,relative
alt-augmented,lines_aug,cor_cash_musd,2023Q2,2023-02-14,1,456.88683810442024,W1,full_sample,none_rw,10.0,12.0,2023-02-14,432.0,2023-08-03,rev_leg=naive;scenario=backtest;,402.4515648323375,414.4747908926692,434.5650744717552,456.88683810442024,479.2086017370853,499.2988853161712,511.3221113765029,33.09429628274682,39.0,relative
alt-augmented,lines_aug,ops_cash_musd,2023Q2,2023-02-14,1,275.0180599551844,W1,full_sample,none_rw,10.0,12.0,2023-02-14,298.0,2023-08-03,rev_leg=naive;scenario=backtest;,246.61974782146797,252.8921389750666,263.37302957484536,275.0180599551844,286.66309033552346,297.14398093530224,303.41637208890086,17.264947876455786,39.0,relative
alt-augmented,lines_aug,pd_cash_musd,2023Q2,2023-02-14,1,258.9686909116223,W1,full_sample,none_rw,10.0,12.0,2023-02-14,260.0,2023-08-03,rev_leg=naive;scenario=backtest;,237.87284975833987,242.53232975857793,250.31811654043935,258.9686909116223,267.61926528280515,275.4050520646666,280.0645320649047,12.825360754063494,39.0,relative
alt-augmented,lines_aug,sm_cash_musd,2023Q2,2023-02-14,1,447.11585978170723,W1,full_sample,none_rw,10.0,12.0,2023-02-14,450.0,2023-08-03,rev_leg=naive;scenario=backtest;,375.65414895794726,391.43803782716617,417.81222407070754,447.11585978170723,476.419495492707,502.7936817362483,518.5775706054673,43.44563531540811,39.0,relative
alt-augmented,lines_aug,ga_cash_ex_reserves_musd,2023Q2,2023-02-14,1,196.5522620944373,W1,full_sample,none_rw,10.0,12.0,2023-02-14,219.0,2023-08-03,rev_leg=naive;scenario=backtest;,170.78954944562483,176.4798105481239,185.98798735646173,196.5522620944373,207.1165368324129,216.6247136407507,222.31497474324976,15.662617163425294,39.0,relative
alt-augmented,margin_aug,adj_ebitda_margin_pct,2023Q2,2023-02-14,1,38.39607602765996,W1,full_sample,none_rw,10.0,12.0,2023-02-14,32.971014492753625,2023-08-03,rev_leg=naive;scenario=backtest;,32.02917004409968,33.43544111327576,35.78525841081665,38.39607602765996,41.006893644503265,43.35671094204416,44.76298201122024,3.8708039908453946,39.0,additive
alt-augmented,margin_aug,adj_ebitda_musd,2023Q2,2023-02-14,1,1002.9616463191766,W1,full_sample,none_rw,10.0,12.0,2023-02-14,819.0,2023-08-03,rev_leg=naive;scenario=backtest;,635.9757442263217,717.0326434865306,852.4751681473434,1002.9616463191766,1153.4481244910098,1288.8906491518226,1369.9475484120312,223.11158639265471,39.0,relative
alt-augmented,margin_aug,total_cash_costs_musd,2023Q2,2023-02-14,1,1609.1845677800402,W1,full_sample,none_rw,10.0,12.0,2023-02-14,1665.0,2023-08-03,rev_leg=naive;scenario=backtest;,1502.6394770862712,1526.1723011914587,1565.4946184561913,1609.1845677800402,1652.874517103889,1692.196834368622,1715.729658473809,64.77481579393591,39.0,relative
alt-augmented,lines_aug,cor_cash_musd,2023Q3,2023-02-14,2,469.7843131217721,W1,full_sample,none_rw,10.0,12.0,2023-02-14,459.0,2023-11-01,rev_leg=naive;scenario=backtest;,399.7392768908582,415.2102620515097,441.0615999175421,469.7843131217721,498.50702632600206,524.3583641920344,539.829349352686,42.58435831809148,36.0,relative
alt-augmented,lines_aug,ops_cash_musd,2023Q3,2023-02-14,2,308.8159843584265,W1,full_sample,none_rw,10.0,12.0,2023-02-14,299.0,2023-11-01,rev_leg=naive;scenario=backtest;,273.77886401650284,281.5175818193587,294.4486399578105,308.8159843584265,323.18332875904247,336.1143868974942,343.8531047003501,21.30105668238731,36.0,relative
alt-augmented,lines_aug,pd_cash_musd,2023Q3,2023-02-14,2,259.14762529248316,W1,full_sample,none_rw,10.0,12.0,2023-02-14,244.0,2023-11-01,rev_leg=naive;scenario=backtest;,237.36020082871954,242.17243219735633,250.21345981830905,259.14762529248316,268.08179076665726,276.12281838761,280.9350497562467,13.245813552506691,36.0,relative
alt-augmented,lines_aug,sm_cash_musd,2023Q3,2023-02-14,2,455.6246317288049,W1,full_sample,none_rw,10.0,12.0,2023-02-14,370.0,2023-11-01,rev_leg=naive;scenario=backtest;,381.06280546839446,397.53142294220163,425.04976066154995,455.6246317288049,486.19950279605985,513.7178405154082,530.1864579892153,45.330371674834886,36.0,relative
alt-augmented,lines_aug,ga_cash_ex_reserves_musd,2023Q3,2023-02-14,2,191.8276718386427,W1,full_sample,none_rw,10.0,12.0,2023-02-14,202.0,2023-11-01,rev_leg=naive;scenario=backtest;,166.117482086999,171.79614235371557,181.28493467410857,191.8276718386427,202.3704090031768,211.8592013235698,217.53786159028638,15.63068550925974,36.0,relative
alt-augmented,margin_aug,adj_ebitda_margin_pct,2023Q3,2023-02-14,2,53.9050416285365,W1,full_sample,none_rw,10.0,12.0,2023-02-14,53.98881365911098,2023-11-01,rev_leg=naive;scenario=backtest;,45.80360792756594,47.59298755119159,50.58296244552421,53.9050416285365,57.227120811548794,60.21709570588141,62.00647532950706,4.925321966785301,36.0,additive
alt-augmented,margin_aug,adj_ebitda_musd,2023Q3,2023-02-14,2,1930.0847936543212,W1,full_sample,none_rw,10.0,12.0,2023-02-14,1834.0,2023-11-01,rev_leg=naive;scenario=backtest;,636.3643045163801,922.1108979438006,1399.5809267786658,1930.0847936543212,2460.5886605299766,2938.058689364842,3223.805282792262,786.526209955647,36.0,relative
alt-augmented,margin_aug,total_cash_costs_musd,2023Q3,2023-02-14,2,1650.4426214892817,W1,full_sample,none_rw,10.0,12.0,2023-02-14,1563.0,2023-11-01,rev_leg=naive;scenario=backtest;,1530.716357023138,1557.160532950032,1601.347591458344,1650.4426214892817,1699.5376515202195,1743.7247100285315,1770.1688859554256,72.7884004414674,36.0,relative
alt-augmented,lines_aug,cor_cash_musd,2023Q2,2023-05-09,0,459.45401635649034,W1,PIT,none_rw,10.0,13.0,2023-05-09,432.0,2023-08-03,rev_leg=guide_cushion;scenario=backtest;,414.73163329992013,424.60955416123886,441.1151268153546,459.45401635649034,477.79290589762604,494.2984785517418,504.1763994130606,27.18927831861703,6.0,relative
alt-augmented,lines_aug,ops_cash_musd,2023Q2,2023-05-09,0,286.3733609428753,W1,PIT,none_rw,10.0,13.0,2023-05-09,298.0,2023-08-03,rev_leg=guide_cushion;scenario=backtest;,258.43415756727956,264.60514446489924,274.91659299908605,286.3733609428753,297.83012888666457,308.1415774208514,314.31256431847106,16.985829570365794,6.0,relative
alt-augmented,lines_aug,pd_cash_musd,2023Q2,2023-05-09,0,250.05026896069995,W1,PIT,none_rw,10.0,13.0,2023-05-09,260.0,2023-08-03,rev_leg=guide_cushion;scenario=backtest;,232.29224769032476,236.21449683658557,242.76840318591303,250.05026896069995,257.3321347354869,263.88604108481434,267.80829023107515,10.796110352559111,6.0,relative
alt-augmented,lines_aug,sm_cash_musd,2023Q2,2023-05-09,0,427.5646080887628,W1,PIT,none_rw,10.0,13.0,2023-05-09,450.0,2023-08-03,rev_leg=guide_cushion;scenario=backtest;,322.41699473513916,345.64115526678705,384.44770923373045,427.5646080887628,470.68150694379517,509.48806091073857,532.7122214423864,63.92520989755263,6.0,relative
alt-augmented,lines_aug,ga_cash_ex_reserves_musd,2023Q2,2023-05-09,0,216.28648589735147,W1,PIT,none_rw,10.0,13.0,2023-05-09,219.0,2023-08-03,rev_leg=guide_cushion;scenario=backtest;,179.56890547294591,187.6787898051964,201.23005094018035,216.28648589735147,231.3429208545226,244.89418198950654,253.00406632175702,22.322703870287196,6.0,relative
alt-augmented,margin_aug,adj_ebitda_margin_pct,2023Q2,2023-05-09,0,34.060125094480526,W1,PIT,none_rw,10.0,13.0,2023-05-09,32.971014492753625,2023-08-03,rev_leg=guide_cushion;scenario=backtest;,27.607338330011324,29.032578056475934,31.414091148650392,34.060125094480526,36.70615904031066,39.08767213248512,40.51291185894973,3.9230157983288905,6.0,additive
alt-augmented,margin_aug,adj_ebitda_musd,2023Q2,2023-05-09,0,839.0140659757794,W1,PIT,none_rw,10.0,13.0,2023-05-09,819.0,2023-08-03,rev_leg=guide_cushion;scenario=backtest;,443.27489206060056,530.6825831202007,676.7370024223744,839.0140659757794,1001.2911295291843,1147.3455488313582,1234.7532398909584,240.59233443685278,6.0,relative
alt-augmented,margin_aug,total_cash_costs_musd,2023Q2,2023-05-09,0,1624.3182431346836,W1,PIT,none_rw,10.0,13.0,2023-05-09,1665.0,2023-08-03,rev_leg=guide_cushion;scenario=backtest;,1496.0738733413302,1524.399459974897,1571.730273282139,1624.3182431346836,1676.9062129872282,1724.2370262944703,1752.562612928037,77.96704077008854,6.0,relative
alt-augmented,lines_aug,cor_cash_musd,2023Q3,2023-05-09,1,480.1781635340855,W1,PIT,none_rw,10.0,13.0,2023-05-09,459.0,2023-11-01,rev_leg=naive;scenario=backtest;,453.9458170217778,459.7398070810172,469.42131042799116,480.1781635340855,490.93501664017987,500.6165199871539,506.41051004639326,15.948134279234358,4.0,relative
alt-augmented,lines_aug,ops_cash_musd,2023Q3,2023-05-09,1,323.8978112445381,W1,PIT,none_rw,10.0,13.0,2023-05-09,299.0,2023-11-01,rev_leg=naive;scenario=backtest;,295.820593588677,302.0220639723057,312.3844490750413,323.8978112445381,335.4111734140349,345.7735585167705,351.9750289003992,17.069736294954474,4.0,relative
alt-augmented,lines_aug,pd_cash_musd,2023Q3,2023-05-09,1,250.2230411591579,W1,PIT,none_rw,10.0,13.0,2023-05-09,244.0,2023-11-01,rev_leg=naive;scenario=backtest;,230.01507222069924,234.47844613549236,241.93654824699965,250.2230411591579,258.5095340713161,265.96763618282347,270.43101009761654,12.285572775196767,4.0,relative
alt-augmented,lines_aug,sm_cash_musd,2023Q3,2023-05-09,1,440.53251874678665,W1,PIT,none_rw,10.0,13.0,2023-05-09,370.0,2023-11-01,rev_leg=naive;scenario=backtest;,321.94589565272827,348.13835674435717,391.9048107995748,440.53251874678665,489.1602266939985,532.9266807492161,559.1191418408451,72.09554768337878,4.0,relative
alt-augmented,lines_aug,ga_cash_ex_reserves_musd,2023Q3,2023-05-09,1,211.08753772528863,W1,PIT,none_rw,10.0,13.0,2023-05-09,202.0,2023-11-01,rev_leg=naive;scenario=backtest;,193.30744069082286,197.2345657545938,203.79661954829226,211.08753772528863,218.37845590228503,224.94050969598348,228.8676347597544,10.80953146415764,4.0,relative
alt-augmented,margin_aug,adj_ebitda_margin_pct,2023Q3,2023-05-09,1,51.528191552456626,W1,PIT,none_rw,10.0,13.0,2023-05-09,53.98881365911098,2023-11-01,rev_leg=naive;scenario=backtest;,46.13330017290698,47.324880461354354,49.315958877582396,51.528191552456626,53.740424227330855,55.7315026435589,56.923082932006274,3.279861071619118,4.0,additive
alt-augmented,margin_aug,adj_ebitda_musd,2023Q3,2023-05-09,1,1790.3782602185818,W1,PIT,none_rw,10.0,13.0,2023-05-09,1834.0,2023-11-01,rev_leg=naive;scenario=backtest;,1170.7956804599705,1307.6441056023812,1536.311823789367,1790.3782602185818,2044.4446966477965,2273.1124148347826,2409.9608399771932,376.6794622977663,4.0,relative
alt-augmented,margin_aug,total_cash_costs_musd,2023Q3,2023-05-09,1,1684.182375964321,W1,PIT,none_rw,10.0,13.0,2023-05-09,1563.0,2023-11-01,rev_leg=naive;scenario=backtest;,1604.6142129707716,1622.188589902712,1651.5546031937147,1684.182375964321,1716.810148734927,1746.17616202593,1763.7505389578703,48.37400829459751,4.0,relative
alt-augmented,lines_aug,cor_cash_musd,2023Q4,2023-05-09,2,413.0007730353435,W1,PIT,none_rw,10.0,13.0,2023-05-09,384.0,2024-02-13,rev_leg=naive;scenario=backtest;,381.7815788691037,388.677023795153,400.19900993041813,413.0007730353435,425.80253614026884,437.32452227553404,444.2199672015833,18.979922380145553,3.0,relative
alt-augmented,lines_aug,ops_cash_musd,2023Q4,2023-05-09,2,290.26704870276893,W1,PIT,none_rw,10.0,13.0,2023-05-09,254.0,2024-02-13,rev_leg=naive;scenario=backtest;,260.7446561547074,267.26532516417547,278.1610771751759,290.26704870276893,302.373020230362,313.2687722413624,319.7894412508305,17.948340243975117,3.0,relative
alt-augmented,lines_aug,pd_cash_musd,2023Q4,2023-05-09,2,270.5677824907842,W1,PIT,none_rw,10.0,13.0,2023-05-09,253.0,2024-02-13,rev_leg=naive;scenario=backtest;,254.15953878243934,257.7836598991348,263.8394073827148,270.5677824907842,277.29615759885365,283.3519050824336,286.97602619912914,9.975503862161574,3.0,relative
alt-augmented,lines_aug,sm_cash_musd,2023Q4,2023-05-09,2,459.6416593644645,W1,PIT,none_rw,10.0,13.0,2023-05-09,391.0,2024-02-13,rev_leg=naive;scenario=backtest;,349.27520100953916,373.6520581192101,414.38471752714923,459.6416593644645,504.8986012017797,545.6312606097188,570.0081177193898,67.09804237078261,3.0,relative
alt-augmented,lines_aug,ga_cash_ex_reserves_musd,2023Q4,2023-05-09,2,230.4436395944574,W1,PIT,none_rw,10.0,13.0,2023-05-09,211.0,2024-02-13,rev_leg=naive;scenario=backtest;,208.98879966572358,213.72757243282368,221.64585395145835,230.4436395944574,239.24142523745647,247.15970675609117,251.89847952319127,13.043616512247157,3.0,relative
alt-augmented,margin_aug,adj_ebitda_margin_pct,2023Q4,2023-05-09,2,28.012069541665213,W1,PIT,none_rw,10.0,13.0,2023-05-09,33.27321911632101,2024-02-13,rev_leg=naive;scenario=backtest;,23.71711790897361,24.665752338343236,26.250878876203114,28.012069541665213,29.77326020712731,31.35838674498719,32.30702117435682,2.6111451878254672,3.0,additive
alt-augmented,margin_aug,adj_ebitda_musd,2023Q4,2023-05-09,2,641.8896122973723,W1,PIT,none_rw,10.0,13.0,2023-05-09,738.0,2024-02-13,rev_leg=naive;scenario=backtest;,-105.87137121155975,59.288070514521365,335.26225609420794,641.8896122973723,948.5169685005367,1224.4911540802232,1389.6505958063044,454.606398561319,3.0,relative
alt-augmented,margin_aug,total_cash_costs_musd,2023Q4,2023-05-09,2,1649.5855368079956,W1,PIT,none_rw,10.0,13.0,2023-05-09,1480.0,2024-02-13,rev_leg=naive;scenario=backtest;,1476.7684588560815,1514.938907361342,1578.7200532005338,1649.5855368079956,1720.4510204154574,1784.2321662546494,1822.4026147599097,105.06532321189506,3.0,relative
alt-augmented,lines_aug,cor_cash_musd,2023Q2,2023-05-09,0,443.6876230896939,W1,full_sample,none_rw,10.0,13.0,2023-05-09,432.0,2023-08-03,rev_leg=guide_cushion;scenario=backtest;,395.24682521102307,405.9460396804173,423.8239579433681,443.6876230896939,463.5512882360197,481.42920649897053,492.1284209683647,29.449914013595055,42.0,relative
alt-augmented,lines_aug,ops_cash_musd,2023Q2,2023-05-09,0,266.3416637155391,W1,full_sample,none_rw,10.0,13.0,2023-05-09,298.0,2023-08-03,rev_leg=guide_cushion;scenario=backtest;,235.70238067602892,242.46973948893017,253.7776993451605,266.3416637155391,278.9056280859176,290.213587942148,296.9809467550492,18.6273614487486,42.0,relative
alt-augmented,lines_aug,pd_cash_musd,2023Q2,2023-05-09,0,258.9686909116223,W1,full_sample,none_rw,10.0,13.0,2023-05-09,260.0,2023-08-03,rev_leg=guide_cushion;scenario=backtest;,238.40723878544287,242.94868722836873,250.53724845314716,258.9686909116223,267.4001333700974,274.9886945948759,279.5301430378017,12.500475294137534,42.0,relative
alt-augmented,lines_aug,sm_cash_musd,2023Q2,2023-05-09,0,436.2741861376501,W1,full_sample,none_rw,10.0,13.0,2023-05-09,450.0,2023-08-03,rev_leg=guide_cushion;scenario=backtest;,374.9868707952582,388.5235208881001,411.14266966825306,436.2741861376501,461.4057026070471,484.0248513872001,497.56150148004195,37.260042071938145,42.0,relative
alt-augmented,lines_aug,ga_cash_ex_reserves_musd,2023Q2,2023-05-09,0,196.5522620944373,W1,full_sample,none_rw,10.0,13.0,2023-05-09,219.0,2023-08-03,rev_leg=guide_cushion;scenario=backtest;,170.9377388083178,176.59526903430432,186.04875398310057,196.5522620944373,207.05577020577408,216.50925515457027,222.16678538055683,15.57252442795947,42.0,relative
