sample,weighting,line,spec,n_obs,c,k,t_k,p_k,resid_sd,r2,k_l1,t_k_l1,k_l2,t_k_l2,k_sum,d_E2,t_d_E2,d_E3,t_d_E3,d_E4,t_d_E4,d_E5,t_d_E5,k_dn,t_k_dn,p_k_dn,k_dn_minus_up,p_equal
1Q22+,rw,pd,asym_up_dn,16,0.12883748223679042,-0.289843920698174,-0.7301022044082683,0.4653277139951887,0.04006626507965267,0.047961392916461065,,,,,,,,,,,,,,0.20407458312555293,1.810852961643224,0.0701636155421163,0.49391850382372693,0.299590272846716
1Q22+,rw,sm,lag0,18,0.15471252960338308,0.4184799156650245,2.251566057846838,0.024349708029477158,0.06694679118157841,0.13006489264741128,,,,,,,,,,,,,,,,,,
1Q22+,rw,sm,lag1,17,0.21795241231855694,-0.0599525584963236,-0.464359821833478,0.6423899708791566,0.06792376733495549,0.0035172007727417576,,,,,,,,,,,,,,,,,,
1Q22+,rw,sm,lag2,16,0.22419945215421982,-0.10944346880582846,-0.6411802181635002,0.52140560049593,0.0678891758665272,0.013388910121297393,,,,,,,,,,,,,,,,,,
1Q22+,rw,sm,dl_0_1_2,16,0.13118042185781642,1.1430572407241635,2.8646731174631,0.0041743990935278665,0.05922776394894937,0.24907667721277205,-0.22924541885857563,-0.7759936696624699,-0.31426592059587477,-1.7501451821369614,0.5995459012697131,,,,,,,,,,,,,
1Q22+,rw,sm,lag0_episode_dummies,18,0.1492571297282052,0.4917087953930088,3.6579255481937794,0.00025426487724482033,0.05260994687899314,0.4627665409556546,,,,,,-0.05629167528716503,-1.1799434603640875,-0.1265068477255503,-3.3994280182656693,-0.00694746871457629,-0.169957693634676,0.0344485784922271,1.0885077987764056,,,,,
1Q22+,rw,sm,asym_up_dn,16,0.17180467904357313,1.8250939390945706,3.966552424949823,7.291974211140165e-05,0.05490279774488456,0.3547412964371751,,,,,,,,,,,,,,-0.12061750992951237,-0.5010203793335297,0.6163567804591021,-1.945711449024083,0.0029899870703004477
1Q22+,rw,ga,lag0,18,0.07119083470069672,-0.11022782532783167,-0.294961240813828,0.7680234884490316,0.09240270382268108,0.005415497122653878,,,,,,,,,,,,,,,,,,
1Q22+,rw,ga,lag1,17,0.04256063091810153,0.09294376609878355,0.47001919476829473,0.6383413039122783,0.0921812670589163,0.004584742205166581,,,,,,,,,,,,,,,,,,
1Q22+,rw,ga,lag2,16,0.018451956034435914,0.281791728296387,1.1093291024267913,0.26728823485235775,0.0904837094291235,0.04820369296617344,,,,,,,,,,,,,,,,,,
1Q22+,rw,ga,dl_0_1_2,16,0.1607602418073524,-1.5119497540478049,-1.9468939189033874,0.05154745385296367,0.07731277933987225,0.3051264275628248,-0.035547989515725575,-0.04973152246598265,0.7459450933349081,1.2917816117001668,-0.8015526502286223,,,,,,,,,,,,,
1Q22+,rw,ga,lag0_episode_dummies,18,0.06619044998541605,0.16432106526867155,1.4037143002750652,0.1604039423770507,0.052008116280821866,0.6849245412865599,,,,,,0.03922179012976486,1.2830816158068878,0.013539710731066013,0.4533916274998981,0.026735480827715825,0.8910592745468635,-0.14925944826164989,-8.775877387435907,,,,,
1Q22+,rw,ga,asym_up_dn,16,0.10508866246118151,-2.6794989308976636,-4.50145289565608,6.749052350097194e-06,0.06699009168149578,0.4782957593503667,,,,,,,,,,,,,,-0.061311312615496216,-0.1653070126109952,0.868702339491628,2.6181876182821675,0.0031172581790264537
1Q22+,rw,total_cash_costs_musd,lag0,18,0.08301643415065912,0.3641734264213614,6.575391625417262,4.8525276734494404e-11,0.027077361000628356,0.4090286802047369,,,,,,,,,,,,,,,,,,
1Q22+,rw,total_cash_costs_musd,lag1,17,0.10542426299187758,0.1944435395841072,2.684747804027825,0.00725845534067947,0.028697137531556137,0.17218608196280927,,,,,,,,,,,,,,,,,,
1Q22+,rw,total_cash_costs_musd,lag2,16,0.1170236376764815,0.10569876119034048,1.3516265237020786,0.1764948209329673,0.029354799193718608,0.06340917101057097,,,,,,,,,,,,,,,,,,
1Q22+,rw,total_cash_costs_musd,dl_0_1_2,16,0.08181117404184417,0.3470417055758908,2.366452762111109,0.01795946597609755,0.027021033469758687,0.20641110126078177,0.052956541322941975,0.33249161474394073,-0.026390715340755905,-0.3026224899286257,0.3736075315580769,,,,,,,,,,,,,
1Q22+,rw,total_cash_costs_musd,lag0_episode_dummies,18,0.08364403684930034,0.36130345581413664,8.477791129735166,2.2950951671862502e-17,0.024383167991293125,0.5207810356808213,,,,,,0.018117735808618994,1.0143894524709873,-0.039227022863827725,-1.99848496884192,0.0036248460487523066,0.18413774798651908,0.0012086440277186694,0.09475970393011512,,,,,
1Q22+,rw,total_cash_costs_musd,asym_up_dn,16,0.11294002099905798,0.5813290527719499,2.5244942957627776,0.01158648852938873,0.027013132490071767,0.20687512593099433,,,,,,,,,,,,,,-0.2601897058508933,-1.7371361347271095,0.08236314452460172,-0.8415187586228432,0.017512487389625235
1Q22+,eq,cor,lag0,18,0.04122003555224284,0.5805721626909379,14.393101225800525,5.717360895423996e-47,0.03777349449590542,0.7710977880870975,,,,,,,,,,,,,,,,,,
1Q22+,eq,cor,lag1,17,0.055869642032493456,0.4302016176232247,9.805503815632932,1.0661362913629757e-22,0.03410173276104257,0.7053502406535095,,,,,,,,,,,,,,,,,,
1Q22+,eq,cor,lag2,16,0.08287443987976889,0.23333129412002268,3.453552931016107,0.0005532537188039162,0.04371358959108192,0.31250235390466075,,,,,,,,,,,,,,,,,,
1Q22+,eq,cor,dl_0_1_2,16,0.013614170903489042,0.45487978671592905,1.6409792520155786,0.10080172216362342,0.02959381977148272,0.6849058620041317,0.69938954784472,3.8293245390795176,-0.3610478015273658,-2.316488150146165,0.7932215330332831,,,,,,,,,,,,,
1Q22+,eq,cor,lag0_episode_dummies,18,0.03418939637326255,0.5737556865507907,13.808798983933329,2.255608303099559e-43,0.0357775468986815,0.7946490196327552,,,,,,0.020117701005284344,1.659575046468984,-0.012005467080495867,-0.8935285058224199,0.01634111926786831,0.7821943882087684,0.01960817724019659,1.5366445521125582,,,,,
1Q22+,eq,cor,asym_up_dn,16,0.09418208575257246,0.7201649483656907,1.817470031741922,0.06914517299270526,0.04425004680757729,0.29552474437288223,,,,,,,,,,,,,,-0.4141088124182079,-3.0181520177936263,0.0025432129386396478,-1.1342737607838986,0.022488689594386373
1Q22+,eq,ops,lag0,18,0.018432988132876887,0.4647536083749273,8.011391635699985,1.1341764497287284e-15,0.06185491825445584,0.44599621743047646,,,,,,,,,,,,,,,,,,
1Q22+,eq,ops,lag1,17,0.015014797511656158,0.4352713149111492,7.603389073400553,2.8847452766300653e-14,0.05741793249705638,0.4636445936395188,,,,,,,,,,,,,,,,,,
1Q22+,eq,ops,lag2,16,0.015061817992698243,0.390442496991799,5.829549481374406,5.557721575842847e-09,0.05549050520843493,0.4412946568957765,,,,,,,,,,,,,,,,,,
1Q22+,eq,ops,dl_0_1_2,16,0.023108364443811556,-0.14610652990698578,-0.4175014480857812,0.676311665334816,0.05529414885200675,0.4452416833547401,0.10136364902513217,0.3414496181338005,0.3716979929590821,1.3404609035532913,0.3269551120772285,,,,,,,,,,,,,
1Q22+,eq,ops,lag0_episode_dummies,18,0.026977039109580648,0.3446184374715376,5.945139274751145,2.7622189671010212e-09,0.053470186815684405,0.5860120899733111,,,,,,0.0667657679905137,3.180906916261274,0.0349574759459058,1.3215090546845538,-0.018907531874343107,-0.6612091150168751,-0.026919892845209396,-1.3061044651140212,,,,,
1Q22+,eq,ops,asym_up_dn,16,0.03535472147347389,0.3944541583301415,1.4302195893252088,0.15265400483330432,0.047410778194763505,0.592150781275432,,,,,,,,,,,,,,-0.7889569086752175,-6.965734457374833,3.2669484708204533e-12,-1.183411067005359,0.00021659733912206633
1Q22+,eq,pd,lag0,18,0.11934429533459096,-0.07325229323105836,-0.8559771949897936,0.3920103937400088,0.04639962395948002,0.03432159235554355,,,,,,,,,,,,,,,,,,
1Q22+,eq,pd,lag1,17,0.12891216284111648,-0.12581678161428292,-1.3755705772617606,0.16895462113631898,0.04605410589535299,0.10093443171962113,,,,,,,,,,,,,,,,,,
1Q22+,eq,pd,lag2,16,0.13920948680865947,-0.18204826665422308,-3.1798711718607087,0.001473405400499564,0.04445016443494251,0.21111116456849854,,,,,,,,,,,,,,,,,,
1Q22+,eq,pd,dl_0_1_2,16,0.19364537996329934,-0.6057896011262605,-2.7789909492167224,0.005452804438316796,0.04091035069067003,0.3317553802843637,-0.06353504214818201,-0.18700773327455258,0.05137663965342876,0.23911953328166363,-0.6179480036210137,,,,,,,,,,,,,
1Q22+,eq,pd,lag0_episode_dummies,18,0.1293952187964266,-0.017645877122412834,-0.27807914574204085,0.7809516039199424,0.03887510729657836,0.32212939695440235,,,,,,-0.04455447234323182,-1.9290537999134658,-0.06124898949310839,-2.3650341570815794,0.006201259117895976,0.21324342811137664,-0.013585579575481718,-0.5173864478395745,,,,,
1Q22+,eq,pd,asym_up_dn,16,0.11761223215534863,0.015229319203299618,0.024115259663078398,0.9807606714114401,0.04764364872475412,0.09368515426272861,,,,,,,,,,,,,,0.20104484201525505,1.2693012694515415,0.20433363378074865,0.18581552281195543,0.8103696496458034
1Q22+,eq,sm,lag0,18,0.1306599758104438,0.40983466573119376,3.062278507000342,0.0021965897189042405,0.08547147476719621,0.24691195499971874,,,,,,,,,,,,,,,,,,
1Q22+,eq,sm,lag1,17,0.17917624238839744,0.06138782737840508,0.6973977262737687,0.48555392409310516,0.0777260147059551,0.009295725821694578,,,,,,,,,,,,,,,,,,
1Q22+,eq,sm,lag2,16,0.1788032298927283,0.06536441395036913,0.6367361363851124,0.5242967311570802,0.08004739478931427,0.010525961620102886,,,,,,,,,,,,,,,,,,
1Q22+,eq,sm,dl_0_1_2,16,0.1286111024821117,0.46692326541474655,0.636201683039472,0.5246449763275023,0.078097013739972,0.0581562608125723,0.2380278248765535,0.5584958902189657,-0.23613655948398238,-0.6962146851571371,0.4688145308073177,,,,,,,,,,,,,
1Q22+,eq,sm,lag0_episode_dummies,18,0.15664990860594838,0.45430800294333834,4.364445047088622,1.274458809478282e-05,0.07129112293109692,0.4760687904865518,,,,,,-0.06408680584960066,-1.371444341188887,-0.11700400018061731,-3.0509458852459037,-0.01943363677569371,-0.4186616091645982,0.035291200729973826,1.0750852755338185,,,,,
1Q22+,eq,sm,asym_up_dn,16,0.14317776527811643,2.3993898947450623,3.4305798302352972,0.0006022927222111563,0.06821711851271085,0.2813842333509561,,,,,,,,,,,,,,-0.4217514917072904,-2.0453193640703136,0.04082338286094753,-2.8211413864523527,0.0016043282183559027
1Q22+,eq,ga,lag0,18,0.06370791431705256,0.17825097756748637,3.0315355249773863,0.002433132873132455,0.07539125472817894,0.07383017608510678,,,,,,,,,,,,,,,,,,
1Q22+,eq,ga,lag1,17,0.06474277895063599,0.14624298094126517,1.7471956272585782,0.08060340998306027,0.07615895339265727,0.05254991409669796,,,,,,,,,,,,,,,,,,
1Q22+,eq,ga,lag2,16,0.04246014196601127,0.2609282387297776,2.1270914251281603,0.03341248760734008,0.07354807998465934,0.16722339659852026,,,,,,,,,,,,,,,,,,
1Q22+,eq,ga,dl_0_1_2,16,0.10044002160917789,-0.5156646252362223,-0.6511978006956908,0.5149188098793357,0.07047620852414078,0.23533555039496257,-0.32138014647828916,-0.5506703241100569,0.6315275607006225,1.3613630890024684,-0.20551721101388887,,,,,,,,,,,,,
1Q22+,eq,ga,lag0_episode_dummies,18,0.08401762316056577,0.11602251421176024,1.5147441326899491,0.12983721340602272,0.05343318673097478,0.5347666530681692,,,,,,0.027544008520397126,0.850776227887813,0.009137146813581309,0.2964019107022981,0.004557533898871464,0.13888941926260454,-0.15806779688481298,-7.906445512438086,,,,,
1Q22+,eq,ga,asym_up_dn,16,0.09973891602999849,-2.485619391613455,-5.521431896214915,3.362481409952236e-08,0.059282269015470505,0.45895240422356987,,,,,,,,,,,,,,-0.22243078518466186,-1.219294433255804,0.2227324607226212,2.263188606428793,5.857707246418246e-05
1Q22+,eq,total_cash_costs_musd,lag0,18,0.07532758856135696,0.3960572763381169,12.81183622806584,1.4076360588353946e-37,0.034806627305257125,0.6486725760448384,,,,,,,,,,,,,,,,,,
1Q22+,eq,total_cash_costs_musd,lag1,17,0.09024707022918048,0.2623685117679208,8.146216306315075,3.7548821124159606e-16,0.033482919461521723,0.48014163514280017,,,,,,,,,,,,,,,,,,
1Q22+,eq,total_cash_costs_musd,lag2,16,0.09799847547857662,0.19146781750133654,4.484901069038668,7.294777249406344e-06,0.035507665001712034,0.3168892491116754,,,,,,,,,,,,,,,,,,
1Q22+,eq,total_cash_costs_musd,dl_0_1_2,16,0.07033183762136345,0.22405594783719365,0.9203406090718372,0.3573947941481359,0.03380396731096171,0.38086944333782335,0.19644871998187685,1.525514264100575,-0.006091959959686144,-0.051433290073695376,0.41441270785938433,,,,,,,,,,,,,
1Q22+,eq,total_cash_costs_musd,lag0_episode_dummies,18,0.08335829702929116,0.3658186465791614,9.400490909773138,5.430908537929193e-21,0.0316872634329857,0.7088226199473375,,,,,,0.013956222244691447,0.8058756019939441,-0.03313069031917677,-1.6725967054805226,-0.0009987343788345302,-0.047622783590519115,0.001374817764507208,0.10526484641648697,,,,,
1Q22+,eq,total_cash_costs_musd,asym_up_dn,16,0.09846532975179573,0.8566521298611924,3.24717748600195,0.0011655567984626115,0.029999634681456652,0.512383014859151,,,,,,,,,,,,,,-0.4432940800597698,-5.096485914193769,3.460162961629773e-07,-1.2999462099209622,0.00015302433376493797
1Q21+,rw,cor,lag0,22,0.05618062101648963,0.513277234959991,8.476166371743961,2.327358698414972e-17,0.03858213866702089,0.6616295435879389,,,,,,,,,,,,,,,,,,
1Q21+,rw,cor,lag1,21,0.10427384019091936,0.16196797223404144,0.9493848516740994,0.34242491195252023,0.050091126351423015,0.40439621880581944,,,,,,,,,,,,,,,,,,
1Q21+,rw,cor,lag2,20,0.10668058948088474,0.14661906114212464,1.8181808960162713,0.06903648889318435,0.047327526858150934,0.2755084696035849,,,,,,,,,,,,,,,,,,
1Q21+,rw,cor,dl_0_1_2,20,0.04903335630893497,0.4891685101389039,2.4062541050243973,0.016117049933181218,0.03584210302195613,0.5844793045787333,0.10206172457865305,1.1334707540933202,-0.02665716248959385,-0.40452135242440185,0.5645730722279632,,,,,,,,,,,,,
1Q21+,rw,ops,lag0,22,0.020796090073422847,0.330829229632917,3.2971272883445617,0.000976792218377919,0.060613326454119945,0.20357571908808925,,,,,,,,,,,,,,,,,,
1Q21+,rw,ops,lag1,21,0.031843647040189625,0.2490007620070802,2.305635653232739,0.02113099935343746,0.05687374451750023,0.23540640794323864,,,,,,,,,,,,,,,,,,
1Q21+,rw,ops,lag2,20,0.03786632079803973,0.20832494990950629,1.6348001883027574,0.10209094129913483,0.05778631597902302,0.19929691657987392,,,,,,,,,,,,,,,,,,
1Q21+,rw,ops,dl_0_1_2,20,0.014161492547847744,-0.18532303749725823,-1.082600332175167,0.2789858598093292,0.0512844994697932,0.36934226405366866,0.35434025750971576,2.959449705965735,0.21016848829825535,3.12748017877238,0.37918570831071285,,,,,,,,,,,,,
1Q21+,rw,pd,lag0,22,0.12659494689282122,-0.06179211735715384,-0.7732185543178176,0.43939304715193517,0.040976608255585203,0.13812186478346022,,,,,,,,,,,,,,,,,,
1Q21+,rw,pd,lag1,21,0.12710828210472536,-0.06518529015858746,-0.8613075723812517,0.38906866620535396,0.04034148094974181,0.0958302700895094,,,,,,,,,,,,,,,,,,
1Q21+,rw,pd,lag2,20,0.1339340191315016,-0.11632205712392435,-3.2875921616841604,0.0010104810859737396,0.03861737989522951,0.1628256054752827,,,,,,,,,,,,,,,,,,
1Q21+,rw,pd,dl_0_1_2,20,0.14561254886545977,-0.11102430408352842,-0.6483539730589718,0.5167560325354046,0.03813026248439027,0.18381254077099318,-0.01103726837209884,-0.14780501605317906,-0.07896315035295123,-1.6941871859355244,-0.2010247228085785,,,,,,,,,,,,,
1Q21+,rw,sm,lag0,22,0.12127752121156796,0.6621144069286217,3.429829311755551,0.0006039610494559494,0.08418062813252412,0.4408681933393256,,,,,,,,,,,,,,,,,,
1Q21+,rw,sm,lag1,21,0.20155091366259995,0.07676846304806123,0.6350729427974257,0.5253808427997584,0.07721334847708758,0.4547904549123477,,,,,,,,,,,,,,,,,,
1Q21+,rw,sm,lag2,20,0.22837836891949048,-0.11938816727940749,-1.1055647222256877,0.268914966171404,0.07389350112072184,0.3263526497170739,,,,,,,,,,,,,,,,,,
1Q21+,rw,sm,dl_0_1_2,20,0.14564307158367767,1.041548599200549,3.0114128535603055,0.002600350320858799,0.06021661004567845,0.552644559746501,-0.12792266708511146,-0.7920077367943903,-0.43228462492597103,-3.6781333866443933,0.4813413071894666,,,,,,,,,,,,,
1Q21+,rw,ga,lag0,22,0.03943920368964996,0.12114021793725019,0.6634538027049041,0.5070399574298757,0.09482974940210252,0.051332401507662606,,,,,,,,,,,,,,,,,,
1Q21+,rw,ga,lag1,21,0.05362918987826837,0.01764646496172145,0.1395256721119698,0.8890347709336022,0.09546948302679843,0.023919581708168103,,,,,,,,,,,,,,,,,,
1Q21+,rw,ga,lag2,20,0.04501005876226013,0.08128123215861635,0.5835679163038178,0.5595110510795408,0.09223490620818516,0.07836721237160427,,,,,,,,,,,,,,,,,,
1Q21+,rw,ga,dl_0_1_2,20,0.08374981528391204,-1.1257950908605556,-1.970442847155638,0.048787639054769454,0.08277088720286487,0.25779732316518034,0.5756554884441463,3.7480060538253483,0.34847914496705373,1.9502248012126702,-0.20166045744935562,,,,,,,,,,,,,
1Q21+,rw,total_cash_costs_musd,lag0,22,0.08039002230588332,0.38331158562718537,6.222028862293174,4.907667242725945e-10,0.0337431864956526,0.554839697690076,,,,,,,,,,,,,,,,,,
1Q21+,rw,total_cash_costs_musd,lag1,21,0.1194467581377058,0.09818934889039115,0.9918910402571822,0.32125068025658154,0.034048681913751815,0.4288812705988939,,,,,,,,,,,,,,,,,,
1Q21+,rw,total_cash_costs_musd,lag2,20,0.11825910428968067,0.10834627982123402,1.981580208249644,0.047526244117895286,0.032518554242174466,0.3466757632977632,,,,,,,,,,,,,,,,,,
1Q21+,rw,total_cash_costs_musd,dl_0_1_2,20,0.08289700088908077,0.36042840122489905,3.47717822220265,0.0005067208723258981,0.02686899167338862,0.5539648862593445,0.01381878629591457,0.24493325699550172,-0.009361748869078201,-0.26012632980121575,0.36488543865173545,,,,,,,,,,,,,
1Q21+,eq,cor,lag0,22,0.054541167362546036,0.507877051456611,11.500002821998555,1.3191111604414838e-30,0.04888092802500538,0.8763250909790723,,,,,,,,,,,,,,,,,,
1Q21+,eq,cor,lag1,21,0.14507154432993827,0.012259768553007993,0.07740498052539234,0.938301378786061,0.08788946887265593,0.5409565499197635,,,,,,,,,,,,,,,,,,
1Q21+,eq,cor,lag2,20,0.1150906350191684,0.14379531159755707,1.9278276166150283,0.053876571439087466,0.06488793336399153,0.5098204687412483,,,,,,,,,,,,,,,,,,
1Q21+,eq,cor,dl_0_1_2,20,0.04104299552882174,0.3858275295122277,3.4616677183333495,0.0005368395092271244,0.03432695161230208,0.8628178001055729,0.10793133310238062,2.074219172638267,0.05984869346779567,1.624585171864188,0.553607556082404,,,,,,,,,,,,,
1Q21+,eq,ops,lag0,22,0.04684836426786191,0.30968728530917317,3.8560953317358817,0.0001152125720879008,0.08675668985503307,0.4064065473259658,,,,,,,,,,,,,,,,,,
1Q21+,eq,ops,lag1,21,0.06692268555031054,0.17727134692316254,2.2303371151077758,0.025725070943653408,0.0669123551102029,0.40650840300064506,,,,,,,,,,,,,,,,,,
1Q21+,eq,ops,lag2,20,0.08867821970540338,0.06597488361898331,0.6168502095085056,0.5373335306957894,0.08043679307963558,0.1494447580047924,,,,,,,,,,,,,,,,,,
1Q21+,eq,ops,dl_0_1_2,20,0.02001330219116476,-0.19095729907113473,-2.0614126430403203,0.039263689696620245,0.050759133787212064,0.6612951348139249,0.3953382067109614,7.150350628597639,0.16267589283429784,3.8996338404136224,0.36705680047412453,,,,,,,,,,,,,
1Q21+,eq,pd,lag0,22,0.09869617867426358,0.03942710659598145,1.139536707934131,0.25447936679107885,0.0503456931003795,0.3606208371901808,,,,,,,,,,,,,,,,,,
1Q21+,eq,pd,lag1,21,0.10272602010751578,0.01544354807023018,0.4392099915225508,0.6605093859731723,0.047564473794874294,0.19793907714149017,,,,,,,,,,,,,,,,,,
1Q21+,eq,pd,lag2,20,0.12657355340020587,-0.09132781090299832,-4.243960555967302,2.1960897005393808e-05,0.04263710078733205,0.35373043346077315,,,,,,,,,,,,,,,,,,
1Q21+,eq,pd,dl_0_1_2,20,0.12041620871192948,0.12140868378487049,1.2727998109800398,0.2030890882858769,0.04221654034089189,0.36641680075172967,-0.039087447811062395,-0.8154434104089558,-0.12672144204856634,-3.5327807546858208,-0.04440020607475824,,,,,,,,,,,,,
1Q21+,eq,sm,lag0,22,0.05718354210180478,0.8108049134259021,4.412803082370988,1.0204080001154694e-05,0.1671377282947882,0.6180605256248022,,,,,,,,,,,,,,,,,,
1Q21+,eq,sm,lag1,21,0.18759217989051072,0.08781973311753048,0.6657710271480239,0.5055574664015456,0.1225785375831144,0.7197829021756339,,,,,,,,,,,,,,,,,,
1Q21+,eq,sm,lag2,20,0.23648316369649514,-0.1358580719189623,-1.3248013375345442,0.18523705108604915,0.10879247211827361,0.6269355113954915,,,,,,,,,,,,,,,,,,
1Q21+,eq,sm,dl_0_1_2,20,0.13459156007784778,0.5620881999829319,1.6764674354100606,0.09364666962950297,0.07830551956951468,0.8067270963431632,0.1317404962517903,0.8657534341420774,-0.2612884621983851,-2.3583762734423055,0.4325402340363371,,,,,,,,,,,,,
1Q21+,eq,ga,lag0,22,0.045694069830947884,0.27655481896198364,6.3673180585180305,1.92362018926476e-10,0.08232954585188891,0.5298194439680248,,,,,,,,,,,,,,,,,,
1Q21+,eq,ga,lag1,21,0.1078018876319312,-0.05524845410065995,-0.5264350407132037,0.5985859747054646,0.1030778447561288,0.16161500708829624,,,,,,,,,,,,,,,,,,
1Q21+,eq,ga,lag2,20,0.10259884131707099,-0.027536730585221457,-0.3675698462757,0.713194002282409,0.08037484847989985,0.4681858660923994,,,,,,,,,,,,,,,,,,
1Q21+,eq,ga,dl_0_1_2,20,0.0657098888694429,-0.3175112208639353,-1.0379410018249795,0.29929752314375335,0.06905909407672667,0.6073900564007313,0.3280290623003112,2.1549232330427612,0.09277785991500909,0.7886422914430391,0.103295701351385,,,,,,,,,,,,,
1Q21+,eq,total_cash_costs_musd,lag0,22,0.07095651805437422,0.4199107642581465,5.731050880233467,9.981031897155326e-09,0.06798038372635866,0.681385721766925,,,,,,,,,,,,,,,,,,
1Q21+,eq,total_cash_costs_musd,lag1,21,0.13936906652676118,0.04125316830513997,0.4421858831506563,0.6583547005985172,0.05732865665354072,0.5957745934221149,,,,,,,,,,,,,,,,,,
1Q21+,eq,total_cash_costs_musd,lag2,20,0.12588524825234804,0.09736841520228207,1.8442377589993453,0.0651484977580115,0.049549099166507064,0.54041838212592,,,,,,,,,,,,,,,,,,
1Q21+,eq,total_cash_costs_musd,dl_0_1_2,20,0.07539353748375341,0.2437162248722918,2.4556476651882044,0.014063096252451833,0.03212554890663741,0.8068066215939278,0.08401984390567138,1.7071532649526933,0.046288846104740225,1.309542954057126,0.3740249148827034,,,,,,,,,,,,,
