method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
alpha-b2,revenue_q_plus_2,revenue_musd,2024Q4,2024-08-06,2,2753.8054049646767,2753.8054049646767,W1,PIT,2,16,,,,,,,,2453.7294685990337,,,,,,,2024-08-06,w_2over3_unseasonal_gbv_growth,Revenue before guide cushion; full_sample coefficients look ahead to RUN_DATE; horizon 2 follows package printed-quarter convention,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2024Q4,2024-08-06,2,2753.8054049646767,2753.8054049646767,W2,PIT,2,16,,,,,,,,2453.7294685990337,,,,,,,2024-08-06,w_2over3_unseasonal_gbv_growth,Revenue before guide cushion; full_sample coefficients look ahead to RUN_DATE; horizon 2 follows package printed-quarter convention,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2024Q4,2024-08-06,2,2788.125578991737,2788.125578991737,W1,full_sample,2,16,,,,,,,,2453.7294685990337,,,,,,,,w_2over3_unseasonal_gbv_growth,Revenue before guide cushion; full_sample coefficients look ahead to RUN_DATE; horizon 2 follows package printed-quarter convention,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2024Q4,2024-08-06,2,2788.125578991737,2788.125578991737,W2,full_sample,2,16,,,,,,,,2453.7294685990337,,,,,,,,w_2over3_unseasonal_gbv_growth,Revenue before guide cushion; full_sample coefficients look ahead to RUN_DATE; horizon 2 follows package printed-quarter convention,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2025Q1,2024-11-07,2,2803.9500965145166,2803.9500965145166,W1,PIT,2,17,,,,,,,,2353.2363850456286,,,,,,,2024-11-07,w_2over3_unseasonal_gbv_growth,Revenue before guide cushion; full_sample coefficients look ahead to RUN_DATE; horizon 2 follows package printed-quarter convention,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2025Q1,2024-11-07,2,2803.9500965145166,2803.9500965145166,W2,PIT,2,17,,,,,,,,2353.2363850456286,,,,,,,2024-11-07,w_2over3_unseasonal_gbv_growth,Revenue before guide cushion; full_sample coefficients look ahead to RUN_DATE; horizon 2 follows package printed-quarter convention,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2025Q1,2024-11-07,2,2762.471722882695,2762.471722882695,W1,full_sample,2,17,,,,,,,,2353.2363850456286,,,,,,,,w_2over3_unseasonal_gbv_growth,Revenue before guide cushion; full_sample coefficients look ahead to RUN_DATE; horizon 2 follows package printed-quarter convention,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2025Q1,2024-11-07,2,2762.471722882695,2762.471722882695,W2,full_sample,2,17,,,,,,,,2353.2363850456286,,,,,,,,w_2over3_unseasonal_gbv_growth,Revenue before guide cushion; full_sample coefficients look ahead to RUN_DATE; horizon 2 follows package printed-quarter convention,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2025Q2,2025-02-13,2,2591.2845019792826,2591.2845019792826,W1,PIT,2,18,,,,,,,,3072.6059513074842,,,,,,,2025-02-13,w_2over3_unseasonal_gbv_growth,Revenue before guide cushion; full_sample coefficients look ahead to RUN_DATE; horizon 2 follows package printed-quarter convention,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2025Q2,2025-02-13,2,2591.2845019792826,2591.2845019792826,W2,PIT,2,18,,,,,,,,3072.6059513074842,,,,,,,2025-02-13,w_2over3_unseasonal_gbv_growth,Revenue before guide cushion; full_sample coefficients look ahead to RUN_DATE; horizon 2 follows package printed-quarter convention,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2025Q2,2025-02-13,2,2622.090149871658,2622.090149871658,W1,full_sample,2,18,,,,,,,,3072.6059513074842,,,,,,,,w_2over3_unseasonal_gbv_growth,Revenue before guide cushion; full_sample coefficients look ahead to RUN_DATE; horizon 2 follows package printed-quarter convention,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2025Q2,2025-02-13,2,2622.090149871658,2622.090149871658,W2,full_sample,2,18,,,,,,,,3072.6059513074842,,,,,,,,w_2over3_unseasonal_gbv_growth,Revenue before guide cushion; full_sample coefficients look ahead to RUN_DATE; horizon 2 follows package printed-quarter convention,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2025Q3,2025-05-01,2,4522.371636152557,4522.371636152557,W1,PIT,2,19,,,,,,,,3958.4985994397757,,,,,,,2025-05-01,w_2over3_unseasonal_gbv_growth,Revenue before guide cushion; full_sample coefficients look ahead to RUN_DATE; horizon 2 follows package printed-quarter convention,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2025Q3,2025-05-01,2,4522.371636152557,4522.371636152557,W2,PIT,2,19,,,,,,,,3958.4985994397757,,,,,,,2025-05-01,w_2over3_unseasonal_gbv_growth,Revenue before guide cushion; full_sample coefficients look ahead to RUN_DATE; horizon 2 follows package printed-quarter convention,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2025Q3,2025-05-01,2,4518.903466293,4518.903466293,W1,full_sample,2,19,,,,,,,,3958.4985994397757,,,,,,,,w_2over3_unseasonal_gbv_growth,Revenue before guide cushion; full_sample coefficients look ahead to RUN_DATE; horizon 2 follows package printed-quarter convention,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2025Q3,2025-05-01,2,4518.903466293,4518.903466293,W2,full_sample,2,19,,,,,,,,3958.4985994397757,,,,,,,,w_2over3_unseasonal_gbv_growth,Revenue before guide cushion; full_sample coefficients look ahead to RUN_DATE; horizon 2 follows package printed-quarter convention,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2025Q4,2025-08-06,2,3005.496547800202,3005.496547800202,W1,PIT,2,20,,,,,,,,2794.061135371179,,,,,,,2025-08-06,w_2over3_unseasonal_gbv_growth,Revenue before guide cushion; full_sample coefficients look ahead to RUN_DATE; horizon 2 follows package printed-quarter convention,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2025Q4,2025-08-06,2,3005.496547800202,3005.496547800202,W2,PIT,2,20,,,,,,,,2794.061135371179,,,,,,,2025-08-06,w_2over3_unseasonal_gbv_growth,Revenue before guide cushion; full_sample coefficients look ahead to RUN_DATE; horizon 2 follows package printed-quarter convention,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2025Q4,2025-08-06,2,3023.8738625794986,3023.8738625794986,W1,full_sample,2,20,,,,,,,,2794.061135371179,,,,,,,,w_2over3_unseasonal_gbv_growth,Revenue before guide cushion; full_sample coefficients look ahead to RUN_DATE; horizon 2 follows package printed-quarter convention,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2025Q4,2025-08-06,2,3023.8738625794986,3023.8738625794986,W2,full_sample,2,20,,,,,,,,2794.061135371179,,,,,,,,w_2over3_unseasonal_gbv_growth,Revenue before guide cushion; full_sample coefficients look ahead to RUN_DATE; horizon 2 follows package printed-quarter convention,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2026Q1,2025-11-06,2,3133.1033892362107,3133.1033892362107,W1,PIT,2,21,,,,,,,,2492.9903536977495,,,,,,,2025-11-06,w_2over3_unseasonal_gbv_growth,Revenue before guide cushion; full_sample coefficients look ahead to RUN_DATE; horizon 2 follows package printed-quarter convention,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2026Q1,2025-11-06,2,3133.1033892362107,3133.1033892362107,W2,PIT,2,21,,,,,,,,2492.9903536977495,,,,,,,2025-11-06,w_2over3_unseasonal_gbv_growth,Revenue before guide cushion; full_sample coefficients look ahead to RUN_DATE; horizon 2 follows package printed-quarter convention,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2026Q1,2025-11-06,2,3134.732396715712,3134.732396715712,W1,full_sample,2,21,,,,,,,,2492.9903536977495,,,,,,,,w_2over3_unseasonal_gbv_growth,Revenue before guide cushion; full_sample coefficients look ahead to RUN_DATE; horizon 2 follows package printed-quarter convention,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2026Q1,2025-11-06,2,3134.732396715712,3134.732396715712,W2,full_sample,2,21,,,,,,,,2492.9903536977495,,,,,,,,w_2over3_unseasonal_gbv_growth,Revenue before guide cushion; full_sample coefficients look ahead to RUN_DATE; horizon 2 follows package printed-quarter convention,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2026Q2,2026-02-12,2,3024.0360947064178,3024.0360947064178,W1,PIT,2,22,,,,,,,,3468.0193548387097,,,,,,,2026-02-12,w_2over3_unseasonal_gbv_growth,Revenue before guide cushion; full_sample coefficients look ahead to RUN_DATE; horizon 2 follows package printed-quarter convention,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2026Q2,2026-02-12,2,3024.0360947064178,3024.0360947064178,W2,PIT,2,22,,,,,,,,3468.0193548387097,,,,,,,2026-02-12,w_2over3_unseasonal_gbv_growth,Revenue before guide cushion; full_sample coefficients look ahead to RUN_DATE; horizon 2 follows package printed-quarter convention,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2026Q2,2026-02-12,2,3044.1349515866286,3044.1349515866286,W1,full_sample,2,22,,,,,,,,3468.0193548387097,,,,,,,,w_2over3_unseasonal_gbv_growth,Revenue before guide cushion; full_sample coefficients look ahead to RUN_DATE; horizon 2 follows package printed-quarter convention,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2026Q2,2026-02-12,2,3044.1349515866286,3044.1349515866286,W2,full_sample,2,22,,,,,,,,3468.0193548387097,,,,,,,,w_2over3_unseasonal_gbv_growth,Revenue before guide cushion; full_sample coefficients look ahead to RUN_DATE; horizon 2 follows package printed-quarter convention,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2026Q4,2026-09-13,2,3628.501833655765,3628.501833655765,LIVE,PIT,2,24,,,,,,,,,,,,,,,2026-08-06,w_2over3_unseasonal_gbv_growth,LIVE conditional revenue before guide cushion; Q1 2027 persists GBV growth twice; no predictive interval,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2026Q4,2026-09-13,2,3628.501833655765,3628.501833655765,LIVE,full_sample,2,24,,,,,,,,,,,,,,,2026-08-06,w_2over3_unseasonal_gbv_growth,LIVE conditional revenue before guide cushion; Q1 2027 persists GBV growth twice; no predictive interval,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2027Q1,2026-09-13,3,4456.648131670129,4456.648131670129,LIVE,PIT,2,24,,,,,,,,,,,,,,,2026-08-06,w_2over3_unseasonal_gbv_growth,LIVE conditional revenue before guide cushion; Q1 2027 persists GBV growth twice; no predictive interval,1.1
alpha-b2,revenue_q_plus_2,revenue_musd,2027Q1,2026-09-13,3,4456.648131670129,4456.648131670129,LIVE,full_sample,2,24,,,,,,,,,,,,,,,2026-08-06,w_2over3_unseasonal_gbv_growth,LIVE conditional revenue before guide cushion; Q1 2027 persists GBV growth twice; no predictive interval,1.1
