value_status,missing_reason,source_excerpt_id,document_id,page_number,section_heading,speaker,timecode,source_anchor,exact_excerpt,excerpt_word_count,context_paraphrase,copyright_handling,extraction_method,verified_against_source
observed,,ABNB-2022Q1-ACTUAL-REVENUE-EXCERPT,ABNB-2022Q1-SHAREHOLDER-LETTER,,Key Financial Measures / financial statements,,,Revenue table; whitespace normalized,"Revenue $1,509M",2,"Airbnb reported 2022Q1 revenue of $1,509 million.",Short data-cell excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2022Q1-NEXTQ-REVENUE-GUIDE-EXCERPT,ABNB-2022Q1-SHAREHOLDER-LETTER,,Outlook,,,Outlook section; whitespace normalized,we expect to deliver Q2 2022 revenue between $2.03 billion and $2.13 billion,13,"Management guided 2022Q2 revenue to $2,030-$2,130 million.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2022Q2-ACTUAL-REVENUE-EXCERPT,ABNB-2022Q2-SHAREHOLDER-LETTER,,Key Financial Measures / financial statements,,,Revenue table; whitespace normalized,"Revenue $2,104M",2,"Airbnb reported 2022Q2 revenue of $2,104 million.",Short data-cell excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2022Q2-NEXTQ-REVENUE-GUIDE-EXCERPT,ABNB-2022Q2-SHAREHOLDER-LETTER,,Outlook,,,Outlook section; whitespace normalized,We expect to deliver Q3 2022 revenue between $2.78 billion and $2.88 billion,13,"Management guided 2022Q3 revenue to $2,780-$2,880 million.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2022Q3-ACTUAL-REVENUE-EXCERPT,ABNB-2022Q3-SHAREHOLDER-LETTER,,Key Financial Measures / financial statements,,,Revenue table; whitespace normalized,"Revenue $2,884M",2,"Airbnb reported 2022Q3 revenue of $2,884 million.",Short data-cell excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2022Q3-NEXTQ-REVENUE-GUIDE-EXCERPT,ABNB-2022Q3-SHAREHOLDER-LETTER,,Outlook,,,Outlook section; whitespace normalized,"We expect another strong quarter of revenue growth, delivering between $1.80 billion and $1.88 billion in Q4 2022",18,"Management guided 2022Q4 revenue to $1,800-$1,880 million.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2022Q4-ACTUAL-REVENUE-EXCERPT,ABNB-2022Q4-SHAREHOLDER-LETTER,,Key Financial Measures / financial statements,,,Revenue table; whitespace normalized,"Revenue $1,902M",2,"Airbnb reported 2022Q4 revenue of $1,902 million.",Short data-cell excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2022Q4-NEXTQ-REVENUE-GUIDE-EXCERPT,ABNB-2022Q4-SHAREHOLDER-LETTER,,Outlook,,,Outlook section; whitespace normalized,We expect revenue of $1.75 billion to $1.82 billion in Q1 2023,12,"Management guided 2023Q1 revenue to $1,750-$1,820 million.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2023Q1-ACTUAL-REVENUE-EXCERPT,ABNB-2023Q1-SHAREHOLDER-LETTER,,Key Financial Measures / financial statements,,,Revenue table; whitespace normalized,"Revenue $1,818M",2,"Airbnb reported 2023Q1 revenue of $1,818 million.",Short data-cell excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2023Q1-NEXTQ-REVENUE-GUIDE-EXCERPT,ABNB-2023Q1-SHAREHOLDER-LETTER,,Outlook,,,Outlook section; whitespace normalized,We expect to deliver revenue of $2.35 billion to $2.45 billion in Q2 2023,14,"Management guided 2023Q2 revenue to $2,350-$2,450 million.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2023Q2-ACTUAL-REVENUE-EXCERPT,ABNB-2023Q2-SHAREHOLDER-LETTER,,Key Financial Measures / financial statements,,,Revenue table; whitespace normalized,"Revenue $2,484M",2,"Airbnb reported 2023Q2 revenue of $2,484 million.",Short data-cell excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2023Q2-NEXTQ-REVENUE-GUIDE-EXCERPT,ABNB-2023Q2-SHAREHOLDER-LETTER,,Outlook,,,Outlook section; whitespace normalized,"For Q3 2023, we expect to deliver revenue of $3.3 billion to $3.4 billion",14,"Management guided 2023Q3 revenue to $3,300-$3,400 million.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2023Q3-ACTUAL-REVENUE-EXCERPT,ABNB-2023Q3-SHAREHOLDER-LETTER,,Key Financial Measures / financial statements,,,Revenue table; whitespace normalized,"Revenue $3,397M",2,"Airbnb reported 2023Q3 revenue of $3,397 million.",Short data-cell excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2023Q3-NEXTQ-REVENUE-GUIDE-EXCERPT,ABNB-2023Q3-SHAREHOLDER-LETTER,,Outlook,,,Outlook section; whitespace normalized,"For Q4 2023, we expect to deliver revenue of $2.13 billion to $2.17 billion",14,"Management guided 2023Q4 revenue to $2,130-$2,170 million.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2023Q4-ACTUAL-REVENUE-EXCERPT,ABNB-2023Q4-SHAREHOLDER-LETTER,,Key Financial Measures / financial statements,,,Revenue table; whitespace normalized,"Revenue $2,218M",2,"Airbnb reported 2023Q4 revenue of $2,218 million.",Short data-cell excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2023Q4-NEXTQ-REVENUE-GUIDE-EXCERPT,ABNB-2023Q4-SHAREHOLDER-LETTER,,Outlook,,,Outlook section; whitespace normalized,"For Q1 2024, we expect to deliver revenue of $2.03 billion to $2.07 billion",14,"Management guided 2024Q1 revenue to $2,030-$2,070 million.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2024Q1-ACTUAL-REVENUE-EXCERPT,ABNB-2024Q1-SHAREHOLDER-LETTER,,Key Financial Measures / financial statements,,,Revenue table; whitespace normalized,"Revenue $2,142M",2,"Airbnb reported 2024Q1 revenue of $2,142 million.",Short data-cell excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2024Q1-NEXTQ-REVENUE-GUIDE-EXCERPT,ABNB-2024Q1-SHAREHOLDER-LETTER,,Outlook,,,Outlook section; whitespace normalized,"For Q2 2024, we expect to deliver revenue of $2.68 billion to $2.74 billion",14,"Management guided 2024Q2 revenue to $2,680-$2,740 million.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2024Q2-ACTUAL-REVENUE-EXCERPT,ABNB-2024Q2-SHAREHOLDER-LETTER,,Key Financial Measures / financial statements,,,Revenue table; whitespace normalized,"Revenue $2,748M",2,"Airbnb reported 2024Q2 revenue of $2,748 million.",Short data-cell excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2024Q2-NEXTQ-REVENUE-GUIDE-EXCERPT,ABNB-2024Q2-SHAREHOLDER-LETTER,,Outlook,,,Outlook section; whitespace normalized,"In Q3 2024, we expect to deliver revenue of $3.67 billion to $3.73 billion",14,"Management guided 2024Q3 revenue to $3,670-$3,730 million.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2024Q3-ACTUAL-REVENUE-EXCERPT,ABNB-2024Q3-SHAREHOLDER-LETTER,,Key Financial Measures / financial statements,,,Revenue table; whitespace normalized,"Revenue $3,732M",2,"Airbnb reported 2024Q3 revenue of $3,732 million.",Short data-cell excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2024Q3-NEXTQ-REVENUE-GUIDE-EXCERPT,ABNB-2024Q3-SHAREHOLDER-LETTER,,Outlook,,,Outlook section; whitespace normalized,"For Q4 2024, we expect to deliver revenue of $2.39 billion to $2.44 billion",14,"Management guided 2024Q4 revenue to $2,390-$2,440 million.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2024Q4-ACTUAL-REVENUE-EXCERPT,ABNB-2024Q4-SHAREHOLDER-LETTER,,Key Financial Measures / financial statements,,,Revenue table; whitespace normalized,"Revenue $2,480M",2,"Airbnb reported 2024Q4 revenue of $2,480 million.",Short data-cell excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2024Q4-NEXTQ-REVENUE-GUIDE-EXCERPT,ABNB-2024Q4-SHAREHOLDER-LETTER,,Outlook,,,Outlook section; whitespace normalized,"For Q1 2025, we expect to deliver revenue of $2.23 billion to $2.27 billion",14,"Management guided 2025Q1 revenue to $2,230-$2,270 million.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2025Q1-ACTUAL-REVENUE-EXCERPT,ABNB-2025Q1-SHAREHOLDER-LETTER,,Key Financial Measures / financial statements,,,Revenue table; whitespace normalized,"Revenue $2,272M",2,"Airbnb reported 2025Q1 revenue of $2,272 million.",Short data-cell excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2025Q1-NEXTQ-REVENUE-GUIDE-EXCERPT,ABNB-2025Q1-SHAREHOLDER-LETTER,,Outlook,,,Outlook section; whitespace normalized,"In Q2 2025, we expect to generate revenue of $2.99 billion to $3.05 billion",14,"Management guided 2025Q2 revenue to $2,990-$3,050 million.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2025Q2-ACTUAL-REVENUE-EXCERPT,ABNB-2025Q2-SHAREHOLDER-LETTER,,Key Financial Measures / financial statements,,,Revenue table; whitespace normalized,"Revenue $3,096M",2,"Airbnb reported 2025Q2 revenue of $3,096 million.",Short data-cell excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2025Q2-NEXTQ-REVENUE-GUIDE-EXCERPT,ABNB-2025Q2-SHAREHOLDER-LETTER,,Outlook,,,Outlook section; whitespace normalized,"In Q3 2025, we expect to generate revenue of $4.02 billion to $4.10 billion",14,"Management guided 2025Q3 revenue to $4,020-$4,100 million.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2025Q3-ACTUAL-REVENUE-EXCERPT,ABNB-2025Q3-SHAREHOLDER-LETTER,,Key Financial Measures / financial statements,,,Revenue table; whitespace normalized,"Revenue $4,095M",2,"Airbnb reported 2025Q3 revenue of $4,095 million.",Short data-cell excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2025Q3-NEXTQ-REVENUE-GUIDE-EXCERPT,ABNB-2025Q3-SHAREHOLDER-LETTER,,Outlook,,,Outlook section; whitespace normalized,"In Q4 2025, we expect to generate revenue of $2.66 billion to $2.72 billion",14,"Management guided 2025Q4 revenue to $2,660-$2,720 million.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2025Q4-ACTUAL-REVENUE-EXCERPT,ABNB-2025Q4-SHAREHOLDER-LETTER,,Key Financial Measures / financial statements,,,Revenue table; whitespace normalized,"Revenue $2,778M",2,"Airbnb reported 2025Q4 revenue of $2,778 million.",Short data-cell excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2025Q4-NEXTQ-REVENUE-GUIDE-EXCERPT,ABNB-2025Q4-SHAREHOLDER-LETTER,,Outlook,,,Outlook section; whitespace normalized,We expect to generate revenue of $2.59 billion to $2.63 billion,11,"Management guided 2026Q1 revenue to $2,590-$2,630 million.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2026Q1-ACTUAL-REVENUE-EXCERPT,ABNB-2026Q1-SHAREHOLDER-LETTER,,Key Financial Measures / financial statements,,,Revenue table; whitespace normalized,"Revenue $2,678M",2,"Airbnb reported 2026Q1 revenue of $2,678 million.",Short data-cell excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2026Q1-NEXTQ-REVENUE-GUIDE-EXCERPT,ABNB-2026Q1-SHAREHOLDER-LETTER,,Outlook,,,Outlook section; whitespace normalized,We expect to generate revenue of $3.54 billion to $3.60 billion,11,"Management guided 2026Q2 revenue to $3,540-$3,600 million.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2026Q2-ACTUAL-REVENUE-EXCERPT,ABNB-2026Q2-SHAREHOLDER-LETTER,,Key Financial Measures / financial statements,,,Revenue table; whitespace normalized,"Revenue $3,608M",2,"Airbnb reported 2026Q2 revenue of $3,608 million.",Short data-cell excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2026Q2-NEXTQ-REVENUE-GUIDE-EXCERPT,ABNB-2026Q2-SHAREHOLDER-LETTER,,Outlook,,,Outlook section; whitespace normalized,We expect to generate revenue of $4.69 billion to $4.77 billion,11,"Management guided 2026Q3 revenue to $4,690-$4,770 million.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2020Q4-DRIVER-001,ABNB-2020Q4-SHAREHOLDER-LETTER,,Outlook,,,Outlook or earnings discussion; whitespace normalized,"Due to typical seasonal patterns, our revenue is usually the lowest in Q1",13,"Management described one or more inputs, risks, or offsets relevant to its forward outlook.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2020Q4-DRIVER-002,ABNB-2020Q4-SHAREHOLDER-LETTER,,Outlook,,,Outlook or earnings discussion; whitespace normalized,it is too early to predict overall recovery trends for the travel industry,13,"Management described one or more inputs, risks, or offsets relevant to its forward outlook.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2021Q1-DRIVER-003,ABNB-2021Q1-SHAREHOLDER-LETTER,,Outlook,,,Outlook or earnings discussion; whitespace normalized,booking lead times start to lengthen when compared with Q4 2020,11,"Management described one or more inputs, risks, or offsets relevant to its forward outlook.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2021Q1-DRIVER-004,ABNB-2021Q1-SHAREHOLDER-LETTER,,Outlook,,,Outlook or earnings discussion; whitespace normalized,continued uncertainty of travel restrictions and lockdowns in EMEA,9,"Management described one or more inputs, risks, or offsets relevant to its forward outlook.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2021Q2-DRIVER-005,ABNB-2021Q2-SHAREHOLDER-LETTER,,Outlook,,,Outlook or earnings discussion; whitespace normalized,"The stronger than expected recovery in Nights and Experiences Booked through Q2, and the elevated ADR year-to-date have created a strong GBV backlog",23,"Management described one or more inputs, risks, or offsets relevant to its forward outlook.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2021Q2-DRIVER-006,ABNB-2021Q2-SHAREHOLDER-LETTER,,Outlook,,,Outlook or earnings discussion; whitespace normalized,we anticipate that the impact of COVID-19 and the introduction and spread of new variants of the virus,18,"Management described one or more inputs, risks, or offsets relevant to its forward outlook.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2021Q2-DRIVER-007,ABNB-2021Q2-SHAREHOLDER-LETTER,,Outlook,,,Outlook or earnings discussion; whitespace normalized,we expect ADR to gradually moderate based on the anticipated shift in regional composition and return to urban destinations,19,"Management described one or more inputs, risks, or offsets relevant to its forward outlook.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2021Q3-DRIVER-008,ABNB-2021Q3-SHAREHOLDER-LETTER,,Outlook,,,Outlook or earnings discussion; whitespace normalized,we continue to see the positive effect of travel restrictions being lifted and global vaccination progress,16,"Management described one or more inputs, risks, or offsets relevant to its forward outlook.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2021Q3-DRIVER-009,ABNB-2021Q3-SHAREHOLDER-LETTER,,Outlook,,,Outlook or earnings discussion; whitespace normalized,we expect our ADR will be relatively stable in Q4 2021 relative to Q3 2021,15,"Management described one or more inputs, risks, or offsets relevant to its forward outlook.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2021Q3-DRIVER-010,ABNB-2021Q3-SHAREHOLDER-LETTER,,Outlook,,,Outlook or earnings discussion; whitespace normalized,Q4 revenue—in both absolute dollars and as a percentage of GBV—will decrease from Q3 due to travel seasonality,18,"Management described one or more inputs, risks, or offsets relevant to its forward outlook.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2021Q4-DRIVER-011,ABNB-2021Q4-SHAREHOLDER-LETTER,,Outlook,,,Outlook or earnings discussion; whitespace normalized,highlighting strong growth in nights stayed and ADR relative to both Q1 2021 and Q1 2019,16,"Management described one or more inputs, risks, or offsets relevant to its forward outlook.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2021Q4-DRIVER-012,ABNB-2021Q4-SHAREHOLDER-LETTER,,Outlook,,,Outlook or earnings discussion; whitespace normalized,Due to the seasonally long lead times for Q1 Nights and Experiences Booked,13,"Management described one or more inputs, risks, or offsets relevant to its forward outlook.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2022Q1-DRIVER-013,ABNB-2022Q1-SHAREHOLDER-LETTER,,Outlook,,,Outlook or earnings discussion; whitespace normalized,we have seen lead times for bookings normalize with a substantial number of bookings in Q1 2022 already made for peak travel season,23,"Management described one or more inputs, risks, or offsets relevant to its forward outlook.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2022Q1-DRIVER-014,ABNB-2022Q1-SHAREHOLDER-LETTER,,Outlook,,,Outlook or earnings discussion; whitespace normalized,"further improvement in EMEA, meaningful recovery in Asia Pacific, a normalization of cancellations, and incremental growth from cross-border travel",19,"Management described one or more inputs, risks, or offsets relevant to its forward outlook.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2022Q1-DRIVER-015,ABNB-2022Q1-SHAREHOLDER-LETTER,,Outlook,,,Outlook or earnings discussion; whitespace normalized,We expect ADR to be flat in Q2 2022 on a year-over-year basis,13,"Management described one or more inputs, risks, or offsets relevant to its forward outlook.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2022Q2-DRIVER-016,ABNB-2022Q2-SHAREHOLDER-LETTER,,Outlook,,,Outlook or earnings discussion; whitespace normalized,we anticipate slightly higher ADRs than we had in Q3 2021 resulting in a modest acceleration in GBV growth,19,"Management described one or more inputs, risks, or offsets relevant to its forward outlook.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2022Q2-DRIVER-017,ABNB-2022Q2-SHAREHOLDER-LETTER,,Outlook,,,Outlook or earnings discussion; whitespace normalized,This revenue outlook includes a significant headwind from foreign exchange fluctuations relative to last year,15,"Management described one or more inputs, risks, or offsets relevant to its forward outlook.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2022Q3-DRIVER-018,ABNB-2022Q3-SHAREHOLDER-LETTER,,Outlook,,,Outlook or earnings discussion; whitespace normalized,"promising trends in cross-border travel, renewed interest in urban stays, stabilizing cancellations, as well as a strong backlog of future bookings",21,"Management described one or more inputs, risks, or offsets relevant to its forward outlook.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2022Q3-DRIVER-019,ABNB-2022Q3-SHAREHOLDER-LETTER,,Outlook,,,Outlook or earnings discussion; whitespace normalized,ADR will face some pressure from FX headwinds and business mix,11,"Management described one or more inputs, risks, or offsets relevant to its forward outlook.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2022Q4-DRIVER-020,ABNB-2022Q4-SHAREHOLDER-LETTER,,Outlook,,,Outlook or earnings discussion; whitespace normalized,"European guests booking their summer travel earlier this year, the market share gains we are seeing in Latin America",19,"Management described one or more inputs, risks, or offsets relevant to its forward outlook.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2022Q4-DRIVER-021,ABNB-2022Q4-SHAREHOLDER-LETTER,,Outlook,,,Outlook or earnings discussion; whitespace normalized,we anticipate slightly lower ADR than we had in Q1 2022,11,"Management described one or more inputs, risks, or offsets relevant to its forward outlook.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2023Q1-DRIVER-022,ABNB-2023Q1-SHAREHOLDER-LETTER,,Outlook,,,Outlook or earnings discussion; whitespace normalized,We expect year-over-year growth in Nights and Experiences Booked in Q2 2023 to be lower than our revenue growth,19,"Management described one or more inputs, risks, or offsets relevant to its forward outlook.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2023Q1-DRIVER-023,ABNB-2023Q1-SHAREHOLDER-LETTER,,Outlook,,,Outlook or earnings discussion; whitespace normalized,we anticipate a slightly lower ADR in Q2 2023 than Q2 2022 driven by mix shifts,16,"Management described one or more inputs, risks, or offsets relevant to its forward outlook.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
observed,,ABNB-2023Q1-DRIVER-024,ABNB-2023Q1-SHAREHOLDER-LETTER,,Outlook,,,Outlook or earnings discussion; whitespace normalized,Sales and Marketing expense in Q2 2023 will be approximately 400 basis points higher as a percent of revenue,19,"Management described one or more inputs, risks, or offsets relevant to its forward outlook.",Short pinpoint excerpt from a public SEC-filed issuer exhibit; not a transcript.,manual dual-field verification against SEC HTML,True
