id,name,host_id,host_profile_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
208147,"Casa do Ciríaco, Casa Rural, Portugal",1024383,1462515749580768747,David,VILA DO CONDE,Fornelo e Vairão,41.326347,-8.660382,Private room,46,5,75,2026-06-14,0.56,1,268,12,Exempt
241573,class & confort downtown / poss parking,1266562,1462541195671647199,Lovely,PORTO,Bonfim,41.14687,-8.60173,Entire home/apt,180,2,231,2026-04-25,1.30,17,297,4,7235/AL
241574,apartment downtown 1 terrace,1266562,1462541195671647199,Lovely,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14637,-8.60272,Entire home/apt,110,2,348,2026-01-01,1.96,17,258,2,6762/AL
241743,tranquility in downtown Porto,1266562,1462541195671647199,Lovely,PORTO,Bonfim,41.14661,-8.60188,Entire home/apt,120,2,163,2025-10-14,0.92,17,281,1,7233/AL
248537,Carregal Apartment,1302034,1462542200024731362,Maria De Lurdes,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14738,-8.61876,Entire home/apt,103,3,419,2026-06-18,2.38,2,299,37,5400/AL
264087,Historical City Center Apartment,1385493,1462544384873986724,Salomé,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15059,-8.622,Entire home/apt,129,2,454,2026-06-07,2.59,1,241,27,5488/AL
265819,Porto Center Apartement - Beach 2 KM,506925,1462512287889094612,Amália,PORTO,Ramalde,41.16201,-8.63315,Entire home/apt,126,5,126,2025-10-13,0.72,1,181,3,87222/AL
266970,Historic eco-friendly house with a garden,1399935,1462517807956446459,Teresa E Pedro / Teresa Und Pedro,VILA NOVA DE GAIA,Avintes,41.11945,-8.54857,Entire home/apt,119,4,45,2025-08-31,0.29,2,307,2,
270094,PortoFLAT Self contained studioflat,1377045,1462544158302302063,Chris,PORTO,Ramalde,41.1608,-8.63532,Entire home/apt,82,3,90,2026-04-28,0.53,1,171,4,60563/AL
270965,Central Apartment in Porto,1418251,1462545280031504794,Júlia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16002,-8.60968,Entire home/apt,71,3,188,2026-06-08,1.10,1,363,13,7349/AL
273345,charming apartment in downtown Porto 3,1266562,1462541195671647199,Lovely,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14664,-8.60389,Entire home/apt,125,2,287,2026-06-07,1.68,17,289,2,6760/AL
278886,charming apartment in downtown Porto 2,1266562,1462541195671647199,Lovely,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14488,-8.60228,Entire home/apt,120,2,291,2023-11-19,1.91,17,291,0,6764/AL
322277,"Mountain House, 50m River Paiva",1650486,1462564079217031303,Sandra,AROUCA,Alvarenga,40.96909,-8.16228,Entire home/apt,200,5,35,2025-08-23,0.22,1,338,1,33347/AL
322467,Porto Luxury Suite,1651078,1462564091212341275,Lurdes,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15466,-8.61585,Private room,75,2,583,2026-06-15,3.58,5,337,24,30401/AL
383641,Suite in the center of Oporto,1651078,1462564091212341275,Lurdes,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15466,-8.61585,Private room,79,2,555,2026-06-14,3.29,5,343,25,30401/AL
386984,Fontielas Houses | House T1 with shared Pool,259711,1462514013595887125,Isabel E João,PAREDES,Cete,41.17423,-8.35532,Entire home/apt,114,3,20,2025-09-24,0.15,3,70,3,7562/AL
393987,Old city! River View! Indoor Parking!,1969579,1462521423425944539,Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14236,-8.60503,Entire home/apt,140,2,526,2026-06-10,3.10,1,247,39,6946/AL
403114,Blue Oporto Home River Front - Ribeira,2010935,1462584076707423058,Diana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14073,-8.6147,Entire home/apt,191,1,235,2026-06-02,1.38,13,241,19,6852/AL
404688,Holiday Villa - Casa do Sobreiro,2016951,1462521692217513852,António Luís,GONDOMAR,Melres e Medas,41.07395,-8.41239,Entire home/apt,362,2,100,2026-05-05,0.63,1,271,4,32568/AL
411572,T0 (Studio for Peaceful Holidays by the Sea),2048592,1462521883139054454,Maria,VILA NOVA DE GAIA,São Félix da Marinha,41.03955,-8.64094,Entire home/apt,119,2,12,2025-08-29,0.26,1,363,3,
415993,"All Porto, Metro, University, Garage",2068687,1462585562874330143,Daniel & Maria,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.1857,-8.60196,Entire home/apt,71,6,61,2026-06-13,0.35,2,210,13,140140/AL
457924,"Oporto ""Trindade"" Romantic Studio",480980,1462519445306915116,Paula,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15547,-8.60837,Entire home/apt,77,2,261,2026-06-19,1.52,4,283,20,75534/AL
485699,A 2 min da Praia -a 20 min do Porto,2404540,1462594203272613237,HomeShortStay,VILA DO CONDE,Vila do Conde,41.345,-8.75086,Entire home/apt,97,3,47,2026-06-11,0.32,1,305,4,14159/AL
486268,Solar Piedade - FANTASTIC 5 bedroom villa,2406517,1462594237129405143,Hélder,VALONGO,Alfena,41.23712,-8.53118,Entire home/apt,694,1,83,2026-06-09,0.57,1,254,16,15264/AL
510404,Guest-House in the centre of Porto,2514783,1462524663862319986,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15605,-8.60928,Private room,40,1,195,2026-06-18,1.16,3,267,16,49685/AL
510406,Guest-House in the centre of Porto,2514783,1462524663862319986,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15194,-8.60782,Private room,40,1,246,2026-06-21,1.54,3,270,26,49685/AL
518534,RIVERTOP by YoursPorto,1675750,1462519630465868528,YoursPorto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14002,-8.61519,Entire home/apt,268,1,512,2026-06-10,3.00,20,277,33,7437/AL
530692,Bright & spacious room Downtown,2606384,1462525213801691360,Fernanda,PORTO,Bonfim,41.15145,-8.6017,Private room,46,5,68,2026-06-06,0.47,10,320,13,34439/Al
536698,conforto e qualidade,784206,1462514199892171250,Ana,MAIA,Pedrouços,41.18751,-8.58391,Private room,115,1,0,,,1,362,0,
546381,Citybreak Apartments Pátio - 1 Bedroom Apt,2686177,1462604888605546140,Citybreak,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14221,-8.61413,Entire home/apt,159,1,12,2019-07-30,0.07,26,92,0,40436/AL
562251,Citybreak Apartments Pátio - Azulejos,2686177,1462604888605546140,Citybreak,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.141,-8.61376,Entire home/apt,245,1,37,2020-02-27,0.22,26,71,0,86473/AL
565255,Oporto Center Private Room1,480980,1462519445306915116,Paula,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15404,-8.60415,Private room,90,3,384,2026-06-02,2.26,4,358,18,55003/AL
573687,"3º- Dream corner by waterfalls, 20 min to Porto",680010,1462525937676258590,Liana,PAREDES,Parada de Todeia,41.158642,-8.378835,Entire home/apt,125,2,37,2025-08-05,0.23,7,103,2,25639/AL
577242,Big House Near Porto and beachs,2838878,1462610316037527635,Dulce,SANTA MARIA DA FEIRA,Argoncilhe,41.02648,-8.53928,Entire home/apt,308,5,81,2026-06-22,0.49,1,293,7,
581356,"Toc Toc Studio, Fun Bijou Retreat in a Historic Building",2712090,1462605608343023338,Hugo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14443,-8.61755,Entire home/apt,99,2,651,2026-06-23,3.85,2,57,49,30100/AL
581402,Big private bedroom with private WC,2861881,1462610900232941757,Sofia & Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14849,-8.60406,Private room,,2,35,2019-07-31,0.21,7,0,0,52876/AL
582405,Minimalist House 2 bedrooms Porto City Center,2868260,1462526753300978145,Henrique,PORTO,Bonfim,41.15663,-8.60033,Entire home/apt,89,2,167,2026-06-10,1.00,1,294,11,18642/AL
597262,Lavra Stay Beach & SPA (sea/pool view),2953301,1462613352755566634,Paulo,MATOSINHOS,"Perafita, Lavra e Santa Cruz do Bispo",41.2649636,-8.7209773,Private room,71,1,68,2026-06-14,1.86,2,193,23,135941/AL
603565,Citybreak Apartments Pátio - Duplex Porto,2686177,1462604888605546140,Citybreak,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14291,-8.61533,Entire home/apt,357,1,33,2019-09-29,0.20,26,28,0,47006/AL
604702,Casa da Paz | Vintage House with garden,2993425,1462614414837220772,"Maria, Gabriela & Tiago",PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15667,-8.62764,Entire home/apt,157,2,481,2026-05-25,2.86,1,326,28,34224/AL
604703,City center - Spacious two bedroom apartment,2994071,1462614426661788098,Maria Coelho,PORTO,Bonfim,41.159441333858794,-8.604470101000658,Entire home/apt,120,5,7,2018-08-30,0.06,3,282,0,53848/AL
605605,3 Room Luxury Apartment in City Centre - nr96,2999213,1462614557923525263,Feriarcos,VILA DO CONDE,Vila do Conde,41.3536,-8.7428,Entire home/apt,175,2,27,2026-02-10,0.19,2,285,7,64412/AL
609453,Porto center-Priv. room w/ WC&WI-FI,2861881,1462610900232941757,Sofia & Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14849,-8.60406,Private room,,2,73,2019-09-21,0.43,7,0,0,52876/AL
609455,Double room ensuite in the center,2861881,1462610900232941757,Sofia & Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.148804,-8.604039,Private room,,2,63,2019-09-21,0.37,7,0,0,52876/AL
619218,Kitchnette Studio in Porto's Downtown,1651078,1462564091212341275,Lurdes,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15448,-8.61451,Entire home/apt,72,2,577,2026-06-20,3.43,5,293,20,30401/AL
620462,Porto Ribeira Moments - Apartamento com Elevador,3074362,1462527903604057140,Sara Parente,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.141308,-8.613262,Entire home/apt,108,2,282,2026-05-10,2.31,1,345,21,36689/AL
620628,Cedofeita Downtown | Historic Center,2220420,1462522940523922505,Tomás,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14696,-8.61769,Entire home/apt,178,1,566,2026-06-09,3.36,8,294,53,44408/AL
621663,3 Room Luxury Apartment in City Centre - 98,2999213,1462614557923525263,Feriarcos,VILA DO CONDE,Vila do Conde,41.3544,-8.7431,Entire home/apt,175,2,22,2026-05-11,0.13,2,271,7,64412/AL
621980,Kitchnette Studio in Porto's Downtown II,1651078,1462564091212341275,Lurdes,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15448,-8.61451,Entire home/apt,72,2,620,2026-06-14,3.67,5,284,29,30401/AL
627273,Red Oporto Home River Front - Ribeira,2010935,1462584076707423058,Diana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14037,-8.61482,Entire home/apt,188,1,542,2026-06-13,3.22,13,236,36,7293/AL
628004,Purple Oporto Home River Front - Ribeira,2010935,1462584076707423058,Diana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14091,-8.61545,Entire home/apt,133,1,240,2026-02-26,1.43,13,243,8,6851/AL
638432,Spacious room in traditional townhouse Downtown,2606384,1462525213801691360,Fernanda,PORTO,Bonfim,41.15208435058594,-8.602394104003906,Private room,39,5,61,2026-05-25,0.39,10,318,4,34439/AL
640344,Casa da Belavista 2 - Foz Velha- Porto,3197326,1462622375151638769,Casa Da Belavista,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.14801,-8.66768,Entire home/apt,162,1,12,2025-06-14,0.08,2,287,0,80872/AL
659341,River&Bridges apartments 1 in Porto,3326280,1462625860374527067,Rui,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13664,-8.60832,Entire home/apt,72,2,773,2026-06-23,4.67,1,211,46,2221/AL
663607,apartment 10min walking to downtown,3284341,1462529076413081280,Mariana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1587,-8.63108,Entire home/apt,95,3,99,2026-06-16,0.62,1,363,6,13618/AL
681306,Modern Flat with Patio in Historic Jewish Quarter,3469454,1462530106066435879,Lígia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14259,-8.61713,Entire home/apt,87,1,216,2026-05-13,1.29,6,298,12,7155/AL
681307,PentHouse Apartment in a Central Building,3469454,1462530106066435879,Lígia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14382,-8.61732,Entire home/apt,276,1,400,2026-06-17,2.69,6,256,39,600/AL
691479,Apartreboleira. Terrace with a view,3534864,1462631898982285140,Anne,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.13951,-8.61515,Entire home/apt,289,2,690,2026-06-12,4.12,2,234,72,14929/AL
692042,RIVERTOPVIEW by YoursPorto,1675750,1462519630465868528,YoursPorto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14002,-8.61518,Entire home/apt,286,1,219,2026-06-04,1.31,20,314,6,14925/AL
1543906,Casa de Coelhosa - Alojamento local,8228380,1462752375165114846,Carlos,VALE DE CAMBRA,São Pedro de Castelões,40.83906,-8.40257,Entire home/apt,788,1,52,2026-04-06,0.43,6,339,5,9612/AL
1548917,"Maison 3 chambres à Pigeiros, Portugal",5667552,1462541743182837009,Manuel,SANTA MARIA DA FEIRA,Caldas de São Jorge e de Pigeiros,40.954123394762526,-8.48388837300282,Entire home/apt,110,2,76,2026-05-14,0.53,1,282,13,
1553544,Apartment in newly renewed building,8272913,1462753552108575216,Ricardo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15453,-8.61608,Entire home/apt,76,2,56,2026-03-10,0.47,2,355,8,37518/AL
1600427,Garden House Downtown with Garage,8529851,1462769701115053321,Jorge,PORTO,Bonfim,41.14722,-8.59808,Entire home/apt,219,1,319,2026-06-10,2.07,7,302,23,29424/AL
1657483,"Pretty flat, terrace, ar cond, free parking - E",680010,1462525937676258590,Liana,PORTO,Bonfim,41.14627,-8.59439,Entire home/apt,107,2,209,2026-06-02,1.35,7,233,32,4826/AL
1680589,Dream View In Trendy Pvt Condo Penthouse Apt,1818634,1462579209715530259,Claudia,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.1528,-8.66868,Entire home/apt,209,3,69,2026-06-15,0.44,1,236,1,53616/AL
1688002,Villa by the Porto Beach,8921433,1462790370541248326,Charles David,MATOSINHOS,Matosinhos e Leça da Palmeira,41.186161,-8.694656,Entire home/apt,323,3,48,2026-01-01,0.31,1,26,5,158381/AL
1694480,Ribeira Cinema Apartments _ 1 Bedroom Apartment,1619243,1462563275210898298,Tomé Receptionist,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14114,-8.6091,Entire home/apt,141,1,53,2026-05-25,0.53,4,288,28,32112/AL
1694547,Ribeira Cinema Apartments _ Superior Studios,1619243,1462563275210898298,Tomé Receptionist,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14114,-8.6091,Entire home/apt,131,1,45,2026-03-02,0.63,4,323,17,6837/AL
1712267,Spot Apartments - Trindade 2,582444,1462512798616068092,Tiago Pinto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.154598,-8.610099,Entire home/apt,107,1,65,2026-05-21,0.43,13,213,5,5492/AL
695656,Green Oporto Home River Front - Ribeira,2010935,1462584076707423058,Diana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.13965,-8.61644,Entire home/apt,127,1,29,2025-07-31,0.18,13,243,1,7250/AL
696324,Mouzinho 134 - Historical Center - Yellow,3565697,1462632685320347682,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14295,-8.61372,Entire home/apt,326,1,517,2026-06-07,3.12,9,336,28,6482/AL
703873,Sunny bedroom near the Douro river,3614742,1462530919628519050,Rui And Sergey,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.13038,-8.60236,Private room,63,2,219,2026-06-22,1.65,1,331,20,
735736,OPO.APT - Pateo Apartment 110-0,3838433,1462640716501238195,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15583,-8.62387,Entire home/apt,126,2,100,2026-05-25,0.67,7,326,7,6989/AL
736472,OPO.APT -  Art Déco Apartment 110-1,3838433,1462640716501238195,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15583,-8.62387,Entire home/apt,118,2,248,2026-05-26,1.51,7,294,16,6985/AL
738602,Clérigos Downtown | Historic Centre By Own Places,2220420,1462522940523922505,Tomás,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14581,-8.61272,Entire home/apt,200,1,585,2026-06-22,3.52,8,314,37,28177/AL
746214,Great room in Oporto's centre WIFI,2861881,1462610900232941757,Sofia & Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14849,-8.60406,Private room,,2,45,2019-05-02,0.28,7,0,0,52876/AL
749496,Spacious Family House with Garden • AC • Bollhão,2861881,1462610900232941757,Sofia & Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14849,-8.60406,Entire home/apt,516,2,266,2026-06-02,1.61,7,274,21,52876/AL
758709,Studio With Balconete in Historic Carmo,3944088,1462643244494554410,Goodstay Estúdios Carmo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14626,-8.61803,Entire home/apt,73,2,509,2026-06-19,3.10,7,271,51,19269/AL
759702,Artistic Studio in Historic Carmo,3944088,1462643244494554410,Goodstay Estúdios Carmo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14655,-8.61661,Entire home/apt,78,2,293,2026-06-20,1.78,7,288,37,19288/AL
764471,"City center, Free Parking, fantastic view",4030159,1462533172517906761,Dalila,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14605,-8.60366,Entire home/apt,96,2,794,2026-06-22,4.80,1,276,69,132540/AL
769605,Studio in  Porto,3163699,1462620776926407569,Sónia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14323,-8.60675,Entire home/apt,90,1,83,2026-04-24,0.55,2,298,7,52832/AL
781542,Loft in Foz do Douro,4122318,1462647988595136386,Mafalda,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.15019,-8.67293,Entire home/apt,177,3,4,2025-09-15,0.02,1,180,1,107873/AL
786791,Aposentus - Lapa Downtown,179432438,1468733023358419999,Aposentus Apartments,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15821,-8.6124,Entire home/apt,65,2,169,2026-06-10,1.03,55,355,10,9049/AL
819535,"Clérigos Room by ""Own Places"" | Historic Centre",2220420,1462522940523922505,Tomás,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14576,-8.61271,Private room,133,1,1086,2026-06-19,6.63,8,313,88,28177/AL
827208,Sailing boat at the beach,4338551,1462534999131220366,Aude,MATOSINHOS,Matosinhos e Leça da Palmeira,41.1868,-8.70497,Entire home/apt,120,2,31,2026-06-14,0.19,1,353,5,228/AL
829780,Casa do Paúl - Confort &Nature in peaceful village,4346713,1462654377653037388,Dulce,AROUCA,Canelas e Espiunca,40.99082,-8.21403,Entire home/apt,212,2,69,2026-04-04,0.44,2,355,6,3515
852698,Alegria Rubi: Urban Oasis • 2BR • AC,2861881,1462610900232941757,Sofia & Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14722,-8.60383,Entire home/apt,471,3,8,2025-10-19,0.05,7,266,1,52876/AL
860418,Guest-House in Trindade - Center,2514783,1462524663862319986,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15604,-8.60933,Private room,35,1,156,2026-05-31,0.99,3,256,15,49685/AL
863923,Near the City Park and the sea,1573706,1462562083209637470,Maria Julieta,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.16955,-8.6636,Private room,63,3,227,2026-06-14,1.41,1,307,12,15720/AL
870040,Home Sweet Home Oporto,4585046,1462660875545867814,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15125,-8.61461,Entire home/apt,90,2,565,2026-06-10,3.56,1,300,46,7810/AL
901441,Historic Ribeira Stay w/ Douro River View,399503,1462511612493199156,Go2oporto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14022,-8.61528,Entire home/apt,159,1,112,2026-06-05,0.84,11,268,25,31834/AL
901491,Sunny Ribeira Stay w/ Balcony & River View,399503,1462511612493199156,Go2oporto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14023,-8.61512,Entire home/apt,189,1,17,2025-08-02,0.13,11,293,1,31839/AL
901558,Vintage Ribeira Stay w/ Balcony & Douro View,399503,1462511612493199156,Go2oporto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14021,-8.6155,Entire home/apt,159,1,26,2025-11-16,0.16,11,312,3,31843/AL
940770,Loft Clérigos | Historic center,2220420,1462522940523922505,Tomás,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14578,-8.61271,Entire home/apt,87,2,785,2026-06-16,4.88,8,330,64,26029/AL
1000044,"Room in Ribeira Porto, Douro River & D.Luis Bridge",5497765,1462682245262599113,Filipa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14025,-8.61452,Entire home/apt,172,2,306,2026-06-05,1.92,1,114,58,92876/AL
1023015,House w/pool Near the Beach-Espinho,559704,1462512648951769768,Armando,ESPINHO,Anta e Guetim,40.99886,-8.61619,Entire home/apt,103,1,134,2026-06-08,0.85,3,286,16,10224
1072112,Vitória 392 - Central Loft,5897201,1462542871333369039,Marco,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1436,-8.61568,Entire home/apt,98,2,644,2026-06-05,4.03,16,306,24,4916/AL
1075476,cozy studio 3 in downtown Porto,1266562,1462541195671647199,Lovely,PORTO,Bonfim,41.1468,-8.60139,Entire home/apt,125,2,187,2025-05-12,1.22,17,294,0,109485/AL
1081354,LuxuryViews by YoursPorto - Studio with RiverView,1675750,1462519630465868528,YoursPorto,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.14245,-8.62651,Entire home/apt,141,2,777,2026-06-03,4.85,20,358,18,23424/AL
